actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
420,PT07M40.00S,2025-11-13T01:57:43.8Z,3,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,80,51,2025-11-13T01:57:43Z,4150000,False,,,0,,P. Pritchard Free Throw 2 of 2 (16 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
421,PT07M31.00S,2025-11-13T01:57:54.2Z,3,REGULAR,2pt,Jump Shot,[],1629111,76.82325886990802,49.01960784313725,1610612763,80,53,2025-11-13T01:57:58Z,4160000,False,-5.0,165.0,1,right,J. Landale 16' Jump Shot (8 PTS) (S. Aldama 3 AST),"[1629111, 1630583]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Center,16.55,Made,,,,,8.0,,,,,,S. Aldama,1630583.0,3.0,,,,,
423,PT07M17.00S,2025-11-13T01:58:08.0Z,3,REGULAR,3pt,Jump Shot,[],1630573,34.90473061760841,48.77450980392157,1610612738,80,53,2025-11-13T01:58:16Z,4180000,False,6.0,276.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,27.57,Missed,,,,,,,,,,,,,,,,,,
424,PT07M15.00S,2025-11-13T01:58:10.0Z,3,REGULAR,rebound,defensive,[],1642377,,,1610612763,80,53,2025-11-13T01:58:16Z,4190000,False,,,0,,J. Wells REBOUND (Off:2 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,423.0,3.0,1.0,2.0,,,,,,,,,,,,,,
425,PT07M10.00S,2025-11-13T01:58:15.5Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1642377,80.76544021024968,32.35294117647059,1610612763,80,53,2025-11-13T02:01:38Z,4200000,False,-88.0,128.0,1,right,MISS J. Wells 15' driving floating Shot,[1642377],1610612763.0,MEM,driving floating,,,Wells,J. Wells,,,,,Mid-Range,8-16 Left,15.57,Missed,,,,,,,,,,,,,,,,,,
426,PT07M08.00S,2025-11-13T01:58:17.5Z,3,REGULAR,rebound,offensive,[],1642377,,,1610612763,80,53,2025-11-13T01:58:38Z,4210000,False,,,0,,J. Wells REBOUND (Off:3 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,8-16 Left,,,425.0,4.0,1.0,3.0,,,,,,,,,,,,,,
427,PT07M08.00S,2025-11-13T01:58:20.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642377,92.72339027595268,45.588235294117645,1610612763,80,53,2025-11-13T01:58:44Z,4220000,False,-22.0,16.0,1,right,MISS J. Wells putback Layup,[1642377],1610612763.0,MEM,putback,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
428,PT07M07.00S,2025-11-13T01:58:21.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,80,53,2025-11-13T01:58:44Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,427.0,,,,,,,,,,,,,,,,,
430,PT07M05.00S,2025-11-13T01:58:35.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642285,79.58278580814718,8.823529411764707,1610612763,80,53,2025-11-13T01:58:47Z,4250000,False,-206.0,139.0,1,right,MISS C. Spencer 24' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
431,PT07M00.00S,2025-11-13T01:58:40.2Z,3,REGULAR,rebound,defensive,[],1630568,,,1610612738,80,53,2025-11-13T01:58:47Z,4260000,False,,,0,,L. Garza REBOUND (Off:3 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,430.0,5.0,2.0,3.0,,,,,,,,,,,,,,
432,PT06M52.00S,2025-11-13T01:58:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630202,34.90473061760841,15.196078431372548,1610612738,80,53,2025-11-13T01:58:55Z,4270000,False,174.0,276.0,1,left,MISS P. Pritchard 32' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,32.59,Missed,,,,,,,,,,,,,,,,,,
433,PT06M50.00S,2025-11-13T01:58:49.8Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612738,80,53,2025-11-13T01:58:55Z,4280000,False,,,0,,L. Garza REBOUND (Off:4 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,,,432.0,6.0,2.0,4.0,,,,,,,,,,,,,,
434,PT06M46.00S,2025-11-13T01:58:53.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,7.703679369250986,3.9215686274509802,1610612738,83,53,2025-11-13T01:58:58Z,4290000,False,230.0,20.0,1,left,P. Pritchard 3PT  (19 PTS) (L. Garza 1 AST),"[1630202, 1630568]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.13,Made,,,,,19.0,,,,,,L. Garza,1630568.0,1.0,,,,,
436,PT06M32.00S,2025-11-13T01:59:07.5Z,3,REGULAR,3pt,Jump Shot,[],1629111,67.88764783180025,72.05882352941177,1610612763,83,56,2025-11-13T01:59:11Z,4310000,False,110.0,249.0,1,right,J. Landale 27' 3PT  (11 PTS) (C. Coward 3 AST),"[1629111, 1642907]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,27.27,Made,,,,,11.0,,,,,,C. Coward,1642907.0,3.0,,,,,
438,PT06M31.00S,2025-11-13T01:59:13.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,83,56,2025-11-13T01:59:13Z,4330000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M31.00S,2025-11-13T02:01:39.6Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,83,56,2025-11-13T02:01:55Z,4340000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M31.00S,2025-11-13T02:01:39.6Z,3,REGULAR,substitution,in,[],1629014,,,1610612738,83,56,2025-11-13T02:01:55Z,4350000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M15.00S,2025-11-13T02:02:21.3Z,3,REGULAR,2pt,Jump Shot,[],1627759,21.369908015768726,48.28431372549019,1610612738,85,56,2025-11-13T02:02:27Z,4360000,False,9.0,148.0,1,left,J. Brown 14' fadeaway Jump Shot (19 PTS) (A. Simons 5 AST),"[1627759, 1629014]",1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,14.86,Made,,,,,19.0,,,,,,A. Simons,1629014.0,5.0,,,,,
442,PT06M02.00S,2025-11-13T02:02:33.7Z,3,REGULAR,3pt,Jump Shot,[],1642907,69.99014454664915,17.647058823529413,1610612763,85,56,2025-11-13T02:03:33Z,4370000,False,-162.0,230.0,1,right,MISS C. Coward 28' step back 3PT,[1642907],1610612763.0,MEM,step back,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,28.09,Missed,,,,,,,,,,,,,,,,,,
443,PT06M00.00S,2025-11-13T02:02:35.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,85,56,2025-11-13T02:02:42Z,4380000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,442.0,,,,,,,,,,,,,,,,,
445,PT06M00.00S,2025-11-13T02:02:42.5Z,3,REGULAR,substitution,out,[],1642377,,,1610612763,85,56,2025-11-13T02:02:52Z,4400000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M00.00S,2025-11-13T02:02:42.5Z,3,REGULAR,substitution,out,[],1629111,,,1610612763,85,56,2025-11-13T02:02:52Z,4410000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M00.00S,2025-11-13T02:02:42.5Z,3,REGULAR,substitution,in,[],1641765,,,1610612763,85,56,2025-11-13T02:02:52Z,4420000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M00.00S,2025-11-13T02:02:42.5Z,3,REGULAR,substitution,in,[],203484,,,1610612763,85,56,2025-11-13T02:02:52Z,4430000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M58.00S,2025-11-13T02:03:05.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1642285,90.88370565045992,83.57843137254902,1610612763,85,56,2025-11-13T02:05:06Z,4440000,False,168.0,33.0,1,right,MISS C. Spencer 17' Jump Shot,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Right,17.12,Missed,,,,,,,,,,,,,,,,,,
450,PT05M54.00S,2025-11-13T02:03:09.3Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,85,56,2025-11-13T02:03:10Z,4450000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,,,449.0,3.0,3.0,0.0,,,,,,,,,,,,,,
451,PT05M51.00S,2025-11-13T02:03:12.1Z,3,REGULAR,turnover,bad pass,[],1630573,,,1610612738,85,56,2025-11-13T02:03:15Z,4460000,False,,,0,,S. Hauser bad pass TURNOVER (1 TO),"[1630573, 1630583]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Aldama,1630583.0,,,,,,,,,,
452,PT05M51.00S,2025-11-13T02:03:12.1Z,3,REGULAR,steal,,[],1630583,,,1610612763,85,56,2025-11-13T02:03:13Z,4470000,False,,,0,,S. Aldama STEAL (2 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
453,PT05M46.00S,2025-11-13T02:03:17.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,68.54467805519053,61.029411764705884,1610612763,85,56,2025-11-13T02:06:19Z,4480000,False,55.0,243.0,1,right,MISS K. Caldwell-Pope 24' running 3PT,[203484],1610612763.0,MEM,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
454,PT05M43.00S,2025-11-13T02:03:20.3Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,85,56,2025-11-13T02:03:26Z,4490000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,453.0,4.0,4.0,0.0,,,,,,,,,,,,,,
455,PT05M36.00S,2025-11-13T02:03:27.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630568,7.178055190538765,47.30392156862745,1610612738,87,56,2025-11-13T02:03:30Z,4500000,False,13.0,15.0,1,left,L. Garza running Layup (10 PTS) (J. Brown 5 AST),"[1630568, 1627759]",1610612738.0,BOS,running,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,10.0,,,,,,J. Brown,1627759.0,5.0,,,,,
457,PT05M29.00S,2025-11-13T02:03:39.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,87,56,2025-11-13T02:03:39Z,4520000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M29.00S,2025-11-13T02:05:59.6Z,3,REGULAR,substitution,out,[],203484,,,1610612763,87,56,2025-11-13T02:06:16Z,4530000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M29.00S,2025-11-13T02:05:59.6Z,3,REGULAR,substitution,in,[],1631246,,,1610612763,87,56,2025-11-13T02:06:16Z,4540000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M16.00S,2025-11-13T02:06:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612763,87,56,2025-11-13T02:06:55Z,4550000,False,,,0,,L. Garza shooting personal FOUL (2 PF) (Prosper 2 FT),"[1630568, 1641765]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Prosper,1641765.0
463,PT05M16.00S,2025-11-13T02:07:13.8Z,3,REGULAR,freethrow,1 of 2,[],1641765,,,1610612763,87,57,2025-11-13T02:07:13Z,4570000,False,,,0,,O. Prosper Free Throw 1 of 2 (5 PTS),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
464,PT05M16.00S,2025-11-13T02:07:31.5Z,3,REGULAR,freethrow,2 of 2,[],1641765,,,1610612763,87,58,2025-11-13T02:07:31Z,4580000,False,,,0,,O. Prosper Free Throw 2 of 2 (6 PTS),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
465,PT05M00.00S,2025-11-13T02:07:49.4Z,3,REGULAR,2pt,Jump Shot,[],1630568,6.915243101182654,73.52941176470588,1610612738,89,58,2025-11-13T02:08:39Z,4590000,False,-118.0,13.0,1,left,L. Garza 11' floating Jump Shot (12 PTS) (P. Pritchard 7 AST),"[1630568, 1630202]",1610612738.0,BOS,floating,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,11.83,Made,,,,,12.0,,,,,,P. Pritchard,1630202.0,7.0,,,,,
467,PT04M50.00S,2025-11-13T02:07:59.7Z,3,REGULAR,3pt,Jump Shot,[],1631246,73.66951379763469,84.06862745098039,1610612763,89,61,2025-11-13T02:08:05Z,4610000,False,170.0,195.0,1,right,V. Williams Jr. 25' 3PT  (9 PTS) (S. Aldama 4 AST),"[1631246, 1630583]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.89,Made,,,,,9.0,,,,,,S. Aldama,1630583.0,4.0,,,,,
469,PT04M35.00S,2025-11-13T02:08:14.6Z,3,REGULAR,3pt,Jump Shot,[],1627759,31.61957950065703,33.33333333333333,1610612738,89,61,2025-11-13T02:08:20Z,4630000,False,83.0,245.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
470,PT04M34.00S,2025-11-13T02:08:15.6Z,3,REGULAR,rebound,offensive,[],1629014,,,1610612738,89,61,2025-11-13T02:08:20Z,4640000,False,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,469.0,2.0,1.0,1.0,,,,,,,,,,,,,,
471,PT04M32.00S,2025-11-13T02:08:18.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,26.62614980289093,80.88235294117648,1610612738,89,61,2025-11-13T02:08:26Z,4650000,False,-154.0,198.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
472,PT04M29.00S,2025-11-13T02:08:21.7Z,3,REGULAR,rebound,defensive,[],1642907,,,1610612763,89,61,2025-11-13T02:08:26Z,4660000,False,,,0,,C. Coward REBOUND (Off:1 Def:4),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,471.0,5.0,4.0,1.0,,,,,,,,,,,,,,
473,PT04M21.00S,2025-11-13T02:08:28.8Z,3,REGULAR,3pt,Jump Shot,[],1642907,68.54467805519053,69.11764705882352,1610612763,89,64,2025-11-13T02:08:37Z,4670000,False,96.0,243.0,1,right,C. Coward 26' 3PT  (9 PTS) (V. Williams Jr. 1 AST),"[1642907, 1631246]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,26.13,Made,,,,,9.0,,,,,,V. Williams Jr.,1631246.0,1.0,,,,,
475,PT04M04.00S,2025-11-13T02:08:45.5Z,3,REGULAR,2pt,Jump Shot,[],1629014,25.837713534822605,72.05882352941177,1610612738,89,64,2025-11-13T02:10:16Z,4690000,False,-110.0,190.0,1,left,MISS A. Simons 22' step back Shot,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,22.0,Missed,,,,,,,,,,,,,,,,,,
476,PT04M02.00S,2025-11-13T02:08:47.5Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,89,64,2025-11-13T02:08:55Z,4700000,False,,,0,,J. Brown REBOUND (Off:3 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,475.0,6.0,3.0,3.0,,,,,,,,,,,,,,
477,PT04M02.00S,2025-11-13T02:08:49.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627759,5.590000152587891,50.0,1610612738,89,64,2025-11-13T02:09:08Z,4710000,False,0.0,0.0,1,left,MISS J. Brown tip Layup,[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
478,PT04M01.00S,2025-11-13T02:08:50.7Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,89,64,2025-11-13T02:09:08Z,4720000,False,,,0,,S. Aldama REBOUND (Off:2 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,477.0,6.0,4.0,2.0,,,,,,,,,,,,,,
479,PT03M57.00S,2025-11-13T02:08:52.1Z,3,REGULAR,turnover,bad pass,[],1630583,,,1610612763,89,64,2025-11-13T02:09:12Z,4730000,False,,,0,,S. Aldama bad pass TURNOVER (1 TO),"[1630583, 1630573]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Hauser,1630573.0,,,,,,,,,,
480,PT03M57.00S,2025-11-13T02:08:52.1Z,3,REGULAR,steal,,[],1630573,,,1610612738,89,64,2025-11-13T02:08:53Z,4740000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
481,PT03M38.00S,2025-11-13T02:09:11.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,26.62614980289093,81.86274509803921,1610612738,92,64,2025-11-13T02:09:15Z,4750000,False,-159.0,198.0,1,left,A. Simons 25' 3PT  (6 PTS) (J. Brown 6 AST),"[1629014, 1627759]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.4,Made,,,,,6.0,,,,,,J. Brown,1627759.0,6.0,,,,,
483,PT03M28.00S,2025-11-13T02:09:22.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642907,93.9060446780552,49.26470588235294,1610612763,92,66,2025-11-13T02:09:25Z,4770000,False,-4.0,5.0,1,right,C. Coward cutting DUNK (11 PTS) (C. Spencer 2 AST),"[1642907, 1642285]",1610612763.0,MEM,cutting,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,11.0,,,,,,C. Spencer,1642285.0,2.0,,,,,
485,PT03M10.00S,2025-11-13T02:09:39.0Z,3,REGULAR,3pt,Jump Shot,[],1630573,32.40801576872536,24.019607843137255,1610612738,92,66,2025-11-13T02:09:45Z,4790000,False,130.0,252.0,1,left,MISS S. Hauser 28' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,28.36,Missed,,,,,,,,,,,,,,,,,,
486,PT03M09.00S,2025-11-13T02:09:40.0Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,92,66,2025-11-13T02:09:45Z,4800000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:3),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,485.0,4.0,3.0,1.0,,,,,,,,,,,,,,
489,PT03M03.00S,2025-11-13T02:09:51.9Z,3,REGULAR,foul,personal,[],1630202,,,1610612763,92,66,2025-11-13T02:11:18Z,4830000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1641765]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Prosper,1641765.0
491,PT03M03.00S,2025-11-13T02:10:05.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,92,66,2025-11-13T02:10:05Z,4850000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M03.00S,2025-11-13T02:11:12.1Z,3,REGULAR,substitution,out,[],1627759,,,1610612763,92,66,2025-11-13T02:11:21Z,4860000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M03.00S,2025-11-13T02:11:12.1Z,3,REGULAR,substitution,out,[],1630202,,,1610612763,92,66,2025-11-13T02:11:21Z,4870000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M03.00S,2025-11-13T02:11:12.1Z,3,REGULAR,substitution,in,[],1631169,,,1610612763,92,66,2025-11-13T02:11:21Z,4880000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M03.00S,2025-11-13T02:11:12.1Z,3,REGULAR,substitution,in,[],1631248,,,1610612763,92,66,2025-11-13T02:11:21Z,4890000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M54.00S,2025-11-13T02:11:42.0Z,3,REGULAR,turnover,traveling,[],1641765,,,1610612763,92,66,2025-11-13T02:11:46Z,4900000,False,,,0,,O. Prosper traveling TURNOVER (1 TO),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,1627964.0,,,,
497,PT02M39.00S,2025-11-13T02:12:03.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,18.74178712220762,75.24509803921569,1610612738,92,66,2025-11-13T02:12:12Z,4910000,False,-126.0,124.0,1,left,MISS A. Simons 17' pullup Shot,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,17.67,Missed,,,,,,,,,,,,,,,,,,
498,PT02M38.00S,2025-11-13T02:12:04.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,92,66,2025-11-13T02:12:23Z,4920000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Left Center,,,497.0,,,,,,,,,,,,,,,,,
499,PT02M38.00S,2025-11-13T02:12:10.9Z,3,REGULAR,foul,personal,[],1630568,,,1610612763,92,66,2025-11-13T02:12:33Z,4930000,False,,,0,,L. Garza loose ball personal FOUL (3 PF),"[1630568, 1641765]",1610612738.0,BOS,loose ball,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Prosper,1641765.0
502,PT02M26.00S,2025-11-13T02:12:34.6Z,3,REGULAR,3pt,Jump Shot,[],1630583,67.88764783180025,31.61764705882353,1610612763,92,66,2025-11-13T02:12:40Z,4960000,False,-92.0,249.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
503,PT02M25.00S,2025-11-13T02:12:35.6Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,92,66,2025-11-13T02:12:40Z,4970000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,502.0,1.0,1.0,0.0,,,,,,,,,,,,,,
504,PT02M07.00S,2025-11-13T02:12:53.6Z,3,REGULAR,3pt,Jump Shot,[],1631248,8.886333771353483,95.58823529411765,1610612738,95,66,2025-11-13T02:13:01Z,4980000,False,-228.0,31.0,1,left,B. Scheierman 3PT  (3 PTS) (S. Hauser 1 AST),"[1631248, 1630573]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Left Corner 3,24+ Left,23.0,Made,,,,,3.0,,,,,,S. Hauser,1630573.0,1.0,,,,,
506,PT02M03.00S,2025-11-13T02:12:59.8Z,3,REGULAR,foul,personal,[],1631248,,,1610612763,95,66,2025-11-13T02:13:05Z,5000000,False,,,0,,B. Scheierman personal FOUL (1 PF),"[1631248, 1631246]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Williams Jr.,1631246.0
508,PT01M56.00S,2025-11-13T02:13:19.4Z,3,REGULAR,3pt,Jump Shot,[],1631246,87.86136662286465,3.9215686274509802,1610612763,95,69,2025-11-13T02:13:23Z,5020000,False,-230.0,62.0,1,right,V. Williams Jr. 3PT  (12 PTS) (C. Spencer 3 AST),"[1631246, 1642285]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,23.85,Made,,,,,12.0,,,,,,C. Spencer,1642285.0,3.0,,,,,
