actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
545,PT10M28.00S,2021-12-11T03:00:30.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,98,92,2021-12-11T03:00:58Z,5410000,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:8),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,544.0,13.0,8.0,5.0,,,,,,,,,,
546,PT10M16.00S,2021-12-11T03:01:12.2Z,4,REGULAR,foul,technical,['1freethrow'],201571,,,1610612749,98,92,2021-12-11T03:01:24Z,5420000,,,0,,D. Augustin defensive-3-second technical FOUL (1 Tech),[201571],1610612745.0,HOU,defensive-3-second,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,2534.0,,1.0,1.0,,,,
547,PT10M16.00S,2021-12-11T03:01:24.0Z,4,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,98,93,2021-12-11T03:01:24Z,5430000,,,0,,K. Middleton technical Free Throw 1 of 1 (14 PTS),[203114],1610612749.0,MIL,technical,,,,,,,Made,14.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
548,PT10M16.00S,2021-12-11T03:01:25.9Z,4,REGULAR,substitution,out,[],1630528,,,1610612749,98,93,2021-12-11T03:01:30Z,5440000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
549,PT10M16.00S,2021-12-11T03:01:25.9Z,4,REGULAR,substitution,in,[],1630256,,,1610612749,98,93,2021-12-11T03:01:30Z,5450000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
550,PT10M15.00S,2021-12-11T03:01:42.8Z,4,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,98,93,2021-12-11T03:01:55Z,5460000,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (3 TO),[203114],1610612749.0,MIL,bad pass,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,2005.0,3.0,,,,,,
551,PT09M55.00S,2021-12-11T03:02:06.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630256,89.04402102496715,50.245098039215684,1610612745,98,93,2021-12-11T03:02:28Z,5470000,1.0,50.0,1,right,MISS J. Tate driving Hook,[1630256],1610612745.0,HOU,driving,,,,,,5.05,Missed,,Tate,J. Tate,,,,,,,,,,,,,,,,,
552,PT09M53.00S,2021-12-11T03:02:08.4Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,98,93,2021-12-11T03:02:30Z,5480000,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:9),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,551.0,14.0,9.0,5.0,,,,,,,,,,
553,PT09M47.00S,2021-12-11T03:02:12.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,6.389618922470433,2.941176470588235,1610612749,98,96,2021-12-11T03:02:51Z,5490000,235.0,8.0,1,left,G. Allen 3PT  (8 PTS) (G. Antetokounmpo 4 AST),"[1628960, 203507]",1610612749.0,MIL,,,,,,,23.54,Made,8.0,Allen,G. Allen,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,,
555,PT09M22.00S,2021-12-11T03:02:37.7Z,4,REGULAR,turnover,lost ball,[],201571,,,1610612745,98,96,2021-12-11T03:03:07Z,5510000,,,0,,D. Augustin lost ball TURNOVER (2 TO),"[201571, 203114]",1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,2.0,,,,,Middleton,203114.0
556,PT09M22.00S,2021-12-11T03:02:37.7Z,4,REGULAR,steal,,[],203114,,,1610612749,98,96,2021-12-11T03:08:07Z,5520000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
557,PT09M21.00S,2021-12-11T03:02:44.5Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612749,98,96,2021-12-11T03:02:52Z,5530000,,,0,,J. Tate shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1630256, 203507]",1610612745.0,HOU,shooting,,,,,,,,,Tate,J. Tate,,,,,,,,,,2005.0,,4.0,0.0,Antetokounmpo,203507.0,,
561,PT09M21.00S,2021-12-11T03:03:30.9Z,4,REGULAR,substitution,out,[],1630578,,,1610612749,98,96,2021-12-11T03:03:33Z,5570000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
562,PT09M21.00S,2021-12-11T03:03:30.9Z,4,REGULAR,substitution,in,[],1626174,,,1610612749,98,96,2021-12-11T03:03:33Z,5580000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,
559,PT09M21.00S,2021-12-11T03:03:30.9Z,4,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,98,96,2021-12-11T03:12:05Z,5582500,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,,,,,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
560,PT09M21.00S,2021-12-11T03:03:30.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,98,96,2021-12-11T03:12:05Z,5583750,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,
563,PT09M21.00S,2021-12-11T03:03:30.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,98,97,2021-12-11T03:12:05Z,5584375,,,0,,G. Antetokounmpo Free Throw 2 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,27.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
564,PT09M05.00S,2021-12-11T03:04:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,89.96386333771353,43.13725490196079,1610612745,98,97,2021-12-11T03:13:56Z,5585000,-34.0,42.0,1,right,MISS J. Tate driving Layup - blocked,"[1630256, 1626192]",1610612745.0,HOU,driving,,,,,,5.41,Missed,,Tate,J. Tate,,,,,,,,Connaughton,1626192.0,,,,,,,,
565,PT09M05.00S,2021-12-11T03:04:19.3Z,4,REGULAR,block,,[],1626192,,,1610612745,98,97,2021-12-11T03:15:53Z,5587500,,,0,,P. Connaughton BLOCK (2 BLK),[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
566,PT09M04.00S,2021-12-11T03:04:20.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,98,97,2021-12-11T03:04:34Z,5588750,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,564.0,,,,,,,,,,,,,
567,PT09M04.00S,2021-12-11T03:04:23.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,98,97,2021-12-11T03:04:23Z,5630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M04.00S,2021-12-11T03:04:37.6Z,4,REGULAR,substitution,out,[],1628021,,,1610612745,98,97,2021-12-11T03:04:43Z,5640000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,
569,PT09M04.00S,2021-12-11T03:04:37.6Z,4,REGULAR,substitution,in,[],201569,,,1610612745,98,97,2021-12-11T03:04:43Z,5650000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
570,PT08M55.00S,2021-12-11T03:04:57.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626174,85.89027595269383,63.23529411764706,1610612745,98,97,2021-12-11T03:14:38Z,5660000,66.0,80.0,1,right,MISS C. Wood 10' turnaround fadeaway Shot,[1626174],1610612745.0,HOU,turnaround fadeaway,,,,,,10.39,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,
571,PT08M52.00S,2021-12-11T03:05:00.3Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,98,97,2021-12-11T03:05:00Z,5670000,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,570.0,5.0,5.0,0.0,,,,,,,,,,
572,PT08M39.00S,2021-12-11T03:05:12.6Z,4,REGULAR,3pt,Jump Shot,[],203507,34.37910643889619,49.26470588235294,1610612749,98,100,2021-12-11T03:14:59Z,5680000,4.0,271.0,1,left,G. Antetokounmpo 27' 3PT pullup (30 PTS),[203507],1610612749.0,MIL,pullup,,,,,,27.07,Made,30.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
573,PT08M24.00S,2021-12-11T03:05:27.5Z,4,REGULAR,3pt,Jump Shot,[],201569,70.25295663600527,78.92156862745098,1610612745,101,100,2021-12-11T03:05:31Z,5690000,145.0,227.0,1,right,E. Gordon 26' 3PT  (11 PTS) (D. Augustin 7 AST),"[201569, 201571]",1610612745.0,HOU,,,,,,,26.92,Made,11.0,Gordon,E. Gordon,D. Augustin,201571.0,7.0,,,,,,,,,,,,,,
575,PT08M20.00S,2021-12-11T03:05:37.6Z,4,REGULAR,stoppage,other,[],0,,,1610612749,101,100,2021-12-11T03:05:37Z,5710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M12.00S,2021-12-11T03:05:52.2Z,4,REGULAR,foul,personal,[],1630256,,,1610612749,101,100,2021-12-11T03:06:23Z,5720000,,,0,,J. Tate personal FOUL (5 PF),"[1630256, 202083]",1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,2005.0,,5.0,0.0,Matthews,202083.0,,
578,PT08M12.00S,2021-12-11T03:05:57.8Z,4,REGULAR,substitution,out,[],202083,,,1610612749,101,100,2021-12-11T03:06:02Z,5740000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
579,PT08M12.00S,2021-12-11T03:05:57.8Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,101,100,2021-12-11T03:06:02Z,5750000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
580,PT07M57.00S,2021-12-11T03:06:26.3Z,4,REGULAR,2pt,Jump Shot,[],203114,24.129434954007884,70.09803921568627,1610612749,101,100,2021-12-11T03:06:33Z,5760000,-100.0,174.0,1,left,MISS K. Middleton 20' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,,,,20.12,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
581,PT07M55.00S,2021-12-11T03:06:28.3Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,101,100,2021-12-11T03:06:33Z,5770000,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:9),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,580.0,15.0,9.0,6.0,,,,,,,,,,
582,PT07M53.00S,2021-12-11T03:06:33.0Z,4,REGULAR,foul,personal,[],201569,,,1610612749,101,100,2021-12-11T03:06:38Z,5780000,,,0,,E. Gordon personal FOUL (1 PF),"[201569, 1626171]",1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,2534.0,,1.0,0.0,Portis,1626171.0,,
584,PT07M53.00S,2021-12-11T03:06:48.3Z,4,REGULAR,substitution,out,[],1630256,,,1610612749,101,100,2021-12-11T03:07:02Z,5800000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
585,PT07M53.00S,2021-12-11T03:06:48.3Z,4,REGULAR,substitution,out,[],1629726,,,1610612749,101,100,2021-12-11T03:07:02Z,5810000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
586,PT07M53.00S,2021-12-11T03:06:48.3Z,4,REGULAR,substitution,in,[],1630231,,,1610612749,101,100,2021-12-11T03:07:02Z,5820000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,
587,PT07M53.00S,2021-12-11T03:06:48.3Z,4,REGULAR,substitution,in,[],1629717,,,1610612749,101,100,2021-12-11T03:07:02Z,5830000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
588,PT07M49.00S,2021-12-11T03:07:10.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203507,9.411957950065702,50.98039215686274,1610612749,101,102,2021-12-11T03:07:15Z,5840000,-5.0,36.0,1,left,G. Antetokounmpo turnaround bank Hook (32 PTS) (K. Middleton 5 AST),"[203507, 203114]",1610612749.0,MIL,turnaround bank,,,,,,3.63,Made,32.0,Antetokounmpo,G. Antetokounmpo,K. Middleton,203114.0,5.0,,,,,,,,,,,,,,
590,PT07M28.00S,2021-12-11T03:07:31.2Z,4,REGULAR,3pt,Jump Shot,[],1626174,67.09921156373193,32.59803921568628,1610612745,101,102,2021-12-11T03:07:34Z,5860000,-87.0,257.0,1,right,MISS C. Wood 27' 3PT,[1626174],1610612745.0,HOU,,,,,,,27.11,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,
591,PT07M26.00S,2021-12-11T03:07:33.2Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,101,102,2021-12-11T03:07:34Z,5870000,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:10),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,590.0,16.0,10.0,6.0,,,,,,,,,,
592,PT07M19.00S,2021-12-11T03:07:40.1Z,4,REGULAR,3pt,Jump Shot,[],1626171,7.046649145860711,4.166666666666666,1610612749,101,105,2021-12-11T03:07:44Z,5880000,229.0,14.0,1,left,B. Portis 3PT  (19 PTS) (G. Antetokounmpo 5 AST),"[1626171, 203507]",1610612749.0,MIL,,,,,,,22.96,Made,19.0,Portis,B. Portis,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,,
594,PT07M17.00S,2021-12-11T03:07:46.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,101,105,2021-12-11T03:07:46Z,5900000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M17.00S,2021-12-11T03:09:54.8Z,4,REGULAR,substitution,out,[],203114,,,1610612745,101,105,2021-12-11T03:10:26Z,5910000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
596,PT07M17.00S,2021-12-11T03:09:54.8Z,4,REGULAR,substitution,in,[],201950,,,1610612745,101,105,2021-12-11T03:10:26Z,5920000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
597,PT06M56.00S,2021-12-11T03:11:04.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,92.9862023653088,49.754901960784316,1610612745,103,105,2021-12-11T03:11:09Z,5930000,-1.0,13.0,1,right,C. Wood cutting DUNK (16 PTS) (D. Augustin 8 AST),"[1626174, 201571]",1610612745.0,HOU,cutting,,,,,,1.35,Made,16.0,Wood,C. Wood,D. Augustin,201571.0,8.0,,,,,,,,,,,,,,
599,PT06M43.00S,2021-12-11T03:11:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,9.280551905387648,55.14705882352941,1610612749,103,105,2021-12-11T03:11:21Z,5950000,-26.0,35.0,1,left,MISS P. Connaughton driving Layup,[1626192],1610612749.0,MIL,driving,,,,,,4.32,Missed,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
601,PT06M40.00S,2021-12-11T03:11:19.4Z,4,REGULAR,rebound,offensive,[],1626192,,,1610612749,103,105,2021-12-11T03:11:21Z,5970000,,,0,,P. Connaughton REBOUND (Off:2 Def:3),[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,599.0,5.0,3.0,2.0,,,,,,,,,,
602,PT06M35.00S,2021-12-11T03:11:24.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203507,15.325229960578188,50.245098039215684,1610612749,103,107,2021-12-11T03:11:30Z,5980000,-1.0,92.0,1,left,G. Antetokounmpo 9' turnaround Jump Shot (34 PTS),[203507],1610612749.0,MIL,turnaround,,,,,,9.16,Made,34.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
603,PT06M17.00S,2021-12-11T03:11:42.3Z,4,REGULAR,3pt,Jump Shot,[],1626174,68.9388961892247,68.87254901960785,1610612745,106,107,2021-12-11T03:12:00Z,5990000,94.0,239.0,1,right,C. Wood 25' 3PT  (19 PTS) (K. Martin Jr. 3 AST),"[1626174, 1630231]",1610612745.0,HOU,,,,,,,25.74,Made,19.0,Wood,C. Wood,K. Martin Jr.,1630231.0,3.0,,,,,,,,,,,,,,
605,PT05M58.00S,2021-12-11T03:12:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.258212877792378,49.01960784313725,1610612749,106,109,2021-12-11T03:12:06Z,6010000,5.0,6.0,1,left,G. Antetokounmpo driving finger roll Layup (36 PTS),[203507],1610612749.0,MIL,driving finger roll,,,,,,0.8,Made,36.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
606,PT05M37.00S,2021-12-11T03:12:22.8Z,4,REGULAR,turnover,bad pass,[],201571,,,1610612745,106,109,2021-12-11T03:12:27Z,6020000,,,0,,D. Augustin bad pass TURNOVER (3 TO),"[201571, 1628960]",1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,3.0,,,,,Allen,1628960.0
607,PT05M37.00S,2021-12-11T03:12:22.8Z,4,REGULAR,steal,,[],1628960,,,1610612749,106,109,2021-12-11T03:12:24Z,6030000,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,
608,PT05M34.00S,2021-12-11T03:12:29.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612749,106,109,2021-12-11T03:12:36Z,6040000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630231, 203507]",1610612745.0,HOU,shooting,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,2005.0,,1.0,0.0,Antetokounmpo,203507.0,,
610,PT05M34.00S,2021-12-11T03:13:16.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,106,109,2021-12-11T03:13:16Z,6060000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,,,,,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
611,PT05M34.00S,2021-12-11T03:13:16.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,106,109,2021-12-11T03:13:16Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,610.0,,,,,,,,,,,,,
612,PT05M34.00S,2021-12-11T03:13:17.7Z,4,REGULAR,substitution,out,[],1630231,,,1610612749,106,109,2021-12-11T03:13:32Z,6080000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,
613,PT05M34.00S,2021-12-11T03:13:17.7Z,4,REGULAR,substitution,out,[],201571,,,1610612749,106,109,2021-12-11T03:13:32Z,6090000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,
614,PT05M34.00S,2021-12-11T03:13:17.7Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,106,109,2021-12-11T03:13:32Z,6100000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,
615,PT05M34.00S,2021-12-11T03:13:17.7Z,4,REGULAR,substitution,in,[],1629726,,,1610612749,106,109,2021-12-11T03:13:32Z,6110000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
616,PT05M34.00S,2021-12-11T03:13:17.7Z,4,REGULAR,substitution,in,[],1630256,,,1610612749,106,109,2021-12-11T03:13:32Z,6120000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
617,PT05M34.00S,2021-12-11T03:13:17.7Z,4,REGULAR,substitution,in,[],203114,,,1610612749,106,109,2021-12-11T03:13:32Z,6130000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
618,PT05M34.00S,2021-12-11T03:13:48.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,106,110,2021-12-11T03:13:48Z,6140000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (37 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,37.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
619,PT05M17.00S,2021-12-11T03:14:10.9Z,4,REGULAR,foul,personal,[],201950,,,1610612745,106,110,2021-12-11T03:14:16Z,6150000,,,0,,J. Holiday personal FOUL (3 PF),"[201950, 1626174]",1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,2005.0,,3.0,0.0,Wood,1626174.0,,
621,PT05M09.00S,2021-12-11T03:14:31.8Z,4,REGULAR,3pt,Jump Shot,[],201569,92.72339027595268,95.83333333333334,1610612745,109,110,2021-12-11T03:14:36Z,6170000,229.0,16.0,1,right,E. Gordon 3PT  (14 PTS) (A. Brooks 2 AST),"[201569, 1629717]",1610612745.0,HOU,,,,,,,22.98,Made,14.0,Gordon,E. Gordon,A. Brooks,1629717.0,2.0,,,,,,,,,,,,,,
623,PT04M48.00S,2021-12-11T03:14:59.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612749,109,110,2021-12-11T03:15:06Z,6190000,,,0,,E. Gordon personal FOUL (2 PF) (Portis 2 FT),"[201569, 1626171]",1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,2005.0,,2.0,0.0,Portis,1626171.0,,
625,PT04M48.00S,2021-12-11T03:15:27.6Z,4,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,109,111,2021-12-11T03:15:27Z,6210000,,,0,,B. Portis Free Throw 1 of 2 (20 PTS),[1626171],1610612749.0,MIL,,,,,,,,Made,20.0,Portis,B. Portis,,,,,,,,,,,,,,,,,
626,PT04M48.00S,2021-12-11T03:15:28.6Z,4,REGULAR,substitution,out,[],203507,,,1610612749,109,111,2021-12-11T03:15:35Z,6220000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
627,PT04M48.00S,2021-12-11T03:15:28.6Z,4,REGULAR,substitution,in,[],202083,,,1610612749,109,111,2021-12-11T03:15:35Z,6230000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
628,PT04M48.00S,2021-12-11T03:15:51.7Z,4,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,109,112,2021-12-11T03:15:51Z,6240000,,,0,,B. Portis Free Throw 2 of 2 (21 PTS),[1626171],1610612749.0,MIL,,,,,,,,Made,21.0,Portis,B. Portis,,,,,,,,,,,,,,,,,
629,PT04M39.00S,2021-12-11T03:16:10.7Z,4,REGULAR,foul,personal,[],202083,,,1610612745,109,112,2021-12-11T03:16:16Z,6250000,,,0,,W. Matthews personal FOUL (2 PF),"[202083, 1626174]",1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,2005.0,,2.0,0.0,Wood,1626174.0,,
631,PT04M26.00S,2021-12-11T03:16:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,88.12417871222075,50.98039215686274,1610612745,109,112,2021-12-11T03:16:42Z,6270000,5.0,59.0,1,right,MISS J. Tate driving Layup - blocked,"[1630256, 1626171]",1610612745.0,HOU,driving,,,,,,5.93,Missed,,Tate,J. Tate,,,,,,,,Portis,1626171.0,,,,,,,,
632,PT04M26.00S,2021-12-11T03:16:37.9Z,4,REGULAR,block,,[],1626171,,,1610612745,109,112,2021-12-11T03:16:40Z,6280000,,,0,,B. Portis BLOCK (3 BLK),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
633,PT04M23.00S,2021-12-11T03:16:40.9Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,109,112,2021-12-11T03:16:42Z,6290000,,,0,,W. Matthews REBOUND (Off:0 Def:2),[202083],1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,631.0,2.0,2.0,0.0,,,,,,,,,,
634,PT04M17.00S,2021-12-11T03:16:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203114,8.886333771353483,45.34313725490196,1610612749,109,112,2021-12-11T03:23:31Z,6300000,23.0,31.0,1,left,MISS K. Middleton driving Layup,[203114],1610612749.0,MIL,driving,,,,,,3.88,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
635,PT04M14.00S,2021-12-11T03:16:49.6Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,109,112,2021-12-11T03:16:49Z,6310000,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,634.0,7.0,5.0,2.0,,,,,,,,,,
636,PT04M14.00S,2021-12-11T03:16:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,109,112,2021-12-11T03:16:49Z,6320000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,,,,0.0,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,
