actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
548,PT10M52.00S,2022-03-07T01:59:55.3Z,4,REGULAR,3pt,Jump Shot,[],1629726,63.02562417871223,31.61764705882353,1610612745,95,92,2022-03-07T02:00:00Z,5410000,-92.0,295.0,1,right,G. Mathews 30' 3PT  (8 PTS) (J. Christopher 1 AST),"[1629726, 1630528]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,30.91,Made,8.0,,,,,,,,,,J. Christopher,1630528.0,1.0,,,,,,
550,PT10M33.00S,2022-03-07T02:00:19.4Z,4,REGULAR,foul,personal,[],1630528,,,1610612763,95,92,2022-03-07T02:00:56Z,5430000,,,0,,J. Christopher personal FOUL (3 PF),"[1630528, 1629634]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,203592.0,3.0,0.0,Clarke,1629634.0,,,,,,,,,
552,PT10M25.00S,2022-03-07T02:00:41.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.623521681997373,43.627450980392155,1610612763,95,94,2022-03-07T02:00:47Z,5450000,32.0,29.0,1,left,D. Bane driving Layup (24 PTS) (T. Jones 5 AST),"[1630217, 1626145]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,4.28,Made,24.0,,,,,,,,,,T. Jones,1626145.0,5.0,,,,,,
554,PT10M09.00S,2022-03-07T02:00:57.8Z,4,REGULAR,3pt,Jump Shot,[],201569,69.99014454664915,86.76470588235294,1610612745,98,94,2022-03-07T02:01:04Z,5470000,184.0,230.0,1,right,E. Gordon 29' 3PT  (11 PTS) (J. Christopher 2 AST),"[201569, 1630528]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,29.41,Made,11.0,,,,,,,,,,J. Christopher,1630528.0,2.0,,,,,,
556,PT09M56.00S,2022-03-07T02:01:12.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,5.863994743758213,42.40196078431372,1610612763,98,96,2022-03-07T02:01:19Z,5490000,38.0,3.0,1,left,D. Bane driving floating bank Jump Shot (26 PTS) (T. Jones 6 AST),"[1630217, 1626145]",1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,3.81,Made,26.0,,,,,,,,,,T. Jones,1626145.0,6.0,,,,,,
558,PT09M40.00S,2022-03-07T02:01:28.3Z,4,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612745,98,96,2022-03-07T02:01:44Z,5510000,,,0,,D. Bane shooting personal FOUL (3 PF) (Gordon 2 FT),"[1630217, 201569]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,203592.0,3.0,0.0,Gordon,201569.0,,,,,,,,,
560,PT09M40.00S,2022-03-07T02:01:58.3Z,4,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,99,96,2022-03-07T02:02:24Z,5530000,,,0,,E. Gordon Free Throw 1 of 2 (12 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
561,PT09M40.00S,2022-03-07T02:01:58.3Z,4,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,99,96,2022-03-07T02:02:24Z,5540000,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
562,PT09M39.00S,2022-03-07T02:01:59.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,99,96,2022-03-07T02:02:24Z,5550000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,561.0,,,,,,,,,,,,,,,,,
563,PT09M39.00S,2022-03-07T02:02:18.0Z,4,REGULAR,foul,personal,[],1628991,,,1610612745,99,96,2022-03-07T02:02:32Z,5560000,,,0,,J. Jackson Jr. loose ball personal FOUL (5 PF),"[1628991, 1630578]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,1830.0,5.0,0.0,Sengun,1630578.0,,,,,,,,,
565,PT09M39.00S,2022-03-07T02:02:33.8Z,4,REGULAR,substitution,out,[],1628991,,,1610612745,99,96,2022-03-07T02:02:37Z,5580000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M39.00S,2022-03-07T02:02:33.8Z,4,REGULAR,substitution,in,[],203937,,,1610612745,99,96,2022-03-07T02:02:37Z,5590000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M28.00S,2022-03-07T02:02:55.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,92.59198423127464,46.568627450980394,1610612745,101,96,2022-03-07T02:03:02Z,5600000,-17.0,17.0,1,right,A. Sengun DUNK (5 PTS) (E. Gordon 1 AST),"[1630578, 201569]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,2.43,Made,5.0,,,,,,,,,,E. Gordon,201569.0,1.0,,,,,,
569,PT09M15.00S,2022-03-07T02:03:08.9Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612763,101,96,2022-03-07T02:03:15Z,5620000,,,0,,D. Bane lost ball TURNOVER (1 TO),"[1630217, 1629726]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,1.0,Mathews,1629726.0,
570,PT09M15.00S,2022-03-07T02:03:08.9Z,4,REGULAR,steal,,[],1629726,,,1610612745,101,96,2022-03-07T02:03:10Z,5630000,,,0,,G. Mathews STEAL (2 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M11.00S,2022-03-07T02:03:12.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630528,91.93495400788436,49.50980392156863,1610612745,103,96,2022-03-07T02:04:34Z,5640000,-2.0,23.0,1,right,J. Christopher running DUNK (6 PTS) (E. Gordon 2 AST),"[1630528, 201569]",1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,2.34,Made,6.0,,,,,,,,,,E. Gordon,201569.0,2.0,,,,,,
573,PT09M11.00S,2022-03-07T02:03:31.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,103,96,2022-03-07T02:03:31Z,5660000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M11.00S,2022-03-07T02:05:08.7Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,103,96,2022-03-07T02:05:47Z,5670000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M11.00S,2022-03-07T02:05:08.7Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,103,96,2022-03-07T02:05:47Z,5680000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M11.00S,2022-03-07T02:05:08.7Z,4,REGULAR,substitution,in,[],203500,,,1610612763,103,96,2022-03-07T02:05:47Z,5690000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M11.00S,2022-03-07T02:05:08.7Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,103,96,2022-03-07T02:05:47Z,5700000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M54.00S,2022-03-07T02:06:23.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.354139290407357,35.78431372549019,1610612763,103,96,2022-03-07T02:06:34Z,5710000,71.0,73.0,1,left,MISS J. Morant 10' turnaround Shot,[1629630],1610612763.0,MEM,turnaround,,,Morant,J. Morant,,,,,10.19,Missed,,,,,,,,,,,,,,,,,,,
579,PT08M53.00S,2022-03-07T02:06:24.3Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,103,96,2022-03-07T02:06:34Z,5720000,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,578.0,9.0,4.0,5.0,,,,,,,,,,,,,,
580,PT08M52.00S,2022-03-07T02:06:27.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,7.178055190538765,45.588235294117645,1610612763,103,98,2022-03-07T02:06:40Z,5730000,22.0,15.0,1,left,S. Adams putback Layup (19 PTS),[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,2.67,Made,19.0,,,,,,,,,,,,,,,,,,
581,PT08M35.00S,2022-03-07T02:06:43.3Z,4,REGULAR,foul,personal,['2freethrow'],203500,,,1610612745,103,98,2022-03-07T02:06:54Z,5740000,,,0,,S. Adams shooting personal FOUL (2 PF) (Sengun 2 FT),"[203500, 1630578]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,1626301.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
583,PT08M35.00S,2022-03-07T02:07:13.7Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,103,98,2022-03-07T02:07:13Z,5760000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
584,PT08M35.00S,2022-03-07T02:07:13.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,103,98,2022-03-07T02:07:13Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,583.0,,,,,,,,,,,,,,,,,
585,PT08M35.00S,2022-03-07T02:07:38.1Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,104,98,2022-03-07T02:07:38Z,5780000,,,0,,A. Sengun Free Throw 2 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
586,PT08M21.00S,2022-03-07T02:07:54.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630528,,,1610612763,104,98,2022-03-07T02:08:03Z,5790000,,,0,,J. Christopher personal FOUL (4 PF) (Morant 2 FT),"[1630528, 1629630]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,1626301.0,4.0,0.0,Morant,1629630.0,,,,,,,,,
588,PT08M21.00S,2022-03-07T02:08:18.3Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,104,99,2022-03-07T02:08:18Z,5810000,,,0,,J. Morant Free Throw 1 of 2 (17 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
589,PT08M21.00S,2022-03-07T02:08:31.4Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,104,100,2022-03-07T02:08:31Z,5820000,,,0,,J. Morant Free Throw 2 of 2 (18 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
590,PT08M00.00S,2022-03-07T02:08:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,87.86136662286465,50.98039215686274,1610612745,106,100,2022-03-07T02:08:59Z,5830000,5.0,62.0,1,right,J. Christopher 6' driving finger roll Layup (8 PTS),[1630528],1610612745.0,HOU,driving finger roll,,,Christopher,J. Christopher,,,,,6.18,Made,8.0,,,,,,,,,,,,,,,,,,
591,PT07M39.00S,2022-03-07T02:09:14.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,6.750985545335084,64.4607843137255,1610612763,106,100,2022-03-07T02:09:56Z,5840000,-72.0,11.0,1,left,MISS J. Morant 7' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,7.31,Missed,,,,,,,,,,,,,,,,,,,
592,PT07M38.00S,2022-03-07T02:09:15.9Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,106,100,2022-03-07T02:09:32Z,5850000,,,0,,E. Gordon REBOUND (Off:0 Def:5),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,591.0,5.0,5.0,0.0,,,,,,,,,,,,,,
593,PT07M34.00S,2022-03-07T02:09:23.9Z,4,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,106,100,2022-03-07T02:11:04Z,5860000,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (3 TO),[201569],1610612745.0,HOU,bad pass,,,Gordon,E. Gordon,,,,,,,,,,,,203592.0,,,,,,,,,,3.0,,,
594,PT07M15.00S,2022-03-07T02:09:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,9.674770039421814,47.549019607843135,1610612763,106,100,2022-03-07T02:09:55Z,5870000,12.0,38.0,1,left,MISS D. Bane driving Layup - blocked,"[1630217, 1630578]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,4.03,Missed,,,,,,,,,,,,,,Sengun,1630578.0,,,,
595,PT07M15.00S,2022-03-07T02:09:46.3Z,4,REGULAR,block,,[],1630578,,,1610612763,106,100,2022-03-07T02:09:49Z,5880000,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M15.00S,2022-03-07T02:09:46.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,106,100,2022-03-07T02:09:55Z,5890000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,594.0,,,,,,,,,,,,,,,,,
597,PT07M15.00S,2022-03-07T02:09:52.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,106,100,2022-03-07T02:09:52Z,5900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M15.00S,2022-03-07T02:09:54.5Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,106,100,2022-03-07T02:09:59Z,5910000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M15.00S,2022-03-07T02:09:54.5Z,4,REGULAR,substitution,in,[],1629001,,,1610612763,106,100,2022-03-07T02:09:59Z,5920000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M10.00S,2022-03-07T02:10:14.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612763,106,100,2022-03-07T02:10:30Z,5930000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Adams 2 FT),"[1630578, 203500]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,203592.0,2.0,0.0,Adams,203500.0,,,,,,,,,
602,PT07M10.00S,2022-03-07T02:10:41.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203500,,,1610612763,106,100,2022-03-07T02:10:41Z,5950000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
603,PT07M10.00S,2022-03-07T02:10:41.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,106,100,2022-03-07T02:10:41Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,,,
604,PT07M10.00S,2022-03-07T02:11:02.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203500,,,1610612763,106,101,2022-03-07T02:11:02Z,5970000,,,0,,S. Adams Free Throw 2 of 2 (20 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
605,PT07M04.00S,2022-03-07T02:11:13.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,106,101,2022-03-07T02:11:13Z,5980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M04.00S,2022-03-07T02:11:19.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,106,101,2022-03-07T02:11:19Z,5990000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M04.00S,2022-03-07T02:12:56.3Z,4,REGULAR,memo,,[],0,,,1610612745,106,101,2022-03-07T02:12:56Z,6000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MEM - Adams season high points (prev 17, 2x; Last 12/6/21)"
608,PT07M04.00S,2022-03-07T02:13:39.7Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,106,101,2022-03-07T02:14:07Z,6010000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M04.00S,2022-03-07T02:13:39.7Z,4,REGULAR,substitution,out,[],1630528,,,1610612745,106,101,2022-03-07T02:14:07Z,6020000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M04.00S,2022-03-07T02:13:39.7Z,4,REGULAR,substitution,out,[],201569,,,1610612745,106,101,2022-03-07T02:14:07Z,6030000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M04.00S,2022-03-07T02:13:39.7Z,4,REGULAR,substitution,out,[],203937,,,1610612745,106,101,2022-03-07T02:14:07Z,6040000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M04.00S,2022-03-07T02:13:39.7Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,106,101,2022-03-07T02:14:07Z,6050000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M04.00S,2022-03-07T02:13:39.7Z,4,REGULAR,substitution,in,[],1626174,,,1610612745,106,101,2022-03-07T02:14:07Z,6060000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M04.00S,2022-03-07T02:13:39.7Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,106,101,2022-03-07T02:14:07Z,6070000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M04.00S,2022-03-07T02:13:39.7Z,4,REGULAR,substitution,in,[],1629634,,,1610612745,106,101,2022-03-07T02:14:07Z,6080000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M53.00S,2022-03-07T02:14:21.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,89.96386333771353,43.872549019607845,1610612745,106,101,2022-03-07T02:15:26Z,6090000,-31.0,42.0,1,right,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
617,PT06M49.00S,2022-03-07T02:14:24.6Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,106,101,2022-03-07T02:14:24Z,6100000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,616.0,2.0,2.0,0.0,,,,,,,,,,,,,,
618,PT06M41.00S,2022-03-07T02:14:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.5722733245729295,49.754901960784316,1610612763,106,101,2022-03-07T02:37:22Z,6110000,1.0,19.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,,
619,PT06M41.00S,2022-03-07T02:14:32.1Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,106,101,2022-03-07T02:14:43Z,6120000,,,0,,S. Adams REBOUND (Off:6 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,618.0,10.0,4.0,6.0,,,,,,,,,,,,,,
620,PT06M35.00S,2022-03-07T02:14:38.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,106,103,2022-03-07T02:14:38Z,6130000,0.0,0.0,1,left,S. Adams tip Layup (22 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,22.0,,,,,,,,,,,,,,,,,,
693,PT06M29.00S,2022-03-07T02:14:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.06636005256242,47.30392156862745,1610612745,106,103,2022-03-07T02:40:10Z,6135000,-13.0,22.0,1,right,MISS K. Porter Jr. driving Layup - blocked,"[1629645, 1630217]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,2.59,Missed,,,,,,,,,,,,,,Bane,1630217.0,,,,
694,PT06M29.00S,2022-03-07T02:14:42.7Z,4,REGULAR,block,,[],1630217,,,1610612745,106,103,2022-03-07T02:27:03Z,6137500,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT06M29.00S,2022-03-07T02:14:42.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,106,103,2022-03-07T02:27:03Z,6138750,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,693.0,,,,,,,,,,,,,,,,,
621,PT06M29.00S,2022-03-07T02:14:47.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,106,103,2022-03-07T02:14:47Z,6140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M29.00S,2022-03-07T02:14:52.0Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,106,103,2022-03-07T02:14:56Z,6150000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M29.00S,2022-03-07T02:14:52.0Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,106,103,2022-03-07T02:14:56Z,6160000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M27.00S,2022-03-07T02:15:02.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629726,93.77463863337714,50.0,1610612745,108,103,2022-03-07T02:27:03Z,6170000,0.0,6.0,1,right,G. Mathews alley-oop Layup (10 PTS) (K. Porter Jr. 4 AST),"[1629726, 1629645]",1610612745.0,HOU,alley-oop,,,Mathews,G. Mathews,,,,,0.6,Made,10.0,,,,,,,,,,K. Porter Jr.,1629645.0,4.0,,,,,,
626,PT06M05.00S,2022-03-07T02:15:25.8Z,4,REGULAR,2pt,Jump Shot,[],1630217,22.158344283837057,37.99019607843137,1610612763,108,105,2022-03-07T02:15:33Z,6190000,60.0,156.0,1,left,D. Bane 16' pullup Jump Shot (28 PTS) (D. Melton 3 AST),"[1630217, 1629001]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,16.7,Made,28.0,,,,,,,,,,D. Melton,1629001.0,3.0,,,,,,
628,PT05M46.00S,2022-03-07T02:15:43.2Z,4,REGULAR,3pt,Jump Shot,[],1629645,63.41984231274639,29.65686274509804,1610612745,108,105,2022-03-07T02:15:51Z,6210000,-102.0,291.0,1,right,MISS K. Porter Jr. 30' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,30.86,Missed,,,,,,,,,,,,,,,,,,,
629,PT05M43.00S,2022-03-07T02:15:46.2Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612745,108,105,2022-03-07T02:15:51Z,6220000,,,0,,C. Wood REBOUND (Off:1 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,628.0,10.0,9.0,1.0,,,,,,,,,,,,,,
630,PT05M30.00S,2022-03-07T02:15:59.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,65.65374507227332,36.51960784313725,1610612745,108,105,2022-03-07T02:18:32Z,6230000,-67.0,270.0,1,right,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,27.87,Missed,,,,,,,,,,,,,,,,,,,
631,PT05M29.00S,2022-03-07T02:16:00.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,108,105,2022-03-07T02:21:18Z,6240000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,,
632,PT05M29.00S,2022-03-07T02:16:07.8Z,4,REGULAR,foul,personal,[],1629001,,,1610612745,108,105,2022-03-07T02:21:32Z,6250000,,,0,,D. Melton loose ball personal FOUL (3 PF),"[1629001, 1626174]",1610612763.0,MEM,loose ball,,,Melton,D. Melton,,,,,,,,,,,,1626301.0,3.0,0.0,Wood,1626174.0,,,,,,,,,
634,PT05M29.00S,2022-03-07T02:16:26.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,92.59198423127464,46.568627450980394,1610612745,108,105,2022-03-07T02:21:16Z,6262500,-17.0,17.0,1,right,MISS J. Green cutting Layup - blocked,"[1630224, 203500]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,2.43,Missed,,,,,,,,,,,,,,Adams,203500.0,,,,
674,PT05M29.00S,2022-03-07T02:16:26.6Z,4,REGULAR,block,,[],203500,,,1610612745,108,105,2022-03-07T02:21:53Z,6263125,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M28.00S,2022-03-07T02:16:27.6Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,108,105,2022-03-07T02:21:53Z,6263750,,,0,,S. Adams REBOUND (Off:6 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,634.0,11.0,5.0,6.0,,,,,,,,,,,,,,
