actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
454,PT04M09.00S,2022-01-08T02:51:38.3Z,3,REGULAR,substitution,in,[],1628021,,,1610612742,72,97,2022-01-08T02:51:53Z,4530000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M09.00S,2022-01-08T02:51:38.3Z,3,REGULAR,substitution,in,[],1630528,,,1610612742,72,97,2022-01-08T02:51:53Z,4540000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M09.00S,2022-01-08T02:51:38.3Z,3,REGULAR,substitution,in,[],1628373,,,1610612742,72,97,2022-01-08T02:51:53Z,4550000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M09.00S,2022-01-08T02:51:37.5Z,3,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,72,97,2022-01-08T02:52:00Z,4560000,,,0,,MISS D. Finney-Smith Free Throw 2 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,
458,PT04M08.00S,2022-01-08T02:51:38.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,72,97,2022-01-08T02:52:00Z,4570000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,,
459,PT04M08.00S,2022-01-08T02:51:58.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,72,97,2022-01-08T02:51:58Z,4580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M46.00S,2022-01-08T02:52:29.5Z,3,REGULAR,3pt,Jump Shot,[],1626174,8.623521681997373,95.83333333333334,1610612745,72,97,2022-01-08T02:52:36Z,4590000,-229.0,29.0,1,left,MISS C. Wood 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,
461,PT03M45.00S,2022-01-08T02:52:30.5Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,72,97,2022-01-08T02:52:36Z,4600000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:4),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,460.0,4.0,4.0,0.0,,,,,,,,,,,,,,
462,PT03M34.00S,2022-01-08T02:52:41.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627737,92.46057818659659,48.77450980392157,1610612742,72,99,2022-01-08T02:52:45Z,4610000,-6.0,18.0,1,right,M. Chriss alley-oop DUNK (6 PTS) (T. Hardaway Jr. 5 AST),"[1627737, 203501]",1610612742.0,DAL,alley-oop,,,Chriss,M. Chriss,,,,,1.94,Made,,,,,6.0,T. Hardaway Jr.,203501.0,5.0,,,,,,,,,,
464,PT03M11.00S,2022-01-08T02:53:03.4Z,3,REGULAR,2pt,Jump Shot,[],1626174,13.354139290407357,17.647058823529413,1610612745,74,99,2022-01-08T02:53:10Z,4630000,162.0,73.0,1,left,C. Wood 17' Jump Shot (20 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,17.75,Made,,,,,20.0,,,,,,,,,,,,,
465,PT02M58.00S,2022-01-08T02:53:16.8Z,3,REGULAR,3pt,Jump Shot,[],1627827,94.1688567674113,96.56862745098039,1610612742,74,102,2022-01-08T02:53:22Z,4640000,233.0,2.0,1,right,D. Finney-Smith 3PT  (10 PTS) (M. Chriss 1 AST),"[1627827, 1627737]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.28,Made,,,,,10.0,M. Chriss,1627737.0,1.0,,,,,,,,,,
467,PT02M42.00S,2022-01-08T02:53:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,6.783837056504599,51.470588235294116,1610612745,74,102,2022-01-08T02:53:42Z,4660000,-7.0,11.0,1,left,MISS J. Christopher driving reverse Layup,[1630528],1610612745.0,HOU,driving reverse,,,Christopher,J. Christopher,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,
468,PT02M42.00S,2022-01-08T02:53:33.0Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,74,102,2022-01-08T02:53:42Z,4670000,,,0,,J. Green REBOUND (Off:2 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,467.0,3.0,1.0,2.0,,,,,,,,,,,,,,
469,PT02M37.00S,2022-01-08T02:53:57.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612742,74,102,2022-01-08T02:54:09Z,4680000,,,0,,C. Wood personal FOUL (2 PF) (Chriss 2 FT),"[1626174, 1627737]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Chriss,1627737.0
471,PT02M37.00S,2022-01-08T02:54:14.3Z,3,REGULAR,freethrow,1 of 2,[],1627737,,,1610612742,74,102,2022-01-08T02:54:14Z,4700000,,,0,,MISS M. Chriss Free Throw 1 of 2,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,Missed,,,,,,,,,,,,,,,,,,
472,PT02M37.00S,2022-01-08T02:54:14.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,74,102,2022-01-08T02:54:14Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,471.0,,,,,,,,,,,,,,,,,
473,PT02M37.00S,2022-01-08T02:54:15.6Z,3,REGULAR,substitution,out,[],1626174,,,1610612742,74,102,2022-01-08T02:54:25Z,4720000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M37.00S,2022-01-08T02:54:15.6Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,74,102,2022-01-08T02:54:25Z,4730000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M37.00S,2022-01-08T02:54:15.6Z,3,REGULAR,substitution,in,[],1630256,,,1610612742,74,102,2022-01-08T02:54:25Z,4740000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M37.00S,2022-01-08T02:54:15.6Z,3,REGULAR,substitution,in,[],1628425,,,1610612742,74,102,2022-01-08T02:54:25Z,4750000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M37.00S,2022-01-08T02:54:14.3Z,3,REGULAR,freethrow,2 of 2,[],1627737,,,1610612742,74,102,2022-01-08T02:54:43Z,4760000,,,0,,MISS M. Chriss Free Throw 2 of 2,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT02M37.00S,2022-01-08T02:54:14.3Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,74,102,2022-01-08T02:54:43Z,4770000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,477.0,2.0,2.0,0.0,,,,,,,,,,,,,,
479,PT02M28.00S,2022-01-08T02:54:49.7Z,3,REGULAR,violation,kicked ball,[],1627737,,,1610612745,74,102,2022-01-08T02:54:57Z,4780000,,,0,,M. Chriss kicked ball VIOLATION,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,202901.0,,,,
480,PT02M13.00S,2022-01-08T02:55:18.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,10.463206307490145,44.85294117647059,1610612745,76,102,2022-01-08T02:55:22Z,4790000,26.0,46.0,1,left,J. Tate driving Hook (15 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,5.26,Made,,,,,15.0,,,,,,,,,,,,,
482,PT02M02.00S,2022-01-08T02:55:35.2Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630256,,,1610612742,76,102,2022-01-08T02:55:43Z,4810000,,,0,,J. Tate shooting personal FOUL (4 PF) (Hardaway Jr. 3 FT),"[1630256, 203501]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,1155.0,4.0,0.0,Hardaway Jr.,203501.0
484,PT02M02.00S,2022-01-08T02:55:57.0Z,3,REGULAR,freethrow,1 of 3,[],203501,,,1610612742,76,102,2022-01-08T02:55:57Z,4830000,,,0,,MISS T. Hardaway Jr. Free Throw 1 of 3,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT02M02.00S,2022-01-08T02:55:57.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,76,102,2022-01-08T02:55:57Z,4840000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,484.0,,,,,,,,,,,,,,,,,
486,PT02M02.00S,2022-01-08T02:56:10.3Z,3,REGULAR,freethrow,2 of 3,[],203501,,,1610612742,76,103,2022-01-08T02:56:10Z,4850000,,,0,,T. Hardaway Jr. Free Throw 2 of 3 (15 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
487,PT02M02.00S,2022-01-08T02:56:23.3Z,3,REGULAR,freethrow,3 of 3,[],203501,,,1610612742,76,104,2022-01-08T02:56:23Z,4860000,,,0,,T. Hardaway Jr. Free Throw 3 of 3 (16 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
488,PT01M49.00S,2022-01-08T02:56:40.2Z,3,REGULAR,3pt,Jump Shot,[],1628021,22.815374507227332,7.107843137254902,1610612745,76,104,2022-01-08T02:56:47Z,4870000,214.0,162.0,1,left,MISS D. Nwaba 26' 3PT,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,
489,PT01M48.00S,2022-01-08T02:56:41.2Z,3,REGULAR,rebound,defensive,[],1628373,,,1610612742,76,104,2022-01-08T02:56:47Z,4880000,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,488.0,2.0,2.0,0.0,,,,,,,,,,,,,,
490,PT01M39.00S,2022-01-08T02:56:50.4Z,3,REGULAR,3pt,Jump Shot,[],203501,96.5341655716163,2.941176470588235,1610612742,76,107,2022-01-08T02:56:55Z,4890000,-235.0,-20.0,1,right,T. Hardaway Jr. 3PT  (19 PTS) (F. Ntilikina 3 AST),"[203501, 1628373]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.61,Made,,,,,19.0,F. Ntilikina,1628373.0,3.0,,,,,,,,,,
492,PT01M27.00S,2022-01-08T02:57:01.5Z,3,REGULAR,3pt,Jump Shot,[],1630231,32.40801576872536,43.38235294117647,1610612745,79,107,2022-01-08T02:57:07Z,4910000,33.0,252.0,1,left,K. Martin Jr. 25' 3PT  (5 PTS) (J. Tate 5 AST),"[1630231, 1630256]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.43,Made,,,,,5.0,J. Tate,1630256.0,5.0,,,,,,,,,,
494,PT01M08.00S,2022-01-08T02:57:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628373,92.85479632063075,44.6078431372549,1610612742,79,107,2022-01-08T02:57:27Z,4930000,-27.0,15.0,1,right,MISS F. Ntilikina driving Layup,[1628373],1610612742.0,DAL,driving,,,Ntilikina,F. Ntilikina,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,
495,PT01M07.00S,2022-01-08T02:57:21.5Z,3,REGULAR,rebound,defensive,[],1628021,,,1610612745,79,107,2022-01-08T02:57:27Z,4940000,,,0,,D. Nwaba REBOUND (Off:0 Def:2),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,494.0,2.0,2.0,0.0,,,,,,,,,,,,,,
496,PT01M04.00S,2022-01-08T02:57:27.1Z,3,REGULAR,foul,personal,['2freethrow'],1628425,,,1610612745,79,107,2022-01-08T02:57:35Z,4950000,,,0,,S. Brown shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1628425, 1630231]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Martin Jr.,1630231.0
498,PT01M04.00S,2022-01-08T02:57:54.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630231,,,1610612745,80,107,2022-01-08T02:58:15Z,4970000,,,0,,K. Martin Jr. Free Throw 1 of 2 (6 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
499,PT01M04.00S,2022-01-08T02:57:54.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630231,,,1610612745,80,107,2022-01-08T02:58:15Z,4980000,,,0,,MISS K. Martin Jr. Free Throw 2 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
500,PT01M04.00S,2022-01-08T02:57:54.4Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,80,107,2022-01-08T02:58:15Z,4990000,,,0,,M. Chriss REBOUND (Off:1 Def:2),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,499.0,3.0,2.0,1.0,,,,,,,,,,,,,,
501,PT00M46.50S,2022-01-08T02:58:28.5Z,3,REGULAR,3pt,Jump Shot,[],1628373,76.69185282522996,11.27450980392157,1610612742,80,110,2022-01-08T02:58:45Z,5000000,-194.0,167.0,1,right,F. Ntilikina 25' 3PT  (3 PTS) (T. Hardaway Jr. 6 AST),"[1628373, 203501]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,25.54,Made,,,,,3.0,T. Hardaway Jr.,203501.0,6.0,,,,,,,,,,
503,PT00M46.50S,2022-01-08T02:58:48.6Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612745,80,110,2022-01-08T02:58:57Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M33.20S,2022-01-08T02:59:02.1Z,3,REGULAR,3pt,Jump Shot,[],1629726,30.962549277266753,68.13725490196079,1610612745,83,110,2022-01-08T02:59:19Z,5030000,-91.0,239.0,1,left,G. Mathews 25' 3PT bank (14 PTS) (J. Christopher 1 AST),"[1629726, 1630528]",1610612745.0,HOU,bank,,,Mathews,G. Mathews,,,,,25.52,Made,,,,,14.0,J. Christopher,1630528.0,1.0,,,,,,,,,,
506,PT00M33.20S,2022-01-08T02:59:07.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628373,,,1610612745,83,110,2022-01-08T02:59:20Z,5050000,,,0,,F. Ntilikina shooting personal FOUL (2 PF) (Mathews 1 FT),"[1628373, 1629726]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Mathews,1629726.0
508,PT00M33.20S,2022-01-08T02:59:30.1Z,3,REGULAR,freethrow,1 of 1,[],1629726,,,1610612745,84,110,2022-01-08T02:59:30Z,5070000,,,0,,G. Mathews Free Throw 1 of 1 (15 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
509,PT00M22.20S,2022-01-08T02:59:42.6Z,3,REGULAR,turnover,bad pass,[],1627737,,,1610612742,84,110,2022-01-08T02:59:48Z,5080000,,,0,,M. Chriss bad pass TURNOVER (2 TO),"[1627737, 1630528]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,2.0,Christopher,1630528.0,,,,,
510,PT00M22.20S,2022-01-08T02:59:42.6Z,3,REGULAR,steal,,[],1630528,,,1610612745,84,110,2022-01-08T02:59:45Z,5090000,,,0,,J. Christopher STEAL (1 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M18.20S,2022-01-08T02:59:47.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630528,6.915243101182654,50.98039215686274,1610612745,86,110,2022-01-08T02:59:58Z,5100000,-5.0,13.0,1,left,J. Christopher running finger roll Layup (2 PTS),[1630528],1610612745.0,HOU,running finger roll,,,Christopher,J. Christopher,,,,,1.34,Made,,,,,2.0,,,,,,,,,,,,,
512,PT00M01.50S,2022-01-08T03:00:05.8Z,3,REGULAR,2pt,Jump Shot,[],1628373,79.188567674113,73.52941176470588,1610612742,86,110,2022-01-08T03:00:21Z,5110000,118.0,143.0,1,right,MISS F. Ntilikina 18' pullup Shot,[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,18.52,Missed,,,,,,,,,,,,,,,,,,
513,PT00M00.10S,2022-01-08T03:00:07.2Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,86,110,2022-01-08T03:01:17Z,5120000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,512.0,3.0,3.0,0.0,,,,,,,,,,,,,,
514,PT00M00.00S,2022-01-08T03:00:22.1Z,3,REGULAR,period,end,[],0,,,1610612745,86,110,2022-01-08T03:00:22Z,5130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-01-08T03:02:27.3Z,4,REGULAR,substitution,out,['startperiod'],1627737,,,1610612745,86,110,2022-01-08T03:02:46Z,5140000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-01-08T03:02:27.3Z,4,REGULAR,substitution,out,['startperiod'],1630182,,,1610612745,86,110,2022-01-08T03:02:46Z,5150000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-01-08T03:02:27.3Z,4,REGULAR,substitution,out,['startperiod'],1628373,,,1610612745,86,110,2022-01-08T03:02:46Z,5160000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-01-08T03:02:27.3Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612745,86,110,2022-01-08T03:02:46Z,5170000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-01-08T03:02:27.3Z,4,REGULAR,substitution,in,['startperiod'],203493,,,1610612745,86,110,2022-01-08T03:02:46Z,5180000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-01-08T03:02:27.3Z,4,REGULAR,substitution,in,['startperiod'],1628467,,,1610612745,86,110,2022-01-08T03:02:46Z,5190000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-01-08T03:03:00.5Z,4,REGULAR,period,start,[],0,,,1610612745,86,110,2022-01-08T03:03:00Z,5200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M48.00S,2022-01-08T03:03:11.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,9.017739816031538,44.36274509803921,1610612745,86,110,2022-01-08T03:03:20Z,5210000,28.0,32.0,1,left,MISS K. Martin Jr. turnaround Hook,[1630231],1610612745.0,HOU,turnaround,,,Martin Jr.,K. Martin Jr.,,,,,4.29,Missed,,,,,,,,,,,,,,,,,,
524,PT11M47.00S,2022-01-08T03:03:12.8Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,86,110,2022-01-08T03:03:37Z,5230000,,,0,,S. Brown REBOUND (Off:0 Def:2),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,522.0,2.0,2.0,0.0,,,,,,,,,,,,,,
525,PT11M28.00S,2022-01-08T03:03:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,86.28449408672799,44.85294117647059,1610612742,86,112,2022-01-08T03:03:36Z,5240000,-26.0,76.0,1,right,J. Brunson 8' Layup (12 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,8.06,Made,,,,,12.0,,,,,,,,,,,,,
526,PT11M20.00S,2022-01-08T03:03:42.0Z,4,REGULAR,turnover,out-of-bounds,[],1630528,,,1610612745,86,112,2022-01-08T03:03:48Z,5250000,,,0,,J. Christopher bad pass out-of-bounds TURNOVER (1 TO),[1630528],1610612745.0,HOU,bad pass,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,1.0,,,202901.0,,,,
527,PT11M09.00S,2022-01-08T03:03:56.8Z,4,REGULAR,foul,personal,[],1629726,,,1610612742,86,112,2022-01-08T03:04:08Z,5260000,,,0,,G. Mathews personal FOUL (3 PF),"[1629726, 1628973]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,1155.0,3.0,1.0,Brunson,1628973.0
529,PT11M09.00S,2022-01-08T03:04:04.0Z,4,REGULAR,substitution,out,[],1630256,,,1610612742,86,112,2022-01-08T03:04:10Z,5280000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M09.00S,2022-01-08T03:04:04.0Z,4,REGULAR,substitution,in,[],1629717,,,1610612742,86,112,2022-01-08T03:04:10Z,5290000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M03.00S,2022-01-08T03:04:19.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,87.86136662286465,43.627450980392155,1610612742,86,112,2022-01-08T03:04:27Z,5300000,-32.0,62.0,1,right,MISS J. Brunson 6' Layup - blocked,"[1628973, 1628021]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,6.94,Missed,,,,,,,,,Nwaba,1628021.0,,,,,,,,
532,PT11M03.00S,2022-01-08T03:04:19.7Z,4,REGULAR,block,,[],1628021,,,1610612742,86,112,2022-01-08T03:04:22Z,5310000,,,0,,D. Nwaba BLOCK (1 BLK),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M03.00S,2022-01-08T03:04:19.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,86,112,2022-01-08T03:04:27Z,5320000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,
534,PT11M03.00S,2022-01-08T03:04:24.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,86,112,2022-01-08T03:04:24Z,5330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M00.00S,2022-01-08T03:04:37.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203493,92.46057818659659,2.941176470588235,1610612742,86,112,2022-01-08T03:04:44Z,5340000,-235.0,18.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,
536,PT10M59.00S,2022-01-08T03:04:38.8Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,86,112,2022-01-08T03:04:44Z,5350000,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,535.0,2.0,2.0,0.0,,,,,,,,,,,,,,
537,PT10M51.00S,2022-01-08T03:04:46.7Z,4,REGULAR,3pt,Jump Shot,[],1629726,35.69316688567674,66.91176470588235,1610612745,86,112,2022-01-08T03:04:53Z,5360000,-85.0,283.0,1,left,MISS G. Mathews 29' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,29.54,Missed,,,,,,,,,,,,,,,,,,
538,PT10M50.00S,2022-01-08T03:04:47.7Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,86,112,2022-01-08T03:04:53Z,5370000,,,0,,R. Bullock REBOUND (Off:0 Def:6),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,537.0,6.0,6.0,0.0,,,,,,,,,,,,,,
539,PT10M34.00S,2022-01-08T03:05:03.9Z,4,REGULAR,3pt,Jump Shot,[],203501,70.25295663600527,19.607843137254903,1610612742,86,112,2022-01-08T03:05:10Z,5380000,-152.0,227.0,1,right,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,
540,PT10M33.00S,2022-01-08T03:05:04.9Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,86,112,2022-01-08T03:05:10Z,5390000,,,0,,D. Nwaba REBOUND (Off:0 Def:3),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,539.0,3.0,3.0,0.0,,,,,,,,,,,,,,
541,PT10M24.00S,2022-01-08T03:05:14.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,11.251642575558476,51.9607843137255,1610612745,86,112,2022-01-08T03:05:23Z,5400000,-10.0,53.0,1,left,MISS J. Christopher driving floating Shot - blocked,"[1630528, 1628467]",1610612745.0,HOU,driving floating,,,Christopher,J. Christopher,,,,,5.42,Missed,,,,,,,,,Kleber,1628467.0,,,,,,,,
542,PT10M24.00S,2022-01-08T03:05:14.1Z,4,REGULAR,block,,[],1628467,,,1610612745,86,112,2022-01-08T03:05:16Z,5410000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
