actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
458,PT01M14.00S,2021-11-28T02:50:53.8Z,3,REGULAR,substitution,out,[],1628970,,,1610612745,109,93,2021-11-28T02:51:53Z,4540000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M14.00S,2021-11-28T02:50:53.8Z,3,REGULAR,substitution,out,[],1630163,,,1610612745,109,93,2021-11-28T02:51:53Z,4550000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M14.00S,2021-11-28T02:50:53.8Z,3,REGULAR,substitution,out,[],1628998,,,1610612745,109,93,2021-11-28T02:51:53Z,4560000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M14.00S,2021-11-28T02:50:53.8Z,3,REGULAR,substitution,in,[],201571,,,1610612745,109,93,2021-11-28T02:51:53Z,4570000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M14.00S,2021-11-28T02:50:53.8Z,3,REGULAR,substitution,in,[],1626179,,,1610612745,109,93,2021-11-28T02:51:53Z,4580000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M14.00S,2021-11-28T02:50:53.8Z,3,REGULAR,substitution,in,[],202330,,,1610612745,109,93,2021-11-28T02:51:53Z,4590000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M14.00S,2021-11-28T02:50:53.8Z,3,REGULAR,substitution,in,[],1629023,,,1610612745,109,93,2021-11-28T02:51:53Z,4600000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M14.00S,2021-11-28T02:51:21.4Z,3,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,110,93,2021-11-28T02:51:21Z,4610000,,,0,,C. Wood Free Throw 1 of 1 (23 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
466,PT01M03.00S,2021-11-28T02:51:37.9Z,3,REGULAR,foul,personal,[],1629717,,,1610612766,110,93,2021-11-28T02:51:53Z,4620000,,,0,,A. Brooks personal FOUL (3 PF),"[1629717, 202330]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,2004.0,3.0,0.0,Hayward,202330.0,,,,,,,,,,
468,PT01M03.00S,2021-11-28T02:51:43.4Z,3,REGULAR,substitution,out,[],1629726,,,1610612766,110,93,2021-11-28T02:51:51Z,4640000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M03.00S,2021-11-28T02:51:43.4Z,3,REGULAR,substitution,out,[],1626174,,,1610612766,110,93,2021-11-28T02:51:51Z,4650000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M03.00S,2021-11-28T02:51:43.4Z,3,REGULAR,substitution,in,[],1630231,,,1610612766,110,93,2021-11-28T02:51:51Z,4660000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M03.00S,2021-11-28T02:51:43.4Z,3,REGULAR,substitution,in,[],1630578,,,1610612766,110,93,2021-11-28T02:51:51Z,4670000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M56.80S,2021-11-28T02:52:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,86.15308804204993,36.51960784313725,1610612766,110,93,2021-11-28T02:52:13Z,4680000,-67.0,78.0,1,right,MISS K. Oubre Jr. 10' driving floating Shot - blocked,"[1626162, 1630578]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,10.29,Missed,,,,,,,,,,,,,,,,,,Sengun,1630578.0
473,PT00M56.80S,2021-11-28T02:52:01.1Z,3,REGULAR,block,,[],1630578,,,1610612766,110,93,2021-11-28T02:52:03Z,4690000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M54.00S,2021-11-28T02:52:03.9Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,110,93,2021-11-28T02:52:13Z,4700000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,472.0,2.0,1.0,1.0,,,,,,
475,PT00M46.00S,2021-11-28T02:52:12.0Z,3,REGULAR,3pt,Jump Shot,[],1629717,30.042706964520367,75.73529411764706,1610612745,110,93,2021-11-28T02:52:32Z,4710000,-129.0,230.0,1,left,MISS A. Brooks 26' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
476,PT00M46.00S,2021-11-28T02:52:12.0Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,110,93,2021-11-28T02:52:16Z,4720000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,475.0,3.0,3.0,0.0,,,,,,
477,PT00M42.80S,2021-11-28T02:52:17.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,110,93,2021-11-28T02:52:17Z,4730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M31.50S,2021-11-28T02:52:34.5Z,3,REGULAR,3pt,Jump Shot,[],1626179,70.64717477003943,21.323529411764707,1610612766,110,96,2021-11-28T02:52:44Z,4740000,-143.0,223.0,1,right,T. Rozier 26' 3PT  (19 PTS) (P. Washington 4 AST),"[1626179, 1629023]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.55,Made,19.0,P. Washington,1629023.0,4.0,,,,,,,,,,,,,,,
480,PT00M11.50S,2021-11-28T02:52:58.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.258212877792378,52.69607843137255,1610612745,110,96,2021-11-28T02:53:05Z,4760000,-13.0,6.0,1,left,MISS K. Martin Jr. driving DUNK,[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
481,PT00M10.60S,2021-11-28T02:53:02.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,110,96,2021-11-28T02:53:02Z,4770000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,480.0,,,,,,,,,
482,PT00M10.60S,2021-11-28T02:53:03.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,110,96,2021-11-28T02:53:04Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M01.90S,2021-11-28T02:53:14.1Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",201571,,,1610612766,110,96,2021-11-28T02:53:33Z,4790000,,,0,,D. Augustin shooting personal FOUL (2 PF) (Rozier 3 FT),"[201571, 1626179]",1610612745.0,HOU,shooting,,,Augustin,D. Augustin,,,,,,,,,,,2004.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,,
485,PT00M01.90S,2021-11-28T02:53:43.5Z,3,REGULAR,freethrow,1 of 3,[],1626179,,,1610612766,110,97,2021-11-28T02:53:43Z,4810000,,,0,,T. Rozier Free Throw 1 of 3 (20 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
486,PT00M01.90S,2021-11-28T02:54:00.9Z,3,REGULAR,freethrow,2 of 3,[],1626179,,,1610612766,110,98,2021-11-28T02:54:00Z,4820000,,,0,,T. Rozier Free Throw 2 of 3 (21 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
487,PT00M01.90S,2021-11-28T02:54:19.5Z,3,REGULAR,freethrow,3 of 3,[],1626179,,,1610612766,110,99,2021-11-28T02:54:19Z,4830000,,,0,,T. Rozier Free Throw 3 of 3 (22 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
488,PT00M00.00S,2021-11-28T02:54:25.1Z,3,REGULAR,3pt,Jump Shot,[],1629717,56.19250985545335,10.784313725490197,1610612745,110,99,2021-11-28T02:56:16Z,4840000,196.0,476.0,1,left,MISS A. Brooks 51' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,51.45,Missed,,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2021-11-28T02:54:25.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,110,99,2021-11-28T02:56:16Z,4850000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,
490,PT00M00.00S,2021-11-28T02:54:36.8Z,3,REGULAR,period,end,[],0,,,1610612745,110,99,2021-11-28T02:54:36Z,4860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-11-28T02:57:05.3Z,4,REGULAR,period,start,[],0,,,1610612745,110,99,2021-11-28T02:57:08Z,4870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M47.00S,2021-11-28T02:57:18.1Z,4,REGULAR,3pt,Jump Shot,[],1629717,33.85348226018397,54.65686274509803,1610612745,110,99,2021-11-28T02:57:25Z,4880000,-23.0,266.0,1,left,MISS A. Brooks 26' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
493,PT11M46.00S,2021-11-28T02:57:19.1Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,110,99,2021-11-28T02:57:25Z,4890000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,492.0,2.0,1.0,1.0,,,,,,
494,PT11M42.00S,2021-11-28T02:57:22.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,7.30946123521682,50.0,1610612745,110,99,2021-11-28T02:57:30Z,4900000,0.0,16.0,1,left,MISS K. Martin Jr. Layup - blocked,"[1630231, 1626162]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
495,PT11M42.00S,2021-11-28T02:57:22.0Z,4,REGULAR,block,,[],1626162,,,1610612745,110,99,2021-11-28T02:57:24Z,4910000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M39.00S,2021-11-28T02:57:25.0Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,110,99,2021-11-28T02:57:30Z,4920000,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,494.0,3.0,1.0,2.0,,,,,,
497,PT11M39.00S,2021-11-28T02:57:25.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.783837056504599,51.71568627450981,1610612745,112,99,2021-11-28T02:57:36Z,4930000,-9.0,11.0,1,left,A. Sengun putback Layup (3 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,1.42,Made,3.0,,,,,,,,,,,,,,,,,,
498,PT11M30.00S,2021-11-28T02:57:38.0Z,4,REGULAR,foul,personal,['2freethrow'],1627863,,,1610612766,112,99,2021-11-28T02:57:45Z,4940000,,,0,,D. House Jr. shooting personal FOUL (2 PF) (Hayward 2 FT),"[1627863, 202330]",1610612745.0,HOU,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,1626300.0,2.0,0.0,Hayward,202330.0,,,,,,,,,,
500,PT11M30.00S,2021-11-28T02:58:00.7Z,4,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,112,99,2021-11-28T02:58:00Z,4960000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,,
501,PT11M30.00S,2021-11-28T02:58:00.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,112,99,2021-11-28T02:58:00Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,
502,PT11M30.00S,2021-11-28T02:58:15.7Z,4,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,112,100,2021-11-28T02:58:15Z,4980000,,,0,,G. Hayward Free Throw 2 of 2 (19 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
503,PT11M07.00S,2021-11-28T02:58:38.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,7.440867279894875,50.49019607843137,1610612745,114,100,2021-11-28T02:58:44Z,4990000,-2.0,17.0,1,left,A. Sengun cutting DUNK (5 PTS) (D. Augustin 2 AST),"[1630578, 201571]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,1.76,Made,5.0,D. Augustin,201571.0,2.0,,,,,,,,,,,,,,,
505,PT10M58.00S,2021-11-28T02:58:50.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,114,100,2021-11-28T02:58:50Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M47.00S,2021-11-28T02:59:06.3Z,4,REGULAR,3pt,Jump Shot,[],1629667,91.93495400788436,94.85294117647058,1610612766,114,103,2021-11-28T02:59:11Z,5020000,224.0,23.0,1,right,J. McDaniels 3PT  (5 PTS) (T. Rozier 3 AST),"[1629667, 1626179]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,22.55,Made,5.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,,
508,PT10M35.00S,2021-11-28T02:59:17.4Z,4,REGULAR,3pt,Jump Shot,[],201571,28.728646517739815,24.019607843137255,1610612745,117,103,2021-11-28T02:59:23Z,5040000,130.0,218.0,1,left,D. Augustin 25' 3PT pullup (3 PTS),[201571],1610612745.0,HOU,pullup,,,Augustin,D. Augustin,,,,,25.33,Made,3.0,,,,,,,,,,,,,,,,,,
509,PT10M23.00S,2021-11-28T02:59:30.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,92.59198423127464,46.568627450980394,1610612766,117,103,2021-11-28T02:59:38Z,5050000,-17.0,17.0,1,right,MISS G. Hayward Layup,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
510,PT10M21.00S,2021-11-28T02:59:32.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,117,103,2021-11-28T02:59:38Z,5060000,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,509.0,4.0,2.0,2.0,,,,,,
511,PT10M16.00S,2021-11-28T02:59:37.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629717,13.485545335085414,94.85294117647058,1610612745,120,103,2021-11-28T02:59:46Z,5070000,-224.0,74.0,1,left,A. Brooks 3PT  (15 PTS) (D. Augustin 3 AST),"[1629717, 201571]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,23.63,Made,15.0,D. Augustin,201571.0,3.0,,,,,,,,,,,,,,,
513,PT09M56.00S,2021-11-28T03:00:00.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,92.46057818659659,47.05882352941176,1610612766,120,105,2021-11-28T03:00:06Z,5090000,-15.0,18.0,1,right,G. Hayward driving Layup (21 PTS),[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,2.36,Made,21.0,,,,,,,,,,,,,,,,,,
514,PT09M56.00S,2021-11-28T03:00:02.9Z,4,REGULAR,foul,personal,['1freethrow'],1627863,,,1610612766,120,105,2021-11-28T03:00:12Z,5100000,,,0,,D. House Jr. shooting personal FOUL (3 PF) (Hayward 1 FT),"[1627863, 202330]",1610612745.0,HOU,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,2004.0,3.0,0.0,Hayward,202330.0,,,,,,,,,,
516,PT09M56.00S,2021-11-28T03:00:25.3Z,4,REGULAR,freethrow,1 of 1,[],202330,,,1610612766,120,105,2021-11-28T03:00:32Z,5120000,,,0,,MISS G. Hayward Free Throw 1 of 1,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,,
517,PT09M56.00S,2021-11-28T03:00:25.3Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,120,105,2021-11-28T03:00:32Z,5130000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,516.0,3.0,2.0,1.0,,,,,,
518,PT09M47.00S,2021-11-28T03:00:35.3Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612766,120,105,2021-11-28T03:00:57Z,5140000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Rozier 2 FT),"[1630578, 1626179]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,2004.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,,
520,PT09M47.00S,2021-11-28T03:01:07.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626179,,,1610612766,120,106,2021-11-28T03:01:07Z,5160000,,,0,,T. Rozier Free Throw 1 of 2 (23 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
521,PT09M47.00S,2021-11-28T03:01:22.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626179,,,1610612766,120,107,2021-11-28T03:01:22Z,5170000,,,0,,T. Rozier Free Throw 2 of 2 (24 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
522,PT09M30.00S,2021-11-28T03:01:42.2Z,4,REGULAR,3pt,Jump Shot,[],1629717,32.53942181340342,56.127450980392155,1610612745,120,107,2021-11-28T03:01:49Z,5180000,-31.0,253.0,1,left,MISS A. Brooks 25' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
523,PT09M29.00S,2021-11-28T03:01:43.2Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,120,107,2021-11-28T03:07:05Z,5190000,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,522.0,4.0,4.0,0.0,,,,,,
524,PT09M21.00S,2021-11-28T03:01:51.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,92.32917214191852,51.470588235294116,1610612766,120,109,2021-11-28T03:02:07Z,5200000,7.0,20.0,1,right,K. Oubre Jr. driving DUNK (14 PTS) (T. Rozier 4 AST),"[1626162, 1626179]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,2.1,Made,14.0,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,,
526,PT08M58.00S,2021-11-28T03:02:15.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.783837056504599,45.34313725490196,1610612745,120,109,2021-11-28T03:02:24Z,5220000,23.0,11.0,1,left,MISS K. Martin Jr. driving Layup - blocked,"[1630231, 1626162]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,2.59,Missed,,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
527,PT08M58.00S,2021-11-28T03:02:15.8Z,4,REGULAR,block,,[],1626162,,,1610612745,120,109,2021-11-28T03:02:17Z,5230000,,,0,,K. Oubre Jr. BLOCK (2 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M58.00S,2021-11-28T03:02:15.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,120,109,2021-11-28T03:02:24Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,
529,PT08M58.00S,2021-11-28T03:02:23.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,120,109,2021-11-28T03:02:23Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M58.00S,2021-11-28T03:02:23.9Z,4,REGULAR,substitution,out,[],201571,,,1610612745,120,109,2021-11-28T03:02:35Z,5260000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M58.00S,2021-11-28T03:02:23.9Z,4,REGULAR,substitution,in,[],201569,,,1610612745,120,109,2021-11-28T03:02:35Z,5270000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M54.00S,2021-11-28T03:02:49.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201569,25.706307490144546,86.27450980392157,1610612745,120,109,2021-11-28T03:03:11Z,5280000,-181.0,189.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
533,PT08M54.00S,2021-11-28T03:02:49.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,120,109,2021-11-28T03:03:11Z,5290000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,532.0,,,,,,,,,
534,PT08M54.00S,2021-11-28T03:02:54.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,120,109,2021-11-28T03:03:01Z,5300000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,,
535,PT08M37.00S,2021-11-28T03:03:18.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,90.88370565045992,43.13725490196079,1610612766,120,109,2021-11-28T03:03:23Z,5310000,-34.0,33.0,1,right,MISS T. Rozier driving Layup - blocked,"[1626179, 1630578]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,4.77,Missed,,,,,,,,,,,,,,,,,,Sengun,1630578.0
536,PT08M37.00S,2021-11-28T03:03:18.8Z,4,REGULAR,block,,[],1630578,,,1610612766,120,109,2021-11-28T03:03:21Z,5320000,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M34.00S,2021-11-28T03:03:21.8Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612766,120,109,2021-11-28T03:03:23Z,5330000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,535.0,5.0,4.0,1.0,,,,,,
538,PT08M32.00S,2021-11-28T03:03:24.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629023,71.69842312746385,78.43137254901961,1610612766,120,112,2021-11-28T03:03:27Z,5340000,142.0,214.0,1,right,P. Washington 25' 3PT  (8 PTS) (J. McDaniels 2 AST),"[1629023, 1629667]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.65,Made,8.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,,,,,,
540,PT08M17.00S,2021-11-28T03:03:38.3Z,4,REGULAR,3pt,Jump Shot,[],1627863,32.933639947437584,48.77450980392157,1610612745,120,112,2021-11-28T03:03:44Z,5360000,6.0,257.0,1,left,MISS D. House Jr. 25' 3PT,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
541,PT08M17.00S,2021-11-28T03:03:38.3Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,120,112,2021-11-28T03:03:44Z,5370000,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,540.0,6.0,5.0,1.0,,,,,,
542,PT08M10.00S,2021-11-28T03:03:46.3Z,4,REGULAR,turnover,bad pass,[],1626179,,,1610612766,120,112,2021-11-28T03:03:51Z,5380000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1629717]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,1.0,Brooks,1629717.0,,,
543,PT08M10.00S,2021-11-28T03:03:46.3Z,4,REGULAR,steal,,[],1629717,,,1610612745,120,112,2021-11-28T03:03:48Z,5390000,,,0,,A. Brooks STEAL (1 STL),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M56.00S,2021-11-28T03:04:00.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,6.521024967148489,49.01960784313725,1610612745,122,112,2021-11-28T03:04:05Z,5400000,5.0,9.0,1,left,E. Gordon driving Layup (16 PTS) (A. Sengun 4 AST),"[201569, 1630578]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,1.01,Made,16.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,,,,
546,PT07M51.00S,2021-11-28T03:04:15.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,122,112,2021-11-28T03:04:15Z,5420000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
