actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
451,PT01M44.00S,2021-11-25T02:40:45.4Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,82,82,2021-11-25T02:40:49Z,4470000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,449.0,3.0,3.0,0.0,,,,,,,,
452,PT01M32.00S,2021-11-25T02:40:58.0Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612741,82,82,2021-11-25T02:41:01Z,4480000,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 1629645]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,1.0,,,,,,,,,,,,,,,,,Porter Jr.,1629645.0
453,PT01M32.00S,2021-11-25T02:40:58.0Z,3,REGULAR,steal,,[],1629645,,,1610612745,82,82,2021-11-25T02:40:59Z,4490000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M31.00S,2021-11-25T02:41:02.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628366,,,1610612745,82,82,2021-11-25T02:41:11Z,4500000,,,0,,L. Ball take personal FOUL (2 PF) (Brooks 2 FT),"[1628366, 1629717]",1610612741.0,CHI,take,,,Ball,L. Ball,,,,,201638.0,,,,,,,,,,,,,,2.0,0.0,Brooks,1629717.0,,
456,PT01M31.00S,2021-11-25T02:41:30.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629717,,,1610612745,83,82,2021-11-25T02:41:30Z,4520000,,,0,,A. Brooks Free Throw 1 of 2 (7 PTS),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
457,PT01M31.00S,2021-11-25T02:41:31.3Z,3,REGULAR,substitution,out,[],1629645,,,1610612745,83,82,2021-11-25T02:41:42Z,4530000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M31.00S,2021-11-25T02:41:31.3Z,3,REGULAR,substitution,out,[],1628366,,,1610612745,83,82,2021-11-25T02:41:42Z,4540000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M31.00S,2021-11-25T02:41:31.3Z,3,REGULAR,substitution,in,[],201571,,,1610612745,83,82,2021-11-25T02:41:42Z,4550000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M31.00S,2021-11-25T02:41:31.3Z,3,REGULAR,substitution,in,[],1629632,,,1610612745,83,82,2021-11-25T02:41:42Z,4560000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M31.00S,2021-11-25T02:41:53.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629717,,,1610612745,84,82,2021-11-25T02:41:53Z,4570000,,,0,,A. Brooks Free Throw 2 of 2 (8 PTS),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
462,PT01M07.00S,2021-11-25T02:42:18.7Z,3,REGULAR,3pt,Jump Shot,[],202696,33.327858081471746,54.41176470588235,1610612741,84,82,2021-11-25T02:42:23Z,4580000,-22.0,261.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,26.17,Missed,,,,,,,,,,,,,,,,
463,PT01M05.00S,2021-11-25T02:42:20.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,84,82,2021-11-25T02:42:23Z,4590000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,462.0,,,,,,,,,,,
464,PT01M05.00S,2021-11-25T02:42:23.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,84,82,2021-11-25T02:42:23Z,4600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M05.00S,2021-11-25T02:42:23.8Z,3,REGULAR,substitution,out,[],1629717,,,1610612745,84,82,2021-11-25T02:42:30Z,4610000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M05.00S,2021-11-25T02:42:23.8Z,3,REGULAR,substitution,in,[],201569,,,1610612745,84,82,2021-11-25T02:42:30Z,4620000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M48.40S,2021-11-25T02:42:52.6Z,3,REGULAR,3pt,Jump Shot,[],201569,86.5473061760841,94.6078431372549,1610612745,87,82,2021-11-25T02:43:12Z,4630000,223.0,74.0,1,right,E. Gordon 3PT  (8 PTS) (A. Sengun 2 AST),"[201569, 1630578]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,23.5,Made,8.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,
469,PT00M38.40S,2021-11-25T02:43:05.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,6.389618922470433,57.107843137254896,1610612741,87,82,2021-11-25T02:43:26Z,4650000,-36.0,8.0,1,left,MISS D. DeRozan floating Shot - blocked,"[201942, 1627863]",1610612741.0,CHI,floating,,,DeRozan,D. DeRozan,,,,,,,3.63,Missed,,,,,,,,,House Jr.,1627863.0,,,,,,
470,PT00M38.40S,2021-11-25T02:43:05.0Z,3,REGULAR,block,,[],1627863,,,1610612741,87,82,2021-11-25T02:43:07Z,4660000,,,0,,D. House Jr. BLOCK (1 BLK),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M35.80S,2021-11-25T02:43:07.6Z,3,REGULAR,rebound,defensive,[],201571,,,1610612745,87,82,2021-11-25T02:43:10Z,4670000,,,0,,D. Augustin REBOUND (Off:0 Def:2),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,469.0,2.0,2.0,0.0,,,,,,,,
472,PT00M30.10S,2021-11-25T02:43:14.0Z,3,REGULAR,3pt,Jump Shot,[],1627863,71.04139290407359,80.3921568627451,1610612745,90,82,2021-11-25T02:43:18Z,4680000,152.0,220.0,1,right,D. House Jr. 26' 3PT  (10 PTS) (K. Martin Jr. 1 AST),"[1627863, 1630231]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,26.72,Made,10.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,,
474,PT00M12.00S,2021-11-25T02:43:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,10.726018396846255,50.49019607843137,1610612741,90,82,2021-11-25T02:43:41Z,4700000,-2.0,48.0,1,left,MISS D. DeRozan fadeaway Shot - blocked,"[201942, 1627863]",1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,,,4.84,Missed,,,,,,,,,House Jr.,1627863.0,,,,,,
475,PT00M12.00S,2021-11-25T02:43:35.2Z,3,REGULAR,block,,[],1627863,,,1610612741,90,82,2021-11-25T02:43:37Z,4710000,,,0,,D. House Jr. BLOCK (2 BLK),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M08.90S,2021-11-25T02:43:38.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,90,82,2021-11-25T02:43:41Z,4720000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,474.0,4.0,3.0,1.0,,,,,,,,
477,PT00M05.00S,2021-11-25T02:43:46.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,90,82,2021-11-25T02:43:46Z,4730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M05.00S,2021-11-25T02:43:54.9Z,3,REGULAR,substitution,out,[],1630231,,,1610612745,90,82,2021-11-25T02:44:01Z,4740000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M05.00S,2021-11-25T02:43:54.9Z,3,REGULAR,substitution,in,[],1629717,,,1610612745,90,82,2021-11-25T02:44:01Z,4750000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M00.90S,2021-11-25T02:44:12.8Z,3,REGULAR,turnover,bad pass,[],201571,,,1610612745,90,82,2021-11-25T02:44:19Z,4760000,,,0,,D. Augustin bad pass TURNOVER (2 TO),"[201571, 1630245]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,2.0,,,,,,,,,,,,,,,,,Dosunmu,1630245.0
481,PT00M00.90S,2021-11-25T02:44:12.8Z,3,REGULAR,steal,,[],1630245,,,1610612741,90,82,2021-11-25T02:44:17Z,4770000,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M00.00S,2021-11-25T02:44:24.5Z,3,REGULAR,period,end,[],0,,,1610612741,90,82,2021-11-25T02:44:24Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-11-25T02:46:17.4Z,4,REGULAR,substitution,out,['startperiod'],1629717,,,1610612741,90,82,2021-11-25T02:46:57Z,4790000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-11-25T02:46:17.4Z,4,REGULAR,substitution,in,['startperiod'],1630231,,,1610612741,90,82,2021-11-25T02:46:57Z,4800000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-11-25T02:46:56.2Z,4,REGULAR,period,start,[],0,,,1610612745,90,82,2021-11-25T02:46:58Z,4810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M43.00S,2021-11-25T02:47:12.3Z,4,REGULAR,3pt,Jump Shot,[],201571,66.44218134034165,41.911764705882355,1610612745,90,82,2021-11-25T02:47:16Z,4820000,-40.0,263.0,1,right,MISS D. Augustin 26' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,26.6,Missed,,,,,,,,,,,,,,,,
490,PT11M40.00S,2021-11-25T02:47:15.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,90,82,2021-11-25T02:47:16Z,4830000,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,489.0,7.0,6.0,1.0,,,,,,,,
491,PT11M32.00S,2021-11-25T02:47:23.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.863994743758213,46.32352941176471,1610612741,90,84,2021-11-25T02:47:28Z,4840000,18.0,3.0,1,left,A. Caruso cutting Layup (4 PTS) (N. Vucevic 3 AST),"[1627936, 202696]",1610612741.0,CHI,cutting,,,Caruso,A. Caruso,,,,,,,1.86,Made,4.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,
493,PT11M22.00S,2021-11-25T02:47:33.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,89.96386333771353,48.529411764705884,1610612745,90,84,2021-11-25T02:47:37Z,4860000,-7.0,42.0,1,right,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,,,4.24,Missed,,,,,,,,,,,,,,,,
494,PT11M20.00S,2021-11-25T02:47:35.4Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,90,84,2021-11-25T02:47:37Z,4870000,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,493.0,8.0,7.0,1.0,,,,,,,,
495,PT11M15.00S,2021-11-25T02:47:40.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,6.1268068331143235,45.83333333333333,1610612741,90,86,2021-11-25T02:47:52Z,4880000,21.0,5.0,1,left,A. Caruso running Layup (6 PTS),[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,,,2.14,Made,6.0,,,,,,,,,,,,,,,
496,PT11M00.00S,2021-11-25T02:47:55.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,91.67214191852825,61.274509803921575,1610612745,90,86,2021-11-25T02:47:59Z,4890000,56.0,26.0,1,right,MISS E. Gordon 6' driving floating bank Shot,[201569],1610612745.0,HOU,driving floating bank,,,Gordon,E. Gordon,,,,,,,6.2,Missed,,,,,,,,,,,,,,,,
497,PT10M58.00S,2021-11-25T02:47:57.4Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,90,86,2021-11-25T02:47:59Z,4900000,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,496.0,9.0,8.0,1.0,,,,,,,,
498,PT10M54.00S,2021-11-25T02:48:01.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,26.888961892247043,17.892156862745097,1610612741,90,86,2021-11-25T02:48:06Z,4910000,161.0,200.0,1,left,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,,,25.67,Missed,,,,,,,,,,,,,,,,
499,PT10M52.00S,2021-11-25T02:48:03.8Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612745,90,86,2021-11-25T02:48:06Z,4920000,,,0,,D. House Jr. REBOUND (Off:1 Def:2),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,498.0,3.0,2.0,1.0,,,,,,,,
500,PT10M34.00S,2021-11-25T02:48:21.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,92.59198423127464,45.83333333333333,1610612745,90,86,2021-11-25T02:48:28Z,4930000,-21.0,17.0,1,right,MISS K. Martin Jr. finger roll Layup,[1630231],1610612745.0,HOU,finger roll,,,Martin Jr.,K. Martin Jr.,,,,,,,2.69,Missed,,,,,,,,,,,,,,,,
501,PT10M32.00S,2021-11-25T02:48:23.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,90,86,2021-11-25T03:32:18Z,4940000,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,500.0,10.0,9.0,1.0,,,,,,,,
502,PT10M18.00S,2021-11-25T02:48:37.3Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612741,90,86,2021-11-25T02:48:42Z,4950000,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 201569]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,2.0,,,,,,,,,,,,,,,,,Gordon,201569.0
503,PT10M18.00S,2021-11-25T02:48:37.3Z,4,REGULAR,steal,,[],201569,,,1610612745,90,86,2021-11-25T02:48:39Z,4960000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M12.00S,2021-11-25T02:48:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612745,90,86,2021-11-25T02:49:03Z,4970000,,,0,,C. White shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1629632, 1630231]",1610612741.0,CHI,shooting,,,White,C. White,,,,,201638.0,,,,,,,,,,,,,,2.0,0.0,Martin Jr.,1630231.0,,
506,PT10M12.00S,2021-11-25T02:49:12.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630231,,,1610612745,90,86,2021-11-25T02:49:35Z,4990000,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,
507,PT10M12.00S,2021-11-25T02:49:12.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,90,86,2021-11-25T02:49:35Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,506.0,,,,,,,,,,,
508,PT10M12.00S,2021-11-25T02:49:12.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630231,,,1610612745,91,86,2021-11-25T02:49:35Z,5010000,,,0,,K. Martin Jr. Free Throw 2 of 2 (5 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
510,PT09M59.00S,2021-11-25T02:49:46.8Z,4,REGULAR,3pt,Jump Shot,[],1629632,14.668199737187912,96.81372549019608,1610612741,91,86,2021-11-25T02:49:52Z,5020000,-234.0,85.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,24.92,Missed,,,,,,,,,,,,,,,,
511,PT09M57.00S,2021-11-25T02:49:48.8Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,91,86,2021-11-25T02:49:52Z,5030000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,510.0,4.0,3.0,1.0,,,,,,,,
512,PT09M50.00S,2021-11-25T02:49:55.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,93.11760840998686,53.67647058823529,1610612745,91,86,2021-11-25T02:50:01Z,5040000,18.0,12.0,1,right,MISS D. House Jr. cutting Layup,[1627863],1610612745.0,HOU,cutting,,,House Jr.,D. House Jr.,,,,,,,2.21,Missed,,,,,,,,,,,,,,,,
513,PT09M48.00S,2021-11-25T02:49:57.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,91,86,2021-11-25T02:50:01Z,5050000,,,0,,N. Vucevic REBOUND (Off:1 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,512.0,11.0,10.0,1.0,,,,,,,,
514,PT09M45.00S,2021-11-25T02:50:02.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,9.543363994743759,51.71568627450981,1610612741,91,86,2021-11-25T03:34:20Z,5060000,-9.0,37.0,1,left,MISS C. White driving Layup - blocked,"[1629632, 201569]",1610612741.0,CHI,driving,,,White,C. White,,,,,,,3.82,Missed,,,,,,,,,Gordon,201569.0,,,,,,
515,PT09M45.00S,2021-11-25T02:50:02.6Z,4,REGULAR,block,,[],201569,,,1610612741,91,86,2021-11-25T02:50:04Z,5070000,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M44.00S,2021-11-25T02:50:03.6Z,4,REGULAR,rebound,defensive,[],201571,,,1610612745,91,86,2021-11-25T03:34:20Z,5080000,,,0,,D. Augustin REBOUND (Off:0 Def:3),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,514.0,3.0,3.0,0.0,,,,,,,,
676,PT09M42.00S,2021-11-25T02:50:06.0Z,4,REGULAR,turnover,bad pass,[],201571,,,1610612745,91,86,2021-11-25T03:35:13Z,5085000,,,0,,D. Augustin bad pass TURNOVER (3 TO),"[201571, 202696]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,3.0,,,,,,,,,,,,,,,,,Vucevic,202696.0
677,PT09M42.00S,2021-11-25T02:50:06.0Z,4,REGULAR,steal,,[],202696,,,1610612741,91,86,2021-11-25T03:34:49Z,5087500,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M39.00S,2021-11-25T02:50:09.4Z,4,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,91,86,2021-11-25T02:50:15Z,5090000,,,0,,A. Dosunmu lost ball out-of-bounds TURNOVER (1 TO),[1630245],1610612741.0,CHI,lost ball,,,Dosunmu,A. Dosunmu,,,,,201638.0,1.0,,,,,,,,,,,,,,,,,,
518,PT09M27.00S,2021-11-25T02:50:29.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,92.59198423127464,4.411764705882353,1610612745,91,86,2021-11-25T02:50:36Z,5100000,-228.0,17.0,1,right,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,22.85,Missed,,,,,,,,,,,,,,,,
519,PT09M25.00S,2021-11-25T02:50:31.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,91,86,2021-11-25T02:50:36Z,5110000,,,0,,N. Vucevic REBOUND (Off:1 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,518.0,12.0,11.0,1.0,,,,,,,,
520,PT09M16.00S,2021-11-25T02:50:55.6Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612741,91,86,2021-11-25T02:51:21Z,5120000,,,0,,CHI 8-second-violation Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,1627963.0,,,,,,,,,,,,,,,,,,,
521,PT09M16.00S,2021-11-25T02:51:05.0Z,4,REGULAR,substitution,out,[],1627863,,,1610612745,91,86,2021-11-25T02:51:11Z,5130000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M16.00S,2021-11-25T02:51:05.0Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,91,86,2021-11-25T02:51:11Z,5140000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M04.00S,2021-11-25T02:51:19.7Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612745,91,86,2021-11-25T02:51:27Z,5150000,,,0,,N. Vucevic shooting personal FOUL (5 PF) (Sengun 2 FT),"[202696, 1630578]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,202027.0,,,,,,,,,,,,,,5.0,0.0,Sengun,1630578.0,,
525,PT09M04.00S,2021-11-25T02:51:45.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,92,86,2021-11-25T02:51:45Z,5170000,,,0,,A. Sengun Free Throw 1 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
526,PT09M04.00S,2021-11-25T02:52:05.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,93,86,2021-11-25T02:52:05Z,5180000,,,0,,A. Sengun Free Throw 2 of 2 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
527,PT08M52.00S,2021-11-25T02:52:20.1Z,4,REGULAR,2pt,Jump Shot,[],201942,4.944152431011826,31.372549019607842,1610612741,93,86,2021-11-25T02:52:26Z,5190000,93.0,-6.0,1,left,MISS D. DeRozan 9' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,,,9.33,Missed,,,,,,,,,,,,,,,,
528,PT08M51.00S,2021-11-25T02:52:21.1Z,4,REGULAR,rebound,defensive,[],201571,,,1610612745,93,86,2021-11-25T02:52:26Z,5200000,,,0,,D. Augustin REBOUND (Off:0 Def:4),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,527.0,4.0,4.0,0.0,,,,,,,,
529,PT08M48.00S,2021-11-25T02:52:27.4Z,4,REGULAR,turnover,out-of-bounds,[],201571,,,1610612745,93,86,2021-11-25T02:52:32Z,5210000,,,0,,D. Augustin bad pass out-of-bounds TURNOVER (4 TO),[201571],1610612745.0,HOU,bad pass,,,Augustin,D. Augustin,,,,,201638.0,4.0,,,,,,,,,,,,,,,,,,
530,PT08M48.00S,2021-11-25T02:52:30.2Z,4,REGULAR,substitution,out,[],201571,,,1610612741,93,86,2021-11-25T02:52:59Z,5220000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M48.00S,2021-11-25T02:52:30.2Z,4,REGULAR,substitution,out,[],202696,,,1610612741,93,86,2021-11-25T02:52:59Z,5230000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M48.00S,2021-11-25T02:52:30.2Z,4,REGULAR,substitution,in,[],1629717,,,1610612741,93,86,2021-11-25T02:52:59Z,5240000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M48.00S,2021-11-25T02:52:30.2Z,4,REGULAR,substitution,in,[],1628396,,,1610612741,93,86,2021-11-25T02:52:59Z,5250000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M30.00S,2021-11-25T02:53:17.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,19.92444152431012,44.6078431372549,1610612741,93,88,2021-11-25T02:53:23Z,5260000,27.0,135.0,1,left,D. DeRozan 13' pullup Jump Shot (17 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,13.75,Made,17.0,,,,,,,,,,,,,,,
535,PT08M19.00S,2021-11-25T02:53:31.8Z,4,REGULAR,foul,personal,[],1627936,,,1610612745,93,88,2021-11-25T02:53:48Z,5270000,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 1629645]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,1627963.0,,,,,,,,,,,,,,2.0,0.0,Porter Jr.,1629645.0,,
537,PT08M19.00S,2021-11-25T02:53:38.0Z,4,REGULAR,substitution,out,[],1629632,,,1610612745,93,88,2021-11-25T02:53:49Z,5290000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
