actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
277,PT03M51.00S,2022-01-29T02:02:07.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,71.96123521681997,80.3921568627451,1610612745,40,56,2022-01-29T02:02:50Z,2760000,152.0,211.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M50.00S,2022-01-29T02:02:08.0Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,40,56,2022-01-29T02:02:16Z,2770000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,277.0,1.0,1.0,0.0,,,,,,,,,,,,,,
279,PT03M42.00S,2022-01-29T02:02:16.5Z,2,REGULAR,3pt,Jump Shot,[],203463,32.802233902759525,46.07843137254902,1610612757,40,56,2022-01-29T02:02:23Z,2780000,20.0,256.0,1,left,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M40.00S,2022-01-29T02:02:18.5Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,40,56,2022-01-29T02:02:23Z,2790000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,,,,
281,PT03M33.00S,2022-01-29T02:02:30.8Z,2,REGULAR,foul,offensive,['inpenalty'],1630256,,,1610612745,40,56,2022-01-29T02:02:41Z,2800000,,,0,,J. Tate offensive FOUL (3 PF),"[1630256, 203496]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Covington,203496.0,,,,,,
283,PT03M33.00S,2022-01-29T02:02:30.8Z,2,REGULAR,turnover,offensive foul,[],1630256,,,1610612745,40,56,2022-01-29T02:02:30Z,2820000,,,0,,J. Tate offensive foul TURNOVER (1 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,1.0,,,1628172.0,,,,,,,,,,
284,PT03M17.00S,2022-01-29T02:03:01.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612757,40,56,2022-01-29T02:03:07Z,2830000,,,0,,C. Wood shooting personal FOUL (2 PF) (Nurkic 2 FT),"[1626174, 203994]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,202049.0,2.0,0.0,Nurkic,203994.0,,,,,,
286,PT03M17.00S,2022-01-29T02:03:28.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203994,,,1610612757,40,57,2022-01-29T02:03:28Z,2850000,,,0,,J. Nurkic Free Throw 1 of 2 (9 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
287,PT03M17.00S,2022-01-29T02:03:43.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203994,,,1610612757,40,58,2022-01-29T02:03:43Z,2860000,,,0,,J. Nurkic Free Throw 2 of 2 (10 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
288,PT03M11.00S,2022-01-29T02:03:58.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203463,,,1610612745,40,58,2022-01-29T02:04:24Z,2870000,,,0,,B. McLemore personal FOUL (1 PF) (Mathews 2 FT),"[203463, 1629726]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Mathews,1629726.0,,,,,,
290,PT03M11.00S,2022-01-29T02:04:25.1Z,2,REGULAR,freethrow,1 of 2,[],1629726,,,1610612745,41,58,2022-01-29T02:04:25Z,2890000,,,0,,G. Mathews Free Throw 1 of 2 (8 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
291,PT03M11.00S,2022-01-29T02:04:39.3Z,2,REGULAR,freethrow,2 of 2,[],1629726,,,1610612745,42,58,2022-01-29T02:04:39Z,2900000,,,0,,G. Mathews Free Throw 2 of 2 (9 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
292,PT02M56.00S,2022-01-29T02:04:54.8Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612757,42,58,2022-01-29T02:04:59Z,2910000,,,0,,J. Nurkic lost ball TURNOVER (3 TO),"[203994, 1630256]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,3.0,Tate,1630256.0,,,,,,,,,,,
293,PT02M56.00S,2022-01-29T02:04:54.8Z,2,REGULAR,steal,,[],1630256,,,1610612745,42,58,2022-01-29T02:04:56Z,2920000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M53.00S,2022-01-29T02:04:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629726,93.11760840998686,49.50980392156863,1610612745,44,58,2022-01-29T02:05:07Z,2930000,-2.0,12.0,1,right,G. Mathews running Layup (11 PTS) (J. Tate 2 AST),"[1629726, 1630256]",1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,1.25,Made,11.0,,,,,,,,,,,,,J. Tate,1630256.0,2.0,,,
296,PT02M30.00S,2022-01-29T02:05:21.1Z,2,REGULAR,3pt,Jump Shot,[],203496,24.392247043363994,86.27450980392157,1610612757,44,61,2022-01-29T02:05:26Z,2950000,-181.0,177.0,1,left,R. Covington 25' 3PT  (6 PTS) (N. Powell 1 AST),"[203496, 1626181]",1610612757.0,POR,,,,Covington,R. Covington,,,,,25.33,Made,6.0,,,,,,,,,,,,,N. Powell,1626181.0,1.0,,,
298,PT02M21.00S,2022-01-29T02:05:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.9862023653088,50.73529411764706,1610612745,46,61,2022-01-29T02:05:44Z,2970000,4.0,13.0,1,right,C. Wood driving Layup (6 PTS) (J. Tate 3 AST),"[1626174, 1630256]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,1.39,Made,6.0,,,,,,,,,,,,,J. Tate,1630256.0,3.0,,,
300,PT02M21.00S,2022-01-29T02:05:35.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629014,,,1610612745,46,61,2022-01-29T02:05:45Z,2990000,,,0,,A. Simons shooting personal FOUL (4 PF) (Wood 1 FT),"[1629014, 1626174]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,202049.0,4.0,0.0,Wood,1626174.0,,,,,,
303,PT02M21.00S,2022-01-29T02:05:46.5Z,2,REGULAR,substitution,in,[],203468,,,1610612745,46,61,2022-01-29T02:06:25Z,3020000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M21.00S,2022-01-29T02:05:46.5Z,2,REGULAR,substitution,out,[],1629014,,,1610612745,46,61,2022-01-29T02:06:25Z,3030000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M21.00S,2022-01-29T02:06:23.8Z,2,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,46,61,2022-01-29T02:06:29Z,3040000,,,0,,MISS C. Wood Free Throw 1 of 1,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M20.00S,2022-01-29T02:06:24.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,46,61,2022-01-29T02:06:29Z,3050000,,,0,,J. Nurkic REBOUND (Off:0 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,305.0,7.0,7.0,0.0,,,,,,,,,,,,,,
307,PT02M06.00S,2022-01-29T02:06:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.652431011826544,49.50980392156863,1610612757,46,61,2022-01-29T02:06:46Z,3060000,2.0,10.0,1,left,MISS N. Powell driving Layup,[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,1.03,Missed,,,,,,,,,,,,,,,,,,,
308,PT02M05.00S,2022-01-29T02:06:39.3Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,46,61,2022-01-29T02:06:46Z,3070000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,307.0,3.0,3.0,0.0,,,,,,,,,,,,,,
309,PT01M59.00S,2022-01-29T02:06:44.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201569,68.28186596583443,72.54901960784314,1610612745,46,61,2022-01-29T02:06:56Z,3080000,113.0,246.0,1,right,MISS E. Gordon 27' step back 3PT,[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M57.00S,2022-01-29T02:06:46.6Z,2,REGULAR,rebound,offensive,[],201569,,,1610612745,46,61,2022-01-29T02:06:56Z,3090000,,,0,,E. Gordon REBOUND (Off:1 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,309.0,2.0,1.0,1.0,,,,,,,,,,,,,,
311,PT01M48.00S,2022-01-29T02:06:56.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626174,88.64980289093299,48.28431372549019,1610612745,48,61,2022-01-29T02:07:02Z,3100000,-9.0,54.0,1,right,C. Wood driving floating Jump Shot (8 PTS),[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,5.49,Made,8.0,,,,,,,,,,,,,,,,,,
312,PT01M33.00S,2022-01-29T02:07:10.8Z,2,REGULAR,3pt,Jump Shot,[],203468,10.068988173455978,4.901960784313726,1610612757,48,61,2022-01-29T02:07:17Z,3110000,225.0,42.0,1,left,MISS C. McCollum step back 3PT,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
313,PT01M33.00S,2022-01-29T02:07:10.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,48,61,2022-01-29T02:07:17Z,3120000,,,0,,C. Wood REBOUND (Off:0 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,312.0,8.0,8.0,0.0,,,,,,,,,,,,,,
314,PT01M27.00S,2022-01-29T02:07:19.5Z,2,REGULAR,foul,offensive,['inpenalty'],1626174,,,1610612745,48,61,2022-01-29T02:07:27Z,3130000,,,0,,C. Wood charge offensive FOUL (3 PF),"[1626174, 203496]",1610612745.0,HOU,charge,,,Wood,C. Wood,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Covington,203496.0,,,,,,
316,PT01M27.00S,2022-01-29T02:07:19.5Z,2,REGULAR,turnover,offensive foul,[],1626174,,,1610612745,48,61,2022-01-29T02:07:19Z,3150000,,,0,,C. Wood offensive foul TURNOVER (1 TO),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,1.0,,,1628172.0,,,,,,,,,,
317,PT01M27.00S,2022-01-29T02:07:28.0Z,2,REGULAR,substitution,out,[],203463,,,1610612757,48,61,2022-01-29T02:07:33Z,3160000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M27.00S,2022-01-29T02:07:28.0Z,2,REGULAR,substitution,in,[],1628372,,,1610612757,48,61,2022-01-29T02:07:33Z,3170000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M27.00S,2022-01-29T02:07:28.0Z,2,REGULAR,substitution,out,[],1630256,,,1610612757,48,61,2022-01-29T02:07:44Z,3180000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M27.00S,2022-01-29T02:07:28.0Z,2,REGULAR,substitution,in,[],1630231,,,1610612757,48,61,2022-01-29T02:07:44Z,3190000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M18.00S,2022-01-29T02:07:55.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626181,12.565703022339028,49.26470588235294,1610612757,48,63,2022-01-29T02:08:13Z,3200000,4.0,66.0,1,left,N. Powell 6' driving floating Jump Shot (12 PTS) (D. Smith Jr. 2 AST),"[1626181, 1628372]",1610612757.0,POR,driving floating,,,Powell,N. Powell,,,,,6.57,Made,12.0,,,,,,,,,,,,,D. Smith Jr.,1628372.0,2.0,,,
323,PT01M18.00S,2022-01-29T02:07:57.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630231,,,1610612757,48,63,2022-01-29T02:08:32Z,3220000,,,0,,K. Martin Jr. shooting personal FOUL (2 PF) (Powell 1 FT),"[1630231, 1626181]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,2005.0,2.0,0.0,Powell,1626181.0,,,,,,
325,PT01M18.00S,2022-01-29T02:08:19.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1626181,,,1610612757,48,64,2022-01-29T02:08:19Z,3240000,,,0,,N. Powell Free Throw 1 of 1 (13 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
326,PT01M10.00S,2022-01-29T02:08:31.7Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1626181,,,1610612745,48,64,2022-01-29T02:08:46Z,3250000,,,0,,N. Powell shooting personal FOUL (2 PF) (Mathews 3 FT),"[1626181, 1629726]",1610612757.0,POR,shooting,,,Powell,N. Powell,,,,,,,,,,,,,,,202049.0,2.0,0.0,Mathews,1629726.0,,,,,,
328,PT01M10.00S,2022-01-29T02:09:02.3Z,2,REGULAR,freethrow,1 of 3,[],1629726,,,1610612745,48,64,2022-01-29T02:09:02Z,3270000,,,0,,MISS G. Mathews Free Throw 1 of 3,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Missed,,,,,,,,,,,,,,,,,,,
329,PT01M10.00S,2022-01-29T02:09:02.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,48,64,2022-01-29T02:09:02Z,3280000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,
330,PT01M10.00S,2022-01-29T02:09:19.2Z,2,REGULAR,freethrow,2 of 3,[],1629726,,,1610612745,49,64,2022-01-29T02:09:19Z,3290000,,,0,,G. Mathews Free Throw 2 of 3 (12 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
331,PT01M10.00S,2022-01-29T02:09:33.4Z,2,REGULAR,freethrow,3 of 3,[],1629726,,,1610612745,50,64,2022-01-29T02:09:33Z,3300000,,,0,,G. Mathews Free Throw 3 of 3 (13 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
332,PT00M55.70S,2022-01-29T02:09:49.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,19.530223390275953,62.254901960784316,1610612757,50,66,2022-01-29T02:09:58Z,3310000,-61.0,131.0,1,left,J. Nurkic 14' Jump Shot (12 PTS) (C. McCollum 4 AST),"[203994, 203468]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,14.47,Made,12.0,,,,,,,,,,,,,C. McCollum,203468.0,4.0,,,
333,PT00M35.30S,2022-01-29T02:10:15.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.44218134034165,46.32352941176471,1610612745,53,66,2022-01-29T02:10:20Z,3320000,-18.0,263.0,1,right,J. Green 26' 3PT pullup (7 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,26.35,Made,7.0,,,,,,,,,,,,,,,,,,
334,PT00M22.40S,2022-01-29T02:10:32.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,8.754927726675426,53.92156862745098,1610612757,53,66,2022-01-29T02:10:40Z,3330000,-20.0,30.0,1,left,MISS J. Nurkic turnaround bank Hook,[203994],1610612757.0,POR,turnaround bank,,,Nurkic,J. Nurkic,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M21.60S,2022-01-29T02:10:32.9Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,53,66,2022-01-29T02:10:40Z,3340000,,,0,,C. Wood REBOUND (Off:0 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,334.0,9.0,9.0,0.0,,,,,,,,,,,,,,
336,PT00M02.00S,2022-01-29T02:10:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,87.46714848883047,51.71568627450981,1610612745,53,66,2022-01-29T02:11:23Z,3350000,9.0,65.0,1,right,MISS E. Gordon 6' floating Shot - blocked,"[201569, 203994]",1610612745.0,HOU,floating,,,Gordon,E. Gordon,,,,,6.59,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0,
337,PT00M02.00S,2022-01-29T02:10:54.6Z,2,REGULAR,block,,[],203994,,,1610612745,53,66,2022-01-29T02:11:23Z,3360000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M01.00S,2022-01-29T02:10:55.6Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,53,66,2022-01-29T02:11:23Z,3370000,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,336.0,1.0,1.0,0.0,,,,,,,,,,,,,,
339,PT00M00.00S,2022-01-29T02:11:27.9Z,2,REGULAR,period,end,[],0,,,1610612757,53,66,2022-01-29T02:11:27Z,3380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-01-29T02:25:25.6Z,3,REGULAR,substitution,out,['startperiod'],1630231,,,1610612757,53,66,2022-01-29T02:26:07Z,3390000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-01-29T02:25:25.6Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612757,53,66,2022-01-29T02:26:07Z,3400000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-01-29T02:25:25.6Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612757,53,66,2022-01-29T02:26:07Z,3410000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-01-29T02:25:25.6Z,3,REGULAR,substitution,in,['startperiod'],1629014,,,1610612757,53,66,2022-01-29T02:26:07Z,3420000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-01-29T02:26:11.7Z,3,REGULAR,period,start,[],0,,,1610612745,53,66,2022-01-29T02:26:11Z,3430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M41.00S,2022-01-29T02:26:30.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,9.149145860709593,96.81372549019608,1610612745,53,66,2022-01-29T02:26:37Z,3440000,-234.0,34.0,1,left,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
347,PT11M40.00S,2022-01-29T02:26:31.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,53,66,2022-01-29T02:26:37Z,3450000,,,0,,J. Nurkic REBOUND (Off:0 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,346.0,8.0,8.0,0.0,,,,,,,,,,,,,,
348,PT11M24.00S,2022-01-29T02:26:47.5Z,3,REGULAR,turnover,bad pass,[],203496,,,1610612757,53,66,2022-01-29T02:26:52Z,3460000,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 201569]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,1.0,Gordon,201569.0,,,,,,,,,,,
349,PT11M24.00S,2022-01-29T02:26:47.5Z,3,REGULAR,steal,,[],201569,,,1610612745,53,66,2022-01-29T02:26:49Z,3470000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M18.00S,2022-01-29T02:26:52.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626174,7.046649145860711,49.26470588235294,1610612745,55,66,2022-01-29T02:27:03Z,3480000,4.0,14.0,1,left,C. Wood running DUNK (10 PTS) (J. Tate 4 AST),"[1626174, 1630256]",1610612745.0,HOU,running,,,Wood,C. Wood,,,,,1.42,Made,10.0,,,,,,,,,,,,,J. Tate,1630256.0,4.0,,,
352,PT10M56.00S,2022-01-29T02:27:14.8Z,3,REGULAR,3pt,Jump Shot,[],203468,66.96780551905388,36.76470588235294,1610612757,55,66,2022-01-29T02:27:59Z,3500000,-66.0,258.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
353,PT10M55.00S,2022-01-29T02:27:15.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,55,66,2022-01-29T02:27:40Z,3510000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,352.0,2.0,2.0,0.0,,,,,,,,,,,,,,
354,PT10M49.00S,2022-01-29T02:27:25.1Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612745,55,66,2022-01-29T02:27:38Z,3520000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Green 2 FT),"[203468, 1630224]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,2005.0,2.0,0.0,Green,1630224.0,,,,,,
356,PT10M49.00S,2022-01-29T02:27:48.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630224,,,1610612745,55,66,2022-01-29T02:27:48Z,3540000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
357,PT10M49.00S,2022-01-29T02:27:48.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,55,66,2022-01-29T02:27:48Z,3550000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,,
358,PT10M49.00S,2022-01-29T02:28:02.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630224,,,1610612745,56,66,2022-01-29T02:28:02Z,3560000,,,0,,J. Green Free Throw 2 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
359,PT10M38.00S,2022-01-29T02:28:16.0Z,3,REGULAR,foul,personal,[],1630224,,,1610612757,56,66,2022-01-29T02:28:22Z,3570000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 203994]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,202049.0,1.0,0.0,Nurkic,203994.0,,,,,,
361,PT10M33.00S,2022-01-29T02:28:38.2Z,3,REGULAR,3pt,Jump Shot,[],1626181,77.87450722733246,9.068627450980392,1610612757,56,66,2022-01-29T02:29:01Z,3590000,-205.0,155.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
362,PT10M29.00S,2022-01-29T02:28:42.2Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,56,66,2022-01-29T02:28:46Z,3600000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,361.0,3.0,3.0,0.0,,,,,,,,,,,,,,
363,PT10M22.00S,2022-01-29T02:28:49.2Z,3,REGULAR,3pt,Jump Shot,[],1629726,29.517082785808146,23.03921568627451,1610612745,56,66,2022-01-29T02:28:55Z,3610000,135.0,225.0,1,left,MISS G. Mathews 26' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
364,PT10M21.00S,2022-01-29T02:28:50.2Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,56,66,2022-01-29T02:28:55Z,3620000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,363.0,2.0,2.0,0.0,,,,,,,,,,,,,,
365,PT10M02.00S,2022-01-29T02:29:09.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,90.62089356110381,62.00980392156863,1610612757,56,66,2022-01-29T02:29:40Z,3630000,60.0,36.0,1,right,MISS J. Nurkic 6' turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,6.98,Missed,,,,,,,,,,,,,,,,,,,
366,PT10M01.00S,2022-01-29T02:29:10.5Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,56,66,2022-01-29T02:29:19Z,3640000,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,365.0,4.0,4.0,0.0,,,,,,,,,,,,,,
367,PT09M53.00S,2022-01-29T02:29:18.5Z,3,REGULAR,turnover,lost ball,[],1626174,,,1610612745,56,66,2022-01-29T02:29:22Z,3650000,,,0,,C. Wood lost ball TURNOVER (2 TO),"[1626174, 1626181]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,2.0,Powell,1626181.0,,,,,,,,,,,
