actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
457,PT02M35.00S,2022-02-07T01:39:26.5Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,73,78,2022-02-07T01:39:36Z,4500000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,456.0,3.0,3.0,0.0,,,,,,,,,,,,,
458,PT02M30.00S,2022-02-07T01:39:39.8Z,3,REGULAR,foul,personal,[],1629638,,,1610612745,73,78,2022-02-07T01:39:49Z,4510000,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 1626174]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Wood,1626174.0,,,,,
460,PT02M30.00S,2022-02-07T01:39:46.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,73,78,2022-02-07T01:39:46Z,4530000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M30.00S,2022-02-07T01:41:17.9Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,73,78,2022-02-07T01:42:18Z,4540000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M30.00S,2022-02-07T01:41:17.9Z,3,REGULAR,substitution,out,[],1629645,,,1610612745,73,78,2022-02-07T01:42:18Z,4550000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M30.00S,2022-02-07T01:41:17.9Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,73,78,2022-02-07T01:42:18Z,4560000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M30.00S,2022-02-07T01:41:17.9Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,73,78,2022-02-07T01:42:18Z,4570000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M30.00S,2022-02-07T01:41:17.9Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,73,78,2022-02-07T01:42:18Z,4580000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M30.00S,2022-02-07T01:41:17.9Z,3,REGULAR,substitution,in,[],1629717,,,1610612745,73,78,2022-02-07T01:42:18Z,4590000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M19.00S,2022-02-07T01:42:45.0Z,3,REGULAR,turnover,bad pass,[],1630528,,,1610612745,73,78,2022-02-07T01:42:48Z,4600000,,,0,,J. Christopher bad pass TURNOVER (1 TO),"[1630528, 1627742]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,1.0,Ingram,1627742.0,,,,,,,,,,
468,PT02M19.00S,2022-02-07T01:42:45.0Z,3,REGULAR,steal,,[],1627742,,,1610612740,73,78,2022-02-07T01:42:46Z,4610000,,,0,,B. Ingram STEAL (2 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M03.00S,2022-02-07T01:43:00.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,24.129434954007884,12.745098039215685,1610612740,73,81,2022-02-07T01:43:05Z,4630000,186.0,174.0,1,left,N. Alexander-Walker 25' 3PT  (6 PTS) (B. Ingram 7 AST),"[1629638, 1627742]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,25.51,Made,,,,,,,,,,,,,,,6.0,B. Ingram,1627742.0,7.0,
472,PT01M41.00S,2022-02-07T01:43:23.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,92.85479632063075,42.64705882352941,1610612745,73,81,2022-02-07T01:43:38Z,4650000,-37.0,15.0,1,right,MISS K. Martin Jr. driving Hook - blocked,"[1630231, 1629637]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,3.96,Missed,Hayes,1629637.0,,,,,,,,,,,,,,,,,
473,PT01M41.00S,2022-02-07T01:43:23.3Z,3,REGULAR,block,,[],1629637,,,1610612745,73,81,2022-02-07T01:43:26Z,4660000,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M41.00S,2022-02-07T01:43:23.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,73,81,2022-02-07T01:43:38Z,4670000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,
475,PT01M41.00S,2022-02-07T01:43:27.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,73,81,2022-02-07T01:43:27Z,4680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M39.00S,2022-02-07T01:43:39.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629726,93.11760840998686,50.0,1610612745,75,81,2022-02-07T01:43:45Z,4690000,0.0,12.0,1,right,G. Mathews cutting DUNK (12 PTS) (J. Christopher 2 AST),"[1629726, 1630528]",1610612745.0,HOU,cutting,,,Mathews,G. Mathews,,,,,1.22,Made,,,,,,,,,,,,,,,12.0,J. Christopher,1630528.0,2.0,
478,PT01M23.00S,2022-02-07T01:43:55.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,6.915243101182654,48.77450980392157,1610612740,75,83,2022-02-07T01:43:59Z,4710000,6.0,13.0,1,left,J. Hayes cutting DUNK (15 PTS) (B. Ingram 8 AST),"[1629637, 1627742]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,1.39,Made,,,,,,,,,,,,,,,15.0,B. Ingram,1627742.0,8.0,
480,PT01M04.00S,2022-02-07T01:44:18.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,75,83,2022-02-07T01:44:18Z,4730000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M04.00S,2022-02-07T01:45:16.0Z,3,REGULAR,substitution,out,[],1626174,,,1610612745,75,83,2022-02-07T01:45:54Z,4740000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M04.00S,2022-02-07T01:45:16.0Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,75,83,2022-02-07T01:45:54Z,4750000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M56.80S,2022-02-07T01:46:10.6Z,3,REGULAR,3pt,Jump Shot,[],1629726,76.16622864651774,85.5392156862745,1610612745,75,83,2022-02-07T01:46:25Z,4760000,178.0,172.0,1,right,MISS G. Mathews 24' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,,
484,PT00M56.10S,2022-02-07T01:46:11.3Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,75,83,2022-02-07T01:46:25Z,4770000,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,483.0,2.0,2.0,0.0,,,,,,,,,,,,,
485,PT00M41.20S,2022-02-07T01:46:23.5Z,3,REGULAR,3pt,Jump Shot,[],1630631,8.886333771353483,97.05882352941177,1610612740,75,86,2022-02-07T01:46:37Z,4780000,-235.0,31.0,1,left,J. Alvarado 3PT  (9 PTS) (B. Ingram 9 AST),"[1630631, 1627742]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,23.73,Made,,,,,,,,,,,,,,,9.0,B. Ingram,1627742.0,9.0,
487,PT00M27.80S,2022-02-07T01:46:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,93.38042049934296,46.32352941176471,1610612745,77,86,2022-02-07T01:47:03Z,4800000,-18.0,10.0,1,right,J. Christopher driving finger roll Layup (10 PTS),[1630528],1610612745.0,HOU,driving finger roll,,,Christopher,J. Christopher,,,,,2.08,Made,,,,,,,,,,,,,,,10.0,,,,
488,PT00M05.40S,2022-02-07T01:47:31.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612740,77,86,2022-02-07T02:27:41Z,4801250,,,0,,G. Mathews shooting personal FOUL (3 PF) (Hayes 2 FT),"[1629726, 1629637]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,1628487.0,3.0,0.0,Hayes,1629637.0,,,,,
491,PT00M05.40S,2022-02-07T01:47:53.7Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,77,86,2022-02-07T01:51:08Z,4802500,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M05.40S,2022-02-07T01:47:53.7Z,3,REGULAR,substitution,in,[],1629109,,,1610612740,77,86,2022-02-07T01:51:08Z,4803750,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M05.40S,2022-02-07T01:48:23.2Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,77,87,2022-02-07T02:14:00Z,4805000,,,0,,J. Hayes Free Throw 1 of 2 (16 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,,,,,,,,,,,16.0,,,,
493,PT00M05.40S,2022-02-07T01:48:23.2Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,77,87,2022-02-07T02:14:00Z,4807500,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
494,PT00M05.40S,2022-02-07T01:48:23.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,77,87,2022-02-07T02:14:00Z,4808750,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,493.0,6.0,4.0,2.0,,,,,,,,,,,,,
496,PT00M00.20S,2022-02-07T01:48:25.9Z,3,REGULAR,turnover,bad pass,[],1630528,,,1610612745,77,87,2022-02-07T01:48:37Z,4855000,,,0,,J. Christopher bad pass TURNOVER (2 TO),"[1630528, 1629638]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,2.0,Alexander-Walker,1629638.0,,,,,,,,,,
497,PT00M00.20S,2022-02-07T01:48:25.9Z,3,REGULAR,steal,,[],1629638,,,1610612740,77,87,2022-02-07T01:48:28Z,4857500,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M00.00S,2022-02-07T01:48:39.5Z,3,REGULAR,period,end,[],0,,,1610612740,77,87,2022-02-07T01:51:08Z,4910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-02-07T01:50:35.3Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,77,87,2022-02-07T01:51:08Z,4920000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-02-07T01:50:35.3Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612740,77,87,2022-02-07T01:51:08Z,4930000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-02-07T01:51:03.0Z,4,REGULAR,period,start,[],0,,,1610612740,77,87,2022-02-07T01:51:03Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M48.00S,2022-02-07T01:51:14.5Z,4,REGULAR,3pt,Jump Shot,[],1630631,28.07161629434954,18.872549019607842,1610612740,77,87,2022-02-07T01:51:19Z,4950000,156.0,211.0,1,left,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
503,PT11M47.00S,2022-02-07T01:51:15.5Z,4,REGULAR,rebound,defensive,[],1629717,,,1610612745,77,87,2022-02-07T01:51:19Z,4960000,,,0,,A. Brooks REBOUND (Off:0 Def:2),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,502.0,2.0,2.0,0.0,,,,,,,,,,,,,
504,PT11M33.00S,2022-02-07T01:51:32.4Z,4,REGULAR,foul,personal,[],1629638,,,1610612745,77,87,2022-02-07T01:52:00Z,4970000,,,0,,N. Alexander-Walker personal FOUL (3 PF),"[1629638, 1630578]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Sengun,1630578.0,,,,,
506,PT11M25.00S,2022-02-07T01:51:57.9Z,4,REGULAR,3pt,Jump Shot,[],1629726,76.2976346911958,10.049019607843137,1610612745,80,87,2022-02-07T01:52:03Z,4990000,-200.0,170.0,1,right,G. Mathews 26' 3PT  (15 PTS) (K. Martin Jr. 2 AST),"[1629726, 1630231]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.25,Made,,,,,,,,,,,,,,,15.0,K. Martin Jr.,1630231.0,2.0,
508,PT11M05.00S,2022-02-07T01:52:17.3Z,4,REGULAR,3pt,Jump Shot,[],1628404,20.844283837056505,5.637254901960785,1610612740,80,87,2022-02-07T01:52:30Z,5010000,222.0,143.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
509,PT11M04.00S,2022-02-07T01:52:18.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,80,87,2022-02-07T01:52:30Z,5020000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,,
510,PT11M04.00S,2022-02-07T01:52:26.2Z,4,REGULAR,foul,personal,[],1629109,,,1610612745,80,87,2022-02-07T01:52:35Z,5030000,,,0,,G. Clark loose ball personal FOUL (1 PF),"[1629109, 1630578]",1610612740.0,NOP,loose ball,,,Clark,G. Clark,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Sengun,1630578.0,,,,,
512,PT10M52.00S,2022-02-07T01:52:50.8Z,4,REGULAR,3pt,Jump Shot,[],1629726,95.22010512483574,4.6568627450980395,1610612745,83,87,2022-02-07T01:52:54Z,5050000,-227.0,-8.0,1,right,G. Mathews 3PT  (18 PTS) (A. Sengun 2 AST),"[1629726, 1630578]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.68,Made,,,,,,,,,,,,,,,18.0,A. Sengun,1630578.0,2.0,
514,PT10M39.00S,2022-02-07T01:53:04.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,31.750985545335087,67.15686274509804,1610612740,83,87,2022-02-07T01:53:12Z,5070000,-86.0,246.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M37.00S,2022-02-07T01:53:06.2Z,4,REGULAR,rebound,defensive,[],1629717,,,1610612745,83,87,2022-02-07T01:53:12Z,5080000,,,0,,A. Brooks REBOUND (Off:0 Def:3),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,514.0,3.0,3.0,0.0,,,,,,,,,,,,,
516,PT10M25.00S,2022-02-07T01:53:16.8Z,4,REGULAR,3pt,Jump Shot,[],1629726,69.99014454664915,20.588235294117645,1610612745,83,87,2022-02-07T01:53:21Z,5090000,-147.0,230.0,1,right,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,,
517,PT10M24.00S,2022-02-07T01:53:17.8Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,83,87,2022-02-07T01:53:21Z,5100000,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,516.0,6.0,4.0,2.0,,,,,,,,,,,,,
518,PT10M14.00S,2022-02-07T01:53:28.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,14.668199737187912,61.51960784313726,1610612740,83,89,2022-02-07T01:53:32Z,5110000,-58.0,85.0,1,left,N. Alexander-Walker 10' pullup Jump Shot (8 PTS),[1629638],1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,10.3,Made,,,,,,,,,,,,,,,8.0,,,,
519,PT09M55.00S,2022-02-07T01:53:48.2Z,4,REGULAR,3pt,Jump Shot,[],1630231,70.77858081471747,75.98039215686273,1610612745,83,89,2022-02-07T01:53:54Z,5120000,130.0,222.0,1,right,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
520,PT09M54.00S,2022-02-07T01:53:49.2Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,83,89,2022-02-07T01:53:54Z,5130000,,,0,,J. Hayes REBOUND (Off:2 Def:5),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,519.0,7.0,5.0,2.0,,,,,,,,,,,,,
521,PT09M47.00S,2022-02-07T01:53:58.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629637,5.995400788436268,45.83333333333333,1610612740,83,91,2022-02-07T01:54:06Z,5140000,21.0,4.0,1,left,J. Hayes running Layup (18 PTS),[1629637],1610612740.0,NOP,running,,,Hayes,J. Hayes,,,,,2.12,Made,,,,,,,,,,,,,,,18.0,,,,
522,PT09M47.00S,2022-02-07T01:54:04.4Z,4,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612740,83,91,2022-02-07T01:54:14Z,5150000,,,0,,A. Sengun shooting personal FOUL (4 PF) (Hayes 1 FT),"[1630578, 1629637]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,1628487.0,4.0,0.0,Hayes,1629637.0,,,,,
524,PT09M47.00S,2022-02-07T01:54:14.8Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,83,91,2022-02-07T01:55:16Z,5170000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M47.00S,2022-02-07T01:54:14.8Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,83,91,2022-02-07T01:55:16Z,5180000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M47.00S,2022-02-07T01:54:27.2Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629637,,,1610612740,83,92,2022-02-07T01:54:27Z,5190000,,,0,,J. Hayes Free Throw 1 of 1 (19 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,,,,,,,,,,,19.0,,,,
527,PT09M34.00S,2022-02-07T01:54:41.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,92.72339027595268,50.0,1610612745,85,92,2022-02-07T01:54:48Z,5200000,0.0,16.0,1,right,J. Christopher cutting finger roll Layup (12 PTS) (A. Sengun 3 AST),"[1630528, 1630578]",1610612745.0,HOU,cutting finger roll,,,Christopher,J. Christopher,,,,,1.59,Made,,,,,,,,,,,,,,,12.0,A. Sengun,1630578.0,3.0,
529,PT09M17.00S,2022-02-07T01:54:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,6.1268068331143235,53.431372549019606,1610612740,85,94,2022-02-07T01:55:04Z,5220000,-17.0,5.0,1,left,J. Hayes cutting Layup (21 PTS) (D. Graham 3 AST),"[1629637, 1628984]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,1.79,Made,,,,,,,,,,,,,,,21.0,D. Graham,1628984.0,3.0,
531,PT09M02.00S,2022-02-07T01:55:14.2Z,4,REGULAR,3pt,Jump Shot,[],1629717,71.43561103810775,76.7156862745098,1610612745,85,94,2022-02-07T01:55:20Z,5240000,134.0,216.0,1,right,MISS A. Brooks 25' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
532,PT09M01.00S,2022-02-07T01:55:15.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,85,94,2022-02-07T01:55:20Z,5250000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,531.0,5.0,5.0,0.0,,,,,,,,,,,,,
533,PT08M57.00S,2022-02-07T01:55:22.4Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612740,85,94,2022-02-07T01:55:29Z,5260000,,,0,,A. Sengun shooting personal FOUL (5 PF) (Hart 2 FT),"[1630578, 1628404]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,101283.0,5.0,0.0,Hart,1628404.0,,,,,
535,PT08M57.00S,2022-02-07T01:55:51.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612740,85,95,2022-02-07T01:55:51Z,5280000,,,0,,J. Hart Free Throw 1 of 2 (10 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,,,,,,,,,,,,,,,10.0,,,,
536,PT08M57.00S,2022-02-07T01:55:53.9Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,85,95,2022-02-07T01:55:57Z,5290000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M57.00S,2022-02-07T01:55:53.9Z,4,REGULAR,substitution,in,[],202685,,,1610612740,85,95,2022-02-07T01:55:57Z,5300000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M57.00S,2022-02-07T01:56:12.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612740,85,96,2022-02-07T01:56:12Z,5310000,,,0,,J. Hart Free Throw 2 of 2 (11 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,,,,,,,,,,,,,,,11.0,,,,
539,PT08M33.00S,2022-02-07T01:56:38.4Z,4,REGULAR,3pt,Jump Shot,[],1630528,67.23061760840999,47.794117647058826,1610612745,85,96,2022-02-07T01:56:49Z,5320000,-11.0,256.0,1,right,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
540,PT08M33.00S,2022-02-07T01:56:38.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,85,96,2022-02-07T01:56:49Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,
541,PT08M33.00S,2022-02-07T01:56:47.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,85,96,2022-02-07T01:56:56Z,5340000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,
542,PT08M24.00S,2022-02-07T01:57:04.3Z,4,REGULAR,violation,kicked ball,[],1629717,,,1610612740,85,96,2022-02-07T01:57:11Z,5350000,,,0,,A. Brooks kicked ball VIOLATION,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,
543,PT08M15.00S,2022-02-07T01:57:23.0Z,4,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612740,85,96,2022-02-07T01:57:29Z,5360000,,,0,,A. Brooks shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1629717, 202685]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Valanciunas,202685.0,,,,,
545,PT08M15.00S,2022-02-07T01:57:53.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202685,,,1610612740,85,97,2022-02-07T01:57:53Z,5380000,,,0,,J. Valanciunas Free Throw 1 of 2 (7 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,,,,,7.0,,,,
546,PT08M15.00S,2022-02-07T01:58:08.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202685,,,1610612740,85,98,2022-02-07T01:58:08Z,5390000,,,0,,J. Valanciunas Free Throw 2 of 2 (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,,,,,8.0,,,,
547,PT07M58.00S,2022-02-07T01:58:26.6Z,4,REGULAR,turnover,lost ball,[],1630528,,,1610612745,85,98,2022-02-07T01:58:30Z,5400000,,,0,,J. Christopher lost ball TURNOVER (3 TO),"[1630528, 1629109]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,3.0,Clark,1629109.0,,,,,,,,,,
548,PT07M58.00S,2022-02-07T01:58:26.6Z,4,REGULAR,steal,,[],1629109,,,1610612740,85,98,2022-02-07T01:58:28Z,5410000,,,0,,G. Clark STEAL (1 STL),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M56.00S,2022-02-07T01:58:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612740,85,98,2022-02-07T01:58:38Z,5420000,,,0,,A. Brooks shooting personal FOUL (2 PF) (Alexander-Walker 2 FT),"[1629717, 1629638]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,
