actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
355,PT00M22.20S,2021-11-13T02:09:03.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612745,41,55,2021-11-13T02:10:22Z,3530000,,,0,,C. McCollum flagrant-type-1 personal FOUL (2 PF) (Green 2 FT),"[203468, 1630224]",1610612757.0,POR,1628954.0,flagrant-type-1,,,McCollum,C. McCollum,,,,,,,,2.0,0.0,Green,1630224.0,,,,,,,,,,,,,
357,PT00M22.20S,2021-11-13T02:09:13.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612745,41,55,2021-11-13T02:10:10Z,3550000,,,0,,,[],,,1146.0,overturned,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
358,PT00M22.20S,2021-11-13T02:10:48.7Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,42,55,2021-11-13T02:16:54Z,3560000,,,0,,J. Green flagrant Free Throw 1 of 2 (3 PTS),[1630224],1610612745.0,HOU,,flagrant,,,Green,J. Green,,,,,,,,,,,,,Made,,,,,3.0,,,,,,
359,PT00M22.20S,2021-11-13T02:10:48.7Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,43,55,2021-11-13T02:16:54Z,3570000,,,0,,J. Green flagrant Free Throw 2 of 2 (4 PTS),[1630224],1610612745.0,HOU,,flagrant,,,Green,J. Green,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
360,PT00M03.60S,2021-11-13T02:11:31.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.59198423127464,51.9607843137255,1610612745,43,55,2021-11-13T02:11:51Z,3580000,10.0,17.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,1.97,Missed,,,,,,,,,,,
361,PT00M01.50S,2021-11-13T02:11:33.7Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612745,43,55,2021-11-13T02:11:51Z,3590000,,,0,,C. Wood REBOUND (Off:2 Def:6),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,360.0,8.0,6.0,2.0,,,,,,,
362,PT00M00.00S,2021-11-13T02:11:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,91.80354796320631,50.245098039215684,1610612745,45,55,2021-11-13T02:11:53Z,3600000,1.0,25.0,1,right,C. Wood putback Layup (8 PTS),[1626174],1610612745.0,HOU,,putback,,,Wood,C. Wood,,,,,,,,,,,,2.45,Made,,,,,8.0,,,,,,
363,PT00M00.00S,2021-11-13T02:11:59.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612757,45,55,2021-11-13T02:12:09Z,3610000,,,0,,,[],,,1146.0,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
364,PT00M00.00S,2021-11-13T02:12:15.5Z,2,REGULAR,period,end,[],0,,,1610612757,45,55,2021-11-13T02:12:15Z,3620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2021-11-13T02:26:08.8Z,3,REGULAR,substitution,out,['startperiod'],201569,,,1610612757,45,55,2021-11-13T02:26:49Z,3630000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2021-11-13T02:26:08.8Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612757,45,55,2021-11-13T02:26:49Z,3640000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2021-11-13T02:26:08.8Z,3,REGULAR,substitution,out,['startperiod'],1629642,,,1610612757,45,55,2021-11-13T02:26:49Z,3650000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2021-11-13T02:26:08.8Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612757,45,55,2021-11-13T02:26:49Z,3660000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-11-13T02:26:08.8Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,45,55,2021-11-13T02:26:49Z,3670000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-11-13T02:26:08.8Z,3,REGULAR,substitution,in,['startperiod'],203496,,,1610612757,45,55,2021-11-13T02:26:49Z,3680000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2021-11-13T02:26:52.6Z,3,REGULAR,period,start,[],0,,,1610612757,45,55,2021-11-13T02:26:52Z,3690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M44.00S,2021-11-13T02:27:07.7Z,3,REGULAR,3pt,Jump Shot,[],203496,73.53810775295663,15.441176470588236,1610612757,45,58,2021-11-13T02:27:12Z,3700000,-173.0,196.0,1,right,R. Covington 26' 3PT  (3 PTS) (J. Nurkic 2 AST),"[203496, 203994]",1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,26.14,Made,,,,,3.0,J. Nurkic,203994.0,2.0,,,
374,PT11M19.00S,2021-11-13T02:27:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,5.732588699080158,49.50980392156863,1610612745,47,58,2021-11-13T02:27:38Z,3720000,2.0,1.0,1,left,K. Porter Jr. driving finger roll Layup (13 PTS),[1629645],1610612745.0,HOU,,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,0.29,Made,,,,,13.0,,,,,,
375,PT10M56.00S,2021-11-13T02:27:55.2Z,3,REGULAR,3pt,Jump Shot,[],203081,66.17936925098554,55.14705882352941,1610612757,47,58,2021-11-13T02:28:01Z,3730000,26.0,265.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,26.66,Missed,,,,,,,,,,,
376,PT10M55.00S,2021-11-13T02:27:56.2Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,47,58,2021-11-13T02:28:01Z,3740000,,,0,,C. Wood REBOUND (Off:2 Def:7),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,375.0,9.0,7.0,2.0,,,,,,,
377,PT10M45.00S,2021-11-13T02:28:10.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,47,58,2021-11-13T02:28:10Z,3750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT10M43.00S,2021-11-13T02:28:21.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,19.398817345597898,92.64705882352942,1610612745,50,58,2021-11-13T02:28:28Z,3760000,-213.0,130.0,1,left,J. Green 24' 3PT  (7 PTS) (K. Porter Jr. 3 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,24.96,Made,,,,,7.0,K. Porter Jr.,1629645.0,3.0,,,
380,PT10M22.00S,2021-11-13T02:28:42.5Z,3,REGULAR,2pt,Jump Shot,[],203468,79.31997371879106,27.696078431372552,1610612757,50,58,2021-11-13T02:28:50Z,3780000,-112.0,142.0,1,right,MISS C. McCollum 18' step back Shot,[203468],1610612757.0,POR,,step back,,,McCollum,C. McCollum,,,,,,,,,,,,18.05,Missed,,,,,,,,,,,
381,PT10M21.00S,2021-11-13T02:28:43.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,50,58,2021-11-13T02:28:50Z,3790000,,,0,,C. Wood REBOUND (Off:2 Def:8),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,380.0,10.0,8.0,2.0,,,,,,,
382,PT10M06.00S,2021-11-13T02:28:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,5.863994743758213,50.245098039215684,1610612745,52,58,2021-11-13T02:29:03Z,3800000,-1.0,3.0,1,left,J. Tate Layup (4 PTS) (K. Porter Jr. 4 AST),"[1630256, 1629645]",1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,0.29,Made,,,,,4.0,K. Porter Jr.,1629645.0,4.0,,,
384,PT09M54.00S,2021-11-13T02:29:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.9862023653088,48.03921568627451,1610612757,52,60,2021-11-13T02:29:20Z,3820000,-10.0,13.0,1,right,J. Nurkic Layup (2 PTS) (D. Lillard 4 AST),"[203994, 203081]",1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,1.66,Made,,,,,2.0,D. Lillard,203081.0,4.0,,,
386,PT09M39.00S,2021-11-13T02:29:25.0Z,3,REGULAR,3pt,Jump Shot,[],1626174,21.23850197109067,89.95098039215686,1610612745,52,60,2021-11-13T02:29:34Z,3840000,-200.0,147.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,24.81,Missed,,,,,,,,,,,
387,PT09M37.00S,2021-11-13T02:29:30.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,52,60,2021-11-13T02:29:30Z,3850000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,386.0,,,,,,,,,,
388,PT09M37.00S,2021-11-13T02:29:31.8Z,3,REGULAR,foul,personal,[],1629645,,,1610612757,52,60,2021-11-13T02:29:45Z,3860000,,,0,,K. Porter Jr. loose ball personal FOUL (2 PF),"[1629645, 203496]",1610612745.0,HOU,2005.0,loose ball,,,Porter Jr.,K. Porter Jr.,,,,,,,,2.0,1.0,Covington,203496.0,,,,,,,,,,,,,
393,PT09M28.00S,2021-11-13T02:30:18.4Z,3,REGULAR,foul,personal,[],1629645,,,1610612757,52,60,2021-11-13T02:31:26Z,3910000,,,0,,K. Porter Jr. personal FOUL (3 PF),"[1629645, 203081]",1610612745.0,HOU,1146.0,,,,Porter Jr.,K. Porter Jr.,,,,,,,,3.0,1.0,Lillard,203081.0,,,,,,,,,,,,,
396,PT09M17.00S,2021-11-13T02:30:43.5Z,3,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612757,52,60,2021-11-13T02:36:42Z,3940000,,,0,,N. Powell bad pass out-of-bounds TURNOVER (1 TO),[1626181],1610612757.0,POR,1146.0,bad pass,,,Powell,N. Powell,,,,,1.0,,,,,,,,,,,,,,,,,,,
397,PT09M07.00S,2021-11-13T02:30:46.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628464,35.167542706964525,58.82352941176471,1610612745,52,60,2021-11-13T02:37:33Z,3950000,-44.0,278.0,1,left,MISS D. Theis 28' 3PT,[1628464],1610612745.0,HOU,,,,,Theis,D. Theis,,,,,,,,,,,,28.16,Missed,,,,,,,,,,,
398,PT09M06.00S,2021-11-13T02:30:47.9Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,52,60,2021-11-13T02:37:33Z,3960000,,,0,,C. McCollum REBOUND (Off:1 Def:6),[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,397.0,7.0,6.0,1.0,,,,,,,
399,PT08M51.00S,2021-11-13T02:30:53.4Z,3,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",203994,90.3580814717477,57.35294117647059,1610612757,52,60,2021-11-13T02:38:31Z,3970000,37.0,38.0,1,right,MISS J. Nurkic turnaround Hook,[203994],1610612757.0,POR,,turnaround,,,Nurkic,J. Nurkic,,,,,,,,,,,,5.3,Missed,,,,,,,,,,,
400,PT08M51.00S,2021-11-13T02:30:53.4Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,52,60,2021-11-13T02:38:31Z,3980000,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612745.0,HOU,,,,,Theis,D. Theis,,,,,,,,,,,,,,399.0,4.0,2.0,2.0,,,,,,,
401,PT08M40.00S,2021-11-13T02:31:04.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,28.07161629434954,21.07843137254902,1610612745,52,60,2021-11-13T02:46:11Z,3990000,145.0,211.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,25.61,Missed,,,,,,,,,,,
402,PT08M38.00S,2021-11-13T02:31:06.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,52,60,2021-11-13T02:48:11Z,4000000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,401.0,,,,,,,,,,
403,PT08M38.00S,2021-11-13T02:31:09.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,52,60,2021-11-13T02:31:09Z,4010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M26.00S,2021-11-13T02:31:32.7Z,3,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612757,52,60,2021-11-13T02:31:39Z,4020000,,,0,,D. Theis shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1628464, 203994]",1610612745.0,HOU,2005.0,shooting,,,Theis,D. Theis,,,,,,,,1.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,
406,PT08M26.00S,2021-11-13T02:31:51.4Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,52,61,2021-11-13T02:31:51Z,4040000,,,0,,J. Nurkic Free Throw 1 of 2 (3 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,3.0,,,,,,
407,PT08M26.00S,2021-11-13T02:32:04.3Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,52,62,2021-11-13T02:32:04Z,4050000,,,0,,J. Nurkic Free Throw 2 of 2 (4 PTS),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
408,PT08M10.00S,2021-11-13T02:32:22.5Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,52,62,2021-11-13T02:32:26Z,4060000,,,0,,J. Green bad pass TURNOVER (4 TO),"[1630224, 1626181]",1610612745.0,HOU,,,,,Green,J. Green,,,,,4.0,Powell,1626181.0,,,,,,,,,,,,,,,,,
409,PT08M10.00S,2021-11-13T02:32:22.5Z,3,REGULAR,steal,,[],1626181,,,1610612757,52,62,2021-11-13T02:32:24Z,4070000,,,0,,N. Powell STEAL (1 STL),[1626181],1610612757.0,POR,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M08.00S,2021-11-13T02:32:29.4Z,3,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612757,52,62,2021-11-13T02:32:40Z,4080000,,,0,,K. Porter Jr. shooting personal FOUL (4 PF) (Powell 2 FT),"[1629645, 1626181]",1610612745.0,HOU,1628954.0,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,4.0,1.0,Powell,1626181.0,,,,,,,,,,,,,
412,PT08M08.00S,2021-11-13T02:33:01.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626181,,,1610612757,52,63,2021-11-13T02:33:25Z,4100000,,,0,,N. Powell Free Throw 1 of 2 (7 PTS),[1626181],1610612757.0,POR,,,,,Powell,N. Powell,,,,,,,,,,,,,Made,,,,,7.0,,,,,,
413,PT08M08.00S,2021-11-13T02:33:02.6Z,3,REGULAR,substitution,out,[],1629645,,,1610612757,52,63,2021-11-13T02:33:09Z,4110000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
414,PT08M08.00S,2021-11-13T02:33:02.6Z,3,REGULAR,substitution,in,[],201569,,,1610612757,52,63,2021-11-13T02:33:09Z,4120000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
415,PT08M08.00S,2021-11-13T02:33:01.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626181,,,1610612757,52,63,2021-11-13T02:33:25Z,4130000,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612757.0,POR,,,,,Powell,N. Powell,,,,,,,,,,,,,Missed,,,,,,,,,,,
416,PT08M08.00S,2021-11-13T02:33:01.8Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,52,63,2021-11-13T02:33:25Z,4140000,,,0,,C. Wood REBOUND (Off:2 Def:9),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,415.0,11.0,9.0,2.0,,,,,,,
417,PT07M48.00S,2021-11-13T02:33:38.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,7.5722733245729295,49.26470588235294,1610612745,52,63,2021-11-13T02:33:47Z,4150000,4.0,19.0,1,left,MISS C. Wood cutting DUNK,[1626174],1610612745.0,HOU,,cutting,,,Wood,C. Wood,,,,,,,,,,,,1.91,Missed,,,,,,,,,,,
419,PT07M45.00S,2021-11-13T02:33:41.6Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,52,63,2021-11-13T02:33:47Z,4170000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612757.0,POR,,,,,Powell,N. Powell,,,,,,,,,,,,,,417.0,2.0,2.0,0.0,,,,,,,
420,PT07M41.00S,2021-11-13T02:33:46.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203496,72.22404730617609,77.69607843137256,1610612757,52,63,2021-11-13T02:33:59Z,4180000,138.0,209.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,25.04,Missed,,,,,,,,,,,
421,PT07M39.00S,2021-11-13T02:33:48.1Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,52,63,2021-11-13T02:33:59Z,4190000,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,,,420.0,4.0,4.0,0.0,,,,,,,
422,PT07M29.00S,2021-11-13T02:33:58.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,6.1268068331143235,51.225490196078425,1610612745,54,63,2021-11-13T02:34:16Z,4200000,-6.0,5.0,1,left,J. Tate cutting DUNK (6 PTS) (J. Green 1 AST),"[1630256, 1630224]",1610612745.0,HOU,,cutting,,,Tate,J. Tate,,,,,,,,,,,,0.8,Made,,,,,6.0,J. Green,1630224.0,1.0,,,
424,PT07M29.00S,2021-11-13T02:34:03.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,54,63,2021-11-13T02:34:03Z,4220000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M18.00S,2021-11-13T02:37:20.0Z,3,REGULAR,foul,offensive,[],203081,,,1610612757,54,63,2021-11-13T02:37:37Z,4230000,,,0,,D. Lillard charge offensive FOUL (1 PF),"[203081, 1630256]",1610612757.0,POR,2005.0,charge,,,Lillard,D. Lillard,,,,,,,,1.0,0.0,Tate,1630256.0,,,,,,,,,,,,,
427,PT07M18.00S,2021-11-13T02:37:20.0Z,3,REGULAR,turnover,offensive foul,[],203081,,,1610612757,54,63,2021-11-13T02:37:20Z,4250000,,,0,,D. Lillard offensive foul TURNOVER (2 TO),[203081],1610612757.0,POR,2005.0,,,,Lillard,D. Lillard,,,,,2.0,,,,,,,,,,,,,,,,,,,
428,PT07M01.00S,2021-11-13T02:37:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,5.732588699080158,50.0,1610612745,56,63,2021-11-13T02:37:57Z,4260000,0.0,1.0,1,left,J. Green driving finger roll Layup (9 PTS),[1630224],1610612745.0,HOU,,driving finger roll,,,Green,J. Green,,,,,,,,,,,,0.14,Made,,,,,9.0,,,,,,
429,PT06M34.00S,2021-11-13T02:38:15.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203468,92.59198423127464,51.71568627450981,1610612757,56,63,2021-11-13T02:39:55Z,4270000,9.0,17.0,1,right,MISS C. McCollum driving finger roll Layup,[203468],1610612757.0,POR,,driving finger roll,,,McCollum,C. McCollum,,,,,,,,,,,,1.91,Missed,,,,,,,,,,,
430,PT06M32.00S,2021-11-13T02:38:17.6Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,56,63,2021-11-13T02:39:55Z,4280000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,429.0,4.0,3.0,1.0,,,,,,,
431,PT06M32.00S,2021-11-13T02:38:18.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612757,56,63,2021-11-13T02:38:18Z,4290000,0.0,0.0,1,right,MISS J. Nurkic tip Layup,[203994],1610612757.0,POR,,tip,,,Nurkic,J. Nurkic,,,,,,,,,,,,0.0,Missed,,,,,,,,,,,
432,PT06M31.00S,2021-11-13T02:38:19.5Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,56,63,2021-11-13T02:38:19Z,4300000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,431.0,4.0,3.0,1.0,,,,,,,
433,PT06M27.00S,2021-11-13T02:38:23.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201569,6.521024967148489,50.0,1610612745,58,63,2021-11-13T02:38:37Z,4310000,0.0,9.0,1,left,E. Gordon running Layup (6 PTS),[201569],1610612745.0,HOU,,running,,,Gordon,E. Gordon,,,,,,,,,,,,0.88,Made,,,,,6.0,,,,,,
434,PT06M17.00S,2021-11-13T02:38:40.1Z,3,REGULAR,foul,offensive,[],203994,,,1610612757,58,63,2021-11-13T02:38:48Z,4320000,,,0,,J. Nurkic charge offensive FOUL (3 PF),"[203994, 1630256]",1610612757.0,POR,1146.0,charge,,,Nurkic,J. Nurkic,,,,,,,,3.0,0.0,Tate,1630256.0,,,,,,,,,,,,,
436,PT06M17.00S,2021-11-13T02:38:40.1Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612757,58,63,2021-11-13T02:38:40Z,4340000,,,0,,J. Nurkic offensive foul TURNOVER (2 TO),[203994],1610612757.0,POR,1146.0,,,,Nurkic,J. Nurkic,,,,,2.0,,,,,,,,,,,,,,,,,,,
437,PT06M17.00S,2021-11-13T02:38:44.7Z,3,REGULAR,substitution,out,[],203468,,,1610612745,58,63,2021-11-13T02:38:57Z,4350000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M17.00S,2021-11-13T02:38:44.7Z,3,REGULAR,substitution,out,[],1626181,,,1610612745,58,63,2021-11-13T02:38:57Z,4360000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M17.00S,2021-11-13T02:38:44.7Z,3,REGULAR,substitution,in,[],1629642,,,1610612745,58,63,2021-11-13T02:38:57Z,4370000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M17.00S,2021-11-13T02:38:44.7Z,3,REGULAR,substitution,in,[],1629014,,,1610612745,58,63,2021-11-13T02:38:57Z,4380000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M03.00S,2021-11-13T02:39:09.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,6.258212877792378,49.50980392156863,1610612745,58,63,2021-11-13T02:39:17Z,4390000,2.0,6.0,1,left,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,,driving finger roll,,,Green,J. Green,,,,,,,,,,,,0.68,Missed,,,,,,,,,,,
442,PT06M03.00S,2021-11-13T02:39:09.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,58,63,2021-11-13T02:39:17Z,4400000,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,441.0,5.0,4.0,1.0,,,,,,,
443,PT05M43.00S,2021-11-13T02:39:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.11760840998686,49.754901960784316,1610612757,58,65,2021-11-13T02:39:34Z,4410000,-1.0,12.0,1,right,D. Lillard driving finger roll Layup (13 PTS),[203081],1610612757.0,POR,,driving finger roll,,,Lillard,D. Lillard,,,,,,,,,,,,1.23,Made,,,,,13.0,,,,,,
444,PT05M32.00S,2021-11-13T02:39:40.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,8.492115637319317,48.529411764705884,1610612745,60,65,2021-11-13T02:39:49Z,4420000,7.0,27.0,1,left,J. Tate driving Hook (8 PTS),[1630256],1610612745.0,HOU,,driving,,,Tate,J. Tate,,,,,,,,,,,,2.83,Made,,,,,8.0,,,,,,
445,PT05M16.00S,2021-11-13T02:39:56.2Z,3,REGULAR,3pt,Jump Shot,[],203496,66.3107752956636,48.28431372549019,1610612757,60,65,2021-11-13T02:40:06Z,4430000,-9.0,264.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,26.43,Missed,,,,,,,,,,,
446,PT05M14.00S,2021-11-13T02:39:59.2Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,60,65,2021-11-13T02:39:59Z,4440000,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,,,445.0,5.0,5.0,0.0,,,,,,,
447,PT04M57.00S,2021-11-13T02:40:15.3Z,3,REGULAR,2pt,Jump Shot,[],1630256,25.18068331143233,55.63725490196079,1610612745,60,65,2021-11-13T02:40:22Z,4450000,-28.0,184.0,1,left,MISS J. Tate 18' Jump Shot,[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,18.63,Missed,,,,,,,,,,,
448,PT04M56.00S,2021-11-13T02:40:16.3Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,60,65,2021-11-13T02:40:22Z,4460000,,,0,,N. Little REBOUND (Off:1 Def:6),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,447.0,7.0,6.0,1.0,,,,,,,
