actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
547,PT07M04.00S,2021-10-25T01:01:02.1Z,4,REGULAR,foul,personal,[],1630578,,,1610612738,83,93,2021-10-25T01:01:12Z,5320000,,,0,,A. Sengun personal FOUL (4 PF),"[1630578, 203471]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,1363.0,4.0,0.0,Schroder,203471.0,
549,PT06M56.00S,2021-10-25T01:01:34.3Z,4,REGULAR,3pt,Jump Shot,[],1629684,31.35676741130092,35.049019607843135,1610612738,83,96,2021-10-25T01:01:39Z,5340000,75.0,242.0,1,left,G. Williams 25' 3PT  (17 PTS) (D. Schroder 5 AST),"[1629684, 203471]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,25.36,Made,17.0,D. Schroder,203471.0,5.0,,,,,,,,,,,,
551,PT06M34.00S,2021-10-25T01:01:56.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,90.3580814717477,64.2156862745098,1610612745,83,96,2021-10-25T01:02:13Z,5360000,71.0,38.0,1,right,MISS K. Porter Jr. 8' turnaround fadeaway Shot,[1629645],1610612745.0,HOU,turnaround fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,,,,8.07,Missed,,,,,,,,,,,,,,,,
552,PT06M32.00S,2021-10-25T01:01:58.1Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,83,96,2021-10-25T01:02:13Z,5370000,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,551.0,4.0,3.0,1.0,,,,,,,,
554,PT06M32.00S,2021-10-25T01:02:24.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,83,96,2021-10-25T01:02:24Z,5390000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M32.00S,2021-10-25T01:04:56.6Z,4,REGULAR,substitution,out,[],1626196,,,1610612738,83,96,2021-10-25T01:05:07Z,5400000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M32.00S,2021-10-25T01:04:56.6Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,83,96,2021-10-25T01:05:07Z,5410000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M32.00S,2021-10-25T01:04:56.6Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,83,96,2021-10-25T01:05:07Z,5420000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M32.00S,2021-10-25T01:04:56.6Z,4,REGULAR,substitution,in,[],201143,,,1610612738,83,96,2021-10-25T01:05:07Z,5430000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M24.00S,2021-10-25T01:05:10.5Z,4,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612738,83,96,2021-10-25T01:05:23Z,5440000,,,0,,K. Porter Jr. shooting personal FOUL (4 PF) (Williams 2 FT),"[1629645, 1629684]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1155.0,4.0,0.0,Williams,1629684.0,
561,PT06M24.00S,2021-10-25T01:05:33.2Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,83,96,2021-10-25T01:05:33Z,5460000,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,Missed,,,,,,,,,,,,,,,,
562,PT06M24.00S,2021-10-25T01:05:33.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,83,96,2021-10-25T01:05:33Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,561.0,,,,,,,,,,,
563,PT06M24.00S,2021-10-25T01:05:44.2Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,83,97,2021-10-25T01:05:44Z,5480000,,,0,,G. Williams Free Throw 2 of 2 (18 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
564,PT06M06.00S,2021-10-25T01:06:06.9Z,4,REGULAR,foul,personal,[],1629684,,,1610612745,83,97,2021-10-25T01:06:10Z,5490000,,,0,,G. Williams personal FOUL (2 PF),"[1629684, 1626174]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Wood,1626174.0,
566,PT06M00.00S,2021-10-25T01:06:29.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,68.80749014454665,21.07843137254902,1610612745,83,97,2021-10-25T01:06:49Z,5510000,-145.0,241.0,1,right,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,28.08,Missed,,,,,,,,,,,,,,,,
567,PT05M59.00S,2021-10-25T01:06:32.2Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,83,97,2021-10-25T01:06:32Z,5520000,,,0,,M. Smart REBOUND (Off:0 Def:6),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,566.0,6.0,6.0,0.0,,,,,,,,
568,PT05M59.00S,2021-10-25T01:06:33.7Z,4,REGULAR,foul,personal,[],1630578,,,1610612738,83,97,2021-10-25T01:06:37Z,5530000,,,0,,A. Sengun personal FOUL (5 PF),"[1630578, 203935]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,202049.0,5.0,0.0,Smart,203935.0,
570,PT05M59.00S,2021-10-25T01:06:47.6Z,4,REGULAR,substitution,out,[],1630578,,,1610612738,83,97,2021-10-25T01:06:50Z,5550000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M59.00S,2021-10-25T01:06:47.6Z,4,REGULAR,substitution,in,[],1630256,,,1610612738,83,97,2021-10-25T01:06:50Z,5560000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M59.00S,2021-10-25T01:07:23.3Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,83,97,2021-10-25T01:08:03Z,5570000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,Common Foul Upheld
573,PT05M50.00S,2021-10-25T01:08:34.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,5.995400788436268,96.32352941176471,1610612738,83,100,2021-10-25T01:08:39Z,5580000,-232.0,4.0,1,left,J. Tatum 3PT  (29 PTS) (G. Williams 2 AST),"[1628369, 1629684]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,23.16,Made,29.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,
575,PT05M31.00S,2021-10-25T01:08:53.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,91.93495400788436,51.71568627450981,1610612745,85,100,2021-10-25T01:08:57Z,5600000,9.0,23.0,1,right,K. Porter Jr. driving Layup (15 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,,2.48,Made,15.0,,,,,,,,,,,,,,,
576,PT05M13.00S,2021-10-25T01:09:12.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203471,6.783837056504599,46.81372549019608,1610612738,85,102,2021-10-25T01:09:29Z,5610000,16.0,11.0,1,left,D. Schroder driving finger roll Layup (17 PTS),[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,,,,1.95,Made,17.0,,,,,,,,,,,,,,,
577,PT05M13.00S,2021-10-25T01:09:16.6Z,4,REGULAR,violation,defensive goaltending,[],1630224,,,1610612738,85,102,2021-10-25T01:09:29Z,5620000,,,0,,J. Green defensive goaltending VIOLATION,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1363.0,,,,,
578,PT05M01.00S,2021-10-25T01:09:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,82.47371879106439,52.94117647058824,1610612745,85,102,2021-10-25T01:09:41Z,5630000,15.0,112.0,1,right,MISS C. Wood 11' turnaround fadeaway Shot,[1626174],1610612745.0,HOU,turnaround fadeaway,,,Wood,C. Wood,,,,,,,,11.32,Missed,,,,,,,,,,,,,,,,
579,PT05M00.00S,2021-10-25T01:09:31.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,85,102,2021-10-25T01:09:41Z,5640000,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,578.0,9.0,9.0,0.0,,,,,,,,
580,PT04M49.00S,2021-10-25T01:09:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,16.90210249671485,63.970588235294116,1610612738,85,104,2021-10-25T01:09:47Z,5650000,-70.0,106.0,1,left,J. Tatum 12' turnaround fadeaway Jump Shot (31 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,,,,12.73,Made,31.0,,,,,,,,,,,,,,,
581,PT04M34.00S,2021-10-25T01:09:57.6Z,4,REGULAR,3pt,Jump Shot,[],1629645,69.85873850197109,72.54901960784314,1610612745,85,104,2021-10-25T01:10:07Z,5660000,113.0,231.0,1,right,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,,25.68,Missed,,,,,,,,,,,,,,,,
582,PT04M33.00S,2021-10-25T01:09:58.6Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,85,104,2021-10-25T01:10:07Z,5670000,,,0,,A. Horford REBOUND (Off:0 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,581.0,7.0,7.0,0.0,,,,,,,,
583,PT04M22.00S,2021-10-25T01:10:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.623521681997373,43.872549019607845,1610612738,85,104,2021-10-25T01:10:20Z,5680000,31.0,29.0,1,left,MISS J. Tatum Layup,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,4.19,Missed,,,,,,,,,,,,,,,,
584,PT04M21.00S,2021-10-25T01:10:10.2Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,85,104,2021-10-25T01:10:20Z,5690000,,,0,,E. Gordon REBOUND (Off:0 Def:4),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,583.0,4.0,4.0,0.0,,,,,,,,
585,PT04M19.00S,2021-10-25T01:10:18.0Z,4,REGULAR,foul,personal,[],203935,,,1610612745,85,104,2021-10-25T01:10:53Z,5700000,,,0,,M. Smart personal FOUL (4 PF),"[203935, 1626174]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Wood,1626174.0,
587,PT04M11.00S,2021-10-25T01:10:50.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,67.36202365308804,66.42156862745098,1610612745,88,104,2021-10-25T01:10:56Z,5720000,82.0,254.0,1,right,J. Green 26' 3PT  (26 PTS) (J. Tate 2 AST),"[1630224, 1630256]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,26.72,Made,26.0,J. Tate,1630256.0,2.0,,,,,,,,,,,,
589,PT03M50.00S,2021-10-25T01:11:10.8Z,4,REGULAR,3pt,Jump Shot,[],1629684,32.013797634691194,38.970588235294116,1610612738,88,104,2021-10-25T01:11:16Z,5740000,55.0,248.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,25.44,Missed,,,,,,,,,,,,,,,,
590,PT03M49.00S,2021-10-25T01:11:11.8Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,88,104,2021-10-25T01:11:16Z,5750000,,,0,,A. Horford REBOUND (Off:1 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,589.0,8.0,7.0,1.0,,,,,,,,
591,PT03M34.00S,2021-10-25T01:11:26.6Z,4,REGULAR,turnover,lost ball,[],203471,,,1610612738,88,104,2021-10-25T01:11:30Z,5760000,,,0,,D. Schroder lost ball TURNOVER (2 TO),"[203471, 1630256]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,2.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,
592,PT03M34.00S,2021-10-25T01:11:26.6Z,4,REGULAR,steal,,[],1630256,,,1610612745,88,104,2021-10-25T01:11:28Z,5770000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M30.00S,2021-10-25T01:11:30.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,92.19776609724047,49.754901960784316,1610612745,90,104,2021-10-25T01:11:47Z,5780000,-1.0,21.0,1,right,J. Green running DUNK (28 PTS) (J. Tate 3 AST),"[1630224, 1630256]",1610612745.0,HOU,running,,,Green,J. Green,,,,,,,,2.08,Made,28.0,J. Tate,1630256.0,3.0,,,,,,,,,,,,
595,PT03M30.00S,2021-10-25T01:11:43.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,90,104,2021-10-25T01:11:43Z,5800000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M12.00S,2021-10-25T01:14:48.2Z,4,REGULAR,3pt,Jump Shot,[],201143,21.632720105124836,91.91176470588235,1610612738,90,104,2021-10-25T01:14:53Z,5810000,-210.0,151.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,25.82,Missed,,,,,,,,,,,,,,,,
597,PT03M11.00S,2021-10-25T01:14:49.2Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,90,104,2021-10-25T01:14:53Z,5820000,,,0,,J. Tate REBOUND (Off:2 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,596.0,7.0,5.0,2.0,,,,,,,,
598,PT03M03.00S,2021-10-25T01:14:57.9Z,4,REGULAR,turnover,bad pass,[],1629645,,,1610612745,90,104,2021-10-25T01:15:01Z,5830000,,,0,,K. Porter Jr. bad pass TURNOVER (7 TO),"[1629645, 201143]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,7.0,Horford,201143.0,,,,,,,,,,,,,,,,,,
599,PT03M03.00S,2021-10-25T01:14:57.9Z,4,REGULAR,steal,,[],201143,,,1610612738,90,104,2021-10-25T01:14:59Z,5840000,,,0,,A. Horford STEAL (3 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M02.00S,2021-10-25T01:15:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612738,90,104,2021-10-25T01:15:21Z,5850000,,,0,,K. Porter Jr. personal FOUL (5 PF) (Horford 2 FT),"[1629645, 201143]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1155.0,5.0,0.0,Horford,201143.0,
602,PT03M02.00S,2021-10-25T01:15:36.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201143,,,1610612738,90,105,2021-10-25T01:15:36Z,5870000,,,0,,A. Horford Free Throw 1 of 2 (16 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
603,PT03M02.00S,2021-10-25T01:16:02.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201143,,,1610612738,90,106,2021-10-25T01:16:02Z,5880000,,,0,,A. Horford Free Throw 2 of 2 (17 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
604,PT02M46.00S,2021-10-25T01:16:26.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612745,90,106,2021-10-25T01:16:38Z,5890000,,,0,,J. Tatum personal FOUL (4 PF) (Wood 2 FT),"[1628369, 1626174]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,1363.0,4.0,0.0,Wood,1626174.0,
606,PT02M46.00S,2021-10-25T01:16:48.9Z,4,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,90,106,2021-10-25T01:16:48Z,5910000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Missed,,,,,,,,,,,,,,,,
607,PT02M46.00S,2021-10-25T01:16:48.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,90,106,2021-10-25T01:16:48Z,5920000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,606.0,,,,,,,,,,,
608,PT02M46.00S,2021-10-25T01:17:02.0Z,4,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,91,106,2021-10-25T01:17:02Z,5930000,,,0,,C. Wood Free Throw 2 of 2 (20 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
609,PT02M28.00S,2021-10-25T01:17:21.8Z,4,REGULAR,3pt,Jump Shot,[],203935,21.23850197109067,7.352941176470589,1610612738,91,106,2021-10-25T01:17:26Z,5940000,213.0,147.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,25.9,Missed,,,,,,,,,,,,,,,,
610,PT02M27.00S,2021-10-25T01:17:22.8Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,91,106,2021-10-25T01:17:26Z,5950000,,,0,,J. Tate REBOUND (Off:2 Def:6),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,609.0,8.0,6.0,2.0,,,,,,,,
611,PT02M22.00S,2021-10-25T01:17:27.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,92.19776609724047,50.98039215686274,1610612745,93,106,2021-10-25T01:17:34Z,5960000,5.0,21.0,1,right,J. Green cutting DUNK (30 PTS) (J. Tate 4 AST),"[1630224, 1630256]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,,,,2.14,Made,30.0,J. Tate,1630256.0,4.0,,,,,,,,,,,,
613,PT01M57.00S,2021-10-25T01:17:52.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,7.835085413929041,36.029411764705884,1610612738,93,106,2021-10-25T01:18:03Z,5980000,70.0,21.0,1,left,MISS J. Tatum 7' turnaround Shot - blocked,"[1628369, 1630224]",1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,,,,7.3,Missed,,,,,,,,,Green,1630224.0,,,,,,
614,PT01M57.00S,2021-10-25T01:17:52.1Z,4,REGULAR,block,,[],1630224,,,1610612738,93,106,2021-10-25T01:18:03Z,5990000,,,0,,J. Green BLOCK (2 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M54.00S,2021-10-25T01:17:55.1Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,93,106,2021-10-25T01:18:03Z,6000000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,613.0,3.0,3.0,0.0,,,,,,,,
616,PT01M54.00S,2021-10-25T01:18:09.0Z,4,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,93,106,2021-10-25T01:18:17Z,6010000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (8 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,8.0,,,,,,,,,,,,,,,1155.0,,,,,
617,PT01M54.00S,2021-10-25T01:18:16.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,93,106,2021-10-25T01:18:16Z,6020000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M54.00S,2021-10-25T01:18:35.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,93,106,2021-10-25T01:19:16Z,6030000,,,0,,,[],1610612745.0,HOU,support,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,
619,PT01M38.00S,2021-10-25T01:20:07.4Z,4,REGULAR,turnover,lost ball,[],203471,,,1610612738,93,106,2021-10-25T01:20:13Z,6040000,,,0,,D. Schroder lost ball TURNOVER (3 TO),"[203471, 1630256]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,3.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,
620,PT01M38.00S,2021-10-25T01:20:07.4Z,4,REGULAR,steal,,[],1630256,,,1610612745,93,106,2021-10-25T01:20:09Z,6050000,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M37.00S,2021-10-25T01:20:16.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612745,93,106,2021-10-25T01:21:22Z,6060000,,,0,,D. Schroder take personal FOUL (4 PF) (Tate 2 FT),"[203471, 1630256]",1610612738.0,BOS,take,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Tate,1630256.0,
623,PT01M37.00S,2021-10-25T01:20:52.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612745,93,106,2021-10-25T01:21:30Z,6080000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,Common Foul Upheld
624,PT01M37.00S,2021-10-25T01:22:02.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630256,,,1610612745,94,106,2021-10-25T01:22:02Z,6090000,,,0,,J. Tate Free Throw 1 of 2 (11 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
625,PT01M37.00S,2021-10-25T01:22:19.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630256,,,1610612745,95,106,2021-10-25T01:22:19Z,6100000,,,0,,J. Tate Free Throw 2 of 2 (12 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
626,PT01M12.00S,2021-10-25T01:22:46.1Z,4,REGULAR,3pt,Jump Shot,[],1628369,7.703679369250986,96.32352941176471,1610612738,95,106,2021-10-25T01:22:50Z,6110000,-232.0,20.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,23.25,Missed,,,,,,,,,,,,,,,,
627,PT01M11.00S,2021-10-25T01:22:47.1Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,95,106,2021-10-25T01:22:50Z,6120000,,,0,,A. Horford REBOUND (Off:2 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,626.0,9.0,7.0,2.0,,,,,,,,
628,PT00M59.20S,2021-10-25T01:22:59.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203935,15.325229960578188,56.127450980392155,1610612738,95,106,2021-10-25T01:23:08Z,6130000,-31.0,92.0,1,left,MISS M. Smart 9' turnaround fadeaway Shot,[203935],1610612738.0,BOS,turnaround fadeaway,,,Smart,M. Smart,,,,,,,,9.66,Missed,,,,,,,,,,,,,,,,
629,PT00M57.50S,2021-10-25T01:23:01.2Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,95,106,2021-10-25T01:23:08Z,6140000,,,0,,C. Wood REBOUND (Off:1 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,628.0,9.0,8.0,1.0,,,,,,,,
630,PT00M37.50S,2021-10-25T01:23:21.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,89.43823915900131,62.254901960784316,1610612745,95,106,2021-10-25T01:23:31Z,6150000,61.0,47.0,1,right,MISS C. Wood 7' turnaround bank Shot,[1626174],1610612745.0,HOU,turnaround bank,,,Wood,C. Wood,,,,,,,,7.71,Missed,,,,,,,,,,,,,,,,
631,PT00M37.20S,2021-10-25T01:23:21.9Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,95,106,2021-10-25T01:23:31Z,6160000,,,0,,A. Horford REBOUND (Off:2 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,630.0,10.0,8.0,2.0,,,,,,,,
632,PT00M32.20S,2021-10-25T01:23:28.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612738,95,106,2021-10-25T01:29:33Z,6170000,,,0,,K. Porter Jr. personal FOUL (6 PF) (Schroder 2 FT),"[1629645, 203471]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1363.0,6.0,0.0,Schroder,203471.0,
636,PT00M32.20S,2021-10-25T01:24:16.8Z,4,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,95,106,2021-10-25T01:29:33Z,6185000,,,0,,MISS D. Schroder Free Throw 1 of 2,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,Missed,,,,,,,,,,,,,,,,
637,PT00M32.20S,2021-10-25T01:24:16.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,95,106,2021-10-25T01:29:33Z,6187500,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,636.0,,,,,,,,,,,
642,PT00M32.20S,2021-10-25T01:24:16.8Z,4,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,95,107,2021-10-25T01:29:33Z,6188750,,,0,,D. Schroder Free Throw 2 of 2 (18 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
634,PT00M32.20S,2021-10-25T01:24:17.4Z,4,REGULAR,substitution,out,[],1629645,,,1610612745,95,107,2021-10-25T01:29:16Z,6190000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
