actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
543,PT09M57.00S,2021-12-06T02:02:50.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201571,92.9862023653088,53.431372549019606,1610612745,96,87,2021-12-06T02:03:14Z,5410000,17.0,13.0,1,right,MISS D. Augustin driving finger roll Layup,[201571],1610612745.0,HOU,driving finger roll,,,Augustin,D. Augustin,,,,,2.18,Missed,,,,,,,,,,,,,,,,,,
544,PT09M56.00S,2021-12-06T02:02:51.5Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,96,87,2021-12-06T02:02:55Z,5420000,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,543.0,3.0,1.0,2.0,,,,,,,,,,,,,,
545,PT09M56.00S,2021-12-06T02:02:52.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,96,87,2021-12-06T02:02:52Z,5430000,0.0,0.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
546,PT09M56.00S,2021-12-06T02:02:53.6Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,96,87,2021-12-06T02:02:53Z,5440000,,,0,,A. Sengun REBOUND (Off:3 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,545.0,4.0,1.0,3.0,,,,,,,,,,,,,,
547,PT09M56.00S,2021-12-06T02:02:55.5Z,4,REGULAR,foul,personal,[],1630530,,,1610612745,96,87,2021-12-06T02:03:04Z,5450000,,,0,,T. Murphy III personal FOUL (2 PF),"[1630530, 1630578]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,2002.0,,2.0,0.0,Sengun,1630578.0,,,,,,,,
549,PT09M51.00S,2021-12-06T02:03:19.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627863,93.11760840998686,96.56862745098039,1610612745,96,87,2021-12-06T02:03:27Z,5470000,233.0,12.0,1,right,MISS D. House Jr. 3PT,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,
550,PT09M50.00S,2021-12-06T02:03:20.4Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,96,87,2021-12-06T02:03:41Z,5480000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,549.0,4.0,3.0,1.0,,,,,,,,,,,,,,
551,PT09M50.00S,2021-12-06T02:03:25.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630231,94.40999984741211,50.0,1610612745,98,87,2021-12-06T02:03:56Z,5490000,0.0,0.0,1,right,K. Martin Jr. tip DUNK (5 PTS),[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,0.0,Made,,,,,,,,,,,5.0,,,,,,,
552,PT09M31.00S,2021-12-06T02:03:41.0Z,4,REGULAR,3pt,Jump Shot,[],1630530,9.411957950065702,4.166666666666666,1610612740,98,87,2021-12-06T02:04:01Z,5500000,229.0,36.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,
553,PT09M31.00S,2021-12-06T02:03:41.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,98,87,2021-12-06T02:04:01Z,5510000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,552.0,,,,,,,,,,,,,,,,,
554,PT09M29.00S,2021-12-06T02:03:47.2Z,4,REGULAR,foul,personal,[],202685,,,1610612745,98,87,2021-12-06T02:03:54Z,5520000,,,0,,J. Valanciunas loose ball personal FOUL (3 PF),"[202685, 1630578]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,2002.0,,3.0,1.0,Sengun,1630578.0,,,,,,,,
556,PT09M29.00S,2021-12-06T02:03:57.6Z,4,REGULAR,substitution,out,[],1630530,,,1610612745,98,87,2021-12-06T02:04:00Z,5540000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M29.00S,2021-12-06T02:03:57.6Z,4,REGULAR,substitution,in,[],1630529,,,1610612745,98,87,2021-12-06T02:04:00Z,5550000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M18.00S,2021-12-06T02:04:16.8Z,4,REGULAR,3pt,Jump Shot,[],201571,70.51576872536137,23.52941176470588,1610612745,101,87,2021-12-06T02:04:23Z,5560000,-132.0,225.0,1,right,D. Augustin 26' 3PT pullup (6 PTS),[201571],1610612745.0,HOU,pullup,,,Augustin,D. Augustin,,,,,26.08,Made,,,,,,,,,,,6.0,,,,,,,
559,PT09M00.00S,2021-12-06T02:04:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.1268068331143235,54.65686274509803,1610612740,101,89,2021-12-06T02:04:39Z,5570000,-23.0,5.0,1,left,J. Valanciunas cutting Layup (10 PTS) (N. Alexander-Walker 4 AST),"[202685, 1629638]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,2.39,Made,,,,,,,,,,,10.0,N. Alexander-Walker,1629638.0,4.0,,,,
561,PT08M45.00S,2021-12-06T02:04:53.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,101,89,2021-12-06T02:04:53Z,5590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M45.00S,2021-12-06T02:04:56.8Z,4,REGULAR,substitution,out,[],1629638,,,1610612745,101,89,2021-12-06T02:05:00Z,5600000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M45.00S,2021-12-06T02:04:56.8Z,4,REGULAR,substitution,in,[],202066,,,1610612745,101,89,2021-12-06T02:05:00Z,5610000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M37.00S,2021-12-06T02:05:17.8Z,4,REGULAR,3pt,Jump Shot,[],1629717,73.9323258869908,18.872549019607842,1610612745,101,89,2021-12-06T02:05:23Z,5630000,-156.0,193.0,1,right,MISS A. Brooks 24' step back 3PT,[1629717],1610612745.0,HOU,step back,,,Brooks,A. Brooks,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,
566,PT08M33.00S,2021-12-06T02:05:21.8Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,101,89,2021-12-06T02:05:23Z,5640000,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,565.0,6.0,4.0,2.0,,,,,,,,,,,,,,
567,PT08M27.00S,2021-12-06T02:05:29.3Z,4,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612740,101,89,2021-12-06T02:05:43Z,5650000,,,0,,K. Martin Jr. shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[1630231, 202685]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,1628168.0,,3.0,0.0,Valanciunas,202685.0,,,,,,,,
569,PT08M27.00S,2021-12-06T02:05:55.7Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,101,90,2021-12-06T02:05:55Z,5670000,,,0,,J. Valanciunas Free Throw 1 of 2 (11 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
570,PT08M27.00S,2021-12-06T02:06:12.5Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,101,91,2021-12-06T02:06:12Z,5680000,,,0,,J. Valanciunas Free Throw 2 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
571,PT08M20.00S,2021-12-06T02:06:24.7Z,4,REGULAR,foul,personal,[],202685,,,1610612745,101,91,2021-12-06T02:06:37Z,5690000,,,0,,J. Valanciunas personal FOUL (4 PF),"[202685, 1630578]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,1628168.0,,4.0,1.0,Sengun,1630578.0,,,,,,,,
573,PT08M20.00S,2021-12-06T02:06:35.1Z,4,REGULAR,substitution,out,[],1628984,,,1610612745,101,91,2021-12-06T02:06:43Z,5710000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M20.00S,2021-12-06T02:06:35.1Z,4,REGULAR,substitution,in,[],1627742,,,1610612745,101,91,2021-12-06T02:06:43Z,5720000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M10.00S,2021-12-06T02:07:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.5407358738502,43.872549019607845,1610612745,101,91,2021-12-06T02:07:09Z,5730000,-31.0,27.0,1,right,MISS K. Martin Jr. driving Layup - blocked,"[1630231, 1630529]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,4.08,Missed,,,,,,,,,,,,,,,,,Jones,1630529.0
576,PT08M10.00S,2021-12-06T02:07:04.2Z,4,REGULAR,block,,[],1630529,,,1610612745,101,91,2021-12-06T02:07:06Z,5740000,,,0,,H. Jones BLOCK (2 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M09.00S,2021-12-06T02:07:05.2Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,101,91,2021-12-06T02:07:32Z,5750000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,575.0,5.0,3.0,2.0,,,,,,,,,,,,,,
578,PT08M08.00S,2021-12-06T02:07:07.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,92.06636005256242,47.794117647058826,1610612745,103,91,2021-12-06T02:07:36Z,5760000,-11.0,22.0,1,right,K. Martin Jr. putback Layup (7 PTS),[1630231],1610612745.0,HOU,putback,,,Martin Jr.,K. Martin Jr.,,,,,2.47,Made,,,,,,,,,,,7.0,,,,,,,
579,PT07M55.00S,2021-12-06T02:07:23.0Z,4,REGULAR,foul,personal,[],1630231,,,1610612740,103,91,2021-12-06T02:07:34Z,5770000,,,0,,K. Martin Jr. personal FOUL (4 PF),"[1630231, 202685]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,1628168.0,,4.0,0.0,Valanciunas,202685.0,,,,,,,,
581,PT07M50.00S,2021-12-06T02:07:46.0Z,4,REGULAR,3pt,Jump Shot,[],1627742,28.33442838370565,79.16666666666666,1610612740,103,91,2021-12-06T02:07:53Z,5790000,-146.0,214.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
582,PT07M46.00S,2021-12-06T02:07:50.0Z,4,REGULAR,rebound,defensive,[],201571,,,1610612745,103,91,2021-12-06T02:07:53Z,5800000,,,0,,D. Augustin REBOUND (Off:0 Def:2),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,581.0,2.0,2.0,0.0,,,,,,,,,,,,,,
583,PT07M36.00S,2021-12-06T02:07:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,92.59198423127464,45.83333333333333,1610612745,103,91,2021-12-06T02:08:05Z,5810000,-21.0,17.0,1,right,MISS K. Martin Jr. Layup - blocked,"[1630231, 1630529]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,2.69,Missed,,,,,,,,,,,,,,,,,Jones,1630529.0
652,PT07M36.00S,2021-12-06T02:07:59.3Z,4,REGULAR,block,,[],1630529,,,1610612745,103,91,2021-12-06T02:20:26Z,5815000,,,0,,H. Jones BLOCK (3 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M35.00S,2021-12-06T02:08:00.3Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,103,91,2021-12-06T02:08:05Z,5820000,,,0,,K. Martin Jr. REBOUND (Off:3 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,583.0,6.0,3.0,3.0,,,,,,,,,,,,,,
585,PT07M35.00S,2021-12-06T02:08:02.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,93.24901445466492,47.05882352941176,1610612745,105,91,2021-12-06T02:08:09Z,5830000,-15.0,11.0,1,right,K. Martin Jr. putback Layup (9 PTS),[1630231],1610612745.0,HOU,putback,,,Martin Jr.,K. Martin Jr.,,,,,1.84,Made,,,,,,,,,,,9.0,,,,,,,
586,PT07M35.00S,2021-12-06T02:08:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630529,,,1610612745,105,91,2021-12-06T02:08:30Z,5840000,,,0,,H. Jones shooting personal FOUL (5 PF) (Martin Jr. 1 FT),"[1630529, 1630231]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,1628168.0,,5.0,0.0,Martin Jr.,1630231.0,,,,,,,,
588,PT07M35.00S,2021-12-06T02:08:31.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630231,,,1610612745,105,91,2021-12-06T02:08:36Z,5860000,,,0,,MISS K. Martin Jr. Free Throw 1 of 1,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
589,PT07M35.00S,2021-12-06T02:08:31.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,105,91,2021-12-06T02:08:36Z,5870000,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,588.0,7.0,5.0,2.0,,,,,,,,,,,,,,
590,PT07M17.00S,2021-12-06T02:08:46.1Z,4,REGULAR,2pt,Jump Shot,[],1627742,22.946780551905388,61.029411764705884,1610612740,105,93,2021-12-06T02:08:52Z,5880000,-55.0,163.0,1,left,B. Ingram 17' step back Jump Shot (35 PTS),[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,17.23,Made,,,,,,,,,,,35.0,,,,,,,
591,PT07M00.00S,2021-12-06T02:09:03.2Z,4,REGULAR,3pt,Jump Shot,[],201571,94.56307490144546,4.411764705882353,1610612745,108,93,2021-12-06T02:09:08Z,5890000,-228.0,-1.0,1,right,D. Augustin 3PT  (9 PTS) (A. Sengun 1 AST),"[201571, 1630578]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,22.79,Made,,,,,,,,,,,9.0,A. Sengun,1630578.0,1.0,,,,
593,PT06M41.00S,2021-12-06T02:09:22.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,11.908672798948752,41.17647058823529,1610612740,108,95,2021-12-06T02:09:29Z,5910000,44.0,59.0,1,left,J. Valanciunas 7' driving Hook (14 PTS),[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,7.4,Made,,,,,,,,,,,14.0,,,,,,,
594,PT06M18.00S,2021-12-06T02:09:49.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,108,95,2021-12-06T02:09:49Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M18.00S,2021-12-06T02:10:01.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,108,95,2021-12-06T02:10:01Z,5930000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M18.00S,2021-12-06T02:12:28.1Z,4,REGULAR,substitution,out,[],1627863,,,1610612745,108,95,2021-12-06T02:12:53Z,5940000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M18.00S,2021-12-06T02:12:28.1Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,108,95,2021-12-06T02:12:53Z,5950000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M14.00S,2021-12-06T02:13:11.6Z,4,REGULAR,3pt,Jump Shot,[],201571,68.15045992115637,62.99019607843137,1610612745,108,95,2021-12-06T02:13:18Z,5960000,65.0,247.0,1,right,MISS D. Augustin 25' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,
599,PT06M13.00S,2021-12-06T02:13:12.6Z,4,REGULAR,rebound,defensive,[],203107,,,1610612740,108,95,2021-12-06T02:13:18Z,5970000,,,0,,T. Satoransky REBOUND (Off:1 Def:2),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,598.0,3.0,2.0,1.0,,,,,,,,,,,,,,
600,PT05M57.00S,2021-12-06T02:13:30.5Z,4,REGULAR,foul,personal,[],1630256,,,1610612740,108,95,2021-12-06T02:14:03Z,5980000,,,0,,J. Tate personal FOUL (4 PF),"[1630256, 1627742]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,2715.0,,4.0,0.0,Ingram,1627742.0,,,,,,,,
602,PT05M57.00S,2021-12-06T02:13:37.6Z,4,REGULAR,substitution,out,[],1630231,,,1610612740,108,95,2021-12-06T02:14:06Z,6000000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M57.00S,2021-12-06T02:13:37.6Z,4,REGULAR,substitution,out,[],1629717,,,1610612740,108,95,2021-12-06T02:14:06Z,6010000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M57.00S,2021-12-06T02:13:37.6Z,4,REGULAR,substitution,out,[],203107,,,1610612740,108,95,2021-12-06T02:14:06Z,6020000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M57.00S,2021-12-06T02:13:37.6Z,4,REGULAR,substitution,out,[],202066,,,1610612740,108,95,2021-12-06T02:14:06Z,6030000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M57.00S,2021-12-06T02:13:37.6Z,4,REGULAR,substitution,in,[],1626174,,,1610612740,108,95,2021-12-06T02:14:06Z,6040000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M57.00S,2021-12-06T02:13:37.6Z,4,REGULAR,substitution,in,[],201569,,,1610612740,108,95,2021-12-06T02:14:06Z,6050000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M57.00S,2021-12-06T02:13:37.6Z,4,REGULAR,substitution,in,[],1629638,,,1610612740,108,95,2021-12-06T02:14:06Z,6060000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M57.00S,2021-12-06T02:13:37.6Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,108,95,2021-12-06T02:14:06Z,6070000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M49.00S,2021-12-06T02:14:11.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612740,108,95,2021-12-06T02:15:12Z,6080000,,,0,,J. Tate shooting personal FOUL (5 PF) (Valanciunas 2 FT),"[1630256, 202685]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,2715.0,,5.0,0.0,Valanciunas,202685.0,,,,,,,,
612,PT05M49.00S,2021-12-06T02:14:34.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,108,95,2021-12-06T02:14:45Z,6100000,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,
613,PT05M49.00S,2021-12-06T02:14:49.0Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,108,96,2021-12-06T02:15:24Z,6110000,,,0,,J. Valanciunas Free Throw 1 of 2 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
614,PT05M49.00S,2021-12-06T02:14:49.0Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,108,96,2021-12-06T02:15:24Z,6120000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,
615,PT05M49.00S,2021-12-06T02:14:49.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,108,96,2021-12-06T02:15:24Z,6130000,,,0,,C. Wood REBOUND (Off:2 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,614.0,6.0,4.0,2.0,,,,,,,,,,,,,,
616,PT05M33.00S,2021-12-06T02:15:24.1Z,4,REGULAR,turnover,bad pass,[],1630578,,,1610612745,108,96,2021-12-06T02:15:29Z,6140000,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 202685]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,1.0,,,,,,,,,Valanciunas,202685.0,,
617,PT05M33.00S,2021-12-06T02:15:24.1Z,4,REGULAR,steal,,[],202685,,,1610612740,108,96,2021-12-06T02:15:26Z,6150000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M25.00S,2021-12-06T02:15:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,9.149145860709593,48.28431372549019,1610612740,108,98,2021-12-06T02:16:22Z,6160000,9.0,34.0,1,left,B. Ingram driving finger roll Layup (37 PTS) (D. Graham 4 AST),"[1627742, 1628984]",1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,3.46,Made,,,,,,,,,,,37.0,D. Graham,1628984.0,4.0,,,,
619,PT05M07.00S,2021-12-06T02:15:49.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,82.07950065703022,51.9607843137255,1610612745,110,98,2021-12-06T02:17:09Z,6170000,10.0,116.0,1,right,A. Sengun 11' floating Jump Shot (10 PTS) (D. Augustin 4 AST),"[1630578, 201571]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,11.64,Made,,,,,,,,,,,10.0,D. Augustin,201571.0,4.0,,,,
621,PT04M56.00S,2021-12-06T02:16:00.8Z,4,REGULAR,3pt,Jump Shot,[],202685,29.517082785808146,73.77450980392157,1610612740,110,98,2021-12-06T02:16:08Z,6190000,-119.0,225.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
622,PT04M53.00S,2021-12-06T02:16:03.8Z,4,REGULAR,rebound,defensive,[],201571,,,1610612745,110,98,2021-12-06T02:16:08Z,6200000,,,0,,D. Augustin REBOUND (Off:0 Def:3),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,621.0,3.0,3.0,0.0,,,,,,,,,,,,,,
623,PT04M49.00S,2021-12-06T02:16:07.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201571,92.9862023653088,45.09803921568628,1610612745,110,98,2021-12-06T02:16:20Z,6210000,-25.0,13.0,1,right,MISS D. Augustin running Layup - blocked,"[201571, 202685]",1610612745.0,HOU,running,,,Augustin,D. Augustin,,,,,2.79,Missed,,,,,,,,,,,,,,,,,Valanciunas,202685.0
624,PT04M49.00S,2021-12-06T02:16:07.2Z,4,REGULAR,block,,[],202685,,,1610612745,110,98,2021-12-06T02:16:09Z,6220000,,,0,,J. Valanciunas BLOCK (2 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M49.00S,2021-12-06T02:16:07.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,110,98,2021-12-06T02:16:20Z,6230000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,623.0,,,,,,,,,,,,,,,,,
626,PT04M49.00S,2021-12-06T02:16:11.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,110,98,2021-12-06T02:16:11Z,6240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M49.00S,2021-12-06T02:16:16.5Z,4,REGULAR,substitution,out,[],201571,,,1610612745,110,98,2021-12-06T02:16:22Z,6250000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M49.00S,2021-12-06T02:16:16.5Z,4,REGULAR,substitution,in,[],1629726,,,1610612745,110,98,2021-12-06T02:16:22Z,6260000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M40.00S,2021-12-06T02:16:45.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630578,87.99277266754271,51.9607843137255,1610612745,110,98,2021-12-06T02:18:01Z,6270000,10.0,60.0,1,right,MISS A. Sengun 6' driving floating Shot - blocked,"[1630578, 202685]",1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,6.12,Missed,,,,,,,,,,,,,,,,,Valanciunas,202685.0
