actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
287,PT05M20.00S,2021-12-04T01:54:56.8Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,45,41,2021-12-04T01:56:36Z,2675000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M20.00S,2021-12-04T01:54:56.8Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,45,41,2021-12-04T01:56:36Z,2677500,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M07.00S,2021-12-04T01:55:11.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,30.699737187910642,26.47058823529412,1610612745,45,41,2021-12-04T01:55:53Z,2680000,118.0,236.0,1,left,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
274,PT05M07.00S,2021-12-04T01:55:11.5Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,45,41,2021-12-04T01:55:19Z,2690000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
275,PT04M51.00S,2021-12-04T01:55:30.5Z,2,REGULAR,foul,offensive,[],1628964,,,1610612753,45,41,2021-12-04T01:55:36Z,2700000,,,0,,M. Bamba offensive FOUL (2 PF),"[1628964, 1629726]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,201245.0,2.0,0.0,Mathews,1629726.0,,,,,,,,,,
277,PT04M51.00S,2021-12-04T01:55:30.5Z,2,REGULAR,turnover,offensive foul,[],1628964,,,1610612753,45,41,2021-12-04T01:55:30Z,2720000,,,0,,M. Bamba offensive foul TURNOVER (2 TO),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,201245.0,,,,,,,,,2.0,,,,,
278,PT04M51.00S,2021-12-04T01:55:39.2Z,2,REGULAR,substitution,out,[],1630181,,,1610612745,45,41,2021-12-04T01:55:42Z,2730000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M51.00S,2021-12-04T01:55:39.2Z,2,REGULAR,substitution,in,[],1630532,,,1610612745,45,41,2021-12-04T01:55:42Z,2740000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M38.00S,2021-12-04T01:56:04.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629717,32.670827858081466,66.66666666666666,1610612745,45,41,2021-12-04T01:56:43Z,2750000,-83.0,255.0,1,left,MISS A. Brooks 26' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
283,PT04M35.00S,2021-12-04T01:56:07.9Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,45,41,2021-12-04T01:56:43Z,2760000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,282.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
289,PT04M29.00S,2021-12-04T01:56:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,45,41,2021-12-04T01:59:39Z,2800000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M29.00S,2021-12-04T01:57:00.4Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612753,45,41,2021-12-04T02:06:52Z,2810000,,,0,,,[],1610612745.0,HOU,overturned,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,Corrected to Offensive Foul on C. Anthony
291,PT04M29.00S,2021-12-04T01:58:48.4Z,2,REGULAR,foul,offensive,[],1630175,,,1610612753,45,41,2021-12-04T02:02:43Z,2820000,,,0,,C. Anthony charge offensive FOUL (2 PF),"[1630175, 1629726]",1610612753.0,ORL,charge,,,Anthony,C. Anthony,,,,,,,,,,,2882.0,2.0,0.0,Mathews,1629726.0,,,,,,,,,,
293,PT04M29.00S,2021-12-04T01:58:48.4Z,2,REGULAR,turnover,offensive foul,[],1630175,,,1610612753,45,41,2021-12-04T01:58:48Z,2840000,,,0,,C. Anthony offensive foul TURNOVER (3 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,2882.0,,,,,,,,,3.0,,,,,
296,PT04M14.00S,2021-12-04T01:59:46.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626174,5.601182654402102,51.9607843137255,1610612745,47,41,2021-12-04T01:59:59Z,2870000,-10.0,0.0,1,left,C. Wood Layup (2 PTS) (A. Brooks 1 AST),"[1626174, 1629717]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,0.98,Made,,,,,,,,,,2.0,A. Brooks,1629717.0,1.0,,,,,,
298,PT03M59.00S,2021-12-04T02:00:04.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,47,41,2021-12-04T02:00:04Z,2890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M49.00S,2021-12-04T02:00:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,93.51182654402102,51.225490196078425,1610612753,47,43,2021-12-04T02:00:49Z,2900000,6.0,8.0,1,right,W. Carter Jr. Layup (8 PTS) (M. Bamba 1 AST),"[1628976, 1628964]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,1.05,Made,,,,,,,,,,8.0,M. Bamba,1628964.0,1.0,,,,,,
301,PT03M26.00S,2021-12-04T02:00:45.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,11.251642575558476,50.245098039215684,1610612745,49,43,2021-12-04T02:00:58Z,2920000,-1.0,53.0,1,left,J. Tate driving Hook (10 PTS) (A. Brooks 2 AST),"[1630256, 1629717]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,5.33,Made,,,,,,,,,,10.0,A. Brooks,1629717.0,2.0,,,,,,
303,PT02M59.00S,2021-12-04T02:01:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,82.07950065703022,46.568627450980394,1610612753,49,45,2021-12-04T02:01:20Z,2940000,-17.0,116.0,1,right,C. Anthony 11' driving floating Jump Shot (7 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,11.73,Made,,,,,,,,,,7.0,,,,,,,,,
304,PT02M30.00S,2021-12-04T02:01:41.2Z,2,REGULAR,3pt,Jump Shot,[],1629645,28.33442838370565,78.18627450980392,1610612745,49,45,2021-12-04T02:01:48Z,2950000,-141.0,214.0,1,left,MISS K. Porter Jr. 25' step back 3PT - blocked,"[1629645, 1628964]",1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,25.61,Missed,,,,,,,,,,,,,,,Bamba,1628964.0,,,
305,PT02M30.00S,2021-12-04T02:01:41.2Z,2,REGULAR,block,,[],1628964,,,1610612745,49,45,2021-12-04T02:01:43Z,2960000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M28.00S,2021-12-04T02:01:43.2Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,49,45,2021-12-04T02:01:48Z,2970000,,,0,,G. Harris REBOUND (Off:0 Def:3),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,304.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
307,PT02M15.00S,2021-12-04T02:01:56.4Z,2,REGULAR,3pt,Jump Shot,[],1630175,72.48685939553219,19.607843137254903,1610612753,49,45,2021-12-04T02:02:02Z,2980000,-152.0,206.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
308,PT02M14.00S,2021-12-04T02:01:57.4Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,49,45,2021-12-04T02:02:02Z,2990000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,307.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
309,PT02M10.00S,2021-12-04T02:02:00.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,66.96780551905388,63.48039215686274,1610612753,49,48,2021-12-04T02:02:05Z,3000000,67.0,258.0,1,right,F. Wagner 26' 3PT  (6 PTS) (W. Carter Jr. 1 AST),"[1630532, 1628976]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,26.67,Made,,,,,,,,,,6.0,W. Carter Jr.,1628976.0,1.0,,,,,,
311,PT01M54.00S,2021-12-04T02:02:16.6Z,2,REGULAR,3pt,Jump Shot,[],1629717,24.78646517739816,13.480392156862745,1610612745,52,48,2021-12-04T02:02:20Z,3020000,183.0,180.0,1,left,A. Brooks 25' 3PT  (3 PTS) (K. Porter Jr. 6 AST),"[1629717, 1629645]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,25.68,Made,,,,,,,,,,3.0,K. Porter Jr.,1629645.0,6.0,,,,,,
313,PT01M42.00S,2021-12-04T02:02:29.1Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,52,48,2021-12-04T02:02:34Z,3040000,,,0,,C. Anthony bad pass TURNOVER (4 TO),"[1630175, 1629726]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,4.0,,,Mathews,1629726.0,
314,PT01M42.00S,2021-12-04T02:02:29.1Z,2,REGULAR,steal,,[],1629726,,,1610612745,52,48,2021-12-04T02:02:30Z,3050000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M40.00S,2021-12-04T02:02:31.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629726,7.178055190538765,50.49019607843137,1610612745,54,48,2021-12-04T02:02:40Z,3060000,-2.0,15.0,1,left,G. Mathews running DUNK (4 PTS),[1629726],1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,1.52,Made,,,,,,,,,,4.0,,,,,,,,,
316,PT01M25.00S,2021-12-04T02:02:48.1Z,2,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612753,54,48,2021-12-04T02:03:03Z,3070000,,,0,,J. Tate shooting personal FOUL (3 PF) (Anthony 2 FT),"[1630256, 1630175]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,2882.0,3.0,0.0,Anthony,1630175.0,,,,,,,,,,
318,PT01M25.00S,2021-12-04T02:03:20.5Z,2,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,54,49,2021-12-04T02:03:20Z,3090000,,,0,,C. Anthony Free Throw 1 of 2 (8 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
319,PT01M25.00S,2021-12-04T02:03:21.2Z,2,REGULAR,substitution,out,[],1629717,,,1610612753,54,49,2021-12-04T02:03:28Z,3100000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M25.00S,2021-12-04T02:03:21.2Z,2,REGULAR,substitution,out,[],1630256,,,1610612753,54,49,2021-12-04T02:03:28Z,3110000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M25.00S,2021-12-04T02:03:21.2Z,2,REGULAR,substitution,in,[],1627863,,,1610612753,54,49,2021-12-04T02:03:28Z,3120000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M25.00S,2021-12-04T02:03:21.2Z,2,REGULAR,substitution,in,[],201569,,,1610612753,54,49,2021-12-04T02:03:28Z,3130000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M25.00S,2021-12-04T02:03:45.3Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,54,50,2021-12-04T02:03:45Z,3140000,,,0,,C. Anthony Free Throw 2 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
324,PT01M09.00S,2021-12-04T02:04:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.652431011826544,53.67647058823529,1610612745,54,50,2021-12-04T02:08:31Z,3150000,-18.0,10.0,1,left,MISS K. Porter Jr. driving finger roll Layup,[1629645],1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
325,PT01M09.00S,2021-12-04T02:04:03.9Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,54,50,2021-12-04T02:04:11Z,3160000,,,0,,G. Harris REBOUND (Off:0 Def:4),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,324.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
326,PT01M00.00S,2021-12-04T02:04:12.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,92.46057818659659,47.549019607843135,1610612753,54,52,2021-12-04T02:04:17Z,3170000,-12.0,18.0,1,right,W. Carter Jr. DUNK (10 PTS) (M. Bamba 2 AST),"[1628976, 1628964]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,2.21,Made,,,,,,,,,,10.0,M. Bamba,1628964.0,2.0,,,,,,
328,PT00M47.70S,2021-12-04T02:04:28.3Z,2,REGULAR,3pt,Jump Shot,[],1627863,27.808804204993432,79.16666666666666,1610612745,54,52,2021-12-04T02:04:36Z,3190000,-146.0,209.0,1,left,MISS D. House Jr. 25' step back 3PT,[1627863],1610612745.0,HOU,step back,,,House Jr.,D. House Jr.,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
329,PT00M46.40S,2021-12-04T02:04:29.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,54,52,2021-12-04T02:04:36Z,3200000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,328.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
330,PT00M30.00S,2021-12-04T02:04:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,82.86793692509855,42.15686274509804,1610612753,54,54,2021-12-04T02:04:53Z,3210000,-39.0,109.0,1,right,C. Anthony 11' driving floating Jump Shot (11 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,11.54,Made,,,,,,,,,,11.0,,,,,,,,,
331,PT00M07.80S,2021-12-04T02:05:12.9Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612745,54,54,2021-12-04T02:05:16Z,3220000,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1628964]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,2.0,,,Bamba,1628964.0,
332,PT00M07.80S,2021-12-04T02:05:12.9Z,2,REGULAR,steal,,[],1628964,,,1610612753,54,54,2021-12-04T02:05:15Z,3230000,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M03.40S,2021-12-04T02:05:18.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612753,54,54,2021-12-04T02:05:26Z,3240000,,,0,,G. Mathews shooting personal FOUL (1 PF) (Harris 2 FT),"[1629726, 203914]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,201245.0,1.0,0.0,Harris,203914.0,,,,,,,,,,
335,PT00M03.40S,2021-12-04T02:05:28.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629726,,,1610612753,54,54,2021-12-04T02:05:55Z,3260000,,,0,,G. Mathews technical FOUL (1 Tech),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,2882.0,1.0,1.0,,,,,,,,,,,,
336,PT00M03.40S,2021-12-04T02:05:58.9Z,2,REGULAR,freethrow,1 of 1,[],1628964,,,1610612753,54,55,2021-12-04T02:05:59Z,3270000,,,0,,M. Bamba technical Free Throw 1 of 1 (7 PTS),[1628964],1610612753.0,ORL,technical,,,Bamba,M. Bamba,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
337,PT00M03.40S,2021-12-04T02:06:25.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203914,,,1610612753,54,55,2021-12-04T02:06:25Z,3280000,,,0,,MISS G. Harris Free Throw 1 of 2,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M03.40S,2021-12-04T02:06:25.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,54,55,2021-12-04T02:06:25Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,,,
339,PT00M03.40S,2021-12-04T02:06:41.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203914,,,1610612753,54,56,2021-12-04T02:06:41Z,3300000,,,0,,G. Harris Free Throw 2 of 2 (6 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
340,PT00M00.70S,2021-12-04T02:06:49.4Z,2,REGULAR,3pt,Jump Shot,[],1629645,31.09395532194481,28.676470588235293,1610612745,54,56,2021-12-04T02:08:05Z,3310000,107.0,240.0,1,left,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M00.10S,2021-12-04T02:06:50.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,54,56,2021-12-04T02:13:08Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,,,
342,PT00M00.00S,2021-12-04T02:07:11.6Z,2,REGULAR,period,end,[],0,,,1610612745,54,56,2021-12-04T02:13:08Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-12-04T02:21:31.8Z,3,REGULAR,substitution,out,['startperiod'],1629645,,,1610612745,54,56,2021-12-04T02:22:10Z,3340000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-12-04T02:21:31.8Z,3,REGULAR,substitution,out,['startperiod'],1627863,,,1610612745,54,56,2021-12-04T02:22:10Z,3350000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-12-04T02:21:31.8Z,3,REGULAR,substitution,in,['startperiod'],1629717,,,1610612745,54,56,2021-12-04T02:22:10Z,3360000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-12-04T02:21:31.8Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612745,54,56,2021-12-04T02:22:10Z,3370000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-12-04T02:22:19.2Z,3,REGULAR,period,start,[],0,,,1610612753,54,56,2021-12-04T02:22:19Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-04T02:22:19.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,54,56,2021-12-04T02:51:27Z,3400000,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
350,PT11M48.00S,2021-12-04T02:22:29.3Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,54,56,2021-12-04T02:22:49Z,3410000,,,0,,C. Anthony bad pass TURNOVER (5 TO),"[1630175, 1629726]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,5.0,,,Mathews,1629726.0,
351,PT11M48.00S,2021-12-04T02:22:29.3Z,3,REGULAR,steal,,[],1629726,,,1610612745,54,56,2021-12-04T02:22:31Z,3420000,,,0,,G. Mathews STEAL (2 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M46.00S,2021-12-04T02:22:31.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629726,92.85479632063075,50.0,1610612745,56,56,2021-12-04T02:22:56Z,3430000,0.0,15.0,1,right,G. Mathews running DUNK (6 PTS),[1629726],1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,1.47,Made,,,,,,,,,,6.0,,,,,,,,,
353,PT11M32.00S,2021-12-04T02:22:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,16.90210249671485,36.76470588235294,1610612753,56,58,2021-12-04T02:23:02Z,3440000,66.0,106.0,1,left,G. Harris 12' Jump Shot (8 PTS) (C. Anthony 4 AST),"[203914, 1630175]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,12.53,Made,,,,,,,,,,8.0,C. Anthony,1630175.0,4.0,,,,,,
355,PT11M32.00S,2021-12-04T02:22:55.2Z,3,REGULAR,foul,personal,['1freethrow'],1629717,,,1610612753,56,58,2021-12-04T02:23:08Z,3460000,,,0,,A. Brooks shooting personal FOUL (1 PF) (Harris 1 FT),"[1629717, 203914]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,,,,,,,2882.0,1.0,0.0,Harris,203914.0,,,,,,,,,,
357,PT11M32.00S,2021-12-04T02:23:11.5Z,3,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,56,58,2021-12-04T02:23:44Z,3480000,,,0,,MISS G. Harris Free Throw 1 of 1,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
358,PT11M30.00S,2021-12-04T02:23:13.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,56,58,2021-12-04T02:23:44Z,3490000,,,0,,C. Wood REBOUND (Off:0 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,357.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
359,PT11M21.00S,2021-12-04T02:23:24.5Z,3,REGULAR,foul,personal,[],1630532,,,1610612745,56,58,2021-12-04T02:23:34Z,3500000,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1626174]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,201245.0,2.0,0.0,Wood,1626174.0,,,,,,,,,,
361,PT11M13.00S,2021-12-04T02:23:49.8Z,3,REGULAR,3pt,Jump Shot,[],1626174,67.49342969776609,41.17647058823529,1610612745,59,58,2021-12-04T02:23:55Z,3520000,-44.0,253.0,1,right,C. Wood 25' 3PT  (5 PTS) (E. Gordon 1 AST),"[1626174, 201569]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.69,Made,,,,,,,,,,5.0,E. Gordon,201569.0,1.0,,,,,,
363,PT10M58.00S,2021-12-04T02:24:04.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,7.30946123521682,41.911764705882355,1610612753,59,58,2021-12-04T02:24:22Z,3540000,40.0,16.0,1,left,MISS F. Wagner driving Hook - blocked,"[1630532, 1626174]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,4.35,Missed,,,,,,,,,,,,,,,Wood,1626174.0,,,
364,PT10M58.00S,2021-12-04T02:24:04.2Z,3,REGULAR,block,,[],1626174,,,1610612753,59,58,2021-12-04T02:24:06Z,3550000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M58.00S,2021-12-04T02:24:04.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,59,58,2021-12-04T02:24:11Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,,
366,PT10M58.00S,2021-12-04T02:24:09.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,59,58,2021-12-04T02:24:09Z,3570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT10M56.00S,2021-12-04T02:24:25.6Z,3,REGULAR,turnover,bad pass,[],1628976,,,1610612753,59,58,2021-12-04T02:24:31Z,3580000,,,0,,W. Carter Jr. bad pass TURNOVER (2 TO),"[1628976, 1626174]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,2.0,,,Wood,1626174.0,
368,PT10M56.00S,2021-12-04T02:24:25.6Z,3,REGULAR,steal,,[],1626174,,,1610612745,59,58,2021-12-04T02:24:27Z,3590000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT10M50.00S,2021-12-04T02:24:30.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630256,92.85479632063075,45.588235294117645,1610612745,59,58,2021-12-04T02:24:40Z,3600000,-22.0,15.0,1,right,MISS J. Tate floating Shot,[1630256],1610612745.0,HOU,floating,,,Tate,J. Tate,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
370,PT10M49.00S,2021-12-04T02:24:32.6Z,3,REGULAR,rebound,offensive,[],1629717,,,1610612745,59,58,2021-12-04T02:24:32Z,3610000,,,0,,A. Brooks REBOUND (Off:1 Def:0),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,369.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
