actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
266,PT06M03.00S,2021-11-15T00:53:20.1Z,2,REGULAR,foul,personal,[],1629645,,,1610612756,26,35,2021-11-15T00:53:30Z,2540000,,,0,,K. Porter Jr. loose ball personal FOUL (1 PF),"[1629645, 203109]",1610612745.0,HOU,loose ball,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,2002.0,1.0,0.0,Crowder,203109.0,,,,,,
268,PT05M41.00S,2021-11-15T00:54:08.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],101108,72.09264126149803,69.11764705882352,1610612756,26,35,2021-11-15T00:54:15Z,2560000,96.0,210.0,1,right,MISS C. Paul 23' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,23.06,Missed,,,,,,,,,,,,,,,,
269,PT05M40.00S,2021-11-15T00:54:09.9Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,26,35,2021-11-15T00:54:15Z,2570000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,
270,PT05M18.00S,2021-11-15T00:54:32.4Z,2,REGULAR,2pt,Jump Shot,[],1630224,11.777266754270697,27.205882352941174,1610612745,28,35,2021-11-15T00:54:37Z,2580000,114.0,58.0,1,left,J. Green 12' turnaround fadeaway Jump Shot (5 PTS),[1630224],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,,,,12.8,Made,,,,,5.0,,,,,,,,,,,
271,PT05M05.00S,2021-11-15T00:54:45.2Z,2,REGULAR,2pt,Hook,[],201580,91.27792378449409,67.15686274509804,1610612756,28,37,2021-11-15T00:54:50Z,2590000,86.0,29.0,1,right,J. McGee 9' turnaround Hook (10 PTS),[201580],1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,,,,9.07,Made,,,,,10.0,,,,,,,,,,,
272,PT04M52.00S,2021-11-15T00:54:57.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,25.04927726675427,12.745098039215685,1610612745,28,37,2021-11-15T00:55:05Z,2600000,186.0,183.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,26.11,Missed,,,,,,,,,,,,,,,,
273,PT04M51.00S,2021-11-15T00:54:58.7Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,28,37,2021-11-15T00:55:05Z,2610000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,272.0,5.0,5.0,0.0,,,,,,,,,,,,
274,PT04M33.00S,2021-11-15T00:55:17.1Z,2,REGULAR,2pt,Jump Shot,[],1626164,73.53810775295663,33.82352941176471,1610612756,28,37,2021-11-15T00:55:24Z,2620000,-81.0,196.0,1,right,MISS D. Booker 21' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,,,21.22,Missed,,,,,,,,,,,,,,,,
275,PT04M32.00S,2021-11-15T00:55:18.1Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,28,37,2021-11-15T00:55:24Z,2630000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,
276,PT04M23.00S,2021-11-15T00:55:27.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,6.652431011826544,50.0,1610612745,28,37,2021-11-15T00:55:42Z,2640000,0.0,10.0,1,left,MISS C. Wood DUNK - blocked,"[1626174, 201580]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,1.0,Missed,,,,,,,,,,,,,,McGee,201580.0,
277,PT04M23.00S,2021-11-15T00:55:27.8Z,2,REGULAR,block,,[],201580,,,1610612745,28,37,2021-11-15T00:55:30Z,2650000,,,0,,J. McGee BLOCK (2 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M21.00S,2021-11-15T00:55:29.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,28,37,2021-11-15T00:55:42Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,
279,PT04M21.00S,2021-11-15T00:55:33.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,28,37,2021-11-15T00:55:33Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M21.00S,2021-11-15T00:55:37.0Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,28,37,2021-11-15T00:55:47Z,2680000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M21.00S,2021-11-15T00:55:37.0Z,2,REGULAR,substitution,in,[],201569,,,1610612745,28,37,2021-11-15T00:55:47Z,2690000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M15.00S,2021-11-15T00:56:00.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628464,28.203022339027594,77.20588235294117,1610612745,31,37,2021-11-15T00:56:04Z,2700000,-136.0,213.0,1,left,D. Theis 25' 3PT  (8 PTS) (E. Gordon 2 AST),"[1628464, 201569]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,25.24,Made,,,,,8.0,,,,,,E. Gordon,201569.0,2.0,,,
284,PT03M54.00S,2021-11-15T00:56:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.9060446780552,49.50980392156863,1610612756,31,37,2021-11-15T00:56:37Z,2720000,-2.0,5.0,1,right,MISS M. Bridges driving finger roll Layup,[1628969],1610612756.0,PHX,driving finger roll,,,Bridges,M. Bridges,,,,,,,,0.54,Missed,,,,,,,,,,,,,,,,
285,PT03M53.00S,2021-11-15T00:56:27.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,31,37,2021-11-15T00:56:37Z,2730000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,,
286,PT03M53.00S,2021-11-15T00:56:31.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,31,37,2021-11-15T00:56:31Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M40.00S,2021-11-15T00:56:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,10.463206307490145,62.00980392156863,1610612745,31,37,2021-11-15T01:00:18Z,2750000,-60.0,46.0,1,left,MISS K. Porter Jr. 7' driving Layup,[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,,7.55,Missed,,,,,,,,,,,,,,,,
288,PT03M40.00S,2021-11-15T00:56:47.1Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612745,31,37,2021-11-15T00:56:47Z,2760000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,287.0,3.0,2.0,1.0,,,,,,,,,,,,
289,PT03M40.00S,2021-11-15T00:56:51.1Z,2,REGULAR,foul,personal,[],203109,,,1610612745,31,37,2021-11-15T00:56:58Z,2770000,,,0,,J. Crowder personal FOUL (3 PF),"[203109, 1629645]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,101283.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,
291,PT03M40.00S,2021-11-15T00:57:03.5Z,2,REGULAR,substitution,out,[],203109,,,1610612745,31,37,2021-11-15T00:57:09Z,2790000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M40.00S,2021-11-15T00:57:03.5Z,2,REGULAR,substitution,in,[],1629661,,,1610612745,31,37,2021-11-15T00:57:09Z,2800000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M30.00S,2021-11-15T00:57:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,6.389618922470433,51.225490196078425,1610612745,33,37,2021-11-15T00:57:45Z,2810000,-6.0,8.0,1,left,J. Green driving Layup (7 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,0.97,Made,,,,,7.0,,,,,,,,,,,
294,PT03M22.00S,2021-11-15T00:57:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201580,93.77463863337714,50.73529411764706,1610612756,33,39,2021-11-15T00:57:47Z,2820000,4.0,6.0,1,right,J. McGee cutting Layup (12 PTS) (D. Booker 4 AST),"[201580, 1626164]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,,,,0.7,Made,,,,,12.0,,,,,,D. Booker,1626164.0,4.0,,,
296,PT03M22.00S,2021-11-15T00:57:44.6Z,2,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612756,33,39,2021-11-15T00:57:54Z,2840000,,,0,,C. Wood shooting personal FOUL (2 PF) (McGee 1 FT),"[1626174, 201580]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,101283.0,2.0,0.0,McGee,201580.0,,,,,,
298,PT03M22.00S,2021-11-15T00:58:11.4Z,2,REGULAR,freethrow,1 of 1,[],201580,,,1610612756,33,40,2021-11-15T00:58:11Z,2860000,,,0,,J. McGee Free Throw 1 of 1 (13 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
299,PT03M09.00S,2021-11-15T00:58:26.4Z,2,REGULAR,3pt,Jump Shot,[],1628464,8.623521681997373,5.637254901960785,1610612745,33,40,2021-11-15T00:58:36Z,2870000,222.0,29.0,1,left,MISS D. Theis 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,22.36,Missed,,,,,,,,,,,,,,,,
300,PT03M06.00S,2021-11-15T00:58:29.5Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,33,40,2021-11-15T00:58:29Z,2880000,,,0,,J. McGee REBOUND (Off:4 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,299.0,7.0,3.0,4.0,,,,,,,,,,,,
301,PT03M00.00S,2021-11-15T00:58:35.4Z,2,REGULAR,3pt,Jump Shot,[],1628969,93.64323258869908,94.85294117647058,1610612756,33,43,2021-11-15T00:58:41Z,2890000,224.0,7.0,1,right,M. Bridges 3PT  (5 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,22.44,Made,,,,,5.0,,,,,,C. Johnson,1629661.0,1.0,,,
303,PT02M50.00S,2021-11-15T00:58:45.0Z,2,REGULAR,2pt,Jump Shot,[],1630224,23.73521681997372,24.754901960784316,1610612745,35,43,2021-11-15T01:02:07Z,2910000,126.0,171.0,1,left,J. Green 21' running pullup Jump Shot (9 PTS),[1630224],1610612745.0,HOU,running pullup,,,Green,J. Green,,,,,,,,21.22,Made,,,,,9.0,,,,,,,,,,,
304,PT02M34.00S,2021-11-15T00:59:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.06636005256242,51.470588235294116,1610612756,35,43,2021-11-15T00:59:05Z,2920000,7.0,22.0,1,right,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,,2.33,Missed,,,,,,,,,,,,,,,,
305,PT02M33.00S,2021-11-15T00:59:01.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,35,43,2021-11-15T01:11:31Z,2930000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,
308,PT02M33.00S,2021-11-15T00:59:06.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,35,43,2021-11-15T01:11:31Z,2960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M33.00S,2021-11-15T00:59:12.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,35,43,2021-11-15T01:11:31Z,2970000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M33.00S,2021-11-15T01:01:38.5Z,2,REGULAR,substitution,out,[],1628464,,,1610612745,35,43,2021-11-15T01:11:31Z,2980000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M33.00S,2021-11-15T01:01:38.5Z,2,REGULAR,substitution,out,[],201580,,,1610612745,35,43,2021-11-15T01:11:31Z,2990000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M33.00S,2021-11-15T01:01:38.5Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,35,43,2021-11-15T01:11:31Z,3000000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M33.00S,2021-11-15T01:01:38.5Z,2,REGULAR,substitution,in,[],1626163,,,1610612745,35,43,2021-11-15T01:11:31Z,3010000,,,0,,SUB in: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M24.00S,2021-11-15T01:02:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,7.703679369250986,48.77450980392157,1610612745,37,43,2021-11-15T01:02:29Z,3020000,6.0,20.0,1,left,C. Wood finger roll Layup (10 PTS) (K. Porter Jr. 4 AST),"[1626174, 1629645]",1610612745.0,HOU,finger roll,,,Wood,C. Wood,,,,,,,,2.08,Made,,,,,10.0,,,,,,K. Porter Jr.,1629645.0,4.0,,,
316,PT02M24.00S,2021-11-15T01:02:28.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626163,,,1610612745,37,43,2021-11-15T01:02:38Z,3040000,,,0,,F. Kaminsky shooting personal FOUL (1 PF) (Wood 1 FT),"[1626163, 1626174]",1610612756.0,PHX,shooting,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,202053.0,1.0,0.0,Wood,1626174.0,,,,,,
318,PT02M24.00S,2021-11-15T01:02:42.4Z,2,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,38,43,2021-11-15T01:02:42Z,3060000,,,0,,C. Wood Free Throw 1 of 1 (11 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
319,PT02M12.00S,2021-11-15T01:02:56.3Z,2,REGULAR,3pt,Jump Shot,[],1628969,92.9862023653088,96.07843137254902,1610612756,38,46,2021-11-15T01:03:01Z,3070000,230.0,13.0,1,right,M. Bridges 3PT  (8 PTS) (D. Booker 5 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,23.08,Made,,,,,8.0,,,,,,D. Booker,1626164.0,5.0,,,
321,PT01M53.00S,2021-11-15T01:03:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.783837056504599,49.754901960784316,1610612745,40,46,2021-11-15T01:03:20Z,3090000,1.0,11.0,1,left,K. Porter Jr. driving finger roll Layup (2 PTS),[1629645],1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,,,,1.14,Made,,,,,2.0,,,,,,,,,,,
322,PT01M34.00S,2021-11-15T01:03:38.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612756,40,46,2021-11-15T01:03:43Z,3100000,,,0,,J. Green shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630224, 1629661]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,,,,,,,,,,,202053.0,2.0,0.0,Johnson,1629661.0,,,,,,
324,PT01M34.00S,2021-11-15T01:04:07.4Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,40,47,2021-11-15T01:04:07Z,3120000,,,0,,C. Johnson Free Throw 1 of 2 (4 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
325,PT01M34.00S,2021-11-15T01:04:21.9Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,40,48,2021-11-15T01:04:22Z,3130000,,,0,,C. Johnson Free Throw 2 of 2 (5 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
326,PT01M24.00S,2021-11-15T01:04:33.9Z,2,REGULAR,3pt,Jump Shot,[],1626174,30.56833114323259,65.93137254901961,1610612745,40,48,2021-11-15T01:04:42Z,3140000,-80.0,235.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,24.8,Missed,,,,,,,,,,,,,,,,
327,PT01M22.00S,2021-11-15T01:04:35.9Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,40,48,2021-11-15T01:04:42Z,3150000,,,0,,J. Tate REBOUND (Off:2 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,326.0,4.0,2.0,2.0,,,,,,,,,,,,
328,PT01M12.00S,2021-11-15T01:04:46.6Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,40,48,2021-11-15T01:04:49Z,3160000,,,0,,K. Porter Jr. bad pass TURNOVER (4 TO),"[1629645, 1626163]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,4.0,Kaminsky,1626163.0,,,,,,,,,,,,,,,,,,
329,PT01M12.00S,2021-11-15T01:04:46.6Z,2,REGULAR,steal,,[],1626163,,,1610612756,40,48,2021-11-15T01:04:48Z,3170000,,,0,,F. Kaminsky STEAL (1 STL),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M09.00S,2021-11-15T01:04:52.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629661,91.27792378449409,56.372549019607845,1610612756,40,48,2021-11-15T01:05:09Z,3180000,32.0,29.0,1,right,MISS C. Johnson running Layup - blocked,"[1629661, 1630256]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,4.34,Missed,,,,,,,,,,,,,,Tate,1630256.0,
331,PT01M09.00S,2021-11-15T01:04:52.8Z,2,REGULAR,block,,[],1630256,,,1610612756,40,48,2021-11-15T01:04:55Z,3190000,,,0,,J. Tate BLOCK (1 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M08.00S,2021-11-15T01:04:53.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,40,48,2021-11-15T01:05:09Z,3200000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,
333,PT01M08.00S,2021-11-15T01:04:57.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,40,48,2021-11-15T01:04:57Z,3210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M59.40S,2021-11-15T01:05:17.5Z,2,REGULAR,turnover,lost ball,[],101108,,,1610612756,40,48,2021-11-15T01:05:30Z,3220000,,,0,,C. Paul lost ball TURNOVER (2 TO),"[101108, 1629645]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,2.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,,,
335,PT00M59.40S,2021-11-15T01:05:17.5Z,2,REGULAR,steal,,[],1629645,,,1610612745,40,48,2021-11-15T01:12:26Z,3230000,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M59.40S,2021-11-15T01:05:25.5Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",101108,,,1610612745,40,48,2021-11-15T01:05:45Z,3240000,,,0,,C. Paul technical FOUL (1 Tech),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,101283.0,1.0,1.0,,,,,,,,
337,PT00M59.40S,2021-11-15T01:05:50.2Z,2,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,41,48,2021-11-15T01:05:50Z,3250000,,,0,,J. Green technical Free Throw 1 of 1 (10 PTS),[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
338,PT00M51.20S,2021-11-15T01:06:09.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,29.517082785808146,27.205882352941174,1610612745,41,48,2021-11-15T01:06:17Z,3260000,114.0,225.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,25.22,Missed,,,,,,,,,,,,,,,,
339,PT00M50.60S,2021-11-15T01:06:09.7Z,2,REGULAR,rebound,defensive,[],1626163,,,1610612756,41,48,2021-11-15T01:06:17Z,3270000,,,0,,F. Kaminsky REBOUND (Off:1 Def:1),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,338.0,2.0,1.0,1.0,,,,,,,,,,,,
340,PT00M27.80S,2021-11-15T01:06:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.24901445466492,49.754901960784316,1610612756,41,48,2021-11-15T01:06:40Z,3280000,-1.0,11.0,1,right,MISS D. Booker driving finger roll Layup,[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,,,,1.11,Missed,,,,,,,,,,,,,,,,
341,PT00M27.30S,2021-11-15T01:06:33.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,41,48,2021-11-15T01:06:40Z,3290000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,340.0,5.0,4.0,1.0,,,,,,,,,,,,
342,PT00M25.60S,2021-11-15T01:06:34.8Z,2,REGULAR,turnover,bad pass,[],1626174,,,1610612745,41,48,2021-11-15T01:06:45Z,3300000,,,0,,C. Wood bad pass TURNOVER (4 TO),"[1626174, 101108]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,4.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
343,PT00M25.60S,2021-11-15T01:06:34.8Z,2,REGULAR,steal,,[],101108,,,1610612756,41,48,2021-11-15T01:06:36Z,3310000,,,0,,C. Paul STEAL (4 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M23.70S,2021-11-15T01:06:38.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101108,87.33574244415243,3.9215686274509802,1610612756,41,51,2021-11-15T01:06:48Z,3320000,-230.0,67.0,1,right,C. Paul 3PT  (3 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,23.98,Made,,,,,3.0,,,,,,,,,,,
345,PT00M02.90S,2021-11-15T01:07:08.0Z,2,REGULAR,3pt,Jump Shot,[],1626174,30.699737187910642,64.95098039215686,1610612745,44,51,2021-11-15T01:07:13Z,3330000,-75.0,236.0,1,left,C. Wood 24' 3PT  (14 PTS) (K. Porter Jr. 5 AST),"[1626174, 1629645]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,24.77,Made,,,,,14.0,,,,,,K. Porter Jr.,1629645.0,5.0,,,
347,PT00M00.00S,2021-11-15T01:07:18.0Z,2,REGULAR,period,end,[],0,,,1610612756,44,51,2021-11-15T01:07:18Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-11-15T01:22:19.8Z,3,REGULAR,substitution,out,['startperiod'],201569,,,1610612756,44,51,2021-11-15T01:22:48Z,3360000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-11-15T01:22:19.8Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612756,44,51,2021-11-15T01:22:48Z,3370000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2021-11-15T01:22:19.8Z,3,REGULAR,substitution,out,['startperiod'],1626163,,,1610612756,44,51,2021-11-15T01:22:48Z,3380000,,,0,,SUB out: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-11-15T01:22:19.8Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612756,44,51,2021-11-15T01:22:48Z,3390000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2021-11-15T01:22:19.8Z,3,REGULAR,substitution,in,['startperiod'],203109,,,1610612756,44,51,2021-11-15T01:22:48Z,3400000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2021-11-15T01:22:19.8Z,3,REGULAR,substitution,in,['startperiod'],201580,,,1610612756,44,51,2021-11-15T01:22:48Z,3410000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-11-15T01:22:53.8Z,3,REGULAR,period,start,[],0,,,1610612756,44,51,2021-11-15T01:22:53Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M47.00S,2021-11-15T01:23:06.6Z,3,REGULAR,3pt,Jump Shot,[],203109,28.991458607095925,22.794117647058822,1610612756,44,51,2021-11-15T01:23:13Z,3430000,136.0,220.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,25.86,Missed,,,,,,,,,,,,,,,,
