actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
281,PT05M09.00S,2022-02-03T02:03:59.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,50,39,2022-02-03T02:04:22Z,2750000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,,
282,PT05M09.00S,2022-02-03T02:03:59.9Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,50,39,2022-02-03T02:04:22Z,2760000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
283,PT05M09.00S,2022-02-03T02:03:59.9Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,50,39,2022-02-03T02:04:22Z,2770000,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,282.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
284,PT05M06.00S,2022-02-03T02:04:20.7Z,2,REGULAR,turnover,lost ball,[],1630596,,,1610612739,50,39,2022-02-03T02:04:26Z,2780000,,,0,,E. Mobley lost ball TURNOVER (2 TO),"[1630596, 1629645]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,2.0,,,Porter Jr.,1629645.0,
285,PT05M06.00S,2022-02-03T02:04:20.7Z,2,REGULAR,steal,,[],1629645,,,1610612745,50,39,2022-02-03T02:04:22Z,2790000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M06.00S,2022-02-03T02:04:24.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612745,50,39,2022-02-03T02:04:31Z,2800000,,,0,,E. Mobley personal FOUL (2 PF) (Porter Jr. 2 FT),"[1630596, 1629645]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,202035.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,
288,PT05M06.00S,2022-02-03T02:04:53.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629645,,,1610612745,50,39,2022-02-03T02:05:24Z,2820000,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
289,PT05M06.00S,2022-02-03T02:04:53.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,50,39,2022-02-03T02:05:24Z,2830000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,
290,PT05M06.00S,2022-02-03T02:05:02.7Z,2,REGULAR,substitution,out,[],1629164,,,1610612745,50,39,2022-02-03T02:05:11Z,2840000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M06.00S,2022-02-03T02:05:02.7Z,2,REGULAR,substitution,in,[],200765,,,1610612745,50,39,2022-02-03T02:05:11Z,2850000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M06.00S,2022-02-03T02:04:53.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629645,,,1610612745,50,39,2022-02-03T02:05:24Z,2860000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
293,PT05M06.00S,2022-02-03T02:04:53.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,50,39,2022-02-03T02:05:24Z,2870000,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,292.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
294,PT04M59.00S,2022-02-03T02:05:26.5Z,2,REGULAR,3pt,Jump Shot,[],1629731,21.50131406044678,91.91176470588235,1610612739,50,42,2022-02-03T02:08:34Z,2880000,-210.0,150.0,1,left,D. Wade 25' 3PT running (3 PTS) (R. Rondo 3 AST),"[1629731, 200765]",1610612739.0,CLE,running,,,Wade,D. Wade,,,,,25.75,Made,,,,,,,,,,3.0,R. Rondo,200765.0,3.0,,,,,,
296,PT04M42.00S,2022-02-03T02:05:42.4Z,2,REGULAR,3pt,Jump Shot,[],1629726,65.52233902759527,21.323529411764707,1610612745,50,42,2022-02-03T02:05:49Z,2900000,-143.0,272.0,1,right,MISS G. Mathews 30' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,30.71,Missed,,,,,,,,,,,,,,,,,,,
297,PT04M41.00S,2022-02-03T02:05:43.4Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,50,42,2022-02-03T02:05:49Z,2910000,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,296.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
298,PT04M34.00S,2022-02-03T02:05:56.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612739,50,42,2022-02-03T02:06:08Z,2920000,,,0,,C. Wood personal FOUL (2 PF) (Mobley 2 FT),"[1626174, 1630596]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,1626300.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,
300,PT04M34.00S,2022-02-03T02:06:19.5Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,50,42,2022-02-03T02:06:43Z,2940000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
301,PT04M34.00S,2022-02-03T02:06:19.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,50,42,2022-02-03T02:06:43Z,2950000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,
302,PT04M34.00S,2022-02-03T02:06:19.5Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,50,42,2022-02-03T02:06:43Z,2960000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
303,PT04M34.00S,2022-02-03T02:06:19.5Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,50,42,2022-02-03T02:06:43Z,2970000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
304,PT04M23.00S,2022-02-03T02:06:49.1Z,2,REGULAR,3pt,Jump Shot,[],1630224,77.21747700394218,10.049019607843137,1610612745,50,42,2022-02-03T02:06:56Z,2980000,-200.0,162.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
305,PT04M21.00S,2022-02-03T02:06:51.1Z,2,REGULAR,rebound,offensive,[],1629726,,,1610612745,50,42,2022-02-03T02:06:56Z,2990000,,,0,,G. Mathews REBOUND (Off:1 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,304.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
306,PT04M18.00S,2022-02-03T02:06:54.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,66.83639947437582,63.725490196078425,1610612745,53,42,2022-02-03T02:06:59Z,3000000,69.0,259.0,1,right,K. Porter Jr. 26' 3PT  (6 PTS) (G. Mathews 1 AST),"[1629645, 1629726]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,26.81,Made,,,,,,,,,,6.0,G. Mathews,1629726.0,1.0,,,,,,
308,PT04M04.00S,2022-02-03T02:07:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,6.1268068331143235,48.28431372549019,1610612739,53,42,2022-02-03T02:07:14Z,3020000,9.0,5.0,1,left,MISS C. Osman driving Layup - blocked,"[1626224, 1630224]",1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,1.0,Missed,,,,,,,,,,,,,,,Green,1630224.0,,,
323,PT04M04.00S,2022-02-03T02:07:08.0Z,2,REGULAR,block,,[],1630224,,,1610612739,53,42,2022-02-03T02:08:53Z,3025000,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M03.00S,2022-02-03T02:07:09.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,53,42,2022-02-03T02:07:14Z,3030000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,308.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
310,PT03M58.00S,2022-02-03T02:07:13.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629645,67.09921156373193,57.107843137254896,1610612745,53,42,2022-02-03T02:07:26Z,3040000,36.0,257.0,1,right,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
311,PT03M56.00S,2022-02-03T02:07:15.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,53,42,2022-02-03T02:07:26Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,310.0,,,,,,,,,,,,,,,,,,
312,PT03M56.00S,2022-02-03T02:07:19.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,53,42,2022-02-03T02:07:19Z,3060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M53.00S,2022-02-03T02:07:36.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629726,92.59198423127464,20.34313725490196,1610612745,55,42,2022-02-03T02:11:10Z,3070000,-148.0,17.0,1,right,G. Mathews 14' fadeaway Jump Shot (11 PTS) (K. Porter Jr. 5 AST),"[1629726, 1629645]",1610612745.0,HOU,fadeaway,,,Mathews,G. Mathews,,,,,14.93,Made,,,,,,,,,,11.0,K. Porter Jr.,1629645.0,5.0,,,,,,
315,PT03M47.00S,2022-02-03T02:07:43.5Z,2,REGULAR,turnover,out-of-bounds,[],200765,,,1610612739,55,42,2022-02-03T02:07:50Z,3090000,,,0,,R. Rondo bad pass out-of-bounds TURNOVER (2 TO),[200765],1610612739.0,CLE,bad pass,,,Rondo,R. Rondo,,,,,,,,,,,202035.0,,,,,,,,,2.0,,,,,
316,PT03M38.00S,2022-02-03T02:08:00.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612745,55,42,2022-02-03T02:08:13Z,3100000,,,0,,E. Mobley shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1630596, 1629645]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,1626300.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,
318,PT03M38.00S,2022-02-03T02:08:28.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629645,,,1610612745,56,42,2022-02-03T02:08:55Z,3120000,,,0,,K. Porter Jr. Free Throw 1 of 2 (7 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
319,PT03M38.00S,2022-02-03T02:08:29.1Z,2,REGULAR,substitution,out,[],1630596,,,1610612745,56,42,2022-02-03T02:08:38Z,3130000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M38.00S,2022-02-03T02:08:29.1Z,2,REGULAR,substitution,in,[],201567,,,1610612745,56,42,2022-02-03T02:08:38Z,3140000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M38.00S,2022-02-03T02:08:28.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629645,,,1610612745,56,42,2022-02-03T02:08:55Z,3150000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
322,PT03M38.00S,2022-02-03T02:08:28.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,56,42,2022-02-03T02:08:59Z,3160000,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,321.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
324,PT03M24.00S,2022-02-03T02:09:04.4Z,2,REGULAR,3pt,Jump Shot,[],1626224,10.5946123521682,96.32352941176471,1610612739,56,42,2022-02-03T02:09:11Z,3170000,-232.0,47.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
325,PT03M20.00S,2022-02-03T02:09:08.4Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,56,42,2022-02-03T02:09:11Z,3180000,,,0,,G. Mathews REBOUND (Off:1 Def:3),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,324.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
326,PT03M14.00S,2022-02-03T02:09:14.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629726,88.78120893561103,34.068627450980394,1610612745,56,42,2022-02-03T02:12:39Z,3190000,-80.0,53.0,1,right,MISS G. Mathews 9' driving floating Shot - blocked,"[1629726, 1629731]",1610612745.0,HOU,driving floating,,,Mathews,G. Mathews,,,,,9.57,Missed,,,,,,,,,,,,,,,Wade,1629731.0,,,
327,PT03M14.00S,2022-02-03T02:09:14.0Z,2,REGULAR,block,,[],1629731,,,1610612745,56,42,2022-02-03T02:09:16Z,3200000,,,0,,D. Wade BLOCK (1 BLK),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M13.00S,2022-02-03T02:09:15.0Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,56,42,2022-02-03T02:09:20Z,3210000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,326.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
329,PT03M13.00S,2022-02-03T02:09:28.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612745,56,42,2022-02-03T02:09:34Z,3220000,,,0,,I. Okoro personal FOUL (1 PF) (Martin Jr. 2 FT),"[1630171, 1630231]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,202035.0,1.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,
331,PT03M13.00S,2022-02-03T02:09:47.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630231,,,1610612745,56,42,2022-02-03T02:09:47Z,3240000,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
332,PT03M13.00S,2022-02-03T02:09:47.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,56,42,2022-02-03T02:09:47Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,,
333,PT03M13.00S,2022-02-03T02:10:00.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630231,,,1610612745,57,42,2022-02-03T02:10:00Z,3260000,,,0,,K. Martin Jr. Free Throw 2 of 2 (4 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
334,PT02M48.00S,2022-02-03T02:10:27.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201567,8.754927726675426,50.245098039215684,1610612739,57,42,2022-02-03T02:13:49Z,3270000,-1.0,30.0,1,left,MISS K. Love Hook,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,,
335,PT02M45.00S,2022-02-03T02:10:30.0Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,57,42,2022-02-03T02:10:34Z,3280000,,,0,,K. Love REBOUND (Off:2 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,334.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
336,PT02M45.00S,2022-02-03T02:10:29.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,5.590000152587891,50.0,1610612739,57,44,2022-02-03T02:10:30Z,3290000,0.0,0.0,1,left,K. Love putback Layup (4 PTS),[201567],1610612739.0,CLE,putback,,,Love,K. Love,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,,
337,PT02M36.00S,2022-02-03T02:10:43.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612745,57,44,2022-02-03T02:10:52Z,3300000,,,0,,I. Okoro personal FOUL (2 PF) (Martin Jr. 2 FT),"[1630171, 1630231]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,1626300.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,
339,PT02M36.00S,2022-02-03T02:10:54.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,57,44,2022-02-03T02:10:54Z,3320000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M36.00S,2022-02-03T02:13:12.2Z,2,REGULAR,substitution,out,[],1630171,,,1610612745,57,44,2022-02-03T02:13:42Z,3330000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT02M36.00S,2022-02-03T02:13:12.2Z,2,REGULAR,substitution,in,[],1630205,,,1610612745,57,44,2022-02-03T02:13:42Z,3340000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M36.00S,2022-02-03T02:13:56.9Z,2,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,58,44,2022-02-03T02:13:56Z,3350000,,,0,,K. Martin Jr. Free Throw 1 of 2 (5 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
343,PT02M36.00S,2022-02-03T02:14:10.6Z,2,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,59,44,2022-02-03T02:14:10Z,3360000,,,0,,K. Martin Jr. Free Throw 2 of 2 (6 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
344,PT02M19.00S,2022-02-03T02:14:32.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612739,59,44,2022-02-03T02:15:30Z,3370000,,,0,,C. Wood shooting personal FOUL (3 PF) (Stevens 2 FT),"[1626174, 1630205]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,1626300.0,3.0,0.0,Stevens,1630205.0,,,,,,,,,,
346,PT02M19.00S,2022-02-03T02:14:52.6Z,2,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,59,45,2022-02-03T02:15:17Z,3390000,,,0,,L. Stevens Free Throw 1 of 2 (3 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
347,PT02M19.00S,2022-02-03T02:14:53.5Z,2,REGULAR,substitution,out,[],1629645,,,1610612739,59,45,2022-02-03T02:14:55Z,3400000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT02M19.00S,2022-02-03T02:14:53.5Z,2,REGULAR,substitution,in,[],201569,,,1610612739,59,45,2022-02-03T02:14:55Z,3410000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT02M19.00S,2022-02-03T02:14:52.6Z,2,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,59,45,2022-02-03T02:15:17Z,3420000,,,0,,MISS L. Stevens Free Throw 2 of 2,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Missed,,,,,,,,,,,,,,,,,,,
350,PT02M19.00S,2022-02-03T02:14:52.6Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,59,45,2022-02-03T02:15:17Z,3430000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
351,PT02M06.00S,2022-02-03T02:15:27.3Z,2,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612745,59,45,2022-02-03T02:15:34Z,3440000,,,0,,K. Martin Jr. bad pass out-of-bounds TURNOVER (1 TO),[1630231],1610612745.0,HOU,bad pass,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,1626300.0,,,,,,,,,1.0,,,,,
352,PT01M59.00S,2022-02-03T02:15:44.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612739,59,45,2022-02-03T02:15:50Z,3450000,,,0,,G. Mathews personal FOUL (3 PF) (Love 2 FT),"[1629726, 201567]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,2004.0,3.0,0.0,Love,201567.0,,,,,,,,,,
354,PT01M59.00S,2022-02-03T02:16:07.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201567,,,1610612739,59,46,2022-02-03T02:16:07Z,3470000,,,0,,K. Love Free Throw 1 of 2 (5 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
355,PT01M59.00S,2022-02-03T02:16:20.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201567,,,1610612739,59,47,2022-02-03T02:16:20Z,3480000,,,0,,K. Love Free Throw 2 of 2 (6 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
356,PT01M47.00S,2022-02-03T02:16:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,91.27792378449409,44.85294117647059,1610612745,59,47,2022-02-03T02:16:44Z,3490000,-26.0,29.0,1,right,MISS C. Wood cutting Layup,[1626174],1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
357,PT01M46.00S,2022-02-03T02:16:35.4Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,59,47,2022-02-03T02:16:44Z,3500000,,,0,,K. Love REBOUND (Off:2 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,356.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
358,PT01M38.00S,2022-02-03T02:16:43.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630205,6.1268068331143235,49.01960784313725,1610612739,59,49,2022-02-03T02:16:48Z,3510000,5.0,5.0,1,left,L. Stevens driving DUNK (5 PTS) (D. Wade 1 AST),"[1630205, 1629731]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,0.71,Made,,,,,,,,,,5.0,D. Wade,1629731.0,1.0,,,,,,
360,PT01M23.00S,2022-02-03T02:16:58.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,89.96386333771353,54.65686274509803,1610612745,61,49,2022-02-03T02:17:02Z,3530000,23.0,42.0,1,right,K. Martin Jr. driving floating Jump Shot (8 PTS) (J. Green 3 AST),"[1630231, 1630224]",1610612745.0,HOU,driving floating,,,Martin Jr.,K. Martin Jr.,,,,,4.79,Made,,,,,,,,,,8.0,J. Green,1630224.0,3.0,,,,,,
362,PT01M10.00S,2022-02-03T02:17:10.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201567,14.931011826544022,50.98039215686274,1610612739,61,51,2022-02-03T02:17:17Z,3550000,-5.0,88.0,1,left,K. Love 8' turnaround Hook (8 PTS),[201567],1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,8.8,Made,,,,,,,,,,8.0,,,,,,,,,
364,PT00M54.60S,2022-02-03T02:17:27.5Z,2,REGULAR,3pt,Jump Shot,[],1630224,76.42904073587385,89.4607843137255,1610612745,61,51,2022-02-03T02:17:37Z,3570000,197.0,169.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
365,PT00M54.10S,2022-02-03T02:17:28.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,61,51,2022-02-03T02:17:37Z,3580000,,,0,,K. Love REBOUND (Off:2 Def:8),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,364.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
366,PT00M45.60S,2022-02-03T02:17:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201567,6.521024967148489,49.26470588235294,1610612739,61,53,2022-02-03T02:17:45Z,3590000,4.0,9.0,1,left,K. Love cutting Layup (10 PTS) (R. Rondo 4 AST),"[201567, 200765]",1610612739.0,CLE,cutting,,,Love,K. Love,,,,,0.95,Made,,,,,,,,,,10.0,R. Rondo,200765.0,4.0,,,,,,
368,PT00M36.60S,2022-02-03T02:17:52.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629731,,,1610612745,61,53,2022-02-03T02:18:00Z,3610000,,,0,,D. Wade personal FOUL (1 PF) (Wood 2 FT),"[1629731, 1626174]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,202035.0,1.0,0.0,Wood,1626174.0,,,,,,,,,,
370,PT00M36.60S,2022-02-03T02:18:13.8Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,62,53,2022-02-03T02:18:32Z,3630000,,,0,,C. Wood Free Throw 1 of 2 (5 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
