actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
537,PT10M58.00S,2022-03-31T01:58:20.2Z,4,REGULAR,turnover,lost ball,[],1630528,,,1610612745,103,104,2022-03-31T01:58:25Z,5290000,,,0,,J. Christopher lost ball TURNOVER (3 TO),"[1630528, 1628367]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,3.0,Jackson,1628367.0,
538,PT10M58.00S,2022-03-31T01:58:20.2Z,4,REGULAR,steal,,[],1628367,,,1610612758,103,104,2022-03-31T01:58:22Z,5300000,,,0,,J. Jackson STEAL (1 STL),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M56.00S,2022-03-31T01:58:25.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628367,92.46057818659659,53.67647058823529,1610612758,103,106,2022-03-31T01:58:32Z,5310000,18.0,18.0,1,right,J. Jackson running Layup (5 PTS),[1628367],1610612758.0,SAC,running,,,Jackson,J. Jackson,,,,,2.6,Made,5.0,,,,,,,,,,,,,,,,,,
540,PT10M56.00S,2022-03-31T01:58:27.9Z,4,REGULAR,foul,personal,['1freethrow'],1628981,,,1610612758,103,106,2022-03-31T01:58:40Z,5320000,,,0,,B. Fernando shooting personal FOUL (3 PF) (Jackson 1 FT),"[1628981, 1628367]",1610612745.0,HOU,shooting,,,Fernando,B. Fernando,,,,,,,,1628159.0,3.0,0.0,Jackson,1628367.0,,,,,,,,,,,,,
542,PT10M56.00S,2022-03-31T01:58:52.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628367,,,1610612758,103,106,2022-03-31T01:58:57Z,5340000,,,0,,MISS J. Jackson Free Throw 1 of 1,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
543,PT10M56.00S,2022-03-31T01:58:52.8Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,103,106,2022-03-31T01:58:57Z,5350000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,542.0,1.0,1.0,0.0,,,,,,
544,PT10M41.00S,2022-03-31T01:59:05.4Z,4,REGULAR,3pt,Jump Shot,[],1630227,6.389618922470433,96.07843137254902,1610612745,103,106,2022-03-31T01:59:09Z,5360000,-230.0,8.0,1,left,MISS D. Nix 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
545,PT10M39.00S,2022-03-31T01:59:07.4Z,4,REGULAR,rebound,offensive,[],1629645,,,1610612745,103,106,2022-03-31T01:59:09Z,5370000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:8),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,544.0,10.0,8.0,2.0,,,,,,
552,PT10M37.00S,2022-03-31T01:59:37.0Z,4,REGULAR,foul,offensive,[],1629645,,,1610612745,103,106,2022-03-31T02:03:25Z,5385000,,,0,,K. Porter Jr. offensive FOUL (4 PF),"[1629645, 1628367]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,200832.0,4.0,0.0,Jackson,1628367.0,,,,,,,,,,,,,
553,PT10M37.00S,2022-03-31T01:59:37.0Z,4,REGULAR,turnover,offensive foul,[],1629645,,,1610612745,103,106,2022-03-31T01:59:37Z,5392500,,,0,,K. Porter Jr. offensive foul TURNOVER (1 TO),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,200832.0,,,,,,,,,,,,,,1.0,,,
548,PT10M37.00S,2022-03-31T02:00:08.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,103,106,2022-03-31T01:59:37Z,5400000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M37.00S,2022-03-31T02:00:12.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612758,103,106,2022-03-31T01:59:37Z,5410000,,,0,,,[],1610612758.0,SAC,overturned,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,Corrected to Offensive Foul on K. Porter Jr.
550,PT10M22.00S,2022-03-31T02:03:22.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628367,66.70499342969777,31.61764705882353,1610612758,103,106,2022-03-31T02:03:31Z,5420000,-92.0,260.0,1,right,MISS J. Jackson 27' 3PT,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,,
551,PT10M19.00S,2022-03-31T02:03:25.3Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612745,103,106,2022-03-31T02:03:25Z,5430000,,,0,,B. Fernando REBOUND (Off:2 Def:7),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,550.0,9.0,7.0,2.0,,,,,,
555,PT10M02.00S,2022-03-31T02:03:41.7Z,4,REGULAR,3pt,Jump Shot,[],1630528,29.77989487516426,73.2843137254902,1610612745,103,106,2022-03-31T02:03:46Z,5440000,-116.0,227.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
556,PT09M59.00S,2022-03-31T02:03:44.7Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,103,106,2022-03-31T02:03:46Z,5450000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:5),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,555.0,6.0,5.0,1.0,,,,,,
557,PT09M47.00S,2022-03-31T02:03:56.6Z,4,REGULAR,2pt,Jump Shot,[],1628978,81.15965834428384,24.509803921568626,1610612758,103,106,2022-03-31T02:04:02Z,5460000,-127.0,125.0,1,right,MISS D. DiVincenzo 17' pullup Shot,[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,17.83,Missed,,,,,,,,,,,,,,,,,,,
558,PT09M44.00S,2022-03-31T02:03:59.6Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612745,103,106,2022-03-31T02:04:02Z,5470000,,,0,,B. Fernando REBOUND (Off:2 Def:8),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,557.0,10.0,8.0,2.0,,,,,,
559,PT09M33.00S,2022-03-31T02:04:11.4Z,4,REGULAR,turnover,bad pass,[],1628981,,,1610612745,103,106,2022-03-31T02:04:15Z,5480000,,,0,,B. Fernando bad pass TURNOVER (2 TO),"[1628981, 1628978]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0,
560,PT09M33.00S,2022-03-31T02:04:11.4Z,4,REGULAR,steal,,[],1628978,,,1610612758,103,106,2022-03-31T02:04:13Z,5490000,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M27.00S,2022-03-31T02:04:17.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203084,77.08607095926413,10.049019607843137,1610612758,103,106,2022-03-31T02:04:22Z,5500000,-200.0,163.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
562,PT09M24.00S,2022-03-31T02:04:20.6Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,103,106,2022-03-31T02:04:22Z,5510000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,561.0,2.0,2.0,0.0,,,,,,
563,PT09M02.00S,2022-03-31T02:04:42.3Z,4,REGULAR,2pt,Jump Shot,[],1629645,10.988830486202366,30.88235294117647,1610612745,105,106,2022-03-31T02:04:46Z,5520000,96.0,51.0,1,left,K. Porter Jr. 10' driving floating Jump Shot (27 PTS),[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,10.83,Made,27.0,,,,,,,,,,,,,,,,,,
564,PT08M41.00S,2022-03-31T02:05:03.2Z,4,REGULAR,3pt,Jump Shot,[],1628367,71.96123521681997,79.41176470588235,1610612758,105,106,2022-03-31T02:05:08Z,5530000,147.0,211.0,1,right,MISS J. Jackson 25' 3PT,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
565,PT08M40.00S,2022-03-31T02:05:04.2Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,105,106,2022-03-31T02:05:08Z,5540000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:9),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,564.0,11.0,9.0,2.0,,,,,,
566,PT08M40.00S,2022-03-31T02:05:13.0Z,4,REGULAR,foul,personal,[],1628367,,,1610612745,105,106,2022-03-31T02:05:32Z,5550000,,,0,,J. Jackson personal FOUL (2 PF),"[1628367, 1629645]",1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,1628159.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,,,,
568,PT08M40.00S,2022-03-31T02:05:21.5Z,4,REGULAR,substitution,out,[],1629645,,,1610612745,105,106,2022-03-31T02:05:33Z,5570000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M40.00S,2022-03-31T02:05:21.5Z,4,REGULAR,substitution,out,[],1628978,,,1610612745,105,106,2022-03-31T02:05:33Z,5580000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M40.00S,2022-03-31T02:05:21.5Z,4,REGULAR,substitution,in,[],1629726,,,1610612745,105,106,2022-03-31T02:05:33Z,5590000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M40.00S,2022-03-31T02:05:21.5Z,4,REGULAR,substitution,in,[],1630558,,,1610612745,105,106,2022-03-31T02:05:33Z,5600000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M22.00S,2022-03-31T02:05:43.9Z,4,REGULAR,3pt,Jump Shot,[],1629726,31.09395532194481,86.51960784313727,1610612745,105,106,2022-03-31T02:05:48Z,5610000,-183.0,240.0,1,left,MISS G. Mathews 30' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,30.14,Missed,,,,,,,,,,,,,,,,,,,
573,PT08M18.00S,2022-03-31T02:05:47.9Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,105,106,2022-03-31T02:05:48Z,5620000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,572.0,3.0,2.0,1.0,,,,,,
574,PT08M17.00S,2022-03-31T02:05:49.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630231,10.988830486202366,67.64705882352942,1610612745,105,106,2022-03-31T02:06:30Z,5630000,-88.0,51.0,1,left,MISS K. Martin Jr. 10' driving floating bank Shot,[1630231],1610612745.0,HOU,driving floating bank,,,Martin Jr.,K. Martin Jr.,,,,,10.18,Missed,,,,,,,,,,,,,,,,,,,
575,PT08M14.00S,2022-03-31T02:05:52.8Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,105,106,2022-03-31T02:05:52Z,5640000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,574.0,4.0,2.0,2.0,,,,,,
576,PT08M10.00S,2022-03-31T02:05:59.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630227,10.726018396846255,40.44117647058824,1610612745,105,106,2022-03-31T02:06:25Z,5650000,48.0,48.0,1,left,MISS D. Nix 6' driving floating Shot,[1630227],1610612745.0,HOU,driving floating,,,Nix,D. Nix,,,,,6.8,Missed,,,,,,,,,,,,,,,,,,,
577,PT08M09.00S,2022-03-31T02:06:00.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,105,106,2022-03-31T02:06:25Z,5660000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,576.0,,,,,,,,,
578,PT08M09.00S,2022-03-31T02:06:02.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,105,106,2022-03-31T02:06:02Z,5670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M59.00S,2022-03-31T02:06:19.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,105,106,2022-03-31T02:06:19Z,5680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M57.00S,2022-03-31T02:06:29.5Z,4,REGULAR,3pt,Jump Shot,[],203087,77.7431011826544,9.313725490196079,1610612758,105,106,2022-03-31T02:06:35Z,5690000,-203.0,157.0,1,right,MISS J. Lamb 25' 3PT,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
581,PT07M53.00S,2022-03-31T02:06:33.5Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,105,106,2022-03-31T02:06:35Z,5700000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,580.0,5.0,3.0,2.0,,,,,,
582,PT07M43.00S,2022-03-31T02:06:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,9.149145860709593,51.470588235294116,1610612745,105,106,2022-03-31T02:07:03Z,5710000,-7.0,34.0,1,left,MISS B. Fernando Layup - blocked,"[1628981, 1627745]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,3.43,Missed,,,,,,,,,,,,,,Jones,1627745.0,,,,
583,PT07M43.00S,2022-03-31T02:06:45.4Z,4,REGULAR,block,,[],1627745,,,1610612745,105,106,2022-03-31T02:06:47Z,5720000,,,0,,D. Jones BLOCK (3 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M42.00S,2022-03-31T02:06:46.4Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,105,106,2022-03-31T02:07:03Z,5730000,,,0,,D. Jones REBOUND (Off:2 Def:6),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,582.0,8.0,6.0,2.0,,,,,,
585,PT07M41.00S,2022-03-31T02:06:50.5Z,4,REGULAR,foul,personal,[],1630231,,,1610612758,105,106,2022-03-31T02:06:57Z,5740000,,,0,,K. Martin Jr. personal FOUL (2 PF),"[1630231, 1627745]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,200834.0,2.0,0.0,Jones,1627745.0,,,,,,,,,,,,,
587,PT07M30.00S,2022-03-31T02:07:16.2Z,4,REGULAR,foul,personal,[],1629726,,,1610612758,105,106,2022-03-31T02:07:22Z,5760000,,,0,,G. Mathews personal FOUL (5 PF),"[1629726, 1628367]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,1628159.0,5.0,0.0,Jackson,1628367.0,,,,,,,,,,,,,
589,PT07M30.00S,2022-03-31T02:07:24.1Z,4,REGULAR,foul,technical,['1freethrow'],1629726,,,1610612758,105,106,2022-03-31T02:07:38Z,5780000,,,0,,G. Mathews technical FOUL (1 Tech),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,1628159.0,5.0,1.0,,,,,,,,,,,,,,,
590,PT07M30.00S,2022-03-31T02:07:45.3Z,4,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,105,106,2022-03-31T02:07:45Z,5790000,,,0,,MISS H. Barnes technical Free Throw 1 of 1,[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
591,PT07M30.00S,2022-03-31T02:07:45.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,105,106,2022-03-31T02:07:45Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,,,,
592,PT07M23.00S,2022-03-31T02:08:07.6Z,4,REGULAR,2pt,Jump Shot,[],1630558,77.21747700394218,67.8921568627451,1610612758,105,106,2022-03-31T02:08:11Z,5810000,89.0,162.0,1,right,MISS D. Mitchell 18' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,18.48,Missed,,,,,,,,,,,,,,,,,,,
593,PT07M19.00S,2022-03-31T02:08:11.6Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,105,106,2022-03-31T02:08:11Z,5820000,,,0,,J. Christopher REBOUND (Off:3 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,592.0,4.0,1.0,3.0,,,,,,
594,PT07M13.00S,2022-03-31T02:08:21.7Z,4,REGULAR,foul,personal,[],1628367,,,1610612745,105,106,2022-03-31T02:08:29Z,5830000,,,0,,J. Jackson personal FOUL (3 PF),"[1628367, 1630231]",1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,1628159.0,3.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,
596,PT07M13.00S,2022-03-31T02:08:28.9Z,4,REGULAR,substitution,out,[],1630528,,,1610612745,105,106,2022-03-31T02:08:45Z,5850000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M13.00S,2022-03-31T02:08:28.9Z,4,REGULAR,substitution,out,[],1628367,,,1610612745,105,106,2022-03-31T02:08:45Z,5860000,,,0,,SUB out: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M13.00S,2022-03-31T02:08:28.9Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,105,106,2022-03-31T02:08:45Z,5870000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M13.00S,2022-03-31T02:08:28.9Z,4,REGULAR,substitution,in,[],1626168,,,1610612745,105,106,2022-03-31T02:08:45Z,5880000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M01.00S,2022-03-31T02:08:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630227,8.360709592641262,63.725490196078425,1610612745,105,106,2022-03-31T02:09:10Z,5890000,-69.0,26.0,1,left,MISS D. Nix 7' driving Layup - blocked,"[1630227, 1627745]",1610612745.0,HOU,driving,,,Nix,D. Nix,,,,,7.34,Missed,,,,,,,,,,,,,,Jones,1627745.0,,,,
601,PT07M01.00S,2022-03-31T02:08:59.1Z,4,REGULAR,block,,[],1627745,,,1610612745,105,106,2022-03-31T02:09:01Z,5900000,,,0,,D. Jones BLOCK (4 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M59.00S,2022-03-31T02:09:01.1Z,4,REGULAR,rebound,defensive,[],203087,,,1610612758,105,106,2022-03-31T02:13:22Z,5910000,,,0,,J. Lamb REBOUND (Off:3 Def:3),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,600.0,6.0,3.0,3.0,,,,,,
603,PT06M48.00S,2022-03-31T02:09:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,91.80354796320631,43.38235294117647,1610612758,105,106,2022-03-31T02:09:16Z,5920000,-33.0,25.0,1,right,MISS T. Lyles Layup - blocked,"[1626168, 1628981]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,4.12,Missed,,,,,,,,,,,,,,Fernando,1628981.0,,,,
604,PT06M48.00S,2022-03-31T02:09:11.2Z,4,REGULAR,block,,[],1628981,,,1610612758,105,106,2022-03-31T02:09:13Z,5930000,,,0,,B. Fernando BLOCK (1 BLK),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M45.00S,2022-03-31T02:09:14.2Z,4,REGULAR,rebound,defensive,[],1630227,,,1610612745,105,106,2022-03-31T02:09:16Z,5940000,,,0,,D. Nix REBOUND (Off:0 Def:2),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,603.0,2.0,2.0,0.0,,,,,,
606,PT06M28.00S,2022-03-31T02:09:30.8Z,4,REGULAR,3pt,Jump Shot,[],1630231,29.517082785808146,24.264705882352942,1610612745,108,106,2022-03-31T02:09:35Z,5950000,129.0,225.0,1,left,K. Martin Jr. 25' 3PT  (11 PTS) (D. Nix 1 AST),"[1630231, 1630227]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.92,Made,11.0,,,,,,D. Nix,1630227.0,1.0,,,,,,,,,,
608,PT06M13.00S,2022-03-31T02:09:45.7Z,4,REGULAR,2pt,Jump Shot,[],203087,82.47371879106439,25.98039215686275,1610612758,108,106,2022-03-31T02:09:50Z,5970000,-120.0,112.0,1,right,MISS J. Lamb 16' pullup Shot,[203087],1610612758.0,SAC,pullup,,,Lamb,J. Lamb,,,,,16.44,Missed,,,,,,,,,,,,,,,,,,,
609,PT06M10.00S,2022-03-31T02:09:48.7Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,108,106,2022-03-31T02:09:50Z,5980000,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,608.0,2.0,2.0,0.0,,,,,,
610,PT06M03.00S,2022-03-31T02:09:55.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,12.959921156373195,51.225490196078425,1610612745,108,106,2022-03-31T02:10:03Z,5990000,-6.0,69.0,1,left,MISS K. Martin Jr. 6' driving floating Shot,[1630231],1610612745.0,HOU,driving floating,,,Martin Jr.,K. Martin Jr.,,,,,6.96,Missed,,,,,,,,,,,,,,,,,,,
611,PT06M01.00S,2022-03-31T02:09:58.9Z,4,REGULAR,rebound,defensive,[],203087,,,1610612758,108,106,2022-03-31T02:09:58Z,6000000,,,0,,J. Lamb REBOUND (Off:3 Def:4),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,610.0,7.0,4.0,3.0,,,,,,
612,PT05M55.00S,2022-03-31T02:10:04.7Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,108,106,2022-03-31T02:10:11Z,6010000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 1629726]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,2.0,Mathews,1629726.0,
613,PT05M55.00S,2022-03-31T02:10:04.7Z,4,REGULAR,steal,,[],1629726,,,1610612745,108,106,2022-03-31T02:10:06Z,6020000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M47.00S,2022-03-31T02:10:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629726,8.360709592641262,56.86274509803921,1610612745,108,106,2022-03-31T02:10:19Z,6030000,-34.0,26.0,1,left,MISS G. Mathews running Layup,[1629726],1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,4.31,Missed,,,,,,,,,,,,,,,,,,,
615,PT05M46.00S,2022-03-31T02:10:16.3Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,108,106,2022-03-31T02:10:16Z,6040000,,,0,,K. Martin Jr. REBOUND (Off:3 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,614.0,6.0,3.0,3.0,,,,,,
616,PT05M46.00S,2022-03-31T02:10:16.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,5.590000152587891,50.0,1610612745,108,106,2022-03-31T02:10:31Z,6050000,0.0,0.0,1,left,MISS K. Martin Jr. tip Layup,[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
617,PT05M46.00S,2022-03-31T02:10:16.3Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,108,106,2022-03-31T02:10:31Z,6060000,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,616.0,6.0,5.0,1.0,,,,,,
618,PT05M46.00S,2022-03-31T02:10:20.0Z,4,REGULAR,foul,personal,[],1630231,,,1610612758,108,106,2022-03-31T02:10:23Z,6070000,,,0,,K. Martin Jr. personal FOUL (3 PF),"[1630231, 1626168]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,200834.0,3.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,
620,PT05M46.00S,2022-03-31T02:10:32.0Z,4,REGULAR,substitution,out,[],203087,,,1610612758,108,106,2022-03-31T02:10:35Z,6090000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M46.00S,2022-03-31T02:10:32.0Z,4,REGULAR,substitution,in,[],1628978,,,1610612758,108,106,2022-03-31T02:10:35Z,6100000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M34.00S,2022-03-31T02:10:52.8Z,4,REGULAR,3pt,Jump Shot,[],203084,71.56701708278581,79.41176470588235,1610612758,108,106,2022-03-31T02:10:59Z,6110000,147.0,215.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
