actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
448,PT05M04.00S,2022-11-04T00:44:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,4.155716162943495,54.65686274509803,1610612744,74,84,2022-11-04T00:45:00Z,4440000,-23.0,-13.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
449,PT05M01.00S,2022-11-04T00:44:55.4Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,74,84,2022-11-04T00:45:00Z,4450000,,,0,,C. Okeke REBOUND (Off:1 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,448.0,6.0,5.0,1.0,,,,,,,,,,,,,,
450,PT05M01.00S,2022-11-04T00:44:59.7Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612753,74,84,2022-11-04T00:45:11Z,4460000,,,0,,K. Looney shooting personal FOUL (4 PF) (Suggs 2 FT),"[1626172, 1630591]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201245.0,4.0,0.0,Suggs,1630591.0,,
452,PT05M01.00S,2022-11-04T00:45:34.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630591,,,1610612753,75,84,2022-11-04T00:45:59Z,4480000,,,0,,J. Suggs Free Throw 1 of 2 (11 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
453,PT05M01.00S,2022-11-04T00:45:34.8Z,3,REGULAR,substitution,out,[],203952,,,1610612753,75,84,2022-11-04T00:45:38Z,4490000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M01.00S,2022-11-04T00:45:34.8Z,3,REGULAR,substitution,in,[],1630541,,,1610612753,75,84,2022-11-04T00:45:38Z,4500000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M01.00S,2022-11-04T00:45:34.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630591,,,1610612753,75,84,2022-11-04T00:45:59Z,4510000,,,0,,MISS J. Suggs Free Throw 2 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
456,PT04M58.00S,2022-11-04T00:45:37.0Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,75,84,2022-11-04T00:45:59Z,4520000,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,455.0,6.0,4.0,2.0,,,,,,,,,,,,,,
457,PT04M45.00S,2022-11-04T00:46:11.9Z,3,REGULAR,3pt,Jump Shot,[],1629673,32.40801576872536,41.66666666666667,1610612744,75,87,2022-11-04T00:46:16Z,4530000,42.0,252.0,1,left,J. Poole 25' 3PT  (7 PTS) (S. Curry 7 AST),"[1629673, 201939]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.55,Made,,,,,7.0,S. Curry,201939.0,7.0,,,,,,,,,,
459,PT04M28.00S,2022-11-04T00:46:31.0Z,3,REGULAR,foul,offensive,[],1630532,,,1610612753,75,87,2022-11-04T00:46:41Z,4550000,,,0,,F. Wagner off-the-ball offensive FOUL (1 PF),"[1630532, 201939]",1610612753.0,ORL,off-the-ball,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1162.0,1.0,0.0,Curry,201939.0,,
461,PT04M28.00S,2022-11-04T00:46:31.0Z,3,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,75,87,2022-11-04T00:46:31Z,4570000,,,0,,F. Wagner offensive foul TURNOVER (3 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,1162.0,,,,,,
462,PT04M20.00S,2022-11-04T00:46:57.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,32.40801576872536,50.245098039215684,1610612744,75,90,2022-11-04T00:47:03Z,4580000,-1.0,252.0,1,left,S. Curry 25' 3PT pullup (23 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.21,Made,,,,,23.0,,,,,,,,,,,,,
463,PT04M02.00S,2022-11-04T00:47:15.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,89.17542706964521,45.588235294117645,1610612753,77,90,2022-11-04T00:47:20Z,4590000,-22.0,49.0,1,right,F. Wagner driving Hook (16 PTS) (J. Suggs 5 AST),"[1630532, 1630591]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,,,,,16.0,J. Suggs,1630591.0,5.0,,,,,,,,,,
465,PT03M52.00S,2022-11-04T00:47:26.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,5.863994743758213,55.392156862745104,1610612744,77,90,2022-11-04T00:47:30Z,4610000,-27.0,3.0,1,left,MISS K. Thompson running finger roll Layup,[202691],1610612744.0,GSW,running finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
466,PT03M48.00S,2022-11-04T00:47:29.5Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,77,90,2022-11-04T00:47:29Z,4620000,,,0,,C. Okeke REBOUND (Off:1 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,465.0,7.0,6.0,1.0,,,,,,,,,,,,,,
467,PT03M42.00S,2022-11-04T00:47:35.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,81.8166885676741,56.127450980392155,1610612753,79,90,2022-11-04T00:47:39Z,4630000,31.0,118.0,1,right,P. Banchero 12' turnaround Jump Shot (14 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,12.23,Made,,,,,14.0,,,,,,,,,,,,,
468,PT03M42.00S,2022-11-04T00:47:42.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626172,,,1610612753,79,90,2022-11-04T00:48:25Z,4640000,,,0,,K. Looney shooting personal FOUL (5 PF) (Banchero 1 FT),"[1626172, 1631094]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,201245.0,5.0,0.0,Banchero,1631094.0,,
470,PT03M42.00S,2022-11-04T00:47:56.1Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,79,90,2022-11-04T00:48:23Z,4660000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M42.00S,2022-11-04T00:47:56.1Z,3,REGULAR,substitution,out,[],1626172,,,1610612753,79,90,2022-11-04T00:48:23Z,4670000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M42.00S,2022-11-04T00:47:56.1Z,3,REGULAR,substitution,out,[],202691,,,1610612753,79,90,2022-11-04T00:48:23Z,4680000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M42.00S,2022-11-04T00:47:56.1Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,79,90,2022-11-04T00:48:23Z,4690000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M42.00S,2022-11-04T00:47:56.1Z,3,REGULAR,substitution,in,[],1630164,,,1610612753,79,90,2022-11-04T00:48:23Z,4700000,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M42.00S,2022-11-04T00:47:56.1Z,3,REGULAR,substitution,in,[],203210,,,1610612753,79,90,2022-11-04T00:48:23Z,4710000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M42.00S,2022-11-04T00:48:36.7Z,3,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,80,90,2022-11-04T00:48:36Z,4720000,,,0,,P. Banchero Free Throw 1 of 1 (15 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
477,PT03M29.00S,2022-11-04T00:48:50.5Z,3,REGULAR,3pt,Jump Shot,[],1630541,23.73521681997372,14.215686274509803,1610612744,80,90,2022-11-04T00:48:55Z,4730000,179.0,171.0,1,left,MISS M. Moody 24' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
478,PT03M26.00S,2022-11-04T00:48:53.5Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,80,90,2022-11-04T00:48:55Z,4740000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,477.0,4.0,3.0,1.0,,,,,,,,,,,,,,
479,PT03M22.00S,2022-11-04T00:49:00.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612753,80,90,2022-11-04T00:49:07Z,4750000,,,0,,J. Green shooting personal FOUL (3 PF) (Banchero 2 FT),"[203210, 1631094]",1610612744.0,GSW,shooting,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1162.0,3.0,0.0,Banchero,1631094.0,,
481,PT03M22.00S,2022-11-04T00:49:28.0Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,80,90,2022-11-04T00:49:28Z,4770000,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT03M22.00S,2022-11-04T00:49:28.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,80,90,2022-11-04T00:49:28Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,481.0,,,,,,,,,,,,,,,,,
483,PT03M22.00S,2022-11-04T00:49:47.1Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,81,90,2022-11-04T00:49:47Z,4790000,,,0,,P. Banchero Free Throw 2 of 2 (16 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
484,PT03M04.00S,2022-11-04T00:50:06.5Z,3,REGULAR,3pt,Jump Shot,[],201939,30.436925098554536,31.127450980392158,1610612744,81,90,2022-11-04T00:50:12Z,4800000,94.0,234.0,1,left,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
485,PT03M00.00S,2022-11-04T00:50:10.5Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,81,90,2022-11-04T00:50:12Z,4810000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,484.0,2.0,2.0,0.0,,,,,,,,,,,,,,
486,PT02M59.00S,2022-11-04T00:50:15.0Z,3,REGULAR,foul,offensive,[],1631094,,,1610612753,81,90,2022-11-04T00:50:22Z,4820000,,,0,,P. Banchero charge offensive FOUL (2 PF),"[1631094, 1630541]",1610612753.0,ORL,charge,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627964.0,2.0,0.0,Moody,1630541.0,,
488,PT02M59.00S,2022-11-04T00:50:15.0Z,3,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,81,90,2022-11-04T00:50:15Z,4840000,,,0,,P. Banchero offensive foul TURNOVER (2 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,,,1627964.0,,,,,,
489,PT02M59.00S,2022-11-04T00:50:22.6Z,3,REGULAR,substitution,out,[],1631094,,,1610612744,81,90,2022-11-04T00:50:31Z,4850000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M59.00S,2022-11-04T00:50:22.6Z,3,REGULAR,substitution,in,[],1630284,,,1610612744,81,90,2022-11-04T00:50:31Z,4860000,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M45.00S,2022-11-04T00:50:49.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,6.915243101182654,45.83333333333333,1610612744,81,90,2022-11-04T00:50:56Z,4870000,21.0,13.0,1,left,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
492,PT02M45.00S,2022-11-04T00:50:49.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,81,90,2022-11-04T00:50:56Z,4880000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,491.0,,,,,,,,,,,,,,,,,
493,PT02M45.00S,2022-11-04T00:50:56.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630164,,,1610612753,81,90,2022-11-04T00:51:30Z,4890000,,,0,,J. Wiseman loose ball personal FOUL (2 PF) (Harris 2 FT),"[1630164, 1630284]",1610612744.0,GSW,loose ball,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1162.0,2.0,0.0,Harris,1630284.0,,
495,PT02M45.00S,2022-11-04T00:51:34.0Z,3,REGULAR,freethrow,1 of 2,[],1630284,,,1610612753,82,90,2022-11-04T00:51:34Z,4910000,,,0,,K. Harris Free Throw 1 of 2 (7 PTS),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
496,PT02M45.00S,2022-11-04T00:51:55.5Z,3,REGULAR,freethrow,2 of 2,[],1630284,,,1610612753,83,90,2022-11-04T00:51:55Z,4920000,,,0,,K. Harris Free Throw 2 of 2 (8 PTS),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
497,PT02M29.00S,2022-11-04T00:52:11.6Z,3,REGULAR,3pt,Jump Shot,[],201939,6.783837056504599,98.0392156862745,1610612744,83,93,2022-11-04T00:52:19Z,4930000,-240.0,11.0,1,left,S. Curry 24' 3PT  (26 PTS) (J. Poole 2 AST),"[201939, 1629673]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,24.05,Made,,,,,26.0,J. Poole,1629673.0,2.0,,,,,,,,,,
499,PT02M05.00S,2022-11-04T00:52:35.7Z,3,REGULAR,turnover,bad pass,[],1630181,,,1610612753,83,93,2022-11-04T00:52:39Z,4950000,,,0,,R. Hampton bad pass TURNOVER (3 TO),"[1630181, 1630164]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Mid-Range,16-24 Right,,,,,,,,,,,3.0,Wiseman,1630164.0,,,,,,,
500,PT02M05.00S,2022-11-04T00:52:35.7Z,3,REGULAR,steal,,[],1630164,,,1610612744,83,93,2022-11-04T00:52:38Z,4960000,,,0,,J. Wiseman STEAL (1 STL),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
501,PT02M01.00S,2022-11-04T00:52:40.2Z,3,REGULAR,turnover,lost ball,[],1629673,,,1610612744,83,93,2022-11-04T00:52:45Z,4970000,,,0,,J. Poole lost ball TURNOVER (3 TO),"[1629673, 1630181]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,,,,,,,,,,,3.0,Hampton,1630181.0,,,,,,,
502,PT02M01.00S,2022-11-04T00:52:40.2Z,3,REGULAR,steal,,[],1630181,,,1610612753,83,93,2022-11-04T00:52:43Z,4980000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
503,PT01M56.00S,2022-11-04T00:52:45.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630284,93.77463863337714,47.794117647058826,1610612753,83,93,2022-11-04T00:52:53Z,4990000,-11.0,6.0,1,right,MISS K. Harris running Layup,[1630284],1610612753.0,ORL,running,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
504,PT01M54.00S,2022-11-04T00:52:47.4Z,3,REGULAR,rebound,offensive,[],1630181,,,1610612753,83,93,2022-11-04T00:52:47Z,5000000,,,0,,R. Hampton REBOUND (Off:1 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,,,503.0,2.0,1.0,1.0,,,,,,,,,,,,,,
505,PT01M53.00S,2022-11-04T00:52:49.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630541,,,1610612753,83,93,2022-11-04T00:53:05Z,5010000,,,0,,M. Moody shooting personal FOUL (2 PF) (Hampton 2 FT),"[1630541, 1630181]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201245.0,2.0,0.0,Hampton,1630181.0,,
507,PT01M53.00S,2022-11-04T00:53:23.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630181,,,1610612753,84,93,2022-11-04T00:53:23Z,5030000,,,0,,R. Hampton Free Throw 1 of 2 (6 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
508,PT01M53.00S,2022-11-04T00:53:41.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630181,,,1610612753,85,93,2022-11-04T00:53:41Z,5040000,,,0,,R. Hampton Free Throw 2 of 2 (7 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
509,PT01M39.00S,2022-11-04T00:53:57.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,11.12023653088042,50.245098039215684,1610612744,85,93,2022-11-04T00:54:03Z,5050000,-1.0,52.0,1,left,MISS J. Wiseman turnaround Hook,[1630164],1610612744.0,GSW,turnaround,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
510,PT01M36.00S,2022-11-04T00:54:00.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,85,93,2022-11-04T00:54:03Z,5060000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,509.0,5.0,4.0,1.0,,,,,,,,,,,,,,
511,PT01M31.00S,2022-11-04T00:54:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,91.14651773981603,59.55882352941176,1610612753,85,93,2022-11-04T00:54:14Z,5070000,48.0,31.0,1,right,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
512,PT01M29.00S,2022-11-04T00:54:07.6Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,85,93,2022-11-04T00:54:14Z,5080000,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,,
513,PT01M25.00S,2022-11-04T00:54:11.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,32.670827858081466,44.85294117647059,1610612744,85,93,2022-11-04T00:54:20Z,5090000,26.0,255.0,1,left,MISS S. Curry 25' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
514,PT01M25.00S,2022-11-04T00:54:11.2Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,85,93,2022-11-04T00:54:20Z,5100000,,,0,,C. Okeke REBOUND (Off:1 Def:7),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,513.0,8.0,7.0,1.0,,,,,,,,,,,,,,
515,PT01M15.00S,2022-11-04T00:54:21.4Z,3,REGULAR,3pt,Jump Shot,[],1628976,67.62483574244416,31.372549019607842,1610612753,88,93,2022-11-04T00:54:26Z,5110000,-93.0,252.0,1,right,W. Carter Jr. 26' 3PT  (14 PTS) (C. Okeke 3 AST),"[1628976, 1629643]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,26.85,Made,,,,,14.0,C. Okeke,1629643.0,3.0,,,,,,,,,,
517,PT00M59.30S,2022-11-04T00:54:38.0Z,3,REGULAR,3pt,Jump Shot,[],203210,12.697109067017081,97.54901960784314,1610612744,88,96,2022-11-04T00:54:44Z,5130000,-238.0,67.0,1,left,J. Green 24' 3PT  (7 PTS) (S. Curry 8 AST),"[203210, 201939]",1610612744.0,GSW,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,24.69,Made,,,,,7.0,S. Curry,201939.0,8.0,,,,,,,,,,
519,PT00M47.90S,2022-11-04T00:54:53.1Z,3,REGULAR,3pt,Jump Shot,[],1629643,75.1149802890933,88.72549019607843,1610612753,88,96,2022-11-04T00:54:57Z,5150000,194.0,181.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
520,PT00M45.20S,2022-11-04T00:54:55.8Z,3,REGULAR,rebound,offensive,[],1630284,,,1610612753,88,96,2022-11-04T00:54:57Z,5160000,,,0,,K. Harris REBOUND (Off:3 Def:1),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Right Center,,,519.0,4.0,1.0,3.0,,,,,,,,,,,,,,
521,PT00M45.20S,2022-11-04T00:54:57.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630284,91.27792378449409,49.50980392156863,1610612753,90,96,2022-11-04T00:55:13Z,5170000,-2.0,29.0,1,right,K. Harris putback Layup (10 PTS),[1630284],1610612753.0,ORL,putback,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,10.0,,,,,,,,,,,,,
522,PT00M45.20S,2022-11-04T00:55:00.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630164,,,1610612753,90,96,2022-11-04T00:55:08Z,5180000,,,0,,J. Wiseman shooting personal FOUL (3 PF) (Harris 1 FT),"[1630164, 1630284]",1610612744.0,GSW,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1162.0,3.0,0.0,Harris,1630284.0,,
524,PT00M45.20S,2022-11-04T00:55:17.8Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630164,,,1610612753,90,96,2022-11-04T00:57:02Z,5200000,,,0,,J. Wiseman technical FOUL (1 Tech),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,1627964.0,3.0,1.0,,,,
525,PT00M45.20S,2022-11-04T00:55:38.1Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,91,96,2022-11-04T00:57:02Z,5210000,,,0,,F. Wagner technical Free Throw 1 of 1 (17 PTS),[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
526,PT00M45.20S,2022-11-04T00:55:57.8Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,91,96,2022-11-04T00:57:02Z,5220000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M45.20S,2022-11-04T00:55:57.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,91,96,2022-11-04T00:57:02Z,5230000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M45.20S,2022-11-04T00:55:57.8Z,3,REGULAR,substitution,out,[],1630164,,,1610612753,91,96,2022-11-04T00:57:02Z,5240000,,,0,,SUB out: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M45.20S,2022-11-04T00:55:57.8Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,91,96,2022-11-04T00:57:02Z,5250000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M45.20S,2022-11-04T00:55:57.8Z,3,REGULAR,substitution,in,[],1631216,,,1610612753,91,96,2022-11-04T00:57:02Z,5260000,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M45.20S,2022-11-04T00:55:57.8Z,3,REGULAR,substitution,in,[],203110,,,1610612753,91,96,2022-11-04T00:57:02Z,5270000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT00M45.20S,2022-11-04T00:57:00.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630284,,,1610612753,91,96,2022-11-04T00:57:10Z,5280000,,,0,,MISS K. Harris Free Throw 1 of 1,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
