actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT03M20.00S,2022-11-09T23:25:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.85479632063075,50.49019607843137,1610612742,43,46,2022-11-09T23:25:30Z,2540000,False,2.0,15.0,1,right,S. Dinwiddie driving Layup (16 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.49,Made,16.0,,,,,,,,,,,,,,,,,
256,PT02M59.00S,2022-11-09T23:25:45.6Z,2,REGULAR,3pt,Jump Shot,[],1630591,30.17411300919842,75.49019607843137,1610612753,43,46,2022-11-09T23:25:51Z,2550000,False,-127.0,231.0,1,left,MISS J. Suggs 26' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
257,PT02M57.00S,2022-11-09T23:25:47.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,43,46,2022-11-09T23:25:51Z,2560000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,256.0,2.0,2.0,0.0,,,,,,,,,,,,,
258,PT02M52.00S,2022-11-09T23:25:56.6Z,2,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612742,43,46,2022-11-09T23:26:13Z,2570000,False,,,0,,J. Suggs shooting personal FOUL (3 PF) (Doncic 2 FT),"[1630591, 1629029]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202041.0,,,3.0,0.0,Doncic,1629029.0
260,PT02M52.00S,2022-11-09T23:26:22.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612742,43,46,2022-11-09T23:26:22Z,2590000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M52.00S,2022-11-09T23:27:05.3Z,2,REGULAR,substitution,out,[],1630591,,,1610612742,43,46,2022-11-09T23:29:05Z,2600000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M52.00S,2022-11-09T23:27:05.3Z,2,REGULAR,substitution,out,[],203939,,,1610612742,43,46,2022-11-09T23:29:05Z,2610000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M52.00S,2022-11-09T23:27:05.3Z,2,REGULAR,substitution,out,[],203915,,,1610612742,43,46,2022-11-09T23:29:05Z,2620000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M52.00S,2022-11-09T23:27:05.3Z,2,REGULAR,substitution,in,[],1631216,,,1610612742,43,46,2022-11-09T23:29:05Z,2630000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M52.00S,2022-11-09T23:27:05.3Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,43,46,2022-11-09T23:29:05Z,2640000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M52.00S,2022-11-09T23:27:05.3Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,43,46,2022-11-09T23:29:05Z,2650000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M52.00S,2022-11-09T23:29:21.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629029,,,1610612742,43,47,2022-11-09T23:29:21Z,2660000,False,,,0,,L. Doncic Free Throw 1 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
269,PT02M52.00S,2022-11-09T23:29:42.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629029,,,1610612742,43,48,2022-11-09T23:29:42Z,2670000,False,,,0,,L. Doncic Free Throw 2 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
270,PT02M35.00S,2022-11-09T23:30:02.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,6.1268068331143235,51.9607843137255,1610612753,45,48,2022-11-09T23:30:13Z,2680000,False,-10.0,5.0,1,left,M. Bamba reverse DUNK (6 PTS) (F. Wagner 3 AST),"[1628964, 1630532]",1610612753.0,ORL,reverse,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.1,Made,6.0,,,,,F. Wagner,1630532.0,3.0,,,,,,,,,,
272,PT02M19.00S,2022-11-09T23:30:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629029,65.91655716162943,51.470588235294116,1610612742,45,51,2022-11-09T23:30:24Z,2700000,False,7.0,268.0,1,right,L. Doncic 26' 3PT step back (17 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.8,Made,17.0,,,,,,,,,,,,,,,,,
273,PT02M05.00S,2022-11-09T23:30:32.9Z,2,REGULAR,2pt,Jump Shot,[],1629626,23.340998685939553,49.754901960784316,1610612753,45,51,2022-11-09T23:31:25Z,2710000,False,1.0,167.0,1,left,MISS B. Bol 16' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Center,16.69,Missed,,,,,,,,,,,,,,,,,,
274,PT02M02.00S,2022-11-09T23:30:35.9Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,45,51,2022-11-09T23:37:54Z,2720000,False,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Center,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,
275,PT01M54.00S,2022-11-09T23:30:44.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,93.77463863337714,96.32352941176471,1610612742,45,51,2022-11-09T23:30:49Z,2730000,False,232.0,6.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
276,PT01M50.00S,2022-11-09T23:30:48.6Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,45,51,2022-11-09T23:30:49Z,2740000,False,,,0,,C. Okeke REBOUND (Off:0 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Right Corner 3,24+ Right,,,,275.0,5.0,5.0,0.0,,,,,,,,,,,,,
277,PT01M36.00S,2022-11-09T23:31:02.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629643,6.652431011826544,51.9607843137255,1610612753,45,51,2022-11-09T23:31:06Z,2750000,False,-10.0,10.0,1,left,MISS C. Okeke driving DUNK,[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
278,PT01M33.00S,2022-11-09T23:31:04.9Z,2,REGULAR,rebound,offensive,[],1631216,,,1610612753,45,51,2022-11-09T23:31:04Z,2760000,False,,,0,,C. Houstan REBOUND (Off:1 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,277.0,2.0,1.0,1.0,,,,,,,,,,,,,
279,PT01M32.00S,2022-11-09T23:31:06.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631216,6.652431011826544,51.9607843137255,1610612753,45,51,2022-11-09T23:37:11Z,2770000,False,-10.0,10.0,1,left,MISS C. Houstan driving reverse Layup,[1631216],1610612753.0,ORL,driving reverse,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
280,PT01M29.00S,2022-11-09T23:31:09.3Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,45,51,2022-11-09T23:31:42Z,2780000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,,,
281,PT01M17.00S,2022-11-09T23:31:20.5Z,2,REGULAR,3pt,Jump Shot,[],1628467,65.52233902759527,53.431372549019606,1610612742,45,54,2022-11-09T23:31:26Z,2790000,False,17.0,272.0,1,right,M. Kleber 27' 3PT  (3 PTS) (L. Doncic 4 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,27.21,Made,3.0,,,,,L. Doncic,1629029.0,4.0,,,,,,,,,,
283,PT00M56.60S,2022-11-09T23:31:42.1Z,2,REGULAR,3pt,Jump Shot,[],1629626,16.507884362680684,95.83333333333334,1610612753,48,54,2022-11-09T23:31:51Z,2810000,False,-229.0,103.0,1,left,B. Bol 25' 3PT  (10 PTS) (C. Houstan 1 AST),"[1629626, 1631216]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,25.12,Made,10.0,,,,,C. Houstan,1631216.0,1.0,,,,,,,,,,
285,PT00M45.40S,2022-11-09T23:31:59.3Z,2,REGULAR,foul,personal,[],1629643,,,1610612742,48,54,2022-11-09T23:32:06Z,2830000,False,,,0,,C. Okeke personal FOUL (3 PF),"[1629643, 1629029]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203054.0,,,3.0,0.0,Doncic,1629029.0
288,PT00M45.40S,2022-11-09T23:32:16.0Z,2,REGULAR,substitution,out,[],1629643,,,1610612742,48,54,2022-11-09T23:32:26Z,2850000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT00M45.40S,2022-11-09T23:32:16.0Z,2,REGULAR,substitution,in,[],1629678,,,1610612742,48,54,2022-11-09T23:32:26Z,2860000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M33.50S,2022-11-09T23:32:47.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,68.41327201051249,22.30392156862745,1610612742,48,54,2022-11-09T23:33:59Z,2870000,False,-138.0,244.0,1,right,MISS L. Doncic 28' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,28.09,Missed,,,,,,,,,,,,,,,,,,
291,PT00M30.20S,2022-11-09T23:32:51.1Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,48,54,2022-11-09T23:32:58Z,2880000,False,,,0,,A. Schofield REBOUND (Off:0 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Left Center,,,,290.0,1.0,1.0,0.0,,,,,,,,,,,,,
293,PT00M16.00S,2022-11-09T23:33:06.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,6.915243101182654,46.568627450980394,1610612753,50,54,2022-11-09T23:33:12Z,2890000,False,17.0,13.0,1,left,F. Wagner driving Hook (12 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.13,Made,12.0,,,,,,,,,,,,,,,,,
294,PT00M12.20S,2022-11-09T23:33:13.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629678,,,1610612742,50,54,2022-11-09T23:33:31Z,2900000,False,,,0,,A. Schofield shooting personal FOUL (1 PF) (Green 2 FT),"[1629678, 1630182]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Green,1630182.0
296,PT00M12.20S,2022-11-09T23:33:41.3Z,2,REGULAR,freethrow,1 of 2,[],1630182,,,1610612742,50,54,2022-11-09T23:33:41Z,2920000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT00M12.20S,2022-11-09T23:33:41.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,50,54,2022-11-09T23:33:41Z,2930000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,
298,PT00M12.20S,2022-11-09T23:33:44.2Z,2,REGULAR,substitution,out,[],1629678,,,1610612742,50,54,2022-11-09T23:33:50Z,2940000,False,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M12.20S,2022-11-09T23:33:44.2Z,2,REGULAR,substitution,in,[],203082,,,1610612742,50,54,2022-11-09T23:33:50Z,2950000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M12.20S,2022-11-09T23:33:41.3Z,2,REGULAR,freethrow,2 of 2,[],1630182,,,1610612742,50,54,2022-11-09T23:34:07Z,2960000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT00M09.30S,2022-11-09T23:33:44.2Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,50,54,2022-11-09T23:34:07Z,2970000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,300.0,1.0,1.0,0.0,,,,,,,,,,,,,
302,PT00M02.90S,2022-11-09T23:34:12.2Z,2,REGULAR,3pt,Jump Shot,[],203082,31.882391590013142,26.225490196078432,1610612753,50,54,2022-11-09T23:34:25Z,2980000,False,119.0,247.0,1,left,MISS T. Ross 27' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
303,PT00M02.90S,2022-11-09T23:34:12.2Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,50,54,2022-11-09T23:34:25Z,2990000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,,302.0,2.0,1.0,1.0,,,,,,,,,,,,,
304,PT00M00.00S,2022-11-09T23:34:20.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628964,5.590000152587891,50.0,1610612753,50,54,2022-11-09T23:34:32Z,3000000,False,0.0,0.0,1,left,MISS M. Bamba tip DUNK,[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
305,PT00M00.00S,2022-11-09T23:34:20.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,50,54,2022-11-09T23:34:32Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,304.0,,,,,,,,,,,,,,,,
306,PT00M00.00S,2022-11-09T23:34:26.3Z,2,REGULAR,period,end,[],0,,,1610612753,50,54,2022-11-09T23:34:26Z,3020000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,out,['startperiod'],1631216,,,1610612753,50,54,2022-11-09T23:49:26Z,3030000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,out,['startperiod'],1628964,,,1610612753,50,54,2022-11-09T23:49:26Z,3040000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612753,50,54,2022-11-09T23:49:26Z,3050000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612753,50,54,2022-11-09T23:49:26Z,3060000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612753,50,54,2022-11-09T23:49:26Z,3070000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612753,50,54,2022-11-09T23:49:26Z,3080000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,in,['startperiod'],1629643,,,1610612753,50,54,2022-11-09T23:49:26Z,3090000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,50,54,2022-11-09T23:49:26Z,3100000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612753,50,54,2022-11-09T23:49:26Z,3110000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-11-09T23:49:08.8Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612753,50,54,2022-11-09T23:49:26Z,3120000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-11-09T23:49:35.4Z,3,REGULAR,period,start,[],0,,,1610612742,50,54,2022-11-09T23:49:35Z,3130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT11M42.00S,2022-11-09T23:49:53.1Z,3,REGULAR,3pt,Jump Shot,[],203915,8.492115637319317,4.901960784313726,1610612742,50,54,2022-11-09T23:49:59Z,3140000,False,225.0,27.0,1,left,MISS S. Dinwiddie 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,22.71,Missed,,,,,,,,,,,,,,,,,,
319,PT11M36.00S,2022-11-09T23:49:59.1Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,50,54,2022-11-09T23:49:59Z,3150000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,318.0,2.0,2.0,0.0,,,,,,,,,,,,,
320,PT11M24.00S,2022-11-09T23:50:10.4Z,3,REGULAR,turnover,bad pass,[],1629626,,,1610612753,50,54,2022-11-09T23:50:16Z,3160000,False,,,0,,B. Bol bad pass TURNOVER (2 TO),"[1629626, 203939]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Powell,203939.0,,,,,,,
321,PT11M24.00S,2022-11-09T23:50:10.4Z,3,REGULAR,steal,,[],203939,,,1610612742,50,54,2022-11-09T23:50:13Z,3170000,False,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
322,PT11M19.00S,2022-11-09T23:50:15.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627827,27.414586070959263,78.92156862745098,1610612742,50,54,2022-11-09T23:50:26Z,3180000,False,-145.0,205.0,1,left,MISS D. Finney-Smith 25' running 3PT,[1627827],1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
323,PT11M16.00S,2022-11-09T23:50:18.6Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,50,54,2022-11-09T23:50:26Z,3190000,False,,,0,,J. Suggs REBOUND (Off:0 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,322.0,5.0,5.0,0.0,,,,,,,,,,,,,
324,PT11M07.00S,2022-11-09T23:50:28.0Z,3,REGULAR,turnover,bad pass,[],1630532,,,1610612753,50,54,2022-11-09T23:50:32Z,3200000,False,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 203939]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Powell,203939.0,,,,,,,
325,PT11M07.00S,2022-11-09T23:50:28.0Z,3,REGULAR,steal,,[],203939,,,1610612742,50,54,2022-11-09T23:50:31Z,3210000,False,,,0,,D. Powell STEAL (3 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
326,PT11M03.00S,2022-11-09T23:50:36.6Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,50,54,2022-11-09T23:51:04Z,3220000,False,,,0,,D. Powell off-the-ball offensive FOUL (2 PF),"[203939, 1630591]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200833.0,,,2.0,0.0,Suggs,1630591.0
328,PT11M03.00S,2022-11-09T23:50:36.6Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,50,54,2022-11-09T23:50:36Z,3240000,False,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,200833.0,,,,,,
329,PT10M51.00S,2022-11-09T23:51:13.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630591,94.1688567674113,52.450980392156865,1610612753,50,54,2022-11-09T23:51:21Z,3250000,False,12.0,2.0,1,right,MISS J. Suggs driving Layup,[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
330,PT10M51.00S,2022-11-09T23:51:13.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,50,54,2022-11-09T23:51:21Z,3260000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,329.0,,,,,,,,,,,,,,,,
332,PT10M28.00S,2022-11-09T23:51:49.7Z,3,REGULAR,foul,personal,[],1630532,,,1610612742,50,54,2022-11-09T23:51:59Z,3280000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1627827]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203054.0,,,1.0,0.0,Finney-Smith,1627827.0
334,PT10M12.00S,2022-11-09T23:52:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.703679369250986,51.470588235294116,1610612742,50,54,2022-11-09T23:52:47Z,3300000,False,-7.0,20.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
336,PT10M09.00S,2022-11-09T23:52:41.7Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,50,54,2022-11-09T23:55:22Z,3320000,False,,,0,,B. Bol REBOUND (Off:0 Def:5),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,334.0,5.0,5.0,0.0,,,,,,,,,,,,,
338,PT10M03.00S,2022-11-09T23:53:00.3Z,3,REGULAR,2pt,Jump Shot,[],1628976,78.0059132720105,60.29411764705882,1610612753,50,54,2022-11-09T23:53:06Z,3340000,False,51.0,154.0,1,right,MISS W. Carter Jr. 16' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,16.26,Missed,,,,,,,,,,,,,,,,,,
339,PT09M59.00S,2022-11-09T23:53:04.3Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,50,54,2022-11-09T23:53:06Z,3350000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,,338.0,2.0,2.0,0.0,,,,,,,,,,,,,
340,PT09M49.00S,2022-11-09T23:53:14.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,31.750985545335087,65.19607843137256,1610612742,50,57,2022-11-09T23:53:20Z,3360000,False,-76.0,246.0,1,left,D. Finney-Smith 25' 3PT  (6 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.75,Made,6.0,,,,,L. Doncic,1629029.0,5.0,,,,,,,,,,
342,PT09M24.00S,2022-11-09T23:53:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,93.24901445466492,54.41176470588235,1610612753,52,57,2022-11-09T23:53:47Z,3380000,False,22.0,11.0,1,right,J. Suggs driving Layup (5 PTS) (C. Okeke 2 AST),"[1630591, 1629643]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.47,Made,5.0,,,,,C. Okeke,1629643.0,2.0,,,,,,,,,,
