actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
436,PT05M33.00S,2022-10-23T00:41:48.6Z,3,REGULAR,freethrow,1 of 2,[],1630284,,,1610612753,86,87,2022-10-23T00:41:48Z,4320000,,,0,,MISS K. Harris Free Throw 1 of 2,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
437,PT05M33.00S,2022-10-23T00:41:48.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,86,87,2022-10-23T00:41:48Z,4330000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,,,,,
438,PT05M33.00S,2022-10-23T00:41:51.4Z,3,REGULAR,substitution,out,[],203935,,,1610612753,86,87,2022-10-23T00:41:54Z,4340000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M33.00S,2022-10-23T00:41:51.4Z,3,REGULAR,substitution,in,[],1627763,,,1610612753,86,87,2022-10-23T00:41:54Z,4350000,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M33.00S,2022-10-23T00:42:15.6Z,3,REGULAR,freethrow,2 of 2,[],1630284,,,1610612753,87,87,2022-10-23T00:42:15Z,4360000,,,0,,K. Harris Free Throw 2 of 2 (3 PTS),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
441,PT05M18.00S,2022-10-23T00:42:35.2Z,3,REGULAR,foul,personal,[],1628964,,,1610612738,87,87,2022-10-23T00:42:47Z,4370000,,,0,,M. Bamba personal FOUL (1 PF),"[1628964, 1628369]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,29012.0,1.0,0.0,Tatum,1628369.0
443,PT05M11.00S,2022-10-23T00:43:00.7Z,3,REGULAR,3pt,Jump Shot,[],1628401,34.247700394218136,36.51960784313725,1610612738,87,87,2022-10-23T00:43:05Z,4390000,67.0,269.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,27.77,Missed,,,,,,,,,,,,,,,,,,
444,PT05M08.00S,2022-10-23T00:43:03.7Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,87,87,2022-10-23T00:43:05Z,4400000,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,443.0,5.0,5.0,0.0,,,,,,,,,,,,,,
445,PT04M58.00S,2022-10-23T00:43:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,93.16688567674113,45.44653799019608,1610612753,89,87,2022-10-23T00:43:39Z,4410000,-23.0,12.0,1,right,C. Anthony driving Layup (14 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,14.0,,,,,,,,,,,,,
450,PT04M47.00S,2022-10-23T00:43:52.5Z,3,REGULAR,foul,personal,['3freethrow'],1628976,,,1610612738,89,87,2022-10-23T00:44:03Z,4460000,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Brogdon 3 FT),"[1628976, 1627763]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,29012.0,3.0,1.0,Brogdon,1627763.0
452,PT04M47.00S,2022-10-23T00:44:04.1Z,3,REGULAR,freethrow,1 of 3,[],1627763,,,1610612738,89,88,2022-10-23T00:50:37Z,4480000,,,0,,M. Brogdon Free Throw 1 of 3 (4 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
453,PT04M47.00S,2022-10-23T00:44:06.8Z,3,REGULAR,freethrow,2 of 3,[],1627763,,,1610612738,89,89,2022-10-23T00:50:37Z,4490000,,,0,,M. Brogdon Free Throw 2 of 3 (5 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
454,PT04M47.00S,2022-10-23T00:44:18.1Z,3,REGULAR,freethrow,3 of 3,[],1627763,,,1610612738,89,90,2022-10-23T00:50:37Z,4500000,,,0,,M. Brogdon Free Throw 3 of 3 (6 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
455,PT04M26.00S,2022-10-23T00:44:40.3Z,3,REGULAR,2pt,Jump Shot,[],203082,74.19513797634691,62.254901960784316,1610612753,91,90,2022-10-23T00:44:49Z,4510000,61.0,190.0,1,right,T. Ross 19' running pullup Jump Shot (21 PTS) (C. Anthony 4 AST),"[203082, 1630175]",1610612753.0,ORL,running pullup,,,Ross,T. Ross,,,,,Mid-Range,16-24 Center,19.97,Made,,,,,21.0,,,,C. Anthony,1630175.0,4.0,,,,,,,
457,PT04M15.00S,2022-10-23T00:44:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,17.427726675427067,47.05882352941176,1610612738,91,92,2022-10-23T00:44:57Z,4530000,15.0,111.0,1,left,M. Brogdon 11' driving floating Jump Shot (8 PTS),[1627763],1610612738.0,BOS,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,,,,,8.0,,,,,,,,,,,,,
458,PT04M05.00S,2022-10-23T00:45:01.5Z,3,REGULAR,3pt,Jump Shot,[],1630284,82.21090670170827,96.07843137254902,1610612753,91,92,2022-10-23T00:45:06Z,4540000,230.0,115.0,1,right,MISS K. Harris 25' 3PT,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
459,PT04M03.00S,2022-10-23T00:45:03.5Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,91,92,2022-10-23T00:45:06Z,4550000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,458.0,2.0,2.0,0.0,,,,,,,,,,,,,,
460,PT03M53.00S,2022-10-23T00:45:13.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.065045992115635,44.6078431372549,1610612738,91,92,2022-10-23T00:48:08Z,4560000,27.0,258.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
461,PT03M49.00S,2022-10-23T00:45:17.4Z,3,REGULAR,rebound,defensive,[],1630284,,,1610612753,91,92,2022-10-23T00:45:19Z,4570000,,,0,,K. Harris REBOUND (Off:0 Def:2),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Center,,,460.0,2.0,2.0,0.0,,,,,,,,,,,,,,
462,PT03M26.00S,2022-10-23T00:45:40.5Z,3,REGULAR,3pt,Jump Shot,[],1628964,90.09526938239159,4.901960784313726,1610612753,91,92,2022-10-23T00:45:47Z,4580000,-225.0,41.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,22.91,Missed,,,,,,,,,,,,,,,,,,
463,PT03M23.00S,2022-10-23T00:45:43.5Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,91,92,2022-10-23T00:45:47Z,4590000,,,0,,D. White REBOUND (Off:2 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,462.0,4.0,2.0,2.0,,,,,,,,,,,,,,
464,PT03M15.00S,2022-10-23T00:45:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.5722733245729295,50.49019607843137,1610612738,91,94,2022-10-23T00:45:59Z,4600000,-2.0,19.0,1,left,D. White driving Layup (20 PTS) (J. Brown 4 AST),"[1628401, 1627759]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,20.0,,,,J. Brown,1627759.0,4.0,,,,,,,
466,PT02M49.00S,2022-10-23T00:46:18.2Z,3,REGULAR,3pt,Jump Shot,[],203082,70.77858081471747,22.058823529411764,1610612753,91,94,2022-10-23T00:52:55Z,4620000,-140.0,222.0,1,right,MISS T. Ross 26' step back 3PT,[203082],1610612753.0,ORL,step back,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
467,PT02M44.00S,2022-10-23T00:46:22.3Z,3,REGULAR,rebound,offensive,[],1630175,,,1610612753,91,94,2022-10-23T00:46:22Z,4630000,,,0,,C. Anthony REBOUND (Off:1 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,466.0,6.0,5.0,1.0,,,,,,,,,,,,,,
468,PT02M41.00S,2022-10-23T00:46:24.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203082,77.79237844940867,9.826899509803921,1610612753,94,94,2022-10-23T00:46:33Z,4640000,-201.0,156.0,1,right,T. Ross 25' 3PT  (24 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,25.45,Made,,,,,24.0,,,,,,,,,,,,,
470,PT02M25.00S,2022-10-23T00:46:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.09789750328515,55.392156862745104,1610612738,94,94,2022-10-23T00:46:46Z,4660000,-27.0,24.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
471,PT02M23.00S,2022-10-23T00:46:43.5Z,3,REGULAR,rebound,defensive,[],1630284,,,1610612753,94,94,2022-10-23T00:46:46Z,4670000,,,0,,K. Harris REBOUND (Off:0 Def:3),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,470.0,3.0,3.0,0.0,,,,,,,,,,,,,,
472,PT02M03.00S,2022-10-23T00:47:03.1Z,3,REGULAR,3pt,Jump Shot,[],1628964,70.38436268068331,72.79411764705883,1610612753,94,94,2022-10-23T00:47:07Z,4680000,114.0,226.0,1,right,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
473,PT02M01.00S,2022-10-23T00:47:05.1Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,94,94,2022-10-23T00:47:07Z,4690000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,472.0,3.0,3.0,0.0,,,,,,,,,,,,,,
474,PT01M55.00S,2022-10-23T00:47:12.0Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1627759,6.521024967148489,88.23529411764706,1610612738,94,94,2022-10-23T00:47:19Z,4700000,-191.0,9.0,1,left,MISS J. Brown 19' running Shot,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left,19.14,Missed,,,,,,,,,,,,,,,,,,
475,PT01M52.00S,2022-10-23T00:47:15.0Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,94,94,2022-10-23T00:47:19Z,4710000,,,0,,C. Anthony REBOUND (Off:1 Def:6),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left,,,474.0,7.0,6.0,1.0,,,,,,,,,,,,,,
476,PT01M33.00S,2022-10-23T00:47:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,84.70762155059133,60.5392156862745,1610612753,94,94,2022-10-23T00:47:40Z,4720000,53.0,91.0,1,right,MISS C. Anthony 10' running pullup Shot,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,10.53,Missed,,,,,,,,,,,,,,,,,,
477,PT01M30.00S,2022-10-23T00:47:36.1Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,94,94,2022-10-23T00:47:40Z,4730000,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,476.0,4.0,4.0,0.0,,,,,,,,,,,,,,
478,PT01M17.00S,2022-10-23T00:47:51.9Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612738,94,94,2022-10-23T00:48:09Z,4740000,,,0,,M. Bamba shooting personal FOUL (2 PF) (Brown 2 FT),"[1628964, 1627759]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Brown,1627759.0
480,PT01M17.00S,2022-10-23T00:48:07.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,94,94,2022-10-23T00:48:07Z,4760000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,out,[],1628964,,,1610612738,94,94,2022-10-23T00:50:42Z,4770000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,out,[],203082,,,1610612738,94,94,2022-10-23T00:50:42Z,4780000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,out,[],1628976,,,1610612738,94,94,2022-10-23T00:50:42Z,4790000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,out,[],1630175,,,1610612738,94,94,2022-10-23T00:50:42Z,4800000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,94,94,2022-10-23T00:50:42Z,4810000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,94,94,2022-10-23T00:50:42Z,4820000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,in,[],1630532,,,1610612738,94,94,2022-10-23T00:50:42Z,4830000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,in,[],1631094,,,1610612738,94,94,2022-10-23T00:50:42Z,4840000,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,in,[],1630181,,,1610612738,94,94,2022-10-23T00:50:42Z,4850000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,in,[],1629643,,,1610612738,94,94,2022-10-23T00:50:42Z,4860000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,in,[],201933,,,1610612738,94,94,2022-10-23T00:50:42Z,4870000,,,0,,SUB in: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M17.00S,2022-10-23T00:49:39.7Z,3,REGULAR,substitution,in,[],203935,,,1610612738,94,94,2022-10-23T00:50:42Z,4880000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M17.00S,2022-10-23T00:50:59.9Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,94,95,2022-10-23T00:50:59Z,4890000,,,0,,J. Brown Free Throw 1 of 2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
495,PT01M17.00S,2022-10-23T00:51:13.1Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,94,96,2022-10-23T00:51:13Z,4900000,,,0,,J. Brown Free Throw 2 of 2 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
496,PT01M03.00S,2022-10-23T00:51:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.9060446780552,54.90196078431373,1610612753,94,96,2022-10-23T00:51:35Z,4910000,25.0,5.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
497,PT00M59.30S,2022-10-23T00:51:32.7Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,94,96,2022-10-23T00:51:35Z,4920000,,,0,,F. Wagner REBOUND (Off:2 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,496.0,6.0,4.0,2.0,,,,,,,,,,,,,,
498,PT00M58.90S,2022-10-23T00:51:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,92.85479632063075,57.107843137254896,1610612753,94,96,2022-10-23T00:51:39Z,4930000,36.0,15.0,1,right,MISS F. Wagner Layup,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,,
499,PT00M57.20S,2022-10-23T00:51:35.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,94,96,2022-10-23T01:05:33Z,4940000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,498.0,7.0,7.0,0.0,,,,,,,,,,,,,,
500,PT00M54.90S,2022-10-23T00:51:41.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629643,,,1610612738,94,96,2022-10-23T00:51:54Z,4950000,,,0,,C. Okeke shooting personal FOUL (3 PF) (Brown 2 FT),"[1629643, 1627759]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Brown,1627759.0
502,PT00M54.90S,2022-10-23T00:52:12.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,94,97,2022-10-23T00:53:28Z,4970000,,,0,,J. Brown Free Throw 1 of 2 (10 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
507,PT00M54.90S,2022-10-23T00:52:12.9Z,3,REGULAR,violation,lane,[],1631094,,,1610612738,94,97,2022-10-23T00:53:28Z,4975000,,,0,,P. Banchero lane VIOLATION,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M54.90S,2022-10-23T00:52:12.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,94,97,2022-10-23T00:53:28Z,4980000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
508,PT00M54.90S,2022-10-23T00:52:12.9Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,94,97,2022-10-23T00:55:18Z,4985000,,,0,,C. Okeke REBOUND (Off:1 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,503.0,3.0,2.0,1.0,,,,,,,,,,,,,,
504,PT00M34.10S,2022-10-23T00:53:13.1Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,94,97,2022-10-23T00:57:12Z,4990000,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 201933]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,Griffin,201933.0,,,,,,,,,,
505,PT00M34.10S,2022-10-23T00:53:13.1Z,3,REGULAR,steal,,[],201933,,,1610612738,94,97,2022-10-23T00:53:16Z,5000000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
506,PT00M21.40S,2022-10-23T00:53:25.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201933,26.231931668856767,82.59803921568627,1610612738,94,97,2022-10-23T00:56:23Z,5010000,-163.0,194.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
509,PT00M18.70S,2022-10-23T00:53:29.3Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,94,97,2022-10-23T00:53:29Z,5020000,,,0,,J. Brown REBOUND (Off:1 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,506.0,8.0,7.0,1.0,,,,,,,,,,,,,,
510,PT00M18.70S,2022-10-23T00:53:30.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627759,7.703679369250986,50.245098039215684,1610612738,94,99,2022-10-23T00:56:27Z,5030000,-1.0,20.0,1,left,J. Brown Layup (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,12.0,,,,,,,,,,,,,
511,PT00M03.00S,2022-10-23T00:53:51.3Z,3,REGULAR,3pt,Jump Shot,[],1630532,78.63009198423127,91.66666666666667,1610612753,94,99,2022-10-23T01:02:33Z,5040000,208.0,148.0,1,right,MISS F. Wagner 25' step back 3PT - blocked,"[1630532, 1629684]",1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,Williams,1629684.0,,,,,
512,PT00M03.00S,2022-10-23T00:53:51.3Z,3,REGULAR,block,,[],1629684,,,1610612753,94,99,2022-10-23T00:54:50Z,5050000,,,0,,G. Williams BLOCK (2 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
513,PT00M01.00S,2022-10-23T00:53:53.3Z,3,REGULAR,rebound,offensive,[],1631094,,,1610612753,94,99,2022-10-23T01:01:43Z,5060000,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,511.0,3.0,2.0,1.0,,,,,,,,,,,,,,
514,PT00M00.00S,2022-10-23T00:55:31.1Z,3,REGULAR,period,end,[],0,,,1610612753,94,99,2022-10-23T00:55:31Z,5070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-10-23T00:55:53.1Z,4,REGULAR,substitution,out,['startperiod'],1630181,,,1610612753,94,99,2022-10-23T00:56:31Z,5080000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-10-23T00:55:53.1Z,4,REGULAR,substitution,in,['startperiod'],1629626,,,1610612753,94,99,2022-10-23T00:56:31Z,5090000,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-10-23T00:56:42.2Z,4,REGULAR,period,start,[],0,,,1610612753,94,99,2022-10-23T00:56:42Z,5100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M46.00S,2022-10-23T00:56:57.1Z,4,REGULAR,foul,personal,['2freethrow'],201933,,,1610612753,94,99,2022-10-23T00:57:07Z,5110000,,,0,,B. Griffin shooting personal FOUL (1 PF) (Banchero 2 FT),"[201933, 1631094]",1610612738.0,BOS,shooting,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Banchero,1631094.0
520,PT11M46.00S,2022-10-23T00:57:32.2Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,95,99,2022-10-23T00:58:05Z,5130000,,,0,,P. Banchero Free Throw 1 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
521,PT11M46.00S,2022-10-23T00:57:32.2Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,95,99,2022-10-23T00:58:05Z,5140000,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
522,PT11M44.00S,2022-10-23T00:57:34.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,95,99,2022-10-23T00:58:05Z,5150000,,,0,,J. Brown REBOUND (Off:1 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,521.0,9.0,8.0,1.0,,,,,,,,,,,,,,
