actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
508,PT05M10.00S,2022-11-12T02:03:14.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,66.70499342969777,34.55882352941176,1610612756,106,89,2022-11-12T02:03:20Z,5030000,False,-77.0,260.0,1,right,MISS D. Booker 27' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,27.17,Missed,,,,,,,,,,,,,,
509,PT05M06.00S,2022-11-12T02:03:18.5Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,106,89,2022-11-12T02:03:20Z,5040000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,508.0,7.0,5.0,2.0,,,,,,
510,PT04M55.00S,2022-11-12T02:03:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,8.229303547963205,54.65686274509803,1610612753,106,89,2022-11-12T02:03:34Z,5050000,False,-23.0,25.0,1,left,MISS W. Carter Jr. Layup,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,3.41,Missed,,,,,,,,,,,,,,
511,PT04M55.00S,2022-11-12T02:03:29.5Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,106,89,2022-11-12T02:03:34Z,5060000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,510.0,8.0,5.0,3.0,,,,,,
512,PT04M55.00S,2022-11-12T02:03:32.6Z,4,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612753,106,89,2022-11-12T02:03:54Z,5070000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1628969, 1628976]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1628953.0,,,,,,,,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0
514,PT04M55.00S,2022-11-12T02:04:01.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,107,89,2022-11-12T02:04:01Z,5090000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (19 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
515,PT04M55.00S,2022-11-12T02:04:21.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,108,89,2022-11-12T02:04:21Z,5100000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (20 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
516,PT04M44.00S,2022-11-12T02:04:35.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.80354796320631,56.372549019607845,1610612756,108,89,2022-11-12T02:04:42Z,5110000,False,32.0,25.0,1,right,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,4.02,Missed,,,,,,,,,,,,,,
517,PT04M41.00S,2022-11-12T02:04:38.8Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,108,89,2022-11-12T02:04:42Z,5120000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,516.0,9.0,6.0,3.0,,,,,,
518,PT04M37.00S,2022-11-12T02:04:45.5Z,4,REGULAR,turnover,out-of-bounds,[],1630181,,,1610612753,108,89,2022-11-12T02:04:54Z,5130000,False,,,0,,R. Hampton bad pass out-of-bounds TURNOVER (1 TO),[1630181],1610612753.0,ORL,bad pass,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,202058.0,1.0,,,,,,,,,,,,,,,,,,
520,PT04M27.00S,2022-11-12T02:05:07.2Z,4,REGULAR,substitution,out,[],1630181,,,1610612756,108,89,2022-11-12T02:05:11Z,5150000,False,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT04M27.00S,2022-11-12T02:05:07.2Z,4,REGULAR,substitution,in,[],1629643,,,1610612756,108,89,2022-11-12T02:05:11Z,5160000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT04M25.00S,2022-11-12T02:05:20.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629028,69.20170827858082,28.431372549019606,1610612756,108,89,2022-11-12T02:05:24Z,5170000,False,-108.0,237.0,1,right,MISS D. Ayton 26' 3PT,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,26.04,Missed,,,,,,,,,,,,,,
523,PT04M21.00S,2022-11-12T02:05:24.2Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,108,89,2022-11-12T02:05:24Z,5180000,False,,,0,,B. Bol REBOUND (Off:0 Def:13),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,522.0,13.0,13.0,0.0,,,,,,
524,PT04M05.00S,2022-11-12T02:05:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.5722733245729295,48.77450980392157,1610612753,110,89,2022-11-12T02:05:48Z,5190000,False,6.0,19.0,1,left,F. Wagner alley-oop Layup (16 PTS) (W. Carter Jr. 5 AST),"[1630532, 1628976]",1610612753.0,ORL,alley-oop,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,1.97,Made,16.0,W. Carter Jr.,1628976.0,5.0,,,,,,,,,,
526,PT04M04.00S,2022-11-12T02:05:51.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,110,89,2022-11-12T02:05:51Z,5210000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,out,[],203082,,,1610612756,110,89,2022-11-12T02:07:09Z,5230000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,out,[],1628470,,,1610612756,110,89,2022-11-12T02:07:09Z,5240000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,110,89,2022-11-12T02:07:09Z,5250000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,out,[],1626166,,,1610612756,110,89,2022-11-12T02:07:09Z,5260000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,out,[],1629028,,,1610612756,110,89,2022-11-12T02:07:09Z,5270000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,out,[],1628969,,,1610612756,110,89,2022-11-12T02:07:09Z,5280000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,in,[],1630591,,,1610612756,110,89,2022-11-12T02:07:09Z,5290000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,in,[],1629006,,,1610612756,110,89,2022-11-12T02:07:09Z,5300000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,in,[],202687,,,1610612756,110,89,2022-11-12T02:07:09Z,5310000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,in,[],203967,,,1610612756,110,89,2022-11-12T02:07:09Z,5320000,False,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,in,[],1630613,,,1610612756,110,89,2022-11-12T02:07:09Z,5330000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M04.00S,2022-11-12T02:06:44.4Z,4,REGULAR,substitution,in,[],1627814,,,1610612756,110,89,2022-11-12T02:07:09Z,5340000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT03M49.00S,2022-11-12T02:07:30.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,80.6340341655716,40.68627450980392,1610612756,110,91,2022-11-12T02:07:34Z,5350000,False,-47.0,130.0,1,right,D. Washington Jr. 13' pullup Jump Shot (2 PTS),[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.76,Made,2.0,,,,,,,,,,,,,
541,PT03M34.00S,2022-11-12T02:07:47.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630613,,,1610612753,110,91,2022-11-12T02:07:59Z,5360000,False,,,0,,D. Washington Jr. shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630613, 1630532]",1610612756.0,PHX,shooting,,,Washington Jr.,D. Washington Jr.,,,,,Restricted Area,0-8 Center,1628953.0,,,,,,,,,,,,,,,,1.0,0.0,Wagner,1630532.0
543,PT03M34.00S,2022-11-12T02:08:09.2Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,111,91,2022-11-12T02:08:29Z,5380000,False,,,0,,F. Wagner Free Throw 1 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
544,PT03M34.00S,2022-11-12T02:08:09.2Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,111,91,2022-11-12T02:08:29Z,5390000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
545,PT03M31.00S,2022-11-12T02:08:12.2Z,4,REGULAR,rebound,defensive,[],202687,,,1610612756,111,91,2022-11-12T02:08:29Z,5400000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,544.0,2.0,1.0,1.0,,,,,,
546,PT03M17.00S,2022-11-12T02:08:41.6Z,4,REGULAR,3pt,Jump Shot,[],203967,84.57621550591328,96.07843137254902,1610612756,111,91,2022-11-12T02:08:46Z,5410000,False,230.0,92.0,1,right,MISS D. Saric 24' 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right,,,,,24.83,Missed,,,,,,,,,,,,,,
547,PT03M13.00S,2022-11-12T02:08:45.6Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,111,91,2022-11-12T02:08:46Z,5420000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right,,,,,,,,,,,546.0,10.0,7.0,3.0,,,,,,
548,PT02M56.00S,2022-11-12T02:09:02.5Z,4,REGULAR,3pt,Jump Shot,[],1628976,27.808804204993432,79.41176470588235,1610612753,111,91,2022-11-12T02:09:06Z,5430000,False,-147.0,209.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,25.55,Missed,,,,,,,,,,,,,,
549,PT02M53.00S,2022-11-12T02:09:05.5Z,4,REGULAR,rebound,defensive,[],1629006,,,1610612756,111,91,2022-11-12T02:09:06Z,5440000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,548.0,1.0,1.0,0.0,,,,,,
550,PT02M46.00S,2022-11-12T02:09:13.0Z,4,REGULAR,2pt,Jump Shot,[],1629006,74.98357424441524,75.0,1610612756,111,91,2022-11-12T02:09:19Z,5450000,False,125.0,183.0,1,right,MISS J. Okogie 22' pullup Shot,[1629006],1610612756.0,PHX,pullup,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Right Center,,,,,22.14,Missed,,,,,,,,,,,,,,
551,PT02M42.00S,2022-11-12T02:09:17.0Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,111,91,2022-11-12T02:09:19Z,5460000,False,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,550.0,3.0,3.0,0.0,,,,,,
552,PT02M25.00S,2022-11-12T02:09:33.8Z,4,REGULAR,3pt,Jump Shot,[],1630591,28.465834428383708,22.058823529411764,1610612753,111,91,2022-11-12T02:09:38Z,5470000,False,140.0,215.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,25.65,Missed,,,,,,,,,,,,,,
553,PT02M22.00S,2022-11-12T02:09:36.8Z,4,REGULAR,rebound,defensive,[],203967,,,1610612756,111,91,2022-11-12T02:09:38Z,5480000,False,,,0,,D. Saric REBOUND (Off:1 Def:2),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,552.0,3.0,2.0,1.0,,,,,,
554,PT02M10.00S,2022-11-12T02:09:49.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202687,87.86136662286465,40.931372549019606,1610612756,111,91,2022-11-12T02:10:15Z,5490000,False,-45.0,62.0,1,right,MISS B. Biyombo 7' turnaround Hook,[202687],1610612756.0,PHX,turnaround,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.65,Missed,,,,,,,,,,,,,,
555,PT02M10.00S,2022-11-12T02:09:49.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,111,91,2022-11-12T02:10:15Z,5500000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,554.0,,,,,,,,,
556,PT02M10.00S,2022-11-12T02:10:14.3Z,4,REGULAR,substitution,out,[],1630532,,,1610612756,111,91,2022-11-12T02:10:30Z,5510000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT02M10.00S,2022-11-12T02:10:14.3Z,4,REGULAR,substitution,out,[],1628976,,,1610612756,111,91,2022-11-12T02:10:30Z,5520000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT02M10.00S,2022-11-12T02:10:14.3Z,4,REGULAR,substitution,in,[],1629678,,,1610612756,111,91,2022-11-12T02:10:30Z,5530000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT02M10.00S,2022-11-12T02:10:14.3Z,4,REGULAR,substitution,in,[],1631216,,,1610612756,111,91,2022-11-12T02:10:30Z,5540000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT02M10.00S,2022-11-12T02:10:41.5Z,4,REGULAR,jumpball,recovered,[],1630613,,,1610612756,111,91,2022-11-12T02:14:45Z,5550000,False,,,0,,Jump Ball B. Biyombo vs. B. Bol: Tip to D. Washington Jr.,"[1630613, 202687, 1629626]",1610612756.0,PHX,lodgedball,D. Washington Jr.,1630613.0,Washington Jr.,D. Washington Jr.,Biyombo,202687.0,Bol,1629626.0,,,,,,,,,,,,,,,,,,,,,,
563,PT01M48.00S,2022-11-12T02:10:56.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630613,68.15045992115637,62.99019607843137,1610612756,111,91,2022-11-12T02:11:06Z,5580000,False,65.0,247.0,1,right,MISS D. Washington Jr. 25' 3PT,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,,25.53,Missed,,,,,,,,,,,,,,
564,PT01M45.00S,2022-11-12T02:10:59.0Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,111,91,2022-11-12T02:10:59Z,5590000,False,,,0,,B. Bol REBOUND (Off:0 Def:14),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,,,,,,,563.0,14.0,14.0,0.0,,,,,,
565,PT01M30.00S,2022-11-12T02:11:14.6Z,4,REGULAR,turnover,lost ball,[],1630591,,,1610612753,111,91,2022-11-12T02:11:26Z,5600000,False,,,0,,J. Suggs lost ball TURNOVER (2 TO),"[1630591, 202687]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,2.0,Biyombo,202687.0,,,,,,,,,,,,,,,,
566,PT01M30.00S,2022-11-12T02:11:14.6Z,4,REGULAR,steal,,[],202687,,,1610612756,111,91,2022-11-12T02:11:16Z,5610000,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
567,PT01M28.00S,2022-11-12T02:11:18.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202687,93.9060446780552,50.73529411764706,1610612756,111,93,2022-11-12T02:12:20Z,5620000,False,4.0,5.0,1,right,B. Biyombo running DUNK (6 PTS) (D. Washington Jr. 1 AST),"[202687, 1630613]",1610612756.0,PHX,running,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,0.61,Made,6.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,,,
569,PT01M28.00S,2022-11-12T02:11:22.1Z,4,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612756,111,93,2022-11-12T02:11:39Z,5640000,False,,,0,,J. Suggs shooting personal FOUL (3 PF) (Biyombo 1 FT),"[1630591, 202687]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1628172.0,,,,,,,,,,,,,,,,3.0,0.0,Biyombo,202687.0
571,PT01M28.00S,2022-11-12T02:11:50.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202687,,,1610612756,111,94,2022-11-12T02:11:50Z,5660000,False,,,0,,B. Biyombo Free Throw 1 of 1 (7 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
572,PT01M12.00S,2022-11-12T02:12:08.3Z,4,REGULAR,3pt,Jump Shot,[],1629626,33.85348226018397,46.568627450980394,1610612753,114,94,2022-11-12T02:12:13Z,5670000,False,17.0,266.0,1,left,B. Bol 26' 3PT  (13 PTS) (C. Okeke 3 AST),"[1629626, 1629643]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,26.63,Made,13.0,C. Okeke,1629643.0,3.0,,,,,,,,,,
574,PT01M00.00S,2022-11-12T02:12:22.4Z,4,REGULAR,3pt,Jump Shot,[],1630613,70.77858081471747,21.07843137254902,1610612756,114,97,2022-11-12T02:12:31Z,5690000,False,-145.0,222.0,1,right,D. Washington Jr. 26' 3PT pullup (5 PTS),[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Left Center,,,,,26.51,Made,5.0,,,,,,,,,,,,,
575,PT00M44.60S,2022-11-12T02:12:40.6Z,4,REGULAR,3pt,Jump Shot,[],1629643,32.40801576872536,57.107843137254896,1610612753,114,97,2022-11-12T02:12:46Z,5700000,False,-36.0,252.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,,25.46,Missed,,,,,,,,,,,,,,
576,PT00M41.90S,2022-11-12T02:12:43.3Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612756,114,97,2022-11-12T02:12:46Z,5710000,False,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,575.0,2.0,2.0,0.0,,,,,,
577,PT00M36.20S,2022-11-12T02:12:49.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,83.39356110381078,50.245098039215684,1610612756,114,97,2022-11-12T02:13:36Z,5720000,False,1.0,104.0,1,right,MISS B. Biyombo 10' floating Shot,[202687],1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.36,Missed,,,,,,,,,,,,,,
578,PT00M29.70S,2022-11-12T02:12:56.0Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,114,97,2022-11-12T02:12:59Z,5730000,False,,,0,,B. Bol REBOUND (Off:0 Def:15),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,577.0,15.0,15.0,0.0,,,,,,
579,PT00M08.70S,2022-11-12T02:13:20.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,114,97,2022-11-12T02:14:01Z,5740000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,1628172.0,,,,,,,,,,,,,,,,,,,
581,PT00M03.60S,2022-11-12T02:13:56.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630613,71.04139290407359,22.058823529411764,1610612756,114,97,2022-11-12T02:14:05Z,5760000,False,-140.0,220.0,1,right,MISS D. Washington Jr. 26' step back 3PT,[1630613],1610612756.0,PHX,step back,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Left Center,,,,,26.04,Missed,,,,,,,,,,,,,,
582,PT00M00.60S,2022-11-12T02:13:59.5Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,114,97,2022-11-12T02:13:59Z,5770000,False,,,0,,C. Okeke REBOUND (Off:3 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,581.0,5.0,2.0,3.0,,,,,,
583,PT00M00.00S,2022-11-12T02:14:32.5Z,4,REGULAR,period,end,[],0,,,1610612753,114,97,2022-11-12T02:14:32Z,5780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT00M00.00S,2022-11-12T02:14:40.4Z,4,REGULAR,game,end,[],0,,,0,114,97,2022-11-12T02:14:40Z,5790000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
