actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
430,PT05M42.00S,2023-02-26T01:40:43.4Z,3,REGULAR,rebound,offensive,[],203914,,,1610612753,61,68,2023-02-26T01:40:47Z,4250000,False,,,0,,G. Harris REBOUND (Off:2 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,429.0,4.0,2.0,2.0,,,,,,,,,,,,,
431,PT05M40.00S,2023-02-26T01:40:45.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203914,69.59592641261499,75.24509803921569,1610612753,61,68,2023-02-26T01:40:52Z,4260000,False,126.0,233.0,1,right,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
432,PT05M40.00S,2023-02-26T01:40:45.4Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,61,68,2023-02-26T01:40:52Z,4270000,False,,,0,,W. Carter Jr. REBOUND (Off:5 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,431.0,11.0,6.0,5.0,,,,,,,,,,,,,
433,PT05M37.00S,2023-02-26T01:40:48.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,92.46057818659659,47.549019607843135,1610612753,61,68,2023-02-26T01:40:55Z,4280000,False,-12.0,18.0,1,right,MISS W. Carter Jr. putback Layup,[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
434,PT05M34.00S,2023-02-26T01:40:51.1Z,3,REGULAR,rebound,offensive,[],203914,,,1610612753,61,68,2023-02-26T01:40:51Z,4290000,False,,,0,,G. Harris REBOUND (Off:3 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,433.0,5.0,2.0,3.0,,,,,,,,,,,,,
435,PT05M32.00S,2023-02-26T01:40:53.5Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,61,68,2023-02-26T01:41:13Z,4300000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,,
436,PT05M32.00S,2023-02-26T01:41:06.2Z,3,REGULAR,foul,personal,[],1631094,,,1610612754,61,68,2023-02-26T01:44:23Z,4310000,False,,,0,,P. Banchero loose ball personal FOUL (2 PF),"[1631094, 1630174]",1610612753.0,ORL,loose ball,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,101283.0,2.0,0.0,Nesmith,1630174.0,,,,,,,,
575,PT05M32.00S,2023-02-26T01:41:24.6Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,61,68,2023-02-26T02:01:57Z,4325000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M32.00S,2023-02-26T01:41:24.6Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,61,68,2023-02-26T02:01:57Z,4327500,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M18.00S,2023-02-26T01:41:43.0Z,3,REGULAR,foul,personal,[],1628976,,,1610612754,61,68,2023-02-26T01:41:49Z,4330000,False,,,0,,W. Carter Jr. personal FOUL (4 PF),"[1628976, 1626167]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,4.0,0.0,Turner,1626167.0,,,,,,,,
579,PT05M18.00S,2023-02-26T01:42:04.2Z,3,REGULAR,substitution,out,[],1628976,,,1610612754,61,68,2023-02-26T02:02:25Z,4355000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M18.00S,2023-02-26T01:42:04.2Z,3,REGULAR,substitution,in,[],1629021,,,1610612754,61,68,2023-02-26T02:02:25Z,4362500,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M12.00S,2023-02-26T01:42:25.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626167,5.338370565045992,53.18627450980392,1610612754,61,70,2023-02-26T01:42:31Z,4370000,False,-16.0,-2.0,1,left,M. Turner cutting DUNK (15 PTS) (T. Haliburton 9 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.61,Made,15.0,,,,,,,,,,T. Haliburton,1630169.0,9.0,,,,,
444,PT05M02.00S,2023-02-26T01:42:39.8Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612753,61,70,2023-02-26T01:42:51Z,4390000,False,,,0,,A. Nesmith shooting personal FOUL (4 PF) (Harris 2 FT),"[1630174, 203914]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,,,,,,1148.0,4.0,0.0,Harris,203914.0,,,,,,,,
446,PT05M02.00S,2023-02-26T01:43:07.3Z,3,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,62,70,2023-02-26T01:43:07Z,4410000,False,,,0,,G. Harris Free Throw 1 of 2 (4 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
449,PT05M02.00S,2023-02-26T01:43:08.2Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,62,70,2023-02-26T01:43:14Z,4420000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M02.00S,2023-02-26T01:43:08.2Z,3,REGULAR,substitution,out,[],1630174,,,1610612753,62,70,2023-02-26T01:43:14Z,4430000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M02.00S,2023-02-26T01:43:08.2Z,3,REGULAR,substitution,in,[],1629626,,,1610612753,62,70,2023-02-26T01:43:14Z,4440000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M02.00S,2023-02-26T01:43:08.2Z,3,REGULAR,substitution,in,[],1629670,,,1610612753,62,70,2023-02-26T01:43:14Z,4450000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M02.00S,2023-02-26T01:43:26.8Z,3,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,63,70,2023-02-26T01:43:26Z,4460000,False,,,0,,G. Harris Free Throw 2 of 2 (5 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
454,PT04M47.00S,2023-02-26T01:43:42.6Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,63,70,2023-02-26T01:43:49Z,4470000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1628365]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,,,Fultz,1628365.0
455,PT04M47.00S,2023-02-26T01:43:42.6Z,3,REGULAR,steal,,[],1628365,,,1610612753,63,70,2023-02-26T02:33:35Z,4480000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
456,PT04M44.00S,2023-02-26T01:43:45.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,91.93495400788436,50.245098039215684,1610612753,65,70,2023-02-26T01:43:54Z,4490000,False,1.0,23.0,1,right,F. Wagner running DUNK (16 PTS) (M. Fultz 2 AST),"[1630532, 1628365]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.33,Made,16.0,,,,,,,,,,M. Fultz,1628365.0,2.0,,,,,
458,PT04M24.00S,2023-02-26T01:44:04.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,5.863994743758213,45.34313725490196,1610612754,65,72,2023-02-26T01:44:23Z,4510000,False,23.0,3.0,1,left,M. Turner cutting DUNK (17 PTS) (T. Haliburton 10 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.34,Made,17.0,,,,,,,,,,T. Haliburton,1630169.0,10.0,,,,,
464,PT04M10.00S,2023-02-26T01:45:22.7Z,3,REGULAR,jumpball,recovered,[],1630169,,,1610612753,65,72,2023-02-26T01:45:22Z,4530000,False,,,0,,Jump Ball B. Hield vs. M. Fultz: Tip to T. Haliburton,"[1630169, 1627741, 1628365]",1610612754.0,IND,heldball,T. Haliburton,1630169.0,Haliburton,T. Haliburton,Hield,1627741.0,Fultz,1628365.0,,,,,,,,,,,,,,,,,,,,,,
467,PT04M10.00S,2023-02-26T01:45:22.7Z,3,REGULAR,turnover,lost ball,[],1628365,,,1610612753,65,72,2023-02-26T01:45:22Z,4560000,False,,,0,,M. Fultz lost ball TURNOVER (4 TO),"[1628365, 1627741]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,4.0,,,Hield,1627741.0
468,PT04M10.00S,2023-02-26T01:45:22.7Z,3,REGULAR,steal,,[],1627741,,,1610612754,65,72,2023-02-26T01:45:22Z,4570000,False,,,0,,B. Hield STEAL (3 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M02.00S,2023-02-26T01:45:34.4Z,3,REGULAR,foul,offensive,[],1631097,,,1610612754,65,72,2023-02-26T02:38:02Z,4580000,False,,,0,,B. Mathurin offensive FOUL (2 PF),"[1631097, 1628365]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,101283.0,2.0,0.0,Fultz,1628365.0,,,,,,,,
471,PT04M02.00S,2023-02-26T01:45:34.4Z,3,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,65,72,2023-02-26T01:57:19Z,4600000,False,,,0,,B. Mathurin offensive foul TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,101283.0,,,,,,,,1.0,,,,
473,PT04M02.00S,2023-02-26T01:45:48.0Z,3,REGULAR,substitution,out,[],203914,,,1610612753,65,72,2023-02-26T01:45:58Z,4620000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M02.00S,2023-02-26T01:45:48.0Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,65,72,2023-02-26T01:45:58Z,4630000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M48.00S,2023-02-26T01:46:04.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,92.46057818659659,55.63725490196079,1610612753,67,72,2023-02-26T01:46:10Z,4650000,False,28.0,18.0,1,right,F. Wagner driving Layup (18 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.37,Made,18.0,,,,,,,,,,,,,,,,,
477,PT03M40.00S,2023-02-26T01:46:11.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,30.17411300919842,69.11764705882352,1610612754,67,72,2023-02-26T01:46:18Z,4660000,False,-96.0,231.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
478,PT03M36.00S,2023-02-26T01:46:15.7Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,67,72,2023-02-26T01:46:18Z,4670000,False,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,477.0,4.0,4.0,0.0,,,,,,,,,,,,,
479,PT03M31.00S,2023-02-26T01:46:21.0Z,3,REGULAR,3pt,Jump Shot,[],1629021,68.15045992115637,30.637254901960787,1610612753,67,72,2023-02-26T01:46:27Z,4680000,False,-97.0,247.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
480,PT03M28.00S,2023-02-26T01:46:24.2Z,3,REGULAR,rebound,offensive,[],1629626,,,1610612753,67,72,2023-02-26T01:46:24Z,4690000,False,,,0,,B. Bol REBOUND (Off:1 Def:0),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,479.0,1.0,0.0,1.0,,,,,,,,,,,,,
483,PT03M22.00S,2023-02-26T01:46:30.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628365,80.3712220762155,60.78431372549019,1610612753,67,72,2023-02-26T01:57:41Z,4700000,False,54.0,132.0,1,right,MISS M. Fultz 14' step back Shot,[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,14.26,Missed,,,,,,,,,,,,,,,,,,
484,PT03M17.00S,2023-02-26T01:46:35.9Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,67,72,2023-02-26T02:33:42Z,4710000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,483.0,4.0,3.0,1.0,,,,,,,,,,,,,
485,PT03M04.00S,2023-02-26T01:46:50.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,67,72,2023-02-26T01:46:56Z,4720000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,101283.0,,,,,,,,,,,,
486,PT03M04.00S,2023-02-26T01:46:53.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,67,72,2023-02-26T01:47:00Z,4730000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M04.00S,2023-02-26T01:46:53.3Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,67,72,2023-02-26T01:47:00Z,4740000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M46.00S,2023-02-26T01:47:19.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,24.78646517739816,84.31372549019608,1610612754,67,75,2023-02-26T02:00:03Z,4750000,False,-172.0,180.0,1,left,B. Hield 24' 3PT pullup (6 PTS) (J. Nwora 2 AST),"[1627741, 1629670]",1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.91,Made,6.0,,,,,,,,,,J. Nwora,1629670.0,2.0,,,,,
489,PT02M28.00S,2023-02-26T01:47:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,88.38699080157687,47.30392156862745,1610612753,67,75,2023-02-26T01:47:43Z,4760000,False,-13.0,57.0,1,right,MISS M. Fultz driving reverse Layup,[1628365],1610612753.0,ORL,driving reverse,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
491,PT02M24.00S,2023-02-26T01:47:41.6Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,67,75,2023-02-26T01:47:43Z,4780000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,489.0,4.0,2.0,2.0,,,,,,,,,,,,,
492,PT02M21.00S,2023-02-26T01:47:45.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,28.728646517739815,19.852941176470587,1610612754,67,75,2023-02-26T01:47:51Z,4790000,False,151.0,218.0,1,left,MISS B. Hield 26' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
493,PT02M18.00S,2023-02-26T01:47:48.4Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,67,75,2023-02-26T01:47:51Z,4800000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,492.0,5.0,4.0,1.0,,,,,,,,,,,,,
494,PT02M15.00S,2023-02-26T01:47:53.6Z,3,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612753,67,75,2023-02-26T01:51:58Z,4810000,False,,,0,,J. Nwora shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629670, 1630532]",1610612754.0,IND,shooting,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1201.0,1.0,0.0,Wagner,1630532.0,,,,,,,,
496,PT02M15.00S,2023-02-26T01:48:21.5Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,67,75,2023-02-26T01:48:21Z,4830000,False,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
497,PT02M15.00S,2023-02-26T01:48:21.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,67,75,2023-02-26T01:48:21Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,
498,PT02M15.00S,2023-02-26T01:48:22.8Z,3,REGULAR,substitution,out,[],1628365,,,1610612753,67,75,2023-02-26T01:48:30Z,4850000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M15.00S,2023-02-26T01:48:22.8Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,67,75,2023-02-26T01:48:30Z,4860000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M15.00S,2023-02-26T01:48:37.8Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,68,75,2023-02-26T01:48:37Z,4870000,False,,,0,,F. Wagner Free Throw 2 of 2 (19 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
501,PT02M02.00S,2023-02-26T01:48:51.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,29.517082785808146,27.450980392156865,1610612754,68,75,2023-02-26T02:03:56Z,4880000,False,113.0,225.0,1,left,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
502,PT01M58.00S,2023-02-26T01:48:55.5Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612754,68,75,2023-02-26T01:48:58Z,4890000,False,,,0,,J. Nwora REBOUND (Off:1 Def:4),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,,501.0,5.0,4.0,1.0,,,,,,,,,,,,,
503,PT01M57.00S,2023-02-26T01:48:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,6.652431011826544,49.50980392156863,1610612754,68,77,2023-02-26T01:49:02Z,4900000,False,2.0,10.0,1,left,J. Nwora putback Layup (11 PTS),[1629670],1610612754.0,IND,putback,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.03,Made,11.0,,,,,,,,,,,,,,,,,
504,PT01M52.00S,2023-02-26T01:49:04.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612753,68,77,2023-02-26T01:49:11Z,4910000,False,,,0,,B. Hield shooting personal FOUL (2 PF) (Anthony 2 FT),"[1627741, 1630175]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,101283.0,2.0,0.0,Anthony,1630175.0,,,,,,,,
506,PT01M52.00S,2023-02-26T01:49:36.9Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,69,77,2023-02-26T01:49:36Z,4930000,False,,,0,,C. Anthony Free Throw 1 of 2 (3 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
507,PT01M52.00S,2023-02-26T01:49:38.9Z,3,REGULAR,substitution,out,[],1627741,,,1610612753,69,77,2023-02-26T01:49:42Z,4940000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M52.00S,2023-02-26T01:49:38.9Z,3,REGULAR,substitution,in,[],204456,,,1610612753,69,77,2023-02-26T01:49:42Z,4950000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M52.00S,2023-02-26T01:49:51.8Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,70,77,2023-02-26T01:49:51Z,4960000,False,,,0,,C. Anthony Free Throw 2 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
510,PT01M34.00S,2023-02-26T01:50:11.2Z,3,REGULAR,3pt,Jump Shot,[],1629670,19.530223390275953,91.91176470588235,1610612754,70,77,2023-02-26T02:04:49Z,4970000,False,-210.0,131.0,1,left,MISS J. Nwora 24' step back 3PT,[1629670],1610612754.0,IND,step back,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
511,PT01M30.00S,2023-02-26T01:50:14.1Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,70,77,2023-02-26T01:50:14Z,4980000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,510.0,3.0,2.0,1.0,,,,,,,,,,,,,
512,PT01M24.00S,2023-02-26T01:50:19.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,93.38042049934296,45.588235294117645,1610612753,72,77,2023-02-26T02:05:15Z,4990000,False,-22.0,10.0,1,right,J. Suggs running Layup (4 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.41,Made,4.0,,,,,,,,,,,,,,,,,
513,PT01M17.00S,2023-02-26T01:50:28.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,8.492115637319317,46.568627450980394,1610612754,72,79,2023-02-26T02:05:55Z,5000000,False,17.0,27.0,1,left,J. Nwora driving Layup (13 PTS) (T. Haliburton 11 AST),"[1629670, 1630169]",1610612754.0,IND,driving,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,3.23,Made,13.0,,,,,,,,,,T. Haliburton,1630169.0,11.0,,,,,
515,PT01M06.00S,2023-02-26T01:50:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,85.49605781865965,42.8921568627451,1610612753,74,79,2023-02-26T01:50:56Z,5020000,False,-36.0,84.0,1,right,C. Anthony 9' fadeaway Jump Shot (6 PTS),[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,9.1,Made,6.0,,,,,,,,,,,,,,,,,
516,PT00M41.00S,2023-02-26T01:51:03.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.863994743758213,43.38235294117647,1610612754,74,79,2023-02-26T01:51:08Z,5030000,False,33.0,3.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
517,PT00M40.00S,2023-02-26T01:51:04.7Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,74,79,2023-02-26T01:51:08Z,5040000,False,,,0,,J. Smith REBOUND (Off:3 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,516.0,5.0,2.0,3.0,,,,,,,,,,,,,
518,PT00M39.40S,2023-02-26T01:51:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,6.521024967148489,51.225490196078425,1610612754,74,79,2023-02-26T01:51:11Z,5050000,False,-6.0,9.0,1,left,MISS J. Smith putback Layup,[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
519,PT00M37.50S,2023-02-26T01:51:08.3Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,74,79,2023-02-26T01:51:11Z,5060000,False,,,0,,J. Smith REBOUND (Off:4 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,518.0,6.0,2.0,4.0,,,,,,,,,,,,,
520,PT00M36.80S,2023-02-26T01:51:09.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,7.440867279894875,53.67647058823529,1610612754,74,79,2023-02-26T01:51:13Z,5070000,False,-18.0,17.0,1,left,MISS J. Smith putback Layup,[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
