actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
510,PT01M01.00S,2023-01-05T01:50:54.3Z,3,REGULAR,turnover,traveling,[],1630181,,,1610612753,95,86,2023-01-05T01:51:00Z,5030000,False,,,0,,R. Hampton traveling TURNOVER (2 TO),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Right Center,1627541.0,2.0,,,,,,,,,,,,,,,,,,
511,PT00M41.30S,2023-01-05T01:51:32.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612760,95,86,2023-01-05T01:51:41Z,5040000,False,,,0,,P. Banchero shooting personal FOUL (3 PF) (Joe 2 FT),"[1631094, 1630198]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,1627541.0,,,,,,,,,3.0,0.0,Joe,1630198.0,,,,,,,
513,PT00M41.30S,2023-01-05T01:51:53.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630198,,,1610612760,95,87,2023-01-05T01:51:53Z,5060000,False,,,0,,I. Joe Free Throw 1 of 2 (12 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
514,PT00M41.30S,2023-01-05T01:52:13.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630198,,,1610612760,95,88,2023-01-05T01:52:13Z,5070000,False,,,0,,I. Joe Free Throw 2 of 2 (13 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
515,PT00M22.60S,2023-01-05T01:52:36.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,90.09526938239159,49.26470588235294,1610612753,95,88,2023-01-05T01:52:44Z,5080000,False,-4.0,41.0,1,right,MISS P. Banchero floating Shot,[1631094],1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,4.08,Missed,,,,,,,,,,,,,,,,
516,PT00M16.50S,2023-01-05T01:52:42.1Z,3,REGULAR,rebound,defensive,[],1630322,,,1610612760,95,88,2023-01-05T01:52:42Z,5090000,False,,,0,,L. Waters III REBOUND (Off:1 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,515.0,2.0,1.0,1.0,,,,,,,,,,,
517,PT00M00.20S,2023-01-05T01:52:58.4Z,3,REGULAR,3pt,Jump Shot,[],203488,7.30946123521682,95.83333333333334,1610612760,95,88,2023-01-05T01:53:06Z,5100000,False,-229.0,16.0,1,left,MISS M. Muscala 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Left Corner 3,24+ Left,,,22.98,Missed,,,,,,,,,,,,,,,,
518,PT00M00.20S,2023-01-05T01:52:58.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,95,88,2023-01-05T01:53:06Z,5110000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,517.0,,,,,,,,,,,,,,
519,PT00M00.00S,2023-01-05T01:53:06.8Z,3,REGULAR,period,end,[],0,,,1610612760,95,88,2023-01-05T01:53:06Z,5120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-01-05T01:55:55.4Z,4,REGULAR,period,start,[],0,,,1610612760,95,88,2023-01-05T01:55:55Z,5130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M42.00S,2023-01-05T01:56:13.1Z,4,REGULAR,3pt,Jump Shot,[],1630198,32.013797634691194,75.73529411764706,1610612760,95,88,2023-01-05T01:56:26Z,5140000,False,-129.0,248.0,1,left,MISS I. Joe 27' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,27.98,Missed,,,,,,,,,,,,,,,,
522,PT11M37.00S,2023-01-05T01:56:18.1Z,4,REGULAR,rebound,offensive,[],1630322,,,1610612760,95,88,2023-01-05T01:56:26Z,5150000,False,,,0,,L. Waters III REBOUND (Off:2 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,,,,521.0,3.0,1.0,2.0,,,,,,,,,,,
523,PT11M31.00S,2023-01-05T01:56:23.3Z,4,REGULAR,turnover,bad pass,[],1628983,,,1610612760,95,88,2023-01-05T01:56:30Z,5160000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 203082]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Ross,203082.0
524,PT11M31.00S,2023-01-05T01:56:23.3Z,4,REGULAR,steal,,[],203082,,,1610612753,95,88,2023-01-05T01:56:26Z,5170000,False,,,0,,T. Ross STEAL (1 STL),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
525,PT11M22.00S,2023-01-05T01:56:31.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628964,93.11760840998686,52.20588235294118,1610612753,95,88,2023-01-05T01:57:59Z,5180000,False,11.0,12.0,1,right,MISS M. Bamba alley-oop DUNK,[1628964],1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,1.64,Missed,,,,,,,,,,,,,,,,
526,PT11M20.00S,2023-01-05T01:56:33.9Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,95,88,2023-01-05T01:57:59Z,5190000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,525.0,3.0,3.0,0.0,,,,,,,,,,,
527,PT11M18.00S,2023-01-05T01:56:36.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,5.469776609724048,3.9215686274509802,1610612760,95,88,2023-01-05T01:56:45Z,5200000,False,230.0,-1.0,1,left,MISS L. Waters III running 3PT,[1630322],1610612760.0,OKC,running,,,Waters III,L. Waters III,,,,,Right Corner 3,24+ Right,,,23.04,Missed,,,,,,,,,,,,,,,,
528,PT11M14.00S,2023-01-05T01:56:40.1Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,95,88,2023-01-05T01:56:45Z,5210000,False,,,0,,P. Banchero REBOUND (Off:1 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,,,527.0,7.0,6.0,1.0,,,,,,,,,,,
529,PT11M01.00S,2023-01-05T01:56:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,88.51839684625493,60.049019607843135,1610612753,97,88,2023-01-05T01:57:02Z,5220000,False,50.0,55.0,1,right,R. Hampton 7' driving floating bank Jump Shot (11 PTS),[1630181],1610612753.0,ORL,driving floating bank,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,,,7.48,Made,11.0,,,,,,,,,,,,,,,
531,PT10M43.00S,2023-01-05T01:57:11.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.338370565045992,55.63725490196079,1610612760,97,88,2023-01-05T01:57:17Z,5240000,False,-28.0,-2.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,2.83,Missed,,,,,,,,,,,,,,,,
533,PT10M38.00S,2023-01-05T01:57:16.8Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,97,88,2023-01-05T01:57:17Z,5260000,False,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,531.0,3.0,3.0,0.0,,,,,,,,,,,
535,PT10M30.00S,2023-01-05T01:58:08.2Z,4,REGULAR,jumpball,recovered,[],1628964,,,1610612753,97,88,2023-01-05T01:59:19Z,5280000,False,,,0,,Jump Ball P. Banchero vs. S. Gilgeous-Alexander: Tip to M. Bamba,"[1628964, 1631094, 1628983]",1610612753.0,ORL,heldball,M. Bamba,1628964.0,Bamba,M. Bamba,Banchero,1631094.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,,,,,
538,PT10M19.00S,2023-01-05T01:58:20.2Z,4,REGULAR,2pt,Jump Shot,[],203082,94.95729303547962,23.52941176470588,1610612753,97,88,2023-01-05T02:04:42Z,5310000,False,-132.0,-5.0,1,right,MISS T. Ross 13' fadeaway Shot,[203082],1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,Mid-Range,8-16 Left,,,13.25,Missed,,,,,,,,,,,,,,,,
539,PT10M18.00S,2023-01-05T01:58:21.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,97,88,2023-01-05T01:58:26Z,5320000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,538.0,,,,,,,,,,,,,,
540,PT10M18.00S,2023-01-05T01:58:27.5Z,4,REGULAR,foul,personal,[],1628964,,,1610612760,97,88,2023-01-05T01:58:49Z,5330000,False,,,0,,M. Bamba personal FOUL (2 PF),"[1628964, 203488]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,2.0,0.0,Muscala,203488.0,,,,,,,
542,PT10M03.00S,2023-01-05T01:58:49.3Z,4,REGULAR,2pt,Jump Shot,[],1628983,8.623521681997373,70.09803921568627,1610612760,97,90,2023-01-05T01:58:56Z,5350000,False,-100.0,29.0,1,left,S. Gilgeous-Alexander 10' turnaround fadeaway Jump Shot (28 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,10.45,Made,28.0,,,,,,,,,,,,,,,
543,PT09M43.00S,2023-01-05T01:59:08.3Z,4,REGULAR,3pt,Jump Shot,[],1631094,67.23061760840999,71.07843137254902,1610612753,100,90,2023-01-05T02:05:18Z,5360000,False,105.0,256.0,1,right,P. Banchero 27' 3PT step back (19 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,27.64,Made,19.0,,,,,,,,,,,,,,,
544,PT09M43.00S,2023-01-05T01:59:19.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,100,90,2023-01-05T01:59:31Z,5370000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,out,[],1628983,,,1610612760,100,90,2023-01-05T02:02:02Z,5380000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,out,[],1630198,,,1610612760,100,90,2023-01-05T02:02:02Z,5390000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,out,[],1630322,,,1610612760,100,90,2023-01-05T02:02:02Z,5400000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,100,90,2023-01-05T02:02:02Z,5410000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,out,[],203488,,,1610612760,100,90,2023-01-05T02:02:02Z,5420000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,100,90,2023-01-05T02:02:02Z,5430000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,100,90,2023-01-05T02:02:02Z,5440000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,100,90,2023-01-05T02:02:02Z,5450000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,100,90,2023-01-05T02:02:02Z,5460000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M42.00S,2023-01-05T02:00:22.0Z,4,REGULAR,substitution,in,[],1631114,,,1610612760,100,90,2023-01-05T02:02:02Z,5470000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M19.00S,2023-01-05T02:02:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.5722733245729295,52.20588235294118,1610612760,100,92,2023-01-05T02:02:31Z,5480000,False,-11.0,19.0,1,left,J. Giddey cutting Layup (12 PTS) (J. Williams 4 AST),"[1630581, 1631114]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,2.17,Made,12.0,,,,,,,,,J. Williams,1631114.0,4.0,,,,
557,PT09M05.00S,2023-01-05T02:02:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,81.553876478318,39.705882352941174,1610612753,102,92,2023-01-05T02:02:46Z,5500000,False,-51.0,121.0,1,right,T. Ross 13' pullup Jump Shot (16 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Center,,,13.14,Made,16.0,,,,,,,,,,,,,,,
558,PT08M41.00S,2023-01-05T02:03:06.1Z,4,REGULAR,3pt,Jump Shot,[],1631114,8.360709592641262,95.34313725490196,1610612760,102,92,2023-01-05T02:03:11Z,5510000,False,-227.0,26.0,1,left,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,22.82,Missed,,,,,,,,,,,,,,,,
559,PT08M37.00S,2023-01-05T02:03:09.2Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,102,92,2023-01-05T02:03:09Z,5520000,False,,,0,,T. Ross REBOUND (Off:0 Def:4),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Left Corner 3,24+ Left,,,,,,558.0,4.0,4.0,0.0,,,,,,,,,,,
560,PT08M26.00S,2023-01-05T02:03:20.1Z,4,REGULAR,2pt,Jump Shot,[],1631094,75.90341655716163,70.34313725490196,1610612753,104,92,2023-01-05T02:03:26Z,5530000,False,102.0,174.0,1,right,P. Banchero 20' step back Jump Shot (21 PTS) (C. Anthony 6 AST),"[1631094, 1630175]",1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,20.15,Made,21.0,,,,,,,,,C. Anthony,1630175.0,6.0,,,,
561,PT08M16.00S,2023-01-05T02:03:37.7Z,4,REGULAR,foul,personal,['2freethrow'],203082,,,1610612760,104,92,2023-01-05T02:03:45Z,5540000,False,,,0,,T. Ross shooting personal FOUL (1 PF) (Dort 2 FT),"[203082, 1629652]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,1.0,0.0,Dort,1629652.0,,,,,,,
564,PT08M16.00S,2023-01-05T02:03:58.4Z,4,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,104,93,2023-01-05T02:03:58Z,5560000,False,,,0,,L. Dort Free Throw 1 of 2 (12 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
565,PT08M16.00S,2023-01-05T02:04:15.1Z,4,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,104,94,2023-01-05T02:04:15Z,5570000,False,,,0,,L. Dort Free Throw 2 of 2 (13 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
566,PT08M04.00S,2023-01-05T02:04:33.3Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612753,104,94,2023-01-05T02:04:45Z,5580000,False,,,0,,K. Williams shooting personal FOUL (4 PF) (Ross 2 FT),"[1629026, 203082]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1628172.0,,,,,,,,,4.0,0.0,Ross,203082.0,,,,,,,
568,PT08M04.00S,2023-01-05T02:04:58.6Z,4,REGULAR,freethrow,1 of 2,[],203082,,,1610612753,105,94,2023-01-05T02:04:58Z,5600000,False,,,0,,T. Ross Free Throw 1 of 2 (17 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
569,PT08M04.00S,2023-01-05T02:05:13.2Z,4,REGULAR,freethrow,2 of 2,[],203082,,,1610612753,106,94,2023-01-05T02:05:13Z,5610000,False,,,0,,T. Ross Free Throw 2 of 2 (18 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
570,PT07M52.00S,2023-01-05T02:05:24.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.046649145860711,50.0,1610612760,106,96,2023-01-05T02:07:28Z,5620000,False,0.0,14.0,1,left,J. Giddey driving finger roll Layup (14 PTS),[1630581],1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,1.37,Made,14.0,,,,,,,,,,,,,,,
571,PT07M37.00S,2023-01-05T02:05:39.5Z,4,REGULAR,2pt,Jump Shot,[],1631094,81.2910643889619,78.43137254901961,1610612753,106,96,2023-01-05T02:05:44Z,5630000,False,142.0,123.0,1,right,MISS P. Banchero 18' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,18.83,Missed,,,,,,,,,,,,,,,,
572,PT07M33.00S,2023-01-05T02:05:43.5Z,4,REGULAR,rebound,offensive,[],203082,,,1610612753,106,96,2023-01-05T02:05:44Z,5640000,False,,,0,,T. Ross REBOUND (Off:1 Def:4),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right Center,,,,,,571.0,5.0,4.0,1.0,,,,,,,,,,,
573,PT07M33.00S,2023-01-05T02:05:47.4Z,4,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612753,106,96,2023-01-05T02:05:58Z,5650000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Bamba 2 FT),"[1630598, 1628964]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,1.0,0.0,Bamba,1628964.0,,,,,,,
575,PT07M33.00S,2023-01-05T02:06:10.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628964,,,1610612753,107,96,2023-01-05T02:06:10Z,5670000,False,,,0,,M. Bamba Free Throw 1 of 2 (7 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
576,PT07M33.00S,2023-01-05T02:06:17.1Z,4,REGULAR,substitution,out,[],1631094,,,1610612753,107,96,2023-01-05T02:06:22Z,5680000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M33.00S,2023-01-05T02:06:17.1Z,4,REGULAR,substitution,in,[],1628365,,,1610612753,107,96,2023-01-05T02:06:22Z,5690000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M33.00S,2023-01-05T02:06:10.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628964,,,1610612753,107,96,2023-01-05T02:06:33Z,5700000,False,,,0,,MISS M. Bamba Free Throw 2 of 2,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
579,PT07M30.00S,2023-01-05T02:06:13.7Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,107,96,2023-01-05T02:06:33Z,5710000,False,,,0,,K. Williams REBOUND (Off:5 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,578.0,9.0,4.0,5.0,,,,,,,,,,,
580,PT07M21.00S,2023-01-05T02:06:41.9Z,4,REGULAR,3pt,Jump Shot,[],1629652,23.99802890932983,12.5,1610612760,107,96,2023-01-05T02:06:48Z,5720000,False,188.0,173.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,25.52,Missed,,,,,,,,,,,,,,,,
581,PT07M17.00S,2023-01-05T02:06:45.9Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,107,96,2023-01-05T02:06:48Z,5730000,False,,,0,,M. Fultz REBOUND (Off:2 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,,,,580.0,4.0,2.0,2.0,,,,,,,,,,,
582,PT07M09.00S,2023-01-05T02:06:53.9Z,4,REGULAR,2pt,Jump Shot,[],1628365,78.9257555847569,68.13725490196079,1610612753,107,96,2023-01-05T02:06:58Z,5740000,False,91.0,146.0,1,right,MISS M. Fultz 17' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,,,17.15,Missed,,,,,,,,,,,,,,,,
583,PT07M07.00S,2023-01-05T02:06:56.7Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,107,96,2023-01-05T02:06:56Z,5750000,False,,,0,,C. Anthony REBOUND (Off:2 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,582.0,3.0,1.0,2.0,,,,,,,,,,,
584,PT06M57.00S,2023-01-05T02:07:06.7Z,4,REGULAR,turnover,bad pass,[],1630175,,,1610612753,107,96,2023-01-05T02:07:11Z,5760000,False,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1631114]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Williams,1631114.0
585,PT06M57.00S,2023-01-05T02:07:06.7Z,4,REGULAR,steal,,[],1631114,,,1610612760,107,96,2023-01-05T02:07:09Z,5770000,False,,,0,,J. Williams STEAL (4 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
586,PT06M51.00S,2023-01-05T02:07:11.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629026,6.1268068331143235,50.245098039215684,1610612760,107,98,2023-01-05T02:07:19Z,5780000,False,-1.0,5.0,1,left,K. Williams running Layup (12 PTS),[1629026],1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,0.52,Made,12.0,,,,,,,,,,,,,,,
587,PT06M28.00S,2023-01-05T02:07:34.9Z,4,REGULAR,3pt,Jump Shot,[],1630181,90.75229960578186,3.431372549019608,1610612753,107,98,2023-01-05T02:07:39Z,5790000,False,-233.0,34.0,1,right,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
588,PT06M25.00S,2023-01-05T02:07:37.9Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,107,98,2023-01-05T02:07:39Z,5800000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,587.0,3.0,3.0,0.0,,,,,,,,,,,
589,PT06M11.00S,2023-01-05T02:07:52.3Z,4,REGULAR,2pt,Jump Shot,[],1629026,9.017739816031538,77.69607843137256,1610612760,107,98,2023-01-05T02:07:57Z,5810000,False,-138.0,32.0,1,left,MISS K. Williams 14' step back Shot,[1629026],1610612760.0,OKC,step back,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,14.22,Missed,,,,,,,,,,,,,,,,
590,PT06M08.00S,2023-01-05T02:07:55.3Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,107,98,2023-01-05T02:07:57Z,5820000,False,,,0,,M. Fultz REBOUND (Off:2 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,,,,,,589.0,5.0,3.0,2.0,,,,,,,,,,,
591,PT06M03.00S,2023-01-05T02:08:00.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,93.24901445466492,96.32352941176471,1610612753,110,98,2023-01-05T02:08:10Z,5830000,False,232.0,11.0,1,right,M. Bamba 3PT running (10 PTS) (T. Ross 3 AST),"[1628964, 203082]",1610612753.0,ORL,running,,,Bamba,M. Bamba,,,,,Right Corner 3,24+ Right,,,23.19,Made,10.0,,,,,,,,,T. Ross,203082.0,3.0,,,,
593,PT05M43.00S,2023-01-05T02:08:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,15.719448094612352,51.225490196078425,1610612760,110,98,2023-01-05T02:08:24Z,5850000,False,-6.0,95.0,1,left,MISS J. Giddey 9' driving floating Shot - blocked,"[1630581, 203082]",1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,9.55,Missed,,,,,,,,,,,,,Ross,203082.0,,
