actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
359,PT11M21.00S,2022-04-09T23:22:59.6Z,3,REGULAR,substitution,out,[],202685,,,1610612763,66,49,2022-04-09T23:23:30Z,3580000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M21.00S,2022-04-09T23:22:59.6Z,3,REGULAR,substitution,in,[],1626195,,,1610612763,66,49,2022-04-09T23:23:30Z,3590000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M21.00S,2022-04-09T23:23:15.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629630,,,1610612763,67,49,2022-04-09T23:23:15Z,3600000,,,0,,J. Morant Free Throw 1 of 1 (11 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
362,PT11M13.00S,2022-04-09T23:23:24.0Z,3,REGULAR,3pt,Jump Shot,[],1628984,71.30420499342969,19.607843137254903,1610612740,67,49,2022-04-09T23:23:30Z,3610000,-152.0,217.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,Missed,,26.51,,,,,,,,,,,,,
363,PT11M11.00S,2022-04-09T23:23:26.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,67,49,2022-04-09T23:23:30Z,3620000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,362.0,,,,,,,,,,,,
364,PT11M11.00S,2022-04-09T23:23:31.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,67,49,2022-04-09T23:23:31Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M57.00S,2022-04-09T23:23:49.7Z,3,REGULAR,2pt,Jump Shot,[],1628415,16.376478318002626,32.35294117647059,1610612763,67,49,2022-04-09T23:23:55Z,3640000,88.0,101.0,1,left,MISS D. Brooks 13' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,,,,,,Missed,,13.44,,,,,,,,,,,,,
366,PT10M54.00S,2022-04-09T23:23:52.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,67,49,2022-04-09T23:23:55Z,3650000,,,0,,S. Adams REBOUND (Off:4 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,365.0,10.0,6.0,4.0,,,,,,,,,
367,PT10M54.00S,2022-04-09T23:23:54.0Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,67,49,2022-04-09T23:23:58Z,3660000,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 203468]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,2.0,,,,,,McCollum,203468.0,
368,PT10M54.00S,2022-04-09T23:23:54.0Z,3,REGULAR,steal,,[],203468,,,1610612740,67,49,2022-04-09T23:23:55Z,3670000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT10M54.00S,2022-04-09T23:23:57.1Z,3,REGULAR,foul,personal,[],1630217,,,1610612740,67,49,2022-04-09T23:24:01Z,3680000,,,0,,D. Bane take personal FOUL (3 PF),"[1630217, 203468]",1610612763.0,MEM,take,,,Bane,D. Bane,,,,,200833.0,3.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,,
371,PT10M48.00S,2022-04-09T23:24:12.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626195,90.3580814717477,63.970588235294116,1610612740,67,49,2022-04-09T23:24:17Z,3700000,70.0,38.0,1,right,MISS W. Hernangomez 7' floating Shot,[1626195],1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,,,,,,Missed,,7.96,,,,,,,,,,,,,
372,PT10M46.00S,2022-04-09T23:24:14.8Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,67,49,2022-04-09T23:25:20Z,3710000,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,371.0,3.0,3.0,0.0,,,,,,,,,
375,PT10M41.00S,2022-04-09T23:24:19.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,28.991458607095925,26.715686274509803,1610612763,70,49,2022-04-09T23:25:23Z,3740000,116.0,220.0,1,left,D. Bane 24' 3PT running (8 PTS) (D. Brooks 2 AST),"[1630217, 1628415]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,,,,,,Made,8.0,24.89,,,,,,D. Brooks,1628415.0,2.0,,,,,
377,PT10M33.00S,2022-04-09T23:24:28.1Z,3,REGULAR,2pt,Jump Shot,[],203468,92.46057818659659,68.87254901960785,1610612740,70,49,2022-04-09T23:24:33Z,3760000,94.0,18.0,1,right,MISS C. McCollum 9' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,,,,,,Missed,,9.62,,,,,,,,,,,,,
378,PT10M31.00S,2022-04-09T23:24:30.1Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,70,49,2022-04-09T23:24:33Z,3770000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:8),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,377.0,8.0,8.0,0.0,,,,,,,,,
379,PT10M28.00S,2022-04-09T23:24:37.4Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612763,70,49,2022-04-09T23:24:43Z,3780000,,,0,,H. Jones shooting personal FOUL (3 PF) (Bane 2 FT),"[1630529, 1630217]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,201640.0,3.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,,
381,PT10M28.00S,2022-04-09T23:24:58.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630217,,,1610612763,71,49,2022-04-09T23:24:59Z,3800000,,,0,,D. Bane Free Throw 1 of 2 (9 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
382,PT10M28.00S,2022-04-09T23:25:14.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630217,,,1610612763,72,49,2022-04-09T23:25:14Z,3810000,,,0,,D. Bane Free Throw 2 of 2 (10 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
383,PT10M18.00S,2022-04-09T23:25:29.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,72,49,2022-04-09T23:25:29Z,3820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT10M13.00S,2022-04-09T23:25:52.1Z,3,REGULAR,3pt,Jump Shot,[],203468,68.41327201051249,68.87254901960785,1610612740,72,49,2022-04-09T23:25:56Z,3830000,94.0,244.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,,,,,,Missed,,26.2,,,,,,,,,,,,,
385,PT10M10.00S,2022-04-09T23:25:55.1Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,72,49,2022-04-09T23:25:56Z,3840000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:9),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,384.0,9.0,9.0,0.0,,,,,,,,,
386,PT09M58.00S,2022-04-09T23:26:07.2Z,3,REGULAR,3pt,Jump Shot,[],1628415,28.86005256241787,75.24509803921569,1610612763,72,49,2022-04-09T23:26:12Z,3850000,-126.0,219.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,Missed,,25.26,,,,,,,,,,,,,
387,PT09M56.00S,2022-04-09T23:26:09.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,72,49,2022-04-09T23:26:12Z,3860000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,386.0,,,,,,,,,,,,
388,PT09M56.00S,2022-04-09T23:26:13.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,72,49,2022-04-09T23:26:13Z,3870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M49.00S,2022-04-09T23:26:25.9Z,3,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,72,49,2022-04-09T23:26:32Z,3880000,,,0,,D. Graham bad pass out-of-bounds TURNOVER (2 TO),[1628984],1610612740.0,NOP,bad pass,,,Graham,D. Graham,,,,,1627964.0,,,,,,,,,,,,2.0,,,,,,,,
390,PT09M44.00S,2022-04-09T23:26:33.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,31.61957950065703,29.901960784313726,1610612763,75,49,2022-04-09T23:26:38Z,3890000,100.0,245.0,1,left,D. Bane 26' 3PT running pullup (13 PTS) (J. Morant 4 AST),"[1630217, 1629630]",1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,,,,,,Made,13.0,26.45,,,,,,J. Morant,1629630.0,4.0,,,,,
392,PT09M44.00S,2022-04-09T23:26:46.5Z,3,REGULAR,foul,personal,[],1628991,,,1610612740,75,49,2022-04-09T23:26:51Z,3910000,,,0,,J. Jackson Jr. loose ball personal FOUL (2 PF),"[1628991, 1629637]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,1627964.0,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,,
394,PT09M33.00S,2022-04-09T23:27:17.7Z,3,REGULAR,3pt,Jump Shot,[],1628984,66.70499342969777,62.745098039215684,1610612740,75,52,2022-04-09T23:27:21Z,3930000,64.0,260.0,1,right,D. Graham 26' 3PT pullup (9 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,Made,9.0,26.82,,,,,,,,,,,,,
395,PT09M20.00S,2022-04-09T23:27:32.2Z,3,REGULAR,foul,personal,['3freethrow'],1630529,,,1610612763,75,52,2022-04-09T23:29:40Z,3940000,,,0,,H. Jones shooting personal FOUL (4 PF) (Jackson Jr. 3 FT),"[1630529, 1628991]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,201640.0,4.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
397,PT09M20.00S,2022-04-09T23:27:56.4Z,3,REGULAR,freethrow,1 of 3,[],1628991,,,1610612763,76,52,2022-04-09T23:29:46Z,3960000,,,0,,J. Jackson Jr. Free Throw 1 of 3 (10 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
398,PT09M20.00S,2022-04-09T23:27:56.4Z,3,REGULAR,freethrow,2 of 3,[],1628991,,,1610612763,77,52,2022-04-09T23:29:46Z,3970000,,,0,,J. Jackson Jr. Free Throw 2 of 3 (11 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
399,PT09M20.00S,2022-04-09T23:28:11.8Z,3,REGULAR,substitution,out,[],1630529,,,1610612763,77,52,2022-04-09T23:28:15Z,3980000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT09M20.00S,2022-04-09T23:28:11.8Z,3,REGULAR,substitution,in,[],1630230,,,1610612763,77,52,2022-04-09T23:28:15Z,3990000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT09M20.00S,2022-04-09T23:27:56.4Z,3,REGULAR,freethrow,3 of 3,[],1628991,,,1610612763,78,52,2022-04-09T23:29:46Z,4000000,,,0,,J. Jackson Jr. Free Throw 3 of 3 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
402,PT09M02.00S,2022-04-09T23:28:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,92.46057818659659,52.69607843137255,1610612740,78,52,2022-04-09T23:28:54Z,4010000,13.0,18.0,1,right,MISS W. Hernangomez cutting Layup,[1626195],1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,,,,,,Missed,,2.28,,,,,,,,,,,,,
403,PT09M02.00S,2022-04-09T23:28:46.3Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,78,52,2022-04-09T23:28:54Z,4020000,,,0,,W. Hernangomez REBOUND (Off:3 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,402.0,5.0,2.0,3.0,,,,,,,,,
411,PT09M02.00S,2022-04-09T23:28:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,90.88370565045992,50.73529411764706,1610612740,78,52,2022-04-09T23:30:53Z,4025000,4.0,33.0,1,right,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,,,,,,Missed,,3.34,,,,,,,,,,,,,
412,PT09M02.00S,2022-04-09T23:28:50.0Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,78,52,2022-04-09T23:30:53Z,4027500,,,0,,W. Hernangomez REBOUND (Off:4 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,411.0,6.0,2.0,4.0,,,,,,,,,
404,PT09M02.00S,2022-04-09T23:28:53.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending', '2ndchance']",1626195,94.40999984741211,50.0,1610612740,78,54,2022-04-09T23:30:53Z,4030000,0.0,0.0,1,right,W. Hernangomez tip Layup (5 PTS),[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,5.0,0.0,,,,,,,,,,,,,
405,PT09M02.00S,2022-04-09T23:28:55.7Z,3,REGULAR,violation,defensive goaltending,[],1628991,,,1610612740,78,54,2022-04-09T23:30:38Z,4040000,,,0,,J. Jackson Jr. defensive goaltending VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,200833.0,,,,,,,,,,,,,,,,,,,,
406,PT08M53.00S,2022-04-09T23:29:08.3Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,78,54,2022-04-09T23:29:13Z,4050000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (4 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,200833.0,,,,,,,,,,,,4.0,,,,,,,,
407,PT08M44.00S,2022-04-09T23:29:29.7Z,3,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,78,54,2022-04-09T23:29:35Z,4060000,,,0,,D. Graham bad pass out-of-bounds TURNOVER (3 TO),[1628984],1610612740.0,NOP,bad pass,,,Graham,D. Graham,,,,,1627964.0,,,,,,,,,,,,3.0,,,,,,,,
408,PT08M32.00S,2022-04-09T23:29:43.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,28.728646517739815,25.245098039215684,1610612763,81,54,2022-04-09T23:29:48Z,4070000,124.0,218.0,1,left,D. Bane 25' 3PT pullup (16 PTS) (J. Morant 5 AST),"[1630217, 1629630]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,,,,,,Made,16.0,25.03,,,,,,J. Morant,1629630.0,5.0,,,,,
410,PT08M30.00S,2022-04-09T23:29:48.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,81,54,2022-04-09T23:29:48Z,4090000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT08M16.00S,2022-04-09T23:33:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,88.91261498028909,54.166666666666664,1610612740,81,54,2022-04-09T23:33:08Z,4100000,21.0,52.0,1,right,MISS C. McCollum driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,,,,,,Missed,,5.57,,,,,,,,,,,,,
414,PT08M14.00S,2022-04-09T23:33:07.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,81,54,2022-04-09T23:33:08Z,4110000,,,0,,S. Adams REBOUND (Off:4 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,413.0,11.0,7.0,4.0,,,,,,,,,
415,PT08M07.00S,2022-04-09T23:33:13.9Z,3,REGULAR,3pt,Jump Shot,[],1628415,31.09395532194481,62.5,1610612763,84,54,2022-04-09T23:33:18Z,4120000,-62.0,240.0,1,left,D. Brooks 24' 3PT  (19 PTS) (S. Adams 4 AST),"[1628415, 203500]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,Made,19.0,24.78,,,,,,S. Adams,203500.0,4.0,,,,,
417,PT07M58.00S,2022-04-09T23:33:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,84.05059132720105,58.333333333333336,1610612740,84,56,2022-04-09T23:33:29Z,4140000,42.0,97.0,1,right,N. Marshall 10' driving floating Jump Shot (2 PTS),[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,,,,,,Made,2.0,10.6,,,,,,,,,,,,,
418,PT07M58.00S,2022-04-09T23:33:27.3Z,3,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612740,84,56,2022-04-09T23:33:49Z,4150000,,,0,,D. Bane shooting personal FOUL (4 PF) (Marshall 1 FT),"[1630217, 1630230]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,201640.0,4.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,,
420,PT07M58.00S,2022-04-09T23:33:52.2Z,3,REGULAR,freethrow,1 of 1,[],1630230,,,1610612740,84,57,2022-04-09T23:33:52Z,4170000,,,0,,N. Marshall Free Throw 1 of 1 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
421,PT07M42.00S,2022-04-09T23:34:11.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203500,6.652431011826544,51.71568627450981,1610612763,86,57,2022-04-09T23:34:16Z,4180000,-9.0,10.0,1,left,S. Adams turnaround bank Hook (4 PTS) (D. Brooks 3 AST),"[203500, 1628415]",1610612763.0,MEM,turnaround bank,,,Adams,S. Adams,,,,,,,,,,Made,4.0,1.32,,,,,,D. Brooks,1628415.0,3.0,,,,,
423,PT07M29.00S,2022-04-09T23:34:25.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626195,94.69448094612353,49.01960784313725,1610612740,86,59,2022-04-09T23:34:29Z,4200000,-5.0,-3.0,1,right,W. Hernangomez cutting DUNK (7 PTS) (C. McCollum 4 AST),"[1626195, 203468]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,7.0,0.55,,,,,,C. McCollum,203468.0,4.0,,,,,
425,PT07M05.00S,2022-04-09T23:34:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,11.514454664914586,39.46078431372549,1610612763,88,59,2022-04-09T23:34:52Z,4220000,53.0,56.0,1,left,D. Bane 7' driving floating Jump Shot (18 PTS) (J. Morant 6 AST),"[1630217, 1629630]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,,,,,,Made,18.0,7.67,,,,,,J. Morant,1629630.0,6.0,,,,,
427,PT06M48.00S,2022-04-09T23:35:09.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,88,59,2022-04-09T23:35:09Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M48.00S,2022-04-09T23:35:11.4Z,3,REGULAR,substitution,out,[],1628991,,,1610612740,88,59,2022-04-09T23:35:19Z,4250000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M48.00S,2022-04-09T23:35:11.4Z,3,REGULAR,substitution,out,[],1630217,,,1610612740,88,59,2022-04-09T23:35:19Z,4260000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M48.00S,2022-04-09T23:35:11.4Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,88,59,2022-04-09T23:35:19Z,4270000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M48.00S,2022-04-09T23:35:11.4Z,3,REGULAR,substitution,in,[],1629001,,,1610612740,88,59,2022-04-09T23:35:19Z,4280000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M48.00S,2022-04-09T23:35:11.4Z,3,REGULAR,substitution,in,[],203937,,,1610612740,88,59,2022-04-09T23:35:19Z,4290000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M48.00S,2022-04-09T23:35:11.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,88,59,2022-04-09T23:35:19Z,4300000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M40.00S,2022-04-09T23:35:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,93.64323258869908,50.0,1610612740,88,61,2022-04-09T23:35:41Z,4310000,0.0,7.0,1,right,J. Hayes cutting finger roll Layup (13 PTS) (J. Alvarado 3 AST),"[1629637, 1630631]",1610612740.0,NOP,cutting finger roll,,,Hayes,J. Hayes,,,,,,,,,,Made,13.0,0.73,,,,,,J. Alvarado,1630631.0,3.0,,,,,
436,PT06M28.00S,2022-04-09T23:35:54.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,15.719448094612352,64.2156862745098,1610612763,90,61,2022-04-09T23:35:59Z,4330000,-71.0,95.0,1,left,D. Brooks 11' driving floating Jump Shot (21 PTS) (D. Melton 2 AST),"[1628415, 1629001]",1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,,,,,,Made,21.0,11.89,,,,,,D. Melton,1629001.0,2.0,,,,,
438,PT06M28.00S,2022-04-09T23:35:56.9Z,3,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612763,90,61,2022-04-09T23:36:11Z,4350000,,,0,,N. Marshall shooting personal FOUL (1 PF) (Brooks 1 FT),"[1630230, 1628415]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,201640.0,1.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,,
440,PT06M28.00S,2022-04-09T23:36:20.0Z,3,REGULAR,freethrow,1 of 1,[],1628415,,,1610612763,91,61,2022-04-09T23:36:20Z,4370000,,,0,,D. Brooks Free Throw 1 of 1 (22 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
441,PT06M19.00S,2022-04-09T23:36:30.5Z,3,REGULAR,3pt,Jump Shot,[],203468,70.77858081471747,23.03921568627451,1610612740,91,64,2022-04-09T23:36:35Z,4380000,-135.0,222.0,1,right,C. McCollum 25' 3PT pullup (9 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,,,,,,Made,9.0,25.99,,,,,,,,,,,,,
442,PT06M05.00S,2022-04-09T23:36:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,12.302890932982917,50.49019607843137,1610612763,93,64,2022-04-09T23:36:48Z,4390000,-2.0,63.0,1,left,J. Morant 6' driving finger roll Layup (13 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,,,,,,Made,13.0,6.31,,,,,,,,,,,,,
443,PT05M50.00S,2022-04-09T23:37:01.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612740,93,64,2022-04-09T23:37:10Z,4400000,,,0,,S. Adams shooting personal FOUL (4 PF) (Hernangomez 2 FT),"[203500, 1626195]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,1627964.0,4.0,0.0,Hernangomez,1626195.0,,,,,,,,,,,,,,,,
445,PT05M50.00S,2022-04-09T23:37:29.6Z,3,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,93,65,2022-04-09T23:37:29Z,4420000,,,0,,W. Hernangomez Free Throw 1 of 2 (8 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
446,PT05M50.00S,2022-04-09T23:37:48.9Z,3,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,93,65,2022-04-09T23:37:48Z,4430000,,,0,,MISS W. Hernangomez Free Throw 2 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,Missed,,,,,,,,,,,,,,,
447,PT05M48.00S,2022-04-09T23:37:49.7Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,93,65,2022-04-09T23:37:49Z,4440000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,446.0,2.0,2.0,0.0,,,,,,,,,
448,PT05M47.00S,2022-04-09T23:37:53.1Z,3,REGULAR,turnover,out-of-bounds,[],203937,,,1610612763,93,65,2022-04-09T23:37:59Z,4450000,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (1 TO),[203937],1610612763.0,MEM,bad pass,,,Anderson,K. Anderson,,,,,1627964.0,,,,,,,,,,,,1.0,,,,,,,,
449,PT05M32.00S,2022-04-09T23:38:14.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203468,70.77858081471747,72.30392156862744,1610612740,93,68,2022-04-09T23:38:18Z,4460000,112.0,222.0,1,right,C. McCollum 24' 3PT step back (12 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,,,,,,Made,12.0,24.86,,,,,,,,,,,,,
