actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
278,PT04M10.00S,2021-12-19T23:59:08.3Z,2,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,44,44,2021-12-19T23:59:13Z,2650000,,,0,,J. Nurkic bad pass out-of-bounds TURNOVER (2 TO),[203994],1610612757.0,POR,bad pass,,,Nurkic,J. Nurkic,,,,,,,,,,,1193.0,,,,,2.0,,,,,,,,,
280,PT04M02.00S,2021-12-19T23:59:16.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628415,21.895532194480946,39.950980392156865,1610612763,46,44,2021-12-19T23:59:23Z,2670000,50.0,153.0,1,left,D. Brooks 16' step back Jump Shot (13 PTS) (T. Jones 2 AST),"[1628415, 1626145]",1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,16.13,Made,13.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,,
281,PT03M47.00S,2021-12-19T23:59:33.7Z,2,REGULAR,foul,personal,[],203937,,,1610612757,46,44,2021-12-19T23:59:40Z,2680000,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 203081]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,200832.0,1.0,1.0,Lillard,203081.0,,,,,,,,,,
283,PT03M33.00S,2021-12-20T00:00:06.9Z,2,REGULAR,3pt,Jump Shot,[],1626181,72.7496714848883,19.11764705882353,1610612757,46,44,2021-12-20T00:00:17Z,2700000,-154.0,204.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M33.00S,2021-12-20T00:00:06.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,46,44,2021-12-20T00:00:17Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,283.0,,,,,,
285,PT03M33.00S,2021-12-20T00:00:17.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,46,44,2021-12-20T00:00:23Z,2720000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
287,PT03M07.00S,2021-12-20T00:00:49.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203937,8.229303547963205,8.57843137254902,1610612763,46,44,2021-12-20T00:00:53Z,2730000,207.0,25.0,1,left,MISS K. Anderson 20' Jump Shot,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,20.86,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M05.00S,2021-12-20T00:00:51.7Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,46,44,2021-12-20T00:00:51Z,2740000,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,287.0,3.0,3.0,0.0,,,
289,PT02M44.00S,2021-12-20T00:01:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.01511169513797,56.127450980392155,1610612757,46,46,2021-12-20T00:01:19Z,2750000,31.0,32.0,1,right,D. Lillard finger roll Layup (21 PTS),[203081],1610612757.0,POR,finger roll,,,Lillard,D. Lillard,,,,,4.43,Made,21.0,,,,,,,,,,,,,,,,,,
290,PT02M24.00S,2021-12-20T00:01:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,7.046649145860711,50.245098039215684,1610612763,46,46,2021-12-20T00:15:39Z,2760000,-1.0,14.0,1,left,MISS S. Adams Layup - blocked,"[203500, 203496]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.38,Missed,,,,,,,,,,,,,,,,,Covington,203496.0,
291,PT02M24.00S,2021-12-20T00:01:37.9Z,2,REGULAR,block,,[],203496,,,1610612763,46,46,2021-12-20T00:02:36Z,2770000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M23.00S,2021-12-20T00:01:38.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,46,46,2021-12-20T00:15:39Z,2780000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,,,
294,PT02M23.00S,2021-12-20T00:01:44.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,46,46,2021-12-20T00:02:47Z,2785000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M23.00S,2021-12-20T00:01:50.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,46,46,2021-12-20T00:04:15Z,2792500,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M23.00S,2021-12-20T00:03:09.9Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,46,46,2021-12-20T00:04:10Z,2800000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M23.00S,2021-12-20T00:03:09.9Z,2,REGULAR,substitution,out,[],203937,,,1610612763,46,46,2021-12-20T00:04:10Z,2810000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M23.00S,2021-12-20T00:03:09.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,46,46,2021-12-20T00:04:10Z,2820000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M23.00S,2021-12-20T00:03:09.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,46,46,2021-12-20T00:04:10Z,2830000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M23.00S,2021-12-20T00:04:32.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629642,,,1610612763,46,46,2021-12-20T00:05:31Z,2840000,,,0,,N. Little away-from-play personal FOUL (2 PF) (Brooks 2 FT),"[1629642, 1628415]",1610612757.0,POR,away-from-play,,,Little,N. Little,,,,,,,,,,,203591.0,2.0,0.0,Brooks,1628415.0,,,,,,,,,,
301,PT02M23.00S,2021-12-20T00:05:05.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628415,,,1610612763,47,46,2021-12-20T00:09:11Z,2860000,,,0,,D. Brooks away-from-play Free Throw 1 of 2 (14 PTS),[1628415],1610612763.0,MEM,away-from-play,,,Brooks,D. Brooks,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
303,PT02M23.00S,2021-12-20T00:05:05.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628415,,,1610612763,48,46,2021-12-20T00:05:42Z,2880000,,,0,,D. Brooks away-from-play Free Throw 2 of 2 (15 PTS),[1628415],1610612763.0,MEM,away-from-play,,,Brooks,D. Brooks,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
304,PT02M21.00S,2021-12-20T00:07:10.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,22.026938239159,8.823529411764707,1610612763,48,46,2021-12-20T00:07:16Z,2890000,206.0,155.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
305,PT02M18.00S,2021-12-20T00:07:13.0Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,48,46,2021-12-20T00:07:16Z,2900000,,,0,,N. Little REBOUND (Off:1 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,304.0,4.0,3.0,1.0,,,
306,PT02M01.00S,2021-12-20T00:07:30.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,92.32917214191852,53.67647058823529,1610612757,48,48,2021-12-20T00:19:12Z,2910000,18.0,20.0,1,right,J. Nurkic turnaround Hook (4 PTS) (N. Powell 1 AST),"[203994, 1626181]",1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,2.69,Made,4.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,,
331,PT02M01.00S,2021-12-20T00:08:18.8Z,2,REGULAR,stoppage,other,[],0,,,1610612763,48,48,2021-12-20T01:31:53Z,2925000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M49.00S,2021-12-20T00:09:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.783837056504599,47.549019607843135,1610612763,50,48,2021-12-20T00:09:14Z,2930000,12.0,11.0,1,left,S. Adams cutting Layup (9 PTS) (D. Brooks 3 AST),"[203500, 1628415]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,1.67,Made,9.0,D. Brooks,1628415.0,3.0,,,,,,,,,,,,,,,
310,PT01M37.00S,2021-12-20T00:09:21.6Z,2,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,50,48,2021-12-20T00:09:28Z,2950000,,,0,,J. Nurkic lost ball out-of-bounds TURNOVER (3 TO),[203994],1610612757.0,POR,lost ball,,,Nurkic,J. Nurkic,,,,,,,,,,,200832.0,,,,,3.0,,,,,,,,,
311,PT01M26.00S,2021-12-20T00:09:37.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,6.652431011826544,48.529411764705884,1610612763,52,48,2021-12-20T00:13:54Z,2960000,7.0,10.0,1,left,S. Adams driving reverse Layup (11 PTS) (T. Jones 3 AST),"[203500, 1626145]",1610612763.0,MEM,driving reverse,,,Adams,S. Adams,,,,,1.24,Made,11.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,,
313,PT01M12.00S,2021-12-20T00:09:52.6Z,2,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,52,48,2021-12-20T00:09:56Z,2980000,,,0,,D. Lillard lost ball out-of-bounds TURNOVER (2 TO),[203081],1610612757.0,POR,lost ball,,,Lillard,D. Lillard,,,,,,,,,,,200832.0,,,,,2.0,,,,,,,,,
314,PT00M51.50S,2021-12-20T00:10:17.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,7.5722733245729295,46.81372549019608,1610612763,52,48,2021-12-20T00:10:21Z,2990000,16.0,19.0,1,left,MISS S. Adams Layup - blocked,"[203500, 203496]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,2.45,Missed,,,,,,,,,,,,,,,,,Covington,203496.0,
322,PT00M51.50S,2021-12-20T00:10:17.4Z,2,REGULAR,block,,[],203496,,,1610612763,52,48,2021-12-20T00:11:34Z,2995000,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M48.60S,2021-12-20T00:10:20.3Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,52,48,2021-12-20T00:10:21Z,3000000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,314.0,4.0,3.0,1.0,,,
316,PT00M39.70S,2021-12-20T00:10:32.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.88370565045992,48.529411764705884,1610612757,52,48,2021-12-20T00:10:40Z,3010000,-7.0,33.0,1,right,MISS N. Powell driving reverse Layup - blocked,"[1626181, 1630217]",1610612757.0,POR,driving reverse,,,Powell,N. Powell,,,,,3.4,Missed,,,,,,,,,,,,,,,,,Bane,1630217.0,
317,PT00M39.70S,2021-12-20T00:10:32.2Z,2,REGULAR,block,,[],1630217,,,1610612757,52,48,2021-12-20T00:10:35Z,3020000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M39.70S,2021-12-20T00:10:32.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,52,48,2021-12-20T00:10:40Z,3030000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,316.0,,,,,,
319,PT00M39.70S,2021-12-20T00:10:40.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,52,48,2021-12-20T00:10:40Z,3040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M32.00S,2021-12-20T00:10:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,18.084756898817346,52.450980392156865,1610612763,52,48,2021-12-20T00:10:57Z,3050000,-12.0,117.0,1,left,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,11.81,Missed,,,,,,,,,,,,,,,,,,,
321,PT00M26.30S,2021-12-20T00:10:57.4Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,52,48,2021-12-20T00:10:57Z,3060000,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,320.0,1.0,1.0,0.0,,,
323,PT00M16.90S,2021-12-20T00:11:47.2Z,2,REGULAR,jumpball,recovered,[],203994,,,1610612757,52,48,2021-12-20T00:11:47Z,3070000,,,0,,Jump Ball D. Lillard vs. D. Bane: Tip to J. Nurkic,"[203994, 203081, 1630217]",1610612757.0,POR,heldball,J. Nurkic,203994.0,Nurkic,J. Nurkic,Lillard,203081.0,Bane,1630217.0,,,,,,,,,,,,,,,,,,,,,
326,PT00M03.80S,2021-12-20T00:12:00.3Z,2,REGULAR,3pt,Jump Shot,[],203081,90.88370565045992,2.941176470588235,1610612757,52,48,2021-12-20T00:14:34Z,3100000,-235.0,33.0,1,right,MISS D. Lillard step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,23.76,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M02.20S,2021-12-20T00:12:01.9Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,52,48,2021-12-20T00:12:01Z,3110000,,,0,,N. Little REBOUND (Off:2 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,326.0,5.0,3.0,2.0,,,
328,PT00M00.60S,2021-12-20T00:12:03.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,66.70499342969777,63.970588235294116,1610612757,52,51,2021-12-20T00:12:09Z,3120000,70.0,260.0,1,right,N. Powell 26' 3PT  (8 PTS) (N. Little 3 AST),"[1626181, 1629642]",1610612757.0,POR,,,,Powell,N. Powell,,,,,26.97,Made,8.0,N. Little,1629642.0,3.0,,,,,,,,,,,,,,,
330,PT00M00.00S,2021-12-20T00:12:23.3Z,2,REGULAR,period,end,[],0,,,1610612763,52,51,2021-12-20T00:12:23Z,3140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-12-20T00:26:41.7Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612763,52,51,2021-12-20T00:27:12Z,3150000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-12-20T00:26:41.7Z,3,REGULAR,substitution,in,['startperiod'],1626204,,,1610612763,52,51,2021-12-20T00:27:12Z,3160000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-12-20T00:27:34.8Z,3,REGULAR,period,start,[],0,,,1610612757,52,51,2021-12-20T00:27:34Z,3170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M47.00S,2021-12-20T00:27:47.2Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,52,51,2021-12-20T00:28:11Z,3180000,,,0,,J. Nurkic lost ball TURNOVER (4 TO),"[203994, 203500]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,4.0,Adams,203500.0,,,,,,,
336,PT11M47.00S,2021-12-20T00:27:47.2Z,3,REGULAR,steal,,[],203500,,,1610612763,52,51,2021-12-20T00:27:48Z,3190000,,,0,,S. Adams STEAL (2 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M47.00S,2021-12-20T00:27:53.8Z,3,REGULAR,foul,personal,[],203994,,,1610612763,52,51,2021-12-20T00:28:05Z,3200000,,,0,,J. Nurkic take personal FOUL (1 PF),"[203994, 203500]",1610612757.0,POR,take,,,Nurkic,J. Nurkic,,,,,,,,,,,203591.0,1.0,0.0,Adams,203500.0,,,,,,,,,,
339,PT11M36.00S,2021-12-20T00:28:16.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,68.15045992115637,36.029411764705884,1610612763,52,51,2021-12-20T00:28:20Z,3220000,-70.0,247.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
340,PT11M32.00S,2021-12-20T00:28:20.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,52,51,2021-12-20T00:28:20Z,3230000,,,0,,J. Nurkic REBOUND (Off:0 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,339.0,4.0,4.0,0.0,,,
341,PT11M20.00S,2021-12-20T00:28:34.3Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612757,52,51,2021-12-20T00:29:00Z,3240000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Lillard 2 FT),"[1628991, 203081]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,1193.0,3.0,1.0,Lillard,203081.0,,,,,,,,,,
343,PT11M20.00S,2021-12-20T00:29:01.6Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,52,52,2021-12-20T00:29:01Z,3260000,,,0,,D. Lillard Free Throw 1 of 2 (22 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
344,PT11M20.00S,2021-12-20T00:29:14.9Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,52,53,2021-12-20T00:29:14Z,3270000,,,0,,D. Lillard Free Throw 2 of 2 (23 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
345,PT11M08.00S,2021-12-20T00:29:28.3Z,3,REGULAR,3pt,Jump Shot,[],1628415,68.15045992115637,62.99019607843137,1610612763,55,53,2021-12-20T00:29:33Z,3280000,65.0,247.0,1,right,D. Brooks 25' 3PT step back (18 PTS) (S. Adams 1 AST),"[1628415, 203500]",1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,25.53,Made,18.0,S. Adams,203500.0,1.0,,,,,,,,,,,,,,,
346,PT10M45.00S,2021-12-20T00:29:54.3Z,3,REGULAR,foul,personal,[],1628991,,,1610612757,55,53,2021-12-20T00:30:05Z,3290000,,,0,,J. Jackson Jr. personal FOUL (4 PF),"[1628991, 1626181]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,200832.0,4.0,1.0,Powell,1626181.0,,,,,,,,,,
348,PT10M45.00S,2021-12-20T00:30:10.6Z,3,REGULAR,substitution,out,[],1628991,,,1610612757,55,53,2021-12-20T00:30:16Z,3310000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT10M45.00S,2021-12-20T00:30:10.6Z,3,REGULAR,substitution,in,[],203937,,,1610612757,55,53,2021-12-20T00:30:16Z,3320000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT10M38.00S,2021-12-20T00:30:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.652431011826544,47.30392156862745,1610612757,55,55,2021-12-20T00:30:40Z,3330000,13.0,10.0,1,left,N. Powell driving finger roll Layup (10 PTS) (J. Nurkic 1 AST),"[1626181, 203994]",1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,1.68,Made,10.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,,
352,PT10M29.00S,2021-12-20T00:30:46.2Z,3,REGULAR,3pt,Jump Shot,[],1630217,67.49342969776609,62.745098039215684,1610612763,55,55,2021-12-20T00:30:52Z,3340000,64.0,253.0,1,right,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
353,PT10M25.00S,2021-12-20T00:30:50.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,55,55,2021-12-20T00:30:52Z,3350000,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,352.0,5.0,5.0,0.0,,,
354,PT10M17.00S,2021-12-20T00:30:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.440867279894875,46.07843137254902,1610612757,55,55,2021-12-20T00:31:02Z,3360000,20.0,17.0,1,left,MISS J. Nurkic finger roll Layup,[203994],1610612757.0,POR,finger roll,,,Nurkic,J. Nurkic,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
355,PT10M15.00S,2021-12-20T00:30:59.4Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,55,55,2021-12-20T00:31:02Z,3370000,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,354.0,6.0,4.0,2.0,,,
356,PT10M10.00S,2021-12-20T00:31:04.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,91.40932982917214,53.92156862745098,1610612763,55,55,2021-12-20T00:31:09Z,3380000,20.0,28.0,1,right,MISS D. Brooks running Layup - blocked,"[1628415, 1629642]",1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,3.44,Missed,,,,,,,,,,,,,,,,,Little,1629642.0,
369,PT10M10.00S,2021-12-20T00:31:04.5Z,3,REGULAR,block,,[],1629642,,,1610612763,55,55,2021-12-20T00:32:37Z,3385000,,,0,,N. Little BLOCK (2 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT10M07.00S,2021-12-20T00:31:07.5Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612763,55,55,2021-12-20T00:31:09Z,3390000,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,356.0,3.0,2.0,1.0,,,
358,PT10M07.00S,2021-12-20T00:31:06.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628415,94.40999984741211,50.0,1610612763,57,55,2021-12-20T00:31:10Z,3400000,0.0,0.0,1,right,D. Brooks tip Layup (20 PTS),[1628415],1610612763.0,MEM,tip,,,Brooks,D. Brooks,,,,,0.0,Made,20.0,,,,,,,,,,,,,,,,,,
359,PT09M49.00S,2021-12-20T00:31:25.6Z,3,REGULAR,3pt,Jump Shot,[],203081,33.590670170827856,82.1078431372549,1610612757,57,55,2021-12-20T00:31:37Z,3410000,-161.0,263.0,1,left,MISS D. Lillard 30' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,30.84,Missed,,,,,,,,,,,,,,,,,,,
361,PT09M48.00S,2021-12-20T00:31:26.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,57,55,2021-12-20T00:31:51Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,
362,PT09M48.00S,2021-12-20T00:31:32.4Z,3,REGULAR,foul,personal,[],1630217,,,1610612757,57,55,2021-12-20T00:31:39Z,3430000,,,0,,D. Bane loose ball personal FOUL (3 PF),"[1630217, 1626204]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,,,,,,,203591.0,3.0,0.0,Nance Jr.,1626204.0,,,,,,,,,,
364,PT09M37.00S,2021-12-20T00:31:59.4Z,3,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612757,57,55,2021-12-20T00:32:04Z,3450000,,,0,,N. Powell bad pass out-of-bounds TURNOVER (3 TO),[1626181],1610612757.0,POR,bad pass,,,Powell,N. Powell,,,,,,,,,,,200832.0,,,,,3.0,,,,,,,,,
365,PT09M22.00S,2021-12-20T00:32:20.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,81.94809461235218,50.98039215686274,1610612763,57,55,2021-12-20T00:32:25Z,3460000,5.0,117.0,1,right,MISS T. Jones 11' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,11.73,Missed,,,,,,,,,,,,,,,,,,,
366,PT09M17.00S,2021-12-20T00:32:25.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,57,55,2021-12-20T00:32:25Z,3470000,,,0,,J. Nurkic REBOUND (Off:0 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,365.0,6.0,6.0,0.0,,,
367,PT09M07.00S,2021-12-20T00:32:34.8Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612757,57,55,2021-12-20T00:32:39Z,3480000,,,0,,J. Nurkic bad pass TURNOVER (5 TO),"[203994, 203937]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,5.0,Anderson,203937.0,,,,,,,
368,PT09M07.00S,2021-12-20T00:32:34.8Z,3,REGULAR,steal,,[],203937,,,1610612763,57,55,2021-12-20T00:32:37Z,3490000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT09M03.00S,2021-12-20T00:32:39.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,84.1819973718791,41.17647058823529,1610612763,57,55,2021-12-20T00:33:43Z,3500000,-44.0,96.0,1,right,MISS K. Anderson 10' floating Shot,[203937],1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,10.58,Missed,,,,,,,,,,,,,,,,,,,
