actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
352,PT01M16.00S,2022-03-24T00:42:41.9Z,2,REGULAR,3pt,Jump Shot,[],1628991,24.26084099868594,12.009803921568627,1610612763,71,62,2022-03-24T00:42:46Z,3490000,190.0,176.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
353,PT01M12.00S,2022-03-24T00:42:45.9Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,71,62,2022-03-24T00:42:46Z,3500000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,352.0,5.0,5.0,0.0,,,,,,,,,
354,PT01M09.00S,2022-03-24T00:42:51.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,71,62,2022-03-24T00:42:51Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT01M09.00S,2022-03-24T00:42:52.8Z,2,REGULAR,substitution,out,[],202681,,,1610612751,71,62,2022-03-24T00:42:56Z,3520000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT01M09.00S,2022-03-24T00:42:52.8Z,2,REGULAR,substitution,in,[],201988,,,1610612751,71,62,2022-03-24T00:42:56Z,3530000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M07.00S,2022-03-24T00:43:07.0Z,2,REGULAR,2pt,Jump Shot,[],201142,89.56964520367937,73.0392156862745,1610612751,71,62,2022-03-24T00:51:59Z,3540000,115.0,46.0,1,right,MISS K. Durant 12' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.39,Missed,,,,,,,,,,,,,,,,,,,
358,PT01M04.00S,2022-03-24T00:43:10.0Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,71,62,2022-03-24T00:43:12Z,3550000,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,357.0,3.0,2.0,1.0,,,,,,,,,
359,PT00M58.00S,2022-03-24T00:43:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,11.12023653088042,39.950980392156865,1610612763,71,62,2022-03-24T00:43:27Z,3560000,50.0,52.0,1,left,MISS D. Bane 7' driving finger roll Layup - blocked,"[1630217, 1628971]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,7.23,Missed,,,,,Brown,1628971.0,,,,,,,,,,,,,
360,PT00M58.00S,2022-03-24T00:43:17.7Z,2,REGULAR,block,,[],1628971,,,1610612763,71,62,2022-03-24T00:43:21Z,3570000,,,0,,B. Brown BLOCK (3 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M58.00S,2022-03-24T00:43:17.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,71,62,2022-03-24T00:43:27Z,3580000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,
362,PT00M58.00S,2022-03-24T00:43:23.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,71,62,2022-03-24T00:43:23Z,3590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M58.00S,2022-03-24T00:43:24.4Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,71,62,2022-03-24T00:43:34Z,3600000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M58.00S,2022-03-24T00:43:24.4Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,71,62,2022-03-24T00:43:34Z,3610000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M58.00S,2022-03-24T00:43:24.4Z,2,REGULAR,substitution,in,[],203937,,,1610612763,71,62,2022-03-24T00:43:34Z,3620000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M58.00S,2022-03-24T00:43:24.4Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,71,62,2022-03-24T00:43:34Z,3630000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M56.50S,2022-03-24T00:43:38.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,7.5722733245729295,3.6764705882352944,1610612763,74,62,2022-03-24T00:43:41Z,3640000,232.0,19.0,1,left,D. Melton 3PT  (20 PTS) (T. Jones 3 AST),"[1629001, 1626145]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,23.24,Made,20.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,,
369,PT00M41.10S,2022-03-24T00:44:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.83902759526939,48.28431372549019,1610612751,74,62,2022-03-24T00:44:05Z,3660000,-9.0,90.0,1,right,MISS K. Durant 9' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,9.04,Missed,,,,,,,,,,,,,,,,,,,
370,PT00M36.80S,2022-03-24T00:44:04.3Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,74,62,2022-03-24T00:44:05Z,3670000,,,0,,D. Brooks REBOUND (Off:2 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,369.0,3.0,1.0,2.0,,,,,,,,,
371,PT00M25.80S,2022-03-24T00:44:15.3Z,2,REGULAR,2pt,Jump Shot,[],1628415,5.863994743758213,72.05882352941177,1610612763,74,62,2022-03-24T00:44:20Z,3680000,-110.0,3.0,1,left,MISS D. Brooks 11' turnaround fadeaway Shot,[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,11.03,Missed,,,,,,,,,,,,,,,,,,,
372,PT00M22.40S,2022-03-24T00:44:18.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,74,62,2022-03-24T00:44:20Z,3690000,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,371.0,5.0,3.0,2.0,,,,,,,,,
373,PT00M06.00S,2022-03-24T00:44:35.0Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612751,74,62,2022-03-24T00:44:39Z,3700000,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 203937]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,4.0,Anderson,203937.0,,,,,,
374,PT00M06.00S,2022-03-24T00:44:35.0Z,2,REGULAR,steal,,[],203937,,,1610612763,74,62,2022-03-24T00:44:37Z,3710000,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M04.60S,2022-03-24T00:44:37.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203937,6.783837056504599,47.549019607843135,1610612763,76,62,2022-03-24T00:44:43Z,3720000,12.0,11.0,1,left,K. Anderson running DUNK (7 PTS),[203937],1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,1.67,Made,7.0,,,,,,,,,,,,,,,,,,
376,PT00M00.00S,2022-03-24T00:44:45.9Z,2,REGULAR,3pt,Jump Shot,[],201142,66.04796320630749,30.88235294117647,1610612751,76,62,2022-03-24T00:44:53Z,3730000,-96.0,267.0,1,right,MISS K. Durant 28' running 3PT,[201142],1610612751.0,BKN,running,,,Durant,K. Durant,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
377,PT00M00.00S,2022-03-24T00:44:45.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,76,62,2022-03-24T00:44:53Z,3740000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,376.0,,,,,,,,,,,,
378,PT00M00.00S,2022-03-24T00:44:52.0Z,2,REGULAR,period,end,[],0,,,1610612751,76,62,2022-03-24T00:44:52Z,3750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-03-24T01:00:22.7Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612751,76,62,2022-03-24T01:00:35Z,3760000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-03-24T01:00:22.7Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612751,76,62,2022-03-24T01:00:35Z,3770000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-03-24T01:00:22.7Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612751,76,62,2022-03-24T01:00:35Z,3780000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-03-24T01:00:22.7Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,76,62,2022-03-24T01:00:35Z,3790000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2022-03-24T01:00:22.7Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612751,76,62,2022-03-24T01:00:35Z,3800000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2022-03-24T01:00:22.7Z,3,REGULAR,substitution,in,['startperiod'],1630217,,,1610612751,76,62,2022-03-24T01:00:35Z,3810000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2022-03-24T01:00:22.7Z,3,REGULAR,substitution,in,['startperiod'],202681,,,1610612751,76,62,2022-03-24T01:00:35Z,3820000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2022-03-24T01:00:22.7Z,3,REGULAR,substitution,in,['startperiod'],1630556,,,1610612751,76,62,2022-03-24T01:00:35Z,3830000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2022-03-24T01:01:18.9Z,3,REGULAR,period,start,[],0,,,1610612751,76,62,2022-03-24T01:01:18Z,3840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT11M36.00S,2022-03-24T01:01:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.873193166885677,65.44117647058823,1610612751,76,62,2022-03-24T01:01:50Z,3850000,-77.0,125.0,1,left,MISS K. Durant 14' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,14.68,Missed,,,,,,,,,,,,,,,,,,,
389,PT11M33.00S,2022-03-24T01:01:45.6Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,76,62,2022-03-24T01:01:50Z,3860000,,,0,,B. Brown REBOUND (Off:3 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,388.0,6.0,3.0,3.0,,,,,,,,,
390,PT11M33.00S,2022-03-24T01:01:50.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,76,62,2022-03-24T01:01:50Z,3870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M31.00S,2022-03-24T01:02:06.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630556,23.866622864651774,84.31372549019608,1610612751,76,65,2022-03-24T01:02:10Z,3880000,-172.0,172.0,1,left,K. Edwards 24' 3PT  (3 PTS) (K. Irving 5 AST),"[1630556, 202681]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,24.28,Made,3.0,K. Irving,202681.0,5.0,,,,,,,,,,,,,,,
393,PT11M06.00S,2022-03-24T01:02:30.7Z,3,REGULAR,3pt,Jump Shot,[],1628991,76.2976346911958,87.99019607843137,1610612763,79,65,2022-03-24T01:02:34Z,3900000,190.0,170.0,1,right,J. Jackson Jr. 25' 3PT  (5 PTS) (D. Bane 3 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.52,Made,5.0,D. Bane,1630217.0,3.0,,,,,,,,,,,,,,,
395,PT10M52.00S,2022-03-24T01:02:46.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,79,65,2022-03-24T01:02:46Z,3920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT10M43.00S,2022-03-24T01:03:06.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.588042049934298,54.166666666666664,1610612751,79,67,2022-03-24T01:03:11Z,3930000,-21.0,94.0,1,left,K. Durant 9' pullup Jump Shot (21 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,9.63,Made,21.0,,,,,,,,,,,,,,,,,,
397,PT10M25.00S,2022-03-24T01:03:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,88.91261498028909,49.754901960784316,1610612763,81,67,2022-03-24T01:03:32Z,3940000,-1.0,52.0,1,right,J. Jackson Jr. driving finger roll Layup (7 PTS) (T. Jones 4 AST),"[1628991, 1626145]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,5.17,Made,7.0,T. Jones,1626145.0,4.0,,,,,,,,,,,,,,,
399,PT10M25.00S,2022-03-24T01:03:30.4Z,3,REGULAR,foul,personal,['1freethrow'],201142,,,1610612763,81,67,2022-03-24T01:03:46Z,3960000,,,0,,K. Durant shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[201142, 1628991]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Jackson Jr.,1628991.0,
401,PT10M25.00S,2022-03-24T01:03:50.1Z,3,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,82,67,2022-03-24T01:03:50Z,3980000,,,0,,J. Jackson Jr. Free Throw 1 of 1 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
402,PT10M00.00S,2022-03-24T01:04:16.8Z,3,REGULAR,3pt,Jump Shot,[],1628971,17.16491458607096,5.147058823529411,1610612751,82,70,2022-03-24T01:04:21Z,3990000,224.0,109.0,1,left,B. Brown 24' 3PT  (7 PTS) (K. Durant 3 AST),"[1628971, 201142]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,24.93,Made,7.0,K. Durant,201142.0,3.0,,,,,,,,,,,,,,,
404,PT09M46.00S,2022-03-24T01:04:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628415,72.09264126149803,19.607843137254903,1610612763,82,70,2022-03-24T01:04:35Z,4010000,-152.0,210.0,1,right,MISS D. Brooks 25' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
405,PT09M41.00S,2022-03-24T01:04:35.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,82,70,2022-03-24T01:04:35Z,4020000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,404.0,6.0,6.0,0.0,,,,,,,,,
406,PT09M38.00S,2022-03-24T01:04:38.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201142,10.068988173455978,47.05882352941176,1610612751,82,70,2022-03-24T01:04:46Z,4030000,15.0,42.0,1,left,MISS K. Durant running finger roll Layup - blocked,"[201142, 1628991]",1610612751.0,BKN,running finger roll,,,Durant,K. Durant,,,,,4.46,Missed,,,,,Jackson Jr.,1628991.0,,,,,,,,,,,,,
423,PT09M38.00S,2022-03-24T01:04:38.1Z,3,REGULAR,block,,[],1628991,,,1610612751,82,70,2022-03-24T01:07:00Z,4035000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT09M33.00S,2022-03-24T01:04:43.1Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,82,70,2022-03-24T01:07:00Z,4040000,,,0,,B. Brown REBOUND (Off:4 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,406.0,7.0,3.0,4.0,,,,,,,,,
408,PT09M33.00S,2022-03-24T01:04:42.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628971,5.590000152587891,50.0,1610612751,82,72,2022-03-24T01:04:48Z,4050000,0.0,0.0,1,left,B. Brown tip Layup (9 PTS),[1628971],1610612751.0,BKN,tip,,,Brown,B. Brown,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,,
409,PT09M23.00S,2022-03-24T01:04:55.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,82,72,2022-03-24T01:04:55Z,4060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT09M23.00S,2022-03-24T01:05:12.0Z,3,REGULAR,foul,personal,['1freethrow'],1630556,,,1610612763,82,72,2022-03-24T01:05:24Z,4070000,,,0,,K. Edwards away-from-play personal FOUL (2 PF) (Brooks 1 FT),"[1630556, 1628415]",1610612751.0,BKN,away-from-play,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Brooks,1628415.0,
412,PT09M23.00S,2022-03-24T01:05:38.0Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,83,72,2022-03-24T01:05:38Z,4090000,,,0,,D. Bane away-from-play Free Throw 1 of 1 (14 PTS),[1630217],1610612763.0,MEM,away-from-play,,,Bane,D. Bane,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
413,PT09M21.00S,2022-03-24T01:05:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.59198423127464,43.38235294117647,1610612763,83,72,2022-03-24T01:05:58Z,4100000,-33.0,17.0,1,right,MISS D. Brooks Layup,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
414,PT09M21.00S,2022-03-24T01:05:50.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,83,72,2022-03-24T01:05:58Z,4110000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,413.0,,,,,,,,,,,,
415,PT09M21.00S,2022-03-24T01:05:57.1Z,3,REGULAR,foul,personal,[],1628415,,,1610612751,83,72,2022-03-24T01:06:00Z,4120000,,,0,,D. Brooks loose ball personal FOUL (2 PF),"[1628415, 1630556]",1610612763.0,MEM,loose ball,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Edwards,1630556.0,
417,PT09M10.00S,2022-03-24T01:06:15.6Z,3,REGULAR,2pt,Jump Shot,[],201142,15.588042049934298,24.019607843137255,1610612751,83,74,2022-03-24T01:06:21Z,4140000,130.0,94.0,1,left,K. Durant 16' step back Jump Shot (23 PTS) (K. Irving 6 AST),"[201142, 202681]",1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,16.03,Made,23.0,K. Irving,202681.0,6.0,,,,,,,,,,,,,,,
419,PT08M59.00S,2022-03-24T01:06:27.6Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612763,83,74,2022-03-24T01:06:36Z,4160000,,,0,,A. Drummond shooting personal FOUL (4 PF) (Jones 2 FT),"[203083, 1626145]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,202053.0,4.0,0.0,Jones,1626145.0,
421,PT08M59.00S,2022-03-24T01:06:52.9Z,3,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,83,74,2022-03-24T01:06:52Z,4180000,,,0,,MISS T. Jones Free Throw 1 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
422,PT08M59.00S,2022-03-24T01:06:52.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,83,74,2022-03-24T01:06:52Z,4190000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,
424,PT08M59.00S,2022-03-24T01:07:07.3Z,3,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,84,74,2022-03-24T01:07:07Z,4200000,,,0,,T. Jones Free Throw 2 of 2 (5 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
425,PT08M46.00S,2022-03-24T01:07:25.4Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612751,84,74,2022-03-24T01:07:54Z,4210000,,,0,,D. Bane shooting personal FOUL (3 PF) (Irving 2 FT),"[1630217, 202681]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Irving,202681.0,
427,PT08M46.00S,2022-03-24T01:07:55.4Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,84,75,2022-03-24T01:07:55Z,4230000,,,0,,K. Irving Free Throw 1 of 2 (23 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
428,PT08M46.00S,2022-03-24T01:08:00.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,84,75,2022-03-24T01:08:00Z,4240000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT08M46.00S,2022-03-24T01:11:35.4Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,84,76,2022-03-24T01:11:35Z,4250000,,,0,,K. Irving Free Throw 2 of 2 (24 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
430,PT08M28.00S,2022-03-24T01:11:55.3Z,3,REGULAR,3pt,Jump Shot,[],1628991,80.50262812089356,5.392156862745098,1610612763,84,76,2022-03-24T01:12:00Z,4260000,-223.0,131.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
431,PT08M25.00S,2022-03-24T01:11:58.3Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,84,76,2022-03-24T01:12:00Z,4270000,,,0,,K. Edwards REBOUND (Off:2 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,430.0,3.0,1.0,2.0,,,,,,,,,
432,PT08M12.00S,2022-03-24T01:12:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.783837056504599,53.92156862745098,1610612751,84,78,2022-03-24T01:12:16Z,4280000,-20.0,11.0,1,left,A. Drummond alley-oop Layup (12 PTS) (K. Irving 7 AST),"[203083, 202681]",1610612751.0,BKN,alley-oop,,,Drummond,A. Drummond,,,,,2.26,Made,12.0,K. Irving,202681.0,7.0,,,,,,,,,,,,,,,
434,PT07M56.00S,2022-03-24T01:12:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.88370565045992,41.17647058823529,1610612763,84,78,2022-03-24T01:13:15Z,4300000,-44.0,33.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,5.52,Missed,,,,,,,,,,,,,,,,,,,
438,PT07M50.00S,2022-03-24T01:12:33.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,84,78,2022-03-24T01:13:15Z,4310000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,434.0,,,,,,,,,,,,
435,PT07M50.00S,2022-03-24T01:13:10.5Z,3,REGULAR,jumpball,recovered,[],1630217,,,1610612763,84,78,2022-03-24T01:13:10Z,4320000,,,0,,Jump Ball D. Brooks vs. B. Brown: Tip to D. Bane,"[1630217, 1628415, 1628971]",1610612763.0,MEM,heldball,D. Bane,1630217.0,Bane,D. Bane,Brooks,1628415.0,Brown,1628971.0,,,,,,,,,,,,,,,,,,,,,
439,PT07M48.00S,2022-03-24T01:13:18.4Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612763,84,78,2022-03-24T01:13:18Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT07M40.00S,2022-03-24T01:13:41.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,66.44218134034165,40.19607843137255,1610612763,84,78,2022-03-24T01:13:46Z,4360000,-49.0,263.0,1,right,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
441,PT07M36.00S,2022-03-24T01:13:45.1Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,84,78,2022-03-24T01:13:45Z,4370000,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,440.0,8.0,4.0,4.0,,,,,,,,,
442,PT07M34.00S,2022-03-24T01:13:47.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,93.38042049934296,95.58823529411765,1610612763,87,78,2022-03-24T01:13:51Z,4380000,228.0,10.0,1,right,T. Jones 3PT  (8 PTS) (S. Adams 4 AST),"[1626145, 203500]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,22.81,Made,8.0,S. Adams,203500.0,4.0,,,,,,,,,,,,,,,
