actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT05M23.00S,2022-02-17T01:59:22.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,42,55,2022-02-17T01:59:24Z,2690000,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
272,PT05M17.00S,2022-02-17T01:59:28.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,69.07030223390277,71.07843137254902,1610612757,42,55,2022-02-17T01:59:31Z,2700000,105.0,238.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
273,PT05M14.00S,2022-02-17T01:59:31.2Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,42,55,2022-02-17T01:59:31Z,2710000,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,272.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
274,PT05M12.00S,2022-02-17T01:59:35.7Z,2,REGULAR,foul,personal,['2freethrow'],1629604,,,1610612763,42,55,2022-02-17T01:59:49Z,2720000,,,0,,C. Elleby shooting personal FOUL (2 PF) (Morant 2 FT),"[1629604, 1629630]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Morant,1629630.0,
276,PT05M12.00S,2022-02-17T02:00:05.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629630,,,1610612763,43,55,2022-02-17T02:00:05Z,2740000,,,0,,J. Morant Free Throw 1 of 2 (21 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
277,PT05M12.00S,2022-02-17T02:00:20.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629630,,,1610612763,43,55,2022-02-17T02:00:20Z,2750000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
278,PT05M09.00S,2022-02-17T02:00:21.7Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,43,55,2022-02-17T02:00:21Z,2760000,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
279,PT04M55.00S,2022-02-17T02:00:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.03745072273325,51.9607843137255,1610612757,43,57,2022-02-17T02:26:44Z,2770000,10.0,4.0,1,right,J. Nurkic cutting Layup (9 PTS) (A. Simons 4 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,1.04,Made,,,,,9.0,,,,A. Simons,1629014.0,4.0,,,,,,,,
281,PT04M40.00S,2022-02-17T02:00:53.6Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612763,43,57,2022-02-17T02:01:02Z,2790000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Morant 2 FT),"[203994, 1629630]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Morant,1629630.0,
283,PT04M40.00S,2022-02-17T02:01:21.4Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,44,57,2022-02-17T02:01:21Z,2810000,,,0,,J. Morant Free Throw 1 of 2 (22 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
284,PT04M40.00S,2022-02-17T02:01:22.1Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,44,57,2022-02-17T02:01:26Z,2820000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M40.00S,2022-02-17T02:01:22.1Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,44,57,2022-02-17T02:01:26Z,2830000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M40.00S,2022-02-17T02:01:32.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,44,57,2022-02-17T02:01:32Z,2840000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M40.00S,2022-02-17T02:02:23.6Z,2,REGULAR,substitution,out,[],1630190,,,1610612763,44,57,2022-02-17T02:02:59Z,2850000,,,0,,SUB out: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M40.00S,2022-02-17T02:02:23.6Z,2,REGULAR,substitution,in,[],1628404,,,1610612763,44,57,2022-02-17T02:02:59Z,2860000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M40.00S,2022-02-17T02:03:11.0Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,45,57,2022-02-17T02:03:11Z,2870000,,,0,,J. Morant Free Throw 2 of 2 (23 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
293,PT04M17.00S,2022-02-17T02:03:35.7Z,2,REGULAR,3pt,Jump Shot,[],1628404,83.919185282523,95.34313725490196,1610612757,45,57,2022-02-17T02:03:42Z,2880000,227.0,99.0,1,right,MISS J. Hart 24' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
294,PT04M15.00S,2022-02-17T02:03:37.7Z,2,REGULAR,rebound,offensive,[],1629604,,,1610612757,45,57,2022-02-17T02:03:42Z,2890000,,,0,,C. Elleby REBOUND (Off:3 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,293.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
295,PT04M14.00S,2022-02-17T02:03:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629604,94.03745072273325,47.549019607843135,1610612757,45,57,2022-02-17T02:03:46Z,2900000,-12.0,4.0,1,right,MISS C. Elleby putback Layup,[1629604],1610612757.0,POR,putback,,,Elleby,C. Elleby,,,,,1.28,Missed,,,,,,,,,,,,,,,,,,,
296,PT04M10.00S,2022-02-17T02:03:42.9Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,45,57,2022-02-17T02:03:46Z,2910000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,295.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
297,PT04M02.00S,2022-02-17T02:03:50.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,13.354139290407357,49.754901960784316,1610612763,47,57,2022-02-17T02:03:53Z,2920000,1.0,73.0,1,left,B. Clarke 7' pullup Jump Shot (8 PTS) (J. Morant 3 AST),"[1629634, 1629630]",1610612763.0,MEM,pullup,,,Clarke,B. Clarke,,,,,7.3,Made,,,,,8.0,,,,J. Morant,1629630.0,3.0,,,,,,,,
299,PT03M45.00S,2022-02-17T02:04:07.1Z,2,REGULAR,2pt,Jump Shot,[],203994,79.97700394218134,23.774509803921568,1610612757,47,59,2022-02-17T02:04:12Z,2940000,-131.0,136.0,1,right,J. Nurkic 18' Jump Shot (11 PTS) (A. Simons 5 AST),"[203994, 1629014]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,18.87,Made,,,,,11.0,,,,A. Simons,1629014.0,5.0,,,,,,,,
301,PT03M23.00S,2022-02-17T02:04:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.915243101182654,48.529411764705884,1610612763,49,59,2022-02-17T02:04:39Z,2960000,7.0,13.0,1,left,J. Morant driving Layup (25 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.45,Made,,,,,25.0,,,,,,,,,,,,,,
303,PT03M07.00S,2022-02-17T02:04:44.9Z,2,REGULAR,3pt,Jump Shot,[],1629604,93.38042049934296,3.431372549019608,1610612757,49,59,2022-02-17T02:04:50Z,2980000,-233.0,10.0,1,right,MISS C. Elleby 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
304,PT03M03.00S,2022-02-17T02:04:48.9Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,49,59,2022-02-17T02:04:50Z,2990000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
305,PT03M00.00S,2022-02-17T02:04:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629001,6.783837056504599,52.94117647058824,1610612763,49,59,2022-02-17T02:04:57Z,3000000,-15.0,11.0,1,left,MISS D. Melton running Layup,[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M59.00S,2022-02-17T02:04:55.7Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,49,59,2022-02-17T02:04:55Z,3010000,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,305.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
307,PT02M59.00S,2022-02-17T02:04:55.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,49,59,2022-02-17T02:05:10Z,3020000,0.0,0.0,1,left,MISS B. Clarke tip Layup - blocked,"[1629634, 1629604]",1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Missed,,,,,,,,,,,,Elleby,1629604.0,,,,,,
346,PT02M59.00S,2022-02-17T02:04:55.7Z,2,REGULAR,block,,[],1629604,,,1610612763,49,59,2022-02-17T02:11:37Z,3025000,,,0,,C. Elleby BLOCK (1 BLK),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M59.00S,2022-02-17T02:04:55.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,49,59,2022-02-17T02:05:10Z,3030000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,,
309,PT02M59.00S,2022-02-17T02:05:01.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,49,59,2022-02-17T02:05:10Z,3040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M59.00S,2022-02-17T02:05:23.9Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,49,59,2022-02-17T02:05:28Z,3050000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M59.00S,2022-02-17T02:05:23.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,49,59,2022-02-17T02:05:28Z,3060000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M48.00S,2022-02-17T02:05:48.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629630,20.18725361366623,29.901960784313726,1610612763,49,59,2022-02-17T02:05:52Z,3070000,100.0,137.0,1,left,MISS J. Morant 17' step back Shot,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,17.02,Missed,,,,,,,,,,,,,,,,,,,
313,PT02M48.00S,2022-02-17T02:05:48.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,49,59,2022-02-17T02:05:52Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,
314,PT02M48.00S,2022-02-17T02:05:53.0Z,2,REGULAR,foul,personal,[],1629604,,,1610612763,49,59,2022-02-17T02:06:01Z,3090000,,,0,,C. Elleby loose ball personal FOUL (3 PF),"[1629604, 203500]",1610612757.0,POR,loose ball,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Adams,203500.0,
316,PT02M41.00S,2022-02-17T02:06:20.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,31.61957950065703,37.99019607843137,1610612763,52,59,2022-02-17T02:06:24Z,3110000,60.0,245.0,1,left,D. Melton 25' 3PT  (3 PTS) (J. Morant 4 AST),"[1629001, 1629630]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.19,Made,,,,,3.0,,,,J. Morant,1629630.0,4.0,,,,,,,,
318,PT02M33.00S,2022-02-17T02:06:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.43166885676742,48.529411764705884,1610612757,52,61,2022-02-17T02:06:34Z,3130000,-7.0,0.0,1,right,J. Hart running reverse Layup (10 PTS),[1628404],1610612757.0,POR,running reverse,,,Hart,J. Hart,,,,,0.74,Made,,,,,10.0,,,,,,,,,,,,,,
319,PT02M23.00S,2022-02-17T02:06:39.1Z,2,REGULAR,3pt,Jump Shot,[],1630217,30.56833114323259,29.166666666666668,1610612763,52,61,2022-02-17T02:06:42Z,3140000,104.0,235.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
320,PT02M20.00S,2022-02-17T02:06:42.1Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,52,61,2022-02-17T02:06:42Z,3150000,,,0,,J. Winslow REBOUND (Off:1 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,319.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
321,PT02M10.00S,2022-02-17T02:06:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,89.83245729303549,50.0,1610612757,52,63,2022-02-17T02:06:54Z,3160000,0.0,43.0,1,right,J. Winslow driving floating Jump Shot (12 PTS),[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,4.31,Made,,,,,12.0,,,,,,,,,,,,,,
322,PT01M54.00S,2022-02-17T02:07:07.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,19.004599211563733,51.225490196078425,1610612763,54,63,2022-02-17T02:07:10Z,3170000,-6.0,126.0,1,left,J. Morant 12' driving floating Jump Shot (27 PTS) (S. Adams 4 AST),"[1629630, 203500]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,12.62,Made,,,,,27.0,,,,S. Adams,203500.0,4.0,,,,,,,,
324,PT01M40.00S,2022-02-17T02:07:21.8Z,2,REGULAR,3pt,Jump Shot,[],1628404,94.43166885676742,95.58823529411765,1610612757,54,66,2022-02-17T02:17:57Z,3190000,228.0,0.0,1,right,J. Hart 3PT step back (13 PTS),[1628404],1610612757.0,POR,step back,,,Hart,J. Hart,,,,,22.79,Made,,,,,13.0,,,,,,,,,,,,,,
325,PT01M19.00S,2022-02-17T02:07:42.2Z,2,REGULAR,3pt,Jump Shot,[],1629630,31.61957950065703,44.85294117647059,1610612763,54,66,2022-02-17T02:07:46Z,3200000,26.0,245.0,1,left,MISS J. Morant 24' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,,
326,PT01M16.00S,2022-02-17T02:07:45.2Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,54,66,2022-02-17T02:07:46Z,3210000,,,0,,C. Elleby REBOUND (Off:3 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,325.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
327,PT01M08.00S,2022-02-17T02:07:53.8Z,2,REGULAR,3pt,Jump Shot,[],1629604,80.89684625492772,4.901960784313726,1610612757,54,66,2022-02-17T02:07:57Z,3220000,-225.0,127.0,1,right,MISS C. Elleby 25' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
328,PT01M05.00S,2022-02-17T02:07:56.8Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,54,66,2022-02-17T02:07:57Z,3230000,,,0,,B. Clarke REBOUND (Off:2 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,327.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
329,PT00M58.80S,2022-02-17T02:08:03.6Z,2,REGULAR,3pt,Jump Shot,[],1630217,19.136005256241788,6.862745098039216,1610612763,57,66,2022-02-17T02:08:08Z,3240000,216.0,127.0,1,left,D. Bane 25' 3PT step back (11 PTS),[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,25.05,Made,,,,,11.0,,,,,,,,,,,,,,
330,PT00M37.10S,2022-02-17T02:08:31.1Z,2,REGULAR,2pt,Jump Shot,[],1626159,80.89684625492772,23.774509803921568,1610612757,57,66,2022-02-17T02:08:35Z,3250000,-131.0,127.0,1,right,MISS J. Winslow 18' pullup Shot,[1626159],1610612757.0,POR,pullup,,,Winslow,J. Winslow,,,,,18.26,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M33.30S,2022-02-17T02:08:34.9Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612757,57,66,2022-02-17T02:08:35Z,3260000,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,330.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
332,PT00M31.50S,2022-02-17T02:08:36.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,66.44218134034165,50.0,1610612757,57,66,2022-02-17T02:08:41Z,3270000,0.0,263.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M29.70S,2022-02-17T02:08:38.6Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,57,66,2022-02-17T02:08:41Z,3280000,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,332.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
334,PT00M29.70S,2022-02-17T02:08:41.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612757,57,68,2022-02-17T02:08:41Z,3290000,0.0,0.0,1,right,J. Nurkic tip Layup (13 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,0.0,Made,,,,,13.0,,,,,,,,,,,,,,
335,PT00M08.20S,2022-02-17T02:09:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.777266754270697,49.01960784313725,1610612763,57,68,2022-02-17T02:09:10Z,3300000,5.0,58.0,1,left,MISS J. Morant driving floating Shot - blocked,"[1629630, 203994]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,5.84,Missed,,,,,,,,,,,,Nurkic,203994.0,,,,,,
336,PT00M08.20S,2022-02-17T02:09:03.8Z,2,REGULAR,block,,[],203994,,,1610612763,57,68,2022-02-17T02:09:06Z,3310000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M08.20S,2022-02-17T02:09:03.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,57,68,2022-02-17T02:09:10Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,
338,PT00M08.20S,2022-02-17T02:09:08.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,57,68,2022-02-17T02:09:08Z,3330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M08.20S,2022-02-17T02:09:09.1Z,2,REGULAR,substitution,out,[],203500,,,1610612763,57,68,2022-02-17T02:09:13Z,3340000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M08.20S,2022-02-17T02:09:09.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,57,68,2022-02-17T02:09:13Z,3350000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M06.60S,2022-02-17T02:09:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,20.844283837056505,91.17647058823529,1610612763,57,68,2022-02-17T02:09:42Z,3360000,-206.0,143.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
342,PT00M02.60S,2022-02-17T02:09:41.3Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,57,68,2022-02-17T02:09:42Z,3370000,,,0,,J. Winslow REBOUND (Off:1 Def:5),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,341.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
343,PT00M00.00S,2022-02-17T02:09:45.2Z,2,REGULAR,2pt,Jump Shot,[],1626159,84.31340341655716,83.33333333333334,1610612757,57,68,2022-02-17T02:09:52Z,3380000,167.0,95.0,1,right,MISS J. Winslow 19' driving floating bank Shot,[1626159],1610612757.0,POR,driving floating bank,,,Winslow,J. Winslow,,,,,19.19,Missed,,,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2022-02-17T02:09:45.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,57,68,2022-02-17T02:09:52Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,343.0,,,,,,,,,,,,,,,,,,
345,PT00M00.00S,2022-02-17T02:09:56.6Z,2,REGULAR,period,end,[],0,,,1610612757,57,68,2022-02-17T02:09:56Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-02-17T02:24:00.9Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612757,57,68,2022-02-17T02:24:50Z,3410000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-02-17T02:24:00.9Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612757,57,68,2022-02-17T02:24:50Z,3420000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-02-17T02:24:00.9Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612757,57,68,2022-02-17T02:24:50Z,3430000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-02-17T02:24:00.9Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612757,57,68,2022-02-17T02:24:50Z,3440000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-02-17T02:25:04.5Z,3,REGULAR,period,start,[],0,,,1610612757,57,68,2022-02-17T02:25:04Z,3450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M48.00S,2022-02-17T02:25:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.389618922470433,53.92156862745098,1610612757,57,68,2022-02-17T02:28:55Z,3460000,-20.0,8.0,1,left,MISS J. Hart cutting Layup - blocked,"[1628404, 1629630]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,2.1,Missed,,,,,,,,,,,,Morant,1629630.0,,,,,,
353,PT11M48.00S,2022-02-17T02:25:15.7Z,3,REGULAR,block,,[],1629630,,,1610612757,57,68,2022-02-17T02:33:50Z,3470000,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M44.00S,2022-02-17T02:25:19.7Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,57,68,2022-02-17T02:25:19Z,3480000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,352.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
355,PT11M41.00S,2022-02-17T02:25:22.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,66.96780551905388,51.9607843137255,1610612763,60,68,2022-02-17T02:29:52Z,3490000,10.0,258.0,1,right,D. Bane 25' 3PT running pullup (14 PTS) (J. Morant 5 AST),"[1630217, 1629630]",1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,25.82,Made,,,,,14.0,,,,J. Morant,1629630.0,5.0,,,,,,,,
357,PT11M11.00S,2022-02-17T02:25:53.1Z,3,REGULAR,2pt,Jump Shot,[],1629014,22.026938239159,81.61764705882352,1610612757,60,70,2022-02-17T02:25:55Z,3510000,-158.0,155.0,1,left,A. Simons 22' pullup Jump Shot (15 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,22.11,Made,,,,,15.0,,,,,,,,,,,,,,
358,PT10M50.00S,2022-02-17T02:26:13.1Z,3,REGULAR,3pt,Jump Shot,[],1630217,66.17936925098554,39.21568627450981,1610612763,63,70,2022-02-17T02:26:16Z,3520000,-54.0,265.0,1,right,D. Bane 27' 3PT  (17 PTS) (J. Morant 6 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,27.08,Made,,,,,17.0,,,,J. Morant,1629630.0,6.0,,,,,,,,
360,PT10M30.00S,2022-02-17T02:26:34.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,15.062417871222076,50.73529411764706,1610612757,63,70,2022-02-17T02:26:37Z,3540000,-4.0,89.0,1,left,MISS J. Winslow 8' driving floating Shot,[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,8.92,Missed,,,,,,,,,,,,,,,,,,,
