actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
530,PT11M08.00S,2021-11-11T02:48:53.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,14.799605781865965,58.82352941176471,1610612766,78,81,2021-11-11T02:48:59Z,5210000,-44.0,87.0,1,left,MISS T. Rozier 9' driving floating Shot - blocked,"[1626179, 1629723]",1610612766.0,CHA,driving floating,,,,,,9.72,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,Konchar,1629723.0,
531,PT11M08.00S,2021-11-11T02:48:53.2Z,4,REGULAR,block,,[],1629723,,,1610612766,78,81,2021-11-11T02:48:55Z,5220000,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,
532,PT11M03.00S,2021-11-11T02:48:58.2Z,4,REGULAR,rebound,offensive,[],1626179,,,1610612766,78,81,2021-11-11T02:48:59Z,5230000,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,530.0,3.0,2.0,1.0,,,,,,,,,,,
533,PT11M02.00S,2021-11-11T02:48:58.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626179,8.623521681997373,49.50980392156863,1610612766,78,83,2021-11-11T02:49:05Z,5240000,2.0,29.0,1,left,T. Rozier fadeaway Jump Shot (10 PTS),[1626179],1610612766.0,CHA,fadeaway,,,,,,2.87,Made,10.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
534,PT10M47.00S,2021-11-11T02:49:13.5Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612763,78,83,2021-11-11T02:49:17Z,5250000,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 203486]",1610612763.0,MEM,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,1.0,Plumlee,203486.0,,,,,
535,PT10M47.00S,2021-11-11T02:49:13.5Z,4,REGULAR,steal,,[],203486,,,1610612766,78,83,2021-11-11T02:49:15Z,5260000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
536,PT10M43.00S,2021-11-11T02:49:18.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,6.652431011826544,48.28431372549019,1610612766,78,85,2021-11-11T02:49:25Z,5270000,9.0,10.0,1,left,M. Bridges alley-oop DUNK (7 PTS) (T. Rozier 4 AST),"[1628970, 1626179]",1610612766.0,CHA,alley-oop,,,,,,1.32,Made,7.0,Bridges,M. Bridges,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,,
538,PT10M29.00S,2021-11-11T02:49:32.3Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612763,78,85,2021-11-11T02:49:48Z,5290000,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1626145, 1629667]",1610612763.0,MEM,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,2.0,McDaniels,1629667.0,,,,,
539,PT10M29.00S,2021-11-11T02:49:32.3Z,4,REGULAR,steal,,[],1629667,,,1610612766,78,85,2021-11-11T02:49:33Z,5300000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
540,PT10M29.00S,2021-11-11T02:49:36.4Z,4,REGULAR,foul,personal,[],203500,,,1610612766,78,85,2021-11-11T02:49:42Z,5310000,,,0,,S. Adams take personal FOUL (1 PF),"[203500, 203486]",1610612763.0,MEM,take,,,,,,,,,Adams,S. Adams,,,,,,,,1146.0,1.0,1.0,,,,Plumlee,203486.0,,,
542,PT10M29.00S,2021-11-11T02:49:49.4Z,4,REGULAR,substitution,out,[],203937,,,1610612766,78,85,2021-11-11T02:49:51Z,5330000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,
543,PT10M29.00S,2021-11-11T02:49:49.4Z,4,REGULAR,substitution,in,[],1629001,,,1610612766,78,85,2021-11-11T02:49:51Z,5340000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,
544,PT10M13.00S,2021-11-11T02:50:21.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,13.748357424441524,48.77450980392157,1610612766,78,85,2021-11-11T02:50:28Z,5350000,6.0,77.0,1,left,MISS K. Oubre Jr. 7' driving floating Shot - blocked,"[1626162, 203500]",1610612766.0,CHA,driving floating,,,,,,7.69,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,Adams,203500.0,
545,PT10M13.00S,2021-11-11T02:50:21.3Z,4,REGULAR,block,,[],203500,,,1610612766,78,85,2021-11-11T02:50:23Z,5360000,,,0,,S. Adams BLOCK (2 BLK),[203500],1610612763.0,MEM,,,,,,,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,
546,PT10M08.00S,2021-11-11T02:50:26.3Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612766,78,85,2021-11-11T02:50:28Z,5370000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,544.0,4.0,3.0,1.0,,,,,,,,,,,
547,PT10M08.00S,2021-11-11T02:50:26.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,6.915243101182654,49.26470588235294,1610612766,78,87,2021-11-11T02:50:40Z,5380000,4.0,13.0,1,left,K. Oubre Jr. floating Jump Shot (24 PTS),[1626162],1610612766.0,CHA,floating,,,,,,1.3,Made,24.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
548,PT09M58.00S,2021-11-11T02:50:36.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,93.24901445466492,46.81372549019608,1610612763,78,87,2021-11-11T02:50:48Z,5390000,-16.0,11.0,1,right,MISS J. Konchar driving reverse Layup,[1629723],1610612763.0,MEM,driving reverse,,,,,,1.93,Missed,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,
549,PT09M58.00S,2021-11-11T02:50:36.1Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,78,87,2021-11-11T02:50:48Z,5400000,,,0,,S. Adams REBOUND (Off:7 Def:6),[203500],1610612763.0,MEM,,,,,,,,,,Adams,S. Adams,,,,548.0,13.0,6.0,7.0,,,,,,,,,,,
550,PT09M53.00S,2021-11-11T02:50:41.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,80,87,2021-11-11T02:50:41Z,5410000,0.0,0.0,1,right,S. Adams tip Layup (7 PTS),[203500],1610612763.0,MEM,tip,,,,,,0.0,Made,7.0,Adams,S. Adams,,,,,,,,,,,,,,,,,,
551,PT09M52.00S,2021-11-11T02:50:44.8Z,4,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612766,80,87,2021-11-11T02:50:56Z,5420000,,,0,,D. Bane shooting personal FOUL (5 PF) (Bridges 2 FT),"[1630217, 1628970]",1610612763.0,MEM,shooting,,,,,,,,,Bane,D. Bane,,,,,,,,202035.0,5.0,0.0,,,,Bridges,1628970.0,,,
553,PT09M52.00S,2021-11-11T02:51:12.7Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,80,88,2021-11-11T02:51:12Z,5440000,,,0,,M. Bridges Free Throw 1 of 2 (8 PTS),[1628970],1610612766.0,CHA,,,,,,,,Made,8.0,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
554,PT09M52.00S,2021-11-11T02:51:14.0Z,4,REGULAR,substitution,out,[],1630217,,,1610612766,80,88,2021-11-11T02:51:17Z,5450000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
555,PT09M52.00S,2021-11-11T02:51:14.0Z,4,REGULAR,substitution,in,[],1628991,,,1610612766,80,88,2021-11-11T02:51:17Z,5460000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
556,PT09M52.00S,2021-11-11T02:51:32.3Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,80,89,2021-11-11T02:51:32Z,5470000,,,0,,M. Bridges Free Throw 2 of 2 (9 PTS),[1628970],1610612766.0,CHA,,,,,,,,Made,9.0,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
557,PT09M42.00S,2021-11-11T02:51:45.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.9993429697766,58.333333333333336,1610612763,80,89,2021-11-11T02:51:52Z,5480000,42.0,107.0,1,right,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,,,,11.51,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
558,PT09M39.00S,2021-11-11T02:51:48.8Z,4,REGULAR,rebound,offensive,[],1626145,,,1610612763,80,89,2021-11-11T02:51:48Z,5490000,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612763.0,MEM,,,,,,,,,,Jones,T. Jones,,,,557.0,2.0,1.0,1.0,,,,,,,,,,,
559,PT09M35.00S,2021-11-11T02:51:52.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,93.77463863337714,3.1862745098039214,1610612763,80,89,2021-11-11T02:51:57Z,5500000,-234.0,6.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,,,,23.42,Missed,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
560,PT09M33.00S,2021-11-11T02:51:54.0Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,80,89,2021-11-11T02:51:57Z,5510000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:2),[1628991],1610612763.0,MEM,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,559.0,5.0,2.0,3.0,,,,,,,,,,,
561,PT09M31.00S,2021-11-11T02:51:56.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,67.62483574244416,29.901960784313726,1610612763,83,89,2021-11-11T02:52:01Z,5520000,-100.0,252.0,1,right,D. Melton 27' 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1629001, 1628991]",1610612763.0,MEM,,,,,,,27.11,Made,3.0,Melton,D. Melton,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,,
563,PT09M14.00S,2021-11-11T02:52:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,13.87976346911958,45.83333333333333,1610612766,83,89,2021-11-11T02:52:21Z,5540000,21.0,78.0,1,left,MISS T. Rozier 8' driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,,,,8.07,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
564,PT09M11.00S,2021-11-11T02:52:16.3Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,83,89,2021-11-11T02:52:21Z,5550000,,,0,,D. Melton REBOUND (Off:1 Def:6),[1629001],1610612763.0,MEM,,,,,,,,,,Melton,D. Melton,,,,563.0,7.0,6.0,1.0,,,,,,,,,,,
565,PT09M08.00S,2021-11-11T02:52:19.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629001,91.67214191852825,51.225490196078425,1610612763,85,89,2021-11-11T02:52:31Z,5560000,6.0,26.0,1,right,D. Melton driving floating Jump Shot (5 PTS) (J. Jackson Jr. 2 AST),"[1629001, 1628991]",1610612763.0,MEM,driving floating,,,,,,2.65,Made,5.0,Melton,D. Melton,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,,,,,,
567,PT09M08.00S,2021-11-11T02:52:29.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,85,89,2021-11-11T02:52:29Z,5580000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M08.00S,2021-11-11T02:52:45.2Z,4,REGULAR,foul,technical,['1freethrow'],202435,,,1610612766,85,89,2021-11-11T02:55:26Z,5590000,,,0,,TEAM foul technical,[202435],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,202035.0,,,,,,,,,,
569,PT09M08.00S,2021-11-11T02:55:38.2Z,4,REGULAR,freethrow,1 of 1,[],1626145,,,1610612766,86,89,2021-11-11T02:55:38Z,5600000,,,0,,T. Jones technical Free Throw 1 of 1 (1 PTS),[1626145],1610612763.0,MEM,technical,,,,,,,Made,1.0,Jones,T. Jones,,,,,,,,,,,,,,,,,,
570,PT08M47.00S,2021-11-11T02:56:09.8Z,4,REGULAR,turnover,bad pass,[],1626162,,,1610612766,86,89,2021-11-11T02:56:14Z,5610000,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 1629723]",1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,2.0,Konchar,1629723.0,,,,,
571,PT08M47.00S,2021-11-11T02:56:09.8Z,4,REGULAR,steal,,[],1629723,,,1610612763,86,89,2021-11-11T02:56:12Z,5620000,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,
572,PT08M41.00S,2021-11-11T02:56:15.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,93.77463863337714,50.98039215686274,1610612763,86,89,2021-11-11T02:56:23Z,5630000,5.0,6.0,1,right,MISS D. Melton running finger roll Layup,[1629001],1610612763.0,MEM,running finger roll,,,,,,0.77,Missed,,Melton,D. Melton,,,,,,,,,,,,,,,,,,
573,PT08M37.00S,2021-11-11T02:56:19.3Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,86,89,2021-11-11T02:56:19Z,5640000,,,0,,M. Bridges REBOUND (Off:2 Def:6),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,572.0,8.0,6.0,2.0,,,,,,,,,,,
625,PT08M30.00S,2021-11-11T02:56:20.6Z,4,REGULAR,turnover,bad pass,[],1628970,,,1610612766,86,89,2021-11-11T03:05:54Z,5645000,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 1629723]",1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,2.0,Konchar,1629723.0,,,,,
626,PT08M30.00S,2021-11-11T02:56:20.6Z,4,REGULAR,steal,,[],1629723,,,1610612763,86,89,2021-11-11T03:05:54Z,5647500,,,0,,J. Konchar STEAL (3 STL),[1629723],1610612763.0,MEM,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,
636,PT08M30.00S,2021-11-11T02:56:23.2Z,4,REGULAR,turnover,bad pass,[],1629723,,,1610612763,86,89,2021-11-11T03:07:13Z,5648750,,,0,,J. Konchar bad pass TURNOVER (2 TO),"[1629723, 1626179]",1610612763.0,MEM,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,2.0,Rozier,1626179.0,,,,,
637,PT08M30.00S,2021-11-11T02:56:23.2Z,4,REGULAR,steal,,[],1626179,,,1610612766,86,89,2021-11-11T03:07:13Z,5649375,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
574,PT08M30.00S,2021-11-11T02:56:25.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,8.623521681997373,48.28431372549019,1610612766,86,89,2021-11-11T03:07:13Z,5650000,9.0,29.0,1,left,MISS T. Rozier Layup,[1626179],1610612766.0,CHA,,,,,,,2.99,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
575,PT08M26.00S,2021-11-11T02:56:29.9Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612766,86,89,2021-11-11T02:56:38Z,5660000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:3),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,574.0,5.0,3.0,2.0,,,,,,,,,,,
576,PT08M26.00S,2021-11-11T02:56:30.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1626162,5.590000152587891,50.0,1610612766,86,91,2021-11-11T03:07:13Z,5670000,0.0,0.0,1,left,K. Oubre Jr. tip Layup (26 PTS),[1626162],1610612766.0,CHA,tip,,,,,,0.0,Made,26.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
577,PT08M17.00S,2021-11-11T02:56:41.3Z,4,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612763,86,91,2021-11-11T02:56:55Z,5680000,,,0,,T. Jones bad pass out-of-bounds TURNOVER (3 TO),[1626145],1610612763.0,MEM,bad pass,,,,,,,,,Jones,T. Jones,,,,,,,,2002.0,,,3.0,,,,,,,
578,PT08M17.00S,2021-11-11T02:56:56.8Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,86,91,2021-11-11T02:57:00Z,5690000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
579,PT08M17.00S,2021-11-11T02:56:56.8Z,4,REGULAR,substitution,in,[],202330,,,1610612766,86,91,2021-11-11T02:57:00Z,5700000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,
580,PT08M05.00S,2021-11-11T02:57:08.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202330,30.831143232588698,73.2843137254902,1610612766,86,94,2021-11-11T02:57:14Z,5710000,-116.0,237.0,1,left,G. Hayward 26' 3PT  (19 PTS) (T. Rozier 5 AST),"[202330, 1626179]",1610612766.0,CHA,,,,,,,26.43,Made,19.0,Hayward,G. Hayward,T. Rozier,1626179.0,5.0,,,,,,,,,,,,,,,
582,PT07M38.00S,2021-11-11T02:57:35.3Z,4,REGULAR,2pt,Jump Shot,[],1629001,79.45137976346912,31.372549019607842,1610612763,88,94,2021-11-11T02:57:40Z,5730000,-93.0,141.0,1,right,D. Melton 16' step back Jump Shot (7 PTS),[1629001],1610612763.0,MEM,step back,,,,,,16.87,Made,7.0,Melton,D. Melton,,,,,,,,,,,,,,,,,,
583,PT07M23.00S,2021-11-11T02:57:54.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,88,94,2021-11-11T02:57:54Z,5740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M23.00S,2021-11-11T02:57:54.6Z,4,REGULAR,substitution,out,[],1626145,,,1610612766,88,94,2021-11-11T02:58:04Z,5750000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
585,PT07M23.00S,2021-11-11T02:57:54.6Z,4,REGULAR,substitution,out,[],1629723,,,1610612766,88,94,2021-11-11T02:58:04Z,5760000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,
586,PT07M23.00S,2021-11-11T02:57:54.6Z,4,REGULAR,substitution,in,[],1629630,,,1610612766,88,94,2021-11-11T02:58:04Z,5770000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
587,PT07M23.00S,2021-11-11T02:57:54.6Z,4,REGULAR,substitution,in,[],1628415,,,1610612766,88,94,2021-11-11T02:58:04Z,5780000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,
588,PT07M12.00S,2021-11-11T02:58:20.3Z,4,REGULAR,2pt,Jump Shot,[],1626162,17.296320630749015,31.61764705882353,1610612766,88,94,2021-11-11T02:58:27Z,5790000,92.0,110.0,1,left,MISS K. Oubre Jr. 14' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,,,,14.34,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
589,PT07M09.00S,2021-11-11T02:58:23.3Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,88,94,2021-11-11T02:58:27Z,5800000,,,0,,D. Melton REBOUND (Off:1 Def:7),[1629001],1610612763.0,MEM,,,,,,,,,,Melton,D. Melton,,,,588.0,8.0,7.0,1.0,,,,,,,,,,,
590,PT07M05.00S,2021-11-11T02:58:27.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,68.67608409986859,34.80392156862745,1610612763,88,94,2021-11-11T02:58:35Z,5810000,-76.0,242.0,1,right,MISS D. Melton 25' pullup 3PT,[1629001],1610612763.0,MEM,pullup,,,,,,25.36,Missed,,Melton,D. Melton,,,,,,,,,,,,,,,,,,
591,PT07M02.00S,2021-11-11T02:58:30.4Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,88,94,2021-11-11T02:58:35Z,5820000,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,590.0,3.0,3.0,0.0,,,,,,,,,,,
592,PT06M54.00S,2021-11-11T02:58:38.4Z,4,REGULAR,3pt,Jump Shot,[],1629667,10.200394218134035,2.941176470588235,1610612766,88,97,2021-11-11T02:58:42Z,5830000,235.0,43.0,1,left,J. McDaniels 3PT  (6 PTS) (M. Plumlee 4 AST),"[1629667, 203486]",1610612766.0,CHA,,,,,,,23.93,Made,6.0,McDaniels,J. McDaniels,M. Plumlee,203486.0,4.0,,,,,,,,,,,,,,,
594,PT06M34.00S,2021-11-11T02:58:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,94.1688567674113,52.69607843137255,1610612763,88,97,2021-11-11T02:59:09Z,5850000,13.0,2.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,,,,1.37,Missed,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,
595,PT06M33.00S,2021-11-11T02:58:59.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,88,97,2021-11-11T02:59:09Z,5860000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,594.0,,,,,,,,,,,,,,
596,PT06M33.00S,2021-11-11T02:59:03.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,88,97,2021-11-11T02:59:03Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M15.00S,2021-11-11T02:59:26.0Z,4,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,88,97,2021-11-11T02:59:31Z,5880000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (5 TO),[202330],1610612766.0,CHA,bad pass,,,,,,,,,Hayward,G. Hayward,,,,,,,,202035.0,,,5.0,,,,,,,
598,PT06M03.00S,2021-11-11T02:59:40.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,88.12417871222075,49.50980392156863,1610612763,90,97,2021-11-11T02:59:46Z,5890000,-2.0,59.0,1,right,J. Jackson Jr. turnaround Hook (16 PTS),[1628991],1610612763.0,MEM,turnaround,,,,,,5.92,Made,16.0,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
599,PT05M43.00S,2021-11-11T03:00:00.6Z,4,REGULAR,3pt,Jump Shot,[],1629667,28.597240473061763,78.18627450980392,1610612766,90,97,2021-11-11T03:00:05Z,5900000,-141.0,216.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,,,,25.81,Missed,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
600,PT05M40.00S,2021-11-11T03:00:03.6Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,90,97,2021-11-11T03:00:05Z,5910000,,,0,,J. Morant REBOUND (Off:1 Def:5),[1629630],1610612763.0,MEM,,,,,,,,,,Morant,J. Morant,,,,599.0,6.0,5.0,1.0,,,,,,,,,,,
601,PT05M33.00S,2021-11-11T03:00:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,91.01511169513797,45.09803921568628,1610612763,90,97,2021-11-11T03:00:18Z,5920000,-25.0,32.0,1,right,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,,,,4.03,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
602,PT05M32.00S,2021-11-11T03:00:11.5Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,90,97,2021-11-11T03:00:18Z,5930000,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,601.0,4.0,4.0,0.0,,,,,,,,,,,
603,PT05M21.00S,2021-11-11T03:00:23.9Z,4,REGULAR,foul,personal,['3freethrow'],1628415,,,1610612766,90,97,2021-11-11T03:00:55Z,5940000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Oubre Jr. 3 FT),"[1628415, 1626162]",1610612763.0,MEM,shooting,,,,,,,,,Brooks,D. Brooks,,,,,,,,1146.0,2.0,1.0,,,,Oubre Jr.,1626162.0,,,
605,PT05M21.00S,2021-11-11T03:00:59.9Z,4,REGULAR,freethrow,1 of 3,[],1626162,,,1610612766,90,98,2021-11-11T03:01:56Z,5960000,,,0,,K. Oubre Jr. Free Throw 1 of 3 (27 PTS),[1626162],1610612766.0,CHA,,,,,,,,Made,27.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
606,PT05M21.00S,2021-11-11T03:00:59.9Z,4,REGULAR,freethrow,2 of 3,[],1626162,,,1610612766,90,99,2021-11-11T03:01:56Z,5970000,,,0,,K. Oubre Jr. Free Throw 2 of 3 (28 PTS),[1626162],1610612766.0,CHA,,,,,,,,Made,28.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
607,PT05M21.00S,2021-11-11T03:01:23.9Z,4,REGULAR,substitution,out,[],1629001,,,1610612766,90,99,2021-11-11T03:01:32Z,5980000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,
608,PT05M21.00S,2021-11-11T03:01:23.9Z,4,REGULAR,substitution,in,[],1630217,,,1610612766,90,99,2021-11-11T03:01:32Z,5990000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
