actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
533,PT00M00.20S,2022-01-01T02:49:23.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,90,79,2022-01-01T02:49:27Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,532.0,,,,,,,,,,,,,,,,,
534,PT00M00.00S,2022-01-01T02:49:29.1Z,3,REGULAR,period,end,[],0,,,1610612759,90,79,2022-01-01T02:49:29Z,5280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612759,90,79,2022-01-01T02:51:53Z,5290000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,out,['startperiod'],1629634,,,1610612759,90,79,2022-01-01T02:51:53Z,5300000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,out,['startperiod'],1629681,,,1610612759,90,79,2022-01-01T02:51:53Z,5310000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,out,['startperiod'],1629022,,,1610612759,90,79,2022-01-01T02:51:53Z,5320000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,out,['startperiod'],201152,,,1610612759,90,79,2022-01-01T02:51:53Z,5330000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,in,['startperiod'],1630217,,,1610612759,90,79,2022-01-01T02:51:53Z,5340000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,in,['startperiod'],203937,,,1610612759,90,79,2022-01-01T02:51:53Z,5350000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,in,['startperiod'],203500,,,1610612759,90,79,2022-01-01T02:51:53Z,5360000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,90,79,2022-01-01T02:51:53Z,5370000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2022-01-01T02:51:25.6Z,4,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,90,79,2022-01-01T02:51:53Z,5380000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2022-01-01T02:52:14.8Z,4,REGULAR,period,start,[],0,,,1610612763,90,79,2022-01-01T02:52:14Z,5390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2022-01-01T02:52:16.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,90,79,2022-01-01T02:52:24Z,5400000,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,,,,
547,PT11M42.00S,2022-01-01T02:52:31.9Z,4,REGULAR,3pt,Jump Shot,[],1630217,67.36202365308804,37.5,1610612763,93,79,2022-01-01T02:52:36Z,5410000,-62.0,254.0,1,right,D. Bane 26' 3PT  (15 PTS) (T. Jones 4 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.19,Made,15.0,,,,,,,,,,,,T. Jones,1626145.0,4.0,,,,
549,PT11M30.00S,2022-01-01T02:52:44.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,6.521024967148489,50.0,1610612759,93,81,2022-01-01T02:52:48Z,5430000,0.0,9.0,1,left,K. Bates-Diop reverse Layup (6 PTS) (D. White 8 AST),"[1628966, 1628401]",1610612759.0,SAS,reverse,,,Bates-Diop,K. Bates-Diop,,,,,0.88,Made,6.0,,,,,,,,,,,,D. White,1628401.0,8.0,,,,
551,PT11M17.00S,2022-01-01T02:52:57.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.24901445466492,50.73529411764706,1610612763,95,81,2022-01-01T02:53:01Z,5450000,4.0,11.0,1,right,D. Bane driving Layup (17 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,1.16,Made,17.0,,,,,,,,,,,,,,,,,,
552,PT11M04.00S,2022-01-01T02:53:12.4Z,4,REGULAR,foul,personal,[],203500,,,1610612759,95,81,2022-01-01T02:53:17Z,5460000,,,0,,S. Adams personal FOUL (2 PF),"[203500, 1627854]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,1628485.0,2.0,0.0,Forbes,1627854.0,,,,,,,,,
554,PT10M57.00S,2022-01-01T02:53:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.835085413929041,45.588235294117645,1610612759,95,81,2022-01-01T02:53:43Z,5480000,22.0,21.0,1,left,MISS D. White driving Layup,[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
555,PT10M53.00S,2022-01-01T02:53:40.9Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,95,81,2022-01-01T02:53:40Z,5490000,,,0,,J. Poeltl REBOUND (Off:4 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,554.0,7.0,3.0,4.0,,,,,,,,,,,,,,
556,PT10M53.00S,2022-01-01T02:53:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,95,83,2022-01-01T02:53:40Z,5500000,0.0,0.0,1,left,J. Poeltl tip Layup (13 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,,
557,PT10M30.00S,2022-01-01T02:54:04.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,87.33574244415243,49.01960784313725,1610612763,97,83,2022-01-01T02:54:08Z,5510000,-5.0,67.0,1,right,K. Anderson 6' turnaround fadeaway Jump Shot (4 PTS),[203937],1610612763.0,MEM,turnaround fadeaway,,,Anderson,K. Anderson,,,,,6.67,Made,4.0,,,,,,,,,,,,,,,,,,
558,PT10M19.00S,2022-01-01T02:54:20.0Z,4,REGULAR,foul,personal,[],203500,,,1610612759,97,83,2022-01-01T02:54:22Z,5520000,,,0,,S. Adams personal FOUL (3 PF),"[203500, 1627751]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,1151.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,
560,PT10M12.00S,2022-01-01T02:54:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,10.33180026281209,42.8921568627451,1610612759,97,83,2022-01-01T02:54:51Z,5540000,36.0,45.0,1,left,MISS J. Poeltl cutting Layup - blocked,"[1627751, 203500]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,5.7,Missed,,,,,,,,,,,Adams,203500.0,,,,,,,
561,PT10M12.00S,2022-01-01T02:54:48.8Z,4,REGULAR,block,,[],203500,,,1610612759,97,83,2022-01-01T02:54:50Z,5550000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M12.00S,2022-01-01T02:54:48.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,97,83,2022-01-01T02:54:51Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,,,
563,PT10M12.00S,2022-01-01T02:54:52.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,97,83,2022-01-01T02:54:52Z,5570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M09.00S,2022-01-01T02:55:05.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627854,5.601182654402102,23.52941176470588,1610612759,97,83,2022-01-01T02:55:08Z,5580000,132.0,0.0,1,left,MISS B. Forbes 13' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,13.24,Missed,,,,,,,,,,,,,,,,,,,
565,PT10M06.00S,2022-01-01T02:55:08.0Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,97,83,2022-01-01T02:55:08Z,5590000,,,0,,S. Adams REBOUND (Off:5 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,564.0,8.0,3.0,5.0,,,,,,,,,,,,,,
566,PT09M56.00S,2022-01-01T02:55:18.1Z,4,REGULAR,2pt,Jump Shot,[],1630217,73.40670170827858,44.85294117647059,1610612763,97,83,2022-01-01T02:55:25Z,5600000,-26.0,197.0,1,right,MISS D. Bane 19' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,19.92,Missed,,,,,,,,,,,,,,,,,,,
567,PT09M52.00S,2022-01-01T02:55:22.1Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,97,83,2022-01-01T02:55:22Z,5610000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:8),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,566.0,10.0,8.0,2.0,,,,,,,,,,,,,,
568,PT09M45.00S,2022-01-01T02:55:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.5722733245729295,43.627450980392155,1610612759,97,83,2022-01-01T02:55:32Z,5620000,32.0,19.0,1,left,MISS D. White driving finger roll Layup - blocked,"[1628401, 203500]",1610612759.0,SAS,driving finger roll,,,White,D. White,,,,,3.7,Missed,,,,,,,,,,,Adams,203500.0,,,,,,,
569,PT09M45.00S,2022-01-01T02:55:28.7Z,4,REGULAR,block,,[],203500,,,1610612759,97,83,2022-01-01T02:55:30Z,5630000,,,0,,S. Adams BLOCK (2 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M42.00S,2022-01-01T02:55:31.7Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,97,83,2022-01-01T02:55:32Z,5640000,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,568.0,9.0,4.0,5.0,,,,,,,,,,,,,,
571,PT09M37.00S,2022-01-01T02:55:38.1Z,4,REGULAR,foul,personal,[],1627854,,,1610612763,97,83,2022-01-01T02:55:43Z,5650000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 1630583]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,1628485.0,1.0,0.0,Aldama,1630583.0,,,,,,,,,
573,PT09M29.00S,2022-01-01T02:56:04.7Z,4,REGULAR,2pt,Jump Shot,[],1626145,78.79434954007884,22.058823529411764,1610612763,99,83,2022-01-01T02:56:08Z,5670000,-140.0,147.0,1,right,T. Jones 20' pullup Jump Shot (11 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,20.26,Made,11.0,,,,,,,,,,,,,,,,,,
574,PT09M12.00S,2022-01-01T02:56:21.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.1268068331143235,47.30392156862745,1610612759,99,85,2022-01-01T02:56:24Z,5680000,13.0,5.0,1,left,J. Poeltl Layup (15 PTS) (D. White 9 AST),"[1627751, 1628401]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,1.44,Made,15.0,,,,,,,,,,,,D. White,1628401.0,9.0,,,,
576,PT08M50.00S,2022-01-01T02:56:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203500,93.77463863337714,51.71568627450981,1610612763,101,85,2022-01-01T02:56:47Z,5700000,9.0,6.0,1,right,S. Adams driving Layup (10 PTS),[203500],1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,1.05,Made,10.0,,,,,,,,,,,,,,,,,,
577,PT08M32.00S,2022-01-01T02:57:01.1Z,4,REGULAR,3pt,Jump Shot,[],1630170,30.436925098554536,29.901960784313726,1610612759,101,85,2022-01-01T02:57:08Z,5710000,100.0,234.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
578,PT08M30.00S,2022-01-01T02:57:03.1Z,4,REGULAR,rebound,defensive,[],203937,,,1610612763,101,85,2022-01-01T02:57:08Z,5720000,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,577.0,4.0,4.0,0.0,,,,,,,,,,,,,,
579,PT08M30.00S,2022-01-01T02:57:08.5Z,4,REGULAR,foul,personal,[],1628401,,,1610612763,101,85,2022-01-01T02:57:19Z,5730000,,,0,,D. White personal FOUL (2 PF),"[1628401, 1626145]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,1628485.0,2.0,0.0,Jones,1626145.0,,,,,,,,,
581,PT08M16.00S,2022-01-01T02:57:39.4Z,4,REGULAR,turnover,bad pass,[],203500,,,1610612763,101,85,2022-01-01T02:57:42Z,5750000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 1628966]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,1.0,Bates-Diop,1628966.0,
582,PT08M16.00S,2022-01-01T02:57:39.4Z,4,REGULAR,steal,,[],1628966,,,1610612759,101,85,2022-01-01T02:57:40Z,5760000,,,0,,K. Bates-Diop STEAL (1 STL),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M06.00S,2022-01-01T02:57:49.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628966,4.204993429697765,95.56525735294117,1610612759,101,85,2022-01-01T02:59:41Z,5770000,-228.0,-13.0,1,left,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
584,PT08M04.00S,2022-01-01T02:57:51.5Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,101,85,2022-01-01T02:57:53Z,5780000,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,583.0,2.0,1.0,1.0,,,,,,,,,,,,,,
585,PT07M57.00S,2022-01-01T02:57:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.02825229960578,47.794117647058826,1610612763,103,85,2022-01-01T02:58:01Z,5790000,-11.0,126.0,1,right,T. Jones 12' driving floating Jump Shot (13 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,12.63,Made,13.0,,,,,,,,,,,,,,,,,,
586,PT07M56.00S,2022-01-01T02:58:02.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,103,85,2022-01-01T02:58:02Z,5800000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M56.00S,2022-01-01T03:00:07.4Z,4,REGULAR,substitution,out,[],1628401,,,1610612759,103,85,2022-01-01T03:00:45Z,5810000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M56.00S,2022-01-01T03:00:07.4Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,103,85,2022-01-01T03:00:45Z,5820000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M56.00S,2022-01-01T03:00:07.4Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,103,85,2022-01-01T03:00:45Z,5830000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M56.00S,2022-01-01T03:00:07.4Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,103,85,2022-01-01T03:00:45Z,5840000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M56.00S,2022-01-01T03:00:07.4Z,4,REGULAR,substitution,in,[],1629234,,,1610612759,103,85,2022-01-01T03:00:45Z,5850000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M56.00S,2022-01-01T03:00:07.4Z,4,REGULAR,substitution,in,[],1630563,,,1610612759,103,85,2022-01-01T03:00:45Z,5860000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M46.00S,2022-01-01T03:01:02.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,15.588042049934298,42.64705882352941,1610612759,103,87,2022-01-01T03:01:06Z,5870000,37.0,94.0,1,left,D. Eubanks 10' Hook (2 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,10.09,Made,2.0,,,,,,,,,,,,,,,,,,
594,PT07M27.00S,2022-01-01T03:01:21.6Z,4,REGULAR,3pt,Jump Shot,[],1626145,70.90998685939553,20.588235294117645,1610612763,103,87,2022-01-01T03:01:28Z,5880000,-147.0,221.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
595,PT07M25.00S,2022-01-01T03:01:23.6Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,103,87,2022-01-01T03:01:28Z,5890000,,,0,,S. Adams REBOUND (Off:6 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,594.0,10.0,4.0,6.0,,,,,,,,,,,,,,
596,PT07M24.00S,2022-01-01T03:01:25.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,95.22010512483574,51.470588235294116,1610612763,103,87,2022-01-01T03:01:35Z,5900000,7.0,-8.0,1,right,MISS S. Adams finger roll Layup,[203500],1610612763.0,MEM,finger roll,,,Adams,S. Adams,,,,,1.06,Missed,,,,,,,,,,,,,,,,,,,
597,PT07M24.00S,2022-01-01T03:01:25.4Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,103,87,2022-01-01T03:01:35Z,5910000,,,0,,S. Adams REBOUND (Off:7 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,596.0,11.0,4.0,7.0,,,,,,,,,,,,,,
598,PT07M19.00S,2022-01-01T03:01:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,105,87,2022-01-01T03:01:28Z,5920000,0.0,0.0,1,right,S. Adams tip Layup (12 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
599,PT07M11.00S,2022-01-01T03:01:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,8.229303547963205,43.38235294117647,1610612759,105,89,2022-01-01T03:01:44Z,5930000,33.0,25.0,1,left,K. Bates-Diop driving floating bank Jump Shot (8 PTS) (B. Forbes 1 AST),"[1628966, 1627854]",1610612759.0,SAS,driving floating bank,,,Bates-Diop,K. Bates-Diop,,,,,4.14,Made,8.0,,,,,,,,,,,,B. Forbes,1627854.0,1.0,,,,
601,PT06M51.00S,2022-01-01T03:01:56.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,84.31340341655716,53.92156862745098,1610612763,105,89,2022-01-01T03:02:01Z,5950000,20.0,95.0,1,right,MISS K. Anderson 9' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,9.7,Missed,,,,,,,,,,,,,,,,,,,
602,PT06M49.00S,2022-01-01T03:01:58.7Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612759,105,89,2022-01-01T03:02:01Z,5960000,,,0,,B. Forbes REBOUND (Off:0 Def:1),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,601.0,1.0,1.0,0.0,,,,,,,,,,,,,,
603,PT06M39.00S,2022-01-01T03:02:13.1Z,4,REGULAR,foul,personal,[],1630217,,,1610612759,105,89,2022-01-01T03:02:22Z,5970000,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1627854]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,1201.0,2.0,0.0,Forbes,1627854.0,,,,,,,,,
605,PT06M39.00S,2022-01-01T03:02:23.7Z,4,REGULAR,substitution,out,[],1630583,,,1610612759,105,89,2022-01-01T03:02:29Z,5990000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M39.00S,2022-01-01T03:02:23.7Z,4,REGULAR,substitution,out,[],1630217,,,1610612759,105,89,2022-01-01T03:02:29Z,6000000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M39.00S,2022-01-01T03:02:23.7Z,4,REGULAR,substitution,in,[],1628991,,,1610612759,105,89,2022-01-01T03:02:29Z,6010000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M39.00S,2022-01-01T03:02:23.7Z,4,REGULAR,substitution,in,[],1629630,,,1610612759,105,89,2022-01-01T03:02:29Z,6020000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M27.00S,2022-01-01T03:02:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,6.389618922470433,51.71568627450981,1610612759,105,89,2022-01-01T03:02:54Z,6030000,-9.0,8.0,1,left,MISS K. Bates-Diop driving floating bank Shot,[1628966],1610612759.0,SAS,driving floating bank,,,Bates-Diop,K. Bates-Diop,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
610,PT06M24.00S,2022-01-01T03:02:51.3Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,105,89,2022-01-01T03:02:54Z,6040000,,,0,,S. Adams REBOUND (Off:7 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,609.0,12.0,5.0,7.0,,,,,,,,,,,,,,
611,PT06M15.00S,2022-01-01T03:03:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,80.6340341655716,48.529411764705884,1610612763,105,89,2022-01-01T03:03:04Z,6050000,-7.0,130.0,1,right,MISS T. Jones 12' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,12.97,Missed,,,,,,,,,,,,,,,,,,,
612,PT06M12.00S,2022-01-01T03:03:04.3Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,105,89,2022-01-01T03:03:07Z,6060000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:9),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,611.0,11.0,9.0,2.0,,,,,,,,,,,,,,
613,PT06M09.00S,2022-01-01T03:03:07.3Z,4,REGULAR,turnover,bad pass,[],1628966,,,1610612759,105,89,2022-01-01T03:03:10Z,6070000,,,0,,K. Bates-Diop bad pass TURNOVER (1 TO),"[1628966, 1626145]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,1.0,Jones,1626145.0,
614,PT06M09.00S,2022-01-01T03:03:07.3Z,4,REGULAR,steal,,[],1626145,,,1610612763,105,89,2022-01-01T03:05:48Z,6080000,,,0,,T. Jones STEAL (2 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M04.00S,2022-01-01T03:03:11.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,66.3107752956636,37.745098039215684,1610612763,105,89,2022-01-01T03:03:17Z,6090000,-61.0,264.0,1,right,MISS J. Jackson Jr. 27' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,,
616,PT06M01.00S,2022-01-01T03:03:14.3Z,4,REGULAR,rebound,offensive,[],1629630,,,1610612763,105,89,2022-01-01T03:03:14Z,6100000,,,0,,J. Morant REBOUND (Off:1 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,615.0,6.0,5.0,1.0,,,,,,,,,,,,,,
617,PT06M01.00S,2022-01-01T03:03:14.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626145,79.71419185282524,4.901960784313726,1610612763,108,89,2022-01-01T03:03:20Z,6110000,-225.0,138.0,1,right,T. Jones 26' 3PT  (16 PTS) (J. Morant 7 AST),"[1626145, 1629630]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.45,Made,16.0,,,,,,,,,,,,J. Morant,1629630.0,7.0,,,,
619,PT05M37.00S,2022-01-01T03:03:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,15.062417871222076,45.83333333333333,1610612759,108,91,2022-01-01T03:03:43Z,6130000,21.0,89.0,1,left,T. Jones 9' pullup Jump Shot (13 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,9.15,Made,13.0,,,,,,,,,,,,,,,,,,
