actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT06M03.00S,2022-01-07T01:54:14.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,22.815374507227332,85.7843137254902,1610612763,45,32,2022-01-07T01:54:20Z,2710000,-179.0,162.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,
272,PT05M58.00S,2022-01-07T01:54:19.6Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,45,32,2022-01-07T01:54:20Z,2720000,,,0,,S. Adams REBOUND (Off:1 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,271.0,5.0,4.0,1.0,,,,,,,
273,PT05M55.00S,2022-01-07T01:54:22.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,5.601182654402102,48.03921568627451,1610612763,47,32,2022-01-07T01:54:28Z,2730000,10.0,0.0,1,left,D. Brooks reverse Layup (6 PTS) (S. Adams 3 AST),"[1628415, 203500]",1610612763.0,MEM,reverse,,,Brooks,D. Brooks,,,,,,0.98,Made,6.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,
275,PT05M42.00S,2022-01-07T01:54:35.1Z,2,REGULAR,3pt,Jump Shot,[],1630595,72.88107752956637,17.892156862745097,1610612765,47,35,2022-01-07T01:54:38Z,2750000,-161.0,202.0,1,right,C. Cunningham 25' 3PT  (5 PTS) (K. Hayes 1 AST),"[1630595, 1630165]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,25.83,Made,5.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
277,PT05M20.00S,2022-01-07T01:54:56.9Z,2,REGULAR,3pt,Jump Shot,[],1630533,7.703679369250986,94.36274509803921,1610612763,47,35,2022-01-07T01:55:00Z,2770000,-222.0,20.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,22.27,Missed,,,,,,,,,,,,,,,,,,
278,PT05M17.00S,2022-01-07T01:54:59.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,47,35,2022-01-07T01:55:00Z,2780000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,277.0,3.0,3.0,0.0,,,,,,,
279,PT05M11.00S,2022-01-07T01:55:06.2Z,2,REGULAR,2pt,Jump Shot,[],1630595,76.42904073587385,49.01960784313725,1610612765,47,37,2022-01-07T01:55:11Z,2790000,-5.0,169.0,1,right,C. Cunningham 16' pullup Jump Shot (7 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,16.92,Made,7.0,,,,,,,,,,,,,,,,,
280,PT05M05.00S,2022-01-07T01:55:14.6Z,2,REGULAR,foul,personal,[],1630165,,,1610612763,47,37,2022-01-07T01:55:23Z,2800000,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 1628415]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,1830.0,,,,,,,,,,,,,,,,1.0,0.0,Brooks,1628415.0,
282,PT05M05.00S,2022-01-07T01:55:24.9Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,47,37,2022-01-07T01:55:36Z,2820000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M05.00S,2022-01-07T01:55:24.9Z,2,REGULAR,substitution,out,[],1628415,,,1610612763,47,37,2022-01-07T01:55:36Z,2830000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M05.00S,2022-01-07T01:55:24.9Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,47,37,2022-01-07T01:55:36Z,2840000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M05.00S,2022-01-07T01:55:24.9Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,47,37,2022-01-07T01:55:36Z,2850000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M58.00S,2022-01-07T01:55:46.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.046649145860711,53.67647058823529,1610612763,47,37,2022-01-07T02:20:21Z,2860000,-18.0,14.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,
287,PT04M55.00S,2022-01-07T01:55:49.0Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,47,37,2022-01-07T02:20:21Z,2870000,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,286.0,6.0,4.0,2.0,,,,,,,
288,PT04M55.00S,2022-01-07T01:55:49.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,47,37,2022-01-07T01:55:49Z,2880000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
289,PT04M55.00S,2022-01-07T01:55:49.8Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,47,37,2022-01-07T01:55:49Z,2890000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,288.0,7.0,4.0,3.0,,,,,,,
290,PT04M53.00S,2022-01-07T01:55:52.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,30.699737187910642,33.33333333333333,1610612763,50,37,2022-01-07T01:55:55Z,2900000,83.0,236.0,1,left,Z. Williams 25' 3PT  (14 PTS) (S. Aldama 1 AST),"[1630533, 1630583]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,25.04,Made,14.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
292,PT04M36.00S,2022-01-07T01:56:08.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,68.15045992115637,24.509803921568626,1610612765,50,37,2022-01-07T01:56:12Z,2920000,-127.0,247.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,27.79,Missed,,,,,,,,,,,,,,,,,,
293,PT04M32.00S,2022-01-07T01:56:12.4Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,50,37,2022-01-07T01:56:12Z,2930000,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,292.0,8.0,5.0,3.0,,,,,,,
294,PT04M26.00S,2022-01-07T01:56:20.8Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612763,50,37,2022-01-07T01:56:33Z,2940000,,,0,,I. Stewart shooting personal FOUL (1 PF) (Adams 2 FT),"[1630191, 203500]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,1628171.0,,,,,,,,,,,,,,,,1.0,0.0,Adams,203500.0,
296,PT04M26.00S,2022-01-07T01:56:45.3Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,50,37,2022-01-07T01:56:45Z,2960000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT04M26.00S,2022-01-07T01:56:45.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,50,37,2022-01-07T01:56:45Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,
298,PT04M26.00S,2022-01-07T01:57:03.8Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,51,37,2022-01-07T01:57:03Z,2980000,,,0,,S. Adams Free Throw 2 of 2 (1 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
299,PT04M12.00S,2022-01-07T01:57:20.5Z,2,REGULAR,3pt,Jump Shot,[],1630595,68.80749014454665,29.166666666666668,1610612765,51,40,2022-01-07T01:57:24Z,2990000,-104.0,241.0,1,right,C. Cunningham 26' 3PT pullup (10 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,26.23,Made,10.0,,,,,,,,,,,,,,,,,
300,PT04M03.00S,2022-01-07T01:57:31.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,51,40,2022-01-07T01:57:31Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M59.00S,2022-01-07T01:57:55.8Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612763,51,40,2022-01-07T01:58:15Z,3010000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Morant 2 FT),"[1630191, 1629630]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,1830.0,,,,,,,,,,,,,,,,2.0,0.0,Morant,1629630.0,
304,PT03M59.00S,2022-01-07T01:58:25.2Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,52,40,2022-01-07T01:58:25Z,3030000,,,0,,J. Morant Free Throw 1 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
305,PT03M59.00S,2022-01-07T01:58:37.8Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,53,40,2022-01-07T01:58:37Z,3040000,,,0,,J. Morant Free Throw 2 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
306,PT03M47.00S,2022-01-07T01:58:50.6Z,2,REGULAR,3pt,Jump Shot,[],1630165,73.53810775295663,82.59803921568627,1610612765,53,40,2022-01-07T01:58:56Z,3050000,163.0,196.0,1,right,MISS K. Hayes 25' pullup 3PT,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
307,PT03M47.00S,2022-01-07T01:58:50.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,53,40,2022-01-07T01:58:56Z,3060000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,306.0,,,,,,,,,,
308,PT03M47.00S,2022-01-07T01:58:58.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612763,53,40,2022-01-07T01:59:13Z,3070000,,,0,,I. Stewart loose ball personal FOUL (3 PF) (Adams 2 FT),"[1630191, 203500]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,1628171.0,,,,,,,,,,,,,,,,3.0,0.0,Adams,203500.0,
310,PT03M47.00S,2022-01-07T01:59:29.8Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,54,40,2022-01-07T01:59:29Z,3090000,,,0,,S. Adams Free Throw 1 of 2 (2 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
311,PT03M47.00S,2022-01-07T01:59:36.9Z,2,REGULAR,substitution,out,[],1630191,,,1610612763,54,40,2022-01-07T01:59:48Z,3100000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M47.00S,2022-01-07T01:59:36.9Z,2,REGULAR,substitution,in,[],1626168,,,1610612763,54,40,2022-01-07T01:59:48Z,3110000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M47.00S,2022-01-07T01:59:59.5Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,54,40,2022-01-07T01:59:59Z,3120000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,Missed,,,,,,,,,,,,,,,,,,
314,PT03M44.00S,2022-01-07T02:00:01.6Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,54,40,2022-01-07T02:00:01Z,3130000,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,313.0,1.0,0.0,1.0,,,,,,,
315,PT03M41.00S,2022-01-07T02:00:06.2Z,2,REGULAR,turnover,out-of-bounds,[],1630583,,,1610612763,54,40,2022-01-07T02:00:11Z,3140000,,,0,,S. Aldama bad pass out-of-bounds TURNOVER (1 TO),[1630583],1610612763.0,MEM,bad pass,,,Aldama,S. Aldama,,,,,1628171.0,,,,,,,1.0,,,,,,,,,,,,,
316,PT03M25.00S,2022-01-07T02:00:34.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628977,90.22667542706965,50.0,1610612765,54,42,2022-01-07T02:00:43Z,3150000,0.0,39.0,1,right,H. Diallo driving floating Jump Shot (6 PTS) (T. Lyles 1 AST),"[1628977, 1626168]",1610612765.0,DET,driving floating,,,Diallo,H. Diallo,,,,,,3.94,Made,6.0,T. Lyles,1626168.0,1.0,,,,,,,,,,,,,,
318,PT03M25.00S,2022-01-07T02:00:37.0Z,2,REGULAR,foul,personal,['1freethrow'],203500,,,1610612765,54,42,2022-01-07T02:00:45Z,3170000,,,0,,S. Adams shooting personal FOUL (1 PF) (Diallo 1 FT),"[203500, 1628977]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,1830.0,,,,,,,,,,,,,,,,1.0,1.0,Diallo,1628977.0,
320,PT03M25.00S,2022-01-07T02:01:08.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628977,,,1610612765,54,42,2022-01-07T02:01:08Z,3190000,,,0,,MISS H. Diallo Free Throw 1 of 1,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT03M23.00S,2022-01-07T02:01:09.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,54,42,2022-01-07T02:01:09Z,3200000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,320.0,3.0,3.0,0.0,,,,,,,
322,PT03M05.00S,2022-01-07T02:01:27.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612763,54,42,2022-01-07T02:01:35Z,3210000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Aldama 2 FT),"[1630595, 1630583]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,1830.0,,,,,,,,,,,,,,,,1.0,0.0,Aldama,1630583.0,
324,PT03M05.00S,2022-01-07T02:01:53.9Z,2,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,54,42,2022-01-07T02:01:53Z,3230000,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,Missed,,,,,,,,,,,,,,,,,,
325,PT03M05.00S,2022-01-07T02:01:53.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,54,42,2022-01-07T02:01:53Z,3240000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,324.0,,,,,,,,,,
329,PT03M05.00S,2022-01-07T02:02:09.3Z,2,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,54,42,2022-01-07T02:02:09Z,3250000,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT03M03.00S,2022-01-07T02:02:10.0Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,54,42,2022-01-07T02:02:10Z,3260000,,,0,,S. Adams REBOUND (Off:4 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,329.0,9.0,5.0,4.0,,,,,,,
331,PT02M59.00S,2022-01-07T02:02:12.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,33.065045992115635,38.48039215686275,1610612763,54,42,2022-01-07T02:02:29Z,3270000,58.0,258.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,
332,PT02M57.00S,2022-01-07T02:02:17.9Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,54,42,2022-01-07T02:02:17Z,3280000,,,0,,S. Adams REBOUND (Off:5 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,331.0,10.0,5.0,5.0,,,,,,,
333,PT02M57.00S,2022-01-07T02:02:22.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612763,54,42,2022-01-07T02:02:30Z,3290000,,,0,,H. Diallo personal FOUL (1 PF) (Adams 2 FT),"[1628977, 203500]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,1628171.0,,,,,,,,,,,,,,,,1.0,0.0,Adams,203500.0,
335,PT02M57.00S,2022-01-07T02:02:48.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,54,42,2022-01-07T02:03:39Z,3310000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT02M57.00S,2022-01-07T02:02:48.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,54,42,2022-01-07T02:03:39Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,335.0,,,,,,,,,,
340,PT02M57.00S,2022-01-07T02:02:48.7Z,2,REGULAR,violation,lane,[],1630165,,,1610612763,54,42,2022-01-07T02:03:39Z,3325000,,,0,,K. Hayes lane VIOLATION,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M57.00S,2022-01-07T02:02:48.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,54,42,2022-01-07T02:03:39Z,3330000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,Missed,,,,,,,,,,,,,,,,,,
338,PT02M57.00S,2022-01-07T02:02:48.7Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,54,42,2022-01-07T02:03:39Z,3340000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,337.0,3.0,3.0,0.0,,,,,,,
341,PT02M34.00S,2022-01-07T02:04:00.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,54,42,2022-01-07T02:04:00Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M34.00S,2022-01-07T02:04:02.2Z,2,REGULAR,substitution,out,[],1629001,,,1610612765,54,42,2022-01-07T02:04:08Z,3370000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M34.00S,2022-01-07T02:04:02.2Z,2,REGULAR,substitution,out,[],1630583,,,1610612765,54,42,2022-01-07T02:04:08Z,3380000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT02M34.00S,2022-01-07T02:04:02.2Z,2,REGULAR,substitution,in,[],1628991,,,1610612765,54,42,2022-01-07T02:04:08Z,3390000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M34.00S,2022-01-07T02:04:02.2Z,2,REGULAR,substitution,in,[],1626145,,,1610612765,54,42,2022-01-07T02:04:08Z,3400000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M33.00S,2022-01-07T02:04:23.9Z,2,REGULAR,3pt,Jump Shot,[],1626168,64.60249671484888,65.19607843137256,1610612765,54,42,2022-01-07T02:04:36Z,3410000,76.0,280.0,1,right,MISS T. Lyles 29' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,29.03,Missed,,,,,,,,,,,,,,,,,,
347,PT02M33.00S,2022-01-07T02:04:23.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,54,42,2022-01-07T02:04:36Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,346.0,,,,,,,,,,
348,PT02M33.00S,2022-01-07T02:04:27.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,54,42,2022-01-07T02:04:40Z,3430000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,203177.0,,,,,,,,,,,,,,,,,,,,
349,PT02M22.00S,2022-01-07T02:04:49.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,13.091327201051248,41.66666666666667,1610612763,56,42,2022-01-07T02:04:54Z,3440000,42.0,71.0,1,left,J. Morant 8' driving floating Jump Shot (12 PTS) (T. Jones 2 AST),"[1629630, 1626145]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,8.2,Made,12.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
351,PT02M09.00S,2022-01-07T02:05:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,94.30026281208936,49.754901960784316,1610612765,56,44,2022-01-07T02:05:05Z,3460000,-1.0,1.0,1,right,H. Diallo driving finger roll Layup (8 PTS) (C. Cunningham 4 AST),"[1628977, 1630595]",1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,,0.16,Made,8.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
353,PT01M56.00S,2022-01-07T02:05:13.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,10.988830486202366,46.81372549019608,1610612763,58,44,2022-01-07T02:05:17Z,3480000,16.0,51.0,1,left,J. Jackson Jr. turnaround Hook (6 PTS) (J. Morant 3 AST),"[1628991, 1629630]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,,5.32,Made,6.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
355,PT01M43.00S,2022-01-07T02:05:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,89.04402102496715,42.64705882352941,1610612765,58,46,2022-01-07T02:05:32Z,3500000,-37.0,50.0,1,right,C. Cunningham 6' driving floating Jump Shot (12 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,,6.25,Made,12.0,,,,,,,,,,,,,,,,,
356,PT01M28.00S,2022-01-07T02:05:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,10.726018396846255,42.15686274509804,1610612763,58,46,2022-01-07T02:05:45Z,3510000,39.0,48.0,1,left,MISS J. Morant 6' turnaround fadeaway Shot,[1629630],1610612763.0,MEM,turnaround fadeaway,,,Morant,J. Morant,,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,
357,PT01M25.00S,2022-01-07T02:05:44.8Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,58,46,2022-01-07T02:05:45Z,3520000,,,0,,H. Diallo REBOUND (Off:1 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,356.0,5.0,4.0,1.0,,,,,,,
358,PT01M13.00S,2022-01-07T02:05:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.51182654402102,50.245098039215684,1610612765,58,46,2022-01-07T02:06:03Z,3530000,1.0,8.0,1,right,MISS C. Cunningham driving reverse Layup,[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,
359,PT01M12.00S,2022-01-07T02:05:58.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,58,46,2022-01-07T02:06:03Z,3540000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,358.0,3.0,3.0,0.0,,,,,,,
360,PT00M58.00S,2022-01-07T02:06:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,5.469776609724048,51.9607843137255,1610612763,58,46,2022-01-07T02:24:19Z,3550000,-10.0,-1.0,1,left,MISS J. Jackson Jr. Layup,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,0.99,Missed,,,,,,,,,,,,,,,,,,
361,PT00M56.90S,2022-01-07T02:06:14.8Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,58,46,2022-01-07T02:24:19Z,3560000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,360.0,4.0,3.0,1.0,,,,,,,
362,PT00M56.00S,2022-01-07T02:06:15.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,5.995400788436268,51.9607843137255,1610612763,60,46,2022-01-07T02:24:26Z,3570000,-10.0,4.0,1,left,J. Jackson Jr. putback Layup (8 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,,1.05,Made,8.0,,,,,,,,,,,,,,,,,
363,PT00M36.90S,2022-01-07T02:06:38.5Z,2,REGULAR,3pt,Jump Shot,[],1630595,71.04139290407359,20.098039215686274,1610612765,60,46,2022-01-07T02:06:47Z,3580000,-150.0,220.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
364,PT00M34.10S,2022-01-07T02:06:41.3Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,60,46,2022-01-07T02:06:47Z,3590000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,363.0,3.0,3.0,0.0,,,,,,,
