actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
354,PT00M28.40S,2022-03-29T01:11:42.9Z,2,REGULAR,turnover,lost ball,[],203952,,,1610612744,63,37,2022-03-29T01:11:45Z,3520000,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 203500]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,1.0,Adams,203500.0
355,PT00M28.40S,2022-03-29T01:11:42.9Z,2,REGULAR,steal,,[],203500,,,1610612763,63,37,2022-03-29T01:11:44Z,3530000,,,0,,S. Adams STEAL (2 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M06.80S,2022-03-29T01:12:04.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630217,4.418528252299605,21.568627450980394,1610612763,63,37,2022-03-29T01:12:08Z,3540000,142.0,-11.0,1,left,MISS D. Bane 14' turnaround fadeaway Shot,[1630217],1610612763.0,MEM,turnaround fadeaway,,,Bane,D. Bane,,,,,14.26,Missed,,,,,,,,,,,,,,,,,,,
357,PT00M02.90S,2022-03-29T01:12:08.5Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,63,37,2022-03-29T01:12:08Z,3550000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,356.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
358,PT00M00.00S,2022-03-29T01:12:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.43166885676742,51.225490196078425,1610612744,63,37,2022-03-29T01:12:35Z,3560000,6.0,0.0,1,right,MISS J. Poole running finger roll Layup,[1629673],1610612744.0,GSW,running finger roll,,,Poole,J. Poole,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,,
359,PT00M00.00S,2022-03-29T01:12:11.5Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,63,37,2022-03-29T01:12:35Z,3570000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,358.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
360,PT00M00.00S,2022-03-29T01:12:21.1Z,2,REGULAR,period,end,[],0,,,1610612763,63,37,2022-03-29T01:12:21Z,3580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-03-29T01:25:46.9Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,63,37,2022-03-29T01:27:35Z,3590000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-03-29T01:25:46.9Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,63,37,2022-03-29T01:27:35Z,3600000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-03-29T01:25:46.9Z,3,REGULAR,substitution,out,['startperiod'],1629308,,,1610612763,63,37,2022-03-29T01:27:35Z,3610000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-03-29T01:25:46.9Z,3,REGULAR,substitution,in,['startperiod'],203937,,,1610612763,63,37,2022-03-29T01:27:35Z,3620000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-03-29T01:25:46.9Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612763,63,37,2022-03-29T01:27:35Z,3630000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-03-29T01:25:46.9Z,3,REGULAR,substitution,in,['startperiod'],2738,,,1610612763,63,37,2022-03-29T01:27:35Z,3640000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-03-29T01:25:58.7Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,64,37,2022-03-29T01:42:10Z,3660000,,,0,,D. Bane technical Free Throw 1 of 1 (7 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
369,PT12M00.00S,2022-03-29T01:27:59.4Z,3,REGULAR,foul,technical,['1freethrow'],204005,,,1610612763,64,37,2022-03-29T01:28:11Z,3670000,,,0,,TEAM foul technical,[204005],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,202035.0,,,,,,,,,,
371,PT12M00.00S,2022-03-29T01:28:13.8Z,3,REGULAR,ejection,other,[],204005,,,1610612763,64,37,2022-03-29T01:28:25Z,3690000,,,0,,Ejection,[204005],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,202035.0,,,,,,,,,,
372,PT12M00.00S,2022-03-29T01:28:13.0Z,3,REGULAR,period,start,[],0,,,1610612744,64,37,2022-03-29T01:28:20Z,3700000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-03-29T01:28:13.0Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612744,65,37,2022-03-29T01:42:57Z,3705000,,,0,,D. Bane technical Free Throw 1 of 1 (8 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
367,PT12M00.00S,2022-03-29T01:25:46.9Z,3,REGULAR,foul,technical,['1freethrow'],204005,,,1610612744,65,37,2022-03-29T01:45:59Z,3707500,,,0,,TEAM foul technical,[204005],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,
373,PT11M45.00S,2022-03-29T01:28:40.1Z,3,REGULAR,foul,offensive,[],203952,,,1610612744,65,37,2022-03-29T01:28:50Z,3710000,,,0,,A. Wiggins offensive FOUL (2 PF),"[203952, 203937]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,2004.0,2.0,0.0,Anderson,203937.0,,,,,,
375,PT11M45.00S,2022-03-29T01:28:40.1Z,3,REGULAR,turnover,offensive foul,[],203952,,,1610612744,65,37,2022-03-29T01:28:40Z,3730000,,,0,,A. Wiggins offensive foul TURNOVER (2 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,2004.0,,,,,,,,2.0,,
376,PT11M31.00S,2022-03-29T01:29:03.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,80.76544021024968,56.127450980392155,1610612763,65,37,2022-03-29T01:29:06Z,3740000,31.0,128.0,1,right,MISS D. Bane 13' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,13.19,Missed,,,,,,,,,,,,,,,,,,,
377,PT11M29.00S,2022-03-29T01:29:05.7Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,65,37,2022-03-29T01:29:08Z,3750000,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,376.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
378,PT11M22.00S,2022-03-29T01:29:13.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,6.389618922470433,49.26470588235294,1610612744,65,39,2022-03-29T01:29:16Z,3760000,4.0,8.0,1,left,J. Poole driving finger roll Layup (12 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,0.85,Made,,,,,12.0,,,,,,,,,,,,,,
379,PT11M04.00S,2022-03-29T01:29:30.6Z,3,REGULAR,3pt,Jump Shot,[],1628415,69.99014454664915,71.81372549019608,1610612763,65,39,2022-03-29T01:29:33Z,3770000,109.0,230.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
380,PT11M01.00S,2022-03-29T01:29:33.6Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,65,39,2022-03-29T01:29:33Z,3780000,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,379.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
381,PT10M54.00S,2022-03-29T01:29:40.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,33.85348226018397,30.14705882352941,1610612744,65,39,2022-03-29T01:29:43Z,3790000,99.0,266.0,1,left,MISS J. Poole 28' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,28.36,Missed,,,,,,,,,,,,,,,,,,,
382,PT10M51.00S,2022-03-29T01:29:43.5Z,3,REGULAR,rebound,offensive,[],2738,,,1610612744,65,39,2022-03-29T01:29:43Z,3800000,,,0,,A. Iguodala REBOUND (Off:2 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,381.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
383,PT10M47.00S,2022-03-29T01:29:47.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626172,21.50131406044678,32.84313725490196,1610612744,65,39,2022-03-29T01:29:51Z,3810000,86.0,150.0,1,left,MISS K. Looney 17' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,17.25,Missed,,,,,,,,,,,,,,,,,,,
384,PT10M45.00S,2022-03-29T01:29:49.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,65,39,2022-03-29T01:29:51Z,3820000,,,0,,S. Adams REBOUND (Off:3 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,383.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
385,PT10M29.00S,2022-03-29T01:30:07.1Z,3,REGULAR,foul,personal,[],2738,,,1610612763,65,39,2022-03-29T01:30:11Z,3830000,,,0,,A. Iguodala personal FOUL (2 PF),"[2738, 1628415]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,202035.0,2.0,0.0,Brooks,1628415.0,,,,,,
387,PT10M22.00S,2022-03-29T01:30:33.7Z,3,REGULAR,2pt,Jump Shot,[],1626145,83.13074901445466,68.38235294117648,1610612763,67,39,2022-03-29T01:31:00Z,3850000,92.0,106.0,1,right,T. Jones 14' driving floating Jump Shot (7 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,14.04,Made,,,,,7.0,,,,,,,,,,,,,,
388,PT10M13.00S,2022-03-29T01:30:46.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,67,39,2022-03-29T01:30:46Z,3860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT10M01.00S,2022-03-29T01:31:07.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,8.229303547963205,56.86274509803921,1610612744,67,39,2022-03-29T01:31:11Z,3870000,-34.0,25.0,1,left,MISS A. Wiggins driving floating Shot - blocked,"[203952, 203500]",1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,4.24,Missed,,,,,,,,,,,,,,,Adams,203500.0,,,
390,PT10M01.00S,2022-03-29T01:31:07.9Z,3,REGULAR,block,,[],203500,,,1610612744,67,39,2022-03-29T01:31:10Z,3880000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT09M58.00S,2022-03-29T01:31:10.9Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,67,39,2022-03-29T01:31:11Z,3890000,,,0,,T. Jones REBOUND (Off:0 Def:4),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,389.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
392,PT09M55.00S,2022-03-29T01:31:15.0Z,3,REGULAR,foul,offensive,[],203937,,,1610612763,67,39,2022-03-29T01:31:25Z,3900000,,,0,,K. Anderson offensive FOUL (2 PF),"[203937, 1630228]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,1155.0,2.0,0.0,Kuminga,1630228.0,,,,,,
394,PT09M55.00S,2022-03-29T01:31:15.0Z,3,REGULAR,turnover,offensive foul,[],203937,,,1610612763,67,39,2022-03-29T01:31:15Z,3920000,,,0,,K. Anderson offensive foul TURNOVER (1 TO),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,1155.0,,,,,,,,1.0,,
395,PT09M39.00S,2022-03-29T01:31:49.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203952,13.091327201051248,47.794117647058826,1610612744,67,41,2022-03-29T01:31:55Z,3930000,11.0,71.0,1,left,A. Wiggins 7' turnaround Hook (8 PTS),[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,7.15,Made,,,,,8.0,,,,,,,,,,,,,,
397,PT09M21.00S,2022-03-29T01:32:08.0Z,3,REGULAR,2pt,Jump Shot,[],1628415,82.47371879106439,84.80392156862744,1610612763,69,41,2022-03-29T01:32:12Z,3950000,174.0,112.0,1,right,D. Brooks 20' step back Jump Shot (17 PTS),[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,20.7,Made,,,,,17.0,,,,,,,,,,,,,,
398,PT09M10.00S,2022-03-29T01:32:21.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,69,41,2022-03-29T01:32:21Z,3960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT09M01.00S,2022-03-29T01:32:42.0Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612744,69,41,2022-03-29T01:32:50Z,3970000,,,0,,S. Adams shooting personal FOUL (3 PF) (Kuminga 2 FT),"[203500, 1630228]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,202035.0,3.0,0.0,Kuminga,1630228.0,,,,,,
401,PT09M01.00S,2022-03-29T01:33:07.1Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,69,42,2022-03-29T01:33:07Z,3990000,,,0,,J. Kuminga Free Throw 1 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
402,PT09M01.00S,2022-03-29T01:33:18.9Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,69,43,2022-03-29T01:33:18Z,4000000,,,0,,J. Kuminga Free Throw 2 of 2 (6 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
403,PT08M47.00S,2022-03-29T01:33:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.24901445466492,52.69607843137255,1610612763,71,43,2022-03-29T01:33:37Z,4010000,13.0,11.0,1,right,D. Bane driving finger roll Layup (10 PTS) (T. Jones 5 AST),"[1630217, 1626145]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,1.74,Made,,,,,10.0,T. Jones,1626145.0,5.0,,,,,,,,,,,
405,PT08M35.00S,2022-03-29T01:33:45.2Z,3,REGULAR,2pt,Jump Shot,[],1629673,22.158344283837057,48.28431372549019,1610612744,71,43,2022-03-29T01:33:49Z,4030000,9.0,156.0,1,left,MISS J. Poole 15' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,15.6,Missed,,,,,,,,,,,,,,,,,,,
406,PT08M32.00S,2022-03-29T01:33:48.2Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,71,43,2022-03-29T01:33:49Z,4040000,,,0,,K. Anderson REBOUND (Off:0 Def:5),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
407,PT08M16.00S,2022-03-29T01:34:07.5Z,3,REGULAR,turnover,out-of-bounds,[],203937,,,1610612763,71,43,2022-03-29T01:34:11Z,4050000,,,0,,K. Anderson lost ball out-of-bounds TURNOVER (2 TO),[203937],1610612763.0,MEM,lost ball,,,Anderson,K. Anderson,,,,,,,,,,,,,,,202035.0,,,,,,,,2.0,,
408,PT08M03.00S,2022-03-29T01:34:29.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,6.1268068331143235,52.450980392156865,1610612744,71,45,2022-03-29T01:34:32Z,4060000,-12.0,5.0,1,left,A. Wiggins Layup (10 PTS) (A. Iguodala 2 AST),"[203952, 2738]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,1.33,Made,,,,,10.0,A. Iguodala,2738.0,2.0,,,,,,,,,,,
410,PT07M51.00S,2022-03-29T01:34:41.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,68.41327201051249,69.36274509803921,1610612763,74,45,2022-03-29T01:34:45Z,4080000,97.0,244.0,1,right,D. Bane 26' 3PT  (13 PTS) (S. Adams 2 AST),"[1630217, 203500]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.29,Made,,,,,13.0,S. Adams,203500.0,2.0,,,,,,,,,,,
412,PT07M37.00S,2022-03-29T01:34:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.389618922470433,52.94117647058824,1610612744,74,47,2022-03-29T01:34:59Z,4100000,-15.0,8.0,1,left,J. Poole driving finger roll Layup (14 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,1.65,Made,,,,,14.0,,,,,,,,,,,,,,
413,PT07M24.00S,2022-03-29T01:35:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,94.1688567674113,47.549019607843135,1610612763,76,47,2022-03-29T01:35:18Z,4110000,-12.0,2.0,1,right,S. Adams reverse Layup (7 PTS) (T. Jones 6 AST),"[203500, 1626145]",1610612763.0,MEM,reverse,,,Adams,S. Adams,,,,,1.25,Made,,,,,7.0,T. Jones,1626145.0,6.0,,,,,,,,,,,
415,PT07M24.00S,2022-03-29T01:35:13.6Z,3,REGULAR,foul,personal,['1freethrow'],2738,,,1610612763,76,47,2022-03-29T01:35:24Z,4130000,,,0,,A. Iguodala shooting personal FOUL (3 PF) (Adams 1 FT),"[2738, 203500]",1610612744.0,GSW,shooting,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,202035.0,3.0,0.0,Adams,203500.0,,,,,,
417,PT07M24.00S,2022-03-29T01:35:49.1Z,3,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,77,47,2022-03-29T01:35:49Z,4150000,,,0,,S. Adams Free Throw 1 of 1 (8 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
418,PT07M10.00S,2022-03-29T01:36:05.0Z,3,REGULAR,turnover,bad pass,[],203952,,,1610612744,77,47,2022-03-29T01:36:08Z,4160000,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[203952, 1628415]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,3.0,Brooks,1628415.0
419,PT07M10.00S,2022-03-29T01:36:05.0Z,3,REGULAR,steal,,[],1628415,,,1610612763,77,47,2022-03-29T01:36:06Z,4170000,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M05.00S,2022-03-29T01:36:09.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,89.17542706964521,95.34313725490196,1610612763,77,47,2022-03-29T01:36:14Z,4180000,227.0,49.0,1,right,MISS T. Jones running 3PT,[1626145],1610612763.0,MEM,running,,,Jones,T. Jones,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
421,PT07M00.00S,2022-03-29T01:36:14.6Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,77,47,2022-03-29T01:36:14Z,4190000,,,0,,J. Kuminga REBOUND (Off:0 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,420.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
422,PT06M48.00S,2022-03-29T01:36:26.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,5.732588699080158,49.26470588235294,1610612744,77,49,2022-03-29T01:36:29Z,4200000,4.0,1.0,1,left,J. Kuminga driving DUNK (8 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,0.4,Made,,,,,8.0,,,,,,,,,,,,,,
424,PT06M35.00S,2022-03-29T01:36:38.9Z,3,REGULAR,2pt,Jump Shot,[],1628415,90.88370565045992,31.127450980392158,1610612763,77,49,2022-03-29T01:36:42Z,4210000,-94.0,33.0,1,right,MISS D. Brooks 10' turnaround fadeaway Shot,[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,10.01,Missed,,,,,,,,,,,,,,,,,,,
425,PT06M33.00S,2022-03-29T01:36:40.9Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,77,49,2022-03-29T01:36:42Z,4220000,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,424.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
426,PT06M30.00S,2022-03-29T01:36:47.1Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612744,77,49,2022-03-29T01:37:33Z,4230000,,,0,,D. Brooks shooting personal FOUL (3 PF) (Kuminga 2 FT),"[1628415, 1630228]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,,,,202035.0,3.0,0.0,Kuminga,1630228.0,,,,,,
428,PT06M30.00S,2022-03-29T01:37:31.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,77,49,2022-03-29T01:37:31Z,4250000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M30.00S,2022-03-29T01:37:40.4Z,3,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612744,77,49,2022-03-29T01:39:38Z,4260000,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,1155.0,3.0,1.0,,,,,,,,
430,PT06M30.00S,2022-03-29T01:39:13.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612744,77,49,2022-03-29T01:39:34Z,4270000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M30.00S,2022-03-29T01:39:13.0Z,3,REGULAR,substitution,out,[],203937,,,1610612744,77,49,2022-03-29T01:39:34Z,4280000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M30.00S,2022-03-29T01:39:13.0Z,3,REGULAR,substitution,in,[],1629634,,,1610612744,77,49,2022-03-29T01:39:34Z,4290000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M30.00S,2022-03-29T01:39:13.0Z,3,REGULAR,substitution,in,[],1629001,,,1610612744,77,49,2022-03-29T01:39:34Z,4300000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M30.00S,2022-03-29T01:39:52.7Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,77,50,2022-03-29T01:39:52Z,4310000,,,0,,J. Poole technical Free Throw 1 of 1 (15 PTS),[1629673],1610612744.0,GSW,technical,,,Poole,J. Poole,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
435,PT06M30.00S,2022-03-29T01:40:09.6Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,77,50,2022-03-29T01:40:09Z,4320000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
436,PT06M30.00S,2022-03-29T01:40:09.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,77,50,2022-03-29T01:40:09Z,4330000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,,
437,PT06M30.00S,2022-03-29T01:40:22.7Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,77,51,2022-03-29T01:40:22Z,4340000,,,0,,J. Kuminga Free Throw 2 of 2 (9 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
438,PT06M14.00S,2022-03-29T01:40:40.0Z,3,REGULAR,3pt,Jump Shot,[],1629634,92.72339027595268,3.6764705882352944,1610612763,77,51,2022-03-29T01:40:48Z,4350000,-232.0,16.0,1,right,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
439,PT06M14.00S,2022-03-29T01:40:40.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,77,51,2022-03-29T01:40:48Z,4360000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,,
440,PT06M14.00S,2022-03-29T01:40:45.4Z,3,REGULAR,foul,personal,[],203500,,,1610612744,77,51,2022-03-29T01:40:50Z,4370000,,,0,,S. Adams loose ball personal FOUL (4 PF),"[203500, 1629673]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,,202035.0,4.0,0.0,Poole,1629673.0,,,,,,
442,PT06M01.00S,2022-03-29T01:41:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.389618922470433,51.9607843137255,1610612744,77,53,2022-03-29T01:41:11Z,4390000,-10.0,8.0,1,left,J. Kuminga driving finger roll Layup (11 PTS),[1630228],1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,1.24,Made,,,,,11.0,,,,,,,,,,,,,,
