actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
267,PT05M15.00S,2022-03-09T01:37:08.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,62,47,2022-03-09T01:37:09Z,2610000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M15.00S,2022-03-09T01:37:54.3Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,62,47,2022-03-09T01:38:31Z,2620000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M15.00S,2022-03-09T01:37:54.3Z,2,REGULAR,substitution,in,[],203468,,,1610612740,62,47,2022-03-09T01:38:31Z,2630000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M07.00S,2022-03-09T01:38:49.5Z,2,REGULAR,foul,personal,[],1630533,,,1610612740,62,47,2022-03-09T01:38:57Z,2640000,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 203468]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,McCollum,203468.0,,,,
272,PT04M57.00S,2022-03-09T01:39:16.3Z,2,REGULAR,2pt,Jump Shot,[],1630631,17.608409986859396,31.035539215686274,1610612740,62,49,2022-03-09T01:39:23Z,2660000,95.0,113.0,1,left,J. Alvarado 14' driving floating Jump Shot (3 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,14.75,Made,,,,,,,3.0,,,,,,,,,,,,
273,PT04M45.00S,2022-03-09T01:39:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,81.2910643889619,42.8921568627451,1610612763,62,49,2022-03-09T01:39:33Z,2670000,-36.0,123.0,1,right,MISS Z. Williams 12' fadeaway Shot,[1630533],1610612763.0,MEM,fadeaway,,,Williams,Z. Williams,,,,,12.84,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M43.00S,2022-03-09T01:39:30.4Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,62,49,2022-03-09T01:39:33Z,2680000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,,,,,
275,PT04M37.00S,2022-03-09T01:39:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203503,8.229303547963205,37.254901960784316,1610612740,62,49,2022-03-09T01:45:28Z,2690000,64.0,25.0,1,left,MISS T. Snell 6' Jump Shot,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,6.84,Missed,,,,,,,,,,,,,,,,,,,
276,PT04M34.00S,2022-03-09T01:39:39.2Z,2,REGULAR,rebound,offensive,[],1630529,,,1610612740,62,49,2022-03-09T01:45:28Z,2700000,,,0,,H. Jones REBOUND (Off:2 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,275.0,3.0,1.0,2.0,,,,,,,,,,,,,
277,PT04M34.00S,2022-03-09T01:39:40.9Z,2,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612740,62,49,2022-03-09T01:39:51Z,2710000,,,0,,J. Morant shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[1629630, 202685]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,,,,201640.0,3.0,0.0,Valanciunas,202685.0,,,,
279,PT04M34.00S,2022-03-09T01:40:11.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,62,50,2022-03-09T01:40:33Z,2730000,,,0,,J. Valanciunas Free Throw 1 of 2 (6 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
280,PT04M34.00S,2022-03-09T01:40:11.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,62,50,2022-03-09T01:40:33Z,2740000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
281,PT04M32.00S,2022-03-09T01:40:13.0Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,62,50,2022-03-09T01:40:33Z,2750000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,,
282,PT04M15.00S,2022-03-09T01:40:49.9Z,2,REGULAR,turnover,lost ball,[],1629630,,,1610612763,62,50,2022-03-09T01:40:53Z,2760000,,,0,,J. Morant lost ball TURNOVER (1 TO),"[1629630, 1630631]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,
283,PT04M15.00S,2022-03-09T01:40:49.9Z,2,REGULAR,steal,,[],1630631,,,1610612740,62,50,2022-03-09T01:40:51Z,2770000,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M10.00S,2022-03-09T01:40:53.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630529,6.1268068331143235,50.245098039215684,1610612740,62,52,2022-03-09T01:48:15Z,2780000,-1.0,5.0,1,left,H. Jones running DUNK (6 PTS) (J. Alvarado 3 AST),"[1630529, 1630631]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,0.52,Made,,,,,,,6.0,J. Alvarado,1630631.0,3.0,,,,,,,,,
286,PT03M57.00S,2022-03-09T01:41:06.9Z,2,REGULAR,3pt,Jump Shot,[],1629001,93.11760840998686,95.34313725490196,1610612763,62,52,2022-03-09T01:41:11Z,2800000,227.0,12.0,1,right,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M54.00S,2022-03-09T01:41:09.9Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,62,52,2022-03-09T01:41:11Z,2810000,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,286.0,4.0,4.0,0.0,,,,,,,,,,,,,
288,PT03M49.00S,2022-03-09T01:41:14.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203468,13.222733245729303,37.00980392156863,1610612740,62,52,2022-03-09T01:41:21Z,2820000,65.0,72.0,1,left,MISS C. McCollum 9' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,9.69,Missed,,,,,,,,,,,,,,,,,,,
289,PT03M47.00S,2022-03-09T01:41:16.8Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,62,52,2022-03-09T01:41:21Z,2830000,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,,,,,,
290,PT03M44.00S,2022-03-09T01:41:20.4Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612763,62,52,2022-03-09T01:41:25Z,2840000,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1630529]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,1.0,Jones,1630529.0,
291,PT03M44.00S,2022-03-09T01:41:20.4Z,2,REGULAR,steal,,[],1630529,,,1610612740,62,52,2022-03-09T01:41:22Z,2850000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M38.00S,2022-03-09T01:41:26.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630631,16.507884362680684,93.87254901960785,1610612740,62,52,2022-03-09T01:41:32Z,2860000,-219.0,103.0,1,left,MISS J. Alvarado 24' running 3PT,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M35.00S,2022-03-09T01:41:29.0Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,62,52,2022-03-09T01:41:32Z,2870000,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,292.0,4.0,4.0,0.0,,,,,,,,,,,,,
294,PT03M27.00S,2022-03-09T01:41:36.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,86.41590013140605,59.068627450980394,1610612763,62,52,2022-03-09T01:41:42Z,2880000,45.0,75.0,1,right,MISS K. Anderson 8' Jump Shot,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,8.78,Missed,,,,,,,,,,,,,,,,,,,
295,PT03M25.00S,2022-03-09T01:41:38.7Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,62,52,2022-03-09T01:41:42Z,2890000,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,294.0,5.0,5.0,0.0,,,,,,,,,,,,,
296,PT03M15.00S,2022-03-09T01:41:49.6Z,2,REGULAR,2pt,Jump Shot,[],202685,11.777266754270697,71.81372549019608,1610612740,62,52,2022-03-09T01:41:53Z,2900000,-109.0,58.0,1,left,MISS J. Valanciunas 12' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,12.37,Missed,,,,,,,,,,,,,,,,,,,
297,PT03M13.00S,2022-03-09T01:41:51.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,62,52,2022-03-09T01:41:53Z,2910000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,,
298,PT03M08.00S,2022-03-09T01:41:56.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,92.59198423127464,3.431372549019608,1610612763,65,52,2022-03-09T01:42:04Z,2920000,-233.0,17.0,1,right,Z. Williams 3PT running (7 PTS) (D. Melton 1 AST),"[1630533, 1629001]",1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,23.34,Made,,,,,,,7.0,D. Melton,1629001.0,1.0,,,,,,,,,
300,PT02M46.00S,2022-03-09T01:42:17.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.1268068331143235,49.26470588235294,1610612740,65,54,2022-03-09T01:42:24Z,2940000,4.0,5.0,1,left,J. Valanciunas cutting finger roll Layup (8 PTS) (J. Alvarado 4 AST),"[202685, 1630631]",1610612740.0,NOP,cutting finger roll,,,Valanciunas,J. Valanciunas,,,,,0.63,Made,,,,,,,8.0,J. Alvarado,1630631.0,4.0,,,,,,,,,
302,PT02M30.00S,2022-03-09T01:42:36.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.23324572930355,38.72549019607843,1610612763,67,54,2022-03-09T01:42:43Z,2960000,-56.0,86.0,1,right,J. Morant 10' driving floating Jump Shot (13 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,10.31,Made,,,,,,,13.0,,,,,,,,,,,,
303,PT02M30.00S,2022-03-09T01:42:38.7Z,2,REGULAR,foul,personal,['1freethrow'],1630631,,,1610612763,67,54,2022-03-09T01:43:07Z,2970000,,,0,,J. Alvarado shooting personal FOUL (2 PF) (Morant 1 FT),"[1630631, 1629630]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Morant,1629630.0,,,,
305,PT02M30.00S,2022-03-09T01:42:46.5Z,2,REGULAR,substitution,out,[],203937,,,1610612763,67,54,2022-03-09T01:43:04Z,2990000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M30.00S,2022-03-09T01:42:46.5Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,67,54,2022-03-09T01:43:04Z,3000000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M30.00S,2022-03-09T01:42:46.5Z,2,REGULAR,substitution,out,[],1630631,,,1610612763,67,54,2022-03-09T01:43:04Z,3010000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M30.00S,2022-03-09T01:42:46.5Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,67,54,2022-03-09T01:43:04Z,3020000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M30.00S,2022-03-09T01:42:46.5Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,67,54,2022-03-09T01:43:04Z,3030000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M30.00S,2022-03-09T01:42:46.5Z,2,REGULAR,substitution,in,[],1628984,,,1610612763,67,54,2022-03-09T01:43:04Z,3040000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M30.00S,2022-03-09T01:43:11.4Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,68,54,2022-03-09T01:43:11Z,3050000,,,0,,J. Morant Free Throw 1 of 1 (14 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
312,PT02M19.00S,2022-03-09T01:43:24.0Z,2,REGULAR,3pt,Jump Shot,[],203503,30.305519053876477,26.225490196078432,1610612740,68,54,2022-03-09T01:43:28Z,3060000,119.0,232.0,1,left,MISS T. Snell 26' 3PT,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
313,PT02M15.00S,2022-03-09T01:43:28.0Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,68,54,2022-03-09T01:43:28Z,3070000,,,0,,J. Morant REBOUND (Off:1 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,312.0,6.0,5.0,1.0,,,,,,,,,,,,,
314,PT02M12.00S,2022-03-09T01:43:35.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612763,68,54,2022-03-09T01:43:42Z,3080000,,,0,,C. McCollum personal FOUL (1 PF) (Adams 2 FT),"[203468, 203500]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Adams,203500.0,,,,
316,PT02M12.00S,2022-03-09T01:43:59.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203500,,,1610612763,68,54,2022-03-09T01:44:22Z,3100000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
317,PT02M12.00S,2022-03-09T01:43:59.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,68,54,2022-03-09T01:44:22Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,
318,PT02M12.00S,2022-03-09T01:44:00.4Z,2,REGULAR,substitution,out,[],1629630,,,1610612763,68,54,2022-03-09T01:44:02Z,3120000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M12.00S,2022-03-09T01:44:00.4Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,68,54,2022-03-09T01:44:02Z,3130000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M12.00S,2022-03-09T01:43:59.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203500,,,1610612763,68,54,2022-03-09T01:44:22Z,3140000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
321,PT02M10.00S,2022-03-09T01:44:01.7Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612763,68,54,2022-03-09T01:44:22Z,3150000,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,320.0,3.0,2.0,1.0,,,,,,,,,,,,,
322,PT02M03.00S,2022-03-09T01:44:27.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,91.80354796320631,70.34313725490196,1610612763,70,54,2022-03-09T01:44:32Z,3160000,102.0,25.0,1,right,D. Bane 10' pullup Jump Shot (18 PTS) (D. Melton 2 AST),"[1630217, 1629001]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,10.46,Made,,,,,,,18.0,D. Melton,1629001.0,2.0,,,,,,,,,
324,PT01M46.00S,2022-03-09T01:44:44.8Z,2,REGULAR,turnover,bad pass,[],1628984,,,1610612740,70,54,2022-03-09T01:44:49Z,3180000,,,0,,D. Graham bad pass TURNOVER (1 TO),"[1628984, 1629001]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,
325,PT01M46.00S,2022-03-09T01:44:44.8Z,2,REGULAR,steal,,[],1629001,,,1610612763,70,54,2022-03-09T01:44:46Z,3190000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M43.00S,2022-03-09T01:44:48.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612763,70,54,2022-03-09T01:44:57Z,3200000,,,0,,H. Jones shooting personal FOUL (2 PF) (Melton 2 FT),"[1630529, 1629001]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Melton,1629001.0,,,,
328,PT01M43.00S,2022-03-09T01:45:15.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629001,,,1610612763,71,54,2022-03-09T01:45:15Z,3220000,,,0,,D. Melton Free Throw 1 of 2 (7 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
329,PT01M43.00S,2022-03-09T01:45:31.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629001,,,1610612763,72,54,2022-03-09T01:45:31Z,3230000,,,0,,D. Melton Free Throw 2 of 2 (8 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
330,PT01M39.00S,2022-03-09T01:45:42.0Z,2,REGULAR,foul,personal,[],1629001,,,1610612740,72,54,2022-03-09T01:45:47Z,3240000,,,0,,D. Melton personal FOUL (2 PF),"[1629001, 1628984]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,1628954.0,2.0,0.0,Graham,1628984.0,,,,
332,PT01M39.00S,2022-03-09T01:45:46.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612740,72,54,2022-03-09T01:45:53Z,3260000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M39.00S,2022-03-09T01:45:46.2Z,2,REGULAR,substitution,in,[],1629634,,,1610612740,72,54,2022-03-09T01:45:53Z,3270000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M26.00S,2022-03-09T01:46:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,8.229303547963205,49.754901960784316,1610612740,72,54,2022-03-09T01:46:19Z,3280000,1.0,25.0,1,left,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
335,PT01M24.00S,2022-03-09T01:46:18.0Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,72,54,2022-03-09T01:46:19Z,3290000,,,0,,S. Adams REBOUND (Off:0 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,
336,PT01M20.00S,2022-03-09T01:46:21.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626145,85.49605781865965,40.931372549019606,1610612763,74,54,2022-03-09T01:46:27Z,3300000,-45.0,84.0,1,right,T. Jones 9' driving floating Jump Shot (5 PTS) (D. Bane 2 AST),"[1626145, 1630217]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.53,Made,,,,,,,5.0,D. Bane,1630217.0,2.0,,,,,,,,,
337,PT01M08.00S,2022-03-09T01:46:33.6Z,2,REGULAR,2pt,Jump Shot,[],203468,9.017739816031538,18.872549019607842,1610612740,74,56,2022-03-09T01:46:38Z,3310000,156.0,32.0,1,left,C. McCollum 15' pullup Jump Shot (23 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,15.89,Made,,,,,,,23.0,,,,,,,,,,,,
338,PT00M53.30S,2022-03-09T01:46:49.6Z,2,REGULAR,3pt,Jump Shot,[],1629001,67.62483574244416,67.8921568627451,1610612763,77,56,2022-03-09T01:46:54Z,3320000,89.0,252.0,1,right,D. Melton 26' 3PT  (11 PTS) (B. Clarke 1 AST),"[1629001, 1629634]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.72,Made,,,,,,,11.0,B. Clarke,1629634.0,1.0,,,,,,,,,
340,PT00M32.40S,2022-03-09T01:47:13.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,15.456636005256241,56.61764705882353,1610612740,77,56,2022-03-09T01:47:19Z,3340000,-33.0,93.0,1,left,MISS C. McCollum 9' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,9.85,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M30.00S,2022-03-09T01:47:16.0Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,77,56,2022-03-09T01:47:19Z,3350000,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,340.0,2.0,1.0,1.0,,,,,,,,,,,,,
342,PT00M11.50S,2022-03-09T01:47:34.6Z,2,REGULAR,3pt,Jump Shot,[],1630217,91.93495400788436,2.2058823529411766,1610612763,77,56,2022-03-09T01:47:43Z,3360000,-239.0,23.0,1,right,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,24.01,Missed,,,,,,,,,,,,,,,,,,,
343,PT00M08.20S,2022-03-09T01:47:37.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,77,56,2022-03-09T01:47:43Z,3370000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,
344,PT00M08.20S,2022-03-09T01:47:43.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,77,56,2022-03-09T01:47:43Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M00.30S,2022-03-09T01:48:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,18.2161629434954,36.51960784313725,1610612740,77,58,2022-03-09T01:48:25Z,3390000,67.0,119.0,1,left,C. McCollum 13' driving floating Jump Shot (25 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,13.65,Made,,,,,,,25.0,,,,,,,,,,,,
346,PT00M00.00S,2022-03-09T01:48:23.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,77,58,2022-03-09T01:48:58Z,3400000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,201640.0,,,,,,,,End Period - Good Basket
347,PT00M00.00S,2022-03-09T01:48:28.2Z,2,REGULAR,period,end,[],0,,,1610612763,77,58,2022-03-09T01:48:28Z,3410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-03-09T02:03:34.6Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,77,58,2022-03-09T02:04:39Z,3420000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-03-09T02:03:34.6Z,3,REGULAR,substitution,out,['startperiod'],1626145,,,1610612763,77,58,2022-03-09T02:04:39Z,3430000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-03-09T02:03:34.6Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,77,58,2022-03-09T02:04:39Z,3440000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-03-09T02:03:34.6Z,3,REGULAR,substitution,out,['startperiod'],1628984,,,1610612763,77,58,2022-03-09T02:04:39Z,3450000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-03-09T02:03:34.6Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,77,58,2022-03-09T02:04:39Z,3460000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-03-09T02:03:34.6Z,3,REGULAR,substitution,in,['startperiod'],1629630,,,1610612763,77,58,2022-03-09T02:04:39Z,3470000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-03-09T02:03:34.6Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,77,58,2022-03-09T02:04:39Z,3480000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
