actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
368,PT07M52.00S,2021-12-12T02:27:40.6Z,3,REGULAR,block,,[],1628464,,,1610612763,70,56,2021-12-12T02:27:43Z,3670000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M52.00S,2021-12-12T02:27:40.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,70,56,2021-12-12T02:27:54Z,3680000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,367.0,,,,,,,,,,,,
370,PT07M52.00S,2021-12-12T02:27:44.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,70,56,2021-12-12T02:27:44Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M52.00S,2021-12-12T02:27:46.0Z,3,REGULAR,substitution,out,[],1630256,,,1610612763,70,56,2021-12-12T02:27:51Z,3700000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M52.00S,2021-12-12T02:27:46.0Z,3,REGULAR,substitution,in,[],1630231,,,1610612763,70,56,2021-12-12T02:27:51Z,3710000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M45.00S,2021-12-12T02:28:07.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203937,66.96780551905388,50.245098039215684,1610612763,70,56,2021-12-12T02:28:10Z,3720000,1.0,258.0,1,right,MISS K. Anderson 25' pullup 3PT,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,,,,,,,Missed,,,,,,25.8,,,,,,,,
374,PT07M43.00S,2021-12-12T02:28:09.1Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,70,56,2021-12-12T02:28:10Z,3730000,,,0,,D. Theis REBOUND (Off:2 Def:4),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,373.0,6.0,4.0,2.0,,,,,,,,,
375,PT07M34.00S,2021-12-12T02:28:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,7.703679369250986,55.14705882352941,1610612745,70,56,2021-12-12T02:28:20Z,3740000,-26.0,20.0,1,left,MISS K. Martin Jr. Layup - blocked,"[1630231, 203937]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,Missed,,,,,,3.25,,,,,,Anderson,203937.0,
376,PT07M34.00S,2021-12-12T02:28:17.7Z,3,REGULAR,block,,[],203937,,,1610612745,70,56,2021-12-12T02:28:19Z,3750000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M32.00S,2021-12-12T02:28:19.7Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,70,56,2021-12-12T02:28:20Z,3760000,,,0,,C. Wood REBOUND (Off:1 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,375.0,3.0,2.0,1.0,,,,,,,,,
378,PT07M29.00S,2021-12-12T02:28:24.9Z,3,REGULAR,foul,personal,['3freethrow'],1630217,,,1610612745,70,56,2021-12-12T02:28:44Z,3770000,,,0,,D. Bane shooting personal FOUL (2 PF) (Mathews 3 FT),"[1630217, 1629726]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,202037.0,,2.0,0.0,Mathews,1629726.0,,,,,,,,,,,,,,,
380,PT07M29.00S,2021-12-12T02:28:50.5Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],1629726,,,1610612745,70,57,2021-12-12T02:28:50Z,3790000,,,0,,G. Mathews Free Throw 1 of 3 (8 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
381,PT07M29.00S,2021-12-12T02:29:06.7Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],1629726,,,1610612745,70,58,2021-12-12T02:29:06Z,3800000,,,0,,G. Mathews Free Throw 2 of 3 (9 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
382,PT07M29.00S,2021-12-12T02:29:23.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,70,58,2021-12-12T02:29:23Z,3810000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M29.00S,2021-12-12T02:32:11.7Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],1629726,,,1610612745,70,58,2021-12-12T02:32:11Z,3820000,,,0,,MISS G. Mathews Free Throw 3 of 3,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,Missed,,,,,,,,,,,,,,
384,PT07M25.00S,2021-12-12T02:32:15.3Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,70,58,2021-12-12T02:32:15Z,3830000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,383.0,3.0,3.0,0.0,,,,,,,,,
385,PT07M14.00S,2021-12-12T02:32:26.2Z,3,REGULAR,3pt,Jump Shot,[],1630217,70.12155059132719,73.52941176470588,1610612763,70,58,2021-12-12T02:32:30Z,3840000,118.0,228.0,1,right,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,,,,,,,Missed,,,,,,25.69,,,,,,,,
386,PT07M10.00S,2021-12-12T02:32:30.2Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,70,58,2021-12-12T02:43:24Z,3850000,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,385.0,4.0,3.0,1.0,,,,,,,,,
387,PT06M59.00S,2021-12-12T02:32:46.9Z,3,REGULAR,foul,personal,[],1630217,,,1610612745,70,58,2021-12-12T02:32:51Z,3860000,,,0,,D. Bane personal FOUL (3 PF),"[1630217, 1629726]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,1146.0,,3.0,0.0,Mathews,1629726.0,,,,,,,,,,,,,,,
389,PT06M59.00S,2021-12-12T02:32:53.8Z,3,REGULAR,substitution,out,[],203500,,,1610612745,70,58,2021-12-12T02:32:56Z,3880000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M59.00S,2021-12-12T02:32:53.8Z,3,REGULAR,substitution,in,[],1630214,,,1610612745,70,58,2021-12-12T02:32:56Z,3890000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M46.00S,2021-12-12T02:33:21.4Z,3,REGULAR,turnover,lost ball,[],1626174,,,1610612745,70,58,2021-12-12T02:33:24Z,3900000,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 203937]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,1.0,,,,,,,,,,,,Anderson,203937.0,,,,,,
392,PT06M46.00S,2021-12-12T02:33:21.4Z,3,REGULAR,steal,,[],203937,,,1610612763,70,58,2021-12-12T02:33:23Z,3910000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M41.00S,2021-12-12T02:33:26.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,83.65637319316689,4.411764705882353,1610612763,70,58,2021-12-12T02:33:31Z,3920000,-228.0,101.0,1,right,MISS D. Bane 24' running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,,,,,,,Missed,,,,,,24.93,,,,,,,,
394,PT06M36.00S,2021-12-12T02:33:31.2Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,70,58,2021-12-12T02:33:31Z,3930000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,393.0,5.0,4.0,1.0,,,,,,,,,
395,PT06M29.00S,2021-12-12T02:33:37.3Z,3,REGULAR,3pt,Jump Shot,[],1629726,33.065045992115635,47.794117647058826,1610612745,70,58,2021-12-12T02:34:19Z,3940000,11.0,258.0,1,left,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,Missed,,,,,,25.85,,,,,,,,
403,PT06M26.00S,2021-12-12T02:33:40.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,70,58,2021-12-12T02:34:29Z,3945000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,,
396,PT06M26.00S,2021-12-12T02:33:51.6Z,3,REGULAR,substitution,out,[],1630217,,,1610612745,70,58,2021-12-12T02:34:01Z,3950000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M26.00S,2021-12-12T02:33:51.6Z,3,REGULAR,substitution,out,[],1629726,,,1610612745,70,58,2021-12-12T02:34:01Z,3960000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M26.00S,2021-12-12T02:33:51.6Z,3,REGULAR,substitution,in,[],1629001,,,1610612745,70,58,2021-12-12T02:34:01Z,3970000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M26.00S,2021-12-12T02:33:51.6Z,3,REGULAR,substitution,in,[],1629717,,,1610612745,70,58,2021-12-12T02:34:01Z,3980000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M23.00S,2021-12-12T02:34:16.8Z,3,REGULAR,jumpball,recovered,[],1626174,,,1610612745,70,58,2021-12-12T02:34:16Z,3990000,,,0,,Jump Ball D. Theis vs. K. Anderson: Tip to C. Wood,"[1626174, 1628464, 203937]",1610612745.0,HOU,heldball,C. Wood,1626174.0,Wood,C. Wood,Theis,1628464.0,Anderson,203937.0,,,,,,,,,,,,,,,,,,,,,
404,PT06M20.00S,2021-12-12T02:34:19.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201571,30.042706964520367,74.01960784313727,1610612745,70,58,2021-12-12T02:34:24Z,4020000,-120.0,230.0,1,left,MISS D. Augustin 25' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,Missed,,,,,,25.94,,,,,,,,
405,PT06M18.00S,2021-12-12T02:34:21.9Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,70,58,2021-12-12T02:34:24Z,4030000,,,0,,T. Jones REBOUND (Off:1 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,404.0,4.0,3.0,1.0,,,,,,,,,
406,PT06M07.00S,2021-12-12T02:34:32.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630214,93.11760840998686,49.26470588235294,1610612763,72,58,2021-12-12T02:44:37Z,4040000,-4.0,12.0,1,right,X. Tillman DUNK (4 PTS) (D. Brooks 2 AST),"[1630214, 1628415]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,Made,4.0,,,,,1.27,,,D. Brooks,1628415.0,2.0,,,
408,PT05M56.00S,2021-12-12T02:34:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.652431011826544,50.73529411764706,1610612745,72,60,2021-12-12T02:34:48Z,4060000,-4.0,10.0,1,left,K. Martin Jr. driving finger roll Layup (4 PTS),[1630231],1610612745.0,HOU,driving finger roll,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,Made,4.0,,,,,1.07,,,,,,,,
410,PT05M47.00S,2021-12-12T02:34:52.3Z,3,REGULAR,3pt,Jump Shot,[],1630214,66.70499342969777,49.50980392156863,1610612763,72,60,2021-12-12T02:34:57Z,4080000,-2.0,260.0,1,right,MISS X. Tillman 26' running 3PT,[1630214],1610612763.0,MEM,running,,,Tillman,X. Tillman,,,,,,,,,,,Missed,,,,,,26.05,,,,,,,,
411,PT05M44.00S,2021-12-12T02:34:55.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,72,60,2021-12-12T02:34:57Z,4090000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,410.0,6.0,5.0,1.0,,,,,,,,,
412,PT05M36.00S,2021-12-12T02:35:04.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,10.463206307490145,39.705882352941174,1610612745,72,62,2021-12-12T02:35:09Z,4100000,51.0,46.0,1,left,D. Theis 6' turnaround fadeaway Jump Shot (8 PTS) (D. Augustin 2 AST),"[1628464, 201571]",1610612745.0,HOU,turnaround fadeaway,,,Theis,D. Theis,,,,,,,,,,,Made,8.0,,,,,6.9,,,D. Augustin,201571.0,2.0,,,
414,PT05M15.00S,2021-12-12T02:35:24.2Z,3,REGULAR,3pt,Jump Shot,[],1626145,84.57621550591328,3.1862745098039214,1610612763,72,62,2021-12-12T02:35:27Z,4120000,-234.0,92.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,Missed,,,,,,25.17,,,,,,,,
415,PT05M13.00S,2021-12-12T02:35:26.2Z,3,REGULAR,rebound,defensive,[],1629717,,,1610612745,72,62,2021-12-12T02:35:27Z,4130000,,,0,,A. Brooks REBOUND (Off:1 Def:3),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,414.0,4.0,3.0,1.0,,,,,,,,,
416,PT05M06.00S,2021-12-12T02:35:36.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612745,72,62,2021-12-12T02:35:45Z,4140000,,,0,,D. Melton shooting personal FOUL (3 PF) (Wood 2 FT),"[1629001, 1626174]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,1146.0,,3.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
418,PT05M06.00S,2021-12-12T02:36:13.2Z,3,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,72,63,2021-12-12T02:36:13Z,4160000,,,0,,C. Wood Free Throw 1 of 2 (15 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
419,PT05M06.00S,2021-12-12T02:36:13.9Z,3,REGULAR,substitution,out,[],203937,,,1610612745,72,63,2021-12-12T02:36:20Z,4170000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M06.00S,2021-12-12T02:36:13.9Z,3,REGULAR,substitution,out,[],1628464,,,1610612745,72,63,2021-12-12T02:36:20Z,4180000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M06.00S,2021-12-12T02:36:13.9Z,3,REGULAR,substitution,in,[],1629681,,,1610612745,72,63,2021-12-12T02:36:20Z,4190000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M06.00S,2021-12-12T02:36:13.9Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,72,63,2021-12-12T02:36:20Z,4200000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M06.00S,2021-12-12T02:36:35.4Z,3,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,72,63,2021-12-12T02:36:35Z,4210000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Missed,,,,,,,,,,,,,,
424,PT05M03.00S,2021-12-12T02:36:37.1Z,3,REGULAR,rebound,defensive,[],1629681,,,1610612763,72,63,2021-12-12T02:36:37Z,4220000,,,0,,K. Tillie REBOUND (Off:1 Def:2),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,423.0,3.0,2.0,1.0,,,,,,,,,
425,PT04M56.00S,2021-12-12T02:36:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,92.9862023653088,60.29411764705882,1610612763,72,63,2021-12-12T02:36:48Z,4230000,51.0,13.0,1,right,MISS D. Brooks pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,,,,,,Missed,,,,,,5.32,,,,,,,,
426,PT04M54.00S,2021-12-12T02:36:46.2Z,3,REGULAR,rebound,offensive,[],1630214,,,1610612763,72,63,2021-12-12T02:36:46Z,4240000,,,0,,X. Tillman REBOUND (Off:2 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,425.0,4.0,2.0,2.0,,,,,,,,,
427,PT04M52.00S,2021-12-12T02:36:48.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629681,70.12155059132719,74.26470588235294,1610612763,75,63,2021-12-12T02:36:51Z,4250000,121.0,228.0,1,right,K. Tillie 25' 3PT  (8 PTS) (X. Tillman 1 AST),"[1629681, 1630214]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,Made,8.0,,,,,25.86,,,X. Tillman,1630214.0,1.0,,,
429,PT04M36.00S,2021-12-12T02:37:03.5Z,3,REGULAR,3pt,Jump Shot,[],1629717,29.38567674113009,21.323529411764707,1610612745,75,66,2021-12-12T02:37:07Z,4270000,143.0,224.0,1,left,A. Brooks 26' 3PT pullup (11 PTS) (A. Sengun 1 AST),"[1629717, 1630578]",1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,,,,,,,Made,11.0,,,,,26.57,,,A. Sengun,1630578.0,1.0,,,
431,PT04M15.00S,2021-12-12T02:37:27.8Z,3,REGULAR,2pt,Jump Shot,[],1628415,93.38042049934296,33.57843137254902,1610612763,77,66,2021-12-12T02:37:32Z,4290000,-82.0,10.0,1,right,D. Brooks 8' driving floating Jump Shot (16 PTS),[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,,,,,,,Made,16.0,,,,,8.27,,,,,,,,
432,PT04M15.00S,2021-12-12T02:37:31.1Z,3,REGULAR,foul,personal,['1freethrow'],1630231,,,1610612763,77,66,2021-12-12T02:37:39Z,4300000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Brooks 1 FT),"[1630231, 1628415]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,1627529.0,,1.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,
434,PT04M15.00S,2021-12-12T02:37:55.2Z,3,REGULAR,freethrow,1 of 1,[],1628415,,,1610612763,78,66,2021-12-12T02:37:55Z,4320000,,,0,,D. Brooks Free Throw 1 of 1 (17 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
435,PT03M59.00S,2021-12-12T02:38:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.046649145860711,48.77450980392157,1610612745,78,68,2021-12-12T02:38:18Z,4330000,6.0,14.0,1,left,A. Sengun driving Layup (5 PTS) (A. Brooks 6 AST),"[1630578, 1629717]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,,,,,,,Made,5.0,,,,,1.5,,,A. Brooks,1629717.0,6.0,,,
437,PT03M41.00S,2021-12-12T02:38:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,92.9862023653088,45.09803921568628,1610612763,80,68,2021-12-12T02:38:34Z,4350000,-25.0,13.0,1,right,T. Jones driving finger roll Layup (10 PTS) (D. Melton 1 AST),"[1626145, 1629001]",1610612763.0,MEM,driving finger roll,,,Jones,T. Jones,,,,,,,,,,,Made,10.0,,,,,2.79,,,D. Melton,1629001.0,1.0,,,
439,PT03M22.00S,2021-12-12T02:38:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,11.383048620236531,48.529411764705884,1610612745,80,70,2021-12-12T02:38:58Z,4370000,7.0,55.0,1,left,K. Martin Jr. driving Layup (6 PTS) (A. Sengun 2 AST),"[1630231, 1630578]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,Made,6.0,,,,,5.5,,,A. Sengun,1630578.0,2.0,,,
441,PT03M22.00S,2021-12-12T02:38:57.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630214,,,1610612745,80,70,2021-12-12T02:39:21Z,4390000,,,0,,X. Tillman shooting personal FOUL (3 PF) (Martin Jr. 1 FT),"[1630214, 1630231]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,1146.0,,3.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,,
443,PT03M22.00S,2021-12-12T02:39:03.0Z,3,REGULAR,substitution,out,[],201571,,,1610612745,80,70,2021-12-12T02:39:29Z,4410000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M22.00S,2021-12-12T02:39:03.0Z,3,REGULAR,substitution,out,[],1626174,,,1610612745,80,70,2021-12-12T02:39:29Z,4420000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M22.00S,2021-12-12T02:39:03.0Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,80,70,2021-12-12T02:39:29Z,4430000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M22.00S,2021-12-12T02:39:03.0Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,80,70,2021-12-12T02:39:29Z,4440000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M22.00S,2021-12-12T02:39:28.7Z,3,REGULAR,freethrow,1 of 1,[],1630231,,,1610612745,80,70,2021-12-12T02:39:28Z,4450000,,,0,,MISS K. Martin Jr. Free Throw 1 of 1,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,
448,PT03M20.00S,2021-12-12T02:39:29.8Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,80,70,2021-12-12T02:39:29Z,4460000,,,0,,X. Tillman REBOUND (Off:2 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,447.0,5.0,3.0,2.0,,,,,,,,,
449,PT03M06.00S,2021-12-12T02:39:43.6Z,3,REGULAR,3pt,Jump Shot,[],1628415,66.3107752956636,36.029411764705884,1610612763,80,70,2021-12-12T02:39:47Z,4470000,-70.0,264.0,1,right,MISS D. Brooks 27' 3PT - blocked,"[1628415, 1630578]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Missed,,,,,,27.33,,,,,,Sengun,1630578.0,
450,PT03M06.00S,2021-12-12T02:39:43.6Z,3,REGULAR,block,,[],1630578,,,1610612763,80,70,2021-12-12T02:39:46Z,4480000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M03.00S,2021-12-12T02:39:46.6Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,80,70,2021-12-12T02:39:47Z,4490000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,449.0,2.0,2.0,0.0,,,,,,,,,
452,PT02M57.00S,2021-12-12T02:39:53.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612745,80,70,2021-12-12T02:42:45Z,4500000,,,0,,D. Brooks personal FOUL (4 PF) (Sengun 2 FT),"[1628415, 1630578]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,202037.0,,4.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
454,PT02M57.00S,2021-12-12T02:40:05.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,80,70,2021-12-12T02:40:05Z,4520000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M57.00S,2021-12-12T02:42:11.0Z,3,REGULAR,substitution,out,[],1626145,,,1610612745,80,70,2021-12-12T02:42:43Z,4530000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M57.00S,2021-12-12T02:42:11.0Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,80,70,2021-12-12T02:42:43Z,4540000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M57.00S,2021-12-12T02:42:11.0Z,3,REGULAR,substitution,in,[],1629723,,,1610612745,80,70,2021-12-12T02:42:43Z,4550000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M57.00S,2021-12-12T02:42:11.0Z,3,REGULAR,substitution,in,[],1630217,,,1610612745,80,70,2021-12-12T02:42:43Z,4560000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M57.00S,2021-12-12T02:43:01.9Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,80,71,2021-12-12T02:43:02Z,4570000,,,0,,A. Sengun Free Throw 1 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
