actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
267,PT02M37.00S,2022-03-06T01:54:56.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629643,,,1610612763,55,40,2022-03-06T01:55:13Z,2630000,,,0,,C. Okeke shooting personal FOUL (3 PF) (Morant 2 FT),"[1629643, 1629630]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,1628171.0,3.0,0.0,Morant,1629630.0
269,PT02M37.00S,2022-03-06T01:55:34.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629630,,,1610612763,56,40,2022-03-06T01:55:34Z,2650000,,,0,,J. Morant Free Throw 1 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
270,PT02M37.00S,2022-03-06T01:55:52.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629630,,,1610612763,57,40,2022-03-06T01:55:52Z,2660000,,,0,,J. Morant Free Throw 2 of 2 (14 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
271,PT02M28.00S,2022-03-06T01:56:08.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,57,40,2022-03-06T01:56:08Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M24.00S,2022-03-06T01:56:25.9Z,2,REGULAR,2pt,Jump Shot,[],1628964,22.158344283837057,50.73529411764706,1610612753,57,40,2022-03-06T01:56:31Z,2680000,-4.0,156.0,1,left,MISS M. Bamba 15' Jump Shot,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,15.58,Missed,,,,,,,,,,,,,,,,,,
273,PT02M21.00S,2022-03-06T01:56:28.9Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,57,40,2022-03-06T01:56:31Z,2690000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,272.0,2.0,2.0,0.0,,,,,,,,,,
274,PT02M15.00S,2022-03-06T01:56:35.1Z,2,REGULAR,3pt,Jump Shot,[],1630533,70.25295663600527,73.0392156862745,1610612763,60,40,2022-03-06T01:56:39Z,2700000,115.0,227.0,1,right,Z. Williams 25' 3PT  (5 PTS) (J. Morant 5 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.46,Made,5.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
276,PT01M57.00S,2022-03-06T01:56:52.3Z,2,REGULAR,3pt,Jump Shot,[],1628964,30.305519053876477,68.13725490196079,1610612753,60,40,2022-03-06T01:56:56Z,2720000,-91.0,232.0,1,left,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
277,PT01M55.00S,2022-03-06T01:56:54.3Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,60,40,2022-03-06T01:56:56Z,2730000,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,276.0,3.0,2.0,1.0,,,,,,,,,,
278,PT01M41.00S,2022-03-06T01:57:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,91.01511169513797,42.15686274509804,1610612763,60,40,2022-03-06T01:57:13Z,2740000,-39.0,32.0,1,right,MISS J. Morant driving floating bank Shot,[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,5.06,Missed,,,,,,,,,,,,,,,,,,
279,PT01M38.00S,2022-03-06T01:57:11.0Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,60,40,2022-03-06T01:57:13Z,2750000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,,,
280,PT01M33.00S,2022-03-06T01:57:16.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,31.35676741130092,62.5,1610612753,60,43,2022-03-06T01:57:23Z,2760000,-62.0,242.0,1,left,F. Wagner 25' 3PT  (10 PTS) (C. Okeke 3 AST),"[1630532, 1629643]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.02,Made,10.0,C. Okeke,1629643.0,3.0,,,,,,,,,,,,,,
282,PT01M07.00S,2022-03-06T01:57:42.0Z,2,REGULAR,3pt,Jump Shot,[],1629001,92.9862023653088,5.147058823529411,1610612763,63,43,2022-03-06T01:57:47Z,2780000,-224.0,13.0,1,right,D. Melton 3PT  (3 PTS) (J. Morant 6 AST),"[1629001, 1629630]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,22.47,Made,3.0,J. Morant,1629630.0,6.0,,,,,,,,,,,,,,
284,PT00M57.70S,2022-03-06T01:57:59.8Z,2,REGULAR,foul,personal,[],203937,,,1610612753,63,43,2022-03-06T01:58:07Z,2800000,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1630175]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Anthony,1630175.0
286,PT00M52.60S,2022-03-06T01:58:16.0Z,2,REGULAR,2pt,Jump Shot,[],1630175,27.677398160315374,41.66666666666667,1610612753,63,45,2022-03-06T01:58:20Z,2820000,42.0,208.0,1,left,C. Anthony 21' pullup Jump Shot (8 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,21.18,Made,8.0,,,,,,,,,,,,,,,,,
287,PT00M32.50S,2022-03-06T01:58:53.6Z,2,REGULAR,3pt,Jump Shot,[],1630533,68.80749014454665,66.91176470588235,1610612763,66,45,2022-03-06T01:58:58Z,2830000,85.0,241.0,1,right,Z. Williams 25' 3PT  (8 PTS) (D. Melton 2 AST),"[1630533, 1629001]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.51,Made,8.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,
289,PT00M13.60S,2022-03-06T01:59:16.5Z,2,REGULAR,turnover,lost ball,[],1630175,,,1610612753,66,45,2022-03-06T01:59:25Z,2850000,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 1629001]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,,,,,
290,PT00M13.60S,2022-03-06T01:59:16.5Z,2,REGULAR,steal,,[],1629001,,,1610612763,66,45,2022-03-06T01:59:25Z,2860000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M11.60S,2022-03-06T01:59:19.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629001,94.03745072273325,49.754901960784316,1610612763,68,45,2022-03-06T02:01:20Z,2870000,-1.0,4.0,1,right,D. Melton running DUNK (5 PTS) (S. Adams 2 AST),"[1629001, 203500]",1610612763.0,MEM,running,,,Melton,D. Melton,,,,,0.37,Made,5.0,S. Adams,203500.0,2.0,,,,,,,,,,,,,,
293,PT00M04.00S,2022-03-06T01:59:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,7.178055190538765,45.34313725490196,1610612753,68,45,2022-03-06T01:59:45Z,2890000,23.0,15.0,1,left,MISS C. Anthony driving floating bank Shot,[1630175],1610612753.0,ORL,driving floating bank,,,Anthony,C. Anthony,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,
294,PT00M02.10S,2022-03-06T01:59:42.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,68,45,2022-03-06T01:59:42Z,2900000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,293.0,2.0,2.0,0.0,,,,,,,,,,
295,PT00M00.10S,2022-03-06T01:59:44.6Z,2,REGULAR,3pt,Jump Shot,[],203937,57.11235216819974,19.852941176470587,1610612763,68,45,2022-03-06T01:59:56Z,2910000,-151.0,351.0,1,right,MISS K. Anderson 38' running 3PT,[203937],1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,38.16,Missed,,,,,,,,,,,,,,,,,,
296,PT00M00.10S,2022-03-06T01:59:44.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,68,45,2022-03-06T01:59:56Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,,,
297,PT00M00.00S,2022-03-06T02:00:01.1Z,2,REGULAR,period,end,[],0,,,1610612763,68,45,2022-03-06T02:00:01Z,2930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2022-03-06T02:14:05.8Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,68,45,2022-03-06T02:14:59Z,2940000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-03-06T02:14:05.8Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,68,45,2022-03-06T02:14:59Z,2950000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-03-06T02:14:05.8Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,68,45,2022-03-06T02:14:59Z,2960000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-03-06T02:14:05.8Z,3,REGULAR,substitution,in,['startperiod'],1630217,,,1610612763,68,45,2022-03-06T02:14:59Z,2970000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-03-06T02:15:16.8Z,3,REGULAR,period,start,[],0,,,1610612753,68,45,2022-03-06T02:15:16Z,2980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT11M38.00S,2022-03-06T02:15:38.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,83.919185282523,56.61764705882353,1610612753,68,45,2022-03-06T02:15:43Z,2990000,33.0,99.0,1,right,MISS C. Anthony 10' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,10.41,Missed,,,,,,,,,,,,,,,,,,
304,PT11M35.00S,2022-03-06T02:15:41.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,68,45,2022-03-06T02:15:43Z,3000000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,303.0,3.0,3.0,0.0,,,,,,,,,,
305,PT11M28.00S,2022-03-06T02:15:47.8Z,3,REGULAR,3pt,Jump Shot,[],1628991,32.40801576872536,47.30392156862745,1610612763,68,45,2022-03-06T02:15:54Z,3010000,13.0,252.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
306,PT11M26.00S,2022-03-06T02:15:53.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,68,45,2022-03-06T02:15:53Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,
307,PT11M26.00S,2022-03-06T02:15:54.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,68,45,2022-03-06T02:15:54Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M18.00S,2022-03-06T02:16:20.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630533,18.347568988173457,69.6078431372549,1610612763,68,45,2022-03-06T02:16:25Z,3040000,-98.0,120.0,1,left,MISS Z. Williams 15' step back Shot,[1630533],1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,15.49,Missed,,,,,,,,,,,,,,,,,,
309,PT11M15.00S,2022-03-06T02:16:23.1Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,68,45,2022-03-06T02:16:25Z,3050000,,,0,,C. Okeke REBOUND (Off:0 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,308.0,4.0,4.0,0.0,,,,,,,,,,
310,PT11M07.00S,2022-03-06T02:16:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.24901445466492,49.26470588235294,1610612753,68,45,2022-03-06T02:16:35Z,3060000,-4.0,11.0,1,right,MISS F. Wagner driving finger roll Layup - blocked,"[1630532, 1628991]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,1.16,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
311,PT11M07.00S,2022-03-06T02:16:29.9Z,3,REGULAR,block,,[],1628991,,,1610612753,68,45,2022-03-06T02:16:32Z,3070000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
312,PT11M05.00S,2022-03-06T02:16:31.9Z,3,REGULAR,rebound,offensive,[],1630181,,,1610612753,68,45,2022-03-06T02:16:35Z,3080000,,,0,,R. Hampton REBOUND (Off:1 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,310.0,2.0,1.0,1.0,,,,,,,,,,
313,PT11M05.00S,2022-03-06T02:16:37.0Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612753,68,45,2022-03-06T02:16:49Z,3090000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Hampton 2 FT),"[1628991, 1630181]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Hampton,1630181.0
315,PT11M05.00S,2022-03-06T02:17:05.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630181,,,1610612753,68,45,2022-03-06T02:17:22Z,3110000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT11M05.00S,2022-03-06T02:17:05.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,68,45,2022-03-06T02:17:22Z,3120000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,
317,PT11M05.00S,2022-03-06T02:17:05.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630181,,,1610612753,68,45,2022-03-06T02:17:22Z,3130000,,,0,,MISS R. Hampton Free Throw 2 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT11M02.00S,2022-03-06T02:17:08.7Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,68,45,2022-03-06T02:17:22Z,3140000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,317.0,4.0,4.0,0.0,,,,,,,,,,
319,PT10M52.00S,2022-03-06T02:17:35.2Z,3,REGULAR,foul,personal,[],1629643,,,1610612763,68,45,2022-03-06T02:17:41Z,3150000,,,0,,C. Okeke personal FOUL (4 PF),"[1629643, 1628991]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,1199.0,4.0,0.0,Jackson Jr.,1628991.0
321,PT10M43.00S,2022-03-06T02:18:11.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,31.61957950065703,42.8921568627451,1610612763,68,45,2022-03-06T02:18:16Z,3170000,36.0,245.0,1,left,MISS D. Bane 24' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
322,PT10M40.00S,2022-03-06T02:18:14.3Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,68,45,2022-03-06T02:18:16Z,3180000,,,0,,C. Okeke REBOUND (Off:0 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,321.0,5.0,5.0,0.0,,,,,,,,,,
323,PT10M25.00S,2022-03-06T02:18:29.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,89.56964520367937,45.09803921568628,1610612753,68,47,2022-03-06T02:18:36Z,3190000,-25.0,46.0,1,right,F. Wagner driving Hook (12 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,5.17,Made,12.0,,,,,,,,,,,,,,,,,
324,PT10M11.00S,2022-03-06T02:18:43.7Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,68,47,2022-03-06T02:18:48Z,3200000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 1629643]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,1.0,Okeke,1629643.0,,,,,
325,PT10M11.00S,2022-03-06T02:18:43.7Z,3,REGULAR,steal,,[],1629643,,,1610612753,68,47,2022-03-06T02:18:46Z,3210000,,,0,,C. Okeke STEAL (3 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
326,PT10M05.00S,2022-03-06T02:18:49.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,92.46057818659659,46.32352941176471,1610612753,68,47,2022-03-06T02:19:03Z,3220000,-18.0,18.0,1,right,MISS F. Wagner running reverse Layup,[1630532],1610612753.0,ORL,running reverse,,,Wagner,F. Wagner,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,
327,PT10M03.00S,2022-03-06T02:18:51.2Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,68,47,2022-03-06T02:18:57Z,3230000,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,326.0,4.0,3.0,1.0,,,,,,,,,,
328,PT10M00.00S,2022-03-06T02:18:54.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,30.042706964520367,66.42156862745098,1610612763,71,47,2022-03-06T02:19:01Z,3240000,-82.0,230.0,1,left,D. Bane 24' 3PT pullup (11 PTS) (S. Adams 3 AST),"[1630217, 203500]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,24.41,Made,11.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,
329,PT09M43.00S,2022-03-06T02:19:11.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629643,93.64323258869908,50.49019607843137,1610612753,71,49,2022-03-06T02:19:16Z,3250000,2.0,7.0,1,right,C. Okeke cutting DUNK (4 PTS) (C. Anthony 4 AST),"[1629643, 1630175]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,0.77,Made,4.0,C. Anthony,1630175.0,4.0,,,,,,,,,,,,,,
331,PT09M24.00S,2022-03-06T02:19:29.8Z,3,REGULAR,2pt,Jump Shot,[],1630217,21.50131406044678,50.0,1610612763,73,49,2022-03-06T02:19:34Z,3270000,0.0,150.0,1,left,D. Bane 14' pullup Jump Shot (13 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,14.96,Made,13.0,,,,,,,,,,,,,,,,,
332,PT09M11.00S,2022-03-06T02:19:43.7Z,3,REGULAR,3pt,Jump Shot,[],1628964,71.96123521681997,20.098039215686274,1610612753,73,49,2022-03-06T02:19:50Z,3280000,-150.0,211.0,1,right,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
333,PT09M08.00S,2022-03-06T02:19:46.7Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,73,49,2022-03-06T02:19:50Z,3290000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,332.0,3.0,3.0,0.0,,,,,,,,,,
334,PT09M05.00S,2022-03-06T02:19:51.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,73,49,2022-03-06T02:19:51Z,3300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT09M01.00S,2022-03-06T02:20:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,12.434296977660972,49.01960784313725,1610612763,73,49,2022-03-06T02:20:22Z,3310000,5.0,64.0,1,left,MISS J. Jackson Jr. 6' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,6.46,Missed,,,,,,,,,,,,,,,,,,
336,PT08M59.00S,2022-03-06T02:20:17.8Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,73,49,2022-03-06T02:20:22Z,3320000,,,0,,C. Okeke REBOUND (Off:0 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,335.0,6.0,6.0,0.0,,,,,,,,,,
337,PT08M52.00S,2022-03-06T02:20:24.9Z,3,REGULAR,3pt,Jump Shot,[],1629643,70.64717477003943,73.52941176470588,1610612753,73,49,2022-03-06T02:20:30Z,3330000,118.0,223.0,1,right,MISS C. Okeke 25' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
338,PT08M49.00S,2022-03-06T02:20:27.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,73,49,2022-03-06T02:20:30Z,3340000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,337.0,4.0,4.0,0.0,,,,,,,,,,
339,PT08M38.00S,2022-03-06T02:20:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.389618922470433,51.225490196078425,1610612763,75,49,2022-03-06T02:20:43Z,3350000,-6.0,8.0,1,left,J. Morant driving finger roll Layup (16 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,0.97,Made,16.0,,,,,,,,,,,,,,,,,
340,PT08M27.00S,2022-03-06T02:20:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.32917214191852,46.568627450980394,1610612753,75,49,2022-03-06T02:20:56Z,3360000,-17.0,20.0,1,right,MISS R. Hampton driving finger roll Layup,[1630181],1610612753.0,ORL,driving finger roll,,,Hampton,R. Hampton,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,
341,PT08M26.00S,2022-03-06T02:20:49.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,75,49,2022-03-06T02:20:56Z,3370000,,,0,,S. Adams REBOUND (Off:1 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,340.0,5.0,4.0,1.0,,,,,,,,,,
342,PT08M22.00S,2022-03-06T02:20:55.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,29.911300919842315,29.166666666666668,1610612763,78,49,2022-03-06T02:21:05Z,3380000,104.0,229.0,1,left,D. Bane 25' 3PT running pullup (16 PTS) (S. Adams 4 AST),"[1630217, 203500]",1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,25.13,Made,16.0,S. Adams,203500.0,4.0,,,,,,,,,,,,,,
343,PT08M21.00S,2022-03-06T02:21:01.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,78,49,2022-03-06T02:21:01Z,3390000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT08M06.00S,2022-03-06T02:24:12.4Z,3,REGULAR,3pt,Jump Shot,[],1630175,69.59592641261499,74.01960784313727,1610612753,78,52,2022-03-06T02:24:17Z,3400000,120.0,233.0,1,right,C. Anthony 26' 3PT  (11 PTS) (F. Wagner 5 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.24,Made,11.0,F. Wagner,1630532.0,5.0,,,,,,,,,,,,,,
348,PT07M42.00S,2022-03-06T02:24:39.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,78,52,2022-03-06T02:24:39Z,3420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT07M38.00S,2022-03-06T02:24:57.6Z,3,REGULAR,turnover,bad pass,[],1630533,,,1610612763,78,52,2022-03-06T02:25:02Z,3430000,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1629643]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,1.0,Okeke,1629643.0,,,,,
350,PT07M38.00S,2022-03-06T02:24:57.6Z,3,REGULAR,steal,,[],1629643,,,1610612753,78,52,2022-03-06T02:24:59Z,3440000,,,0,,C. Okeke STEAL (4 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
351,PT07M36.00S,2022-03-06T02:25:00.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630175,94.1688567674113,50.49019607843137,1610612753,78,54,2022-03-06T02:28:10Z,3450000,2.0,2.0,1,right,C. Anthony running Layup (13 PTS) (C. Okeke 4 AST),"[1630175, 1629643]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,0.34,Made,13.0,C. Okeke,1629643.0,4.0,,,,,,,,,,,,,,
353,PT07M21.00S,2022-03-06T02:25:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,10.463206307490145,40.44117647058824,1610612763,78,54,2022-03-06T02:25:21Z,3470000,48.0,46.0,1,left,MISS J. Jackson Jr. 6' driving finger roll Layup - blocked,"[1628991, 1630532]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,6.63,Missed,,,,,,,,,Wagner,1630532.0,,,,,,,,
354,PT07M21.00S,2022-03-06T02:25:15.2Z,3,REGULAR,block,,[],1630532,,,1610612763,78,54,2022-03-06T02:25:18Z,3480000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
