actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
446,PT04M13.00S,2021-12-30T02:46:59.8Z,3,REGULAR,foul,personal,[],1629681,,,1610612747,66,80,2021-12-30T02:47:05Z,4420000,,,0,,K. Tillie loose ball personal FOUL (1 PF),"[1629681, 1629659]",1610612763.0,MEM,loose ball,,,Tillie,K. Tillie,,,,,,,,,,,,,,101284.0,,,,,1.0,0.0,Horton-Tucker,1629659.0,,,
448,PT03M50.00S,2021-12-30T02:47:29.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,30.17411300919842,26.715686274509803,1610612747,66,80,2021-12-30T02:47:32Z,4440000,116.0,231.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
449,PT03M48.00S,2021-12-30T02:47:31.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,66,80,2021-12-30T02:47:32Z,4450000,,,0,,J. Morant REBOUND (Off:2 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,448.0,6.0,4.0,2.0,,,,,,,
450,PT03M39.00S,2021-12-30T02:47:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,84.44480946123521,52.450980392156865,1610612763,66,80,2021-12-30T02:47:48Z,4460000,12.0,94.0,1,right,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.45,Missed,,,,,,,,,,,,,,,,,,,
451,PT03M38.00S,2021-12-30T02:47:41.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,66,80,2021-12-30T02:47:48Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,
452,PT03M38.00S,2021-12-30T02:47:48.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202340,,,1610612763,66,80,2021-12-30T02:47:56Z,4480000,,,0,,A. Bradley loose ball personal FOUL (3 PF) (Morant 2 FT),"[202340, 1629630]",1610612747.0,LAL,loose ball,,,Bradley,A. Bradley,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Morant,1629630.0,,,
454,PT03M38.00S,2021-12-30T02:48:14.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629630,,,1610612763,67,80,2021-12-30T02:48:14Z,4500000,,,0,,J. Morant Free Throw 1 of 2 (26 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
455,PT03M38.00S,2021-12-30T02:48:15.2Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,67,80,2021-12-30T02:48:21Z,4510000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M38.00S,2021-12-30T02:48:15.2Z,3,REGULAR,substitution,out,[],1628370,,,1610612763,67,80,2021-12-30T02:48:21Z,4520000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M38.00S,2021-12-30T02:48:15.2Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,67,80,2021-12-30T02:48:21Z,4530000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M38.00S,2021-12-30T02:48:15.2Z,3,REGULAR,substitution,in,[],201954,,,1610612763,67,80,2021-12-30T02:48:21Z,4540000,,,0,,SUB in: D. Collison,[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M38.00S,2021-12-30T02:48:39.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629630,,,1610612763,68,80,2021-12-30T02:48:39Z,4550000,,,0,,J. Morant Free Throw 2 of 2 (27 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
460,PT03M21.00S,2021-12-30T02:48:59.6Z,3,REGULAR,3pt,Jump Shot,[],2546,28.203022339027594,23.284313725490197,1610612747,68,80,2021-12-30T02:49:03Z,4560000,134.0,213.0,1,left,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
461,PT03M17.00S,2021-12-30T02:49:03.6Z,3,REGULAR,rebound,offensive,[],1629659,,,1610612747,68,80,2021-12-30T02:49:03Z,4570000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,460.0,3.0,2.0,1.0,,,,,,,
462,PT03M05.00S,2021-12-30T02:49:14.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],2544,16.63929040735874,68.62745098039215,1610612747,68,80,2021-12-30T02:49:18Z,4580000,-93.0,104.0,1,left,MISS L. James 13' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,13.95,Missed,,,,,,,,,,,,,,,,,,,
463,PT03M02.00S,2021-12-30T02:49:17.8Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,68,80,2021-12-30T02:49:18Z,4590000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,462.0,2.0,2.0,0.0,,,,,,,
464,PT02M59.00S,2021-12-30T02:49:21.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,91.14651773981603,39.950980392156865,1610612763,68,80,2021-12-30T02:49:28Z,4600000,-50.0,31.0,1,right,MISS J. Morant running Layup - blocked,"[1629630, 1629659]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,5.88,Missed,,,,,,,,,,,,,,,,,Horton-Tucker,1629659.0,
465,PT02M59.00S,2021-12-30T02:49:21.4Z,3,REGULAR,block,,[],1629659,,,1610612763,68,80,2021-12-30T02:49:25Z,4610000,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M54.00S,2021-12-30T02:49:26.4Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,68,80,2021-12-30T02:51:07Z,4620000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:3),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,464.0,4.0,3.0,1.0,,,,,,,
467,PT02M52.00S,2021-12-30T02:49:28.3Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,68,80,2021-12-30T02:49:31Z,4630000,,,0,,L. James lost ball TURNOVER (3 TO),"[2544, 1630214]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,3.0,Tillman,1630214.0,,,,,,,,,,,,
468,PT02M52.00S,2021-12-30T02:49:28.3Z,3,REGULAR,steal,,[],1630214,,,1610612763,68,80,2021-12-30T02:49:29Z,4640000,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M43.00S,2021-12-30T02:49:37.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630214,93.77463863337714,47.794117647058826,1610612763,70,80,2021-12-30T02:49:43Z,4650000,-11.0,6.0,1,right,X. Tillman Layup (6 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,1.25,Made,6.0,,,,,,,,,,,,,,,,,,
470,PT02M43.00S,2021-12-30T02:49:47.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,70,80,2021-12-30T02:49:47Z,4660000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M43.00S,2021-12-30T02:50:41.4Z,3,REGULAR,substitution,out,[],2544,,,1610612747,70,80,2021-12-30T02:51:17Z,4670000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M43.00S,2021-12-30T02:50:41.4Z,3,REGULAR,substitution,out,[],202340,,,1610612747,70,80,2021-12-30T02:51:17Z,4680000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M43.00S,2021-12-30T02:50:41.4Z,3,REGULAR,substitution,in,[],1626169,,,1610612747,70,80,2021-12-30T02:51:17Z,4690000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M43.00S,2021-12-30T02:50:41.4Z,3,REGULAR,substitution,in,[],201566,,,1610612747,70,80,2021-12-30T02:51:17Z,4700000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M26.00S,2021-12-30T02:51:32.7Z,3,REGULAR,3pt,Jump Shot,[],1626169,17.559132720105126,4.6568627450980395,1610612747,70,83,2021-12-30T02:51:36Z,4710000,227.0,113.0,1,left,S. Johnson 25' 3PT  (7 PTS) (T. Horton-Tucker 2 AST),"[1626169, 1629659]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,25.31,Made,7.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,,,,,
477,PT02M09.00S,2021-12-30T02:51:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,84.31340341655716,41.66666666666667,1610612763,70,83,2021-12-30T02:51:56Z,4730000,-42.0,95.0,1,right,MISS B. Clarke 10' turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,10.37,Missed,,,,,,,,,,,,,,,,,,,
478,PT02M07.00S,2021-12-30T02:51:52.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,70,83,2021-12-30T02:52:00Z,4740000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,477.0,,,,,,,,,,
479,PT02M07.00S,2021-12-30T02:51:59.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,70,83,2021-12-30T02:52:00Z,4750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M44.00S,2021-12-30T02:52:22.1Z,3,REGULAR,3pt,Jump Shot,[],1629659,11.908672798948752,95.09803921568627,1610612747,70,83,2021-12-30T02:52:26Z,4760000,-225.0,59.0,1,left,MISS T. Horton-Tucker pullup 3PT,[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,23.32,Missed,,,,,,,,,,,,,,,,,,,
481,PT01M41.00S,2021-12-30T02:52:25.1Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,70,83,2021-12-30T02:52:26Z,4770000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,480.0,1.0,1.0,0.0,,,,,,,
482,PT01M21.00S,2021-12-30T02:52:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,91.14651773981603,45.09803921568628,1610612763,72,83,2021-12-30T02:52:49Z,4780000,-25.0,31.0,1,right,B. Clarke cutting Layup (2 PTS) (T. Jones 2 AST),"[1629634, 1626145]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,3.93,Made,2.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,,
484,PT01M10.00S,2021-12-30T02:52:56.7Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612747,72,83,2021-12-30T02:53:00Z,4800000,,,0,,R. Westbrook lost ball TURNOVER (4 TO),"[201566, 1629630]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,4.0,Morant,1629630.0,,,,,,,,,,,,
485,PT01M10.00S,2021-12-30T02:52:56.7Z,3,REGULAR,steal,,[],1629630,,,1610612763,72,83,2021-12-30T02:54:43Z,4810000,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M03.00S,2021-12-30T02:53:08.3Z,3,REGULAR,turnover,out-of-bounds,[],1629634,,,1610612763,72,83,2021-12-30T02:53:13Z,4820000,,,0,,B. Clarke lost ball out-of-bounds TURNOVER (1 TO),[1629634],1610612763.0,MEM,lost ball,,,Clarke,B. Clarke,,,,,,,,,,,1.0,,,1627961.0,,,,,,,,,,,
487,PT01M03.00S,2021-12-30T02:53:10.9Z,3,REGULAR,substitution,out,[],1630214,,,1610612747,72,83,2021-12-30T02:53:16Z,4830000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M03.00S,2021-12-30T02:53:10.9Z,3,REGULAR,substitution,in,[],1628991,,,1610612747,72,83,2021-12-30T02:53:16Z,4840000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M47.90S,2021-12-30T02:53:42.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2546,8.623521681997373,4.411764705882353,1610612747,72,83,2021-12-30T02:53:46Z,4850000,228.0,29.0,1,left,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M45.30S,2021-12-30T02:53:45.4Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,72,83,2021-12-30T02:53:46Z,4860000,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,489.0,2.0,2.0,0.0,,,,,,,
491,PT00M29.10S,2021-12-30T02:54:01.9Z,3,REGULAR,3pt,Jump Shot,[],1626145,67.09921156373193,61.029411764705884,1610612763,72,83,2021-12-30T02:54:07Z,4870000,55.0,257.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
492,PT00M26.50S,2021-12-30T02:54:04.5Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,72,83,2021-12-30T02:54:07Z,4880000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,491.0,3.0,2.0,1.0,,,,,,,
493,PT00M26.50S,2021-12-30T02:54:06.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,89.17542706964521,47.549019607843135,1610612763,74,83,2021-12-30T02:54:13Z,4890000,-12.0,49.0,1,right,J. Jackson Jr. putback Layup (14 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,5.08,Made,14.0,,,,,,,,,,,,,,,,,,
494,PT00M26.50S,2021-12-30T02:54:08.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",2546,,,1610612763,74,83,2021-12-30T02:54:18Z,4900000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[2546, 1628991]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,1627961.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,
496,PT00M26.50S,2021-12-30T02:54:34.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1628991,,,1610612763,75,83,2021-12-30T02:54:34Z,4920000,,,0,,J. Jackson Jr. Free Throw 1 of 1 (15 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
497,PT00M05.80S,2021-12-30T02:54:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,6.915243101182654,65.19607843137256,1610612747,75,83,2021-12-30T02:55:03Z,4930000,-76.0,13.0,1,left,MISS R. Westbrook 7' fadeaway Shot,[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,7.7,Missed,,,,,,,,,,,,,,,,,,,
498,PT00M04.40S,2021-12-30T02:55:02.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,75,83,2021-12-30T02:55:02Z,4940000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,497.0,,,,,,,,,,
499,PT00M04.40S,2021-12-30T02:55:03.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,75,83,2021-12-30T02:55:03Z,4950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M01.40S,2021-12-30T02:55:14.7Z,3,REGULAR,3pt,Jump Shot,[],1629630,64.33968462549278,50.73529411764706,1610612763,78,83,2021-12-30T02:55:21Z,4960000,4.0,283.0,1,right,J. Morant 28' 3PT running pullup (30 PTS) (T. Jones 3 AST),"[1629630, 1626145]",1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,28.27,Made,30.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,,
505,PT00M00.00S,2021-12-30T02:55:46.2Z,3,REGULAR,period,end,[],0,,,1610612747,78,83,2021-12-30T02:55:46Z,5010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-12-30T02:57:10.4Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612747,78,83,2021-12-30T02:58:01Z,5020000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-12-30T02:57:10.4Z,4,REGULAR,substitution,out,['startperiod'],1629681,,,1610612747,78,83,2021-12-30T02:58:01Z,5030000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-12-30T02:57:10.4Z,4,REGULAR,substitution,out,['startperiod'],1629659,,,1610612747,78,83,2021-12-30T02:58:01Z,5040000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-12-30T02:57:10.4Z,4,REGULAR,substitution,out,['startperiod'],201954,,,1610612747,78,83,2021-12-30T02:58:01Z,5050000,,,0,,SUB out: D. Collison,[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-12-30T02:57:10.4Z,4,REGULAR,substitution,in,['startperiod'],203937,,,1610612747,78,83,2021-12-30T02:58:01Z,5060000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-12-30T02:57:10.4Z,4,REGULAR,substitution,in,['startperiod'],1630217,,,1610612747,78,83,2021-12-30T02:58:01Z,5070000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-12-30T02:57:10.4Z,4,REGULAR,substitution,in,['startperiod'],1628370,,,1610612747,78,83,2021-12-30T02:58:01Z,5080000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-12-30T02:57:10.4Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,78,83,2021-12-30T02:58:01Z,5090000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-12-30T02:58:14.9Z,4,REGULAR,period,start,[],0,,,1610612763,78,83,2021-12-30T02:58:14Z,5100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M41.00S,2021-12-30T02:58:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,92.72339027595268,49.50980392156863,1610612763,80,83,2021-12-30T02:58:36Z,5110000,-2.0,16.0,1,right,B. Clarke cutting finger roll Layup (4 PTS) (T. Jones 4 AST),"[1629634, 1626145]",1610612763.0,MEM,cutting finger roll,,,Clarke,B. Clarke,,,,,1.61,Made,4.0,T. Jones,1626145.0,4.0,,,,,,,,,,,,,,,
517,PT11M17.00S,2021-12-30T02:58:56.8Z,4,REGULAR,3pt,Jump Shot,[],2544,36.61300919842313,55.88235294117647,1610612747,80,83,2021-12-30T02:59:00Z,5130000,-29.0,292.0,1,left,MISS L. James 29' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,29.32,Missed,,,,,,,,,,,,,,,,,,,
518,PT11M14.00S,2021-12-30T02:58:59.8Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,80,83,2021-12-30T02:59:00Z,5140000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,517.0,4.0,3.0,1.0,,,,,,,
519,PT11M05.00S,2021-12-30T02:59:08.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,87.59855453350855,51.71568627450981,1610612763,80,83,2021-12-30T02:59:12Z,5150000,9.0,64.0,1,right,MISS J. Jackson Jr. 6' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,6.47,Missed,,,,,,,,,,,,,,,,,,,
520,PT11M03.00S,2021-12-30T02:59:10.8Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612747,80,83,2021-12-30T02:59:12Z,5160000,,,0,,S. Johnson REBOUND (Off:0 Def:3),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,519.0,3.0,3.0,0.0,,,,,,,
521,PT10M58.00S,2021-12-30T02:59:21.5Z,4,REGULAR,foul,offensive,[],1626169,,,1610612747,80,83,2021-12-30T02:59:29Z,5170000,,,0,,S. Johnson offensive FOUL (3 PF),"[1626169, 1628991]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Jackson Jr.,1628991.0,,,
523,PT10M58.00S,2021-12-30T02:59:21.5Z,4,REGULAR,turnover,offensive foul,[],1626169,,,1610612747,80,83,2021-12-30T02:59:21Z,5190000,,,0,,S. Johnson offensive foul TURNOVER (2 TO),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,2.0,,,101284.0,,,,,,,,,,,
524,PT10M45.00S,2021-12-30T02:59:45.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,68.41327201051249,68.38235294117648,1610612763,83,83,2021-12-30T02:59:49Z,5200000,92.0,244.0,1,right,D. Bane 26' 3PT pullup (14 PTS) (T. Jones 5 AST),"[1630217, 1626145]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.11,Made,14.0,T. Jones,1626145.0,5.0,,,,,,,,,,,,,,,
526,PT10M19.00S,2021-12-30T03:00:12.3Z,4,REGULAR,3pt,Jump Shot,[],201566,29.38567674113009,23.774509803921568,1610612747,83,83,2021-12-30T03:00:18Z,5220000,131.0,224.0,1,left,MISS R. Westbrook 25' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
527,PT10M14.00S,2021-12-30T03:00:17.3Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,83,83,2021-12-30T03:00:18Z,5230000,,,0,,L. James REBOUND (Off:2 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,526.0,10.0,8.0,2.0,,,,,,,
528,PT10M14.00S,2021-12-30T03:00:16.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2544,5.590000152587891,50.0,1610612747,83,83,2021-12-30T03:00:20Z,5240000,0.0,0.0,1,left,MISS L. James tip Layup,[2544],1610612747.0,LAL,tip,,,James,L. James,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
529,PT10M14.00S,2021-12-30T03:00:16.3Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,83,83,2021-12-30T03:00:20Z,5250000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,528.0,3.0,3.0,0.0,,,,,,,
530,PT10M08.00S,2021-12-30T03:00:22.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,69.72733245729303,15.931372549019606,1610612763,83,83,2021-12-30T03:00:27Z,5260000,-170.0,232.0,1,right,MISS D. Bane 28' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,28.79,Missed,,,,,,,,,,,,,,,,,,,
531,PT10M03.00S,2021-12-30T03:00:27.8Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,83,83,2021-12-30T03:00:27Z,5270000,,,0,,R. Westbrook REBOUND (Off:2 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,530.0,9.0,7.0,2.0,,,,,,,
532,PT10M00.00S,2021-12-30T03:00:30.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,5.863994743758213,47.794117647058826,1610612747,83,85,2021-12-30T03:00:37Z,5280000,11.0,3.0,1,left,R. Westbrook driving Layup (12 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.13,Made,12.0,,,,,,,,,,,,,,,,,,
533,PT09M58.00S,2021-12-30T03:00:38.8Z,4,REGULAR,stoppage,other,[],0,,,1610612763,83,85,2021-12-30T03:00:38Z,5290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M34.00S,2021-12-30T03:01:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.75229960578186,44.6078431372549,1610612763,83,85,2021-12-30T03:01:27Z,5300000,-27.0,34.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,4.37,Missed,,,,,,,,,,,,,,,,,,,
