actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
442,PT08M38.00S,2021-11-29T00:32:19.0Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612763,85,57,2021-11-29T00:32:28Z,4380000,,,0,,TEAM foul technical,[],1610612763.0,MEM,delay,,,,,,,,,,,,,,,202027.0,,,,,,,,,,,,,,
443,PT08M38.00S,2021-11-29T00:32:29.1Z,3,REGULAR,freethrow,1 of 1,[],1627741,,,1610612763,85,58,2021-11-29T00:32:29Z,4390000,,,0,,B. Hield technical Free Throw 1 of 1 (14 PTS),[1627741],1610612758.0,SAC,technical,,,Hield,B. Hield,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
444,PT08M38.00S,2021-11-29T00:32:50.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,86,58,2021-11-29T00:32:50Z,4400000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (10 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
445,PT08M27.00S,2021-11-29T00:33:02.4Z,3,REGULAR,2pt,Jump Shot,[],1629663,21.895532194480946,32.1078431372549,1610612758,86,60,2021-11-29T00:33:05Z,4410000,89.0,153.0,1,left,L. King 17' pullup Jump Shot (2 PTS),[1629663],1610612758.0,SAC,pullup,,,King,L. King,,,,,17.75,Made,2.0,,,,,,,,,,,,,,,,,,
447,PT08M16.00S,2021-11-29T00:33:12.7Z,3,REGULAR,turnover,lost ball,[],1630217,,,1610612763,86,60,2021-11-29T00:33:15Z,4430000,,,0,,D. Bane lost ball TURNOVER (2 TO),"[1630217, 1629663]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,2.0,,,,,,,King,1629663.0,
448,PT08M16.00S,2021-11-29T00:33:12.7Z,3,REGULAR,steal,,[],1629663,,,1610612758,86,60,2021-11-29T00:33:14Z,4440000,,,0,,L. King STEAL (1 STL),[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT08M14.00S,2021-11-29T00:33:16.7Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612758,86,60,2021-11-29T00:33:26Z,4450000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (King 2 FT),"[1628991, 1629663]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,201638.0,3.0,0.0,King,1629663.0,,,,,,,,,,
451,PT08M14.00S,2021-11-29T00:33:50.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629663,,,1610612758,86,61,2021-11-29T00:33:50Z,4470000,,,0,,L. King Free Throw 1 of 2 (3 PTS),[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
452,PT08M14.00S,2021-11-29T00:34:07.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629663,,,1610612758,86,61,2021-11-29T00:34:07Z,4480000,,,0,,MISS L. King Free Throw 2 of 2,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,Missed,,,,,,,,,,,,,,,,,,,
453,PT08M12.00S,2021-11-29T00:34:08.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,86,61,2021-11-29T00:34:08Z,4490000,,,0,,S. Adams REBOUND (Off:3 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,452.0,9.0,6.0,3.0,,,,,
454,PT08M02.00S,2021-11-29T00:34:20.9Z,3,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612763,86,61,2021-11-29T00:34:32Z,4500000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Jones 2 FT),"[1630558, 1626145]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,203177.0,2.0,0.0,Jones,1626145.0,,,,,,,,,,
456,PT08M02.00S,2021-11-29T00:34:52.7Z,3,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,87,61,2021-11-29T00:34:52Z,4520000,,,0,,T. Jones Free Throw 1 of 2 (5 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
457,PT08M02.00S,2021-11-29T00:35:07.8Z,3,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,88,61,2021-11-29T00:35:07Z,4530000,,,0,,T. Jones Free Throw 2 of 2 (6 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
458,PT07M49.00S,2021-11-29T00:35:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,16.90210249671485,41.911764705882355,1610612758,88,61,2021-11-29T00:35:27Z,4540000,40.0,106.0,1,left,MISS D. Mitchell 11' driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,11.38,Missed,,,,,,,,,,,,,,,,,,,
459,PT07M47.00S,2021-11-29T00:35:25.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,88,61,2021-11-29T00:35:27Z,4550000,,,0,,S. Adams REBOUND (Off:3 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,458.0,10.0,7.0,3.0,,,,,
460,PT07M35.00S,2021-11-29T00:35:36.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628415,92.72339027595268,50.0,1610612763,90,61,2021-11-29T00:35:42Z,4560000,0.0,16.0,1,right,D. Brooks driving DUNK (19 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,1.59,Made,19.0,,,,,,,,,,,,,,,,,,
461,PT07M23.00S,2021-11-29T00:35:52.1Z,3,REGULAR,foul,personal,[],1626145,,,1610612758,90,61,2021-11-29T00:35:55Z,4570000,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1627745]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,201638.0,1.0,0.0,Jones,1627745.0,,,,,,,,,,
463,PT07M11.00S,2021-11-29T00:36:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.915243101182654,47.794117647058826,1610612758,90,61,2021-11-29T00:36:24Z,4590000,11.0,13.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612758.0,SAC,driving finger roll,,,Hield,B. Hield,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,,
464,PT07M08.00S,2021-11-29T00:36:23.5Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,90,61,2021-11-29T00:36:24Z,4600000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,463.0,3.0,3.0,0.0,,,,,
465,PT06M55.00S,2021-11-29T00:36:36.4Z,3,REGULAR,3pt,Jump Shot,[],1628991,66.5735873850197,41.66666666666667,1610612763,93,61,2021-11-29T00:36:41Z,4610000,-42.0,262.0,1,right,J. Jackson Jr. 26' 3PT  (13 PTS) (T. Jones 8 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.5,Made,13.0,T. Jones,1626145.0,8.0,,,,,,,,,,,,,,,
467,PT06M38.00S,2021-11-29T00:36:53.9Z,3,REGULAR,3pt,Jump Shot,[],1629663,29.911300919842315,70.58823529411765,1610612758,93,61,2021-11-29T00:36:57Z,4630000,-103.0,229.0,1,left,MISS L. King 25' 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
468,PT06M36.00S,2021-11-29T00:36:55.9Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,93,61,2021-11-29T00:36:57Z,4640000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,467.0,7.0,5.0,2.0,,,,,
469,PT06M26.00S,2021-11-29T00:37:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.24901445466492,47.794117647058826,1610612763,95,61,2021-11-29T00:37:12Z,4650000,-11.0,11.0,1,right,J. Jackson Jr. driving finger roll Layup (15 PTS),[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,1.56,Made,15.0,,,,,,,,,,,,,,,,,,
470,PT06M26.00S,2021-11-29T00:37:11.5Z,3,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612763,95,61,2021-11-29T00:37:32Z,4660000,,,0,,D. Jones shooting personal FOUL (4 PF) (Jackson Jr. 1 FT),"[1627745, 1628991]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,201638.0,4.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
472,PT06M26.00S,2021-11-29T00:37:18.5Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,95,61,2021-11-29T00:37:54Z,4680000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT06M26.00S,2021-11-29T00:37:18.5Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,95,61,2021-11-29T00:37:54Z,4690000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT06M26.00S,2021-11-29T00:37:36.9Z,3,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,96,61,2021-11-29T00:37:36Z,4700000,,,0,,J. Jackson Jr. Free Throw 1 of 1 (16 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
475,PT06M16.00S,2021-11-29T00:37:52.4Z,3,REGULAR,turnover,bad pass,[],1630558,,,1610612758,96,61,2021-11-29T00:37:56Z,4710000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1628415]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,1.0,,,,,,,Brooks,1628415.0,
476,PT06M16.00S,2021-11-29T00:37:52.4Z,3,REGULAR,steal,,[],1628415,,,1610612763,96,61,2021-11-29T00:38:36Z,4720000,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT06M09.00S,2021-11-29T00:37:59.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628415,93.24901445466492,49.50980392156863,1610612763,98,61,2021-11-29T00:38:03Z,4730000,-2.0,11.0,1,right,D. Brooks driving DUNK (21 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,1.13,Made,21.0,,,,,,,,,,,,,,,,,,
478,PT06M08.00S,2021-11-29T00:38:06.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,98,61,2021-11-29T00:38:06Z,4740000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT06M08.00S,2021-11-29T00:40:18.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612758,98,61,2021-11-29T00:40:41Z,4750000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT06M08.00S,2021-11-29T00:40:18.2Z,3,REGULAR,substitution,in,[],203937,,,1610612758,98,61,2021-11-29T00:40:41Z,4760000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M55.00S,2021-11-29T00:41:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,5.995400788436268,51.9607843137255,1610612758,98,63,2021-11-29T00:41:08Z,4770000,-10.0,4.0,1,left,D. Mitchell driving finger roll Layup (7 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,1.05,Made,7.0,,,,,,,,,,,,,,,,,,
482,PT05M37.00S,2021-11-29T00:41:32.0Z,3,REGULAR,foul,personal,[],1629663,,,1610612763,98,63,2021-11-29T00:41:47Z,4780000,,,0,,L. King personal FOUL (1 PF),"[1629663, 203500]",1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,202027.0,1.0,0.0,Adams,203500.0,,,,,,,,,,
484,PT05M25.00S,2021-11-29T00:41:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,92.59198423127464,53.431372549019606,1610612763,98,63,2021-11-29T00:42:02Z,4800000,17.0,17.0,1,right,MISS D. Brooks driving floating bank Shot,[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
485,PT05M22.00S,2021-11-29T00:42:00.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,98,63,2021-11-29T00:42:02Z,4810000,,,0,,S. Adams REBOUND (Off:4 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,484.0,11.0,7.0,4.0,,,,,
486,PT05M20.00S,2021-11-29T00:42:02.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203937,66.04796320630749,63.23529411764706,1610612763,98,63,2021-11-29T00:42:06Z,4820000,66.0,267.0,1,right,MISS K. Anderson 27' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,,
487,PT05M17.00S,2021-11-29T00:42:05.8Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,98,63,2021-11-29T00:42:06Z,4830000,,,0,,B. Hield REBOUND (Off:1 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,486.0,5.0,4.0,1.0,,,,,
488,PT05M01.00S,2021-11-29T00:42:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.915243101182654,52.20588235294118,1610612758,98,63,2021-11-29T00:42:26Z,4840000,-11.0,13.0,1,left,MISS B. Hield driving Layup - blocked,"[1627741, 203500]",1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,1.67,Missed,,,,,,,,,,,,,,,Adams,203500.0,,,
489,PT05M01.00S,2021-11-29T00:42:22.0Z,3,REGULAR,block,,[],203500,,,1610612758,98,63,2021-11-29T00:42:24Z,4850000,,,0,,S. Adams BLOCK (3 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M57.00S,2021-11-29T00:42:26.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,98,63,2021-11-29T00:42:26Z,4860000,,,0,,D. Brooks REBOUND (Off:1 Def:5),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,488.0,6.0,5.0,1.0,,,,,
491,PT04M56.00S,2021-11-29T00:42:29.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612763,98,63,2021-11-29T00:42:39Z,4870000,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Melton 2 FT),"[1630558, 1629001]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,201638.0,3.0,0.0,Melton,1629001.0,,,,,,,,,,
493,PT04M56.00S,2021-11-29T00:42:51.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629001,,,1610612763,98,63,2021-11-29T00:42:51Z,4890000,,,0,,MISS D. Melton Free Throw 1 of 2,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
494,PT04M56.00S,2021-11-29T00:42:51.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,98,63,2021-11-29T00:42:51Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,493.0,,,,,,,,
495,PT04M56.00S,2021-11-29T00:42:52.3Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,98,63,2021-11-29T00:43:00Z,4910000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M56.00S,2021-11-29T00:42:52.3Z,3,REGULAR,substitution,in,[],1630533,,,1610612763,98,63,2021-11-29T00:43:00Z,4920000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M56.00S,2021-11-29T00:43:04.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629001,,,1610612763,99,63,2021-11-29T00:43:04Z,4930000,,,0,,D. Melton Free Throw 2 of 2 (11 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
498,PT04M47.00S,2021-11-29T00:43:17.4Z,3,REGULAR,3pt,Jump Shot,[],1629663,32.670827858081466,47.794117647058826,1610612758,99,66,2021-11-29T00:43:21Z,4940000,11.0,255.0,1,left,L. King 25' 3PT pullup (6 PTS) (D. Jones 1 AST),"[1629663, 1627745]",1610612758.0,SAC,pullup,,,King,L. King,,,,,25.48,Made,6.0,D. Jones,1627745.0,1.0,,,,,,,,,,,,,,,
499,PT04M26.00S,2021-11-29T00:43:42.4Z,3,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,99,66,2021-11-29T00:43:46Z,4950000,,,0,,S. Adams lost ball out-of-bounds TURNOVER (2 TO),[203500],1610612763.0,MEM,lost ball,,,Adams,S. Adams,,,,,,,,,,,203177.0,,,,,2.0,,,,,,,,,
500,PT04M26.00S,2021-11-29T00:43:49.2Z,3,REGULAR,substitution,out,[],1627745,,,1610612758,99,66,2021-11-29T00:43:52Z,4960000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT04M26.00S,2021-11-29T00:43:49.2Z,3,REGULAR,substitution,in,[],202684,,,1610612758,99,66,2021-11-29T00:43:52Z,4970000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT04M18.00S,2021-11-29T00:44:03.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629663,15.719448094612352,49.26470588235294,1610612758,99,66,2021-11-29T00:44:07Z,4980000,4.0,95.0,1,left,MISS L. King 9' driving floating Shot,[1629663],1610612758.0,SAC,driving floating,,,King,L. King,,,,,9.54,Missed,,,,,,,,,,,,,,,,,,,
503,PT04M15.00S,2021-11-29T00:44:06.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,99,66,2021-11-29T00:44:07Z,4990000,,,0,,S. Adams REBOUND (Off:4 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,502.0,12.0,8.0,4.0,,,,,
504,PT04M10.00S,2021-11-29T00:44:11.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,69.99014454664915,25.245098039215684,1610612763,99,66,2021-11-29T00:44:17Z,5000000,-124.0,230.0,1,right,MISS D. Melton 26' running pullup 3PT,[1629001],1610612763.0,MEM,running pullup,,,Melton,D. Melton,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
505,PT04M05.00S,2021-11-29T00:44:16.2Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,99,66,2021-11-29T00:44:17Z,5010000,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,504.0,1.0,1.0,0.0,,,,,
506,PT03M52.00S,2021-11-29T00:44:28.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202684,12.434296977660972,40.44117647058824,1610612758,99,66,2021-11-29T00:44:33Z,5020000,48.0,64.0,1,left,MISS T. Thompson 8' Hook,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,8.02,Missed,,,,,,,,,,,,,,,,,,,
507,PT03M50.00S,2021-11-29T00:44:30.9Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,99,66,2021-11-29T00:44:33Z,5030000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,506.0,3.0,2.0,1.0,,,,,
508,PT03M47.00S,2021-11-29T00:44:34.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,70.77858081471747,77.69607843137256,1610612763,99,66,2021-11-29T00:44:40Z,5040000,138.0,222.0,1,right,MISS T. Jones 26' running 3PT,[1626145],1610612763.0,MEM,running,,,Jones,T. Jones,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
509,PT03M42.00S,2021-11-29T00:44:39.7Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,99,66,2021-11-29T00:44:40Z,5050000,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,508.0,2.0,2.0,0.0,,,,,
510,PT03M35.00S,2021-11-29T00:44:46.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,5.863994743758213,47.549019607843135,1610612758,99,68,2021-11-29T00:44:52Z,5060000,12.0,3.0,1,left,D. Mitchell driving finger roll Layup (9 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,1.26,Made,9.0,,,,,,,,,,,,,,,,,,
511,PT03M35.00S,2021-11-29T00:44:52.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,99,68,2021-11-29T00:44:52Z,5070000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT03M35.00S,2021-11-29T00:46:00.5Z,3,REGULAR,substitution,out,[],203500,,,1610612763,99,68,2021-11-29T00:46:14Z,5080000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT03M35.00S,2021-11-29T00:46:00.5Z,3,REGULAR,substitution,out,[],1626145,,,1610612763,99,68,2021-11-29T00:46:14Z,5090000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT03M35.00S,2021-11-29T00:46:00.5Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,99,68,2021-11-29T00:46:14Z,5100000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT03M35.00S,2021-11-29T00:46:00.5Z,3,REGULAR,substitution,in,[],1630217,,,1610612763,99,68,2021-11-29T00:46:14Z,5110000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT03M19.00S,2021-11-29T00:46:37.4Z,3,REGULAR,3pt,Jump Shot,[],1628991,66.04796320630749,55.392156862745104,1610612763,99,68,2021-11-29T00:46:42Z,5120000,27.0,267.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
518,PT03M16.00S,2021-11-29T00:46:40.4Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,99,68,2021-11-29T00:46:42Z,5130000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,517.0,2.0,1.0,1.0,,,,,
519,PT03M00.00S,2021-11-29T00:46:56.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,11.645860709592641,36.51960784313725,1610612758,99,68,2021-11-29T00:46:59Z,5140000,67.0,57.0,1,left,MISS M. Bagley III 8' turnaround Hook,[1628963],1610612758.0,SAC,turnaround,,,Bagley III,M. Bagley III,,,,,8.83,Missed,,,,,,,,,,,,,,,,,,,
520,PT02M57.00S,2021-11-29T00:46:59.3Z,3,REGULAR,rebound,offensive,[],202684,,,1610612758,99,68,2021-11-29T00:46:59Z,5150000,,,0,,T. Thompson REBOUND (Off:3 Def:2),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,519.0,5.0,2.0,3.0,,,,,
521,PT02M56.00S,2021-11-29T00:47:00.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202684,7.30946123521682,49.754901960784316,1610612758,99,68,2021-11-29T00:47:04Z,5160000,1.0,16.0,1,left,MISS T. Thompson Hook,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,,
522,PT02M51.00S,2021-11-29T00:47:04.6Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612758,99,68,2021-11-29T00:47:04Z,5170000,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,521.0,3.0,2.0,1.0,,,,,
523,PT02M51.00S,2021-11-29T00:47:04.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628963,5.590000152587891,50.0,1610612758,99,70,2021-11-29T00:47:04Z,5180000,0.0,0.0,1,left,M. Bagley III tip DUNK (3 PTS),[1628963],1610612758.0,SAC,tip,,,Bagley III,M. Bagley III,,,,,0.0,Made,3.0,,,,,,,,,,,,,,,,,,
524,PT02M43.00S,2021-11-29T00:47:13.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,67.49342969776609,70.83333333333334,1610612763,99,70,2021-11-29T00:47:17Z,5190000,104.0,253.0,1,right,MISS D. Bane 27' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
525,PT02M40.00S,2021-11-29T00:47:16.3Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,99,70,2021-11-29T00:47:17Z,5200000,,,0,,B. Hield REBOUND (Off:1 Def:5),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,524.0,6.0,5.0,1.0,,,,,
