actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
267,PT05M26.00S,2022-03-25T00:49:38.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,60,36,2022-03-25T00:49:39Z,2640000,,,0,,S. Adams REBOUND (Off:4 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,266.0,10.0,6.0,4.0,,,,,,,,,,,,,,
268,PT05M14.00S,2022-03-25T00:49:50.1Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612763,60,36,2022-03-25T00:49:58Z,2650000,,,0,,Z. Williams bad pass TURNOVER (2 TO),"[1630533, 1629052]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,2.0,Brissett,1629052.0,,,,,
269,PT05M14.00S,2022-03-25T00:49:50.1Z,2,REGULAR,steal,,[],1629052,,,1610612754,60,36,2022-03-25T00:49:54Z,2660000,,,0,,O. Brissett STEAL (1 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M12.00S,2022-03-25T00:50:00.4Z,2,REGULAR,foul,personal,[],1630533,,,1610612754,60,36,2022-03-25T00:50:11Z,2670000,,,0,,Z. Williams personal FOUL (2 PF),"[1630533, 1629052]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Brissett,1629052.0
272,PT05M01.00S,2022-03-25T00:50:26.7Z,2,REGULAR,turnover,bad pass,[],1627741,,,1610612754,60,36,2022-03-25T00:50:30Z,2690000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 203500]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,1.0,Adams,203500.0,,,,,
273,PT05M01.00S,2022-03-25T00:50:26.7Z,2,REGULAR,steal,,[],203500,,,1610612763,60,36,2022-03-25T00:50:28Z,2700000,,,0,,S. Adams STEAL (2 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M52.00S,2022-03-25T00:50:35.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,14.14257555847569,42.15686274509804,1610612763,60,36,2022-03-25T00:50:41Z,2710000,39.0,80.0,1,left,MISS J. Jackson Jr. 8' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,8.94,Missed,,,,,,,,,,,,,,,,,,
275,PT04M49.00S,2022-03-25T00:50:38.2Z,2,REGULAR,rebound,defensive,[],1626147,,,1610612754,60,36,2022-03-25T00:50:41Z,2720000,,,0,,J. Anderson REBOUND (Off:1 Def:4),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,274.0,5.0,4.0,1.0,,,,,,,,,,,,,,
276,PT04M40.00S,2022-03-25T00:50:47.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,94.30026281208936,47.30392156862745,1610612754,60,36,2022-03-25T00:50:53Z,2730000,-13.0,1.0,1,right,MISS G. Bitadze cutting DUNK - blocked,"[1629048, 1628991]",1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,1.35,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
277,PT04M40.00S,2022-03-25T00:50:47.8Z,2,REGULAR,block,,[],1628991,,,1610612754,60,36,2022-03-25T00:50:50Z,2740000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M40.00S,2022-03-25T00:50:47.8Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,60,36,2022-03-25T00:50:53Z,2750000,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,276.0,2.0,1.0,1.0,,,,,,,,,,,,,,
279,PT04M40.00S,2022-03-25T00:50:53.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612754,60,36,2022-03-25T00:51:09Z,2760000,,,0,,J. Jackson Jr. personal FOUL (3 PF) (Bitadze 2 FT),"[1628991, 1629048]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Bitadze,1629048.0
281,PT04M40.00S,2022-03-25T00:51:19.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629048,,,1610612754,60,37,2022-03-25T00:51:19Z,2780000,,,0,,G. Bitadze Free Throw 1 of 2 (5 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
282,PT04M40.00S,2022-03-25T00:51:20.4Z,2,REGULAR,substitution,out,[],1626147,,,1610612754,60,37,2022-03-25T00:51:23Z,2790000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M40.00S,2022-03-25T00:51:20.4Z,2,REGULAR,substitution,in,[],1630613,,,1610612754,60,37,2022-03-25T00:51:23Z,2800000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M40.00S,2022-03-25T00:51:38.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629048,,,1610612754,60,38,2022-03-25T00:51:38Z,2810000,,,0,,G. Bitadze Free Throw 2 of 2 (6 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
285,PT04M25.00S,2022-03-25T00:51:55.1Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612763,60,38,2022-03-25T00:51:59Z,2820000,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1630169]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,
286,PT04M25.00S,2022-03-25T00:51:55.1Z,2,REGULAR,steal,,[],1630169,,,1610612754,60,38,2022-03-25T00:51:56Z,2830000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M22.00S,2022-03-25T00:51:58.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,94.30026281208936,49.26470588235294,1610612754,60,40,2022-03-25T00:52:09Z,2840000,-4.0,1.0,1,right,T. Haliburton running DUNK (5 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,0.39,Made,,,,,5.0,,,,,,,,,,,,,
288,PT04M22.00S,2022-03-25T00:52:01.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,60,40,2022-03-25T00:52:01Z,2850000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M15.00S,2022-03-25T00:55:03.3Z,2,REGULAR,foul,personal,[],1630613,,,1610612763,60,40,2022-03-25T00:55:08Z,2860000,,,0,,D. Washington Jr. personal FOUL (2 PF),"[1630613, 1626145]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Jones,1626145.0
291,PT04M05.00S,2022-03-25T00:55:23.5Z,2,REGULAR,3pt,Jump Shot,[],1626145,32.14520367936925,43.13725490196079,1610612763,63,40,2022-03-25T00:55:28Z,2880000,34.0,250.0,1,left,T. Jones 25' 3PT pullup (9 PTS) (Z. Williams 3 AST),"[1626145, 1630533]",1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,25.2,Made,,,,,9.0,Z. Williams,1630533.0,3.0,,,,,,,,,,
293,PT03M43.00S,2022-03-25T00:55:44.6Z,2,REGULAR,3pt,Jump Shot,[],1627741,68.41327201051249,64.4607843137255,1610612754,63,40,2022-03-25T00:55:50Z,2900000,72.0,244.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
294,PT03M38.00S,2022-03-25T00:55:49.6Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,63,40,2022-03-25T00:55:50Z,2910000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,293.0,1.0,1.0,0.0,,,,,,,,,,,,,,
295,PT03M34.00S,2022-03-25T00:55:55.8Z,2,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,63,40,2022-03-25T00:56:02Z,2920000,,,0,,Z. Williams bad pass out-of-bounds TURNOVER (3 TO),[1630533],1610612763.0,MEM,bad pass,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,3.0,,,1201.0,,,,
296,PT03M25.00S,2022-03-25T00:56:14.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630169,81.2910643889619,56.86274509803921,1610612754,63,42,2022-03-25T00:56:20Z,2930000,34.0,123.0,1,right,T. Haliburton 12' driving floating Jump Shot (7 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,12.81,Made,,,,,7.0,,,,,,,,,,,,,
297,PT03M01.00S,2022-03-25T00:56:37.6Z,2,REGULAR,3pt,Jump Shot,[],1629001,30.305519053876477,22.54901960784314,1610612763,66,42,2022-03-25T00:56:41Z,2940000,137.0,232.0,1,left,D. Melton 26' 3PT  (11 PTS) (T. Jones 3 AST),"[1629001, 1626145]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.99,Made,,,,,11.0,T. Jones,1626145.0,3.0,,,,,,,,,,
299,PT02M44.00S,2022-03-25T00:56:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,92.9862023653088,50.73529411764706,1610612754,66,44,2022-03-25T00:57:01Z,2960000,4.0,13.0,1,right,G. Bitadze driving reverse Layup (8 PTS) (T. Haliburton 3 AST),"[1629048, 1630169]",1610612754.0,IND,driving reverse,,,Bitadze,G. Bitadze,,,,,1.39,Made,,,,,8.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,
301,PT02M25.00S,2022-03-25T00:57:13.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629001,9.411957950065702,57.107843137254896,1610612763,66,44,2022-03-25T00:57:20Z,2980000,-36.0,36.0,1,left,MISS D. Melton turnaround Hook,[1629001],1610612763.0,MEM,turnaround,,,Melton,D. Melton,,,,,5.06,Missed,,,,,,,,,,,,,,,,,,
302,PT02M23.00S,2022-03-25T00:57:15.1Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,66,44,2022-03-25T00:57:20Z,2990000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,
303,PT02M15.00S,2022-03-25T00:57:23.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,84.44480946123521,56.372549019607845,1610612754,66,44,2022-03-25T00:57:28Z,3000000,32.0,94.0,1,right,MISS B. Hield 9' driving floating Shot,[1627741],1610612754.0,IND,driving floating,,,Hield,B. Hield,,,,,9.9,Missed,,,,,,,,,,,,,,,,,,
304,PT02M14.00S,2022-03-25T00:57:24.1Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,66,44,2022-03-25T00:58:48Z,3010000,,,0,,G. Bitadze REBOUND (Off:2 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,303.0,3.0,1.0,2.0,,,,,,,,,,,,,,
305,PT02M14.00S,2022-03-25T00:57:27.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612754,66,44,2022-03-25T00:57:34Z,3020000,,,0,,D. Melton shooting personal FOUL (1 PF) (Bitadze 2 FT),"[1629001, 1629048]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Bitadze,1629048.0
307,PT02M14.00S,2022-03-25T00:57:54.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629048,,,1610612754,66,45,2022-03-25T00:57:54Z,3040000,,,0,,G. Bitadze Free Throw 1 of 2 (9 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
308,PT02M14.00S,2022-03-25T00:57:55.7Z,2,REGULAR,substitution,out,[],1630533,,,1610612754,66,45,2022-03-25T00:58:21Z,3050000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M14.00S,2022-03-25T00:57:55.7Z,2,REGULAR,substitution,out,[],1628991,,,1610612754,66,45,2022-03-25T00:58:21Z,3060000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M14.00S,2022-03-25T00:57:55.7Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,66,45,2022-03-25T00:58:21Z,3070000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M14.00S,2022-03-25T00:57:55.7Z,2,REGULAR,substitution,in,[],1630217,,,1610612754,66,45,2022-03-25T00:58:21Z,3080000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M14.00S,2022-03-25T00:57:55.7Z,2,REGULAR,substitution,in,[],203937,,,1610612754,66,45,2022-03-25T00:58:21Z,3090000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M14.00S,2022-03-25T00:57:55.7Z,2,REGULAR,substitution,in,[],1630678,,,1610612754,66,45,2022-03-25T00:58:21Z,3100000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M14.00S,2022-03-25T00:57:55.7Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,66,45,2022-03-25T00:59:12Z,3105000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M14.00S,2022-03-25T00:57:55.7Z,2,REGULAR,substitution,in,[],1626147,,,1610612754,66,45,2022-03-25T00:59:12Z,3107500,,,0,,SUB in: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M14.00S,2022-03-25T00:58:48.9Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612754,66,45,2022-03-25T00:58:48Z,3110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M14.00S,2022-03-25T00:59:15.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629048,,,1610612754,66,46,2022-03-25T00:59:15Z,3120000,,,0,,G. Bitadze Free Throw 2 of 2 (10 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
318,PT01M52.00S,2022-03-25T00:59:38.1Z,2,REGULAR,3pt,Jump Shot,[],1626145,28.597240473061763,75.49019607843137,1610612763,66,46,2022-03-25T00:59:42Z,3130000,-127.0,216.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
319,PT01M49.00S,2022-03-25T00:59:41.1Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,66,46,2022-03-25T00:59:42Z,3140000,,,0,,S. Adams REBOUND (Off:5 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,318.0,11.0,6.0,5.0,,,,,,,,,,,,,,
320,PT01M46.00S,2022-03-25T00:59:44.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,32.276609724047304,32.35294117647059,1610612763,69,46,2022-03-25T00:59:48Z,3150000,88.0,251.0,1,left,D. Bane 26' 3PT  (21 PTS) (S. Adams 1 AST),"[1630217, 203500]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.6,Made,,,,,21.0,S. Adams,203500.0,1.0,,,,,,,,,,
322,PT01M37.00S,2022-03-25T00:59:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,94.56307490144546,50.98039215686274,1610612754,69,48,2022-03-25T00:59:59Z,3170000,5.0,-1.0,1,right,G. Bitadze cutting finger roll Layup (12 PTS) (D. Washington Jr. 1 AST),"[1629048, 1630613]",1610612754.0,IND,cutting finger roll,,,Bitadze,G. Bitadze,,,,,0.51,Made,,,,,12.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,,,
324,PT01M37.00S,2022-03-25T00:59:56.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203500,,,1610612754,69,48,2022-03-25T01:00:04Z,3190000,,,0,,S. Adams shooting personal FOUL (1 PF) (Bitadze 1 FT),"[203500, 1629048]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Bitadze,1629048.0
326,PT01M37.00S,2022-03-25T01:00:20.9Z,2,REGULAR,freethrow,1 of 1,[],1629048,,,1610612754,69,48,2022-03-25T01:00:23Z,3210000,,,0,,MISS G. Bitadze Free Throw 1 of 1,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,
327,PT01M34.00S,2022-03-25T01:00:23.9Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,69,48,2022-03-25T01:00:23Z,3220000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,,,
328,PT01M20.00S,2022-03-25T01:00:35.6Z,2,REGULAR,3pt,Jump Shot,[],1629001,29.38567674113009,28.431372549019606,1610612763,72,48,2022-03-25T01:00:42Z,3230000,108.0,224.0,1,left,D. Melton 24' 3PT pullup (14 PTS) (D. Bane 4 AST),"[1629001, 1630217]",1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,24.83,Made,,,,,14.0,D. Bane,1630217.0,4.0,,,,,,,,,,
330,PT01M12.00S,2022-03-25T01:00:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626147,91.14651773981603,42.64705882352941,1610612754,72,48,2022-03-25T01:00:48Z,3250000,-37.0,31.0,1,right,MISS J. Anderson driving finger roll Layup,[1626147],1610612754.0,IND,driving finger roll,,,Anderson,J. Anderson,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,
331,PT01M10.00S,2022-03-25T01:00:45.5Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,72,48,2022-03-25T01:00:48Z,3260000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,330.0,2.0,2.0,0.0,,,,,,,,,,,,,,
332,PT00M51.20S,2022-03-25T01:01:05.2Z,2,REGULAR,2pt,Jump Shot,[],1629001,18.347568988173457,29.166666666666668,1610612763,72,48,2022-03-25T01:01:12Z,3270000,104.0,120.0,1,left,MISS D. Melton 15' pullup Shot,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,15.89,Missed,,,,,,,,,,,,,,,,,,
333,PT00M50.30S,2022-03-25T01:01:06.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,72,48,2022-03-25T01:01:12Z,3280000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,
334,PT00M50.30S,2022-03-25T01:01:11.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,72,48,2022-03-25T01:01:11Z,3290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M36.80S,2022-03-25T01:01:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.32917214191852,45.83333333333333,1610612754,72,48,2022-03-25T01:01:35Z,3300000,-21.0,20.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,
336,PT00M35.20S,2022-03-25T01:01:32.3Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,72,48,2022-03-25T01:01:35Z,3310000,,,0,,S. Adams REBOUND (Off:5 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,335.0,12.0,7.0,5.0,,,,,,,,,,,,,,
337,PT00M15.20S,2022-03-25T01:01:52.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,15.062417871222076,41.66666666666667,1610612763,74,48,2022-03-25T01:01:58Z,3320000,42.0,89.0,1,left,D. Bane 9' turnaround fadeaway Jump Shot (23 PTS),[1630217],1610612763.0,MEM,turnaround fadeaway,,,Bane,D. Bane,,,,,9.84,Made,,,,,23.0,,,,,,,,,,,,,
338,PT00M00.90S,2022-03-25T01:02:10.8Z,2,REGULAR,2pt,Jump Shot,[],1630613,73.14388961892247,57.35294117647059,1610612754,74,48,2022-03-25T01:02:16Z,3330000,37.0,200.0,1,right,MISS D. Washington Jr. 20' fadeaway Shot,[1630613],1610612754.0,IND,fadeaway,,,Washington Jr.,D. Washington Jr.,,,,,20.33,Missed,,,,,,,,,,,,,,,,,,
339,PT00M00.90S,2022-03-25T01:02:10.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,74,48,2022-03-25T01:02:16Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,338.0,,,,,,,,,,,,,,,,,
340,PT00M00.00S,2022-03-25T01:02:16.8Z,2,REGULAR,period,end,[],0,,,1610612754,74,48,2022-03-25T01:02:16Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-03-25T01:16:40.7Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612754,74,48,2022-03-25T01:17:18Z,3360000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-03-25T01:16:40.7Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612754,74,48,2022-03-25T01:17:18Z,3370000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-03-25T01:16:40.7Z,3,REGULAR,substitution,out,['startperiod'],1630613,,,1610612754,74,48,2022-03-25T01:17:18Z,3380000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-03-25T01:16:40.7Z,3,REGULAR,substitution,out,['startperiod'],1630678,,,1610612754,74,48,2022-03-25T01:17:18Z,3390000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-03-25T01:16:40.7Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612754,74,48,2022-03-25T01:17:18Z,3400000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-03-25T01:16:40.7Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612754,74,48,2022-03-25T01:17:18Z,3410000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-03-25T01:16:40.7Z,3,REGULAR,substitution,in,['startperiod'],1629052,,,1610612754,74,48,2022-03-25T01:17:18Z,3420000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-03-25T01:16:40.7Z,3,REGULAR,substitution,in,['startperiod'],1627741,,,1610612754,74,48,2022-03-25T01:17:18Z,3430000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-03-25T01:17:32.0Z,3,REGULAR,period,start,[],0,,,1610612754,74,48,2022-03-25T01:17:32Z,3440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M47.00S,2022-03-25T01:17:47.2Z,3,REGULAR,foul,offensive,[],1629048,,,1610612754,74,48,2022-03-25T01:17:59Z,3450000,,,0,,G. Bitadze offensive FOUL (2 PF),"[1629048, 1630533]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Williams,1630533.0
352,PT11M47.00S,2022-03-25T01:17:47.2Z,3,REGULAR,turnover,offensive foul,[],1629048,,,1610612754,74,48,2022-03-25T01:17:47Z,3470000,,,0,,G. Bitadze offensive foul TURNOVER (1 TO),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,1.0,,,202049.0,,,,
353,PT11M33.00S,2022-03-25T01:18:11.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,91.5407358738502,4.166666666666666,1610612763,74,48,2022-03-25T01:18:15Z,3480000,-229.0,27.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
354,PT11M30.00S,2022-03-25T01:18:14.1Z,3,REGULAR,rebound,defensive,[],1626147,,,1610612754,74,48,2022-03-25T01:18:15Z,3490000,,,0,,J. Anderson REBOUND (Off:1 Def:5),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,353.0,6.0,5.0,1.0,,,,,,,,,,,,,,
355,PT11M21.00S,2022-03-25T01:18:22.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,16.770696452036795,55.392156862745104,1610612754,74,48,2022-03-25T01:18:28Z,3500000,-27.0,105.0,1,left,MISS B. Hield 10' driving floating Shot - blocked,"[1627741, 203500]",1610612754.0,IND,driving floating,,,Hield,B. Hield,,,,,10.85,Missed,,,,,,,,,Adams,203500.0,,,,,,,,
