actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
268,PT04M27.00S,2021-12-14T01:52:57.7Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,55,47,2021-12-14T01:52:59Z,2660000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,,,
269,PT04M23.00S,2021-12-14T01:53:02.4Z,2,REGULAR,turnover,lost ball,[],1628415,,,1610612763,55,47,2021-12-14T01:53:05Z,2670000,,,0,,D. Brooks lost ball TURNOVER (1 TO),"[1628415, 1629680]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,1.0,,,Thybulle,1629680.0
270,PT04M23.00S,2021-12-14T01:53:02.4Z,2,REGULAR,steal,,[],1629680,,,1610612755,55,47,2021-12-14T01:53:04Z,2680000,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M17.00S,2021-12-14T01:53:08.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627788,83.13074901445466,75.0,1610612755,55,47,2021-12-14T01:53:12Z,2690000,125.0,106.0,1,right,MISS F. Korkmaz 16' pullup Shot,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,16.4,Missed,,,,,,,,,,,,,,,,,,
272,PT04M14.00S,2021-12-14T01:53:11.1Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,55,47,2021-12-14T01:53:12Z,2700000,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,271.0,3.0,2.0,1.0,,,,,,,,,,
273,PT03M53.00S,2021-12-14T01:53:31.6Z,2,REGULAR,2pt,Jump Shot,[],1628415,25.969119579500656,44.6078431372549,1610612763,57,47,2021-12-14T01:56:45Z,2710000,27.0,192.0,1,left,D. Brooks 19' step back Jump Shot (12 PTS),[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,19.35,Made,12.0,,,,,,,,,,,,,,,,,
274,PT03M40.00S,2021-12-14T01:53:44.1Z,2,REGULAR,3pt,Jump Shot,[],1629680,73.27529566360053,81.12745098039215,1610612755,57,47,2021-12-14T01:53:52Z,2720000,156.0,199.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
275,PT03M38.00S,2021-12-14T01:53:47.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,57,47,2021-12-14T01:53:47Z,2730000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,
276,PT03M38.00S,2021-12-14T01:53:49.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,57,47,2021-12-14T01:53:49Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M23.00S,2021-12-14T01:54:05.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,6.258212877792378,50.73529411764706,1610612763,59,47,2021-12-14T01:54:10Z,2750000,-4.0,6.0,1,left,S. Adams driving DUNK (2 PTS),[203500],1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,0.73,Made,2.0,,,,,,,,,,,,,,,,,
279,PT02M55.00S,2021-12-14T01:54:34.1Z,2,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,59,47,2021-12-14T01:54:38Z,2770000,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (2 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,,,,,,,,,,,2715.0,,,,,2.0,,,,
280,PT02M55.00S,2021-12-14T01:54:40.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,59,47,2021-12-14T01:54:40Z,2780000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M38.00S,2021-12-14T01:57:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,6.389618922470433,54.65686274509803,1610612763,59,47,2021-12-14T01:57:55Z,2790000,-23.0,8.0,1,left,MISS S. Adams cutting Layup - blocked,"[203500, 203083]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,2.45,Missed,,,,,,,,,,,,,,,Drummond,203083.0,,
283,PT02M38.00S,2021-12-14T01:57:49.7Z,2,REGULAR,block,,[],203083,,,1610612763,59,47,2021-12-14T01:57:51Z,2800000,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M35.00S,2021-12-14T01:57:52.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,59,47,2021-12-14T01:57:55Z,2810000,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,282.0,7.0,5.0,2.0,,,,,,,,,,
285,PT02M21.00S,2021-12-14T01:58:06.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,89.43823915900131,61.51960784313726,1610612755,59,47,2021-12-14T01:58:14Z,2820000,58.0,47.0,1,right,MISS T. Maxey 7' driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,
286,PT02M16.00S,2021-12-14T01:58:11.5Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,59,47,2021-12-14T01:58:14Z,2830000,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,285.0,8.0,5.0,3.0,,,,,,,,,,
287,PT02M16.00S,2021-12-14T01:58:12.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,59,49,2021-12-14T01:58:17Z,2840000,0.0,0.0,1,right,A. Drummond tip DUNK (6 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
288,PT02M08.00S,2021-12-14T01:58:20.1Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612763,59,49,2021-12-14T01:58:23Z,2850000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1630178]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,1.0,,,Maxey,1630178.0
289,PT02M08.00S,2021-12-14T01:58:20.1Z,2,REGULAR,steal,,[],1630178,,,1610612755,59,49,2021-12-14T01:58:21Z,2860000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M03.00S,2021-12-14T01:58:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,92.06636005256242,56.372549019607845,1610612755,59,51,2021-12-14T01:58:29Z,2870000,32.0,22.0,1,right,T. Maxey running finger roll Layup (16 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,3.88,Made,16.0,,,,,,,,,,,,,,,,,
291,PT01M45.00S,2021-12-14T01:58:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.521024967148489,49.50980392156863,1610612763,61,51,2021-12-14T01:58:47Z,2880000,2.0,9.0,1,left,S. Adams Layup (4 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,0.91,Made,4.0,,,,,,,,,,,,,,,,,
292,PT01M25.00S,2021-12-14T01:59:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,83.13074901445466,37.745098039215684,1610612755,61,53,2021-12-14T01:59:07Z,2890000,-61.0,106.0,1,right,T. Harris 12' turnaround Jump Shot (9 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,12.25,Made,9.0,,,,,,,,,,,,,,,,,
293,PT01M16.00S,2021-12-14T01:59:16.5Z,2,REGULAR,foul,personal,[],1629680,,,1610612763,61,53,2021-12-14T01:59:22Z,2900000,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1628415]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,2715.0,1.0,0.0,Brooks,1628415.0,,,,,
295,PT01M16.00S,2021-12-14T01:59:22.1Z,2,REGULAR,substitution,out,[],203500,,,1610612763,61,53,2021-12-14T01:59:25Z,2920000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M16.00S,2021-12-14T01:59:22.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,61,53,2021-12-14T01:59:25Z,2930000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M05.00S,2021-12-14T01:59:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,8.09789750328515,54.166666666666664,1610612763,63,53,2021-12-14T01:59:51Z,2940000,-21.0,24.0,1,left,D. Brooks driving finger roll Layup (14 PTS) (J. Jackson Jr. 1 AST),"[1628415, 1628991]",1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,3.15,Made,14.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,
299,PT00M49.20S,2021-12-14T02:00:02.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,87.33574244415243,60.78431372549019,1610612755,63,55,2021-12-14T02:00:07Z,2960000,54.0,67.0,1,right,T. Harris 8' pullup Jump Shot (11 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,8.56,Made,11.0,,,,,,,,,,,,,,,,,
300,PT00M40.30S,2021-12-14T02:00:18.1Z,2,REGULAR,violation,kicked ball,[],203083,,,1610612763,63,55,2021-12-14T02:00:22Z,2970000,,,0,,A. Drummond kicked ball VIOLATION,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,200834.0,,,,,,,,,
301,PT00M40.30S,2021-12-14T02:00:24.5Z,2,REGULAR,substitution,out,[],203083,,,1610612763,63,55,2021-12-14T02:00:30Z,2980000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M40.30S,2021-12-14T02:00:24.5Z,2,REGULAR,substitution,in,[],1627777,,,1610612763,63,55,2021-12-14T02:00:30Z,2990000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M34.10S,2021-12-14T02:00:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,15.325229960578188,50.73529411764706,1610612763,65,55,2021-12-14T02:00:52Z,3000000,-4.0,92.0,1,left,T. Jones 9' driving floating Jump Shot (9 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.17,Made,9.0,,,,,,,,,,,,,,,,,
304,PT00M12.50S,2021-12-14T02:01:15.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612755,65,55,2021-12-14T02:06:22Z,3015000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Harris 2 FT),"[1628415, 202699]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,,,,200834.0,2.0,0.0,Harris,202699.0,,,,,
306,PT00M12.50S,2021-12-14T02:01:49.8Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,65,56,2021-12-14T02:04:55Z,3030000,,,0,,T. Harris Free Throw 1 of 2 (12 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
307,PT00M12.50S,2021-12-14T02:01:50.7Z,2,REGULAR,substitution,out,[],203937,,,1610612755,65,56,2021-12-14T02:01:57Z,3040000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M12.50S,2021-12-14T02:01:50.7Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,65,56,2021-12-14T02:01:57Z,3050000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M12.50S,2021-12-14T02:01:50.7Z,2,REGULAR,substitution,in,[],1630217,,,1610612755,65,56,2021-12-14T02:01:57Z,3060000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M12.50S,2021-12-14T02:01:50.7Z,2,REGULAR,substitution,in,[],1630198,,,1610612755,65,56,2021-12-14T02:01:57Z,3070000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M12.50S,2021-12-14T02:01:49.8Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,65,56,2021-12-14T02:04:55Z,3080000,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT00M09.80S,2021-12-14T02:01:52.5Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,65,56,2021-12-14T02:04:55Z,3090000,,,0,,D. Bane REBOUND (Off:0 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,311.0,5.0,5.0,0.0,,,,,,,,,,
314,PT00M00.10S,2021-12-14T02:02:44.4Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630198,,,1610612763,65,56,2021-12-14T02:03:01Z,3110000,,,0,,I. Joe shooting personal FOUL (1 PF) (Melton 3 FT),"[1630198, 1629001]",1610612755.0,PHI,shooting,,,Joe,I. Joe,,,,,,,,,,,,,,,2715.0,1.0,0.0,Melton,1629001.0,,,,,
316,PT00M00.10S,2021-12-14T02:03:10.4Z,2,REGULAR,freethrow,1 of 3,[],1629001,,,1610612763,66,56,2021-12-14T02:03:10Z,3130000,,,0,,D. Melton Free Throw 1 of 3 (7 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
317,PT00M00.10S,2021-12-14T02:03:10.4Z,2,REGULAR,freethrow,2 of 3,[],1629001,,,1610612763,67,56,2021-12-14T02:04:32Z,3140000,,,0,,D. Melton Free Throw 2 of 3 (8 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
318,PT00M00.10S,2021-12-14T02:03:22.9Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,67,56,2021-12-14T02:03:27Z,3150000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M00.10S,2021-12-14T02:03:22.9Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,67,56,2021-12-14T02:03:27Z,3160000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M00.10S,2021-12-14T02:03:22.9Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,67,56,2021-12-14T02:03:34Z,3170000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M00.10S,2021-12-14T02:03:22.9Z,2,REGULAR,substitution,in,[],203500,,,1610612763,67,56,2021-12-14T02:03:34Z,3180000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M00.10S,2021-12-14T02:03:22.9Z,2,REGULAR,substitution,out,[],1630198,,,1610612763,67,56,2021-12-14T02:03:47Z,3190000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M00.10S,2021-12-14T02:03:22.9Z,2,REGULAR,substitution,in,[],203083,,,1610612763,67,56,2021-12-14T02:03:47Z,3200000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M00.10S,2021-12-14T02:03:10.4Z,2,REGULAR,freethrow,3 of 3,[],1629001,,,1610612763,68,56,2021-12-14T02:04:32Z,3210000,,,0,,D. Melton Free Throw 3 of 3 (9 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
325,PT00M00.00S,2021-12-14T02:04:03.4Z,2,REGULAR,period,end,[],0,,,1610612755,68,56,2021-12-14T02:04:03Z,3220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-14T02:19:35.9Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612755,68,56,2021-12-14T02:20:22Z,3230000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-12-14T02:19:35.9Z,3,REGULAR,substitution,out,['startperiod'],1629723,,,1610612755,68,56,2021-12-14T02:20:22Z,3240000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-12-14T02:19:35.9Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612755,68,56,2021-12-14T02:20:22Z,3250000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-12-14T02:19:35.9Z,3,REGULAR,substitution,in,['startperiod'],1630217,,,1610612755,68,56,2021-12-14T02:20:22Z,3260000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-12-14T02:19:35.9Z,3,REGULAR,substitution,in,['startperiod'],1626145,,,1610612755,68,56,2021-12-14T02:20:22Z,3270000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-12-14T02:19:35.9Z,3,REGULAR,substitution,in,['startperiod'],1627788,,,1610612755,68,56,2021-12-14T02:20:22Z,3280000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-12-14T02:20:42.9Z,3,REGULAR,period,start,[],0,,,1610612763,68,56,2021-12-14T02:20:42Z,3290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M42.00S,2021-12-14T02:21:00.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1628991,87.59855453350855,51.225490196078425,1610612763,70,56,2021-12-14T02:21:16Z,3300000,6.0,64.0,1,right,J. Jackson Jr. 6' driving floating Jump Shot (11 PTS) (T. Jones 3 AST),"[1628991, 1626145]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,6.44,Made,11.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,
334,PT11M42.00S,2021-12-14T02:21:10.1Z,3,REGULAR,violation,defensive goaltending,[],203083,,,1610612763,70,56,2021-12-14T02:21:16Z,3310000,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,2715.0,,,,,,,,,
336,PT11M24.00S,2021-12-14T02:21:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,8.886333771353483,37.99019607843137,1610612755,70,58,2021-12-14T02:21:37Z,3320000,60.0,31.0,1,left,F. Korkmaz 6' driving finger roll Layup (8 PTS),[1627788],1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,6.75,Made,8.0,,,,,,,,,,,,,,,,,
337,PT11M04.00S,2021-12-14T02:21:54.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,84.83902759526939,93.87254901960785,1610612763,70,58,2021-12-14T02:21:58Z,3330000,219.0,90.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
338,PT11M01.00S,2021-12-14T02:21:57.2Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,70,58,2021-12-14T02:21:58Z,3340000,,,0,,F. Korkmaz REBOUND (Off:0 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,337.0,3.0,3.0,0.0,,,,,,,,,,
339,PT10M46.00S,2021-12-14T02:22:12.1Z,3,REGULAR,turnover,lost ball,[],1629680,,,1610612755,70,58,2021-12-14T02:22:16Z,3350000,,,0,,M. Thybulle lost ball TURNOVER (1 TO),"[1629680, 1630217]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,1.0,,,Bane,1630217.0
340,PT10M46.00S,2021-12-14T02:22:12.1Z,3,REGULAR,steal,,[],1630217,,,1610612763,70,58,2021-12-14T02:23:58Z,3360000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
341,PT10M42.00S,2021-12-14T02:22:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,93.38042049934296,55.14705882352941,1610612763,70,58,2021-12-14T02:22:21Z,3370000,26.0,10.0,1,right,MISS D. Bane running finger roll Layup,[1630217],1610612763.0,MEM,running finger roll,,,Bane,D. Bane,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,
342,PT10M39.00S,2021-12-14T02:22:19.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,70,58,2021-12-14T02:22:19Z,3380000,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,341.0,9.0,6.0,3.0,,,,,,,,,,
343,PT10M22.00S,2021-12-14T02:22:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,6.389618922470433,64.2156862745098,1610612755,70,58,2021-12-14T02:22:43Z,3390000,-71.0,8.0,1,left,MISS T. Harris 7' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,7.15,Missed,,,,,,,,,,,,,,,,,,
344,PT10M22.00S,2021-12-14T02:22:36.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,70,58,2021-12-14T02:22:43Z,3400000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,
345,PT10M22.00S,2021-12-14T02:22:42.4Z,3,REGULAR,foul,personal,[],1628415,,,1610612755,70,58,2021-12-14T02:23:05Z,3410000,,,0,,D. Brooks loose ball personal FOUL (3 PF),"[1628415, 203083]",1610612763.0,MEM,loose ball,,,Brooks,D. Brooks,,,,,,,,,,,,,,,2715.0,3.0,0.0,Drummond,203083.0,,,,,
347,PT10M13.00S,2021-12-14T02:23:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,6.915243101182654,45.83333333333333,1610612755,70,58,2021-12-14T02:23:13Z,3430000,21.0,13.0,1,left,MISS A. Drummond alley-oop Layup,[203083],1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,
348,PT10M10.00S,2021-12-14T02:23:12.4Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,70,58,2021-12-14T02:23:13Z,3440000,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,,,
349,PT10M04.00S,2021-12-14T02:23:18.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,71.96123521681997,81.86274509803921,1610612763,73,58,2021-12-14T02:23:23Z,3450000,159.0,211.0,1,right,D. Brooks 26' 3PT running (17 PTS) (T. Jones 4 AST),"[1628415, 1626145]",1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,26.45,Made,17.0,T. Jones,1626145.0,4.0,,,,,,,,,,,,,,
351,PT09M50.00S,2021-12-14T02:23:40.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,73,58,2021-12-14T02:23:40Z,3470000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M44.00S,2021-12-14T02:26:38.5Z,3,REGULAR,3pt,Jump Shot,[],1630178,24.78646517739816,13.725490196078432,1610612755,73,58,2021-12-14T02:26:44Z,3480000,181.0,180.0,1,left,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
353,PT09M39.00S,2021-12-14T02:26:43.5Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,73,58,2021-12-14T02:26:44Z,3490000,,,0,,D. Bane REBOUND (Off:0 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,352.0,6.0,6.0,0.0,,,,,,,,,,
354,PT09M21.00S,2021-12-14T02:27:00.7Z,3,REGULAR,2pt,Jump Shot,[],1628415,82.86793692509855,68.62745098039215,1610612763,75,58,2021-12-14T02:27:05Z,3500000,93.0,109.0,1,right,D. Brooks 14' pullup Jump Shot (19 PTS) (J. Jackson Jr. 2 AST),"[1628415, 1628991]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,14.3,Made,19.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,,,,,
