actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
353,PT09M53.00S,2022-01-29T02:29:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,5.732588699080158,52.94117647058824,1610612763,66,58,2022-01-29T02:29:12Z,3490000,-15.0,1.0,1,left,J. Jackson Jr. driving Layup (11 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,1.48,Made,,,,,11.0,,,,,,,,,,,,,
354,PT09M39.00S,2022-01-29T02:29:27.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,66,58,2022-01-29T02:29:27Z,3500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT09M39.00S,2022-01-29T02:29:51.9Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612762,66,58,2022-01-29T02:30:01Z,3510000,,,0,,UTA 5-second-violation Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,
356,PT09M27.00S,2022-01-29T02:30:21.3Z,3,REGULAR,foul,offensive,[],1628991,,,1610612763,66,58,2022-01-29T02:30:47Z,3520000,,,0,,J. Jackson Jr. offensive FOUL (2 PF),"[1628991, 201144]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,2003.0,2.0,1.0,Conley,201144.0,,,,,
358,PT09M27.00S,2022-01-29T02:30:21.3Z,3,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,66,58,2022-01-29T02:30:47Z,3540000,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,2003.0,,,,,,,2.0,,
359,PT09M08.00S,2022-01-29T02:30:45.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201144,90.09526938239159,39.21568627450981,1610612762,66,60,2022-01-29T02:30:50Z,3550000,-54.0,41.0,1,right,M. Conley 6' driving floating Jump Shot (5 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,6.75,Made,,,,,5.0,,,,,,,,,,,,,
360,PT08M44.00S,2022-01-29T02:31:10.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,7.046649145860711,50.245098039215684,1610612763,68,60,2022-01-29T02:31:15Z,3560000,-1.0,14.0,1,left,S. Adams DUNK (2 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.38,Made,,,,,2.0,,,,,,,,,,,,,
362,PT08M29.00S,2022-01-29T02:31:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,81.94809461235218,49.50980392156863,1610612762,68,62,2022-01-29T02:31:59Z,3580000,-2.0,117.0,1,right,M. Conley 11' driving floating Jump Shot (7 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,11.72,Made,,,,,7.0,,,,,,,,,,,,,
363,PT08M29.00S,2022-01-29T02:31:28.7Z,3,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612762,68,62,2022-01-29T02:31:39Z,3590000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Conley 1 FT),"[1628991, 201144]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,1627529.0,3.0,1.0,Conley,201144.0,,,,,
365,PT08M29.00S,2022-01-29T02:31:59.0Z,3,REGULAR,freethrow,1 of 1,[],201144,,,1610612762,68,63,2022-01-29T02:31:59Z,3610000,,,0,,M. Conley Free Throw 1 of 1 (8 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
366,PT08M14.00S,2022-01-29T02:32:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,17.427726675427067,39.705882352941174,1610612763,70,63,2022-01-29T02:32:19Z,3620000,51.0,111.0,1,left,D. Bane 12' Jump Shot (10 PTS) (S. Adams 2 AST),"[1630217, 203500]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,12.26,Made,,,,,10.0,S. Adams,203500.0,2.0,,,,,,,,,,
368,PT07M49.00S,2022-01-29T02:32:43.5Z,3,REGULAR,turnover,out-of-bounds,[],201144,,,1610612762,70,63,2022-01-29T02:32:48Z,3640000,,,0,,M. Conley bad pass out-of-bounds TURNOVER (2 TO),[201144],1610612762.0,UTA,bad pass,,,Conley,M. Conley,,,,,,,,,,,,,,,2003.0,,,,,,,2.0,,
369,PT07M29.00S,2022-01-29T02:33:10.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,32.013797634691194,28.186274509803923,1610612763,70,63,2022-01-29T02:33:15Z,3650000,109.0,248.0,1,left,MISS Z. Williams 27' pullup 3PT,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,
370,PT07M25.00S,2022-01-29T02:33:14.5Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,70,63,2022-01-29T02:33:15Z,3660000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,369.0,2.0,2.0,0.0,,,,,,,,,,,,,,
371,PT07M18.00S,2022-01-29T02:33:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,90.3580814717477,54.90196078431373,1610612762,70,65,2022-01-29T02:33:25Z,3670000,25.0,38.0,1,right,B. Bogdanovic driving floating bank Jump Shot (7 PTS) (M. Conley 4 AST),"[202711, 201144]",1610612762.0,UTA,driving floating bank,,,Bogdanovic,B. Bogdanovic,,,,,4.53,Made,,,,,7.0,M. Conley,201144.0,4.0,,,,,,,,,,
373,PT07M06.00S,2022-01-29T02:33:33.6Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,70,65,2022-01-29T02:33:36Z,3690000,,,0,,J. Morant lost ball TURNOVER (2 TO),"[1629630, 1626220]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,2.0,O'Neale,1626220.0
374,PT07M06.00S,2022-01-29T02:33:33.6Z,3,REGULAR,steal,,[],1626220,,,1610612762,70,65,2022-01-29T02:33:35Z,3700000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M00.00S,2022-01-29T02:33:39.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",204060,71.43561103810775,16.911764705882355,1610612762,70,65,2022-01-29T02:33:43Z,3710000,-165.0,216.0,1,right,MISS J. Ingles 27' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,
376,PT06M57.00S,2022-01-29T02:33:42.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,70,65,2022-01-29T02:33:43Z,3720000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,375.0,3.0,3.0,0.0,,,,,,,,,,,,,,
377,PT06M53.00S,2022-01-29T02:33:49.8Z,3,REGULAR,foul,offensive,[],203500,,,1610612763,70,65,2022-01-29T02:33:57Z,3730000,,,0,,S. Adams offensive FOUL (3 PF),"[203500, 202355]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,203592.0,3.0,0.0,Whiteside,202355.0,,,,,
379,PT06M53.00S,2022-01-29T02:33:49.8Z,3,REGULAR,turnover,offensive foul,[],203500,,,1610612763,70,65,2022-01-29T02:33:49Z,3750000,,,0,,S. Adams offensive foul TURNOVER (3 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,203592.0,,,,,,,3.0,,
380,PT06M53.00S,2022-01-29T02:34:00.3Z,3,REGULAR,substitution,out,[],1628991,,,1610612762,70,65,2022-01-29T02:34:29Z,3760000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M53.00S,2022-01-29T02:34:00.3Z,3,REGULAR,substitution,out,[],1630217,,,1610612762,70,65,2022-01-29T02:34:29Z,3770000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M53.00S,2022-01-29T02:34:00.3Z,3,REGULAR,substitution,out,[],204060,,,1610612762,70,65,2022-01-29T02:34:29Z,3780000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M53.00S,2022-01-29T02:34:00.3Z,3,REGULAR,substitution,out,[],201144,,,1610612762,70,65,2022-01-29T02:34:29Z,3790000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M53.00S,2022-01-29T02:34:00.3Z,3,REGULAR,substitution,in,[],1629001,,,1610612762,70,65,2022-01-29T02:34:29Z,3800000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M53.00S,2022-01-29T02:34:00.3Z,3,REGULAR,substitution,in,[],1629681,,,1610612762,70,65,2022-01-29T02:34:29Z,3810000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M53.00S,2022-01-29T02:34:00.3Z,3,REGULAR,substitution,in,[],203903,,,1610612762,70,65,2022-01-29T02:34:29Z,3820000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M53.00S,2022-01-29T02:34:00.3Z,3,REGULAR,substitution,in,[],1630235,,,1610612762,70,65,2022-01-29T02:34:29Z,3830000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M33.00S,2022-01-29T02:34:54.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202711,90.88370565045992,49.01960784313725,1610612762,70,65,2022-01-29T02:34:57Z,3840000,-5.0,33.0,1,right,MISS B. Bogdanovic driving floating Shot,[202711],1610612762.0,UTA,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,3.36,Missed,,,,,,,,,,,,,,,,,,
389,PT06M31.00S,2022-01-29T02:34:56.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,70,65,2022-01-29T02:34:57Z,3850000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,388.0,7.0,4.0,3.0,,,,,,,,,,,,,,
390,PT06M28.00S,2022-01-29T02:34:59.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,31.225361366622867,40.68627450980392,1610612763,73,65,2022-01-29T02:35:06Z,3860000,47.0,241.0,1,left,J. Morant 24' 3PT pullup (21 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,24.55,Made,,,,,21.0,,,,,,,,,,,,,
391,PT06M06.00S,2022-01-29T02:35:22.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,92.19776609724047,60.29411764705882,1610612762,73,67,2022-01-29T02:35:26Z,3870000,51.0,21.0,1,right,B. Bogdanovic driving floating bank Jump Shot (9 PTS),[202711],1610612762.0,UTA,driving floating bank,,,Bogdanovic,B. Bogdanovic,,,,,5.55,Made,,,,,9.0,,,,,,,,,,,,,
392,PT06M06.00S,2022-01-29T02:35:25.4Z,3,REGULAR,foul,personal,['1freethrow'],1629681,,,1610612762,73,67,2022-01-29T02:35:30Z,3880000,,,0,,K. Tillie shooting personal FOUL (2 PF) (Bogdanovic 1 FT),"[1629681, 202711]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,,,,,,,,,,,2003.0,2.0,0.0,Bogdanovic,202711.0,,,,,
394,PT06M06.00S,2022-01-29T02:35:34.9Z,3,REGULAR,substitution,out,[],1630533,,,1610612762,73,67,2022-01-29T02:36:31Z,3900000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M06.00S,2022-01-29T02:35:34.9Z,3,REGULAR,substitution,in,[],1629723,,,1610612762,73,67,2022-01-29T02:36:31Z,3910000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M06.00S,2022-01-29T02:35:55.1Z,3,REGULAR,freethrow,1 of 1,[],202711,,,1610612762,73,68,2022-01-29T02:35:55Z,3920000,,,0,,B. Bogdanovic Free Throw 1 of 1 (10 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
397,PT05M58.00S,2022-01-29T02:36:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629681,7.046649145860711,52.94117647058824,1610612763,75,68,2022-01-29T02:36:07Z,3930000,-15.0,14.0,1,left,K. Tillie cutting Layup (5 PTS) (J. Morant 5 AST),"[1629681, 1629630]",1610612763.0,MEM,cutting,,,Tillie,K. Tillie,,,,,2.01,Made,,,,,5.0,J. Morant,1629630.0,5.0,,,,,,,,,,
400,PT05M34.00S,2022-01-29T02:36:31.8Z,3,REGULAR,foul,offensive,[],203903,,,1610612762,75,68,2022-01-29T02:36:35Z,3950000,,,0,,J. Clarkson offensive FOUL (2 PF),"[203903, 1629630]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1627529.0,2.0,1.0,Morant,1629630.0,,,,,
402,PT05M34.00S,2022-01-29T02:36:31.8Z,3,REGULAR,turnover,offensive foul,[],203903,,,1610612762,75,68,2022-01-29T02:36:31Z,3970000,,,0,,J. Clarkson offensive foul TURNOVER (2 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1627529.0,,,,,,,2.0,,
403,PT05M24.00S,2022-01-29T02:36:52.2Z,3,REGULAR,foul,personal,['2freethrow'],202355,,,1610612763,75,68,2022-01-29T02:37:02Z,3980000,,,0,,H. Whiteside shooting personal FOUL (4 PF) (Morant 2 FT),"[202355, 1629630]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,2003.0,4.0,0.0,Morant,1629630.0,,,,,
405,PT05M24.00S,2022-01-29T02:37:18.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,76,68,2022-01-29T02:37:18Z,4000000,,,0,,J. Morant Free Throw 1 of 2 (22 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
406,PT05M24.00S,2022-01-29T02:37:19.6Z,3,REGULAR,substitution,out,[],203500,,,1610612763,76,68,2022-01-29T02:37:34Z,4010000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M24.00S,2022-01-29T02:37:19.6Z,3,REGULAR,substitution,out,[],202355,,,1610612763,76,68,2022-01-29T02:37:34Z,4020000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M24.00S,2022-01-29T02:37:19.6Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,76,68,2022-01-29T02:37:34Z,4030000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M24.00S,2022-01-29T02:37:19.6Z,3,REGULAR,substitution,in,[],1629672,,,1610612763,76,68,2022-01-29T02:37:34Z,4040000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M24.00S,2022-01-29T02:37:48.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,76,68,2022-01-29T02:37:48Z,4050000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
411,PT05M22.00S,2022-01-29T02:37:49.2Z,3,REGULAR,rebound,defensive,[],1629672,,,1610612762,76,68,2022-01-29T02:37:49Z,4060000,,,0,,E. Paschall REBOUND (Off:0 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,410.0,2.0,2.0,0.0,,,,,,,,,,,,,,
412,PT05M03.00S,2022-01-29T02:38:07.7Z,3,REGULAR,turnover,lost ball,[],202711,,,1610612762,76,68,2022-01-29T02:38:12Z,4070000,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[202711, 1629001]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,2.0,Melton,1629001.0
413,PT05M03.00S,2022-01-29T02:38:07.7Z,3,REGULAR,steal,,[],1629001,,,1610612763,76,68,2022-01-29T02:38:09Z,4080000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M00.00S,2022-01-29T02:38:11.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629634,5.732588699080158,48.77450980392157,1610612763,78,68,2022-01-29T02:38:15Z,4090000,6.0,1.0,1,left,B. Clarke alley-oop Layup (8 PTS) (J. Morant 6 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,0.63,Made,,,,,8.0,J. Morant,1629630.0,6.0,,,,,,,,,,
416,PT05M00.00S,2022-01-29T02:38:17.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,78,68,2022-01-29T02:38:17Z,4110000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M54.00S,2022-01-29T02:41:29.4Z,3,REGULAR,foul,personal,[],1629681,,,1610612762,78,68,2022-01-29T02:41:48Z,4130000,,,0,,K. Tillie personal FOUL (3 PF),"[1629681, 202711]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,203592.0,3.0,0.0,Bogdanovic,202711.0,,,,,
420,PT04M45.00S,2022-01-29T02:41:54.4Z,3,REGULAR,turnover,out-of-bounds,[],1630235,,,1610612762,78,68,2022-01-29T02:42:05Z,4150000,,,0,,T. Forrest bad pass out-of-bounds TURNOVER (2 TO),[1630235],1610612762.0,UTA,bad pass,,,Forrest,T. Forrest,,,,,,,,,,,,,,,2003.0,,,,,,,2.0,,
421,PT04M32.00S,2022-01-29T02:42:15.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629634,7.703679369250986,55.392156862745104,1610612763,80,68,2022-01-29T02:42:19Z,4160000,-27.0,20.0,1,left,B. Clarke turnaround Jump Shot (10 PTS),[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,3.35,Made,,,,,10.0,,,,,,,,,,,,,
422,PT04M15.00S,2022-01-29T02:42:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,81.42247043363994,34.55882352941176,1610612762,80,68,2022-01-29T02:42:34Z,4170000,-77.0,122.0,1,right,MISS J. Clarkson 14' step back Shot,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,14.45,Missed,,,,,,,,,,,,,,,,,,
423,PT04M13.00S,2022-01-29T02:42:33.0Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,80,68,2022-01-29T02:42:34Z,4180000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,422.0,1.0,1.0,0.0,,,,,,,,,,,,,,
424,PT04M08.00S,2022-01-29T02:42:38.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,6.521024967148489,49.01960784313725,1610612763,80,68,2022-01-29T02:42:47Z,4190000,5.0,9.0,1,left,MISS B. Clarke Layup - blocked,"[1629634, 203903]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,1.01,Missed,,,,,,,,,,,,,,Clarkson,203903.0,,,
425,PT04M08.00S,2022-01-29T02:42:38.6Z,3,REGULAR,block,,[],203903,,,1610612763,80,68,2022-01-29T02:42:41Z,4200000,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M03.00S,2022-01-29T02:42:43.6Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,80,68,2022-01-29T02:42:47Z,4210000,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,424.0,5.0,4.0,1.0,,,,,,,,,,,,,,
427,PT04M01.00S,2022-01-29T02:42:45.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629672,92.06636005256242,51.71568627450981,1610612762,80,68,2022-01-29T02:42:51Z,4220000,9.0,22.0,1,right,MISS E. Paschall cutting DUNK,[1629672],1610612762.0,UTA,cutting,,,Paschall,E. Paschall,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,
428,PT03M57.00S,2022-01-29T02:42:49.2Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,80,68,2022-01-29T02:42:49Z,4230000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,427.0,2.0,2.0,0.0,,,,,,,,,,,,,,
429,PT03M54.00S,2022-01-29T02:42:52.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,6.389618922470433,51.71568627450981,1610612763,82,68,2022-01-29T02:42:58Z,4240000,-9.0,8.0,1,left,B. Clarke Layup (12 PTS) (J. Morant 7 AST),"[1629634, 1629630]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,1.15,Made,,,,,12.0,J. Morant,1629630.0,7.0,,,,,,,,,,
431,PT03M34.00S,2022-01-29T02:43:12.0Z,3,REGULAR,3pt,Jump Shot,[],1626220,82.34231274638634,95.09803921568627,1610612762,82,71,2022-01-29T02:43:15Z,4260000,225.0,113.0,1,right,R. O'Neale 25' 3PT  (9 PTS) (B. Bogdanovic 1 AST),"[1626220, 202711]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.25,Made,,,,,9.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,
433,PT03M22.00S,2022-01-29T02:43:24.1Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,82,71,2022-01-29T02:43:29Z,4280000,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 1630235]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,3.0,Forrest,1630235.0
434,PT03M22.00S,2022-01-29T02:43:24.1Z,3,REGULAR,steal,,[],1630235,,,1610612762,82,71,2022-01-29T02:43:25Z,4290000,,,0,,T. Forrest STEAL (1 STL),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M17.00S,2022-01-29T02:43:29.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629672,94.1688567674113,3.9215686274509802,1610612762,82,71,2022-01-29T02:43:33Z,4300000,-230.0,2.0,1,right,MISS E. Paschall 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,
436,PT03M14.00S,2022-01-29T02:43:32.4Z,3,REGULAR,rebound,defensive,[],1629681,,,1610612763,82,71,2022-01-29T02:43:33Z,4310000,,,0,,K. Tillie REBOUND (Off:0 Def:1),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,435.0,1.0,1.0,0.0,,,,,,,,,,,,,,
437,PT03M10.00S,2022-01-29T02:43:37.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,27.54599211563732,77.69607843137256,1610612763,82,71,2022-01-29T02:43:42Z,4320000,-138.0,206.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,
438,PT03M07.00S,2022-01-29T02:43:40.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,82,71,2022-01-29T02:43:42Z,4330000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,437.0,,,,,,,,,,,,,,,,,
439,PT03M07.00S,2022-01-29T02:43:43.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,82,71,2022-01-29T02:43:43Z,4340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M07.00S,2022-01-29T02:43:43.4Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,82,71,2022-01-29T02:43:51Z,4350000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M07.00S,2022-01-29T02:43:43.4Z,3,REGULAR,substitution,out,[],202711,,,1610612762,82,71,2022-01-29T02:43:51Z,4360000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M07.00S,2022-01-29T02:43:43.4Z,3,REGULAR,substitution,in,[],1627863,,,1610612762,82,71,2022-01-29T02:43:51Z,4370000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M07.00S,2022-01-29T02:43:43.4Z,3,REGULAR,substitution,in,[],200752,,,1610612762,82,71,2022-01-29T02:43:51Z,4380000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M53.00S,2022-01-29T02:44:17.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,92.06636005256242,42.40196078431372,1610612762,82,73,2022-01-29T02:44:22Z,4390000,-38.0,22.0,1,right,T. Forrest turnaround Jump Shot (2 PTS),[1630235],1610612762.0,UTA,turnaround,,,Forrest,T. Forrest,,,,,4.4,Made,,,,,2.0,,,,,,,,,,,,,
