actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
347,PT01M32.00S,2022-03-27T01:03:39.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,59,44,2022-03-27T01:04:33Z,3405000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,343.0,,,,,,,,,
345,PT01M32.00S,2022-03-27T01:03:54.8Z,2,REGULAR,substitution,out,[],1628415,,,1610612749,59,44,2022-03-27T01:04:31Z,3410000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M32.00S,2022-03-27T01:03:54.8Z,2,REGULAR,substitution,in,[],1630217,,,1610612749,59,44,2022-03-27T01:04:31Z,3420000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M32.00S,2022-03-27T01:04:31.1Z,2,REGULAR,violation,jumpball,[],203937,,,1610612749,59,44,2022-03-27T01:04:33Z,3430000,,,0,,K. Anderson jumpball VIOLATION,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,1627519.0,,,,,,,,,,,,,,
349,PT01M32.00S,2022-03-27T01:04:32.9Z,2,REGULAR,substitution,out,[],203937,,,1610612749,59,44,2022-03-27T01:04:35Z,3440000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M32.00S,2022-03-27T01:04:32.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612749,59,44,2022-03-27T01:04:35Z,3450000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M20.00S,2022-03-27T01:05:15.4Z,2,REGULAR,2pt,Jump Shot,[],1628975,19.004599211563733,29.901960784313726,1610612749,59,44,2022-03-27T01:05:18Z,3460000,100.0,126.0,1,left,MISS J. Carter 16' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,16.12,Missed,,,,,,,,,,,,,,,,,,,
352,PT01M18.00S,2022-03-27T01:05:17.4Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,59,44,2022-03-27T01:05:18Z,3470000,,,0,,S. Adams REBOUND (Off:1 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,351.0,5.0,4.0,1.0,,,,,,
353,PT01M14.00S,2022-03-27T01:05:29.2Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612763,59,44,2022-03-27T01:05:29Z,3480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT01M03.00S,2022-03-27T01:05:45.0Z,2,REGULAR,3pt,Jump Shot,[],1629001,68.54467805519053,30.637254901960787,1610612763,59,44,2022-03-27T01:05:50Z,3490000,-97.0,243.0,1,right,MISS D. Melton 26' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
355,PT01M03.00S,2022-03-27T01:05:45.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,59,44,2022-03-27T01:05:50Z,3500000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,354.0,,,,,,,,,
356,PT01M03.00S,2022-03-27T01:05:49.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,59,44,2022-03-27T01:05:49Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M51.20S,2022-03-27T01:06:18.2Z,2,REGULAR,2pt,Jump Shot,[],1626171,10.463206307490145,30.637254901960787,1610612749,59,44,2022-03-27T01:06:22Z,3520000,97.0,46.0,1,left,MISS B. Portis 10' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,10.71,Missed,,,,,,,,,,,,,,,,,,,
358,PT00M49.70S,2022-03-27T01:06:19.7Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,59,44,2022-03-27T01:06:22Z,3530000,,,0,,S. Adams REBOUND (Off:1 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,357.0,6.0,5.0,1.0,,,,,,
359,PT00M31.90S,2022-03-27T01:06:37.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,85.10183968462549,53.431372549019606,1610612763,59,44,2022-03-27T01:16:37Z,3540000,17.0,88.0,1,right,MISS J. Jackson Jr. 8' pullup Shot,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,8.92,Missed,,,,,,,,,,,,,,,,,,,
360,PT00M28.10S,2022-03-27T01:06:41.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,59,44,2022-03-27T01:06:41Z,3550000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,359.0,9.0,7.0,2.0,,,,,,
369,PT00M24.20S,2022-03-27T01:06:55.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,8.492115637319317,50.49019607843137,1610612749,59,44,2022-03-27T01:11:15Z,3565000,-2.0,27.0,1,left,MISS G. Antetokounmpo running finger roll Layup,[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
370,PT00M24.20S,2022-03-27T01:06:55.9Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,59,44,2022-03-27T01:21:39Z,3572500,,,0,,B. Portis REBOUND (Off:6 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,369.0,8.0,2.0,6.0,,,,,,
363,PT00M24.20S,2022-03-27T01:07:14.3Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612749,59,44,2022-03-27T01:09:49Z,3580000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M24.20S,2022-03-27T01:07:16.4Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612749,59,44,2022-03-27T01:10:11Z,3590000,,,0,,,[],1610612763.0,MEM,overturned,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,No Foul on D. Melton
365,PT00M24.20S,2022-03-27T01:09:40.9Z,2,REGULAR,substitution,out,[],1629001,,,1610612749,59,44,2022-03-27T01:10:35Z,3600000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M24.20S,2022-03-27T01:09:40.9Z,2,REGULAR,substitution,in,[],203937,,,1610612749,59,44,2022-03-27T01:10:35Z,3610000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M14.40S,2022-03-27T01:10:51.1Z,2,REGULAR,foul,personal,['2freethrow'],203500,,,1610612749,59,44,2022-03-27T01:11:08Z,3620000,,,0,,S. Adams shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203500, 203507]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,1627519.0,2.0,1.0,Antetokounmpo,203507.0,,,,,,,,,,
371,PT00M14.40S,2022-03-27T01:11:24.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,59,45,2022-03-27T01:11:24Z,3640000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
372,PT00M14.40S,2022-03-27T01:11:25.3Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,59,45,2022-03-27T01:11:29Z,3650000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M14.40S,2022-03-27T01:11:25.3Z,2,REGULAR,substitution,in,[],201588,,,1610612749,59,45,2022-03-27T01:11:29Z,3660000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M14.40S,2022-03-27T01:11:46.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,59,46,2022-03-27T01:11:46Z,3670000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (10 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
377,PT00M00.00S,2022-03-27T01:11:24.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,59,46,2022-03-27T01:13:53Z,3675000,,,0,,,[],,,stands,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,End Period - No Basket
375,PT00M00.00S,2022-03-27T01:12:12.3Z,2,REGULAR,period,end,[],0,,,1610612763,59,46,2022-03-27T01:12:12Z,3680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-03-27T01:26:09.1Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,59,46,2022-03-27T01:27:17Z,3700000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-03-27T01:26:09.1Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612763,59,46,2022-03-27T01:27:17Z,3710000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-03-27T01:26:09.1Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612763,59,46,2022-03-27T01:27:17Z,3720000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-03-27T01:26:09.1Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612763,59,46,2022-03-27T01:27:17Z,3730000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-03-27T01:26:09.1Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612763,59,46,2022-03-27T01:27:17Z,3740000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2022-03-27T01:26:09.1Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612763,59,46,2022-03-27T01:27:17Z,3750000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2022-03-27T01:26:09.1Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612763,59,46,2022-03-27T01:27:17Z,3760000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2022-03-27T01:26:09.1Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612763,59,46,2022-03-27T01:27:17Z,3770000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2022-03-27T01:27:29.2Z,3,REGULAR,period,start,[],0,,,1610612749,59,46,2022-03-27T01:27:29Z,3780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT11M47.00S,2022-03-27T01:27:41.4Z,3,REGULAR,2pt,Jump Shot,[],203114,73.66951379763469,43.627450980392155,1610612749,59,46,2022-03-27T01:27:45Z,3790000,-32.0,195.0,1,right,MISS K. Middleton 19' pullup Shot - blocked,"[203114, 1628991]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,19.76,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,
388,PT11M47.00S,2022-03-27T01:27:41.4Z,3,REGULAR,block,,[],1628991,,,1610612749,59,46,2022-03-27T01:27:44Z,3800000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT11M44.00S,2022-03-27T01:27:44.4Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,59,46,2022-03-27T01:27:45Z,3810000,,,0,,B. Lopez REBOUND (Off:1 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,387.0,5.0,4.0,1.0,,,,,,
390,PT11M38.00S,2022-03-27T01:27:50.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203114,70.12155059132719,73.0392156862745,1610612749,59,46,2022-03-27T01:27:54Z,3820000,115.0,228.0,1,right,MISS K. Middleton 25' step back 3PT,[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
391,PT11M35.00S,2022-03-27T01:27:53.7Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,59,46,2022-03-27T01:27:54Z,3830000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,390.0,3.0,3.0,0.0,,,,,,
392,PT11M18.00S,2022-03-27T01:28:10.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,17.16491458607096,37.745098039215684,1610612763,61,46,2022-03-27T01:28:13Z,3840000,61.0,109.0,1,left,D. Brooks 12' driving floating Jump Shot (13 PTS) (S. Adams 3 AST),"[1628415, 203500]",1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,12.5,Made,13.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,,
394,PT11M06.00S,2022-03-27T01:28:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.51182654402102,45.588235294117645,1610612749,61,48,2022-03-27T01:28:26Z,3860000,-22.0,8.0,1,right,G. Antetokounmpo driving finger roll Layup (12 PTS) (G. Hill 1 AST),"[203507, 201588]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.37,Made,12.0,G. Hill,201588.0,1.0,,,,,,,,,,,,,,,
396,PT10M56.00S,2022-03-27T01:28:33.6Z,3,REGULAR,foul,personal,['2freethrow'],201572,,,1610612763,61,48,2022-03-27T01:28:46Z,3880000,,,0,,B. Lopez shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[201572, 1628991]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,,,,,,,2715.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
398,PT10M56.00S,2022-03-27T01:29:01.9Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,62,48,2022-03-27T01:29:01Z,3900000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
399,PT10M56.00S,2022-03-27T01:29:14.3Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,63,48,2022-03-27T01:29:14Z,3910000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
400,PT10M48.00S,2022-03-27T01:29:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,93.77463863337714,49.26470588235294,1610612749,63,50,2022-03-27T01:29:29Z,3920000,-4.0,6.0,1,right,K. Middleton driving reverse Layup (11 PTS) (G. Hill 2 AST),"[203114, 201588]",1610612749.0,MIL,driving reverse,,,Middleton,K. Middleton,,,,,0.7,Made,11.0,G. Hill,201588.0,2.0,,,,,,,,,,,,,,,
402,PT10M35.00S,2022-03-27T01:29:37.5Z,3,REGULAR,3pt,Jump Shot,[],1628991,27.808804204993432,76.7156862745098,1610612763,63,50,2022-03-27T01:29:42Z,3940000,-134.0,209.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
403,PT10M31.00S,2022-03-27T01:29:41.5Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,63,50,2022-03-27T01:29:42Z,3950000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,402.0,2.0,2.0,0.0,,,,,,
404,PT10M25.00S,2022-03-27T01:29:47.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,94.30026281208936,49.26470588235294,1610612749,63,52,2022-03-27T01:29:51Z,3960000,-4.0,1.0,1,right,G. Antetokounmpo driving DUNK (14 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,0.39,Made,14.0,,,,,,,,,,,,,,,,,,
405,PT10M13.00S,2022-03-27T01:29:59.8Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,63,52,2022-03-27T01:30:02Z,3970000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 201572]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,1.0,Lopez,201572.0,
406,PT10M13.00S,2022-03-27T01:29:59.8Z,3,REGULAR,steal,,[],201572,,,1610612749,63,52,2022-03-27T01:30:01Z,3980000,,,0,,B. Lopez STEAL (2 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT10M09.00S,2022-03-27T01:30:03.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,93.77463863337714,49.754901960784316,1610612749,63,54,2022-03-27T01:30:09Z,3990000,-1.0,6.0,1,right,G. Antetokounmpo running DUNK (16 PTS) (K. Middleton 5 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,0.61,Made,16.0,K. Middleton,203114.0,5.0,,,,,,,,,,,,,,,
409,PT09M58.00S,2022-03-27T01:30:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,18.084756898817346,38.23529411764706,1610612763,65,54,2022-03-27T01:30:17Z,4010000,59.0,117.0,1,left,D. Brooks 13' pullup Jump Shot (15 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,13.14,Made,15.0,,,,,,,,,,,,,,,,,,
410,PT09M50.00S,2022-03-27T01:30:22.7Z,3,REGULAR,3pt,Jump Shot,[],203507,70.12155059132719,24.264705882352942,1610612749,65,54,2022-03-27T01:30:25Z,4020000,-129.0,228.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
411,PT09M48.00S,2022-03-27T01:30:24.7Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,65,54,2022-03-27T01:30:25Z,4030000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,410.0,3.0,3.0,0.0,,,,,,
412,PT09M41.00S,2022-03-27T01:30:34.3Z,3,REGULAR,foul,personal,[],203507,,,1610612763,65,54,2022-03-27T01:30:39Z,4040000,,,0,,G. Antetokounmpo personal FOUL (2 PF),"[203507, 1628415]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,202026.0,2.0,0.0,Brooks,1628415.0,,,,,,,,,,
414,PT09M34.00S,2022-03-27T01:31:00.8Z,3,REGULAR,3pt,Jump Shot,[],1626145,27.94021024967148,22.058823529411764,1610612763,68,54,2022-03-27T01:31:04Z,4060000,140.0,210.0,1,left,T. Jones 25' 3PT  (10 PTS) (D. Bane 2 AST),"[1626145, 1630217]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.23,Made,10.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,,
416,PT09M21.00S,2022-03-27T01:31:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.9862023653088,47.794117647058826,1610612749,68,56,2022-03-27T01:31:17Z,4080000,-11.0,13.0,1,right,G. Antetokounmpo driving finger roll Layup (18 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.73,Made,18.0,,,,,,,,,,,,,,,,,,
417,PT09M09.00S,2022-03-27T01:31:25.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,5.863994743758213,52.69607843137255,1610612763,68,56,2022-03-27T01:31:29Z,4090000,-13.0,3.0,1,left,MISS J. Jackson Jr. driving finger roll Layup,[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,,
418,PT09M05.00S,2022-03-27T01:31:29.3Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,68,56,2022-03-27T01:31:29Z,4100000,,,0,,S. Adams REBOUND (Off:2 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,417.0,7.0,5.0,2.0,,,,,,
419,PT09M05.00S,2022-03-27T01:31:28.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,5.590000152587891,50.0,1610612763,70,56,2022-03-27T01:31:31Z,4110000,0.0,0.0,1,left,S. Adams tip Layup (2 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
420,PT08M47.00S,2022-03-27T01:31:47.3Z,3,REGULAR,3pt,Jump Shot,[],201588,67.62483574244416,51.9607843137255,1610612749,70,59,2022-03-27T01:31:50Z,4120000,10.0,252.0,1,right,G. Hill 25' 3PT pullup (5 PTS),[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,25.2,Made,5.0,,,,,,,,,,,,,,,,,,
421,PT08M31.00S,2022-03-27T01:32:07.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,70,59,2022-03-27T01:32:07Z,4130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M31.00S,2022-03-27T01:32:15.2Z,3,REGULAR,substitution,out,[],201572,,,1610612763,70,59,2022-03-27T01:32:28Z,4140000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M31.00S,2022-03-27T01:32:15.2Z,3,REGULAR,substitution,in,[],1626171,,,1610612763,70,59,2022-03-27T01:32:28Z,4150000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT08M28.00S,2022-03-27T01:32:38.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,31.882391590013142,21.813725490196077,1610612763,70,59,2022-03-27T01:32:42Z,4160000,141.0,247.0,1,left,MISS J. Jackson Jr. 28' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,28.45,Missed,,,,,,,,,,,,,,,,,,,
425,PT08M25.00S,2022-03-27T01:32:41.2Z,3,REGULAR,rebound,offensive,[],1626145,,,1610612763,70,59,2022-03-27T01:32:42Z,4170000,,,0,,T. Jones REBOUND (Off:1 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,424.0,4.0,3.0,1.0,,,,,,
426,PT08M13.00S,2022-03-27T01:32:53.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,26.888961892247043,48.529411764705884,1610612763,72,59,2022-03-27T01:32:58Z,4180000,7.0,200.0,1,left,D. Bane 20' pullup Jump Shot (14 PTS) (T. Jones 6 AST),"[1630217, 1626145]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,20.04,Made,14.0,T. Jones,1626145.0,6.0,,,,,,,,,,,,,,,
428,PT07M58.00S,2022-03-27T01:33:12.9Z,3,REGULAR,foul,personal,[],1628991,,,1610612749,72,59,2022-03-27T01:33:16Z,4200000,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 203507]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,1627519.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
430,PT07M58.00S,2022-03-27T01:33:19.6Z,3,REGULAR,substitution,out,[],203507,,,1610612749,72,59,2022-03-27T01:33:25Z,4220000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M58.00S,2022-03-27T01:33:19.6Z,3,REGULAR,substitution,in,[],201572,,,1610612749,72,59,2022-03-27T01:33:25Z,4230000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M51.00S,2022-03-27T01:33:52.7Z,3,REGULAR,foul,personal,[],1628415,,,1610612749,72,59,2022-03-27T01:33:55Z,4240000,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 203114]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,2715.0,3.0,0.0,Middleton,203114.0,,,,,,,,,,
434,PT07M44.00S,2022-03-27T01:34:20.0Z,3,REGULAR,2pt,Jump Shot,[],203114,78.9257555847569,29.65686274509804,1610612749,72,59,2022-03-27T01:34:24Z,4260000,-102.0,146.0,1,right,MISS K. Middleton 17' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,17.76,Missed,,,,,,,,,,,,,,,,,,,
435,PT07M42.00S,2022-03-27T01:34:22.0Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,72,59,2022-03-27T01:34:24Z,4270000,,,0,,B. Portis REBOUND (Off:7 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,434.0,9.0,2.0,7.0,,,,,,
