actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
270,PT06M17.00S,2022-01-12T01:51:38.0Z,2,REGULAR,steal,,[],203937,,,1610612763,47,31,2022-01-12T01:51:40Z,2680000,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M13.00S,2022-01-12T01:51:42.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,5.732588699080158,48.77450980392157,1610612763,49,31,2022-01-12T01:51:48Z,2690000,6.0,1.0,1,left,J. Morant running finger roll Layup (17 PTS) (D. Bane 4 AST),"[1629630, 1630217]",1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,0.63,Made,17.0,,,,,,,,,,,,D. Bane,1630217.0,4.0,,,
273,PT05M59.00S,2022-01-12T01:51:55.8Z,2,REGULAR,3pt,Jump Shot,[],201939,71.04139290407359,19.362745098039216,1610612744,49,31,2022-01-12T01:51:59Z,2710000,-153.0,220.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
274,PT05M57.00S,2022-01-12T01:51:57.8Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,49,31,2022-01-12T01:51:59Z,2720000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,
275,PT05M50.00S,2022-01-12T01:52:05.4Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,9.280551905387648,69.85294117647058,1610612763,49,31,2022-01-12T01:52:10Z,2730000,-99.0,35.0,1,left,MISS D. Bane 10' fadeaway Shot,[1630217],1610612763.0,MEM,fadeaway,,,Bane,D. Bane,,,,,10.52,Missed,,,,,,,,,,,,,,,,,,
276,PT05M47.00S,2022-01-12T01:52:08.4Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,49,31,2022-01-12T01:52:10Z,2740000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,275.0,2.0,2.0,0.0,,,,,,,,,,,,,
277,PT05M42.00S,2022-01-12T01:52:16.2Z,2,REGULAR,foul,personal,[],203937,,,1610612744,49,31,2022-01-12T01:52:19Z,2750000,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 203490]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,200832.0,1.0,0.0,Porter Jr.,203490.0,,,,,,
279,PT05M42.00S,2022-01-12T01:52:21.1Z,2,REGULAR,substitution,out,[],1630217,,,1610612744,49,31,2022-01-12T01:52:27Z,2770000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M42.00S,2022-01-12T01:52:21.1Z,2,REGULAR,substitution,out,[],203490,,,1610612744,49,31,2022-01-12T01:52:27Z,2780000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M42.00S,2022-01-12T01:52:21.1Z,2,REGULAR,substitution,in,[],1629001,,,1610612744,49,31,2022-01-12T01:52:27Z,2790000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M42.00S,2022-01-12T01:52:21.1Z,2,REGULAR,substitution,in,[],202691,,,1610612744,49,31,2022-01-12T01:52:27Z,2800000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M29.00S,2022-01-12T01:52:50.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630541,93.38042049934296,49.26470588235294,1610612744,49,33,2022-01-12T01:52:54Z,2810000,-4.0,10.0,1,right,M. Moody DUNK (2 PTS) (K. Thompson 1 AST),"[1630541, 202691]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,1.04,Made,2.0,,,,,,,,,,,,K. Thompson,202691.0,1.0,,,
285,PT05M12.00S,2022-01-12T01:53:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.011169513797633,37.00980392156863,1610612763,49,33,2022-01-12T01:53:10Z,2830000,65.0,79.0,1,left,MISS K. Anderson 10' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,10.25,Missed,,,,,,,,,,,,,,,,,,
286,PT05M10.00S,2022-01-12T01:53:08.9Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,49,33,2022-01-12T01:53:10Z,2840000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,,
287,PT05M01.00S,2022-01-12T01:53:18.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,89.04402102496715,63.48039215686274,1610612744,49,35,2022-01-12T01:53:21Z,2850000,67.0,50.0,1,right,S. Curry 8' driving floating bank Jump Shot (5 PTS) (M. Moody 1 AST),"[201939, 1630541]",1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,8.42,Made,5.0,,,,,,,,,,,,M. Moody,1630541.0,1.0,,,
289,PT04M43.00S,2022-01-12T01:53:36.2Z,2,REGULAR,3pt,Jump Shot,[],1629001,32.40801576872536,39.705882352941174,1610612763,49,35,2022-01-12T01:53:39Z,2870000,51.0,252.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,
290,PT04M41.00S,2022-01-12T01:53:38.2Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,49,35,2022-01-12T01:53:39Z,2880000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,289.0,1.0,1.0,0.0,,,,,,,,,,,,,
291,PT04M27.00S,2022-01-12T01:53:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,93.24901445466492,47.05882352941176,1610612744,49,35,2022-01-12T01:53:57Z,2890000,-15.0,11.0,1,right,MISS K. Looney reverse Layup,[1626172],1610612744.0,GSW,reverse,,,Looney,K. Looney,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,
292,PT04M25.00S,2022-01-12T01:53:54.7Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,49,35,2022-01-12T01:53:57Z,2900000,,,0,,X. Tillman REBOUND (Off:1 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,291.0,5.0,4.0,1.0,,,,,,,,,,,,,
293,PT04M18.00S,2022-01-12T01:54:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630214,30.962549277266753,67.64705882352942,1610612763,49,35,2022-01-12T01:54:04Z,2910000,-88.0,239.0,1,left,MISS X. Tillman 25' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
294,PT04M15.00S,2022-01-12T01:54:04.1Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,49,35,2022-01-12T01:54:04Z,2920000,,,0,,S. Curry REBOUND (Off:1 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,293.0,7.0,6.0,1.0,,,,,,,,,,,,,
295,PT04M13.00S,2022-01-12T01:54:07.1Z,2,REGULAR,turnover,lost ball,[],201939,,,1610612744,49,35,2022-01-12T01:54:10Z,2930000,,,0,,S. Curry lost ball TURNOVER (2 TO),"[201939, 1629001]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,2.0,Melton,1629001.0
296,PT04M13.00S,2022-01-12T01:54:07.1Z,2,REGULAR,steal,,[],1629001,,,1610612763,49,35,2022-01-12T01:54:08Z,2940000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M08.00S,2022-01-12T01:54:12.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,6.258212877792378,49.754901960784316,1610612763,51,35,2022-01-12T01:54:17Z,2950000,1.0,6.0,1,left,Z. Williams running alley-oop DUNK (8 PTS) (J. Morant 4 AST),"[1630533, 1629630]",1610612763.0,MEM,running alley-oop,,,Williams,Z. Williams,,,,,0.64,Made,8.0,,,,,,,,,,,,J. Morant,1629630.0,4.0,,,
299,PT03M52.00S,2022-01-12T01:54:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.03745072273325,50.49019607843137,1610612744,51,37,2022-01-12T01:54:32Z,2970000,2.0,4.0,1,right,S. Curry cutting finger roll Layup (7 PTS) (K. Thompson 2 AST),"[201939, 202691]",1610612744.0,GSW,cutting finger roll,,,Curry,S. Curry,,,,,0.43,Made,7.0,,,,,,,,,,,,K. Thompson,202691.0,2.0,,,
301,PT03M43.00S,2022-01-12T01:54:43.0Z,2,REGULAR,foul,personal,[],203952,,,1610612763,51,37,2022-01-12T01:54:47Z,2990000,,,0,,A. Wiggins take personal FOUL (1 PF),"[203952, 1630533]",1610612744.0,GSW,take,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,2534.0,1.0,0.0,Williams,1630533.0,,,,,,
303,PT03M31.00S,2022-01-12T01:55:15.1Z,2,REGULAR,3pt,Jump Shot,[],1630533,32.013797634691194,31.372549019607842,1610612763,51,37,2022-01-12T01:55:21Z,3010000,93.0,248.0,1,left,MISS Z. Williams 26' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
304,PT03M29.00S,2022-01-12T01:55:17.1Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,51,37,2022-01-12T01:55:21Z,3020000,,,0,,K. Anderson REBOUND (Off:2 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,303.0,3.0,1.0,2.0,,,,,,,,,,,,,
305,PT03M27.00S,2022-01-12T01:55:19.8Z,2,REGULAR,turnover,lost ball,[],203937,,,1610612763,51,37,2022-01-12T01:55:39Z,3030000,,,0,,K. Anderson lost ball TURNOVER (1 TO),"[203937, 1626172]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,1.0,Looney,1626172.0
306,PT03M27.00S,2022-01-12T01:55:19.8Z,2,REGULAR,steal,,[],1626172,,,1610612744,51,37,2022-01-12T01:59:04Z,3040000,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M26.00S,2022-01-12T01:55:26.4Z,2,REGULAR,turnover,lost ball,[],202691,,,1610612744,51,37,2022-01-12T02:00:38Z,3050000,,,0,,K. Thompson lost ball TURNOVER (2 TO),"[202691, 1630214]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,2.0,Tillman,1630214.0
308,PT03M26.00S,2022-01-12T01:55:26.4Z,2,REGULAR,steal,,[],1630214,,,1610612763,51,37,2022-01-12T01:55:29Z,3060000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M24.00S,2022-01-12T01:55:28.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630214,7.966491458607096,45.09803921568628,1610612763,51,37,2022-01-12T02:07:06Z,3065000,25.0,22.0,1,left,MISS X. Tillman reverse Layup,[1630214],1610612763.0,MEM,reverse,,,Tillman,X. Tillman,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,
326,PT03M23.00S,2022-01-12T01:55:29.1Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,51,37,2022-01-12T02:01:04Z,3067500,,,0,,K. Anderson REBOUND (Off:3 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,325.0,4.0,1.0,3.0,,,,,,,,,,,,,
309,PT03M23.00S,2022-01-12T01:55:29.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203937,5.601182654402102,49.01960784313725,1610612763,53,37,2022-01-12T02:01:11Z,3070000,5.0,0.0,1,left,K. Anderson tip Layup (6 PTS),[203937],1610612763.0,MEM,tip,,,Anderson,K. Anderson,,,,,0.49,Made,6.0,,,,,,,,,,,,,,,,,
311,PT03M04.00S,2022-01-12T01:55:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,81.02825229960578,42.40196078431372,1610612744,53,37,2022-01-12T01:55:45Z,3090000,-38.0,126.0,1,right,MISS K. Thompson 13' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,13.14,Missed,,,,,,,,,,,,,,,,,,
312,PT03M03.00S,2022-01-12T01:55:42.9Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,53,37,2022-01-12T01:55:45Z,3100000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,311.0,3.0,3.0,0.0,,,,,,,,,,,,,
313,PT03M00.00S,2022-01-12T01:55:48.3Z,2,REGULAR,foul,personal,['2freethrow'],202691,,,1610612763,53,37,2022-01-12T01:56:02Z,3110000,,,0,,K. Thompson shooting personal FOUL (1 PF) (Morant 2 FT),"[202691, 1629630]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,,,,,,,,,,1627541.0,1.0,0.0,Morant,1629630.0,,,,,,
315,PT03M00.00S,2022-01-12T01:56:18.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629630,,,1610612763,53,37,2022-01-12T01:56:18Z,3130000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT03M00.00S,2022-01-12T01:56:18.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,53,37,2022-01-12T01:56:18Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,
317,PT03M00.00S,2022-01-12T01:56:19.3Z,2,REGULAR,substitution,out,[],1630214,,,1610612763,53,37,2022-01-12T01:56:26Z,3150000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M00.00S,2022-01-12T01:56:19.3Z,2,REGULAR,substitution,out,[],1626172,,,1610612763,53,37,2022-01-12T01:56:26Z,3160000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M00.00S,2022-01-12T01:56:19.3Z,2,REGULAR,substitution,in,[],1629634,,,1610612763,53,37,2022-01-12T01:56:26Z,3170000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M00.00S,2022-01-12T01:56:19.3Z,2,REGULAR,substitution,in,[],203490,,,1610612763,53,37,2022-01-12T01:56:26Z,3180000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M00.00S,2022-01-12T01:56:41.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629630,,,1610612763,54,37,2022-01-12T01:56:41Z,3190000,,,0,,J. Morant Free Throw 2 of 2 (18 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
322,PT02M50.00S,2022-01-12T01:56:51.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612744,54,37,2022-01-12T01:57:49Z,3200000,,,0,,J. Morant shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629630, 203490]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,1627541.0,1.0,0.0,Porter Jr.,203490.0,,,,,,
324,PT02M50.00S,2022-01-12T01:57:22.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,54,37,2022-01-12T01:57:22Z,3220000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M50.00S,2022-01-12T01:59:07.9Z,2,REGULAR,substitution,out,[],1629001,,,1610612744,54,37,2022-01-12T02:00:02Z,3230000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M50.00S,2022-01-12T01:59:07.9Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,54,37,2022-01-12T02:00:02Z,3240000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M50.00S,2022-01-12T01:59:07.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612744,54,37,2022-01-12T02:00:02Z,3250000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M50.00S,2022-01-12T01:59:07.9Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,54,37,2022-01-12T02:00:02Z,3260000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M50.00S,2022-01-12T02:00:15.2Z,2,REGULAR,freethrow,1 of 2,[],203490,,,1610612744,54,38,2022-01-12T02:00:15Z,3270000,,,0,,O. Porter Jr. Free Throw 1 of 2 (5 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
332,PT02M50.00S,2022-01-12T02:00:30.9Z,2,REGULAR,freethrow,2 of 2,[],203490,,,1610612744,54,38,2022-01-12T02:00:30Z,3280000,,,0,,MISS O. Porter Jr. Free Throw 2 of 2,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT02M47.00S,2022-01-12T02:00:31.6Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,54,38,2022-01-12T02:00:31Z,3290000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,332.0,3.0,3.0,0.0,,,,,,,,,,,,,
334,PT02M47.00S,2022-01-12T02:00:34.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,54,38,2022-01-12T02:00:34Z,3300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M34.00S,2022-01-12T02:00:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,8.886333771353483,42.40196078431372,1610612763,54,38,2022-01-12T02:01:01Z,3310000,38.0,31.0,1,left,MISS D. Bane driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,4.9,Missed,,,,,,,,,,,,,,,,,,
336,PT02M29.00S,2022-01-12T02:01:01.3Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,54,38,2022-01-12T02:01:01Z,3320000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,335.0,1.0,1.0,0.0,,,,,,,,,,,,,
337,PT02M26.00S,2022-01-12T02:01:04.1Z,2,REGULAR,3pt,Jump Shot,[],203952,65.65374507227332,44.85294117647059,1610612744,54,41,2022-01-12T02:01:09Z,3330000,-26.0,270.0,1,right,A. Wiggins 27' 3PT  (10 PTS) (O. Porter Jr. 1 AST),"[203952, 203490]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,27.16,Made,10.0,,,,,,,,,,,,O. Porter Jr.,203490.0,1.0,,,
339,PT02M09.00S,2022-01-12T02:01:21.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.16491458607096,40.19607843137255,1610612763,54,41,2022-01-12T02:01:26Z,3350000,49.0,109.0,1,left,MISS J. Morant 11' driving floating Shot - blocked,"[1629630, 202691]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,11.94,Missed,,,,,,Thompson,202691.0,,,,,,,,,,,
340,PT02M09.00S,2022-01-12T02:01:21.1Z,2,REGULAR,block,,[],202691,,,1610612763,54,41,2022-01-12T02:02:34Z,3360000,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
341,PT02M04.00S,2022-01-12T02:01:26.1Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,54,41,2022-01-12T02:01:26Z,3370000,,,0,,S. Curry REBOUND (Off:1 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,339.0,8.0,7.0,1.0,,,,,,,,,,,,,
342,PT02M03.00S,2022-01-12T02:01:27.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627780,91.5407358738502,48.77450980392157,1610612744,54,43,2022-01-12T02:01:32Z,3380000,-6.0,27.0,1,right,G. Payton II running DUNK (2 PTS) (S. Curry 5 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,2.77,Made,2.0,,,,,,,,,,,,S. Curry,201939.0,5.0,,,
344,PT01M49.00S,2022-01-12T02:01:41.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,11.12023653088042,57.59803921568627,1610612763,54,43,2022-01-12T02:01:48Z,3400000,-38.0,52.0,1,left,MISS B. Clarke 6' pullup Shot,[1629634],1610612763.0,MEM,pullup,,,Clarke,B. Clarke,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,
345,PT01M48.00S,2022-01-12T02:01:42.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,54,43,2022-01-12T02:01:48Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,,
346,PT01M48.00S,2022-01-12T02:01:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612763,54,43,2022-01-12T02:02:02Z,3420000,,,0,,G. Payton II loose ball personal FOUL (2 PF) (Williams 2 FT),"[1627780, 1630533]",1610612744.0,GSW,loose ball,,,Payton II,G. Payton II,,,,,,,,,,,,,,1627541.0,2.0,0.0,Williams,1630533.0,,,,,,
348,PT01M48.00S,2022-01-12T02:02:13.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630533,,,1610612763,55,43,2022-01-12T02:02:13Z,3440000,,,0,,Z. Williams Free Throw 1 of 2 (9 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
349,PT01M48.00S,2022-01-12T02:02:31.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630533,,,1610612763,56,43,2022-01-12T02:02:31Z,3450000,,,0,,Z. Williams Free Throw 2 of 2 (10 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
350,PT01M38.00S,2022-01-12T02:02:46.3Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630533,,,1610612744,56,43,2022-01-12T02:02:53Z,3460000,,,0,,Z. Williams shooting personal FOUL (1 PF) (Curry 3 FT),"[1630533, 201939]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,200832.0,1.0,0.0,Curry,201939.0,,,,,,
352,PT01M38.00S,2022-01-12T02:03:13.1Z,2,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,56,44,2022-01-12T02:03:13Z,3480000,,,0,,S. Curry Free Throw 1 of 3 (8 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
353,PT01M38.00S,2022-01-12T02:03:28.5Z,2,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,56,45,2022-01-12T02:03:28Z,3490000,,,0,,S. Curry Free Throw 2 of 3 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
354,PT01M38.00S,2022-01-12T02:03:44.4Z,2,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,56,46,2022-01-12T02:03:44Z,3500000,,,0,,S. Curry Free Throw 3 of 3 (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
355,PT01M27.00S,2022-01-12T02:03:57.3Z,2,REGULAR,3pt,Jump Shot,[],1630217,30.962549277266753,73.0392156862745,1610612763,59,46,2022-01-12T02:04:03Z,3510000,-115.0,239.0,1,left,D. Bane 26' 3PT step back (6 PTS) (K. Anderson 2 AST),"[1630217, 203937]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,26.49,Made,6.0,,,,,,,,,,,,K. Anderson,203937.0,2.0,,,
357,PT01M15.00S,2022-01-12T02:04:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.9862023653088,51.225490196078425,1610612744,59,48,2022-01-12T02:04:13Z,3530000,6.0,13.0,1,right,S. Curry driving finger roll Layup (12 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,1.47,Made,12.0,,,,,,,,,,,,,,,,,
358,PT00M58.20S,2022-01-12T02:04:27.1Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612763,59,48,2022-01-12T02:04:31Z,3540000,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 202691]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,Thompson,202691.0
359,PT00M58.20S,2022-01-12T02:04:27.1Z,2,REGULAR,steal,,[],202691,,,1610612744,59,48,2022-01-12T02:04:29Z,3550000,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
