actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
262,PT06M58.00S,2026-04-10T23:54:07.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629750,33.85348226018397,29.65686274509804,1610612765,46,51,2026-04-10T23:54:14Z,2610000,False,102.0,266.0,1,left,J. Green 28' 3PT  (3 PTS),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,28.45,Made,,,,,,,,,,,,3.0,,,,,,
264,PT06M38.00S,2026-04-10T23:54:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,91.93495400788436,41.911764705882355,1610612766,46,51,2026-04-11T00:04:40Z,2630000,False,-40.0,23.0,1,right,MISS B. Miller driving Layup - blocked,"[1641706, 1630191]",1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,Stewart,1630191.0,,,,,,,,,,,,
265,PT06M38.00S,2026-04-10T23:54:29.6Z,2,REGULAR,block,,[],1630191,,,1610612766,46,51,2026-04-11T00:20:46Z,2640000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT06M38.00S,2026-04-10T23:54:29.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,46,51,2026-04-10T23:54:49Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,264.0,,,,,,,,,,,,,,,,,
268,PT06M29.00S,2026-04-10T23:55:20.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,91.27792378449409,95.09803921568627,1610612766,46,51,2026-04-10T23:55:27Z,2670000,False,225.0,29.0,1,right,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
269,PT06M27.00S,2026-04-10T23:55:22.2Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,46,51,2026-04-10T23:55:27Z,2680000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,,
270,PT06M09.00S,2026-04-10T23:55:40.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,6.915243101182654,58.333333333333336,1610612765,46,53,2026-04-11T00:05:35Z,2690000,False,-42.0,13.0,1,left,I. Stewart turnaround bank Jump Shot (3 PTS),[1630191],1610612765.0,DET,turnaround bank,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,4.35,Made,,,,,,,,,,,,3.0,,,,,,
271,PT05M57.00S,2026-04-10T23:55:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,91.27792378449409,56.61764705882353,1610612766,48,53,2026-04-10T23:55:56Z,2700000,False,33.0,29.0,1,right,C. White driving Layup (10 PTS),[1629632],1610612766.0,CHA,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,,,,,,,,,,,,10.0,,,,,,
272,PT05M33.00S,2026-04-10T23:56:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,8.754927726675426,50.0,1610612765,48,55,2026-04-10T23:56:19Z,2710000,False,0.0,30.0,1,left,I. Stewart driving Layup (5 PTS) (A. Thompson 3 AST),"[1630191, 1641709]",1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,,,,,,,,5.0,,,,A. Thompson,1641709.0,3.0
274,PT05M22.00S,2026-04-10T23:56:27.8Z,2,REGULAR,3pt,Jump Shot,[],1641706,66.5735873850197,52.94117647058824,1610612766,48,55,2026-04-11T00:06:26Z,2730000,False,15.0,262.0,1,right,MISS B. Miller 26' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
275,PT05M22.00S,2026-04-10T23:56:29.7Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,48,55,2026-04-10T23:56:29Z,2740000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,274.0,4.0,3.0,1.0,,,,,,,,,,,,,,
276,PT05M22.00S,2026-04-10T23:56:34.2Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612766,48,55,2026-04-10T23:57:05Z,2750000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1630191, 1631217]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2004.0,1.0,0.0,Diabaté,1631217.0,,,,,,,
278,PT05M22.00S,2026-04-10T23:57:22.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631217,,,1610612766,48,55,2026-04-10T23:57:22Z,2770000,False,,,0,,MISS M. Diabaté Free Throw 1 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT05M22.00S,2026-04-10T23:57:22.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,48,55,2026-04-10T23:57:22Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,,
280,PT05M22.00S,2026-04-10T23:57:24.0Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,48,55,2026-04-10T23:57:45Z,2790000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M22.00S,2026-04-10T23:57:24.0Z,2,REGULAR,substitution,out,[],1629750,,,1610612766,48,55,2026-04-10T23:57:45Z,2800000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M22.00S,2026-04-10T23:57:24.0Z,2,REGULAR,substitution,out,[],1630191,,,1610612766,48,55,2026-04-10T23:57:45Z,2810000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M22.00S,2026-04-10T23:57:24.0Z,2,REGULAR,substitution,in,[],1642883,,,1610612766,48,55,2026-04-10T23:57:45Z,2820000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M22.00S,2026-04-10T23:57:24.0Z,2,REGULAR,substitution,in,[],1631105,,,1610612766,48,55,2026-04-10T23:57:45Z,2830000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M22.00S,2026-04-10T23:57:24.0Z,2,REGULAR,substitution,in,[],202699,,,1610612766,48,55,2026-04-10T23:57:45Z,2840000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M22.00S,2026-04-10T23:57:58.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631217,,,1610612766,49,55,2026-04-10T23:57:58Z,2850000,False,,,0,,M. Diabaté Free Throw 2 of 2 (4 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
287,PT05M12.00S,2026-04-10T23:58:13.9Z,2,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612765,49,55,2026-04-10T23:58:27Z,2860000,False,,,0,,M. Diabaté shooting personal FOUL (2 PF) (Thompson 2 FT),"[1631217, 1641709]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,2.0,0.0,Thompson,1641709.0,,,,,,,
290,PT05M12.00S,2026-04-10T23:58:44.2Z,2,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,49,56,2026-04-10T23:58:44Z,2880000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
291,PT05M12.00S,2026-04-10T23:58:47.6Z,2,REGULAR,substitution,out,[],1631217,,,1610612765,49,56,2026-04-10T23:58:51Z,2890000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M12.00S,2026-04-10T23:58:47.6Z,2,REGULAR,substitution,in,[],1641750,,,1610612765,49,56,2026-04-10T23:58:51Z,2900000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M12.00S,2026-04-10T23:59:06.9Z,2,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,49,57,2026-04-10T23:59:06Z,2910000,False,,,0,,A. Thompson Free Throw 2 of 2 (8 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
294,PT05M00.00S,2026-04-10T23:59:21.4Z,2,REGULAR,3pt,Jump Shot,[],1642883,91.5407358738502,95.83333333333334,1610612766,49,57,2026-04-10T23:59:25Z,2920000,False,229.0,27.0,1,right,MISS S. James 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
295,PT04M59.00S,2026-04-10T23:59:23.2Z,2,REGULAR,rebound,offensive,[],1641750,,,1610612766,49,57,2026-04-10T23:59:23Z,2930000,False,,,0,,R. Kalkbrenner REBOUND (Off:2 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Right Corner 3,24+ Right,,,294.0,2.0,0.0,2.0,,,,,,,,,,,,,,
296,PT04M59.00S,2026-04-10T23:59:26.5Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612766,49,57,2026-04-10T23:59:36Z,2940000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Kalkbrenner 2 FT),"[1631105, 1641750]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,2.0,0.0,Kalkbrenner,1641750.0,,,,,,,
298,PT04M59.00S,2026-04-10T23:59:49.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641750,,,1610612766,50,57,2026-04-10T23:59:49Z,2960000,False,,,0,,R. Kalkbrenner Free Throw 1 of 2 (3 PTS),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
299,PT04M59.00S,2026-04-11T00:00:06.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641750,,,1610612766,51,57,2026-04-11T00:00:06Z,2970000,False,,,0,,R. Kalkbrenner Free Throw 2 of 2 (4 PTS),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
301,PT04M41.00S,2026-04-11T00:00:26.8Z,2,REGULAR,3pt,Jump Shot,[],1630595,28.86005256241787,76.47058823529412,1610612765,51,57,2026-04-11T00:07:53Z,2980000,False,-132.0,219.0,1,left,MISS C. Cunningham 25' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
302,PT04M40.00S,2026-04-11T00:00:27.8Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,51,57,2026-04-11T00:00:30Z,2990000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,301.0,3.0,3.0,0.0,,,,,,,,,,,,,,
303,PT04M30.00S,2026-04-11T00:00:37.9Z,2,REGULAR,3pt,Jump Shot,[],1641706,70.51576872536137,79.90196078431373,1610612766,54,57,2026-04-11T00:00:41Z,3000000,False,150.0,225.0,1,right,B. Miller 26' 3PT  (11 PTS) (M. Bridges 1 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.99,Made,,,,,,,,,,,,11.0,,,,M. Bridges,1628970.0,1.0
305,PT04M16.00S,2026-04-11T00:00:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,11.645860709592641,64.2156862745098,1610612765,54,59,2026-04-11T00:01:00Z,3020000,False,-71.0,57.0,1,left,C. Cunningham 9' driving Layup (6 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,9.11,Made,,,,,,,,,,,,6.0,,,,,,
306,PT04M16.00S,2026-04-11T00:01:00.1Z,2,REGULAR,foul,personal,['1freethrow'],1641706,,,1610612765,54,59,2026-04-11T00:01:17Z,3030000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (Cunningham 1 FT),"[1641706, 1630595]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,101283.0,2.0,1.0,Cunningham,1630595.0,,,,,,,
308,PT04M16.00S,2026-04-11T00:01:33.1Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,54,59,2026-04-11T00:01:35Z,3050000,False,,,0,,MISS C. Cunningham Free Throw 1 of 1,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
309,PT04M14.00S,2026-04-11T00:01:35.1Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,54,59,2026-04-11T00:01:35Z,3060000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,308.0,2.0,2.0,0.0,,,,,,,,,,,,,,
310,PT03M53.00S,2026-04-11T00:01:54.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,87.99277266754271,48.03921568627451,1610612766,54,59,2026-04-11T00:02:04Z,3070000,False,-10.0,60.0,1,right,MISS B. Miller 6' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
311,PT03M51.00S,2026-04-11T00:01:56.1Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,54,59,2026-04-11T00:02:04Z,3080000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,310.0,4.0,3.0,1.0,,,,,,,,,,,,,,
312,PT03M47.00S,2026-04-11T00:02:01.1Z,2,REGULAR,turnover,lost ball,[],1631105,,,1610612765,54,59,2026-04-11T00:02:07Z,3090000,False,,,0,,J. Duren lost ball TURNOVER (2 TO),"[1631105, 1641706]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Miller,1641706.0,,,
313,PT03M47.00S,2026-04-11T00:02:01.1Z,2,REGULAR,steal,,[],1641706,,,1610612766,54,59,2026-04-11T00:02:03Z,3100000,False,,,0,,B. Miller STEAL (2 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
325,PT03M43.00S,2026-04-11T00:02:08.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642883,93.11760840998686,46.568627450980394,1610612766,54,59,2026-04-11T00:10:08Z,3125000,False,-17.0,12.0,1,right,MISS S. James running DUNK - blocked,"[1642883, 1641709]",1610612766.0,CHA,running,,,James,S. James,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,Thompson,1641709.0,,,,,,,,,,,,
326,PT03M43.00S,2026-04-11T00:02:08.7Z,2,REGULAR,block,,[],1641709,,,1610612766,54,59,2026-04-11T00:05:53Z,3127500,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT03M43.00S,2026-04-11T00:02:08.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,54,59,2026-04-11T00:05:53Z,3128750,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,325.0,,,,,,,,,,,,,,,,,
317,PT03M43.00S,2026-04-11T00:02:36.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,54,59,2026-04-11T00:05:53Z,3140000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M43.00S,2026-04-11T00:02:40.7Z,2,REGULAR,substitution,out,[],1629632,,,1610612765,54,59,2026-04-11T00:05:53Z,3150000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M43.00S,2026-04-11T00:02:40.7Z,2,REGULAR,substitution,out,[],1642883,,,1610612765,54,59,2026-04-11T00:05:53Z,3160000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M43.00S,2026-04-11T00:02:40.7Z,2,REGULAR,substitution,in,[],1642851,,,1610612765,54,59,2026-04-11T00:05:53Z,3170000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M43.00S,2026-04-11T00:02:40.7Z,2,REGULAR,substitution,in,[],1630163,,,1610612765,54,59,2026-04-11T00:05:53Z,3180000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M40.00S,2026-04-11T00:05:42.5Z,2,REGULAR,jumpball,recovered,[],1629130,,,1610612765,54,59,2026-04-11T00:05:42Z,3190000,False,,,0,,Jump Ball J. Duren vs. R. Kalkbrenner: Tip to D. Robinson,"[1629130, 1631105, 1641750]",1610612765.0,DET,challenge,D. Robinson,1629130.0,Robinson,D. Robinson,Duren,1631105.0,Kalkbrenner,1641750.0,,,,,,,,,,,,,,,,,,,,,,
328,PT03M18.00S,2026-04-11T00:06:03.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.802233902759525,61.76470588235294,1610612765,54,59,2026-04-11T00:10:53Z,3220000,False,-59.0,256.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
329,PT03M15.00S,2026-04-11T00:06:06.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,54,59,2026-04-11T00:06:06Z,3230000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,328.0,4.0,4.0,0.0,,,,,,,,,,,,,,
330,PT03M15.00S,2026-04-11T00:06:14.3Z,2,REGULAR,foul,personal,[],202699,,,1610612766,54,59,2026-04-11T00:11:17Z,3240000,False,,,0,,T. Harris personal FOUL (2 PF),"[202699, 1641706]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,101283.0,2.0,0.0,Miller,1641706.0,,,,,,,
332,PT03M12.00S,2026-04-11T00:06:51.4Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612766,54,59,2026-04-11T00:07:02Z,3260000,False,,,0,,J. Duren shooting personal FOUL (3 PF) (Ball 2 FT),"[1631105, 1630163]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,2004.0,3.0,0.0,Ball,1630163.0,,,,,,,
334,PT03M12.00S,2026-04-11T00:07:04.0Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,55,59,2026-04-11T00:07:04Z,3280000,False,,,0,,L. Ball Free Throw 1 of 2 (16 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
335,PT03M12.00S,2026-04-11T00:07:07.6Z,2,REGULAR,substitution,out,[],1631105,,,1610612766,55,59,2026-04-11T00:07:14Z,3290000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M12.00S,2026-04-11T00:07:07.6Z,2,REGULAR,substitution,in,[],1630191,,,1610612766,55,59,2026-04-11T00:07:14Z,3300000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT03M12.00S,2026-04-11T00:07:27.0Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,56,59,2026-04-11T00:07:27Z,3310000,False,,,0,,L. Ball Free Throw 2 of 2 (17 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,17.0,,,,,,
340,PT02M56.00S,2026-04-11T00:07:45.3Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,56,59,2026-04-11T00:07:48Z,3320000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 1641706]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,3.0,Miller,1641706.0,,,
341,PT02M56.00S,2026-04-11T00:07:45.3Z,2,REGULAR,steal,,[],1641706,,,1610612766,56,59,2026-04-11T00:07:47Z,3330000,False,,,0,,B. Miller STEAL (3 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
342,PT02M47.00S,2026-04-11T00:07:54.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642851,90.09526938239159,4.901960784313726,1610612766,59,59,2026-04-11T00:07:57Z,3340000,False,-225.0,41.0,1,right,K. Knueppel 3PT  (8 PTS) (M. Bridges 2 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,22.91,Made,,,,,,,,,,,,8.0,,,,M. Bridges,1628970.0,2.0
344,PT02M36.00S,2026-04-11T00:08:05.1Z,2,REGULAR,2pt,Jump Shot,[],1630595,9.017739816031538,31.127450980392158,1610612765,59,61,2026-04-11T00:12:58Z,3360000,False,94.0,32.0,1,left,C. Cunningham 9' driving floating bank Jump Shot (8 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,9.98,Made,,,,,,,,,,,,8.0,,,,,,
345,PT02M23.00S,2026-04-11T00:08:27.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612766,59,61,2026-04-11T00:09:31Z,3370000,False,,,0,,I. Stewart personal FOUL (2 PF) (Ball 2 FT),"[1630191, 1630163]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,101283.0,2.0,0.0,Ball,1630163.0,,,,,,,
347,PT02M23.00S,2026-04-11T00:09:06.7Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,60,61,2026-04-11T00:09:06Z,3390000,False,,,0,,L. Ball Free Throw 1 of 2 (18 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,18.0,,,,,,
348,PT02M23.00S,2026-04-11T00:09:25.4Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,61,61,2026-04-11T00:09:25Z,3400000,False,,,0,,L. Ball Free Throw 2 of 2 (19 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,19.0,,,,,,
349,PT02M08.00S,2026-04-11T00:09:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,9.149145860709593,44.85294117647059,1610612765,61,63,2026-04-11T00:09:51Z,3410000,False,26.0,34.0,1,left,D. Robinson driving floating Jump Shot (7 PTS) (C. Cunningham 4 AST),"[1629130, 1630595]",1610612765.0,DET,driving floating,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,,,,,,,,7.0,,,,C. Cunningham,1630595.0,4.0
351,PT01M47.00S,2026-04-11T00:10:02.8Z,2,REGULAR,3pt,Jump Shot,[],1642851,69.46452036793693,82.1078431372549,1610612766,61,63,2026-04-11T00:10:06Z,3430000,False,161.0,235.0,1,right,MISS K. Knueppel 28' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,28.42,Missed,,,,,,,,,,,,,,,,,,
352,PT01M45.00S,2026-04-11T00:10:04.8Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,61,63,2026-04-11T00:10:06Z,3440000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,351.0,4.0,3.0,1.0,,,,,,,,,,,,,,
353,PT01M40.00S,2026-04-11T00:10:10.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,22.421156373193167,88.72549019607843,1610612765,61,66,2026-04-11T00:10:17Z,3450000,False,-194.0,158.0,1,left,D. Robinson 25' 3PT running (10 PTS) (C. Cunningham 5 AST),"[1629130, 1630595]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.01,Made,,,,,,,,,,,,10.0,,,,C. Cunningham,1630595.0,5.0
355,PT01M16.00S,2026-04-11T00:10:33.5Z,2,REGULAR,turnover,bad pass,[],1641706,,,1610612766,61,66,2026-04-11T00:10:39Z,3470000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1630595]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0,,,
