actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
266,PT06M24.00S,2025-11-29T01:24:04.1Z,2,REGULAR,2pt,Jump Shot,[],1628989,82.07950065703022,24.019607843137255,1610612741,54,46,2025-11-29T01:24:57Z,2640000,False,-130.0,116.0,1,right,MISS K. Huerter 17' step back Shot,[1628989],1610612741.0,CHI,step back,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,17.42,Missed,,,,,,,,,,,,,,,,,,
267,PT06M22.00S,2025-11-29T01:24:06.2Z,2,REGULAR,rebound,defensive,[],1641750,,,1610612766,54,46,2025-11-29T01:24:06Z,2650000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,
268,PT06M14.00S,2025-11-29T01:24:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,9.937582128777924,47.794117647058826,1610612766,56,46,2025-11-29T01:25:28Z,2660000,False,11.0,41.0,1,left,C. Sexton driving Layup (7 PTS),[1629012],1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,4.24,Made,7.0,,,,,,,,,,,,,,,,,
269,PT06M01.00S,2025-11-29T01:24:27.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,86.94152431011827,61.51960784313726,1610612741,56,46,2025-11-29T01:24:31Z,2670000,False,58.0,70.0,1,right,MISS J. Giddey 9' Jump Shot - blocked,"[1630581, 1629012]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,9.08,Missed,,,,,Sexton,1629012.0,,,,,,,,,,,,
270,PT06M01.00S,2025-11-29T01:24:27.4Z,2,REGULAR,block,,[],1629012,,,1610612741,56,46,2025-11-29T01:24:30Z,2680000,False,,,0,,C. Sexton BLOCK (1 BLK),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
271,PT05M58.00S,2025-11-29T01:24:30.4Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,56,46,2025-11-29T01:24:31Z,2690000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,
272,PT05M58.00S,2025-11-29T01:24:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642883,7.046649145860711,48.28431372549019,1610612766,56,46,2025-11-29T03:18:51Z,2700000,False,9.0,14.0,1,left,MISS S. James running Layup - blocked,"[1642883, 1630200]",1610612766.0,CHA,running,,,James,S. James,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,Jones,1630200.0,,,,,,,,,,,,
273,PT05M58.00S,2025-11-29T01:24:33.1Z,2,REGULAR,block,,[],1630200,,,1610612766,56,46,2025-11-29T01:24:35Z,2710000,False,,,0,,T. Jones BLOCK (1 BLK),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT05M58.00S,2025-11-29T01:24:33.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,56,46,2025-11-29T01:24:38Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,272.0,,,,,,,,,,,
276,PT05M54.00S,2025-11-29T01:24:52.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,8.360709592641262,95.34313725490196,1610612766,56,46,2025-11-29T01:24:57Z,2740000,False,-227.0,26.0,1,left,MISS T. Mann 3PT,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
277,PT05M50.00S,2025-11-29T01:24:56.6Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,56,46,2025-11-29T01:24:56Z,2750000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,276.0,2.0,1.0,1.0,,,,,,,,
278,PT05M50.00S,2025-11-29T01:24:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,5.590000152587891,50.0,1610612766,56,46,2025-11-29T01:24:56Z,2760000,False,0.0,0.0,1,left,MISS M. Bridges tip Layup,[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
279,PT05M49.00S,2025-11-29T01:24:57.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,56,46,2025-11-29T01:24:57Z,2770000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,
280,PT05M38.00S,2025-11-29T01:25:09.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,85.23324572930355,51.9607843137255,1610612741,56,48,2025-11-29T01:27:58Z,2780000,False,10.0,86.0,1,right,N. Vučević 8' floating Jump Shot (4 PTS) (K. Huerter 1 AST),"[202696, 1628989]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,8.69,Made,4.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
282,PT05M22.00S,2025-11-29T01:25:26.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641750,6.389618922470433,50.49019607843137,1610612766,58,48,2025-11-29T01:25:30Z,2800000,False,-2.0,8.0,1,left,R. Kalkbrenner alley-oop DUNK (4 PTS) (M. Bridges 4 AST),"[1641750, 1628970]",1610612766.0,CHA,alley-oop,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,0.8,Made,4.0,M. Bridges,1628970.0,4.0,,,,,,,,,,,,,,
284,PT05M22.00S,2025-11-29T01:25:30.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,58,48,2025-11-29T01:25:30Z,2820000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M00.00S,2025-11-29T01:28:44.7Z,2,REGULAR,3pt,Jump Shot,[],1630200,95.22010512483574,95.09803921568627,1610612741,58,48,2025-11-29T01:28:50Z,2830000,False,225.0,-8.0,1,right,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
286,PT04M58.00S,2025-11-29T01:28:46.7Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,58,48,2025-11-29T01:28:46Z,2840000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,
287,PT04M41.00S,2025-11-29T01:29:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,10.85742444152431,47.30392156862745,1610612766,58,48,2025-11-29T01:29:07Z,2850000,False,13.0,50.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
288,PT04M40.00S,2025-11-29T01:29:04.4Z,2,REGULAR,rebound,offensive,[],1641750,,,1610612766,58,48,2025-11-29T01:29:04Z,2860000,False,,,0,,R. Kalkbrenner REBOUND (Off:2 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,287.0,4.0,2.0,2.0,,,,,,,,
289,PT04M33.00S,2025-11-29T01:29:11.0Z,2,REGULAR,turnover,lost ball,[],1630544,,,1610612766,58,48,2025-11-29T01:29:17Z,2870000,False,,,0,,T. Mann lost ball TURNOVER (2 TO),"[1630544, 1630581]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,,,,,Giddey,1630581.0
290,PT04M33.00S,2025-11-29T01:29:11.0Z,2,REGULAR,steal,,[],1630581,,,1610612741,58,48,2025-11-29T01:29:12Z,2880000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
291,PT04M29.00S,2025-11-29T01:29:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,92.46057818659659,49.754901960784316,1610612741,58,50,2025-11-29T01:29:24Z,2890000,False,-1.0,18.0,1,right,T. Jones running Layup (6 PTS) (J. Giddey 3 AST),"[1630200, 1630581]",1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.84,Made,6.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
293,PT04M03.00S,2025-11-29T01:29:41.4Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,58,50,2025-11-29T01:29:47Z,2910000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 1630200]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Jones,1630200.0
294,PT04M03.00S,2025-11-29T01:29:41.4Z,2,REGULAR,steal,,[],1630200,,,1610612741,58,50,2025-11-29T01:29:43Z,2920000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
295,PT04M00.00S,2025-11-29T01:29:44.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630581,92.85479632063075,48.529411764705884,1610612741,58,52,2025-11-29T01:33:56Z,2930000,False,-7.0,15.0,1,right,J. Giddey running Layup (8 PTS) (T. Jones 2 AST),"[1630581, 1630200]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.65,Made,8.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
297,PT04M00.00S,2025-11-29T01:29:51.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,58,52,2025-11-29T01:29:51Z,2950000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M00.00S,2025-11-29T01:31:03.1Z,2,REGULAR,substitution,out,[],1630544,,,1610612766,58,52,2025-11-29T01:31:19Z,2960000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M00.00S,2025-11-29T01:31:03.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612766,58,52,2025-11-29T01:31:19Z,2970000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M00.00S,2025-11-29T01:31:03.1Z,2,REGULAR,substitution,in,[],1642851,,,1610612766,58,52,2025-11-29T01:31:19Z,2980000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M00.00S,2025-11-29T01:31:03.1Z,2,REGULAR,substitution,in,[],1629632,,,1610612766,58,52,2025-11-29T01:31:19Z,2990000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M35.00S,2025-11-29T01:31:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.783837056504599,52.450980392156865,1610612766,58,52,2025-11-29T01:31:43Z,3000000,False,-12.0,11.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
303,PT03M33.00S,2025-11-29T01:31:40.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,58,52,2025-11-29T01:31:40Z,3010000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,302.0,5.0,5.0,0.0,,,,,,,,
304,PT03M29.00S,2025-11-29T01:31:43.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,70.77858081471747,78.92156862745098,1610612741,58,52,2025-11-29T01:34:14Z,3020000,False,145.0,222.0,1,right,MISS C. White 26' running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.51,Missed,,,,,,,,,,,,,,,,,,
305,PT03M25.00S,2025-11-29T01:31:48.4Z,2,REGULAR,rebound,offensive,[],1629632,,,1610612741,58,52,2025-11-29T01:31:48Z,3030000,False,,,0,,C. White REBOUND (Off:1 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,304.0,2.0,1.0,1.0,,,,,,,,
306,PT03M16.00S,2025-11-29T01:31:57.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,91.01511169513797,46.32352941176471,1610612741,58,52,2025-11-29T01:32:01Z,3040000,False,-18.0,32.0,1,right,MISS C. White driving Layup - blocked,"[1629632, 1641750]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,Kalkbrenner,1641750.0,,,,,,,,,,,,
307,PT03M16.00S,2025-11-29T01:31:57.5Z,2,REGULAR,block,,[],1641750,,,1610612741,58,52,2025-11-29T01:32:00Z,3050000,False,,,0,,R. Kalkbrenner BLOCK (1 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT03M13.00S,2025-11-29T01:32:00.5Z,2,REGULAR,rebound,defensive,[],1641750,,,1610612766,58,52,2025-11-29T01:32:01Z,3060000,False,,,0,,R. Kalkbrenner REBOUND (Off:2 Def:3),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,306.0,5.0,3.0,2.0,,,,,,,,
309,PT03M09.00S,2025-11-29T01:32:04.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642851,28.991458607095925,22.058823529411764,1610612766,61,52,2025-11-29T01:35:13Z,3070000,False,140.0,220.0,1,left,K. Knueppel 26' 3PT running (9 PTS) (S. James 2 AST),"[1642851, 1642883]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,26.06,Made,9.0,S. James,1642883.0,2.0,,,,,,,,,,,,,,
311,PT02M55.00S,2025-11-29T01:32:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,92.59198423127464,47.794117647058826,1610612741,61,54,2025-11-29T01:32:23Z,3090000,False,-11.0,17.0,1,right,M. Buzelis driving Layup (6 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.03,Made,6.0,,,,,,,,,,,,,,,,,
312,PT02M40.00S,2025-11-29T01:32:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.1268068331143235,51.225490196078425,1610612766,63,54,2025-11-29T01:32:38Z,3100000,False,-6.0,5.0,1,left,C. Sexton driving Layup (9 PTS),[1629012],1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.8,Made,9.0,,,,,,,,,,,,,,,,,
313,PT02M25.00S,2025-11-29T01:32:47.9Z,2,REGULAR,3pt,Jump Shot,[],202696,68.28186596583443,70.83333333333334,1610612741,63,54,2025-11-29T01:32:52Z,3110000,False,104.0,246.0,1,right,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
314,PT02M24.00S,2025-11-29T01:32:48.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,63,54,2025-11-29T01:36:44Z,3120000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,313.0,3.0,2.0,1.0,,,,,,,,
315,PT02M13.00S,2025-11-29T01:33:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,11.12023653088042,42.40196078431372,1610612766,65,54,2025-11-29T01:33:06Z,3130000,False,38.0,52.0,1,left,M. Bridges 6' floating Jump Shot (4 PTS),[1628970],1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,4.0,,,,,,,,,,,,,,,,,
316,PT02M02.00S,2025-11-29T01:33:14.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612741,65,54,2025-11-29T01:33:39Z,3140000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Giddey 2 FT),"[1629012, 1630581]",1610612766.0,CHA,shooting,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202041.0,,1.0,0.0,Giddey,1630581.0,,
318,PT02M02.00S,2025-11-29T01:33:43.0Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,65,55,2025-11-29T01:33:43Z,3160000,False,,,0,,J. Giddey Free Throw 1 of 2 (9 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
319,PT02M02.00S,2025-11-29T01:33:43.9Z,2,REGULAR,substitution,out,[],1642883,,,1610612741,65,55,2025-11-29T01:33:48Z,3170000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M02.00S,2025-11-29T01:33:43.9Z,2,REGULAR,substitution,in,[],1641706,,,1610612741,65,55,2025-11-29T01:33:48Z,3180000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M02.00S,2025-11-29T01:34:01.3Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,65,56,2025-11-29T01:34:01Z,3190000,False,,,0,,J. Giddey Free Throw 2 of 2 (10 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
322,PT01M51.00S,2025-11-29T01:34:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.5722733245729295,49.01960784313725,1610612766,65,56,2025-11-29T01:34:18Z,3200000,False,5.0,19.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
323,PT01M49.00S,2025-11-29T01:34:16.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,65,56,2025-11-29T01:34:18Z,3210000,False,,,0,,N. Vučević REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,322.0,4.0,4.0,0.0,,,,,,,,
324,PT01M38.00S,2025-11-29T01:34:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.06636005256242,51.225490196078425,1610612741,65,56,2025-11-29T01:34:30Z,3220000,False,6.0,22.0,1,right,MISS T. Jones driving reverse Layup - blocked,"[1630200, 1641706]",1610612741.0,CHI,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,Miller,1641706.0,,,,,,,,,,,,
325,PT01M38.00S,2025-11-29T01:34:27.0Z,2,REGULAR,block,,[],1641706,,,1610612741,65,56,2025-11-29T01:34:29Z,3230000,False,,,0,,B. Miller BLOCK (3 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT01M36.00S,2025-11-29T01:34:29.0Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,65,56,2025-11-29T01:34:30Z,3240000,False,,,0,,B. Miller REBOUND (Off:1 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,324.0,2.0,1.0,1.0,,,,,,,,
327,PT01M33.00S,2025-11-29T01:34:34.8Z,2,REGULAR,turnover,out-of-bounds,[],1642851,,,1610612766,65,56,2025-11-29T01:34:44Z,3250000,False,,,0,,K. Knueppel step out-of-bounds TURNOVER (1 TO),[1642851],1610612766.0,CHA,step,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,1628954.0,1.0,,,,,,
328,PT01M23.00S,2025-11-29T01:34:56.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,81.8166885676741,45.588235294117645,1610612741,65,58,2025-11-29T01:35:00Z,3260000,False,-22.0,118.0,1,right,N. Vučević 12' floating Jump Shot (6 PTS) (J. Giddey 4 AST),"[202696, 1630581]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,12.04,Made,6.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
330,PT01M05.00S,2025-11-29T01:35:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,10.200394218134035,53.92156862745098,1610612766,65,58,2025-11-29T01:35:19Z,3280000,False,-20.0,43.0,1,left,MISS B. Miller driving Layup,[1641706],1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,,,,,,,,,,,,,,,,,,
331,PT01M02.00S,2025-11-29T01:35:17.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,65,58,2025-11-29T01:35:19Z,3290000,False,,,0,,N. Vučević REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,330.0,5.0,5.0,0.0,,,,,,,,
332,PT00M59.10S,2025-11-29T01:35:20.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,92.59198423127464,50.245098039215684,1610612741,65,60,2025-11-29T01:35:27Z,3300000,False,1.0,17.0,1,right,T. Jones running Layup (8 PTS) (J. Giddey 5 AST),"[1630200, 1630581]",1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.71,Made,8.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,
334,PT00M38.30S,2025-11-29T01:35:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.521024967148489,51.470588235294116,1610612766,67,60,2025-11-29T01:35:48Z,3320000,False,-7.0,9.0,1,left,C. Sexton driving Layup (11 PTS),[1629012],1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.15,Made,11.0,,,,,,,,,,,,,,,,,
335,PT00M26.30S,2025-11-29T01:36:00.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642851,,,1610612741,67,60,2025-11-29T01:36:12Z,3330000,False,,,0,,K. Knueppel shooting personal FOUL (3 PF) (Jones 2 FT),"[1642851, 1630200]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628954.0,,3.0,0.0,Jones,1630200.0,,
337,PT00M26.30S,2025-11-29T01:36:25.5Z,2,REGULAR,freethrow,1 of 2,[],1630200,,,1610612741,67,61,2025-11-29T01:36:25Z,3350000,False,,,0,,T. Jones Free Throw 1 of 2 (9 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
338,PT00M26.30S,2025-11-29T01:36:27.8Z,2,REGULAR,substitution,out,[],1642851,,,1610612741,67,61,2025-11-29T01:36:44Z,3360000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M26.30S,2025-11-29T01:36:27.8Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,67,61,2025-11-29T01:36:44Z,3370000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M26.30S,2025-11-29T01:36:27.8Z,2,REGULAR,substitution,in,[],1630163,,,1610612741,67,61,2025-11-29T01:36:44Z,3380000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M26.30S,2025-11-29T01:36:27.8Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,67,61,2025-11-29T01:36:44Z,3390000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M26.30S,2025-11-29T01:36:55.8Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612741,67,62,2025-11-29T01:36:55Z,3400000,False,,,0,,T. Jones Free Throw 2 of 2 (10 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
343,PT00M03.10S,2025-11-29T01:37:20.8Z,2,REGULAR,3pt,Jump Shot,[],1641706,31.225361366622867,30.392156862745097,1610612766,67,62,2025-11-29T01:37:28Z,3410000,False,98.0,241.0,1,left,MISS B. Miller 26' step back 3PT,[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
344,PT00M02.30S,2025-11-29T01:37:21.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,67,62,2025-11-29T01:37:28Z,3420000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,343.0,,,,,,,,,,,
