actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
274,PT06M19.00S,2026-03-17T23:51:41.4Z,2,REGULAR,substitution,in,[],1629684,,,1610612748,41,41,2026-03-17T23:51:49Z,2700000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M19.00S,2026-03-17T23:51:41.4Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,41,41,2026-03-17T23:51:49Z,2710000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M07.00S,2026-03-17T23:52:09.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641796,13.87976346911958,42.40196078431372,1610612748,41,41,2026-03-18T00:18:51Z,2720000,False,38.0,78.0,1,left,MISS P. Larsson 8' driving floating Shot,[1641796],1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,8.68,Missed,,,,,,,,,,,,,,,,,,
277,PT06M07.00S,2026-03-17T23:52:09.6Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,41,41,2026-03-17T23:53:14Z,2730000,False,,,0,,K. Ware REBOUND (Off:1 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,276.0,4.0,3.0,1.0,,,,,,,,,,,,,,
278,PT06M07.00S,2026-03-17T23:52:13.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631217,,,1610612748,41,41,2026-03-17T23:52:27Z,2740000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (Ware 2 FT),"[1631217, 1642276]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,1.0,0.0,Ware,1642276.0,,,,,,,,,
280,PT06M07.00S,2026-03-17T23:52:36.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642276,,,1610612748,41,42,2026-03-17T23:53:03Z,2760000,False,,,0,,K. Ware Free Throw 1 of 2 (3 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
281,PT06M07.00S,2026-03-17T23:52:47.2Z,2,REGULAR,substitution,out,[],1642883,,,1610612748,41,42,2026-03-17T23:52:51Z,2770000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M07.00S,2026-03-17T23:52:47.2Z,2,REGULAR,substitution,in,[],1641706,,,1610612748,41,42,2026-03-17T23:52:51Z,2780000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M07.00S,2026-03-17T23:52:36.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642276,,,1610612748,41,42,2026-03-17T23:53:03Z,2790000,False,,,0,,MISS K. Ware Free Throw 2 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
284,PT06M05.00S,2026-03-17T23:52:38.3Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,41,42,2026-03-17T23:53:03Z,2800000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,283.0,5.0,3.0,2.0,,,,,,,,,,,,,,
285,PT05M46.00S,2026-03-17T23:53:20.3Z,2,REGULAR,2pt,Jump Shot,[],1641706,82.21090670170827,70.58823529411765,1610612766,41,42,2026-03-17T23:53:23Z,2810000,False,103.0,115.0,1,right,MISS B. Miller 15' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,15.41,Missed,,,,,,,,,,,,,,,,,,
286,PT05M44.00S,2026-03-17T23:53:22.3Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,41,42,2026-03-17T23:53:23Z,2820000,False,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,285.0,4.0,3.0,1.0,,,,,,,,,,,,,,
287,PT05M37.00S,2026-03-17T23:53:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,13.485545335085414,49.754901960784316,1610612748,41,42,2026-03-18T00:04:43Z,2830000,False,1.0,74.0,1,left,MISS T. Herro 7' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
288,PT05M35.00S,2026-03-17T23:53:31.4Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,41,42,2026-03-18T00:04:43Z,2840000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,287.0,6.0,4.0,2.0,,,,,,,,,,,,,,
289,PT05M30.00S,2026-03-17T23:53:36.6Z,2,REGULAR,2pt,Jump Shot,[],1629632,81.42247043363994,24.509803921568626,1610612766,43,42,2026-03-18T00:19:29Z,2850000,False,-127.0,122.0,1,right,C. White 17' pullup Jump Shot (9 PTS) (B. Miller 1 AST),"[1629632, 1641706]",1610612766.0,CHA,pullup,,,White,C. White,,,,,Mid-Range,16-24 Left Center,17.65,Made,,,,,,,,,,9.0,,B. Miller,1641706.0,1.0,,,,
290,PT05M12.00S,2026-03-17T23:53:57.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612748,43,42,2026-03-17T23:54:06Z,2860000,False,,,0,,C. White shooting personal FOUL (2 PF) (Larsson 2 FT),"[1629632, 1641796]",1610612766.0,CHA,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,2.0,0.0,Larsson,1641796.0,,,,,,,,,
293,PT05M12.00S,2026-03-17T23:54:23.9Z,2,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,43,43,2026-03-17T23:54:23Z,2880000,False,,,0,,P. Larsson Free Throw 1 of 2 (1 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
294,PT05M12.00S,2026-03-17T23:54:26.8Z,2,REGULAR,substitution,out,[],1631323,,,1610612748,43,43,2026-03-17T23:54:33Z,2890000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M12.00S,2026-03-17T23:54:26.8Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,43,43,2026-03-17T23:54:33Z,2900000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M12.00S,2026-03-17T23:54:43.3Z,2,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,43,44,2026-03-17T23:54:43Z,2910000,False,,,0,,P. Larsson Free Throw 2 of 2 (2 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
297,PT04M47.00S,2026-03-17T23:55:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,89.56964520367937,42.64705882352941,1610612766,43,44,2026-03-18T00:20:16Z,2920000,False,-37.0,46.0,1,right,MISS B. Miller driving finger roll Layup,[1641706],1610612766.0,CHA,driving finger roll,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
298,PT04M45.00S,2026-03-17T23:55:11.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,43,44,2026-03-18T00:20:16Z,2930000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,297.0,,,,,,,,,,,,,,,,,
300,PT04M32.00S,2026-03-17T23:55:46.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629632,84.31340341655716,41.42156862745098,1610612766,45,44,2026-03-17T23:55:50Z,2950000,False,-43.0,95.0,1,right,C. White 10' fadeaway Jump Shot (11 PTS),[1629632],1610612766.0,CHA,fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,10.42,Made,,,,,,,,,,11.0,,,,,,,,
301,PT04M16.00S,2026-03-17T23:56:02.1Z,2,REGULAR,3pt,Jump Shot,[],1630558,32.14520367936925,52.69607843137255,1610612748,45,44,2026-03-17T23:56:06Z,2960000,False,-13.0,250.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.01,Missed,,,,,,,,,,,,,,,,,,
302,PT04M14.00S,2026-03-17T23:56:04.1Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,45,44,2026-03-17T23:56:06Z,2970000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,,,
303,PT04M08.00S,2026-03-17T23:56:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,62.23718791064389,22.794117647058822,1610612766,45,44,2026-03-17T23:56:15Z,2980000,False,-136.0,302.0,1,right,MISS C. White 33' pullup 3PT,[1629632],1610612766.0,CHA,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,33.17,Missed,,,,,,,,,,,,,,,,,,
304,PT04M05.00S,2026-03-17T23:56:13.8Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,45,44,2026-03-17T23:56:15Z,2990000,False,,,0,,T. Herro REBOUND (Off:1 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,303.0,5.0,4.0,1.0,,,,,,,,,,,,,,
305,PT04M02.00S,2026-03-17T23:56:20.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612748,45,44,2026-03-17T23:56:31Z,3000000,False,,,0,,C. White personal FOUL (3 PF) (Jaquez Jr. 2 FT),"[1629632, 1631170]",1610612766.0,CHA,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,3.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,
307,PT04M02.00S,2026-03-17T23:56:47.5Z,2,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,45,45,2026-03-17T23:56:47Z,3020000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (3 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
308,PT04M02.00S,2026-03-17T23:56:56.0Z,2,REGULAR,substitution,out,[],1629632,,,1610612748,45,45,2026-03-17T23:56:58Z,3030000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M02.00S,2026-03-17T23:56:56.0Z,2,REGULAR,substitution,in,[],1630163,,,1610612748,45,45,2026-03-17T23:56:58Z,3040000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M02.00S,2026-03-17T23:57:04.7Z,2,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,45,46,2026-03-17T23:57:04Z,3050000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (4 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
311,PT03M54.00S,2026-03-17T23:57:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,86.81011826544021,43.13725490196079,1610612766,47,46,2026-03-17T23:57:18Z,3060000,False,-34.0,71.0,1,right,L. Ball 7' driving floating Jump Shot (11 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,,,,,,,,,,11.0,,,,,,,,
312,PT03M35.00S,2026-03-17T23:57:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,14.14257555847569,49.26470588235294,1610612748,47,48,2026-03-18T00:29:50Z,3070000,False,4.0,80.0,1,left,J. Jaquez Jr. 8' turnaround Jump Shot (6 PTS) (T. Herro 2 AST),"[1631170, 1629639]",1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.05,Made,,,,,,,,,,6.0,,T. Herro,1629639.0,2.0,,,,
313,PT03M25.00S,2026-03-17T23:57:44.0Z,2,REGULAR,3pt,Jump Shot,[],1630163,68.9388961892247,25.49019607843137,1610612766,47,48,2026-03-17T23:57:52Z,3080000,False,-123.0,239.0,1,right,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
314,PT03M24.00S,2026-03-17T23:57:45.0Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612766,47,48,2026-03-17T23:57:52Z,3090000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,313.0,2.0,1.0,1.0,,,,,,,,,,,,,,
315,PT03M24.00S,2026-03-17T23:57:53.0Z,2,REGULAR,turnover,out-of-bounds,[],1630182,,,1610612766,47,48,2026-03-17T23:57:57Z,3100000,False,,,0,,J. Green step out-of-bounds TURNOVER (1 TO),[1630182],1610612766.0,CHA,step,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,,,,,,1.0,,,,,,,
316,PT03M14.00S,2026-03-17T23:58:06.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641706,,,1610612748,47,48,2026-03-17T23:58:28Z,3110000,False,,,0,,B. Miller shooting personal FOUL (3 PF) (Larsson 2 FT),"[1641706, 1641796]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,3.0,0.0,Larsson,1641796.0,,,,,,,,,
319,PT03M14.00S,2026-03-17T23:58:39.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641796,,,1610612748,47,48,2026-03-17T23:58:39Z,3130000,False,,,0,,MISS P. Larsson Free Throw 1 of 2,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT03M14.00S,2026-03-17T23:58:39.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,47,48,2026-03-17T23:58:39Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,
321,PT03M14.00S,2026-03-17T23:58:44.0Z,2,REGULAR,substitution,out,[],1641706,,,1610612748,47,48,2026-03-17T23:58:49Z,3150000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M14.00S,2026-03-17T23:58:44.0Z,2,REGULAR,substitution,in,[],1642851,,,1610612748,47,48,2026-03-17T23:58:49Z,3160000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M14.00S,2026-03-17T23:59:00.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641796,,,1610612748,47,49,2026-03-17T23:59:00Z,3170000,False,,,0,,P. Larsson Free Throw 2 of 2 (3 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
324,PT03M07.00S,2026-03-17T23:59:22.8Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612766,47,49,2026-03-18T00:01:22Z,3180000,False,,,0,,D. Mitchell flagrant-type-1 personal FOUL (1 PF) (Ball 2 FT),"[1630558, 1630163]",1610612748.0,MIA,flagrant-type-1,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,1627963.0,1.0,0.0,Ball,1630163.0,,,,,,,,,
327,PT03M07.00S,2026-03-18T00:01:28.3Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,47,49,2026-03-18T00:01:28Z,3210000,False,,,0,,MISS L. Ball flagrant Free Throw 1 of 2,[1630163],1610612766.0,CHA,flagrant,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT03M07.00S,2026-03-18T00:01:28.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,47,49,2026-03-18T00:01:28Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,,
329,PT03M07.00S,2026-03-18T00:01:40.2Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,48,49,2026-03-18T00:01:40Z,3230000,False,,,0,,L. Ball flagrant Free Throw 2 of 2 (12 PTS),[1630163],1610612766.0,CHA,flagrant,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
330,PT02M51.00S,2026-03-18T00:02:10.9Z,2,REGULAR,2pt,Jump Shot,[],1629684,91.67214191852825,70.58823529411765,1610612766,50,49,2026-03-18T00:02:28Z,3240000,False,103.0,26.0,1,right,G. Williams 10' turnaround fadeaway Jump Shot (3 PTS) (L. Ball 3 AST),"[1629684, 1630163]",1610612766.0,CHA,turnaround fadeaway,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,10.61,Made,,,,,,,,,,3.0,,L. Ball,1630163.0,3.0,,,,
331,PT02M39.00S,2026-03-18T00:02:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,10.85742444152431,43.38235294117647,1610612748,50,51,2026-03-18T00:23:16Z,3250000,False,33.0,50.0,1,left,P. Larsson driving floating bank Jump Shot (5 PTS) (T. Herro 3 AST),"[1641796, 1629639]",1610612748.0,MIA,driving floating bank,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,,,,,,,,,,5.0,,T. Herro,1629639.0,3.0,,,,
333,PT02M26.00S,2026-03-18T00:02:36.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,82.21090670170827,57.84313725490197,1610612766,52,51,2026-03-18T00:03:05Z,3270000,False,39.0,115.0,1,right,L. Ball 12' pullup Jump Shot (14 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,12.12,Made,,,,,,,,,,14.0,,,,,,,,
334,PT02M15.00S,2026-03-18T00:02:50.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642851,,,1610612748,52,51,2026-03-18T00:03:02Z,3280000,False,,,0,,K. Knueppel shooting personal FOUL (3 PF) (Larsson 2 FT),"[1642851, 1641796]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,3.0,0.0,Larsson,1641796.0,,,,,,,,,
338,PT02M15.00S,2026-03-18T00:03:08.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,52,51,2026-03-18T00:03:08Z,3300000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT02M15.00S,2026-03-18T00:03:09.6Z,2,REGULAR,substitution,out,[],1642851,,,1610612748,52,51,2026-03-18T00:06:01Z,3310000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M15.00S,2026-03-18T00:03:09.6Z,2,REGULAR,substitution,out,[],1642276,,,1610612748,52,51,2026-03-18T00:06:01Z,3320000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT02M15.00S,2026-03-18T00:03:09.6Z,2,REGULAR,substitution,out,[],1630558,,,1610612748,52,51,2026-03-18T00:06:01Z,3330000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M15.00S,2026-03-18T00:03:09.6Z,2,REGULAR,substitution,in,[],1628970,,,1610612748,52,51,2026-03-18T00:06:01Z,3340000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M15.00S,2026-03-18T00:03:09.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612748,52,51,2026-03-18T00:06:01Z,3350000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT02M15.00S,2026-03-18T00:03:09.6Z,2,REGULAR,substitution,in,[],1642352,,,1610612748,52,51,2026-03-18T00:06:01Z,3360000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M15.00S,2026-03-18T00:06:10.3Z,2,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,52,52,2026-03-18T00:06:10Z,3370000,False,,,0,,P. Larsson Free Throw 1 of 2 (6 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
346,PT02M15.00S,2026-03-18T00:06:29.7Z,2,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,52,53,2026-03-18T00:06:29Z,3380000,False,,,0,,P. Larsson Free Throw 2 of 2 (7 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
347,PT02M02.00S,2026-03-18T00:06:43.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,91.5407358738502,48.77450980392157,1610612766,54,53,2026-03-18T00:06:47Z,3390000,False,-6.0,27.0,1,right,M. Diabaté alley-oop DUNK (6 PTS) (L. Ball 4 AST),"[1631217, 1630163]",1610612766.0,CHA,alley-oop,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,,,,,,6.0,,L. Ball,1630163.0,4.0,,,,
349,PT01M37.00S,2026-03-18T00:07:09.1Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,54,53,2026-03-18T00:37:23Z,3410000,False,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 1630182]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,,,Green,1630182.0
350,PT01M37.00S,2026-03-18T00:07:09.1Z,2,REGULAR,steal,,[],1630182,,,1610612766,54,53,2026-03-18T00:07:11Z,3420000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT01M32.00S,2026-03-18T00:07:14.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630182,79.188567674113,9.068627450980392,1610612766,54,53,2026-03-18T00:07:21Z,3430000,False,-205.0,143.0,1,right,MISS J. Green 24' running 3PT,[1630182],1610612766.0,CHA,running,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
352,PT01M29.00S,2026-03-18T00:07:17.4Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,54,53,2026-03-18T00:07:17Z,3440000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,351.0,7.0,4.0,3.0,,,,,,,,,,,,,,
353,PT01M26.00S,2026-03-18T00:07:19.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629684,74.45795006570303,84.80392156862744,1610612766,57,53,2026-03-18T00:07:25Z,3450000,False,174.0,188.0,1,right,G. Williams 25' 3PT  (6 PTS) (L. Ball 5 AST),"[1629684, 1630163]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,,,,,,6.0,,L. Ball,1630163.0,5.0,,,,
355,PT01M11.00S,2026-03-18T00:07:37.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612748,57,53,2026-03-18T00:08:15Z,3470000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Herro 2 FT),"[1630182, 1629639]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,2.0,0.0,Herro,1629639.0,,,,,,,,,
357,PT01M11.00S,2026-03-18T00:08:16.2Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,57,54,2026-03-18T00:08:16Z,3490000,False,,,0,,T. Herro Free Throw 1 of 2 (7 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
358,PT01M11.00S,2026-03-18T00:08:18.1Z,2,REGULAR,substitution,out,[],1641796,,,1610612748,57,54,2026-03-18T00:08:22Z,3500000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT01M11.00S,2026-03-18T00:08:18.1Z,2,REGULAR,substitution,in,[],1631323,,,1610612748,57,54,2026-03-18T00:08:22Z,3510000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT01M11.00S,2026-03-18T00:08:35.7Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,57,55,2026-03-18T00:08:35Z,3520000,False,,,0,,T. Herro Free Throw 2 of 2 (8 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
