actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
339,PT01M49.00S,2026-02-12T01:06:36.7Z,2,REGULAR,substitution,in,[],1642275,,,1610612766,52,47,2026-02-12T01:06:45Z,3310000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M49.00S,2026-02-12T01:06:36.7Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,52,47,2026-02-12T01:06:45Z,3320000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M49.00S,2026-02-12T01:06:59.0Z,2,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,53,47,2026-02-12T01:06:59Z,3330000,False,,,0,,B. Miller Free Throw 2 of 2 (15 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
342,PT01M40.00S,2026-02-12T01:07:14.2Z,2,REGULAR,foul,personal,[],1630163,,,1610612737,53,47,2026-02-12T01:07:21Z,3340000,False,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1630168]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,203591.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
344,PT01M28.00S,2026-02-12T01:07:38.2Z,2,REGULAR,2pt,Jump Shot,[],1630552,11.251642575558476,73.0392156862745,1610612737,53,47,2026-02-12T01:07:42Z,3360000,False,-115.0,53.0,1,left,MISS J. Johnson 12' turnaround fadeaway Shot,[1630552],1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,Missed,,12.69,,,,,,,,,,,,
345,PT01M26.00S,2026-02-12T01:07:40.2Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,53,47,2026-02-12T01:07:42Z,3370000,False,,,0,,T. Salaün REBOUND (Off:0 Def:4),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Mid-Range,8-16 Left,,,,,,,,,344.0,4.0,4.0,0.0,,,,,,,,
346,PT01M21.00S,2026-02-12T01:07:49.9Z,2,REGULAR,foul,offensive,[],1642851,,,1610612766,53,47,2026-02-12T01:07:57Z,3380000,False,,,0,,K. Knueppel offensive FOUL (1 PF),"[1642851, 1629638]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,1193.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
348,PT01M21.00S,2026-02-12T01:07:49.9Z,2,REGULAR,turnover,offensive foul,[],1642851,,,1610612766,53,47,2026-02-12T01:07:49Z,3400000,False,,,0,,K. Knueppel offensive foul TURNOVER (1 TO),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,1193.0,,,,,,,,,,,,,,,1.0,,,,
349,PT01M03.00S,2026-02-12T01:08:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,8.623521681997373,47.794117647058826,1610612737,53,47,2026-02-12T01:08:25Z,3410000,False,11.0,29.0,1,left,MISS C. McCollum driving Layup,[203468],1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.06,,,,,,,,,,,,
350,PT01M01.00S,2026-02-12T01:08:24.0Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,53,47,2026-02-12T01:08:25Z,3420000,False,,,0,,G. Williams REBOUND (Off:2 Def:4),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,349.0,6.0,4.0,2.0,,,,,,,,
351,PT00M42.80S,2026-02-12T01:08:43.2Z,2,REGULAR,3pt,Jump Shot,[],1641706,66.5735873850197,44.6078431372549,1610612766,53,47,2026-02-12T01:08:56Z,3430000,False,-27.0,262.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.31,,,,,,,,,,,,
352,PT00M38.80S,2026-02-12T01:08:47.2Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612766,53,47,2026-02-12T01:10:32Z,3440000,False,,,0,,G. Williams REBOUND (Off:3 Def:4),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,351.0,7.0,4.0,3.0,,,,,,,,
353,PT00M35.80S,2026-02-12T01:08:50.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642275,66.44218134034165,49.754901960784316,1610612766,53,47,2026-02-12T01:09:05Z,3450000,False,-1.0,263.0,1,right,MISS T. Salaün 26' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.29,,,,,,,,,,,,
354,PT00M35.80S,2026-02-12T01:08:50.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,53,47,2026-02-12T01:09:05Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,353.0,,,,,,,,,,,
355,PT00M33.50S,2026-02-12T01:09:02.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642258,,,1610612766,53,47,2026-02-12T01:09:12Z,3470000,False,,,0,,Z. Risacher loose ball personal FOUL (2 PF) (Williams 2 FT),"[1642258, 1629684]",1610612737.0,ATL,loose ball,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,203591.0,2.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,
357,PT00M33.50S,2026-02-12T01:09:25.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629684,,,1610612766,54,47,2026-02-12T01:09:25Z,3490000,False,,,0,,G. Williams Free Throw 1 of 2 (2 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
358,PT00M33.50S,2026-02-12T01:09:27.2Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,54,47,2026-02-12T01:09:38Z,3500000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M33.50S,2026-02-12T01:09:27.2Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,54,47,2026-02-12T01:09:38Z,3510000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M33.50S,2026-02-12T01:09:27.2Z,2,REGULAR,substitution,out,[],1642258,,,1610612766,54,47,2026-02-12T01:09:38Z,3520000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M33.50S,2026-02-12T01:09:27.2Z,2,REGULAR,substitution,in,[],1630182,,,1610612766,54,47,2026-02-12T01:09:38Z,3530000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M33.50S,2026-02-12T01:09:27.2Z,2,REGULAR,substitution,in,[],1642883,,,1610612766,54,47,2026-02-12T01:09:38Z,3540000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M33.50S,2026-02-12T01:09:27.2Z,2,REGULAR,substitution,in,[],1630700,,,1610612766,54,47,2026-02-12T01:09:38Z,3550000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M33.50S,2026-02-12T01:09:52.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629684,,,1610612766,55,47,2026-02-12T01:09:52Z,3560000,False,,,0,,G. Williams Free Throw 2 of 2 (3 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
365,PT00M20.70S,2026-02-12T01:10:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.652431011826544,50.245098039215684,1610612737,55,49,2026-02-12T01:10:12Z,3570000,False,-1.0,10.0,1,left,J. Johnson driving Layup (6 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.01,,,,,,,,,,,,
367,PT00M00.00S,2026-02-12T01:10:34.1Z,2,REGULAR,3pt,Jump Shot,[],1642883,72.35545335085413,82.1078431372549,1610612766,58,49,2026-02-12T01:10:37Z,3590000,False,161.0,207.0,1,right,S. James 26' 3PT  (3 PTS) (K. Knueppel 2 AST),"[1642883, 1642851]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.22,,,,,K. Knueppel,1642851.0,2.0,,,,,
369,PT00M00.00S,2026-02-12T01:10:37.4Z,2,REGULAR,period,end,[],0,,,1610612737,58,49,2026-02-12T01:10:37Z,3610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2026-02-12T01:10:43.4Z,3,REGULAR,substitution,out,['startperiod'],1642275,,,1610612737,58,49,2026-02-12T01:25:52Z,3630000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-02-12T01:10:43.4Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612737,58,49,2026-02-12T01:25:52Z,3640000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2026-02-12T01:10:43.4Z,3,REGULAR,substitution,out,['startperiod'],1642883,,,1610612737,58,49,2026-02-12T01:25:52Z,3650000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2026-02-12T01:10:43.4Z,3,REGULAR,substitution,out,['startperiod'],203468,,,1610612737,58,49,2026-02-12T01:25:52Z,3660000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2026-02-12T01:10:43.4Z,3,REGULAR,substitution,in,['startperiod'],1641750,,,1610612737,58,49,2026-02-12T01:25:52Z,3670000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2026-02-12T01:10:43.4Z,3,REGULAR,substitution,in,['startperiod'],1641706,,,1610612737,58,49,2026-02-12T01:25:52Z,3680000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2026-02-12T01:10:43.4Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612737,58,49,2026-02-12T01:25:52Z,3690000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2026-02-12T01:10:43.4Z,3,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,58,49,2026-02-12T01:25:52Z,3700000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2026-02-12T01:25:53.5Z,3,REGULAR,period,start,[],0,,,1610612766,58,49,2026-02-12T01:25:53Z,3710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT11M45.00S,2026-02-12T01:26:07.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,30.962549277266753,18.872549019607842,1610612766,61,49,2026-02-12T01:26:12Z,3720000,False,156.0,239.0,1,left,L. Ball 28' 3PT  (12 PTS) (G. Williams 3 AST),"[1630163, 1629684]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,28.48,,,,,G. Williams,1629684.0,3.0,,,,,
382,PT11M29.00S,2026-02-12T01:26:22.7Z,3,REGULAR,3pt,Jump Shot,[],1642258,76.5604467805519,12.745098039215685,1610612737,61,49,2026-02-12T01:26:27Z,3740000,False,-186.0,168.0,1,right,MISS Z. Risacher 25' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.07,,,,,,,,,,,,
383,PT11M26.00S,2026-02-12T01:26:25.7Z,3,REGULAR,rebound,defensive,[],1642851,,,1610612766,61,49,2026-02-12T01:26:27Z,3750000,False,,,0,,K. Knueppel REBOUND (Off:1 Def:3),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,,,,,,,382.0,4.0,3.0,1.0,,,,,,,,
384,PT11M16.00S,2026-02-12T01:26:35.8Z,3,REGULAR,3pt,Jump Shot,[],1630163,5.995400788436268,4.166666666666666,1610612766,64,49,2026-02-12T01:26:41Z,3760000,False,229.0,4.0,1,left,L. Ball 3PT  (15 PTS) (G. Williams 4 AST),"[1630163, 1629684]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,,Made,15.0,22.92,,,,,G. Williams,1629684.0,4.0,,,,,
386,PT10M58.00S,2026-02-12T01:26:54.4Z,3,REGULAR,turnover,lost ball,[],1630700,,,1610612737,64,49,2026-02-12T01:27:01Z,3780000,False,,,0,,D. Daniels lost ball TURNOVER (2 TO),"[1630700, 1641750]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Kalkbrenner,1641750.0
387,PT10M58.00S,2026-02-12T01:26:54.4Z,3,REGULAR,steal,,[],1641750,,,1610612766,64,49,2026-02-12T01:45:54Z,3790000,False,,,0,,R. Kalkbrenner STEAL (1 STL),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
388,PT10M53.00S,2026-02-12T01:26:59.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630163,30.042706964520367,77.94117647058823,1610612766,64,49,2026-02-12T01:27:13Z,3800000,False,-140.0,230.0,1,left,MISS L. Ball 26' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.9,,,,,,,,,,,,
389,PT10M49.00S,2026-02-12T01:27:03.8Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,64,49,2026-02-12T01:46:05Z,3810000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,388.0,2.0,1.0,1.0,,,,,,,,
390,PT10M39.00S,2026-02-12T01:27:13.5Z,3,REGULAR,3pt,Jump Shot,[],1629638,68.01905387647832,71.32352941176471,1610612737,64,49,2026-02-12T01:27:18Z,3820000,False,107.0,248.0,1,right,MISS N. Alexander-Walker 27' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.0,,,,,,,,,,,,
391,PT10M35.00S,2026-02-12T01:27:17.5Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,64,49,2026-02-12T01:27:18Z,3830000,False,,,0,,B. Miller REBOUND (Off:1 Def:5),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,390.0,6.0,5.0,1.0,,,,,,,,
392,PT10M18.00S,2026-02-12T01:27:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,6.915243101182654,50.98039215686274,1610612766,66,49,2026-02-12T01:27:37Z,3840000,False,-5.0,13.0,1,left,K. Knueppel driving Layup (14 PTS) (R. Kalkbrenner 1 AST),"[1642851, 1641750]",1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,1.34,,,,,R. Kalkbrenner,1641750.0,1.0,,,,,
394,PT10M03.00S,2026-02-12T01:27:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,91.27792378449409,59.55882352941176,1610612737,66,49,2026-02-12T01:29:27Z,3860000,False,48.0,29.0,1,right,MISS O. Okongwu driving Layup,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.62,,,,,,,,,,,,
395,PT10M01.00S,2026-02-12T01:27:51.9Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,66,49,2026-02-12T01:27:53Z,3870000,False,,,0,,B. Miller REBOUND (Off:1 Def:6),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,394.0,7.0,6.0,1.0,,,,,,,,
396,PT09M55.00S,2026-02-12T01:28:01.5Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612766,66,49,2026-02-12T01:28:11Z,3880000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Miller 2 FT),"[1630168, 1641706]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,1193.0,2.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
398,PT09M55.00S,2026-02-12T01:28:25.1Z,3,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,67,49,2026-02-12T01:28:25Z,3900000,False,,,0,,B. Miller Free Throw 1 of 2 (16 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
399,PT09M55.00S,2026-02-12T01:28:40.8Z,3,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,68,49,2026-02-12T01:28:40Z,3910000,False,,,0,,B. Miller Free Throw 2 of 2 (17 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
400,PT09M43.00S,2026-02-12T01:28:54.0Z,3,REGULAR,3pt,Jump Shot,[],1630552,69.20170827858082,28.186274509803923,1610612737,68,49,2026-02-12T01:28:58Z,3920000,False,-109.0,237.0,1,right,MISS J. Johnson 26' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.09,,,,,,,,,,,,
401,PT09M40.00S,2026-02-12T01:28:57.0Z,3,REGULAR,rebound,defensive,[],1641750,,,1610612766,68,49,2026-02-12T01:28:58Z,3930000,False,,,0,,R. Kalkbrenner REBOUND (Off:2 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,400.0,3.0,1.0,2.0,,,,,,,,
402,PT09M32.00S,2026-02-12T01:29:05.9Z,3,REGULAR,turnover,bad pass,[],1641706,,,1610612766,68,49,2026-02-12T01:29:12Z,3940000,False,,,0,,B. Miller bad pass TURNOVER (3 TO),"[1641706, 1630552]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,3.0,,,Johnson,1630552.0
403,PT09M32.00S,2026-02-12T01:29:05.9Z,3,REGULAR,steal,,[],1630552,,,1610612737,68,49,2026-02-12T01:29:07Z,3950000,False,,,0,,J. Johnson STEAL (3 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
404,PT09M27.00S,2026-02-12T01:29:10.6Z,3,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612737,68,49,2026-02-12T01:38:48Z,3960000,False,,,0,,B. Miller shooting personal FOUL (3 PF) (Daniels 2 FT),"[1641706, 1630700]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Daniels,1630700.0,,,,,,,,,,,,,,,
406,PT09M27.00S,2026-02-12T01:29:54.8Z,3,REGULAR,foul,technical,['1freethrow'],1641706,,,1610612737,68,49,2026-02-12T01:30:46Z,3980000,False,,,0,,B. Miller technical FOUL (1 Tech),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,203591.0,3.0,1.0,,,,,,,,,,,,,,,,,
407,PT09M27.00S,2026-02-12T01:30:22.4Z,3,REGULAR,freethrow,1 of 1,[],1629638,,,1610612737,68,50,2026-02-12T01:31:04Z,3990000,False,,,0,,N. Alexander-Walker technical Free Throw 1 of 1 (7 PTS),[1629638],1610612737.0,ATL,technical,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
440,PT09M27.00S,2026-02-12T01:30:33.1Z,3,REGULAR,violation,lane,['fastbreak'],1629684,,,1610612737,68,50,2026-02-12T01:37:31Z,3995000,False,,,0,,G. Williams lane VIOLATION,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT09M27.00S,2026-02-12T01:30:33.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630700,,,1610612737,68,51,2026-02-12T01:37:31Z,4000000,False,,,0,,D. Daniels Free Throw 1 of 2 (10 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
410,PT09M27.00S,2026-02-12T01:30:33.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630700,,,1610612737,68,52,2026-02-12T01:37:31Z,4020000,False,,,0,,D. Daniels Free Throw 2 of 2 (11 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
413,PT09M09.00S,2026-02-12T01:32:07.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,68,52,2026-02-12T01:37:31Z,4050000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT09M07.00S,2026-02-12T01:34:45.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641706,6.652431011826544,48.77450980392157,1610612766,70,52,2026-02-12T01:34:51Z,4070000,False,6.0,10.0,1,left,B. Miller alley-oop DUNK (19 PTS) (L. Ball 3 AST),"[1641706, 1630163]",1610612766.0,CHA,alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,1.17,,,,,L. Ball,1630163.0,3.0,,,,,
418,PT08M53.00S,2026-02-12T01:35:03.1Z,3,REGULAR,foul,personal,['2freethrow'],1641750,,,1610612737,70,52,2026-02-12T01:35:11Z,4090000,False,,,0,,R. Kalkbrenner shooting personal FOUL (3 PF) (Johnson 2 FT),"[1641750, 1630552]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,203591.0,3.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
420,PT08M53.00S,2026-02-12T01:35:23.5Z,3,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,70,52,2026-02-12T01:35:23Z,4110000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
421,PT08M53.00S,2026-02-12T01:35:23.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,70,52,2026-02-12T01:35:23Z,4120000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,,,
422,PT08M53.00S,2026-02-12T01:35:37.1Z,3,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,70,53,2026-02-12T01:35:37Z,4130000,False,,,0,,J. Johnson Free Throw 2 of 2 (7 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
423,PT08M36.00S,2026-02-12T01:35:58.0Z,3,REGULAR,3pt,Jump Shot,[],1630163,32.40801576872536,55.88235294117647,1610612766,70,53,2026-02-12T01:41:53Z,4140000,False,-29.0,252.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.38,,,,,,,,,,,,
424,PT08M33.00S,2026-02-12T01:36:01.0Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,70,53,2026-02-12T01:36:02Z,4150000,False,,,0,,J. Johnson REBOUND (Off:1 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,423.0,10.0,9.0,1.0,,,,,,,,
425,PT08M25.00S,2026-02-12T01:36:07.4Z,3,REGULAR,3pt,Jump Shot,[],1630700,76.5604467805519,9.803921568627452,1610612737,70,53,2026-02-12T01:36:13Z,4160000,False,-201.0,168.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.18,,,,,,,,,,,,
426,PT08M21.00S,2026-02-12T01:36:11.4Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,70,53,2026-02-12T01:36:13Z,4170000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,425.0,2.0,2.0,0.0,,,,,,,,
427,PT08M16.00S,2026-02-12T01:36:16.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,5.995400788436268,52.69607843137255,1610612766,72,53,2026-02-12T01:43:00Z,4180000,False,-13.0,4.0,1,left,R. Kalkbrenner cutting Layup (2 PTS) (K. Knueppel 3 AST),"[1641750, 1642851]",1610612766.0,CHA,cutting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.41,,,,,K. Knueppel,1642851.0,3.0,,,,,
