actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
368,PT09M57.00S,2022-04-03T23:23:27.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,87.72996057818659,95.34313725490196,1610612753,47,64,2022-04-03T23:23:39Z,3560000,227.0,63.0,1,right,MISS R. Hampton running 3PT,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,running,23.52,Missed,,,,,,,,,,,,,,,,,,
369,PT09M54.00S,2022-04-03T23:23:30.3Z,3,REGULAR,rebound,offensive,[],1629962,,,1610612753,47,64,2022-04-03T23:23:30Z,3570000,,,0,,D. Cannady REBOUND (Off:1 Def:1),[1629962],1610612753.0,ORL,,Cannady,D. Cannady,,,,368.0,2.0,1.0,1.0,,,,,,,,,,,,,,
370,PT09M53.00S,2022-04-03T23:23:32.1Z,3,REGULAR,turnover,bad pass,[],1629962,,,1610612753,47,64,2022-04-03T23:23:53Z,3580000,,,0,,D. Cannady bad pass TURNOVER (2 TO),"[1629962, 203095]",1610612753.0,ORL,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,2.0,Fournier,203095.0,
371,PT09M53.00S,2022-04-03T23:23:32.1Z,3,REGULAR,steal,,[],203095,,,1610612752,47,64,2022-04-03T23:23:34Z,3590000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
372,PT09M46.00S,2022-04-03T23:23:38.9Z,3,REGULAR,turnover,lost ball,[],1630167,,,1610612752,47,64,2022-04-03T23:23:48Z,3600000,,,0,,O. Toppin lost ball TURNOVER (1 TO),"[1630167, 1629962]",1610612752.0,NYK,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,1.0,Cannady,1629962.0,
373,PT09M46.00S,2022-04-03T23:23:38.9Z,3,REGULAR,steal,,[],1629962,,,1610612753,47,64,2022-04-03T23:23:41Z,3610000,,,0,,D. Cannady STEAL (1 STL),[1629962],1610612753.0,ORL,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,
374,PT09M33.00S,2022-04-03T23:23:52.3Z,3,REGULAR,turnover,bad pass,[],1630181,,,1610612753,47,64,2022-04-03T23:24:01Z,3620000,,,0,,R. Hampton bad pass TURNOVER (2 TO),"[1630181, 1629011]",1610612753.0,ORL,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,2.0,Robinson,1629011.0,
375,PT09M33.00S,2022-04-03T23:23:52.3Z,3,REGULAR,steal,,[],1629011,,,1610612752,47,64,2022-04-03T23:23:57Z,3630000,,,0,,M. Robinson STEAL (3 STL),[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
376,PT09M18.00S,2022-04-03T23:24:09.7Z,3,REGULAR,turnover,traveling,[],1629628,,,1610612752,47,64,2022-04-03T23:24:18Z,3640000,,,0,,R. Barrett traveling TURNOVER (2 TO),[1629628],1610612752.0,NYK,204059.0,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,2.0,,,
377,PT09M06.00S,2022-04-03T23:24:32.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,68.80749014454665,71.32352941176471,1610612753,47,64,2022-04-03T23:24:38Z,3650000,107.0,241.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,Okeke,C. Okeke,,26.32,Missed,,,,,,,,,,,,,,,,,,
378,PT09M01.00S,2022-04-03T23:24:37.5Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,47,64,2022-04-03T23:24:38Z,3660000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,Fournier,E. Fournier,,,,377.0,1.0,1.0,0.0,,,,,,,,,,,,,,
379,PT08M56.00S,2022-04-03T23:24:46.1Z,3,REGULAR,foul,personal,[],1629962,,,1610612752,47,64,2022-04-03T23:24:57Z,3670000,,,0,,D. Cannady personal FOUL (3 PF),"[1629962, 1629628]",1610612753.0,ORL,202007.0,Cannady,D. Cannady,,,,,,,,,3.0,0.0,Barrett,1629628.0,,,,,,,,,
381,PT08M47.00S,2022-04-03T23:25:11.1Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,47,64,2022-04-03T23:25:21Z,3690000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (3 TO),[1629628],1610612752.0,NYK,202007.0,Barrett,R. Barrett,bad pass,,,,,,,,,,,,,,,,,3.0,,,
382,PT08M39.00S,2022-04-03T23:25:23.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629962,68.9388961892247,25.735294117647058,1610612753,50,64,2022-04-03T23:25:29Z,3700000,-121.0,239.0,1,right,D. Cannady 26' 3PT  (3 PTS) (R. Hampton 2 AST),"[1629962, 1630181]",1610612753.0,ORL,,Cannady,D. Cannady,,26.85,Made,,,,,3.0,,,,,,,R. Hampton,1630181.0,2.0,,,,
384,PT08M37.00S,2022-04-03T23:25:30.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,50,64,2022-04-03T23:25:34Z,3720000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M18.00S,2022-04-03T23:28:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,15.982260183968464,57.107843137254896,1610612752,50,66,2022-04-03T23:29:16Z,3740000,-36.0,98.0,1,left,O. Toppin 10' fadeaway Jump Shot (12 PTS),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,fadeaway,10.39,Made,,,,,12.0,,,,,,,,,,,,,
387,PT08M03.00S,2022-04-03T23:28:54.2Z,3,REGULAR,3pt,Jump Shot,[],1628964,69.46452036793693,79.16666666666666,1610612753,50,66,2022-04-03T23:28:59Z,3750000,146.0,235.0,1,right,MISS M. Bamba 27' 3PT,[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,27.61,Missed,,,,,,,,,,,,,,,,,,
388,PT08M01.00S,2022-04-03T23:28:56.2Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,50,66,2022-04-03T23:28:59Z,3760000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,Burks,A. Burks,,,,387.0,5.0,5.0,0.0,,,,,,,,,,,,,,
389,PT07M47.00S,2022-04-03T23:29:09.7Z,3,REGULAR,turnover,lost ball,[],1630167,,,1610612752,50,66,2022-04-03T23:29:15Z,3770000,,,0,,O. Toppin lost ball TURNOVER (2 TO),"[1630167, 1629962]",1610612752.0,NYK,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,2.0,Cannady,1629962.0,
390,PT07M47.00S,2022-04-03T23:29:09.7Z,3,REGULAR,steal,,[],1629962,,,1610612753,50,66,2022-04-03T23:29:11Z,3780000,,,0,,D. Cannady STEAL (2 STL),[1629962],1610612753.0,ORL,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,
391,PT07M45.00S,2022-04-03T23:29:14.6Z,3,REGULAR,foul,personal,[],203095,,,1610612753,50,66,2022-04-03T23:30:47Z,3790000,,,0,,E. Fournier take personal FOUL (4 PF),"[203095, 1630181]",1610612752.0,NYK,202007.0,Fournier,E. Fournier,take,,,,,,,,4.0,0.0,Hampton,1630181.0,,,,,,,,,
393,PT07M37.00S,2022-04-03T23:29:38.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629649,71.69842312746385,80.3921568627451,1610612753,53,66,2022-04-03T23:29:46Z,3810000,152.0,214.0,1,right,I. Brazdeikis 26' 3PT step back (8 PTS),[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,step back,26.21,Made,,,,,8.0,,,,,,,,,,,,,
394,PT07M20.00S,2022-04-03T23:29:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.469776609724048,56.372549019607845,1610612752,53,68,2022-04-03T23:30:02Z,3820000,-32.0,-1.0,1,left,A. Burks driving Layup (12 PTS) (R. Barrett 5 AST),"[202692, 1629628]",1610612752.0,NYK,,Burks,A. Burks,driving,3.19,Made,,,,,12.0,,,,,,,R. Barrett,1629628.0,5.0,,,,
395,PT07M05.00S,2022-04-03T23:30:09.9Z,3,REGULAR,3pt,Jump Shot,[],1629962,90.48948751642575,3.1862745098039214,1610612753,53,68,2022-04-03T23:30:15Z,3830000,-234.0,37.0,1,right,MISS D. Cannady 3PT - blocked,"[1629962, 1629011]",1610612753.0,ORL,,Cannady,D. Cannady,,23.7,Missed,,,,,,,,,,Robinson,1629011.0,,,,,,,
396,PT07M05.00S,2022-04-03T23:30:09.9Z,3,REGULAR,block,,[],1629011,,,1610612753,53,68,2022-04-03T23:30:12Z,3840000,,,0,,M. Robinson BLOCK (5 BLK),[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
397,PT07M01.00S,2022-04-03T23:30:13.9Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,53,68,2022-04-03T23:30:15Z,3850000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,Fournier,E. Fournier,,,,395.0,2.0,2.0,0.0,,,,,,,,,,,,,,
398,PT06M51.00S,2022-04-03T23:30:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,6.521024967148489,44.6078431372549,1610612752,53,70,2022-04-03T23:32:04Z,3860000,27.0,9.0,1,left,R. Barrett driving bank Jump Shot (17 PTS),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,driving bank,2.84,Made,,,,,17.0,,,,,,,,,,,,,
400,PT06M31.00S,2022-04-03T23:30:46.8Z,3,REGULAR,foul,personal,['2freethrow'],202692,,,1610612753,53,70,2022-04-03T23:31:04Z,3870000,,,0,,A. Burks shooting personal FOUL (1 PF) (Hampton 2 FT),"[202692, 1630181]",1610612752.0,NYK,1626300.0,Burks,A. Burks,shooting,,,,,,,,1.0,0.0,Hampton,1630181.0,,,,,,,,,
402,PT06M31.00S,2022-04-03T23:31:06.8Z,3,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,53,70,2022-04-03T23:31:06Z,3890000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,,,Missed,,,,,,,,,,,,,,,,,,
403,PT06M31.00S,2022-04-03T23:31:06.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,53,70,2022-04-03T23:31:06Z,3900000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT06M31.00S,2022-04-03T23:31:08.5Z,3,REGULAR,substitution,out,[],203095,,,1610612753,53,70,2022-04-03T23:31:22Z,3910000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
405,PT06M31.00S,2022-04-03T23:31:08.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612753,53,70,2022-04-03T23:31:22Z,3920000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
406,PT06M31.00S,2022-04-03T23:31:24.2Z,3,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,54,70,2022-04-03T23:31:24Z,3930000,,,0,,R. Hampton Free Throw 2 of 2 (4 PTS),[1630181],1610612753.0,ORL,,Hampton,R. Hampton,,,Made,,,,,4.0,,,,,,,,,,,,,
407,PT06M19.00S,2022-04-03T23:31:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,17.821944809461236,54.65686274509803,1610612752,54,72,2022-04-03T23:31:48Z,3940000,-23.0,115.0,1,left,R. Barrett 11' Jump Shot (19 PTS) (I. Quickley 6 AST),"[1629628, 1630193]",1610612752.0,NYK,,Barrett,R. Barrett,,11.73,Made,,,,,19.0,,,,,,,I. Quickley,1630193.0,6.0,,,,
409,PT06M19.00S,2022-04-03T23:31:45.8Z,3,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612752,54,72,2022-04-03T23:32:22Z,3960000,,,0,,M. Bamba shooting personal FOUL (2 PF) (Barrett 1 FT),"[1628964, 1629628]",1610612753.0,ORL,1626300.0,Bamba,M. Bamba,shooting,,,,,,,,2.0,0.0,Barrett,1629628.0,,,,,,,,,
411,PT06M19.00S,2022-04-03T23:31:55.2Z,3,REGULAR,substitution,out,[],1628964,,,1610612752,54,72,2022-04-03T23:32:07Z,3980000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,
412,PT06M19.00S,2022-04-03T23:31:55.2Z,3,REGULAR,substitution,in,[],201577,,,1610612752,54,72,2022-04-03T23:32:07Z,3990000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,
413,PT06M19.00S,2022-04-03T23:32:10.8Z,3,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,54,73,2022-04-03T23:32:10Z,4000000,,,0,,R. Barrett Free Throw 1 of 1 (20 PTS),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,Made,,,,,20.0,,,,,,,,,,,,,
414,PT05M58.00S,2022-04-03T23:32:32.8Z,3,REGULAR,3pt,Jump Shot,[],1629649,93.11760840998686,95.83333333333334,1610612753,57,73,2022-04-03T23:32:38Z,4010000,229.0,12.0,1,right,I. Brazdeikis 3PT  (11 PTS) (C. Okeke 1 AST),"[1629649, 1629643]",1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,,22.95,Made,,,,,11.0,,,,,,,C. Okeke,1629643.0,1.0,,,,
416,PT05M33.00S,2022-04-03T23:32:57.4Z,3,REGULAR,3pt,Jump Shot,[],202692,16.507884362680684,94.85294117647058,1610612752,57,76,2022-04-03T23:33:48Z,4030000,-224.0,103.0,1,left,A. Burks 24' 3PT pullup (15 PTS) (O. Toppin 1 AST),"[202692, 1630167]",1610612752.0,NYK,,Burks,A. Burks,pullup,24.67,Made,,,,,15.0,,,,,,,O. Toppin,1630167.0,1.0,,,,
417,PT05M21.00S,2022-04-03T23:33:08.7Z,3,REGULAR,turnover,bad pass,[],1630181,,,1610612753,57,76,2022-04-03T23:33:13Z,4040000,,,0,,R. Hampton bad pass TURNOVER (3 TO),"[1630181, 202692]",1610612753.0,ORL,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,3.0,Burks,202692.0,
418,PT05M21.00S,2022-04-03T23:33:08.7Z,3,REGULAR,steal,,[],202692,,,1610612752,57,76,2022-04-03T23:33:11Z,4050000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
419,PT05M13.00S,2022-04-03T23:33:17.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,12.040078843626807,58.08823529411765,1610612752,57,78,2022-04-03T23:33:25Z,4060000,-40.0,61.0,1,left,I. Quickley 7' driving floating Jump Shot (15 PTS),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,driving floating,7.29,Made,,,,,15.0,,,,,,,,,,,,,
420,PT05M13.00S,2022-04-03T23:33:24.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,57,78,2022-04-03T23:33:24Z,4070000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M13.00S,2022-04-03T23:35:34.0Z,3,REGULAR,substitution,out,[],1629643,,,1610612753,57,78,2022-04-03T23:35:56Z,4080000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,
423,PT05M13.00S,2022-04-03T23:35:34.0Z,3,REGULAR,substitution,out,[],1630181,,,1610612753,57,78,2022-04-03T23:35:56Z,4090000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,
424,PT05M13.00S,2022-04-03T23:35:34.0Z,3,REGULAR,substitution,out,[],1629962,,,1610612753,57,78,2022-04-03T23:35:56Z,4100000,,,0,,SUB out: D. Cannady,[1629962],1610612753.0,ORL,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,
425,PT05M13.00S,2022-04-03T23:35:34.0Z,3,REGULAR,substitution,out,[],1629011,,,1610612753,57,78,2022-04-03T23:35:56Z,4110000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
426,PT05M13.00S,2022-04-03T23:35:34.0Z,3,REGULAR,substitution,in,[],1628365,,,1610612753,57,78,2022-04-03T23:35:56Z,4120000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,
427,PT05M13.00S,2022-04-03T23:35:34.0Z,3,REGULAR,substitution,in,[],203082,,,1610612753,57,78,2022-04-03T23:35:56Z,4130000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,
428,PT05M13.00S,2022-04-03T23:35:34.0Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,57,78,2022-04-03T23:35:56Z,4140000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,
429,PT05M13.00S,2022-04-03T23:35:34.0Z,3,REGULAR,substitution,in,[],1630579,,,1610612753,57,78,2022-04-03T23:35:56Z,4150000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,
430,PT05M06.00S,2022-04-03T23:36:35.0Z,3,REGULAR,foul,personal,[],1630193,,,1610612753,57,78,2022-04-03T23:36:45Z,4160000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1629649]",1610612752.0,NYK,1626300.0,Quickley,I. Quickley,,,,,,,,,2.0,0.0,Brazdeikis,1629649.0,,,,,,,,,
432,PT04M57.00S,2022-04-03T23:36:54.7Z,3,REGULAR,3pt,Jump Shot,[],203082,67.62483574244416,27.205882352941174,1610612753,57,78,2022-04-03T23:37:00Z,4180000,-114.0,252.0,1,right,MISS T. Ross 27' 3PT,[203082],1610612753.0,ORL,,Ross,T. Ross,,27.64,Missed,,,,,,,,,,,,,,,,,,
433,PT04M55.00S,2022-04-03T23:36:56.7Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,57,78,2022-04-03T23:37:00Z,4190000,,,0,,I. Quickley REBOUND (Off:0 Def:6),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,432.0,6.0,6.0,0.0,,,,,,,,,,,,,,
434,PT04M42.00S,2022-04-03T23:37:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,16.245072273324574,55.14705882352941,1610612752,57,80,2022-04-03T23:37:15Z,4200000,-26.0,100.0,1,left,A. Burks 10' driving floating Jump Shot (17 PTS) (I. Quickley 7 AST),"[202692, 1630193]",1610612752.0,NYK,,Burks,A. Burks,driving floating,10.34,Made,,,,,17.0,,,,,,,I. Quickley,1630193.0,7.0,,,,
436,PT04M23.00S,2022-04-03T23:37:31.5Z,3,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612753,57,80,2022-04-03T23:37:47Z,4220000,,,0,,J. Sims shooting personal FOUL (4 PF) (Lopez 2 FT),"[1630579, 201577]",1610612752.0,NYK,204059.0,Sims,J. Sims,shooting,,,,,,,,4.0,0.0,Lopez,201577.0,,,,,,,,,
438,PT04M23.00S,2022-04-03T23:38:01.1Z,3,REGULAR,freethrow,1 of 2,[],201577,,,1610612753,57,80,2022-04-03T23:38:01Z,4240000,,,0,,MISS R. Lopez Free Throw 1 of 2,[201577],1610612753.0,ORL,,Lopez,R. Lopez,,,Missed,,,,,,,,,,,,,,,,,,
439,PT04M23.00S,2022-04-03T23:38:01.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,57,80,2022-04-03T23:38:01Z,4250000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,438.0,,,,,,,,,,,,,,,,,
440,PT04M23.00S,2022-04-03T23:38:15.4Z,3,REGULAR,freethrow,2 of 2,[],201577,,,1610612753,58,80,2022-04-03T23:38:15Z,4260000,,,0,,R. Lopez Free Throw 2 of 2 (7 PTS),[201577],1610612753.0,ORL,,Lopez,R. Lopez,,,Made,,,,,7.0,,,,,,,,,,,,,
441,PT04M08.00S,2022-04-03T23:38:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,9.149145860709593,47.549019607843135,1610612752,58,82,2022-04-03T23:38:46Z,4270000,12.0,34.0,1,left,R. Barrett driving reverse Layup (22 PTS) (A. Burks 4 AST),"[1629628, 202692]",1610612752.0,NYK,,Barrett,R. Barrett,driving reverse,3.57,Made,,,,,22.0,,,,,,,A. Burks,202692.0,4.0,,,,
443,PT03M55.00S,2022-04-03T23:38:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,90.48948751642575,53.431372549019606,1610612753,58,82,2022-04-03T23:38:51Z,4290000,17.0,37.0,1,right,MISS I. Brazdeikis driving Layup,[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,driving,4.07,Missed,,,,,,,,,,,,,,,,,,
444,PT03M53.00S,2022-04-03T23:38:47.3Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,58,82,2022-04-03T23:38:51Z,4300000,,,0,,I. Quickley REBOUND (Off:0 Def:7),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,443.0,7.0,7.0,0.0,,,,,,,,,,,,,,
445,PT03M51.00S,2022-04-03T23:38:50.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,5.075558475689881,49.50980392156863,1610612752,58,84,2022-04-03T23:38:57Z,4310000,2.0,-5.0,1,left,O. Toppin running DUNK (14 PTS) (I. Quickley 8 AST),"[1630167, 1630193]",1610612752.0,NYK,,Toppin,O. Toppin,running,0.54,Made,,,,,14.0,,,,,,,I. Quickley,1630193.0,8.0,,,,
447,PT03M39.00S,2022-04-03T23:39:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,92.59198423127464,46.32352941176471,1610612753,60,84,2022-04-03T23:39:07Z,4330000,-18.0,17.0,1,right,T. Ross alley-oop Layup (11 PTS) (M. Fultz 5 AST),"[203082, 1628365]",1610612753.0,ORL,,Ross,T. Ross,alley-oop,2.51,Made,,,,,11.0,,,,,,,M. Fultz,1628365.0,5.0,,,,
449,PT03M34.00S,2022-04-03T23:39:06.9Z,3,REGULAR,3pt,Jump Shot,[],1630167,22.946780551905388,9.558823529411764,1610612752,60,87,2022-04-03T23:39:14Z,4350000,202.0,163.0,1,left,O. Toppin 25' 3PT  (17 PTS) (I. Quickley 9 AST),"[1630167, 1630193]",1610612752.0,NYK,,Toppin,O. Toppin,,25.98,Made,,,,,17.0,,,,,,,I. Quickley,1630193.0,9.0,,,,
451,PT03M19.00S,2022-04-03T23:39:21.9Z,3,REGULAR,turnover,lost ball,[],1628365,,,1610612753,60,87,2022-04-03T23:39:29Z,4370000,,,0,,M. Fultz lost ball TURNOVER (1 TO),"[1628365, 1629628]",1610612753.0,ORL,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,1.0,Barrett,1629628.0,
452,PT03M19.00S,2022-04-03T23:39:21.9Z,3,REGULAR,steal,,[],1629628,,,1610612752,60,87,2022-04-03T23:39:24Z,4380000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,
453,PT03M18.00S,2022-04-03T23:39:31.4Z,3,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612752,60,87,2022-04-03T23:40:13Z,4390000,,,0,,M. Wagner shooting personal FOUL (2 PF) (Barrett 2 FT),"[1629021, 1629628]",1610612753.0,ORL,204059.0,Wagner,M. Wagner,shooting,,,,,,,,2.0,0.0,Barrett,1629628.0,,,,,,,,,
455,PT03M18.00S,2022-04-03T23:40:17.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612752,60,87,2022-04-03T23:40:50Z,4410000,,,0,,,[],,,204059.0,,,support,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
456,PT03M18.00S,2022-04-03T23:41:29.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612752,60,88,2022-04-03T23:41:29Z,4420000,,,0,,R. Barrett Free Throw 1 of 2 (23 PTS),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,Made,,,,,23.0,,,,,,,,,,,,,
457,PT03M18.00S,2022-04-03T23:41:40.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629628,,,1610612752,60,89,2022-04-03T23:41:40Z,4430000,,,0,,R. Barrett Free Throw 2 of 2 (24 PTS),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,Made,,,,,24.0,,,,,,,,,,,,,
458,PT02M59.00S,2022-04-03T23:42:04.4Z,3,REGULAR,3pt,Jump Shot,[],1629021,94.1688567674113,95.58823529411765,1610612753,60,89,2022-04-03T23:42:09Z,4440000,228.0,2.0,1,right,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,22.79,Missed,,,,,,,,,,,,,,,,,,
459,PT02M56.00S,2022-04-03T23:42:07.4Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,60,89,2022-04-03T23:42:09Z,4450000,,,0,,O. Toppin REBOUND (Off:0 Def:6),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,458.0,6.0,6.0,0.0,,,,,,,,,,,,,,
460,PT02M47.00S,2022-04-03T23:42:15.5Z,3,REGULAR,3pt,Jump Shot,[],1629628,4.418528252299605,95.58823529411765,1610612752,60,89,2022-04-03T23:42:22Z,4460000,-228.0,-11.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,22.82,Missed,,,,,,,,,,,,,,,,,,
461,PT02M44.00S,2022-04-03T23:42:17.9Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612752,60,89,2022-04-03T23:42:17Z,4470000,,,0,,O. Toppin REBOUND (Off:1 Def:6),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,460.0,7.0,6.0,1.0,,,,,,,,,,,,,,
462,PT02M43.00S,2022-04-03T23:42:23.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629649,,,1610612752,60,89,2022-04-03T23:42:37Z,4480000,,,0,,I. Brazdeikis personal FOUL (3 PF) (Burks 2 FT),"[1629649, 202692]",1610612753.0,ORL,204059.0,Brazdeikis,I. Brazdeikis,,,,,,,,,3.0,0.0,Burks,202692.0,,,,,,,,,
464,PT02M43.00S,2022-04-03T23:42:49.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202692,,,1610612752,60,90,2022-04-03T23:42:49Z,4500000,,,0,,A. Burks Free Throw 1 of 2 (18 PTS),[202692],1610612752.0,NYK,,Burks,A. Burks,,,Made,,,,,18.0,,,,,,,,,,,,,
