actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
367,PT07M54.00S,2021-12-18T01:27:22.7Z,3,REGULAR,3pt,Jump Shot,[],1629216,31.225361366622867,64.70588235294117,1610612748,66,81,2021-12-18T01:27:28Z,3660000,-74.0,241.0,1,left,G. Vincent 25' 3PT  (19 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,25.2,Made,19.0,,,,,,,,,,,,
368,PT07M40.00S,2021-12-18T01:27:36.2Z,3,REGULAR,3pt,Jump Shot,[],1629643,67.7562417871222,68.87254901960785,1610612753,66,81,2021-12-18T01:27:44Z,3670000,94.0,251.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,26.78,Missed,,,,,,,,,,,,,
369,PT07M36.00S,2021-12-18T01:27:40.1Z,3,REGULAR,rebound,offensive,[],201577,,,1610612753,66,81,2021-12-18T01:27:40Z,3680000,,,0,,R. Lopez REBOUND (Off:1 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,368.0,3.0,2.0,1.0,,,,,
370,PT07M35.00S,2021-12-18T01:27:43.3Z,3,REGULAR,foul,personal,[],203473,,,1610612753,66,81,2021-12-18T01:27:50Z,3690000,,,0,,D. Dedmon personal FOUL (3 PF),"[203473, 201577]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,2715.0,3.0,0.0,Lopez,201577.0,,,,,,,,,,,,,,,
372,PT07M24.00S,2021-12-18T01:28:09.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630532,86.15308804204993,31.127450980392158,1610612753,66,81,2021-12-18T01:28:16Z,3710000,-94.0,78.0,1,right,MISS F. Wagner 12' turnaround Shot - blocked,"[1630532, 200768]",1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,,,,,,12.23,Missed,,,,,,,,,,,,Lowry,200768.0
373,PT07M24.00S,2021-12-18T01:28:09.3Z,3,REGULAR,block,,[],200768,,,1610612753,66,81,2021-12-18T01:28:12Z,3720000,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M24.00S,2021-12-18T01:28:09.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,66,81,2021-12-18T01:28:16Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,372.0,,,,,,,,
375,PT07M24.00S,2021-12-18T01:28:15.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,66,81,2021-12-18T01:28:15Z,3740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M20.00S,2021-12-18T01:28:28.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201577,73.84609067017082,29.67984068627451,1610612753,68,81,2021-12-18T01:31:50Z,3750000,-102.0,193.0,1,right,R. Lopez 21' Jump Shot (8 PTS) (M. Mulder 2 AST),"[201577, 1628539]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,21.84,Made,8.0,M. Mulder,1628539.0,2.0,,,,,,,,,
378,PT07M07.00S,2021-12-18T01:28:40.6Z,3,REGULAR,3pt,Jump Shot,[],1629216,29.6484888304862,25.735294117647058,1610612748,68,81,2021-12-18T01:28:46Z,3770000,121.0,226.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,25.67,Missed,,,,,,,,,,,,,
379,PT07M05.00S,2021-12-18T01:28:42.6Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,68,81,2021-12-18T01:28:46Z,3780000,,,0,,C. Okeke REBOUND (Off:1 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,378.0,5.0,4.0,1.0,,,,,
380,PT06M56.00S,2021-12-18T01:28:52.5Z,3,REGULAR,turnover,bad pass,[],1628539,,,1610612753,68,81,2021-12-18T01:28:56Z,3790000,,,0,,M. Mulder bad pass TURNOVER (3 TO),"[1628539, 1629130]",1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,3.0,Robinson,1629130.0,,
381,PT06M56.00S,2021-12-18T01:28:52.5Z,3,REGULAR,steal,,[],1629130,,,1610612748,68,81,2021-12-18T01:28:54Z,3800000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M41.00S,2021-12-18T01:29:09.8Z,3,REGULAR,turnover,out-of-bounds,[],200782,,,1610612748,68,81,2021-12-18T01:29:22Z,3810000,,,0,,P. Tucker bad pass out-of-bounds TURNOVER (1 TO),[200782],1610612748.0,MIA,bad pass,,,Tucker,P. Tucker,,,,,202037.0,,,,,,,,,,,,,,,1.0,,,,
383,PT06M41.00S,2021-12-18T01:29:15.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,68,81,2021-12-18T01:29:15Z,3820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M41.00S,2021-12-18T01:29:20.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,68,81,2021-12-18T01:29:20Z,3830000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M41.00S,2021-12-18T01:30:47.4Z,3,REGULAR,substitution,out,[],200782,,,1610612753,68,81,2021-12-18T01:32:00Z,3840000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M41.00S,2021-12-18T01:30:47.4Z,3,REGULAR,substitution,in,[],1629644,,,1610612753,68,81,2021-12-18T01:32:00Z,3850000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M28.00S,2021-12-18T01:32:14.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201577,84.97043363994744,52.450980392156865,1610612753,70,81,2021-12-18T01:32:21Z,3860000,12.0,89.0,1,right,R. Lopez 8' turnaround Hook (10 PTS),[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,,,,,,8.96,Made,10.0,,,,,,,,,,,,
388,PT06M11.00S,2021-12-18T01:32:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629644,6.1268068331143235,48.529411764705884,1610612748,70,81,2021-12-18T01:32:37Z,3870000,7.0,5.0,1,left,MISS K. Okpala Layup - blocked,"[1629644, 201577]",1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,0.9,Missed,,,,,,,,,,,,Lopez,201577.0
389,PT06M11.00S,2021-12-18T01:32:32.3Z,3,REGULAR,block,,[],201577,,,1610612748,70,81,2021-12-18T01:32:35Z,3880000,,,0,,R. Lopez BLOCK (1 BLK),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M08.00S,2021-12-18T01:32:35.3Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,70,81,2021-12-18T01:32:37Z,3890000,,,0,,F. Wagner REBOUND (Off:2 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,388.0,4.0,2.0,2.0,,,,,
391,PT06M02.00S,2021-12-18T01:32:45.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,70,81,2021-12-18T01:32:45Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M59.00S,2021-12-18T01:33:08.1Z,3,REGULAR,foul,offensive,[],201577,,,1610612753,70,81,2021-12-18T01:33:25Z,3910000,,,0,,R. Lopez off-the-ball offensive FOUL (2 PF),"[201577, 200768]",1610612753.0,ORL,off-the-ball,,,Lopez,R. Lopez,,,,,1627539.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
394,PT05M59.00S,2021-12-18T01:33:08.1Z,3,REGULAR,turnover,offensive foul,[],201577,,,1610612753,70,81,2021-12-18T01:33:08Z,3930000,,,0,,R. Lopez offensive foul TURNOVER (1 TO),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,1627539.0,,,,,,,,,,,,,,,1.0,,,,
395,PT05M43.00S,2021-12-18T01:33:40.8Z,3,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,70,81,2021-12-18T01:33:48Z,3940000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (5 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,2715.0,,,,,,,,,,,,,,,5.0,,,,
396,PT05M28.00S,2021-12-18T01:34:05.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630532,91.80354796320631,32.59803921568628,1610612753,72,81,2021-12-18T01:34:11Z,3950000,-87.0,25.0,1,right,F. Wagner 9' driving floating Jump Shot (21 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,,,,,,9.04,Made,21.0,,,,,,,,,,,,
397,PT05M03.00S,2021-12-18T01:34:29.7Z,3,REGULAR,3pt,Jump Shot,[],1629216,21.23850197109067,4.901960784313726,1610612748,72,84,2021-12-18T01:34:33Z,3960000,225.0,147.0,1,left,G. Vincent 26' 3PT  (22 PTS) (D. Robinson 1 AST),"[1629216, 1629130]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,26.92,Made,22.0,D. Robinson,1629130.0,1.0,,,,,,,,,
399,PT04M43.00S,2021-12-18T01:34:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201577,92.85479632063075,47.549019607843135,1610612753,74,84,2021-12-18T01:34:57Z,3980000,-12.0,15.0,1,right,R. Lopez Layup (12 PTS) (G. Harris 3 AST),"[201577, 203914]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,1.92,Made,12.0,G. Harris,203914.0,3.0,,,,,,,,,
401,PT04M28.00S,2021-12-18T01:35:04.5Z,3,REGULAR,2pt,Jump Shot,[],203473,21.632720105124836,21.323529411764707,1610612748,74,84,2021-12-18T01:35:09Z,4000000,143.0,151.0,1,left,MISS D. Dedmon 20' Jump Shot,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,20.81,Missed,,,,,,,,,,,,,
402,PT04M25.00S,2021-12-18T01:35:07.5Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,74,84,2021-12-18T01:35:09Z,4010000,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,401.0,1.0,1.0,0.0,,,,,
403,PT04M18.00S,2021-12-18T01:35:15.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201577,90.48948751642575,63.725490196078425,1610612753,74,84,2021-12-18T01:35:19Z,4020000,69.0,37.0,1,right,MISS R. Lopez 7' turnaround Hook,[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,,,,,,7.79,Missed,,,,,,,,,,,,,
404,PT04M16.00S,2021-12-18T01:35:17.2Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,74,84,2021-12-18T01:35:19Z,4030000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,403.0,4.0,4.0,0.0,,,,,
405,PT04M03.00S,2021-12-18T01:35:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,4.418528252299605,51.9607843137255,1610612748,74,86,2021-12-18T01:36:12Z,4040000,-10.0,-11.0,1,left,G. Vincent finger roll Layup (24 PTS),[1629216],1610612748.0,MIA,finger roll,,,Vincent,G. Vincent,,,,,,,,,,1.47,Made,24.0,,,,,,,,,,,,
406,PT04M03.00S,2021-12-18T01:35:34.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,74,86,2021-12-18T01:35:34Z,4050000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M03.00S,2021-12-18T01:37:44.3Z,3,REGULAR,substitution,out,[],1628539,,,1610612753,74,86,2021-12-18T01:38:22Z,4060000,,,0,,SUB out: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M03.00S,2021-12-18T01:37:44.3Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,74,86,2021-12-18T01:38:22Z,4070000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M03.00S,2021-12-18T01:37:44.3Z,3,REGULAR,substitution,out,[],1629216,,,1610612753,74,86,2021-12-18T01:38:22Z,4080000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M03.00S,2021-12-18T01:37:44.3Z,3,REGULAR,substitution,out,[],203473,,,1610612753,74,86,2021-12-18T01:38:22Z,4090000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M03.00S,2021-12-18T01:37:44.3Z,3,REGULAR,substitution,in,[],1629755,,,1610612753,74,86,2021-12-18T01:38:22Z,4100000,,,0,,SUB in: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M03.00S,2021-12-18T01:37:44.3Z,3,REGULAR,substitution,in,[],1629168,,,1610612753,74,86,2021-12-18T01:38:22Z,4110000,,,0,,SUB in: B. Johnson,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M03.00S,2021-12-18T01:37:44.3Z,3,REGULAR,substitution,in,[],1630209,,,1610612753,74,86,2021-12-18T01:38:22Z,4120000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M03.00S,2021-12-18T01:37:44.3Z,3,REGULAR,substitution,in,[],1629622,,,1610612753,74,86,2021-12-18T01:38:22Z,4130000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M54.00S,2021-12-18T01:38:10.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629755,86.4651773981603,61.74172794117647,1610612753,74,86,2021-12-18T01:51:38Z,4135000,59.0,75.0,1,right,MISS H. Gravett 9' driving Layup - blocked,"[1629755, 200768]",1610612753.0,ORL,driving,,,Gravett,H. Gravett,,,,,,,,,,9.5,Missed,,,,,,,,,,,,Lowry,200768.0
503,PT03M54.00S,2021-12-18T01:38:10.0Z,3,REGULAR,block,,[],200768,,,1610612753,74,86,2021-12-18T01:51:35Z,4137500,,,0,,K. Lowry BLOCK (2 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M54.00S,2021-12-18T01:38:10.0Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,74,86,2021-12-18T01:51:35Z,4138750,,,0,,K. Lowry REBOUND (Off:0 Def:5),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,502.0,5.0,5.0,0.0,,,,,
417,PT03M36.00S,2021-12-18T01:39:06.3Z,3,REGULAR,substitution,out,[],201577,,,1610612748,74,86,2021-12-18T01:39:09Z,4160000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M36.00S,2021-12-18T01:39:06.3Z,3,REGULAR,substitution,in,[],1629678,,,1610612748,74,86,2021-12-18T01:39:09Z,4170000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M31.00S,2021-12-18T01:39:43.2Z,3,REGULAR,jumpball,recovered,[],200768,,,1610612748,74,86,2021-12-18T01:39:43Z,4180000,,,0,,Jump Ball O. Yurtseven vs. B. Johnson: Tip to K. Lowry,"[200768, 1630209, 1629168]",1610612748.0,MIA,heldball,K. Lowry,200768.0,Lowry,K. Lowry,Yurtseven,1630209.0,Johnson,1629168.0,,,,,,,,,,,,,,,,,,,,
422,PT03M29.00S,2021-12-18T01:39:45.6Z,3,REGULAR,3pt,Jump Shot,[],1629622,25.04927726675427,15.686274509803921,1610612748,74,86,2021-12-18T01:51:41Z,4210000,172.0,183.0,1,left,MISS M. Strus 25' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,,,,,,25.09,Missed,,,,,,,,,,,,,
423,PT03M27.00S,2021-12-18T01:39:47.6Z,3,REGULAR,rebound,offensive,[],1629644,,,1610612748,74,86,2021-12-18T01:39:50Z,4220000,,,0,,K. Okpala REBOUND (Off:2 Def:1),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,422.0,3.0,1.0,2.0,,,,,
424,PT03M25.00S,2021-12-18T01:39:49.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629644,9.149145860709593,42.8921568627451,1610612748,74,86,2021-12-18T01:51:41Z,4230000,36.0,34.0,1,left,MISS K. Okpala turnaround Hook,[1629644],1610612748.0,MIA,turnaround,,,Okpala,K. Okpala,,,,,,,,,,4.88,Missed,,,,,,,,,,,,,
425,PT03M22.00S,2021-12-18T01:39:52.6Z,3,REGULAR,rebound,defensive,[],1629168,,,1610612753,74,86,2021-12-18T01:39:55Z,4240000,,,0,,B. Johnson REBOUND (Off:2 Def:2),[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,,,,,,424.0,4.0,2.0,2.0,,,,,
426,PT03M11.00S,2021-12-18T01:40:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,92.85479632063075,52.450980392156865,1610612753,74,86,2021-12-18T01:40:08Z,4250000,12.0,15.0,1,right,MISS A. Schofield Layup - blocked,"[1629678, 1629130]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,1.92,Missed,,,,,,,,,,,,Robinson,1629130.0
427,PT03M11.00S,2021-12-18T01:40:03.2Z,3,REGULAR,block,,[],1629130,,,1610612753,74,86,2021-12-18T01:40:06Z,4260000,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M08.00S,2021-12-18T01:40:06.2Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,74,86,2021-12-18T01:40:34Z,4270000,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,426.0,3.0,2.0,1.0,,,,,
429,PT03M06.00S,2021-12-18T01:40:08.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629644,6.389618922470433,49.01960784313725,1610612748,74,88,2021-12-18T01:40:17Z,4280000,5.0,8.0,1,left,K. Okpala running DUNK (6 PTS),[1629644],1610612748.0,MIA,running,,,Okpala,K. Okpala,,,,,,,,,,0.9,Made,6.0,,,,,,,,,,,,
430,PT02M40.00S,2021-12-18T01:40:35.9Z,3,REGULAR,2pt,Jump Shot,[],203914,77.61169513797634,62.99019607843137,1610612753,74,88,2021-12-18T01:44:45Z,4290000,65.0,158.0,1,right,MISS G. Harris 17' fadeaway Shot,[203914],1610612753.0,ORL,fadeaway,,,Harris,G. Harris,,,,,,,,,,17.08,Missed,,,,,,,,,,,,,
431,PT02M36.00S,2021-12-18T01:40:39.0Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,74,88,2021-12-18T01:40:39Z,4300000,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,430.0,5.0,5.0,0.0,,,,,
432,PT02M30.00S,2021-12-18T01:40:47.0Z,3,REGULAR,foul,personal,[],1629755,,,1610612748,74,88,2021-12-18T01:40:57Z,4310000,,,0,,H. Gravett personal FOUL (3 PF),"[1629755, 1629622]",1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,2715.0,3.0,0.0,Strus,1629622.0,,,,,,,,,,,,,,,
434,PT02M17.00S,2021-12-18T01:41:19.5Z,3,REGULAR,3pt,Jump Shot,[],200768,25.18068331143233,84.55882352941177,1610612748,74,88,2021-12-18T01:41:24Z,4330000,-173.0,184.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,25.26,Missed,,,,,,,,,,,,,
435,PT02M14.00S,2021-12-18T01:41:22.3Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,74,88,2021-12-18T01:41:22Z,4340000,,,0,,C. Okeke REBOUND (Off:1 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,434.0,6.0,5.0,1.0,,,,,
436,PT02M08.00S,2021-12-18T01:41:27.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629755,93.11760840998686,96.07843137254902,1610612753,77,88,2021-12-18T01:41:36Z,4350000,230.0,12.0,1,right,H. Gravett 3PT running (6 PTS) (C. Okeke 4 AST),"[1629755, 1629643]",1610612753.0,ORL,running,,,Gravett,H. Gravett,,,,,,,,,,23.07,Made,6.0,C. Okeke,1629643.0,4.0,,,,,,,,,
438,PT01M58.00S,2021-12-18T01:41:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,4.418528252299605,49.50980392156863,1610612748,77,90,2021-12-18T01:41:43Z,4370000,2.0,-11.0,1,left,M. Strus cutting Layup (25 PTS) (K. Lowry 13 AST),"[1629622, 200768]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,,,,,,1.13,Made,25.0,K. Lowry,200768.0,13.0,,,,,,,,,
440,PT01M44.00S,2021-12-18T01:41:52.5Z,3,REGULAR,3pt,Jump Shot,[],1629643,76.03482260183968,87.74509803921569,1610612753,80,90,2021-12-18T01:41:57Z,4390000,189.0,173.0,1,right,C. Okeke 25' 3PT  (15 PTS) (G. Harris 4 AST),"[1629643, 203914]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,25.59,Made,15.0,G. Harris,203914.0,4.0,,,,,,,,,
442,PT01M23.00S,2021-12-18T01:42:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,10.33180026281209,45.09803921568628,1610612748,80,90,2021-12-18T01:42:19Z,4410000,25.0,45.0,1,left,MISS O. Yurtseven driving Layup,[1630209],1610612748.0,MIA,driving,,,Yurtseven,O. Yurtseven,,,,,,,,,,5.09,Missed,,,,,,,,,,,,,
443,PT01M21.00S,2021-12-18T01:42:15.4Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,80,90,2021-12-18T01:42:19Z,4420000,,,0,,O. Yurtseven REBOUND (Off:3 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,442.0,7.0,4.0,3.0,,,,,
446,PT01M19.00S,2021-12-18T01:42:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630209,5.863994743758213,49.50980392156863,1610612748,80,90,2021-12-18T01:43:02Z,4450000,2.0,3.0,1,left,MISS O. Yurtseven putback Layup,[1630209],1610612748.0,MIA,putback,,,Yurtseven,O. Yurtseven,,,,,,,,,,0.36,Missed,,,,,,,,,,,,,
447,PT01M19.00S,2021-12-18T01:42:31.9Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,80,90,2021-12-18T01:42:31Z,4460000,,,0,,O. Yurtseven REBOUND (Off:4 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,446.0,8.0,4.0,4.0,,,,,
448,PT01M19.00S,2021-12-18T01:42:32.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630209,4.812746386333772,49.26470588235294,1610612748,80,90,2021-12-18T01:43:06Z,4470000,4.0,-7.0,1,left,MISS O. Yurtseven putback Layup,[1630209],1610612748.0,MIA,putback,,,Yurtseven,O. Yurtseven,,,,,,,,,,0.82,Missed,,,,,,,,,,,,,
449,PT01M19.00S,2021-12-18T01:42:32.7Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,80,90,2021-12-18T02:10:09Z,4480000,,,0,,O. Yurtseven REBOUND (Off:5 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,448.0,9.0,4.0,5.0,,,,,
450,PT01M19.00S,2021-12-18T01:42:38.1Z,3,REGULAR,foul,personal,[],1629168,,,1610612748,80,90,2021-12-18T02:10:36Z,4490000,,,0,,B. Johnson personal FOUL (3 PF),"[1629168, 1630209]",1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,202037.0,3.0,0.0,Yurtseven,1630209.0,,,,,,,,,,,,,,,
452,PT01M19.00S,2021-12-18T01:42:47.4Z,3,REGULAR,substitution,out,[],200768,,,1610612748,80,90,2021-12-18T01:43:07Z,4510000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M19.00S,2021-12-18T01:42:47.4Z,3,REGULAR,substitution,out,[],1629644,,,1610612748,80,90,2021-12-18T01:43:07Z,4520000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M19.00S,2021-12-18T01:42:47.4Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,80,90,2021-12-18T01:43:07Z,4530000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M19.00S,2021-12-18T01:42:47.4Z,3,REGULAR,substitution,in,[],200782,,,1610612748,80,90,2021-12-18T01:43:07Z,4540000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M19.00S,2021-12-18T01:42:47.4Z,3,REGULAR,substitution,in,[],1630585,,,1610612748,80,90,2021-12-18T01:43:07Z,4550000,,,0,,SUB in: M. Garrett,[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,
