actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
541,PT07M54.00S,2021-10-28T01:00:51.2Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,98,102,2021-10-28T01:03:09Z,5360000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M54.00S,2021-10-28T01:00:51.2Z,4,REGULAR,substitution,out,[],1628998,,,1610612753,98,102,2021-10-28T01:03:09Z,5370000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M54.00S,2021-10-28T01:00:51.2Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,98,102,2021-10-28T01:03:09Z,5380000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M54.00S,2021-10-28T01:00:51.2Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,98,102,2021-10-28T01:03:09Z,5390000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M54.00S,2021-10-28T01:00:51.2Z,4,REGULAR,substitution,in,[],202330,,,1610612753,98,102,2021-10-28T01:03:09Z,5400000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M40.00S,2021-10-28T01:03:23.4Z,4,REGULAR,turnover,lost ball,[],203914,,,1610612753,98,102,2021-10-28T01:03:28Z,5410000,,,0,,G. Harris lost ball TURNOVER (5 TO),"[203914, 1630163]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,5.0,Ball,1630163.0,,,,,,,,,,
547,PT07M40.00S,2021-10-28T01:03:23.4Z,4,REGULAR,steal,,[],1630163,,,1610612766,98,102,2021-10-28T01:03:26Z,5420000,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M31.00S,2021-10-28T01:03:31.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630163,8.360709592641262,51.225490196078425,1610612766,98,102,2021-10-28T01:05:06Z,5430000,-6.0,26.0,1,left,MISS L. Ball running Layup,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,
550,PT07M27.00S,2021-10-28T01:03:35.7Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,98,102,2021-10-28T01:03:37Z,5450000,,,0,,M. Bamba REBOUND (Off:4 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,548.0,7.0,3.0,4.0,,,,,,,,,,,,,,
551,PT07M25.00S,2021-10-28T01:03:38.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628976,94.43166885676742,50.0,1610612753,100,102,2021-10-28T01:03:45Z,5460000,0.0,0.0,1,right,W. Carter Jr. running DUNK (20 PTS) (G. Harris 2 AST),"[1628976, 203914]",1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,0.02,Made,,,,,20.0,,,,,,,,,G. Harris,203914.0,2.0,,
553,PT07M08.00S,2021-10-28T01:03:55.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202330,5.469776609724048,46.568627450980394,1610612766,100,104,2021-10-28T01:04:02Z,5480000,17.0,-1.0,1,left,G. Hayward cutting DUNK (20 PTS) (M. Plumlee 4 AST),"[202330, 203486]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,1.72,Made,,,,,20.0,,,,,,,,,M. Plumlee,203486.0,4.0,,
555,PT06M56.00S,2021-10-28T01:04:06.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,80.1084099868594,44.36274509803921,1610612753,100,104,2021-10-28T01:04:13Z,5500000,-28.0,134.0,1,right,MISS J. Suggs 13' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,13.74,Missed,,,,,,,,,,,,,,,,,,
556,PT06M52.00S,2021-10-28T01:04:10.5Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,100,104,2021-10-28T01:04:13Z,5510000,,,0,,M. Plumlee REBOUND (Off:5 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,555.0,8.0,3.0,5.0,,,,,,,,,,,,,,
557,PT06M35.00S,2021-10-28T01:04:28.0Z,4,REGULAR,3pt,Jump Shot,[],1629667,24.129434954007884,85.29411764705883,1610612766,100,104,2021-10-28T01:04:33Z,5520000,-176.0,174.0,1,left,MISS J. McDaniels 24' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,
558,PT06M35.00S,2021-10-28T01:04:28.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,100,104,2021-10-28T01:04:33Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,,,
559,PT06M35.00S,2021-10-28T01:04:33.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,100,104,2021-10-28T01:04:33Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M35.00S,2021-10-28T01:04:34.9Z,4,REGULAR,substitution,out,[],1628976,,,1610612753,100,104,2021-10-28T01:04:40Z,5550000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M35.00S,2021-10-28T01:04:34.9Z,4,REGULAR,substitution,out,[],1629667,,,1610612753,100,104,2021-10-28T01:04:40Z,5560000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M35.00S,2021-10-28T01:04:34.9Z,4,REGULAR,substitution,in,[],203082,,,1610612753,100,104,2021-10-28T01:04:40Z,5570000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M35.00S,2021-10-28T01:04:34.9Z,4,REGULAR,substitution,in,[],1628970,,,1610612753,100,104,2021-10-28T01:04:40Z,5580000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M10.00S,2021-10-28T01:05:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.49605781865965,47.05882352941176,1610612753,100,104,2021-10-28T01:05:15Z,5590000,-15.0,84.0,1,right,MISS F. Wagner 8' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,8.51,Missed,,,,,,,,,,,,,,,,,,
565,PT06M07.00S,2021-10-28T01:05:14.2Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,100,104,2021-10-28T01:05:15Z,5600000,,,0,,M. Bamba REBOUND (Off:5 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,564.0,8.0,3.0,5.0,,,,,,,,,,,,,,
566,PT05M57.00S,2021-10-28T01:05:24.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630591,90.22667542706965,57.59803921568627,1610612753,100,104,2021-10-28T01:05:30Z,5610000,38.0,39.0,1,right,MISS J. Suggs driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,
567,PT05M54.00S,2021-10-28T01:05:27.3Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,100,104,2021-10-28T01:05:31Z,5620000,,,0,,M. Plumlee REBOUND (Off:5 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,566.0,9.0,4.0,5.0,,,,,,,,,,,,,,
568,PT05M33.00S,2021-10-28T01:05:51.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,100,104,2021-10-28T01:05:57Z,5630000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,1628487.0,,,,,,,,,
569,PT05M17.00S,2021-10-28T01:06:19.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203082,70.12155059132719,72.54901960784314,1610612753,100,104,2021-10-28T01:06:25Z,5640000,113.0,228.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
570,PT05M13.00S,2021-10-28T01:06:23.6Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,100,104,2021-10-28T01:06:25Z,5650000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,569.0,5.0,4.0,1.0,,,,,,,,,,,,,,
571,PT05M05.00S,2021-10-28T01:06:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.966491458607096,51.470588235294116,1610612766,100,104,2021-10-28T01:06:38Z,5660000,-7.0,22.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,
572,PT05M03.00S,2021-10-28T01:06:33.5Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,100,104,2021-10-28T01:06:38Z,5670000,,,0,,M. Bamba REBOUND (Off:5 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,571.0,9.0,4.0,5.0,,,,,,,,,,,,,,
573,PT04M59.00S,2021-10-28T01:06:37.4Z,4,REGULAR,turnover,lost ball,[],1630591,,,1610612753,100,104,2021-10-28T01:06:43Z,5680000,,,0,,J. Suggs lost ball TURNOVER (3 TO),"[1630591, 202330]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,3.0,Hayward,202330.0,,,,,,,,,,
574,PT04M59.00S,2021-10-28T01:06:37.4Z,4,REGULAR,steal,,[],202330,,,1610612766,100,104,2021-10-28T01:07:50Z,5690000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M49.00S,2021-10-28T01:06:47.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202330,26.363337713534822,34.80392156862745,1610612766,100,106,2021-10-28T01:06:54Z,5700000,76.0,195.0,1,left,G. Hayward 20' turnaround fadeaway Jump Shot (22 PTS),[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,20.96,Made,,,,,22.0,,,,,,,,,,,,,
576,PT04M32.00S,2021-10-28T01:07:03.6Z,4,REGULAR,3pt,Jump Shot,[],1630532,65.25952693823915,48.03921568627451,1610612753,100,106,2021-10-28T01:07:09Z,5710000,-10.0,274.0,1,right,MISS F. Wagner 27' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,
577,PT04M29.00S,2021-10-28T01:07:06.6Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,100,106,2021-10-28T01:07:09Z,5720000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,576.0,6.0,5.0,1.0,,,,,,,,,,,,,,
578,PT04M11.00S,2021-10-28T01:07:25.6Z,4,REGULAR,3pt,Jump Shot,[],1626162,9.149145860709593,95.34313725490196,1610612766,100,106,2021-10-28T01:07:29Z,5730000,-227.0,34.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,
579,PT04M08.00S,2021-10-28T01:07:28.6Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,100,106,2021-10-28T01:07:29Z,5740000,,,0,,L. Ball REBOUND (Off:2 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,578.0,6.0,4.0,2.0,,,,,,,,,,,,,,
580,PT04M00.00S,2021-10-28T01:07:36.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,7.046649145860711,50.49019607843137,1610612766,100,106,2021-10-28T01:07:42Z,5750000,-2.0,14.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.39,Missed,,,,,,,,,,,,,,,,,,
581,PT03M57.00S,2021-10-28T01:07:39.5Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,100,106,2021-10-28T01:07:42Z,5760000,,,0,,M. Bamba REBOUND (Off:5 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,580.0,10.0,5.0,5.0,,,,,,,,,,,,,,
582,PT03M51.00S,2021-10-28T01:07:47.8Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612753,100,106,2021-10-28T01:07:55Z,5770000,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Suggs 2 FT),"[203486, 1630591]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,1198.0,3.0,0.0,Suggs,1630591.0,,,,,
584,PT03M51.00S,2021-10-28T01:08:12.2Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,100,106,2021-10-28T01:08:12Z,5790000,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT03M51.00S,2021-10-28T01:08:12.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,100,106,2021-10-28T01:08:12Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,,,
586,PT03M51.00S,2021-10-28T01:08:13.0Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,100,106,2021-10-28T01:08:33Z,5810000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M51.00S,2021-10-28T01:08:13.0Z,4,REGULAR,substitution,out,[],203914,,,1610612753,100,106,2021-10-28T01:08:33Z,5820000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M51.00S,2021-10-28T01:08:13.0Z,4,REGULAR,substitution,out,[],1630163,,,1610612753,100,106,2021-10-28T01:08:33Z,5830000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M51.00S,2021-10-28T01:08:13.0Z,4,REGULAR,substitution,out,[],1626162,,,1610612753,100,106,2021-10-28T01:08:33Z,5840000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M51.00S,2021-10-28T01:08:13.0Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,100,106,2021-10-28T01:08:33Z,5850000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M51.00S,2021-10-28T01:08:13.0Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,100,106,2021-10-28T01:08:33Z,5860000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M51.00S,2021-10-28T01:08:13.0Z,4,REGULAR,substitution,in,[],1628998,,,1610612753,100,106,2021-10-28T01:08:33Z,5870000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M51.00S,2021-10-28T01:08:13.0Z,4,REGULAR,substitution,in,[],202397,,,1610612753,100,106,2021-10-28T01:08:33Z,5880000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M51.00S,2021-10-28T01:08:39.1Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,101,106,2021-10-28T01:08:39Z,5890000,,,0,,J. Suggs Free Throw 2 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
595,PT03M38.00S,2021-10-28T01:08:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,7.703679369250986,49.50980392156863,1610612766,101,108,2021-10-28T01:09:05Z,5900000,2.0,20.0,1,left,M. Plumlee cutting finger roll Layup (11 PTS) (G. Hayward 5 AST),"[203486, 202330]",1610612766.0,CHA,cutting finger roll,,,Plumlee,M. Plumlee,,,,,2.01,Made,,,,,11.0,,,,,,,,,G. Hayward,202330.0,5.0,,
597,PT03M38.00S,2021-10-28T01:09:01.0Z,4,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612766,101,108,2021-10-28T01:09:11Z,5920000,,,0,,W. Carter Jr. shooting personal FOUL (4 PF) (Plumlee 1 FT),"[1628976, 203486]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,1198.0,4.0,0.0,Plumlee,203486.0,,,,,
599,PT03M38.00S,2021-10-28T01:09:21.2Z,4,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,101,109,2021-10-28T01:09:21Z,5940000,,,0,,M. Plumlee Free Throw 1 of 1 (12 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
600,PT03M24.00S,2021-10-28T01:09:38.2Z,4,REGULAR,2pt,Jump Shot,[],1630175,79.188567674113,26.96078431372549,1610612753,103,109,2021-10-28T01:10:22Z,5950000,-115.0,143.0,1,right,C. Anthony 18' pullup Jump Shot (20 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,18.37,Made,,,,,20.0,,,,,,,,,,,,,
601,PT03M16.00S,2021-10-28T01:09:53.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,103,109,2021-10-28T01:09:53Z,5960000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M02.00S,2021-10-28T01:11:49.8Z,4,REGULAR,3pt,Jump Shot,[],1628970,32.933639947437584,47.30392156862745,1610612766,103,109,2021-10-28T01:12:32Z,5970000,13.0,257.0,1,left,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
603,PT02M59.00S,2021-10-28T01:11:52.8Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,103,109,2021-10-28T01:11:57Z,5980000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,602.0,10.0,8.0,2.0,,,,,,,,,,,,,,
604,PT02M50.00S,2021-10-28T01:12:01.2Z,4,REGULAR,turnover,lost ball,[],1630591,,,1610612753,103,109,2021-10-28T01:12:07Z,5990000,,,0,,J. Suggs lost ball TURNOVER (4 TO),"[1630591, 202397]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,4.0,Smith,202397.0,,,,,,,,,,
605,PT02M50.00S,2021-10-28T01:12:01.2Z,4,REGULAR,steal,,[],202397,,,1610612766,103,109,2021-10-28T01:12:03Z,6000000,,,0,,I. Smith STEAL (2 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M35.00S,2021-10-28T01:12:16.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202330,25.04927726675427,35.049019607843135,1610612766,103,111,2021-10-28T01:12:21Z,6010000,75.0,183.0,1,left,G. Hayward 19' pullup Jump Shot (24 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,19.77,Made,,,,,24.0,,,,,,,,,,,,,
607,PT02M18.00S,2021-10-28T01:12:32.8Z,4,REGULAR,2pt,Jump Shot,[],203082,72.27332457293035,35.474111519607845,1610612753,105,111,2021-10-28T01:12:43Z,6020000,-73.0,208.0,1,right,T. Ross 22' Jump Shot (18 PTS) (C. Anthony 6 AST),"[203082, 1630175]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,22.04,Made,,,,,18.0,,,,,,,,,C. Anthony,1630175.0,6.0,,
609,PT02M01.00S,2021-10-28T01:12:50.3Z,4,REGULAR,2pt,Jump Shot,[],202330,22.552562417871222,52.94117647058824,1610612766,105,111,2021-10-28T01:12:56Z,6040000,-15.0,159.0,1,left,MISS G. Hayward 16' step back Shot,[202330],1610612766.0,CHA,step back,,,Hayward,G. Hayward,,,,,16.02,Missed,,,,,,,,,,,,,,,,,,
610,PT01M58.00S,2021-10-28T01:12:53.3Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,105,111,2021-10-28T01:12:56Z,6050000,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,609.0,5.0,5.0,0.0,,,,,,,,,,,,,,
611,PT01M49.00S,2021-10-28T01:13:02.3Z,4,REGULAR,3pt,Jump Shot,[],1628976,67.49342969776609,57.35294117647059,1610612753,105,111,2021-10-28T01:13:08Z,6060000,37.0,253.0,1,right,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
612,PT01M49.00S,2021-10-28T01:13:02.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,105,111,2021-10-28T01:13:08Z,6070000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,
613,PT01M49.00S,2021-10-28T01:13:10.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,105,111,2021-10-28T01:13:10Z,6080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M36.00S,2021-10-28T01:15:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.178055190538765,52.20588235294118,1610612766,105,111,2021-10-28T01:15:16Z,6090000,-11.0,15.0,1,left,MISS M. Bridges Layup,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,
615,PT01M27.00S,2021-10-28T01:15:14.5Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,105,111,2021-10-28T01:15:14Z,6100000,,,0,,M. Plumlee REBOUND (Off:6 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,614.0,10.0,4.0,6.0,,,,,,,,,,,,,,
616,PT01M27.00S,2021-10-28T01:15:14.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203486,5.590000152587891,50.0,1610612766,105,113,2021-10-28T01:15:19Z,6110000,0.0,0.0,1,left,M. Plumlee tip DUNK (14 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,0.0,Made,,,,,14.0,,,,,,,,,,,,,
617,PT01M20.00S,2021-10-28T01:15:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.93495400788436,46.81372549019608,1610612753,107,113,2021-10-28T01:15:28Z,6120000,-16.0,23.0,1,right,C. Anthony driving Layup (22 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,2.82,Made,,,,,22.0,,,,,,,,,,,,,
618,PT01M02.00S,2021-10-28T01:15:41.5Z,4,REGULAR,3pt,Jump Shot,[],1628970,31.488173455978973,38.23529411764706,1610612766,107,116,2021-10-28T01:15:48Z,6130000,59.0,243.0,1,left,M. Bridges 25' 3PT step back (31 PTS),[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.05,Made,,,,,31.0,,,,,,,,,,,,,
619,PT00M53.20S,2021-10-28T01:15:57.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,81.8166885676741,58.333333333333336,1610612753,109,116,2021-10-28T01:16:02Z,6140000,42.0,118.0,1,right,C. Anthony 12' turnaround fadeaway Jump Shot (24 PTS),[1630175],1610612753.0,ORL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,12.55,Made,,,,,24.0,,,,,,,,,,,,,
620,PT00M36.00S,2021-10-28T01:16:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202397,7.178055190538765,50.73529411764706,1610612766,109,118,2021-10-28T01:16:27Z,6150000,-4.0,15.0,1,left,I. Smith driving reverse Layup (8 PTS),[202397],1610612766.0,CHA,driving reverse,,,Smith,I. Smith,,,,,1.54,Made,,,,,8.0,,,,,,,,,,,,,
621,PT00M36.00S,2021-10-28T01:16:26.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,109,118,2021-10-28T01:16:26Z,6160000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M33.40S,2021-10-28T01:18:00.9Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612753,109,118,2021-10-28T01:18:13Z,6170000,,,0,,M. Plumlee shooting personal FOUL (4 PF) (Wagner 2 FT),"[203486, 1630532]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,1198.0,4.0,0.0,Wagner,1630532.0,,,,,
624,PT00M33.40S,2021-10-28T01:18:24.1Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,110,118,2021-10-28T01:18:24Z,6190000,,,0,,F. Wagner Free Throw 1 of 2 (14 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
625,PT00M33.40S,2021-10-28T01:18:39.9Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,111,118,2021-10-28T01:18:39Z,6200000,,,0,,F. Wagner Free Throw 2 of 2 (15 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
