actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
349,PT09M33.00S,2021-12-24T01:27:33.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,11.908672798948752,34.80392156862745,1610612753,45,63,2021-12-24T01:27:42Z,3450000,76.0,59.0,1,left,MISS F. Wagner 9' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,9.65,Missed,,,,,,,,,,,,,,,,,,,
350,PT09M33.00S,2021-12-24T01:27:33.4Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,45,63,2021-12-24T01:27:42Z,3460000,,,0,,F. Wagner REBOUND (Off:2 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,349.0,4.0,2.0,2.0,,,
351,PT09M33.00S,2021-12-24T01:27:40.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630532,5.590000152587891,50.0,1610612753,45,63,2021-12-24T01:27:50Z,3470000,0.0,0.0,1,left,MISS F. Wagner putback Layup,[1630532],1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
352,PT09M33.00S,2021-12-24T01:27:40.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,45,63,2021-12-24T01:27:50Z,3480000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,351.0,,,,,,
353,PT09M33.00S,2021-12-24T01:27:43.8Z,3,REGULAR,foul,personal,[],1628976,,,1610612740,45,63,2021-12-24T01:28:38Z,3490000,,,0,,W. Carter Jr. loose ball personal FOUL (2 PF),"[1628976, 1627742]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,201638.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,
355,PT09M20.00S,2021-12-24T01:28:07.0Z,3,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,45,63,2021-12-24T01:28:14Z,3510000,,,0,,B. Ingram step out-of-bounds TURNOVER (1 TO),[1627742],1610612740.0,NOP,step,,,Ingram,B. Ingram,,,,,,,,1.0,,,1628171.0,,,,,,,,,,,,,,
356,PT09M03.00S,2021-12-24T01:28:36.6Z,3,REGULAR,foul,offensive,[],1630532,,,1610612753,45,63,2021-12-24T01:29:28Z,3520000,,,0,,F. Wagner offensive FOUL (2 PF),"[1630532, 1628404]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,1628171.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,
358,PT09M03.00S,2021-12-24T01:28:36.6Z,3,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,45,63,2021-12-24T01:28:36Z,3540000,,,0,,F. Wagner offensive foul TURNOVER (1 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,1.0,,,1628171.0,,,,,,,,,,,,,,
359,PT08M49.00S,2021-12-24T01:29:06.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,78.40013140604468,57.59803921568627,1610612740,45,65,2021-12-24T01:29:12Z,3550000,38.0,151.0,1,right,B. Ingram 15' turnaround Jump Shot (25 PTS) (J. Hart 4 AST),"[1627742, 1628404]",1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,15.52,Made,25.0,,,,,,,,,J. Hart,1628404.0,4.0,,,,,,,
361,PT08M44.00S,2021-12-24T01:29:15.4Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612753,45,65,2021-12-24T01:29:39Z,3570000,,,0,,H. Jones shooting personal FOUL (3 PF) (Wagner 2 FT),"[1630529, 1630532]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,201640.0,3.0,0.0,Wagner,1630532.0,,,,,,,,,,
363,PT08M44.00S,2021-12-24T01:29:40.5Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,46,65,2021-12-24T01:29:40Z,3590000,,,0,,F. Wagner Free Throw 1 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
364,PT08M44.00S,2021-12-24T01:29:54.9Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,47,65,2021-12-24T01:29:54Z,3600000,,,0,,F. Wagner Free Throw 2 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
365,PT08M30.00S,2021-12-24T01:30:54.6Z,3,REGULAR,jumpball,recovered,[],1630175,,,1610612740,47,65,2021-12-24T01:30:54Z,3610000,,,0,,Jump Ball W. Carter Jr. vs. W. Hernangomez: Tip to C. Anthony,"[1630175, 1628976, 1626195]",1610612753.0,ORL,heldball,C. Anthony,1630175.0,Anthony,C. Anthony,Carter Jr.,1628976.0,Hernangomez,1626195.0,,,,,,,,,,,,,,,,,,,,,
368,PT08M30.00S,2021-12-24T01:30:54.6Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612740,47,65,2021-12-24T01:33:31Z,3640000,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1628976]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,2.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
369,PT08M30.00S,2021-12-24T01:30:54.6Z,3,REGULAR,steal,,[],1628976,,,1610612753,47,65,2021-12-24T01:30:54Z,3650000,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M23.00S,2021-12-24T01:31:02.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,15.719448094612352,44.6078431372549,1610612753,49,65,2021-12-24T01:31:31Z,3660000,27.0,95.0,1,left,C. Anthony 9' floating Jump Shot (10 PTS),[1630175],1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,9.91,Made,10.0,,,,,,,,,,,,,,,,,,
371,PT08M07.00S,2021-12-24T01:31:20.4Z,3,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612740,49,65,2021-12-24T01:31:33Z,3670000,,,0,,C. Okeke shooting personal FOUL (4 PF) (Ingram 2 FT),"[1629643, 1627742]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,201640.0,4.0,0.0,Ingram,1627742.0,,,,,,,,,,
373,PT08M07.00S,2021-12-24T01:31:46.4Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,49,66,2021-12-24T01:31:46Z,3690000,,,0,,B. Ingram Free Throw 1 of 2 (26 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
374,PT08M07.00S,2021-12-24T01:31:47.3Z,3,REGULAR,substitution,out,[],1629643,,,1610612740,49,66,2021-12-24T01:31:50Z,3700000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M07.00S,2021-12-24T01:31:47.3Z,3,REGULAR,substitution,in,[],1629678,,,1610612740,49,66,2021-12-24T01:31:50Z,3710000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M07.00S,2021-12-24T01:32:07.6Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,49,67,2021-12-24T01:32:07Z,3720000,,,0,,B. Ingram Free Throw 2 of 2 (27 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
377,PT07M48.00S,2021-12-24T01:32:27.0Z,3,REGULAR,3pt,Jump Shot,[],1629678,23.73521681997372,10.53921568627451,1610612753,52,67,2021-12-24T01:32:33Z,3730000,197.0,171.0,1,left,A. Schofield 26' 3PT  (8 PTS) (C. Anthony 8 AST),"[1629678, 1630175]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,26.08,Made,8.0,,,,,,,,,C. Anthony,1630175.0,8.0,,,,,,,
379,PT07M33.00S,2021-12-24T01:32:41.1Z,3,REGULAR,2pt,Jump Shot,[],1627742,80.23981603153744,74.26470588235294,1610612740,52,67,2021-12-24T01:32:47Z,3750000,121.0,133.0,1,right,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,18.02,Missed,,,,,,,,,,,,,,,,,,,
380,PT07M31.00S,2021-12-24T01:32:43.1Z,3,REGULAR,rebound,defensive,[],1629678,,,1610612753,52,67,2021-12-24T01:32:47Z,3760000,,,0,,A. Schofield REBOUND (Off:0 Def:4),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,379.0,4.0,4.0,0.0,,,
381,PT07M23.00S,2021-12-24T01:32:51.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,32.802233902759525,56.61764705882353,1610612753,55,67,2021-12-24T01:32:56Z,3770000,-33.0,256.0,1,left,W. Carter Jr. 25' 3PT  (9 PTS) (C. Anthony 9 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.79,Made,9.0,,,,,,,,,C. Anthony,1630175.0,9.0,,,,,,,
383,PT07M22.00S,2021-12-24T01:32:59.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,55,67,2021-12-24T01:32:59Z,3790000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M17.00S,2021-12-24T01:34:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,91.59001314060447,50.635723039215684,1610612740,55,67,2021-12-24T01:42:11Z,3795000,3.0,27.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 1629678]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,2.68,Missed,,,,,,,,,,,,,,,,,Schofield,1629678.0,
426,PT07M17.00S,2021-12-24T01:34:42.5Z,3,REGULAR,block,,[],1629678,,,1610612740,55,67,2021-12-24T01:42:11Z,3797500,,,0,,A. Schofield BLOCK (2 BLK),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT07M17.00S,2021-12-24T01:34:42.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,55,67,2021-12-24T01:42:11Z,3798750,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,425.0,,,,,,
450,PT07M17.00S,2021-12-24T01:35:34.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,55,67,2021-12-24T01:47:19Z,3799375,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M05.00S,2021-12-24T01:36:25.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,68.28186596583443,18.38235294117647,1610612740,55,70,2021-12-24T01:42:11Z,3800000,-158.0,246.0,1,right,D. Graham 29' 3PT  (10 PTS) (B. Ingram 3 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,29.22,Made,10.0,,,,,,,,,B. Ingram,1627742.0,3.0,,,,,,,
386,PT06M53.00S,2021-12-24T01:36:40.6Z,3,REGULAR,foul,personal,['2freethrow'],1626195,,,1610612753,55,70,2021-12-24T01:36:46Z,3820000,,,0,,W. Hernangomez shooting personal FOUL (2 PF) (Anthony 2 FT),"[1626195, 1630175]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,,,,,,,201640.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,
388,PT06M53.00S,2021-12-24T01:37:08.7Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,56,70,2021-12-24T01:37:08Z,3840000,,,0,,C. Anthony Free Throw 1 of 2 (11 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
389,PT06M53.00S,2021-12-24T01:37:25.9Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,57,70,2021-12-24T01:37:25Z,3850000,,,0,,C. Anthony Free Throw 2 of 2 (12 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
390,PT06M37.00S,2021-12-24T01:37:41.5Z,3,REGULAR,3pt,Jump Shot,[],1628984,68.01905387647832,77.69607843137256,1610612740,57,70,2021-12-24T01:37:47Z,3860000,138.0,248.0,1,right,MISS D. Graham 28' 3PT - blocked,"[1628984, 1630175]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,28.41,Missed,,,,,,,,,,,,,,,,,Anthony,1630175.0,
391,PT06M37.00S,2021-12-24T01:37:41.5Z,3,REGULAR,block,,[],1630175,,,1610612740,57,70,2021-12-24T01:37:45Z,3870000,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M36.00S,2021-12-24T01:37:42.5Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,57,70,2021-12-24T01:37:47Z,3880000,,,0,,F. Wagner REBOUND (Off:2 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,390.0,5.0,3.0,2.0,,,
393,PT06M36.00S,2021-12-24T01:37:48.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,57,70,2021-12-24T01:37:48Z,3890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M32.00S,2021-12-24T01:38:02.3Z,3,REGULAR,3pt,Jump Shot,[],1630532,31.09395532194481,47.794117647058826,1610612753,60,70,2021-12-24T01:38:07Z,3900000,11.0,240.0,1,left,F. Wagner 24' 3PT pullup (8 PTS) (W. Carter Jr. 2 AST),"[1630532, 1628976]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,24.01,Made,8.0,,,,,,,,,W. Carter Jr.,1628976.0,2.0,,,,,,,
396,PT06M22.00S,2021-12-24T01:38:12.7Z,3,REGULAR,3pt,Jump Shot,[],1628404,86.5473061760841,95.09803921568627,1610612740,60,70,2021-12-24T01:38:16Z,3920000,225.0,74.0,1,right,MISS J. Hart 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,,
397,PT06M19.00S,2021-12-24T01:38:15.7Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,60,70,2021-12-24T01:38:16Z,3930000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,396.0,2.0,2.0,0.0,,,
398,PT06M11.00S,2021-12-24T01:38:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,13.61695137976347,45.09803921568628,1610612753,62,70,2021-12-24T01:40:53Z,3940000,25.0,75.0,1,left,C. Anthony 7' driving floating Jump Shot (14 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,7.94,Made,14.0,,,,,,,,,,,,,,,,,,
399,PT05M57.00S,2021-12-24T01:38:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,83.13074901445466,60.049019607843135,1610612740,62,70,2021-12-24T01:38:51Z,3950000,50.0,106.0,1,right,MISS W. Hernangomez 11' floating Shot,[1626195],1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,11.74,Missed,,,,,,,,,,,,,,,,,,,
400,PT05M55.00S,2021-12-24T01:38:38.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,62,70,2021-12-24T01:38:51Z,3960000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,399.0,6.0,3.0,3.0,,,
401,PT05M47.00S,2021-12-24T01:38:47.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,14.799605781865965,42.64705882352941,1610612753,62,70,2021-12-24T01:38:55Z,3970000,37.0,87.0,1,left,MISS W. Carter Jr. 9' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,9.41,Missed,,,,,,,,,,,,,,,,,,,
402,PT05M45.00S,2021-12-24T01:38:49.1Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,62,70,2021-12-24T01:38:55Z,3980000,,,0,,W. Hernangomez REBOUND (Off:6 Def:7),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,401.0,13.0,7.0,6.0,,,
403,PT05M38.00S,2021-12-24T01:38:56.3Z,3,REGULAR,3pt,Jump Shot,[],1628984,72.88107752956637,15.686274509803921,1610612740,62,73,2021-12-24T01:39:03Z,3990000,-172.0,202.0,1,right,D. Graham 26' 3PT  (13 PTS) (B. Ingram 4 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.54,Made,13.0,,,,,,,,,B. Ingram,1627742.0,4.0,,,,,,,
405,PT05M20.00S,2021-12-24T01:39:13.0Z,3,REGULAR,3pt,Jump Shot,[],1630175,32.802233902759525,38.23529411764706,1610612753,62,73,2021-12-24T01:42:13Z,4010000,59.0,256.0,1,left,MISS C. Anthony 26' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M18.00S,2021-12-24T01:39:15.0Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,62,73,2021-12-24T01:39:36Z,4020000,,,0,,W. Hernangomez REBOUND (Off:6 Def:8),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,405.0,14.0,8.0,6.0,,,
407,PT05M01.00S,2021-12-24T01:39:33.3Z,3,REGULAR,2pt,Jump Shot,[],1628404,91.93495400788436,66.66666666666666,1610612740,62,73,2021-12-24T01:39:40Z,4030000,83.0,23.0,1,right,MISS J. Hart 8' turnaround fadeaway Shot,[1628404],1610612740.0,NOP,turnaround fadeaway,,,Hart,J. Hart,,,,,8.65,Missed,,,,,,,,,,,,,,,,,,,
408,PT04M58.00S,2021-12-24T01:39:36.3Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,62,73,2021-12-24T01:39:40Z,4040000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,407.0,3.0,3.0,0.0,,,
409,PT04M54.00S,2021-12-24T01:39:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,6.915243101182654,52.450980392156865,1610612753,64,73,2021-12-24T01:39:46Z,4050000,-12.0,13.0,1,left,F. Wagner running Layup (10 PTS) (C. Anthony 10 AST),"[1630532, 1630175]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,1.75,Made,10.0,,,,,,,,,C. Anthony,1630175.0,10.0,,,,,,,
411,PT04M37.00S,2021-12-24T01:39:56.7Z,3,REGULAR,3pt,Jump Shot,[],1628984,68.15045992115637,72.79411764705883,1610612740,64,73,2021-12-24T01:43:33Z,4070000,114.0,247.0,1,right,MISS D. Graham 27' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
412,PT04M34.00S,2021-12-24T01:39:59.7Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,64,73,2021-12-24T01:40:03Z,4080000,,,0,,W. Hernangomez REBOUND (Off:7 Def:8),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,411.0,15.0,8.0,7.0,,,
413,PT04M29.00S,2021-12-24T01:40:05.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627742,88.64980289093299,43.872549019607845,1610612740,64,73,2021-12-24T01:44:08Z,4090000,-31.0,54.0,1,right,MISS B. Ingram 6' driving DUNK - blocked,"[1627742, 1628976]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,6.22,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0,
414,PT04M29.00S,2021-12-24T01:40:05.1Z,3,REGULAR,block,,[],1628976,,,1610612740,64,73,2021-12-24T01:40:08Z,4100000,,,0,,W. Carter Jr. BLOCK (2 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M25.00S,2021-12-24T01:40:09.1Z,3,REGULAR,rebound,defensive,[],1629678,,,1610612753,64,73,2021-12-24T01:40:16Z,4110000,,,0,,A. Schofield REBOUND (Off:0 Def:5),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,413.0,5.0,5.0,0.0,,,
416,PT04M25.00S,2021-12-24T01:40:12.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630532,7.046649145860711,48.529411764705884,1610612753,66,73,2021-12-24T01:44:40Z,4120000,7.0,14.0,1,left,F. Wagner running DUNK (12 PTS) (A. Schofield 2 AST),"[1630532, 1629678]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,1.56,Made,12.0,,,,,,,,,A. Schofield,1629678.0,2.0,,,,,,,
418,PT04M25.00S,2021-12-24T01:40:33.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,66,73,2021-12-24T01:40:33Z,4140000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M25.00S,2021-12-24T01:41:17.0Z,3,REGULAR,substitution,out,[],1628404,,,1610612740,66,73,2021-12-24T01:41:49Z,4150000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M25.00S,2021-12-24T01:41:17.0Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,66,73,2021-12-24T01:41:49Z,4160000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M25.00S,2021-12-24T01:41:17.0Z,3,REGULAR,substitution,out,[],1626195,,,1610612740,66,73,2021-12-24T01:41:49Z,4170000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M25.00S,2021-12-24T01:41:17.0Z,3,REGULAR,substitution,in,[],203107,,,1610612740,66,73,2021-12-24T01:41:49Z,4180000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M25.00S,2021-12-24T01:41:17.0Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,66,73,2021-12-24T01:41:49Z,4190000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M25.00S,2021-12-24T01:41:17.0Z,3,REGULAR,substitution,in,[],1629637,,,1610612740,66,73,2021-12-24T01:41:49Z,4200000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M00.00S,2021-12-24T01:42:19.8Z,3,REGULAR,2pt,Jump Shot,[],203107,74.19513797634691,66.17647058823529,1610612740,66,73,2021-12-24T01:42:28Z,4210000,81.0,190.0,1,right,MISS T. Satoransky 20' turnaround Shot,[203107],1610612740.0,NOP,turnaround,,,Satoransky,T. Satoransky,,,,,20.66,Missed,,,,,,,,,,,,,,,,,,,
429,PT03M56.00S,2021-12-24T01:42:23.2Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,66,73,2021-12-24T01:42:23Z,4220000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,428.0,4.0,4.0,0.0,,,
430,PT03M51.00S,2021-12-24T01:42:29.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,7.5722733245729295,47.05882352941176,1610612753,68,73,2021-12-24T01:43:53Z,4230000,15.0,19.0,1,left,F. Wagner driving bank Hook (14 PTS),[1630532],1610612753.0,ORL,driving bank,,,Wagner,F. Wagner,,,,,2.38,Made,14.0,,,,,,,,,,,,,,,,,,
431,PT03M35.00S,2021-12-24T01:42:45.0Z,3,REGULAR,3pt,Jump Shot,[],1630530,77.7431011826544,7.8431372549019605,1610612740,68,73,2021-12-24T01:42:50Z,4240000,-211.0,157.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
432,PT03M32.00S,2021-12-24T01:42:48.0Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,68,73,2021-12-24T01:42:50Z,4250000,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,431.0,5.0,5.0,0.0,,,
433,PT03M26.00S,2021-12-24T01:42:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.966491458607096,54.166666666666664,1610612753,68,73,2021-12-24T01:43:00Z,4260000,-21.0,22.0,1,left,MISS W. Carter Jr. Layup - blocked,"[1628976, 203107]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,3.06,Missed,,,,,,,,,,,,,,,,,Satoransky,203107.0,
434,PT03M26.00S,2021-12-24T01:42:55.2Z,3,REGULAR,block,,[],203107,,,1610612753,68,73,2021-12-24T01:42:58Z,4270000,,,0,,T. Satoransky BLOCK (1 BLK),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M26.00S,2021-12-24T01:42:55.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,68,73,2021-12-24T01:43:00Z,4280000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,433.0,,,,,,
436,PT03M26.00S,2021-12-24T01:43:01.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,68,73,2021-12-24T01:43:01Z,4290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
