actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
269,PT02M46.00S,2021-11-03T23:55:43.5Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,46,42,2021-11-03T23:56:23Z,2680000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M46.00S,2021-11-03T23:55:43.5Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,46,42,2021-11-03T23:56:23Z,2690000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M46.00S,2021-11-03T23:55:43.5Z,2,REGULAR,substitution,in,[],203471,,,1610612753,46,42,2021-11-03T23:56:23Z,2700000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M46.00S,2021-11-03T23:55:43.5Z,2,REGULAR,substitution,in,[],201143,,,1610612753,46,42,2021-11-03T23:56:23Z,2710000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M33.00S,2021-11-03T23:56:38.7Z,2,REGULAR,turnover,lost ball,[],1629021,,,1610612753,46,42,2021-11-03T23:56:45Z,2720000,,,0,,M. Wagner lost ball TURNOVER (1 TO),"[1629021, 203935]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,1.0,Smart,203935.0,,,,,,,
274,PT02M33.00S,2021-11-03T23:56:38.7Z,2,REGULAR,steal,,[],203935,,,1610612738,46,42,2021-11-03T23:56:41Z,2730000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M33.00S,2021-11-03T23:56:44.0Z,2,REGULAR,foul,personal,[],1629021,,,1610612738,46,42,2021-11-03T23:56:52Z,2740000,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 203935]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Smart,203935.0,,
277,PT02M22.00S,2021-11-03T23:57:07.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,28.991458607095925,20.833333333333336,1610612738,46,42,2021-11-03T23:57:12Z,2760000,146.0,220.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,
278,PT02M18.00S,2021-11-03T23:57:11.3Z,2,REGULAR,rebound,offensive,[],203471,,,1610612738,46,42,2021-11-03T23:57:11Z,2770000,,,0,,D. Schroder REBOUND (Off:2 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,277.0,4.0,2.0,2.0,,,,,,,,,,,,,
279,PT02M12.00S,2021-11-03T23:57:18.6Z,2,REGULAR,foul,personal,[],1630532,,,1610612738,46,42,2021-11-03T23:57:37Z,2780000,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 203471]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Schroder,203471.0,,
281,PT02M01.00S,2021-11-03T23:57:55.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,46,42,2021-11-03T23:57:55Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M58.00S,2021-11-03T23:58:07.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203935,23.340998685939553,87.25490196078431,1610612738,46,42,2021-11-03T23:58:11Z,2810000,-186.0,167.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
283,PT01M55.00S,2021-11-03T23:58:10.2Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,46,42,2021-11-03T23:58:11Z,2820000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,282.0,4.0,4.0,0.0,,,,,,,,,,,,,
284,PT01M43.00S,2021-11-03T23:58:21.9Z,2,REGULAR,3pt,Jump Shot,[],1629021,68.80749014454665,19.607843137254903,1610612753,46,42,2021-11-03T23:58:39Z,2830000,-152.0,241.0,1,right,MISS M. Wagner 28' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,28.47,Missed,,,,,,,,,,,,,,,,,,
285,PT01M39.00S,2021-11-03T23:58:25.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,46,42,2021-11-03T23:58:39Z,2840000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,,,,
286,PT01M28.00S,2021-11-03T23:58:37.1Z,2,REGULAR,2pt,Jump Shot,[],1628369,7.703679369250986,69.36274509803921,1610612738,46,42,2021-11-03T23:58:43Z,2850000,-97.0,20.0,1,left,MISS J. Tatum 9' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,9.88,Missed,,,,,,,,,,,,,,,,,,
287,PT01M24.00S,2021-11-03T23:58:41.1Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,46,42,2021-11-03T23:58:43Z,2860000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,286.0,1.0,1.0,0.0,,,,,,,,,,,,,
288,PT01M16.00S,2021-11-03T23:58:49.7Z,2,REGULAR,3pt,Jump Shot,[],1630175,68.67608409986859,24.509803921568626,1610612753,46,42,2021-11-03T23:58:53Z,2870000,-127.0,242.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,
289,PT01M13.00S,2021-11-03T23:58:52.7Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,46,42,2021-11-03T23:58:53Z,2880000,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,288.0,4.0,3.0,1.0,,,,,,,,,,,,,
290,PT01M04.00S,2021-11-03T23:59:01.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,33.196452036793694,32.59803921568628,1610612738,46,42,2021-11-03T23:59:06Z,2890000,87.0,260.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,
291,PT01M01.00S,2021-11-03T23:59:04.7Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,46,42,2021-11-03T23:59:04Z,2900000,,,0,,A. Horford REBOUND (Off:2 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,290.0,5.0,3.0,2.0,,,,,,,,,,,,,
292,PT01M00.00S,2021-11-03T23:59:06.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,30.56833114323259,26.47058823529412,1610612738,46,42,2021-11-03T23:59:12Z,2910000,118.0,235.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
293,PT00M56.80S,2021-11-03T23:59:09.5Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,46,42,2021-11-03T23:59:12Z,2920000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,,
294,PT00M34.00S,2021-11-03T23:59:33.6Z,2,REGULAR,2pt,Jump Shot,[],1630175,73.53810775295663,70.09803921568627,1610612753,46,42,2021-11-03T23:59:39Z,2930000,100.0,196.0,1,right,MISS C. Anthony 22' Jump Shot,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,22.04,Missed,,,,,,,,,,,,,,,,,,
295,PT00M34.00S,2021-11-03T23:59:33.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,46,42,2021-11-03T23:59:39Z,2940000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,
296,PT00M34.00S,2021-11-03T23:59:42.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,46,42,2021-11-03T23:59:50Z,2950000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,
297,PT00M28.70S,2021-11-04T00:00:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,6.783837056504599,51.9607843137255,1610612738,46,44,2021-11-04T00:00:25Z,2960000,-10.0,11.0,1,left,D. Schroder driving Layup (4 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,1.5,Made,4.0,,,,,,,,,,,,,,,,,
298,PT00M28.70S,2021-11-04T00:00:07.7Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612753,46,44,2021-11-04T00:00:38Z,2970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M13.10S,2021-11-04T00:00:35.8Z,2,REGULAR,3pt,Jump Shot,[],203082,67.49342969776609,62.5,1610612753,46,44,2021-11-04T00:00:46Z,2980000,62.0,253.0,1,right,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,
300,PT00M12.30S,2021-11-04T00:00:39.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,46,44,2021-11-04T00:00:39Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,
301,PT00M12.30S,2021-11-04T00:00:41.6Z,2,REGULAR,foul,personal,[],1627759,,,1610612753,46,44,2021-11-04T00:01:07Z,3000000,,,0,,J. Brown loose ball personal FOUL (3 PF),"[1627759, 1629021]",1610612738.0,BOS,loose ball,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1627539.0,3.0,0.0,Wagner,1629021.0,,
303,PT00M12.30S,2021-11-04T00:01:01.4Z,2,REGULAR,substitution,out,[],1627759,,,1610612753,46,44,2021-11-04T00:01:07Z,3020000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M12.30S,2021-11-04T00:01:01.4Z,2,REGULAR,substitution,in,[],1629684,,,1610612753,46,44,2021-11-04T00:01:07Z,3030000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M00.50S,2021-11-04T00:01:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,91.80354796320631,48.529411764705884,1610612753,46,44,2021-11-04T00:01:30Z,3040000,-7.0,25.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,
306,PT00M00.50S,2021-11-04T00:01:23.9Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,46,44,2021-11-04T00:01:30Z,3050000,,,0,,A. Horford REBOUND (Off:2 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,305.0,6.0,4.0,2.0,,,,,,,,,,,,,
307,PT00M00.00S,2021-11-04T00:01:31.0Z,2,REGULAR,period,end,[],0,,,1610612738,46,44,2021-11-04T00:01:31Z,3060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,out,['startperiod'],1629643,,,1610612738,46,44,2021-11-04T00:16:58Z,3070000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,out,['startperiod'],1629021,,,1610612738,46,44,2021-11-04T00:16:58Z,3080000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612738,46,44,2021-11-04T00:16:58Z,3090000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,46,44,2021-11-04T00:16:58Z,3100000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,46,44,2021-11-04T00:16:58Z,3110000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612738,46,44,2021-11-04T00:16:58Z,3120000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612738,46,44,2021-11-04T00:16:58Z,3130000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612738,46,44,2021-11-04T00:16:58Z,3140000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,46,44,2021-11-04T00:16:58Z,3150000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-11-04T00:15:36.9Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,46,44,2021-11-04T00:16:58Z,3160000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-11-04T00:16:59.0Z,3,REGULAR,period,start,[],0,,,1610612738,46,44,2021-11-04T00:16:59Z,3170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M49.00S,2021-11-04T00:17:09.2Z,3,REGULAR,2pt,Jump Shot,[],1628369,73.53810775295663,35.78431372549019,1610612738,46,44,2021-11-04T00:17:15Z,3180000,-71.0,196.0,1,right,MISS J. Tatum 20' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,20.87,Missed,,,,,,,,,,,,,,,,,,
320,PT11M48.00S,2021-11-04T00:17:10.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,46,44,2021-11-04T00:17:15Z,3190000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,
321,PT11M48.00S,2021-11-04T00:17:15.4Z,3,REGULAR,foul,personal,[],1629057,,,1610612753,46,44,2021-11-04T00:17:26Z,3200000,,,0,,R. Williams III loose ball personal FOUL (2 PF),"[1629057, 1630591]",1610612738.0,BOS,loose ball,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Suggs,1630591.0,,
323,PT11M30.00S,2021-11-04T00:17:43.0Z,3,REGULAR,3pt,Jump Shot,[],1628964,28.728646517739815,21.07843137254902,1610612753,46,44,2021-11-04T00:17:50Z,3220000,145.0,218.0,1,left,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
324,PT11M25.00S,2021-11-04T00:17:48.0Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,46,44,2021-11-04T00:17:51Z,3230000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,323.0,2.0,2.0,0.0,,,,,,,,,,,,,
325,PT11M19.00S,2021-11-04T00:17:53.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201143,94.30026281208936,5.637254901960785,1610612738,46,44,2021-11-04T00:18:00Z,3240000,-222.0,1.0,1,right,MISS A. Horford running 3PT,[201143],1610612738.0,BOS,running,,,Horford,A. Horford,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,
326,PT11M16.00S,2021-11-04T00:17:56.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,46,44,2021-11-04T00:18:00Z,3250000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,325.0,6.0,6.0,0.0,,,,,,,,,,,,,
327,PT11M11.00S,2021-11-04T00:18:01.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,31.61957950065703,65.19607843137256,1610612753,46,44,2021-11-04T00:18:09Z,3260000,-76.0,245.0,1,left,MISS W. Carter Jr. 25' running 3PT,[1628976],1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
328,PT11M08.00S,2021-11-04T00:18:05.1Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,46,44,2021-11-04T00:18:05Z,3270000,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,327.0,7.0,5.0,2.0,,,,,,,,,,,,,
329,PT11M06.00S,2021-11-04T00:18:06.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,33.327858081471746,38.970588235294116,1610612753,46,44,2021-11-04T00:18:13Z,3280000,55.0,261.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
330,PT11M03.00S,2021-11-04T00:18:10.7Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,46,44,2021-11-04T00:18:10Z,3290000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,329.0,7.0,6.0,1.0,,,,,,,,,,,,,
331,PT10M58.00S,2021-11-04T00:18:16.5Z,3,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,46,44,2021-11-04T00:18:27Z,3300000,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (4 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,4.0,,,1627539.0,,,,,,
332,PT10M52.00S,2021-11-04T00:18:44.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,91.67214191852825,47.30392156862745,1610612738,46,46,2021-11-04T00:18:49Z,3310000,-13.0,26.0,1,right,R. Williams III alley-oop DUNK (6 PTS) (M. Smart 3 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,2.91,Made,6.0,,,,,M. Smart,203935.0,3.0,,,,,,,,,,
334,PT10M36.00S,2021-11-04T00:18:59.3Z,3,REGULAR,3pt,Jump Shot,[],1630591,31.61957950065703,50.0,1610612753,46,46,2021-11-04T00:19:04Z,3330000,0.0,245.0,1,left,MISS J. Suggs 24' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,
335,PT10M33.00S,2021-11-04T00:19:02.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,46,46,2021-11-04T00:19:05Z,3340000,,,0,,A. Horford REBOUND (Off:2 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,334.0,7.0,5.0,2.0,,,,,,,,,,,,,
336,PT10M29.00S,2021-11-04T00:19:10.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,86.81011826544021,48.77450980392157,1610612738,46,48,2021-11-04T00:19:20Z,3350000,-6.0,71.0,1,right,J. Brown 7' turnaround fadeaway Jump Shot (19 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,7.18,Made,19.0,,,,,A. Horford,201143.0,3.0,,,,,,,,,,
338,PT10M29.00S,2021-11-04T00:19:16.7Z,3,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612738,46,48,2021-11-04T00:19:25Z,3370000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Brown 1 FT),"[1630591, 1627759]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Brown,1627759.0,,
340,PT10M29.00S,2021-11-04T00:19:34.4Z,3,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,46,49,2021-11-04T00:19:34Z,3390000,,,0,,J. Brown Free Throw 1 of 1 (20 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
341,PT10M15.00S,2021-11-04T00:19:49.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.783837056504599,54.41176470588235,1610612753,46,49,2021-11-04T00:19:53Z,3400000,-22.0,11.0,1,left,MISS J. Suggs driving Layup - blocked,"[1630591, 1629057]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.48,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
342,PT10M15.00S,2021-11-04T00:19:49.0Z,3,REGULAR,block,,[],1629057,,,1610612753,46,49,2021-11-04T00:19:51Z,3410000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
343,PT10M12.00S,2021-11-04T00:19:52.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,46,49,2021-11-04T00:19:53Z,3420000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,341.0,3.0,3.0,0.0,,,,,,,,,,,,,
344,PT10M02.00S,2021-11-04T00:20:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.06636005256242,52.69607843137255,1610612738,46,51,2021-11-04T00:20:08Z,3430000,13.0,22.0,1,right,J. Tatum driving Layup (9 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.59,Made,9.0,,,,,,,,,,,,,,,,,
345,PT09M45.00S,2021-11-04T00:20:18.8Z,3,REGULAR,2pt,Jump Shot,[],1630591,22.946780551905388,37.5,1610612753,46,51,2021-11-04T00:20:23Z,3440000,62.0,163.0,1,left,MISS J. Suggs 17' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,17.48,Missed,,,,,,,,,,,,,,,,,,
346,PT09M42.00S,2021-11-04T00:20:21.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,46,51,2021-11-04T00:20:23Z,3450000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,345.0,3.0,3.0,0.0,,,,,,,,,,,,,
347,PT09M38.00S,2021-11-04T00:20:26.2Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,46,51,2021-11-04T00:20:32Z,3460000,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1630591]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,1.0,Suggs,1630591.0,,,,,,,
348,PT09M38.00S,2021-11-04T00:20:26.2Z,3,REGULAR,steal,,[],1630591,,,1610612753,46,51,2021-11-04T00:20:28Z,3470000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M14.00S,2021-11-04T00:20:51.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,33.327858081471746,62.5,1610612753,46,51,2021-11-04T00:20:56Z,3480000,-62.0,261.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,
350,PT09M12.00S,2021-11-04T00:20:53.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,46,51,2021-11-04T00:20:53Z,3490000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,,,,,
351,PT09M01.00S,2021-11-04T00:21:04.9Z,3,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612738,46,51,2021-11-04T00:21:20Z,3500000,,,0,,J. Suggs shooting personal FOUL (2 PF) (Tatum 2 FT),"[1630591, 1628369]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Tatum,1628369.0,,
353,PT09M01.00S,2021-11-04T00:21:28.9Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,46,52,2021-11-04T00:21:28Z,3520000,,,0,,J. Tatum Free Throw 1 of 2 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
354,PT09M01.00S,2021-11-04T00:21:45.3Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,46,53,2021-11-04T00:21:45Z,3530000,,,0,,J. Tatum Free Throw 2 of 2 (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
