actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
365,PT09M38.00S,2021-12-29T01:26:51.3Z,3,REGULAR,3pt,Jump Shot,[],1630532,2.8416557161629434,94.85294117647058,1610612753,54,76,2021-12-29T01:26:59Z,3610000,-224.0,-26.0,1,left,F. Wagner 3PT  (14 PTS) (H. Gravett 3 AST),"[1630532, 1629755]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,22.58,Made,14.0,,,,,H. Gravett,1629755.0,3.0,,,,,,,,,,,
367,PT09M21.00S,2021-12-29T01:27:07.9Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,54,76,2021-12-29T01:27:14Z,3630000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630532]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,1.0,,,,,Wagner,1630532.0,
368,PT09M21.00S,2021-12-29T01:27:07.9Z,3,REGULAR,steal,,[],1630532,,,1610612753,54,76,2021-12-29T01:27:10Z,3640000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M16.00S,2021-12-29T01:27:13.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,6.1268068331143235,51.225490196078425,1610612753,56,76,2021-12-29T01:27:22Z,3650000,-6.0,5.0,1,left,F. Wagner running Layup (16 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,0.8,Made,16.0,,,,,,,,,,,,,,,,,,
370,PT09M15.00S,2021-12-29T01:27:19.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,56,76,2021-12-29T01:27:19Z,3660000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M57.00S,2021-12-29T01:30:32.4Z,3,REGULAR,2pt,Jump Shot,[],203507,75.50919842312747,49.50980392156863,1610612749,56,76,2021-12-29T01:30:36Z,3670000,-2.0,178.0,1,right,MISS G. Antetokounmpo 17' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,17.77,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M55.00S,2021-12-29T01:30:34.4Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,56,76,2021-12-29T01:30:36Z,3680000,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,372.0,6.0,5.0,1.0,,,,,,,,,,,,,,
374,PT08M47.00S,2021-12-29T01:30:46.0Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612753,56,76,2021-12-29T01:31:14Z,3690000,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Wagner 2 FT),"[203507, 1630532]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202056.0,3.0,0.0,,Wagner,1630532.0,,,,,
376,PT08M47.00S,2021-12-29T01:31:19.2Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,57,76,2021-12-29T01:31:19Z,3710000,,,0,,F. Wagner Free Throw 1 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
377,PT08M47.00S,2021-12-29T01:31:34.5Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,58,76,2021-12-29T01:31:34Z,3720000,,,0,,F. Wagner Free Throw 2 of 2 (18 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
378,PT08M38.00S,2021-12-29T01:31:44.8Z,3,REGULAR,3pt,Jump Shot,[],201950,76.2976346911958,87.99019607843137,1610612749,58,76,2021-12-29T01:32:39Z,3730000,190.0,170.0,1,right,MISS J. Holiday 25' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
379,PT08M34.00S,2021-12-29T01:31:48.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,58,76,2021-12-29T01:31:49Z,3740000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,378.0,5.0,5.0,0.0,,,,,,,,,,,,,,
380,PT08M22.00S,2021-12-29T01:32:00.3Z,3,REGULAR,3pt,Jump Shot,[],1629755,2.3160315374507228,95.34313725490196,1610612753,61,76,2021-12-29T01:32:04Z,3750000,-227.0,-31.0,1,left,H. Gravett 3PT  (5 PTS) (G. Harris 3 AST),"[1629755, 203914]",1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,22.88,Made,5.0,,,,,G. Harris,203914.0,3.0,,,,,,,,,,,
382,PT08M11.00S,2021-12-29T01:32:12.1Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,61,76,2021-12-29T01:32:15Z,3770000,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1628976]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,2.0,,,,,Carter Jr.,1628976.0,
383,PT08M11.00S,2021-12-29T01:32:12.1Z,3,REGULAR,steal,,[],1628976,,,1610612753,61,76,2021-12-29T01:35:30Z,3780000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M03.00S,2021-12-29T01:32:19.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,12.302890932982917,3.431372549019608,1610612753,64,76,2021-12-29T01:32:22Z,3790000,233.0,63.0,1,left,W. Carter Jr. 24' 3PT  (14 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,24.12,Made,14.0,,,,,F. Wagner,1630532.0,2.0,,,,,,,,,,,
386,PT07M48.00S,2021-12-29T01:32:34.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.5407358738502,47.05882352941176,1610612749,64,76,2021-12-29T01:32:44Z,3810000,-15.0,27.0,1,right,MISS J. Holiday driving Layup - blocked,"[201950, 201577]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,3.07,Missed,,,,,,,,,,,,,,,Lopez,201577.0,,,
387,PT07M48.00S,2021-12-29T01:32:34.2Z,3,REGULAR,block,,[],201577,,,1610612749,64,76,2021-12-29T01:32:36Z,3820000,,,0,,R. Lopez BLOCK (1 BLK),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M44.00S,2021-12-29T01:32:38.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,64,76,2021-12-29T01:32:44Z,3830000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,386.0,6.0,6.0,0.0,,,,,,,,,,,,,,
389,PT07M39.00S,2021-12-29T01:32:43.3Z,3,REGULAR,3pt,Jump Shot,[],1629755,23.209592641261498,88.23529411764706,1610612753,64,76,2021-12-29T01:32:50Z,3840000,-191.0,166.0,1,left,MISS H. Gravett 25' 3PT,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
390,PT07M37.00S,2021-12-29T01:32:45.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,64,76,2021-12-29T01:32:50Z,3850000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,389.0,4.0,4.0,0.0,,,,,,,,,,,,,,
391,PT07M23.00S,2021-12-29T01:32:59.7Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,64,76,2021-12-29T01:33:03Z,3860000,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1629755]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,3.0,,,,,Gravett,1629755.0,
392,PT07M23.00S,2021-12-29T01:32:59.7Z,3,REGULAR,steal,,[],1629755,,,1610612753,64,76,2021-12-29T01:33:01Z,3870000,,,0,,H. Gravett STEAL (1 STL),[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M12.00S,2021-12-29T01:33:13.3Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612753,64,76,2021-12-29T01:33:25Z,3880000,,,0,,G. Allen shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1628960, 1628976]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,1627541.0,1.0,0.0,,Carter Jr.,1628976.0,,,,,
395,PT07M12.00S,2021-12-29T01:33:44.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628976,,,1610612753,65,76,2021-12-29T01:33:44Z,3900000,,,0,,W. Carter Jr. Free Throw 1 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
396,PT07M12.00S,2021-12-29T01:33:44.8Z,3,REGULAR,substitution,out,[],1626171,,,1610612753,65,76,2021-12-29T01:33:48Z,3910000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M12.00S,2021-12-29T01:33:44.8Z,3,REGULAR,substitution,in,[],202326,,,1610612753,65,76,2021-12-29T01:33:48Z,3920000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M12.00S,2021-12-29T01:34:08.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628976,,,1610612753,66,76,2021-12-29T01:34:08Z,3930000,,,0,,W. Carter Jr. Free Throw 2 of 2 (16 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
399,PT07M00.00S,2021-12-29T01:34:23.0Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612749,66,76,2021-12-29T01:34:35Z,3940000,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1628976, 203507]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,1151.0,3.0,0.0,,Antetokounmpo,203507.0,,,,,
401,PT07M00.00S,2021-12-29T01:34:59.2Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,66,77,2021-12-29T01:34:59Z,3960000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
402,PT07M00.00S,2021-12-29T01:35:21.6Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,66,78,2021-12-29T01:35:21Z,3970000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
403,PT06M45.00S,2021-12-29T01:35:40.0Z,3,REGULAR,turnover,traveling,[],201577,,,1610612753,66,78,2021-12-29T01:35:46Z,3980000,,,0,,R. Lopez traveling TURNOVER (4 TO),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,1151.0,,,4.0,,,,,,,
404,PT06M30.00S,2021-12-29T01:36:09.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,81.15965834428384,94.85294117647058,1610612749,66,81,2021-12-29T01:36:15Z,3990000,224.0,125.0,1,right,G. Allen 25' 3PT  (3 PTS) (G. Antetokounmpo 5 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.66,Made,3.0,,,,,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,
406,PT06M17.00S,2021-12-29T01:36:26.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202326,,,1610612753,66,81,2021-12-29T01:36:34Z,4010000,,,0,,D. Cousins personal FOUL (3 PF) (Wagner 2 FT),"[202326, 1630532]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,1627541.0,3.0,1.0,,Wagner,1630532.0,,,,,
408,PT06M17.00S,2021-12-29T01:37:08.0Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,67,81,2021-12-29T01:37:08Z,4030000,,,0,,F. Wagner Free Throw 1 of 2 (19 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
409,PT06M17.00S,2021-12-29T01:37:08.9Z,3,REGULAR,substitution,out,[],203507,,,1610612753,67,81,2021-12-29T01:37:14Z,4040000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M17.00S,2021-12-29T01:37:08.9Z,3,REGULAR,substitution,in,[],1626192,,,1610612753,67,81,2021-12-29T01:37:14Z,4050000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M17.00S,2021-12-29T01:37:28.1Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,68,81,2021-12-29T01:37:28Z,4060000,,,0,,F. Wagner Free Throw 2 of 2 (20 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
412,PT05M58.00S,2021-12-29T01:37:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,85.23324572930355,38.23529411764706,1610612749,68,81,2021-12-29T01:37:55Z,4070000,-59.0,86.0,1,right,MISS K. Middleton 10' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,10.44,Missed,,,,,,,,,,,,,,,,,,,
413,PT05M54.00S,2021-12-29T01:37:53.2Z,3,REGULAR,rebound,defensive,[],201577,,,1610612753,68,81,2021-12-29T01:37:55Z,4080000,,,0,,R. Lopez REBOUND (Off:1 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,412.0,2.0,1.0,1.0,,,,,,,,,,,,,,
414,PT05M41.00S,2021-12-29T01:38:06.0Z,3,REGULAR,3pt,Jump Shot,[],203914,17.821944809461236,94.6078431372549,1610612753,68,81,2021-12-29T01:38:09Z,4090000,-223.0,115.0,1,left,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
415,PT05M38.00S,2021-12-29T01:38:09.0Z,3,REGULAR,rebound,defensive,[],202326,,,1610612749,68,81,2021-12-29T01:38:09Z,4100000,,,0,,D. Cousins REBOUND (Off:1 Def:3),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,414.0,4.0,3.0,1.0,,,,,,,,,,,,,,
416,PT05M27.00S,2021-12-29T01:38:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202326,92.9862023653088,53.67647058823529,1610612749,68,83,2021-12-29T01:38:25Z,4110000,18.0,13.0,1,right,D. Cousins driving Layup (6 PTS) (G. Allen 3 AST),"[202326, 1628960]",1610612749.0,MIL,driving,,,Cousins,D. Cousins,,,,,2.28,Made,6.0,,,,,G. Allen,1628960.0,3.0,,,,,,,,,,,
418,PT05M14.00S,2021-12-29T01:38:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.863994743758213,53.92156862745098,1610612753,70,83,2021-12-29T01:38:37Z,4130000,-20.0,3.0,1,left,F. Wagner driving Layup (22 PTS) (H. Gravett 4 AST),"[1630532, 1629755]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.98,Made,22.0,,,,,H. Gravett,1629755.0,4.0,,,,,,,,,,,
420,PT05M06.00S,2021-12-29T01:38:40.4Z,3,REGULAR,3pt,Jump Shot,[],203114,73.66951379763469,85.7843137254902,1610612749,70,83,2021-12-29T01:42:36Z,4150000,179.0,195.0,1,right,MISS K. Middleton 26' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
421,PT05M04.00S,2021-12-29T01:38:42.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,70,83,2021-12-29T01:38:45Z,4160000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,420.0,7.0,7.0,0.0,,,,,,,,,,,,,,
422,PT04M57.00S,2021-12-29T01:38:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612753,70,83,2021-12-29T01:39:15Z,4170000,,,0,,G. Allen shooting personal FOUL (2 PF) (Harris 2 FT),"[1628960, 203914]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,202056.0,2.0,0.0,,Harris,203914.0,,,,,
424,PT04M57.00S,2021-12-29T01:39:17.4Z,3,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,71,83,2021-12-29T01:39:17Z,4190000,,,0,,G. Harris Free Throw 1 of 2 (9 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
425,PT04M57.00S,2021-12-29T01:39:18.8Z,3,REGULAR,substitution,out,[],1629755,,,1610612753,71,83,2021-12-29T01:39:30Z,4200000,,,0,,SUB out: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M57.00S,2021-12-29T01:39:18.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,71,83,2021-12-29T01:39:30Z,4210000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M57.00S,2021-12-29T01:39:18.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612753,71,83,2021-12-29T01:39:30Z,4220000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M57.00S,2021-12-29T01:39:18.8Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,71,83,2021-12-29T01:39:30Z,4230000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M57.00S,2021-12-29T01:39:18.8Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,71,83,2021-12-29T01:39:30Z,4240000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M57.00S,2021-12-29T01:39:18.8Z,3,REGULAR,substitution,in,[],1628978,,,1610612753,71,83,2021-12-29T01:39:30Z,4250000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M57.00S,2021-12-29T01:39:42.3Z,3,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,72,83,2021-12-29T01:39:42Z,4260000,,,0,,G. Harris Free Throw 2 of 2 (10 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
432,PT04M41.00S,2021-12-29T01:40:00.9Z,3,REGULAR,3pt,Jump Shot,[],202326,68.67608409986859,24.754901960784316,1610612749,72,86,2021-12-29T01:40:05Z,4270000,-126.0,242.0,1,right,D. Cousins 27' 3PT  (9 PTS) (J. Holiday 7 AST),"[202326, 201950]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,27.28,Made,9.0,,,,,J. Holiday,201950.0,7.0,,,,,,,,,,,
434,PT04M27.00S,2021-12-29T01:40:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630532,15.850854139290407,94.85294117647058,1610612753,72,86,2021-12-29T01:40:19Z,4290000,-224.0,96.0,1,left,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,24.42,Missed,,,,,,,,,,,,,,,,,,,
435,PT04M25.00S,2021-12-29T01:40:17.1Z,3,REGULAR,rebound,defensive,[],202326,,,1610612749,72,86,2021-12-29T01:40:19Z,4300000,,,0,,D. Cousins REBOUND (Off:1 Def:4),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,434.0,5.0,4.0,1.0,,,,,,,,,,,,,,
436,PT04M20.00S,2021-12-29T01:40:23.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203114,92.85479632063075,51.225490196078425,1610612749,72,88,2021-12-29T01:40:30Z,4310000,6.0,15.0,1,right,K. Middleton running DUNK (15 PTS) (J. Holiday 8 AST),"[203114, 201950]",1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,1.59,Made,15.0,,,,,J. Holiday,201950.0,8.0,,,,,,,,,,,
438,PT04M20.00S,2021-12-29T01:40:31.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,72,88,2021-12-29T01:40:31Z,4330000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M20.00S,2021-12-29T01:40:35.1Z,3,REGULAR,substitution,out,[],201577,,,1610612753,72,88,2021-12-29T01:43:05Z,4340000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M20.00S,2021-12-29T01:40:35.1Z,3,REGULAR,substitution,out,[],203114,,,1610612753,72,88,2021-12-29T01:43:05Z,4350000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M20.00S,2021-12-29T01:40:35.1Z,3,REGULAR,substitution,in,[],1629678,,,1610612753,72,88,2021-12-29T01:43:05Z,4360000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M20.00S,2021-12-29T01:40:35.1Z,3,REGULAR,substitution,in,[],202083,,,1610612753,72,88,2021-12-29T01:43:05Z,4370000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M00.00S,2021-12-29T01:43:48.2Z,3,REGULAR,3pt,Jump Shot,[],1630181,24.129434954007884,11.27450980392157,1610612753,72,88,2021-12-29T01:43:52Z,4380000,194.0,174.0,1,left,MISS R. Hampton 26' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
444,PT03M56.00S,2021-12-29T01:43:52.2Z,3,REGULAR,rebound,defensive,[],202083,,,1610612749,72,88,2021-12-29T01:43:52Z,4390000,,,0,,W. Matthews REBOUND (Off:0 Def:2),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,443.0,2.0,2.0,0.0,,,,,,,,,,,,,,
445,PT03M44.00S,2021-12-29T01:44:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,90.88370565045992,47.05882352941176,1610612749,72,90,2021-12-29T01:44:12Z,4400000,-15.0,33.0,1,right,J. Holiday driving Layup (8 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,3.63,Made,8.0,,,,,,,,,,,,,,,,,,
446,PT03M27.00S,2021-12-29T01:44:20.5Z,3,REGULAR,2pt,Jump Shot,[],203914,15.719448094612352,13.725490196078432,1610612753,72,90,2021-12-29T01:44:57Z,4410000,181.0,95.0,1,left,MISS G. Harris 20' step back Shot,[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,20.49,Missed,,,,,,,,,,,,,,,,,,,
447,PT03M23.00S,2021-12-29T01:44:24.5Z,3,REGULAR,rebound,offensive,[],1629678,,,1610612753,72,90,2021-12-29T01:44:27Z,4420000,,,0,,A. Schofield REBOUND (Off:1 Def:0),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,446.0,1.0,0.0,1.0,,,,,,,,,,,,,,
448,PT03M23.00S,2021-12-29T01:44:27.5Z,3,REGULAR,foul,offensive,[],1629678,,,1610612753,72,90,2021-12-29T01:45:18Z,4430000,,,0,,A. Schofield offensive FOUL (1 PF),"[1629678, 1628978]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,1627541.0,1.0,0.0,,DiVincenzo,1628978.0,,,,,
450,PT03M23.00S,2021-12-29T01:44:27.5Z,3,REGULAR,turnover,offensive foul,[],1629678,,,1610612753,72,90,2021-12-29T01:44:27Z,4450000,,,0,,A. Schofield offensive foul TURNOVER (1 TO),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,1627541.0,,,1.0,,,,,,,
451,PT03M09.00S,2021-12-29T01:44:59.4Z,3,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612749,72,90,2021-12-29T01:45:36Z,4460000,,,0,,A. Schofield shooting personal FOUL (2 PF) (Holiday 2 FT),"[1629678, 201950]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,,,,,,,,,,,1151.0,2.0,0.0,,Holiday,201950.0,,,,,
453,PT03M09.00S,2021-12-29T01:45:36.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201950,,,1610612749,72,90,2021-12-29T01:45:36Z,4480000,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
454,PT03M09.00S,2021-12-29T01:45:36.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,72,90,2021-12-29T01:45:36Z,4490000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,453.0,,,,,,,,,,,,,,,,,
455,PT03M09.00S,2021-12-29T01:45:38.6Z,3,REGULAR,substitution,out,[],1628978,,,1610612749,72,90,2021-12-29T01:45:43Z,4500000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
