actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
361,PT08M58.00S,2021-11-27T01:24:44.7Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612753,52,65,2021-11-27T01:25:09Z,3460000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Wagner 2 FT),"[202696, 1630532]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1628168.0,2.0,0.0,Wagner,1630532.0,,,,,
363,PT08M58.00S,2021-11-27T01:25:09.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630532,,,1610612753,53,65,2021-11-27T01:25:09Z,3480000,,,0,,F. Wagner Free Throw 1 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
364,PT08M58.00S,2021-11-27T01:25:12.0Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,53,65,2021-11-27T01:25:20Z,3490000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M58.00S,2021-11-27T01:25:12.0Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,53,65,2021-11-27T01:25:20Z,3500000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M58.00S,2021-11-27T01:25:30.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630532,,,1610612753,54,65,2021-11-27T01:25:30Z,3510000,,,0,,F. Wagner Free Throw 2 of 2 (10 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
367,PT08M41.00S,2021-11-27T01:25:48.2Z,3,REGULAR,3pt,Jump Shot,[],201942,69.33311432325887,70.83333333333334,1610612741,54,68,2021-11-27T01:25:53Z,3520000,104.0,236.0,1,right,D. DeRozan 25' 3PT  (15 PTS) (Z. LaVine 3 AST),"[201942, 203897]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,25.78,Made,,15.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,
369,PT08M17.00S,2021-11-27T01:26:12.4Z,3,REGULAR,turnover,bad pass,[],1630532,,,1610612753,54,68,2021-11-27T01:26:19Z,3540000,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1628366]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1.0,Ball,1628366.0,,
370,PT08M17.00S,2021-11-27T01:26:12.4Z,3,REGULAR,steal,,[],1628366,,,1610612741,54,68,2021-11-27T01:26:14Z,3550000,,,0,,L. Ball STEAL (4 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M13.00S,2021-11-27T01:26:17.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,93.77463863337714,52.450980392156865,1610612741,54,70,2021-11-27T01:26:25Z,3560000,12.0,6.0,1,right,Z. LaVine running reverse Layup (18 PTS) (L. Ball 5 AST),"[203897, 1628366]",1610612741.0,CHI,running reverse,,,LaVine,Z. LaVine,,,,,1.37,Made,,18.0,L. Ball,1628366.0,5.0,,,,,,,,,,,,,
373,PT08M01.00S,2021-11-27T01:26:29.5Z,3,REGULAR,turnover,lost ball,[],1630591,,,1610612753,54,70,2021-11-27T01:26:33Z,3580000,,,0,,J. Suggs lost ball TURNOVER (4 TO),"[1630591, 1628366]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,4.0,Ball,1628366.0,,
374,PT08M01.00S,2021-11-27T01:26:29.5Z,3,REGULAR,steal,,[],1628366,,,1610612741,54,70,2021-11-27T01:26:31Z,3590000,,,0,,L. Ball STEAL (5 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M55.00S,2021-11-27T01:26:34.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203897,93.11760840998686,96.32352941176471,1610612741,54,70,2021-11-27T01:26:43Z,3600000,232.0,12.0,1,right,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,
376,PT07M49.00S,2021-11-27T01:26:40.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,54,70,2021-11-27T01:26:43Z,3610000,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,375.0,,,,,4.0,4.0,0.0,,,,,,,,,,
377,PT07M36.00S,2021-11-27T01:26:53.2Z,3,REGULAR,3pt,Jump Shot,[],1628976,30.042706964520367,70.83333333333334,1610612753,54,70,2021-11-27T01:26:58Z,3620000,-104.0,230.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
378,PT07M33.00S,2021-11-27T01:26:56.2Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,54,70,2021-11-27T01:26:58Z,3630000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,377.0,,,,,3.0,3.0,0.0,,,,,,,,,,
379,PT07M27.00S,2021-11-27T01:27:03.5Z,3,REGULAR,3pt,Jump Shot,[],201942,74.45795006570303,13.23529411764706,1610612741,54,73,2021-11-27T01:27:07Z,3640000,-184.0,188.0,1,right,D. DeRozan 26' 3PT  (18 PTS) (L. Ball 6 AST),"[201942, 1628366]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,26.26,Made,,18.0,L. Ball,1628366.0,6.0,,,,,,,,,,,,,
381,PT07M26.00S,2021-11-27T01:27:15.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,54,73,2021-11-27T01:27:24Z,3660000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M01.00S,2021-11-27T01:30:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.149145860709593,47.549019607843135,1610612753,56,73,2021-11-27T01:30:28Z,3670000,12.0,34.0,1,left,F. Wagner driving finger roll Layup (12 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,3.57,Made,,12.0,,,,,,,,,,,,,,,,
384,PT06M53.00S,2021-11-27T01:30:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,91.5407358738502,46.32352941176471,1610612741,56,73,2021-11-27T01:30:36Z,3690000,-18.0,27.0,1,right,MISS J. Green alley-oop Layup,[1629750],1610612741.0,CHI,alley-oop,,,Green,J. Green,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,
385,PT06M51.00S,2021-11-27T01:30:32.7Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,56,73,2021-11-27T01:30:36Z,3700000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,384.0,,,,,3.0,3.0,0.0,,,,,,,,,,
386,PT06M45.00S,2021-11-27T01:30:38.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,5.338370565045992,4.411764705882353,1610612753,59,73,2021-11-27T01:30:46Z,3710000,228.0,-2.0,1,left,J. Suggs 3PT  (14 PTS) (G. Harris 4 AST),"[1630591, 203914]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,22.79,Made,,14.0,G. Harris,203914.0,4.0,,,,,,,,,,,,,
388,PT06M30.00S,2021-11-27T01:30:55.8Z,3,REGULAR,turnover,out-of-bounds,[],1628366,,,1610612741,59,73,2021-11-27T01:31:04Z,3730000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (2 TO),[1628366],1610612741.0,CHI,bad pass,,,Ball,L. Ball,,,,,,,,,,,,,,,2715.0,,,,,2.0,,,,
389,PT06M30.00S,2021-11-27T01:31:00.2Z,3,REGULAR,substitution,out,[],202696,,,1610612753,59,73,2021-11-27T01:31:17Z,3740000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M30.00S,2021-11-27T01:31:00.2Z,3,REGULAR,substitution,in,[],1627884,,,1610612753,59,73,2021-11-27T01:31:17Z,3750000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M14.00S,2021-11-27T01:31:35.3Z,3,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612753,59,73,2021-11-27T01:31:44Z,3760000,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1627884, 1628976]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,201246.0,2.0,0.0,Carter Jr.,1628976.0,,,,,
393,PT06M14.00S,2021-11-27T01:32:00.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628976,,,1610612753,60,73,2021-11-27T01:32:01Z,3780000,,,0,,W. Carter Jr. Free Throw 1 of 2 (23 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,23.0,,,,,,,,,,,,,,,,
394,PT06M14.00S,2021-11-27T01:32:02.0Z,3,REGULAR,substitution,out,[],1628366,,,1610612753,60,73,2021-11-27T01:32:15Z,3790000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M14.00S,2021-11-27T01:32:02.0Z,3,REGULAR,substitution,out,[],201942,,,1610612753,60,73,2021-11-27T01:32:15Z,3800000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M14.00S,2021-11-27T01:32:02.0Z,3,REGULAR,substitution,in,[],1630245,,,1610612753,60,73,2021-11-27T01:32:15Z,3810000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M14.00S,2021-11-27T01:32:02.0Z,3,REGULAR,substitution,in,[],1627936,,,1610612753,60,73,2021-11-27T01:32:15Z,3820000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M14.00S,2021-11-27T01:32:29.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628976,,,1610612753,61,73,2021-11-27T01:32:29Z,3830000,,,0,,W. Carter Jr. Free Throw 2 of 2 (24 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,24.0,,,,,,,,,,,,,,,,
399,PT05M57.00S,2021-11-27T01:32:48.3Z,3,REGULAR,3pt,Jump Shot,[],1629750,93.64323258869908,96.07843137254902,1610612741,61,76,2021-11-27T01:32:56Z,3840000,230.0,7.0,1,right,J. Green 3PT  (5 PTS) (Z. LaVine 4 AST),"[1629750, 203897]",1610612741.0,CHI,,,,Green,J. Green,,,,,23.05,Made,,5.0,Z. LaVine,203897.0,4.0,,,,,,,,,,,,,
401,PT05M40.00S,2021-11-27T01:33:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.703679369250986,52.450980392156865,1610612753,61,76,2021-11-27T01:33:10Z,3860000,-12.0,20.0,1,left,MISS W. Carter Jr. driving finger roll Layup,[1628976],1610612753.0,ORL,driving finger roll,,,Carter Jr.,W. Carter Jr.,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,
402,PT05M38.00S,2021-11-27T01:33:07.7Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,61,76,2021-11-27T01:33:10Z,3870000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,401.0,,,,,2.0,1.0,1.0,,,,,,,,,,
411,PT05M21.00S,2021-11-27T01:33:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,86.64586070959264,55.14705882352941,1610612741,61,76,2021-11-27T01:37:22Z,3875000,26.0,73.0,1,right,MISS Z. LaVine 7' driving Layup - blocked,"[203897, 1630591]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,7.74,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0
412,PT05M21.00S,2021-11-27T01:33:18.0Z,3,REGULAR,block,,[],1630591,,,1610612741,61,76,2021-11-27T01:37:22Z,3877500,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M20.00S,2021-11-27T01:33:19.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,61,76,2021-11-27T01:37:22Z,3878750,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,,,
403,PT05M20.00S,2021-11-27T01:33:30.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,61,76,2021-11-27T01:33:30Z,3880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M20.00S,2021-11-27T01:33:48.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,61,76,2021-11-27T01:33:48Z,3890000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M16.00S,2021-11-27T01:36:33.5Z,3,REGULAR,turnover,bad pass,[],1629750,,,1610612741,61,76,2021-11-27T01:36:57Z,3900000,,,0,,J. Green bad pass TURNOVER (4 TO),"[1629750, 203914]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,4.0,Harris,203914.0,,
406,PT05M16.00S,2021-11-27T01:36:33.5Z,3,REGULAR,steal,,[],203914,,,1610612753,61,76,2021-11-27T01:36:36Z,3910000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M58.00S,2021-11-27T01:36:51.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629643,7.046649145860711,44.11764705882353,1610612753,63,76,2021-11-27T01:37:02Z,3920000,29.0,14.0,1,left,C. Okeke driving Layup (2 PTS),[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,3.24,Made,,2.0,,,,,,,,,,,,,,,,
408,PT04M40.00S,2021-11-27T01:37:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,83.26215505913272,39.950980392156865,1610612741,63,76,2021-11-27T01:37:16Z,3930000,-50.0,105.0,1,right,MISS A. Caruso 11' turnaround fadeaway Shot,[1627936],1610612741.0,CHI,turnaround fadeaway,,,Caruso,A. Caruso,,,,,11.62,Missed,,,,,,,,,,,,,,,,,,
409,PT04M38.00S,2021-11-27T01:37:11.4Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,63,76,2021-11-27T01:37:16Z,3940000,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,408.0,,,,,5.0,5.0,0.0,,,,,,,,,,
410,PT04M30.00S,2021-11-27T01:37:20.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203914,5.206964520367937,95.34313725490196,1610612753,63,76,2021-11-27T01:37:29Z,3950000,-227.0,-4.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,
414,PT04M29.00S,2021-11-27T01:37:21.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,63,76,2021-11-27T01:37:29Z,3960000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,
415,PT04M29.00S,2021-11-27T01:37:27.9Z,3,REGULAR,foul,personal,[],1627884,,,1610612753,63,76,2021-11-27T01:37:36Z,3970000,,,0,,D. Jones Jr. loose ball personal FOUL (3 PF),"[1627884, 1628976]",1610612741.0,CHI,loose ball,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,2715.0,3.0,0.0,Carter Jr.,1628976.0,,,,,
417,PT04M29.00S,2021-11-27T01:37:36.2Z,3,REGULAR,substitution,out,[],1629750,,,1610612753,63,76,2021-11-27T01:37:40Z,3990000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M29.00S,2021-11-27T01:37:36.2Z,3,REGULAR,substitution,in,[],1629632,,,1610612753,63,76,2021-11-27T01:37:40Z,4000000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M23.00S,2021-11-27T01:37:50.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,23.209592641261498,87.25490196078431,1610612753,63,76,2021-11-27T01:37:59Z,4010000,-186.0,166.0,1,left,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
420,PT04M20.00S,2021-11-27T01:37:53.6Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,63,76,2021-11-27T01:37:59Z,4020000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,419.0,,,,,2.0,2.0,0.0,,,,,,,,,,
421,PT04M10.00S,2021-11-27T01:38:03.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,92.06636005256242,50.49019607843137,1610612741,63,78,2021-11-27T01:38:10Z,4030000,2.0,22.0,1,right,D. Jones Jr. cutting DUNK (2 PTS) (A. Caruso 2 AST),"[1627884, 1627936]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,2.22,Made,,2.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,
423,PT04M02.00S,2021-11-27T01:38:22.8Z,3,REGULAR,foul,personal,[],1627884,,,1610612753,63,78,2021-11-27T01:38:39Z,4050000,,,0,,D. Jones Jr. personal FOUL (4 PF),"[1627884, 1628976]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,1628168.0,4.0,0.0,Carter Jr.,1628976.0,,,,,
425,PT04M02.00S,2021-11-27T01:38:33.5Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,63,78,2021-11-27T01:38:38Z,4070000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M02.00S,2021-11-27T01:38:33.5Z,3,REGULAR,substitution,in,[],203082,,,1610612753,63,78,2021-11-27T01:38:38Z,4080000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M52.00S,2021-11-27T01:39:09.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612753,63,78,2021-11-27T01:39:20Z,4090000,,,0,,D. Jones Jr. shooting personal FOUL (5 PF) (Carter Jr. 2 FT),"[1627884, 1628976]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,2715.0,5.0,0.0,Carter Jr.,1628976.0,,,,,
429,PT03M52.00S,2021-11-27T01:39:42.2Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,63,78,2021-11-27T01:40:09Z,4110000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
430,PT03M52.00S,2021-11-27T01:39:42.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,63,78,2021-11-27T01:40:09Z,4120000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,,,
431,PT03M52.00S,2021-11-27T01:39:42.2Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,63,78,2021-11-27T01:40:09Z,4130000,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT03M50.00S,2021-11-27T01:39:44.2Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,63,78,2021-11-27T01:40:34Z,4140000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,431.0,,,,,4.0,4.0,0.0,,,,,,,,,,
433,PT03M37.00S,2021-11-27T01:40:14.2Z,3,REGULAR,3pt,Jump Shot,[],203897,66.3107752956636,58.08823529411765,1610612741,63,81,2021-11-27T01:40:51Z,4150000,40.0,264.0,1,right,Z. LaVine 26' 3PT pullup (21 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.73,Made,,21.0,,,,,,,,,,,,,,,,
434,PT03M27.00S,2021-11-27T01:40:32.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612753,63,81,2021-11-27T01:41:05Z,4160000,,,0,,D. Jones Jr. personal FOUL (6 PF) (Carter Jr. 2 FT),"[1627884, 1628976]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,1628168.0,6.0,0.0,Carter Jr.,1628976.0,,,,,
436,PT03M27.00S,2021-11-27T01:41:07.8Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,64,81,2021-11-27T01:41:07Z,4180000,,,0,,W. Carter Jr. Free Throw 1 of 2 (25 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,25.0,,,,,,,,,,,,,,,,
437,PT03M27.00S,2021-11-27T01:41:08.8Z,3,REGULAR,substitution,out,[],1627884,,,1610612753,64,81,2021-11-27T01:41:14Z,4190000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M27.00S,2021-11-27T01:41:08.8Z,3,REGULAR,substitution,in,[],202696,,,1610612753,64,81,2021-11-27T01:41:14Z,4200000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M27.00S,2021-11-27T01:41:29.2Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,65,81,2021-11-27T01:41:29Z,4210000,,,0,,W. Carter Jr. Free Throw 2 of 2 (26 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,26.0,,,,,,,,,,,,,,,,
440,PT03M09.00S,2021-11-27T01:41:48.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,91.80354796320631,44.11764705882353,1610612741,65,83,2021-11-27T01:41:56Z,4220000,-29.0,25.0,1,right,N. Vucevic driving Hook (9 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,3.83,Made,,9.0,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,
441,PT02M46.00S,2021-11-27T01:42:11.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629643,7.835085413929041,59.31372549019608,1610612753,65,83,2021-11-27T01:42:21Z,4230000,-47.0,21.0,1,left,MISS C. Okeke driving floating Shot,[1629643],1610612753.0,ORL,driving floating,,,Okeke,C. Okeke,,,,,5.12,Missed,,,,,,,,,,,,,,,,,,
442,PT02M44.00S,2021-11-27T01:42:13.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,83,2021-11-27T01:42:21Z,4240000,,,0,,N. Vucevic REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,441.0,,,,,6.0,4.0,2.0,,,,,,,,,,
445,PT02M25.00S,2021-11-27T01:42:33.7Z,3,REGULAR,2pt,Jump Shot,[],202696,90.75229960578186,21.813725490196077,1610612741,65,83,2021-11-27T01:43:20Z,4260000,-141.0,34.0,1,right,MISS N. Vucevic 14' step back Shot,[202696],1610612741.0,CHI,step back,,,Vucevic,N. Vucevic,,,,,14.5,Missed,,,,,,,,,,,,,,,,,,
446,PT02M25.00S,2021-11-27T01:42:33.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,65,83,2021-11-27T01:42:50Z,4270000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,,,
447,PT02M25.00S,2021-11-27T01:42:49.5Z,3,REGULAR,foul,personal,[],203914,,,1610612741,65,83,2021-11-27T01:42:58Z,4280000,,,0,,G. Harris loose ball personal FOUL (1 PF),"[203914, 1627936]",1610612753.0,ORL,loose ball,,,Harris,G. Harris,,,,,,,,,,,,,,,2715.0,1.0,0.0,Caruso,1627936.0,,,,,
449,PT02M25.00S,2021-11-27T01:42:57.9Z,3,REGULAR,substitution,out,[],1628976,,,1610612741,65,83,2021-11-27T01:43:14Z,4300000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M25.00S,2021-11-27T01:42:57.9Z,3,REGULAR,substitution,out,[],203897,,,1610612741,65,83,2021-11-27T01:43:14Z,4310000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M25.00S,2021-11-27T01:42:57.9Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,65,83,2021-11-27T01:43:14Z,4320000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M25.00S,2021-11-27T01:42:57.9Z,3,REGULAR,substitution,in,[],1629021,,,1610612741,65,83,2021-11-27T01:43:14Z,4330000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
