actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
446,PT04M56.00S,2021-11-08T00:36:27.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,69.20170827858082,70.34313725490196,1610612762,70,74,2021-11-08T00:36:36Z,4390000,102.0,237.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
447,PT04M50.00S,2021-11-08T00:36:33.4Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,70,74,2021-11-08T00:36:36Z,4400000,,,0,,H. Whiteside REBOUND (Off:3 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,446.0,7.0,4.0,3.0,,,,,,,
448,PT04M50.00S,2021-11-08T00:36:32.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,94.40999984741211,50.0,1610612762,70,74,2021-11-08T00:36:32Z,4410000,0.0,0.0,1,right,MISS H. Whiteside tip Layup,[202355],1610612762.0,UTA,tip,,,Whiteside,H. Whiteside,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
449,PT04M49.00S,2021-11-08T00:36:33.6Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,70,74,2021-11-08T00:36:33Z,4420000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,448.0,1.0,1.0,0.0,,,,,,,
450,PT04M46.00S,2021-11-08T00:36:35.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630175,9.017739816031538,42.15686274509804,1610612753,70,74,2021-11-08T00:36:45Z,4430000,39.0,32.0,1,left,MISS C. Anthony running DUNK,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,5.08,Missed,,,,,,,,,,,,,,,,,,
452,PT04M44.00S,2021-11-08T00:36:37.9Z,3,REGULAR,rebound,offensive,[],203082,,,1610612753,70,74,2021-11-08T00:36:45Z,4450000,,,0,,T. Ross REBOUND (Off:1 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,450.0,2.0,1.0,1.0,,,,,,,
453,PT04M44.00S,2021-11-08T00:36:45.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628964,6.044678055190539,47.98560049019608,1610612753,72,74,2021-11-08T00:37:39Z,4460000,10.0,4.0,1,left,M. Bamba alley-oop DUNK (9 PTS) (T. Ross 3 AST),"[1628964, 203082]",1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,1.1,Made,9.0,T. Ross,203082.0,3.0,,,,,,,,,,,,,,
455,PT04M44.00S,2021-11-08T00:36:56.9Z,3,REGULAR,foul,technical,['1freethrow'],1630175,,,1610612762,72,74,2021-11-08T00:37:20Z,4480000,,,0,,C. Anthony technical FOUL (1 Tech),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,202056.0,,,,,,,1.0,1.0,,,,,
456,PT04M44.00S,2021-11-08T00:37:44.2Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,72,75,2021-11-08T00:37:44Z,4490000,,,0,,D. Mitchell technical Free Throw 1 of 1 (19 PTS),[1628378],1610612762.0,UTA,technical,,,Mitchell,D. Mitchell,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
457,PT04M29.00S,2021-11-08T00:38:17.9Z,3,REGULAR,3pt,Jump Shot,[],203903,73.9323258869908,10.53921568627451,1610612762,72,75,2021-11-08T00:38:24Z,4500000,-197.0,193.0,1,right,MISS J. Clarkson 27' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,
458,PT04M27.00S,2021-11-08T00:38:19.9Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,72,75,2021-11-08T00:38:24Z,4510000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,457.0,2.0,2.0,0.0,,,,,,,
459,PT04M20.00S,2021-11-08T00:38:27.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,33.722076215505915,38.72549019607843,1610612753,72,75,2021-11-08T00:38:32Z,4520000,56.0,264.0,1,left,MISS C. Anthony 27' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,
460,PT04M17.00S,2021-11-08T00:38:30.2Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,72,75,2021-11-08T00:38:32Z,4530000,,,0,,H. Whiteside REBOUND (Off:3 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,459.0,8.0,5.0,3.0,,,,,,,
461,PT04M11.00S,2021-11-08T00:38:39.9Z,3,REGULAR,foul,offensive,[],1628378,,,1610612762,72,75,2021-11-08T00:40:27Z,4540000,,,0,,D. Mitchell offensive FOUL (4 PF),"[1628378, 203082]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,202037.0,,,,,,,4.0,0.0,Ross,203082.0,,,
463,PT04M11.00S,2021-11-08T00:38:39.9Z,3,REGULAR,turnover,offensive foul,[],1628378,,,1610612762,72,75,2021-11-08T00:38:39Z,4560000,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,202037.0,,,,,,,,,,,1.0,,
464,PT04M11.00S,2021-11-08T00:38:50.5Z,3,REGULAR,substitution,out,[],202711,,,1610612753,72,75,2021-11-08T00:39:13Z,4570000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M11.00S,2021-11-08T00:38:50.5Z,3,REGULAR,substitution,out,[],1628378,,,1610612753,72,75,2021-11-08T00:39:13Z,4580000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M11.00S,2021-11-08T00:38:50.5Z,3,REGULAR,substitution,in,[],1629672,,,1610612753,72,75,2021-11-08T00:39:13Z,4590000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M11.00S,2021-11-08T00:38:50.5Z,3,REGULAR,substitution,in,[],1630235,,,1610612753,72,75,2021-11-08T00:39:13Z,4600000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M50.00S,2021-11-08T00:39:36.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,6.783837056504599,94.85294117647058,1610612753,72,75,2021-11-08T00:39:39Z,4610000,-224.0,11.0,1,left,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,
469,PT03M47.00S,2021-11-08T00:39:38.5Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,72,75,2021-11-08T00:39:38Z,4620000,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,468.0,6.0,5.0,1.0,,,,,,,
470,PT03M36.00S,2021-11-08T00:39:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.49605781865965,51.225490196078425,1610612762,72,75,2021-11-08T00:39:59Z,4630000,6.0,84.0,1,right,MISS J. Clarkson 8' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,8.4,Missed,,,,,,,,,,,,,,,,,,
471,PT03M33.00S,2021-11-08T00:39:53.2Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,72,75,2021-11-08T00:39:59Z,4640000,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,470.0,7.0,5.0,2.0,,,,,,,
472,PT03M27.00S,2021-11-08T00:39:59.0Z,3,REGULAR,3pt,Jump Shot,[],203082,8.492115637319317,3.1862745098039214,1610612753,72,75,2021-11-08T00:40:05Z,4650000,234.0,27.0,1,left,MISS T. Ross 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,
473,PT03M23.00S,2021-11-08T00:40:02.8Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,72,75,2021-11-08T00:40:02Z,4660000,,,0,,R. O'Neale REBOUND (Off:1 Def:6),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,472.0,7.0,6.0,1.0,,,,,,,
474,PT03M15.00S,2021-11-08T00:40:10.7Z,3,REGULAR,3pt,Jump Shot,[],1629672,83.52496714848883,3.6764705882352944,1610612762,72,75,2021-11-08T00:40:19Z,4670000,-232.0,102.0,1,right,MISS E. Paschall 25' 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
475,PT03M08.00S,2021-11-08T00:40:17.7Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,72,75,2021-11-08T00:40:19Z,4680000,,,0,,H. Whiteside REBOUND (Off:4 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,474.0,9.0,5.0,4.0,,,,,,,
476,PT03M08.00S,2021-11-08T00:40:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,94.40999984741211,50.0,1610612762,72,77,2021-11-08T00:40:17Z,4690000,0.0,0.0,1,right,H. Whiteside putback Layup (12 PTS),[202355],1610612762.0,UTA,putback,,,Whiteside,H. Whiteside,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,
477,PT02M56.00S,2021-11-08T00:40:30.3Z,3,REGULAR,2pt,Jump Shot,[],203914,21.23850197109067,34.31372549019608,1610612753,72,77,2021-11-08T00:40:35Z,4700000,78.0,147.0,1,left,MISS G. Harris 16' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,16.67,Missed,,,,,,,,,,,,,,,,,,
478,PT02M56.00S,2021-11-08T00:40:30.3Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,72,77,2021-11-08T00:40:35Z,4710000,,,0,,H. Whiteside REBOUND (Off:4 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,477.0,10.0,6.0,4.0,,,,,,,
479,PT02M41.00S,2021-11-08T00:40:53.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612762,72,77,2021-11-08T00:43:18Z,4720000,,,0,,C. Anthony personal FOUL (2 PF) (O'Neale 2 FT),"[1630175, 1626220]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,202056.0,,,,,,,2.0,1.0,O'Neale,1626220.0,,,
481,PT02M41.00S,2021-11-08T00:41:32.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,72,77,2021-11-08T00:41:32Z,4740000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M41.00S,2021-11-08T00:43:21.9Z,3,REGULAR,substitution,out,[],1628964,,,1610612762,72,77,2021-11-08T00:43:53Z,4750000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M41.00S,2021-11-08T00:43:21.9Z,3,REGULAR,substitution,out,[],1630175,,,1610612762,72,77,2021-11-08T00:43:53Z,4760000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M41.00S,2021-11-08T00:43:21.9Z,3,REGULAR,substitution,out,[],202355,,,1610612762,72,77,2021-11-08T00:43:53Z,4770000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M41.00S,2021-11-08T00:43:21.9Z,3,REGULAR,substitution,in,[],1628976,,,1610612762,72,77,2021-11-08T00:43:53Z,4790000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M41.00S,2021-11-08T00:43:21.9Z,3,REGULAR,substitution,in,[],1630591,,,1610612762,72,77,2021-11-08T00:43:53Z,4800000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M41.00S,2021-11-08T00:43:21.9Z,3,REGULAR,substitution,in,[],204060,,,1610612762,72,77,2021-11-08T00:43:53Z,4810000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M41.00S,2021-11-08T00:43:21.9Z,3,REGULAR,substitution,in,[],203497,,,1610612762,72,77,2021-11-08T00:43:53Z,4820000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M41.00S,2021-11-08T00:43:21.9Z,3,REGULAR,substitution,out,[],1629672,,,1610612762,72,77,2021-11-08T00:44:43Z,4825000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M41.00S,2021-11-08T00:44:15.7Z,3,REGULAR,freethrow,1 of 2,[],1626220,,,1610612762,72,77,2021-11-08T00:44:15Z,4850000,,,0,,MISS R. O'Neale Free Throw 1 of 2,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Missed,,,,,,,,,,,,,,,,,,
493,PT02M41.00S,2021-11-08T00:44:15.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,72,77,2021-11-08T00:44:15Z,4860000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,492.0,,,,,,,,,,
494,PT02M41.00S,2021-11-08T00:44:31.5Z,3,REGULAR,freethrow,2 of 2,[],1626220,,,1610612762,72,78,2021-11-08T00:44:31Z,4870000,,,0,,R. O'Neale Free Throw 2 of 2 (11 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
496,PT02M33.00S,2021-11-08T00:44:47.4Z,3,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,72,78,2021-11-08T00:44:56Z,4880000,,,0,,J. Suggs lost ball out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,lost ball,,,Suggs,J. Suggs,,,,,,,,,,,2004.0,,,,,,,,,,,2.0,,
497,PT02M33.00S,2021-11-08T00:44:57.7Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,72,78,2021-11-08T00:45:04Z,4890000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M33.00S,2021-11-08T00:44:57.7Z,3,REGULAR,substitution,in,[],1629672,,,1610612762,72,78,2021-11-08T00:45:04Z,4900000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M19.00S,2021-11-08T00:45:12.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,77.87450722733246,9.068627450980392,1610612762,72,81,2021-11-08T00:45:18Z,4910000,-205.0,155.0,1,right,J. Clarkson 25' 3PT  (6 PTS) (J. Ingles 4 AST),"[203903, 204060]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.71,Made,6.0,J. Ingles,204060.0,4.0,,,,,,,,,,,,,,
501,PT01M56.00S,2021-11-08T00:45:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,9.543363994743759,59.80392156862745,1610612753,72,81,2021-11-08T00:45:43Z,4930000,-49.0,37.0,1,left,MISS C. Okeke 6' Layup - blocked,"[1629643, 203903]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,6.15,Missed,,,,,,Clarkson,203903.0,,,,,,,,,,,
502,PT01M56.00S,2021-11-08T00:45:33.9Z,3,REGULAR,block,,[],203903,,,1610612753,72,81,2021-11-08T00:45:38Z,4940000,,,0,,J. Clarkson BLOCK (2 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M50.00S,2021-11-08T00:45:39.9Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,72,81,2021-11-08T00:48:08Z,4950000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,501.0,1.0,1.0,0.0,,,,,,,
504,PT01M41.00S,2021-11-08T00:45:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.32917214191852,59.55882352941176,1610612762,72,81,2021-11-08T00:45:58Z,4960000,48.0,20.0,1,right,MISS R. Gobert Layup,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,
505,PT01M35.00S,2021-11-08T00:45:55.1Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,72,81,2021-11-08T00:50:47Z,4970000,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,504.0,12.0,7.0,5.0,,,,,,,
506,PT01M32.00S,2021-11-08T00:45:58.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629672,90.22667542706965,48.28431372549019,1610612762,72,83,2021-11-08T00:46:06Z,4980000,-9.0,39.0,1,right,E. Paschall driving DUNK (6 PTS) (T. Forrest 1 AST),"[1629672, 1630235]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,4.03,Made,6.0,T. Forrest,1630235.0,1.0,,,,,,,,,,,,,,
508,PT01M16.00S,2021-11-08T00:46:14.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,10.726018396846255,64.2156862745098,1610612753,72,83,2021-11-08T00:46:20Z,5000000,-71.0,48.0,1,left,MISS J. Suggs 8' pullup bank Shot,[1630591],1610612753.0,ORL,pullup bank,,,Suggs,J. Suggs,,,,,8.6,Missed,,,,,,,,,,,,,,,,,,
509,PT01M14.00S,2021-11-08T00:46:16.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,72,83,2021-11-08T00:46:20Z,5010000,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,508.0,13.0,8.0,5.0,,,,,,,
510,PT01M05.00S,2021-11-08T00:46:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.72339027595268,55.63725490196079,1610612762,72,85,2021-11-08T00:46:31Z,5020000,28.0,16.0,1,right,R. Gobert Layup (13 PTS) (J. Ingles 5 AST),"[203497, 204060]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.24,Made,13.0,J. Ingles,204060.0,5.0,,,,,,,,,,,,,,
512,PT00M50.90S,2021-11-08T00:46:40.7Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,72,85,2021-11-08T00:46:46Z,5040000,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 1630235]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,3.0,Forrest,1630235.0
513,PT00M50.90S,2021-11-08T00:46:40.7Z,3,REGULAR,steal,,[],1630235,,,1610612762,72,85,2021-11-08T00:46:43Z,5050000,,,0,,T. Forrest STEAL (2 STL),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M38.10S,2021-11-08T00:46:53.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,74.19513797634691,83.82352941176471,1610612762,72,85,2021-11-08T00:47:00Z,5060000,169.0,190.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
515,PT00M34.30S,2021-11-08T00:46:57.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,72,85,2021-11-08T00:47:00Z,5070000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,514.0,9.0,8.0,1.0,,,,,,,
516,PT00M25.10S,2021-11-08T00:47:06.5Z,3,REGULAR,3pt,Jump Shot,[],1628976,32.14520367936925,60.29411764705882,1610612753,75,85,2021-11-08T00:47:12Z,5080000,-51.0,250.0,1,left,W. Carter Jr. 25' 3PT  (18 PTS) (J. Suggs 5 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.5,Made,18.0,J. Suggs,1630591.0,5.0,,,,,,,,,,,,,,
518,PT00M00.00S,2021-11-08T00:47:47.0Z,3,REGULAR,period,end,[],0,,,1610612762,75,85,2021-11-08T00:47:47Z,5100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-11-08T00:47:54.1Z,4,REGULAR,substitution,out,['startperiod'],203082,,,1610612762,75,85,2021-11-08T00:50:21Z,5110000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-11-08T00:47:54.1Z,4,REGULAR,substitution,in,['startperiod'],1630181,,,1610612762,75,85,2021-11-08T00:50:21Z,5120000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-11-08T00:50:33.9Z,4,REGULAR,period,start,[],0,,,1610612762,75,85,2021-11-08T00:50:33Z,5130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M45.00S,2021-11-08T00:50:55.5Z,4,REGULAR,foul,offensive,[],203497,,,1610612762,75,85,2021-11-08T00:51:35Z,5140000,,,0,,R. Gobert charge offensive FOUL (2 PF),"[203497, 1628976]",1610612762.0,UTA,charge,,,Gobert,R. Gobert,,,,,,,,,,,2004.0,,,,,,,2.0,0.0,Carter Jr.,1628976.0,,,
524,PT11M45.00S,2021-11-08T00:50:55.5Z,4,REGULAR,turnover,offensive foul,[],203497,,,1610612762,75,85,2021-11-08T00:50:55Z,5160000,,,0,,R. Gobert offensive foul TURNOVER (3 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,2004.0,,,,,,,,,,,3.0,,
525,PT11M27.00S,2021-11-08T00:51:19.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,22.026938239159,89.4607843137255,1610612753,75,85,2021-11-08T00:51:42Z,5170000,-197.0,155.0,1,left,MISS J. Suggs 25' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
526,PT11M24.00S,2021-11-08T00:51:22.2Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,75,85,2021-11-08T00:51:22Z,5180000,,,0,,R. Gobert REBOUND (Off:5 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,525.0,14.0,9.0,5.0,,,,,,,
527,PT11M14.00S,2021-11-08T00:51:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,89.04402102496715,59.31372549019608,1610612762,75,85,2021-11-08T00:52:02Z,5190000,47.0,50.0,1,right,MISS T. Forrest 6' floating Shot,[1630235],1610612762.0,UTA,floating,,,Forrest,T. Forrest,,,,,6.87,Missed,,,,,,,,,,,,,,,,,,
528,PT11M10.00S,2021-11-08T00:51:37.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,75,85,2021-11-08T00:51:41Z,5200000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,527.0,10.0,9.0,1.0,,,,,,,
529,PT11M05.00S,2021-11-08T00:51:41.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203914,8.623521681997373,47.794117647058826,1610612753,77,85,2021-11-08T00:52:43Z,5210000,11.0,29.0,1,left,G. Harris running Layup (4 PTS),[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,3.06,Made,4.0,,,,,,,,,,,,,,,,,
530,PT10M43.00S,2021-11-08T00:52:03.3Z,4,REGULAR,turnover,bad pass,[],203903,,,1610612762,77,85,2021-11-08T00:53:09Z,5220000,,,0,,J. Clarkson bad pass TURNOVER (2 TO),"[203903, 1630181]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,2.0,Hampton,1630181.0
531,PT10M43.00S,2021-11-08T00:52:03.3Z,4,REGULAR,steal,,[],1630181,,,1610612753,77,85,2021-11-08T00:58:29Z,5230000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M41.00S,2021-11-08T00:52:10.0Z,4,REGULAR,foul,personal,['2freethrow'],204060,,,1610612753,77,85,2021-11-08T00:52:31Z,5240000,,,0,,J. Ingles shooting personal FOUL (1 PF) (Okeke 2 FT),"[204060, 1629643]",1610612762.0,UTA,shooting,,,Ingles,J. Ingles,,,,,,,,,,,202037.0,,,,,,,1.0,0.0,Okeke,1629643.0,,,
534,PT10M41.00S,2021-11-08T00:52:42.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629643,,,1610612753,78,85,2021-11-08T00:52:42Z,5260000,,,0,,C. Okeke Free Throw 1 of 2 (1 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
