actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
361,PT09M00.00S,2022-03-01T01:25:00.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,64,61,2022-03-01T01:25:06Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,
362,PT09M00.00S,2022-03-01T01:25:04.9Z,3,REGULAR,foul,personal,[],1628964,,,1610612754,64,61,2022-03-01T01:29:32Z,3550000,,,0,,M. Bamba loose ball personal FOUL (2 PF),"[1628964, 1629048]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,1198.0,2.0,0.0,Bitadze,1629048.0,,,,,,,,,,
364,PT08M50.00S,2022-03-01T01:25:29.1Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612754,64,61,2022-03-01T01:25:44Z,3570000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Brissett 2 FT),"[1630532, 1629052]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,1830.0,1.0,0.0,Brissett,1629052.0,,,,,,,,,,
366,PT08M50.00S,2022-03-01T01:25:57.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629052,,,1610612754,64,61,2022-03-01T01:25:57Z,3590000,,,0,,MISS O. Brissett Free Throw 1 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
367,PT08M50.00S,2022-03-01T01:25:57.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,64,61,2022-03-01T01:25:57Z,3600000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,366.0,,,,,,,,,
368,PT08M50.00S,2022-03-01T01:26:17.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629052,,,1610612754,64,62,2022-03-01T01:26:17Z,3610000,,,0,,O. Brissett Free Throw 2 of 2 (4 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
369,PT08M36.00S,2022-03-01T01:26:33.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,91.14651773981603,43.38235294117647,1610612753,66,62,2022-03-01T01:26:37Z,3620000,-33.0,31.0,1,right,W. Carter Jr. DUNK (17 PTS) (J. Suggs 7 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,4.51,Made,17.0,J. Suggs,1630591.0,7.0,,,,,,,,,,,,,,,
385,PT08M16.00S,2022-03-01T01:26:45.1Z,3,REGULAR,foul,offensive,[],1629048,,,1610612754,66,62,2022-03-01T01:31:28Z,3635000,,,0,,G. Bitadze offensive FOUL (1 PF),"[1629048, 1630591]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,1198.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,
386,PT08M16.00S,2022-03-01T01:26:45.1Z,3,REGULAR,turnover,offensive foul,[],1629048,,,1610612754,66,62,2022-03-01T01:31:28Z,3637500,,,0,,G. Bitadze offensive foul TURNOVER (1 TO),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,1198.0,,,,,,,,,,,1.0,,,
372,PT08M16.00S,2022-03-01T01:27:07.6Z,3,REGULAR,substitution,out,[],1629048,,,1610612753,66,62,2022-03-01T01:27:18Z,3650000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M16.00S,2022-03-01T01:27:07.6Z,3,REGULAR,substitution,in,[],1630537,,,1610612753,66,62,2022-03-01T01:27:18Z,3660000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M09.00S,2022-03-01T01:27:29.5Z,3,REGULAR,foul,personal,[],1630169,,,1610612753,66,62,2022-03-01T01:27:52Z,3670000,,,0,,T. Haliburton personal FOUL (2 PF),"[1630169, 1630591]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,1198.0,2.0,1.0,Suggs,1630591.0,,,,,,,,,,
376,PT08M01.00S,2022-03-01T01:28:04.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,67.49342969776609,38.48039215686275,1610612753,69,62,2022-03-01T01:28:10Z,3690000,-58.0,253.0,1,right,J. Suggs 25' 3PT  (8 PTS) (C. Anthony 2 AST),"[1630591, 1630175]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,25.96,Made,8.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,,
378,PT07M45.00S,2022-03-01T01:28:22.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612754,69,62,2022-03-01T01:28:38Z,3710000,,,0,,J. Suggs shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1630591, 1630169]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,1198.0,3.0,0.0,Haliburton,1630169.0,,,,,,,,,,
380,PT07M45.00S,2022-03-01T01:28:47.5Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,69,63,2022-03-01T01:28:47Z,3730000,,,0,,T. Haliburton Free Throw 1 of 2 (15 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
381,PT07M45.00S,2022-03-01T01:29:02.7Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,69,64,2022-03-01T01:29:02Z,3740000,,,0,,T. Haliburton Free Throw 2 of 2 (16 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
382,PT07M36.00S,2022-03-01T01:29:13.9Z,3,REGULAR,3pt,Jump Shot,[],1630175,66.83639947437582,25.98039215686275,1610612753,69,64,2022-03-01T01:29:53Z,3750000,-120.0,259.0,1,right,MISS C. Anthony 28' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,28.57,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M34.00S,2022-03-01T01:29:16.4Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,69,64,2022-03-01T01:29:16Z,3760000,,,0,,J. Smith REBOUND (Off:1 Def:7),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,382.0,8.0,7.0,1.0,,,,,,
384,PT07M26.00S,2022-03-01T01:29:27.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,69,64,2022-03-01T01:29:27Z,3770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M21.00S,2022-03-01T01:29:42.1Z,3,REGULAR,turnover,bad pass,[],1630537,,,1610612754,69,64,2022-03-01T01:30:00Z,3780000,,,0,,C. Duarte bad pass TURNOVER (2 TO),"[1630537, 1630532]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,2.0,Wagner,1630532.0,
389,PT07M21.00S,2022-03-01T01:29:42.1Z,3,REGULAR,steal,,[],1630532,,,1610612753,69,64,2022-03-01T01:29:44Z,3790000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M15.00S,2022-03-01T01:29:50.0Z,3,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612753,69,64,2022-03-01T01:29:55Z,3800000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Suggs 2 FT),"[1629052, 1630591]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,1198.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,
392,PT07M15.00S,2022-03-01T01:30:14.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630591,,,1610612753,69,64,2022-03-01T01:30:14Z,3820000,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,,
393,PT07M15.00S,2022-03-01T01:30:14.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,69,64,2022-03-01T01:30:14Z,3830000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,392.0,,,,,,,,,
394,PT07M15.00S,2022-03-01T01:30:34.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630591,,,1610612753,70,64,2022-03-01T01:30:34Z,3840000,,,0,,J. Suggs Free Throw 2 of 2 (9 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
395,PT07M04.00S,2022-03-01T01:30:48.7Z,3,REGULAR,foul,offensive,[],1630188,,,1610612754,70,64,2022-03-01T01:30:57Z,3850000,,,0,,J. Smith off-the-ball offensive FOUL (1 PF),"[1630188, 1630591]",1610612754.0,IND,off-the-ball,,,Smith,J. Smith,,,,,,,,,,,1830.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,
397,PT07M04.00S,2022-03-01T01:30:48.7Z,3,REGULAR,turnover,offensive foul,[],1630188,,,1610612754,70,64,2022-03-01T01:30:48Z,3870000,,,0,,J. Smith offensive foul TURNOVER (3 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,1830.0,,,,,,,,,,,3.0,,,
398,PT07M04.00S,2022-03-01T01:31:00.9Z,3,REGULAR,foul,technical,['1freethrow'],1630188,,,1610612753,70,64,2022-03-01T01:31:11Z,3880000,,,0,,J. Smith technical FOUL (1 Tech),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,1830.0,1.0,1.0,,,,,,,,,,,,
399,PT07M04.00S,2022-03-01T01:31:27.9Z,3,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,70,64,2022-03-01T01:31:27Z,3890000,,,0,,MISS C. Anthony technical Free Throw 1 of 1,[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
400,PT07M04.00S,2022-03-01T01:31:27.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,70,64,2022-03-01T01:31:27Z,3900000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,
401,PT07M04.00S,2022-03-01T01:31:33.7Z,3,REGULAR,foul,technical,['1freethrow'],1630188,,,1610612753,70,64,2022-03-01T01:31:52Z,3910000,,,0,,J. Smith technical FOUL (2 Tech),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,1198.0,1.0,2.0,,,,,,,,,,,,
402,PT07M04.00S,2022-03-01T01:31:54.2Z,3,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,71,64,2022-03-01T01:31:54Z,3920000,,,0,,C. Anthony technical Free Throw 1 of 1 (9 PTS),[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
403,PT07M04.00S,2022-03-01T01:31:56.5Z,3,REGULAR,ejection,other,[],1630188,,,1610612753,71,64,2022-03-01T01:32:24Z,3930000,,,0,,Ejection J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,1198.0,,,,,,,,,,,,,,
404,PT07M04.00S,2022-03-01T01:32:02.7Z,3,REGULAR,substitution,out,[],1630188,,,1610612753,71,64,2022-03-01T01:32:09Z,3940000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M04.00S,2022-03-01T01:32:02.7Z,3,REGULAR,substitution,in,[],1630678,,,1610612753,71,64,2022-03-01T01:32:09Z,3950000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M49.00S,2022-03-01T01:32:30.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630532,87.86136662286465,58.333333333333336,1610612753,71,64,2022-03-01T01:36:27Z,3960000,42.0,62.0,1,right,MISS F. Wagner 7' Hook,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,7.44,Missed,,,,,,,,,,,,,,,,,,,
407,PT06M47.00S,2022-03-01T01:32:32.2Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,71,64,2022-03-01T01:36:27Z,3970000,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,406.0,4.0,4.0,0.0,,,,,,
408,PT06M40.00S,2022-03-01T01:32:39.1Z,3,REGULAR,3pt,Jump Shot,[],1629052,17.69053876478318,6.127450980392156,1610612754,71,64,2022-03-01T01:32:45Z,3980000,219.0,114.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
409,PT06M38.00S,2022-03-01T01:32:41.1Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,71,64,2022-03-01T01:32:45Z,3990000,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,408.0,3.0,3.0,0.0,,,,,,
410,PT06M28.00S,2022-03-01T01:32:51.5Z,3,REGULAR,2pt,Jump Shot,[],1630591,76.69185282522996,49.50980392156863,1610612753,73,64,2022-03-01T01:38:26Z,4000000,-2.0,167.0,1,right,J. Suggs 16' pullup Jump Shot (11 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,16.66,Made,11.0,,,,,,,,,,,,,,,,,,
411,PT06M28.00S,2022-03-01T01:32:59.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,73,64,2022-03-01T01:32:59Z,4010000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M28.00S,2022-03-01T01:35:18.6Z,3,REGULAR,substitution,out,[],1629052,,,1610612754,73,64,2022-03-01T01:35:37Z,4030000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M28.00S,2022-03-01T01:35:18.6Z,3,REGULAR,substitution,in,[],1629048,,,1610612754,73,64,2022-03-01T01:35:37Z,4040000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M09.00S,2022-03-01T01:36:05.5Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,73,64,2022-03-01T01:36:09Z,4050000,,,0,,T. Haliburton bad pass TURNOVER (4 TO),"[1630169, 1628964]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,4.0,Bamba,1628964.0,
416,PT06M09.00S,2022-03-01T01:36:05.5Z,3,REGULAR,steal,,[],1628964,,,1610612753,73,64,2022-03-01T01:36:41Z,4060000,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M04.00S,2022-03-01T01:36:10.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,77.08607095926413,10.294117647058822,1610612753,73,64,2022-03-01T01:36:18Z,4070000,-199.0,163.0,1,right,MISS C. Anthony 25' running 3PT,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
418,PT06M00.00S,2022-03-01T01:36:14.4Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,73,64,2022-03-01T01:36:18Z,4080000,,,0,,C. Duarte REBOUND (Off:1 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,417.0,4.0,3.0,1.0,,,,,,
419,PT05M47.00S,2022-03-01T01:36:29.0Z,3,REGULAR,turnover,out-of-bounds,[],1630537,,,1610612754,73,64,2022-03-01T01:36:36Z,4090000,,,0,,C. Duarte lost ball out-of-bounds TURNOVER (3 TO),[1630537],1610612754.0,IND,lost ball,,,Duarte,C. Duarte,,,,,,,,,,,1198.0,,,,,,,,,,,3.0,,,
420,PT05M36.00S,2022-03-01T01:36:50.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628964,76.69185282522996,89.2156862745098,1610612753,76,64,2022-03-01T01:36:54Z,4100000,196.0,167.0,1,right,M. Bamba 25' 3PT  (9 PTS) (J. Suggs 8 AST),"[1628964, 1630591]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.73,Made,9.0,J. Suggs,1630591.0,8.0,,,,,,,,,,,,,,,
422,PT05M19.00S,2022-03-01T01:37:07.3Z,3,REGULAR,turnover,bad pass,[],1630537,,,1610612754,76,64,2022-03-01T01:37:14Z,4120000,,,0,,C. Duarte bad pass TURNOVER (4 TO),"[1630537, 1630591]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,4.0,Suggs,1630591.0,
423,PT05M19.00S,2022-03-01T01:37:07.3Z,3,REGULAR,steal,,[],1630591,,,1610612753,76,64,2022-03-01T01:37:09Z,4130000,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M16.00S,2022-03-01T01:37:13.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612753,76,64,2022-03-01T01:37:21Z,4140000,,,0,,C. Duarte personal FOUL (2 PF) (Anthony 2 FT),"[1630537, 1630175]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,1198.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,
426,PT05M16.00S,2022-03-01T01:37:45.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630175,,,1610612753,77,64,2022-03-01T01:37:45Z,4160000,,,0,,C. Anthony Free Throw 1 of 2 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
427,PT05M16.00S,2022-03-01T01:37:46.3Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,77,64,2022-03-01T01:38:26Z,4170000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M16.00S,2022-03-01T01:37:46.3Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,77,64,2022-03-01T01:38:26Z,4180000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M16.00S,2022-03-01T01:37:46.3Z,3,REGULAR,substitution,out,[],1630537,,,1610612753,77,64,2022-03-01T01:38:26Z,4190000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M16.00S,2022-03-01T01:37:46.3Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,77,64,2022-03-01T01:38:26Z,4200000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M16.00S,2022-03-01T01:37:46.3Z,3,REGULAR,substitution,in,[],203914,,,1610612753,77,64,2022-03-01T01:38:26Z,4210000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M16.00S,2022-03-01T01:37:46.3Z,3,REGULAR,substitution,in,[],1630613,,,1610612753,77,64,2022-03-01T01:38:26Z,4220000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M16.00S,2022-03-01T01:38:27.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630175,,,1610612753,78,64,2022-03-01T01:38:27Z,4230000,,,0,,C. Anthony Free Throw 2 of 2 (11 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
434,PT04M56.00S,2022-03-01T01:38:30.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630678,10.726018396846255,57.35294117647059,1610612754,78,64,2022-03-01T02:27:02Z,4240000,-37.0,48.0,1,left,MISS T. Taylor 6' driving floating Shot - blocked,"[1630678, 1629643]",1610612754.0,IND,driving floating,,,Taylor,T. Taylor,,,,,6.07,Missed,,,,,,,,,,,,,,Okeke,1629643.0,,,,
435,PT04M56.00S,2022-03-01T01:38:30.2Z,3,REGULAR,block,,[],1629643,,,1610612754,78,64,2022-03-01T01:38:32Z,4250000,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M53.00S,2022-03-01T01:38:33.2Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,78,64,2022-03-01T01:38:42Z,4260000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,434.0,3.0,3.0,0.0,,,,,,
437,PT04M52.00S,2022-03-01T01:38:35.2Z,3,REGULAR,3pt,Jump Shot,[],1628964,79.84559789750328,6.127450980392156,1610612753,78,64,2022-03-01T01:42:18Z,4270000,-219.0,137.0,1,right,MISS M. Bamba 25' running 3PT,[1628964],1610612753.0,ORL,running,,,Bamba,M. Bamba,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
438,PT04M48.00S,2022-03-01T01:38:39.4Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,78,64,2022-03-01T01:38:39Z,4280000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,437.0,1.0,1.0,0.0,,,,,,
439,PT04M44.00S,2022-03-01T01:38:42.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,21.895532194480946,88.97058823529412,1610612754,78,67,2022-03-01T01:38:55Z,4290000,-195.0,153.0,1,left,T. Haliburton 24' 3PT  (19 PTS) (B. Hield 5 AST),"[1630169, 1627741]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,24.8,Made,19.0,B. Hield,1627741.0,5.0,,,,,,,,,,,,,,,
441,PT04M21.00S,2022-03-01T01:39:05.1Z,3,REGULAR,3pt,Jump Shot,[],1630175,93.9060446780552,1.9607843137254901,1610612753,78,67,2022-03-01T01:39:09Z,4310000,-240.0,5.0,1,right,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
442,PT04M19.00S,2022-03-01T01:39:07.1Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612754,78,67,2022-03-01T01:39:09Z,4320000,,,0,,T. Taylor REBOUND (Off:0 Def:2),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,441.0,2.0,2.0,0.0,,,,,,
443,PT04M09.00S,2022-03-01T01:39:20.1Z,3,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,78,67,2022-03-01T01:39:28Z,4330000,,,0,,T. Haliburton step out-of-bounds TURNOVER (5 TO),[1630169],1610612754.0,IND,step,,,Haliburton,T. Haliburton,,,,,,,,,,,1830.0,,,,,,,,,,,5.0,,,
444,PT03M58.00S,2022-03-01T01:39:49.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612753,78,67,2022-03-01T01:40:00Z,4340000,,,0,,B. Hield shooting personal FOUL (1 PF) (Wagner 2 FT),"[1627741, 1630532]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,,,,,,,1830.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,
446,PT03M58.00S,2022-03-01T01:40:15.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630532,,,1610612753,79,67,2022-03-01T01:40:15Z,4360000,,,0,,F. Wagner Free Throw 1 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
447,PT03M58.00S,2022-03-01T01:40:16.2Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,79,67,2022-03-01T01:40:19Z,4370000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M58.00S,2022-03-01T01:40:16.2Z,3,REGULAR,substitution,in,[],1628365,,,1610612753,79,67,2022-03-01T01:40:19Z,4380000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M58.00S,2022-03-01T01:40:33.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630532,,,1610612753,80,67,2022-03-01T01:40:33Z,4390000,,,0,,F. Wagner Free Throw 2 of 2 (10 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
450,PT03M46.00S,2022-03-01T01:40:46.1Z,3,REGULAR,turnover,lost ball,[],1630613,,,1610612754,80,67,2022-03-01T01:40:52Z,4400000,,,0,,D. Washington Jr. lost ball TURNOVER (1 TO),"[1630613, 203914]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Harris,203914.0,
451,PT03M46.00S,2022-03-01T01:40:46.1Z,3,REGULAR,steal,,[],203914,,,1610612753,80,67,2022-03-01T01:40:48Z,4410000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M46.00S,2022-03-01T01:40:54.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,80,67,2022-03-01T01:40:54Z,4420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
