actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
536,PT11M25.00S,2022-01-18T01:57:48.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630181,,,1610612753,62,81,2022-01-18T01:58:05Z,5270000,,,0,,R. Hampton Free Throw 1 of 2 (6 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
537,PT11M25.00S,2022-01-18T01:57:48.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630181,,,1610612753,62,81,2022-01-18T01:58:05Z,5280000,,,0,,MISS R. Hampton Free Throw 2 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
538,PT11M22.00S,2022-01-18T01:57:51.9Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,62,81,2022-01-18T01:58:05Z,5290000,,,0,,J. Nurkic REBOUND (Off:3 Def:12),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,537.0,15.0,12.0,3.0,,,,,,,,,,,,,,
539,PT11M04.00S,2022-01-18T01:58:21.9Z,4,REGULAR,3pt,Jump Shot,[],203468,33.327858081471746,49.01960784313725,1610612757,62,84,2022-01-18T01:58:27Z,5300000,5.0,261.0,1,left,C. McCollum 26' 3PT  (12 PTS) (J. Nurkic 2 AST),"[203468, 203994]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,26.08,Made,12.0,,,,,,,J. Nurkic,203994.0,2.0,,,,,,,,,
541,PT10M43.00S,2022-01-18T01:58:42.3Z,4,REGULAR,3pt,Jump Shot,[],203082,73.66951379763469,14.950980392156863,1610612753,62,84,2022-01-18T01:58:48Z,5320000,-175.0,195.0,1,right,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
542,PT10M39.00S,2022-01-18T01:58:46.3Z,4,REGULAR,rebound,defensive,[],203503,,,1610612757,62,84,2022-01-18T01:58:48Z,5330000,,,0,,T. Snell REBOUND (Off:0 Def:2),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,541.0,2.0,2.0,0.0,,,,,,,,,,,,,,
543,PT10M20.00S,2022-01-18T01:59:05.5Z,4,REGULAR,2pt,Jump Shot,[],203468,24.26084099868594,65.68627450980392,1610612757,62,86,2022-01-18T01:59:33Z,5340000,-78.0,176.0,1,left,C. McCollum 19' fadeaway Jump Shot (14 PTS),[203468],1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,19.23,Made,14.0,,,,,,,,,,,,,,,,,,
544,PT10M04.00S,2022-01-18T01:59:21.3Z,4,REGULAR,3pt,Jump Shot,[],1629643,68.01905387647832,34.80392156862745,1610612753,62,86,2022-01-18T01:59:26Z,5350000,-76.0,248.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
545,PT10M02.00S,2022-01-18T01:59:23.3Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,62,86,2022-01-18T01:59:26Z,5360000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:2),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,544.0,2.0,2.0,0.0,,,,,,,,,,,,,,
546,PT09M46.00S,2022-01-18T01:59:39.9Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612757,62,86,2022-01-18T01:59:44Z,5370000,,,0,,J. Nurkic bad pass TURNOVER (5 TO),"[203994, 1629643]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,5.0,Okeke,1629643.0,,,,,,
547,PT09M46.00S,2022-01-18T01:59:39.9Z,4,REGULAR,steal,,[],1629643,,,1610612753,62,86,2022-01-18T01:59:42Z,5380000,,,0,,C. Okeke STEAL (2 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M40.00S,2022-01-18T01:59:45.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630181,89.43823915900131,46.07843137254902,1610612753,62,86,2022-01-18T01:59:59Z,5390000,-20.0,47.0,1,right,MISS R. Hampton driving floating Shot,[1630181],1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,,
549,PT09M37.00S,2022-01-18T01:59:48.8Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,62,86,2022-01-18T01:59:59Z,5400000,,,0,,J. Nurkic REBOUND (Off:3 Def:13),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,548.0,16.0,13.0,3.0,,,,,,,,,,,,,,
550,PT09M26.00S,2022-01-18T01:59:58.9Z,4,REGULAR,3pt,Jump Shot,[],203503,18.2161629434954,93.13725490196079,1610612757,62,86,2022-01-18T02:00:03Z,5410000,-216.0,119.0,1,left,MISS T. Snell 24' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
551,PT09M24.00S,2022-01-18T02:00:01.8Z,4,REGULAR,rebound,offensive,[],1629642,,,1610612757,62,86,2022-01-18T02:00:01Z,5420000,,,0,,N. Little REBOUND (Off:5 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,550.0,9.0,4.0,5.0,,,,,,,,,,,,,,
552,PT09M22.00S,2022-01-18T02:00:03.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203468,33.98488830486202,32.59803921568628,1610612757,62,86,2022-01-18T02:00:09Z,5430000,87.0,267.0,1,left,MISS C. McCollum 28' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,28.08,Missed,,,,,,,,,,,,,,,,,,,
553,PT09M19.00S,2022-01-18T02:00:06.2Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,62,86,2022-01-18T02:00:09Z,5440000,,,0,,J. Nurkic REBOUND (Off:4 Def:13),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,552.0,17.0,13.0,4.0,,,,,,,,,,,,,,
554,PT09M17.00S,2022-01-18T02:00:08.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,8.360709592641262,53.67647058823529,1610612757,62,86,2022-01-18T02:00:14Z,5450000,-18.0,26.0,1,left,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,3.19,Missed,,,,,,,,,,,,,,,,,,,
555,PT09M14.00S,2022-01-18T02:00:10.9Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,62,86,2022-01-18T02:00:10Z,5460000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,554.0,3.0,3.0,0.0,,,,,,,,,,,,,,
556,PT09M11.00S,2022-01-18T02:00:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,91.93495400788436,54.41176470588235,1610612753,64,86,2022-01-18T02:00:21Z,5470000,22.0,23.0,1,right,C. Okeke cutting Layup (5 PTS) (J. Suggs 3 AST),"[1629643, 1630591]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,3.21,Made,5.0,,,,,,,J. Suggs,1630591.0,3.0,,,,,,,,,
558,PT09M11.00S,2022-01-18T02:00:20.3Z,4,REGULAR,foul,personal,['1freethrow'],203468,,,1610612753,64,86,2022-01-18T02:00:46Z,5490000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Okeke 1 FT),"[203468, 1629643]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,Okeke,1629643.0,
560,PT09M11.00S,2022-01-18T02:00:34.3Z,4,REGULAR,substitution,out,[],1630591,,,1610612753,64,86,2022-01-18T02:00:45Z,5510000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M11.00S,2022-01-18T02:00:34.3Z,4,REGULAR,substitution,out,[],1630181,,,1610612753,64,86,2022-01-18T02:00:45Z,5520000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M11.00S,2022-01-18T02:00:34.3Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,64,86,2022-01-18T02:00:45Z,5550000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M11.00S,2022-01-18T02:00:34.3Z,4,REGULAR,substitution,in,[],201577,,,1610612753,64,86,2022-01-18T02:00:45Z,5560000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M11.00S,2022-01-18T02:00:48.0Z,4,REGULAR,freethrow,1 of 1,[],1629643,,,1610612753,64,86,2022-01-18T02:00:58Z,5570000,,,0,,MISS C. Okeke Free Throw 1 of 1,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Missed,,,,,,,,,,,,,,,,,,,
567,PT09M09.00S,2022-01-18T02:00:50.0Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,64,86,2022-01-18T02:00:58Z,5580000,,,0,,C. Okeke REBOUND (Off:1 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,566.0,4.0,3.0,1.0,,,,,,,,,,,,,,
568,PT09M06.00S,2022-01-18T02:01:13.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,64,86,2022-01-18T02:01:13Z,5590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M56.00S,2022-01-18T02:01:32.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,88.51839684625493,48.529411764705884,1610612753,64,86,2022-01-18T02:01:43Z,5600000,-7.0,55.0,1,right,MISS F. Wagner Layup - blocked,"[1630532, 203994]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,5.59,Missed,,,,,,Nurkic,203994.0,,,,,,,,,,,,
571,PT08M56.00S,2022-01-18T02:01:32.4Z,4,REGULAR,block,,[],203994,,,1610612753,64,86,2022-01-18T02:01:43Z,5605000,,,0,,J. Nurkic BLOCK (2 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M53.00S,2022-01-18T02:01:35.4Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,64,86,2022-01-18T02:01:46Z,5610000,,,0,,N. Little REBOUND (Off:5 Def:5),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,569.0,10.0,5.0,5.0,,,,,,,,,,,,,,
572,PT08M53.00S,2022-01-18T02:01:44.8Z,4,REGULAR,turnover,traveling,[],1629642,,,1610612757,64,86,2022-01-18T02:01:55Z,5620000,,,0,,N. Little traveling TURNOVER (1 TO),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,1.0,,,1626300.0,,,,,
573,PT08M36.00S,2022-01-18T02:02:02.5Z,4,REGULAR,2pt,Hook,['fromturnover'],201577,91.5407358738502,67.8921568627451,1610612753,64,86,2022-01-18T02:02:08Z,5630000,89.0,27.0,1,right,MISS R. Lopez 9' Hook,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,9.35,Missed,,,,,,,,,,,,,,,,,,,
574,PT08M33.00S,2022-01-18T02:02:05.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,64,86,2022-01-18T02:02:08Z,5640000,,,0,,J. Nurkic REBOUND (Off:4 Def:14),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,573.0,18.0,14.0,4.0,,,,,,,,,,,,,,
575,PT08M29.00S,2022-01-18T02:02:13.5Z,4,REGULAR,foul,offensive,[],203994,,,1610612757,64,86,2022-01-18T02:02:21Z,5650000,,,0,,J. Nurkic charge offensive FOUL (3 PF),"[203994, 201577]",1610612757.0,POR,charge,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Lopez,201577.0,
577,PT08M29.00S,2022-01-18T02:02:13.5Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612757,64,86,2022-01-18T02:02:13Z,5670000,,,0,,J. Nurkic offensive foul TURNOVER (6 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,6.0,,,1626300.0,,,,,
578,PT08M29.00S,2022-01-18T02:02:19.1Z,4,REGULAR,substitution,out,[],203082,,,1610612753,64,86,2022-01-18T02:02:40Z,5680000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M29.00S,2022-01-18T02:02:19.1Z,4,REGULAR,substitution,out,[],1628372,,,1610612753,64,86,2022-01-18T02:02:40Z,5690000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M29.00S,2022-01-18T02:02:19.1Z,4,REGULAR,substitution,out,[],203503,,,1610612753,64,86,2022-01-18T02:02:40Z,5700000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M29.00S,2022-01-18T02:02:19.1Z,4,REGULAR,substitution,in,[],203914,,,1610612753,64,86,2022-01-18T02:02:40Z,5710000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M29.00S,2022-01-18T02:02:19.1Z,4,REGULAR,substitution,in,[],1629014,,,1610612753,64,86,2022-01-18T02:02:40Z,5720000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M29.00S,2022-01-18T02:02:19.1Z,4,REGULAR,substitution,in,[],203463,,,1610612753,64,86,2022-01-18T02:02:40Z,5730000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M12.00S,2022-01-18T02:02:48.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,91.40932982917214,55.392156862745104,1610612753,64,86,2022-01-18T02:02:55Z,5740000,27.0,28.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
585,PT08M09.00S,2022-01-18T02:02:51.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,64,86,2022-01-18T02:02:55Z,5750000,,,0,,J. Nurkic REBOUND (Off:4 Def:15),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,584.0,19.0,15.0,4.0,,,,,,,,,,,,,,
586,PT07M55.00S,2022-01-18T02:03:06.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,12.959921156373195,40.44117647058824,1610612757,64,88,2022-01-18T02:03:12Z,5760000,48.0,69.0,1,left,C. McCollum 8' driving floating Jump Shot (16 PTS) (A. Simons 4 AST),"[203468, 1629014]",1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,8.42,Made,16.0,,,,,,,A. Simons,1629014.0,4.0,,,,,,,,,
588,PT07M41.00S,2022-01-18T02:03:20.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201577,93.38042049934296,50.49019607843137,1610612753,66,88,2022-01-18T02:04:36Z,5780000,2.0,10.0,1,right,R. Lopez DUNK (7 PTS) (C. Okeke 1 AST),"[201577, 1629643]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,1.0,Made,7.0,,,,,,,C. Okeke,1629643.0,1.0,,,,,,,,,
590,PT07M23.00S,2022-01-18T02:03:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.783837056504599,55.392156862745104,1610612757,66,88,2022-01-18T02:03:47Z,5800000,-27.0,11.0,1,left,MISS C. McCollum driving Layup - blocked,"[203468, 1629643]",1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,2.93,Missed,,,,,,Okeke,1629643.0,,,,,,,,,,,,
591,PT07M23.00S,2022-01-18T02:03:37.7Z,4,REGULAR,block,,[],1629643,,,1610612757,66,88,2022-01-18T02:03:40Z,5810000,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M20.00S,2022-01-18T02:03:40.7Z,4,REGULAR,rebound,defensive,[],201577,,,1610612753,66,88,2022-01-18T02:03:47Z,5820000,,,0,,R. Lopez REBOUND (Off:1 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,590.0,2.0,1.0,1.0,,,,,,,,,,,,,,
593,PT07M18.00S,2022-01-18T02:03:43.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,66.3107752956636,60.049019607843135,1610612753,66,88,2022-01-18T02:03:56Z,5830000,50.0,264.0,1,right,MISS C. Anthony 26' running pullup 3PT,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
594,PT07M14.00S,2022-01-18T02:03:47.7Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,66,88,2022-01-18T02:03:56Z,5840000,,,0,,J. Nurkic REBOUND (Off:4 Def:16),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,593.0,20.0,16.0,4.0,,,,,,,,,,,,,,
595,PT07M00.00S,2022-01-18T02:04:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.440867279894875,54.90196078431373,1610612757,66,88,2022-01-18T02:04:06Z,5850000,-25.0,17.0,1,left,MISS J. Nurkic driving Layup,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,3.01,Missed,,,,,,,,,,,,,,,,,,,
596,PT06M57.00S,2022-01-18T02:04:04.5Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,66,88,2022-01-18T02:04:06Z,5860000,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,595.0,4.0,4.0,0.0,,,,,,,,,,,,,,
597,PT06M53.00S,2022-01-18T02:04:08.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,92.19776609724047,53.431372549019606,1610612753,68,88,2022-01-18T02:04:15Z,5870000,17.0,21.0,1,right,F. Wagner running finger roll Layup (12 PTS),[1630532],1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,2.7,Made,12.0,,,,,,,,,,,,,,,,,,
598,PT06M31.00S,2022-01-18T02:04:29.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,10.726018396846255,62.254901960784316,1610612757,68,90,2022-01-18T02:04:37Z,5880000,-61.0,48.0,1,left,A. Simons 7' driving floating Jump Shot (11 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,7.8,Made,11.0,,,,,,,,,,,,,,,,,,
599,PT06M19.00S,2022-01-18T02:04:42.7Z,4,REGULAR,turnover,lost ball,[],201577,,,1610612753,68,90,2022-01-18T02:04:49Z,5890000,,,0,,R. Lopez lost ball TURNOVER (3 TO),"[201577, 203994]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,3.0,Nurkic,203994.0,,,,,,
600,PT06M19.00S,2022-01-18T02:04:42.7Z,4,REGULAR,steal,,[],203994,,,1610612757,68,90,2022-01-18T02:04:46Z,5900000,,,0,,J. Nurkic STEAL (4 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M11.00S,2022-01-18T02:04:50.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629642,32.802233902759525,50.245098039215684,1610612757,68,90,2022-01-18T02:04:56Z,5910000,-1.0,256.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
602,PT06M06.00S,2022-01-18T02:04:55.7Z,4,REGULAR,rebound,defensive,[],201577,,,1610612753,68,90,2022-01-18T02:04:56Z,5920000,,,0,,R. Lopez REBOUND (Off:1 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,601.0,3.0,2.0,1.0,,,,,,,,,,,,,,
603,PT05M59.00S,2022-01-18T02:05:01.6Z,4,REGULAR,2pt,Jump Shot,[],1630175,82.9993429697766,23.03921568627451,1610612753,70,90,2022-01-18T02:05:07Z,5930000,-135.0,107.0,1,right,C. Anthony 17' Jump Shot (6 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,17.23,Made,6.0,,,,,,,,,,,,,,,,,,
604,PT05M44.00S,2022-01-18T02:05:18.3Z,4,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612757,70,90,2022-01-18T02:07:45Z,5940000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Simons 2 FT),"[1629643, 1629014]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Simons,1629014.0,
606,PT05M44.00S,2022-01-18T02:05:50.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,70,90,2022-01-18T02:05:50Z,5960000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M44.00S,2022-01-18T02:05:53.3Z,4,REGULAR,substitution,out,[],203463,,,1610612757,70,90,2022-01-18T02:06:59Z,5970000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M44.00S,2022-01-18T02:05:53.3Z,4,REGULAR,substitution,in,[],203496,,,1610612757,70,90,2022-01-18T02:06:59Z,5980000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M44.00S,2022-01-18T02:07:48.4Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,70,91,2022-01-18T02:07:48Z,5990000,,,0,,A. Simons Free Throw 1 of 2 (12 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
610,PT05M44.00S,2022-01-18T02:08:00.6Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,70,92,2022-01-18T02:08:00Z,6000000,,,0,,A. Simons Free Throw 2 of 2 (13 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
611,PT05M32.00S,2022-01-18T02:08:13.4Z,4,REGULAR,3pt,Jump Shot,[],203914,65.52233902759527,38.48039215686275,1610612753,70,92,2022-01-18T02:08:19Z,6010000,-58.0,272.0,1,right,MISS G. Harris 27' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,27.76,Missed,,,,,,,,,,,,,,,,,,,
612,PT05M27.00S,2022-01-18T02:08:18.4Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,70,92,2022-01-18T02:08:19Z,6020000,,,0,,R. Covington REBOUND (Off:1 Def:10),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,611.0,11.0,10.0,1.0,,,,,,,,,,,,,,
613,PT05M19.00S,2022-01-18T02:08:25.9Z,4,REGULAR,3pt,Jump Shot,[],203994,27.020367936925098,76.47058823529412,1610612757,70,92,2022-01-18T02:08:32Z,6030000,-132.0,201.0,1,left,MISS J. Nurkic 24' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,,
614,PT05M15.00S,2022-01-18T02:08:29.9Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,70,92,2022-01-18T02:08:32Z,6040000,,,0,,C. Anthony REBOUND (Off:2 Def:6),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,613.0,8.0,6.0,2.0,,,,,,,,,,,,,,
615,PT05M08.00S,2022-01-18T02:08:38.6Z,4,REGULAR,3pt,Jump Shot,[],203914,70.64717477003943,78.18627450980392,1610612753,73,92,2022-01-18T02:08:43Z,6050000,141.0,223.0,1,right,G. Harris 26' 3PT  (8 PTS) (R. Lopez 2 AST),"[203914, 201577]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,26.41,Made,8.0,,,,,,,R. Lopez,201577.0,2.0,,,,,,,,,
617,PT04M52.00S,2022-01-18T02:08:52.9Z,4,REGULAR,3pt,Jump Shot,[],203994,28.991458607095925,72.05882352941177,1610612757,73,92,2022-01-18T02:09:03Z,6070000,-110.0,220.0,1,left,MISS J. Nurkic 24' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
618,PT04M48.00S,2022-01-18T02:08:56.9Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,73,92,2022-01-18T02:09:03Z,6080000,,,0,,C. Anthony REBOUND (Off:2 Def:7),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,617.0,9.0,7.0,2.0,,,,,,,,,,,,,,
619,PT04M45.00S,2022-01-18T02:08:59.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,67.36202365308804,59.068627450980394,1610612753,73,92,2022-01-18T02:09:13Z,6090000,45.0,254.0,1,right,MISS C. Anthony 25' running pullup 3PT,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
620,PT04M45.00S,2022-01-18T02:08:59.8Z,4,REGULAR,rebound,offensive,[],201577,,,1610612753,73,92,2022-01-18T02:09:20Z,6100000,,,0,,R. Lopez REBOUND (Off:2 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,619.0,4.0,2.0,2.0,,,,,,,,,,,,,,
