actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
446,PT00M29.90S,2022-01-27T01:42:52.9Z,3,REGULAR,3pt,Jump Shot,[],1629643,26.10052562417871,79.90196078431373,1610612753,76,76,2022-01-27T01:43:53Z,4450000,-150.0,193.0,1,left,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,Missed,,,,,,24.4,,,,,,,,,
447,PT00M24.60S,2022-01-27T01:42:58.2Z,3,REGULAR,rebound,offensive,[],1629021,,,1610612753,76,76,2022-01-27T01:42:58Z,4460000,,,0,,M. Wagner REBOUND (Off:2 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,446.0,2.0,0.0,2.0,,,,,,,,,,
448,PT00M15.30S,2022-01-27T01:43:08.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,7.5722733245729295,48.28431372549019,1610612753,78,76,2022-01-27T01:46:27Z,4470000,9.0,19.0,1,left,J. Suggs driving Layup (14 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,,,Made,14.0,,,,,2.06,,,,,,,,,
449,PT00M04.50S,2022-01-27T01:43:20.6Z,3,REGULAR,3pt,Jump Shot,[],202339,68.9388961892247,25.49019607843137,1610612746,78,76,2022-01-27T01:43:29Z,4480000,-123.0,239.0,1,right,MISS E. Bledsoe 26' pullup 3PT,[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,,,,,,Missed,,,,,,26.9,,,,,,,,,
450,PT00M04.50S,2022-01-27T01:43:20.6Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,78,76,2022-01-27T01:43:29Z,4490000,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,449.0,2.0,2.0,0.0,,,,,,,,,,
453,PT00M00.00S,2022-01-27T01:43:36.2Z,3,REGULAR,period,end,[],0,,,1610612753,78,76,2022-01-27T01:43:36Z,4520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-01-27T01:45:51.0Z,4,REGULAR,substitution,out,['startperiod'],1629611,,,1610612753,78,76,2022-01-27T01:46:11Z,4530000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-01-27T01:45:51.0Z,4,REGULAR,substitution,in,['startperiod'],1629599,,,1610612753,78,76,2022-01-27T01:46:11Z,4540000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-01-27T01:46:23.5Z,4,REGULAR,period,start,[],0,,,1610612753,78,76,2022-01-27T01:46:23Z,4550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT11M38.00S,2022-01-27T01:46:44.6Z,4,REGULAR,2pt,Jump Shot,[],203082,20.581471747700395,20.098039215686274,1610612753,78,76,2022-01-27T01:46:49Z,4560000,150.0,141.0,1,left,MISS T. Ross 20' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,,,Missed,,,,,,20.55,,,,,,,,,
458,PT11M35.00S,2022-01-27T01:46:47.6Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,78,76,2022-01-27T01:46:49Z,4570000,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,457.0,4.0,3.0,1.0,,,,,,,,,,
459,PT11M29.00S,2022-01-27T01:46:55.9Z,4,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612746,78,76,2022-01-27T01:47:05Z,4580000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1629643, 1628392]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,1627541.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,
461,PT11M29.00S,2022-01-27T01:47:17.2Z,4,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,78,76,2022-01-27T01:47:17Z,4600000,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,Missed,,,,,,,,,,,,,,,
462,PT11M29.00S,2022-01-27T01:47:17.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,78,76,2022-01-27T01:47:17Z,4610000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,461.0,,,,,,,,,,,,,
463,PT11M29.00S,2022-01-27T01:47:33.5Z,4,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,78,77,2022-01-27T01:47:33Z,4620000,,,0,,I. Hartenstein Free Throw 2 of 2 (5 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
464,PT11M12.00S,2022-01-27T01:47:51.0Z,4,REGULAR,3pt,Jump Shot,[],1629643,30.56833114323259,30.637254901960787,1610612753,78,77,2022-01-27T01:48:28Z,4630000,97.0,235.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,Missed,,,,,,25.4,,,,,,,,,
465,PT11M09.00S,2022-01-27T01:47:54.0Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,78,77,2022-01-27T01:48:28Z,4640000,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,464.0,4.0,4.0,0.0,,,,,,,,,,
466,PT10M59.00S,2022-01-27T01:48:06.1Z,4,REGULAR,foul,personal,[],1629021,,,1610612746,78,77,2022-01-27T01:48:09Z,4650000,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 1628379]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,200834.0,1.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,,
468,PT10M53.00S,2022-01-27T01:48:34.8Z,4,REGULAR,foul,personal,['3freethrow'],203914,,,1610612746,78,77,2022-01-27T01:48:46Z,4670000,,,0,,G. Harris shooting personal FOUL (2 PF) (Kennard 3 FT),"[203914, 1628379]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,200834.0,2.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,,
470,PT10M53.00S,2022-01-27T01:49:09.1Z,4,REGULAR,freethrow,1 of 3,[],1628379,,,1610612746,78,78,2022-01-27T01:49:09Z,4690000,,,0,,L. Kennard Free Throw 1 of 3 (12 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
471,PT10M53.00S,2022-01-27T01:49:21.8Z,4,REGULAR,freethrow,2 of 3,[],1628379,,,1610612746,78,79,2022-01-27T01:49:21Z,4700000,,,0,,L. Kennard Free Throw 2 of 3 (13 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
472,PT10M53.00S,2022-01-27T01:49:36.7Z,4,REGULAR,freethrow,3 of 3,[],1628379,,,1610612746,78,80,2022-01-27T01:49:36Z,4710000,,,0,,L. Kennard Free Throw 3 of 3 (14 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
473,PT10M35.00S,2022-01-27T01:49:57.0Z,4,REGULAR,3pt,Jump Shot,[],1629643,7.835085413929041,2.450980392156863,1610612753,78,80,2022-01-27T01:50:01Z,4720000,238.0,21.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,Missed,,,,,,23.86,,,,,,,,,
474,PT10M31.00S,2022-01-27T01:50:01.0Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612746,78,80,2022-01-27T01:50:01Z,4730000,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,473.0,2.0,2.0,0.0,,,,,,,,,,
475,PT10M15.00S,2022-01-27T01:50:15.8Z,4,REGULAR,3pt,Jump Shot,[],1629599,76.42904073587385,87.00980392156863,1610612746,78,80,2022-01-27T01:50:28Z,4740000,185.0,169.0,1,right,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,Missed,,,,,,25.06,,,,,,,,,
476,PT10M11.00S,2022-01-27T01:50:19.8Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,78,80,2022-01-27T01:51:14Z,4750000,,,0,,T. Ross REBOUND (Off:0 Def:5),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,475.0,5.0,5.0,0.0,,,,,,,,,,
477,PT10M11.00S,2022-01-27T01:50:26.4Z,4,REGULAR,turnover,bad pass,[],203082,,,1610612753,78,80,2022-01-27T01:51:18Z,4760000,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1626159]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,1.0,Winslow,1626159.0,,,
478,PT10M11.00S,2022-01-27T01:50:26.4Z,4,REGULAR,steal,,[],1626159,,,1610612746,78,80,2022-01-27T01:50:31Z,4770000,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT10M11.00S,2022-01-27T01:50:34.1Z,4,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612746,78,80,2022-01-27T01:50:48Z,4780000,,,0,,M. Wagner shooting personal FOUL (2 PF) (Winslow 2 FT),"[1629021, 1626159]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,203593.0,2.0,0.0,Winslow,1626159.0,,,,,,,,,,,,,,,,
481,PT10M11.00S,2022-01-27T01:50:54.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626159,,,1610612746,78,81,2022-01-27T01:50:54Z,4800000,,,0,,J. Winslow Free Throw 1 of 2 (1 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
482,PT10M11.00S,2022-01-27T01:51:11.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626159,,,1610612746,78,82,2022-01-27T01:51:11Z,4810000,,,0,,J. Winslow Free Throw 2 of 2 (2 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
483,PT10M01.00S,2022-01-27T01:51:24.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,7.966491458607096,54.41176470588235,1610612753,78,82,2022-01-27T01:51:31Z,4820000,-22.0,22.0,1,left,MISS C. Okeke driving Layup,[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,,,,,,Missed,,,,,,3.15,,,,,,,,,
484,PT09M57.00S,2022-01-27T01:51:28.4Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612746,78,82,2022-01-27T01:51:31Z,4830000,,,0,,J. Winslow REBOUND (Off:0 Def:3),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,483.0,3.0,3.0,0.0,,,,,,,,,,
485,PT09M55.00S,2022-01-27T01:51:30.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,71.04139290407359,21.568627450980394,1610612746,78,82,2022-01-27T01:51:37Z,4840000,-142.0,220.0,1,right,MISS A. Coffey 26' running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,,,,,,Missed,,,,,,26.17,,,,,,,,,
486,PT09M52.00S,2022-01-27T01:51:33.3Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,78,82,2022-01-27T01:51:37Z,4850000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,485.0,2.0,2.0,0.0,,,,,,,,,,
487,PT09M39.00S,2022-01-27T01:51:46.4Z,4,REGULAR,3pt,Jump Shot,[],203914,7.30946123521682,94.36274509803921,1610612753,81,82,2022-01-27T01:51:53Z,4860000,-222.0,16.0,1,left,G. Harris 3PT  (14 PTS) (J. Suggs 2 AST),"[203914, 1630591]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,Made,14.0,,,,,22.24,J. Suggs,1630591.0,2.0,,,,,,
489,PT09M22.00S,2022-01-27T01:52:03.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,92.32917214191852,60.29411764705882,1610612746,81,82,2022-01-27T01:52:11Z,4880000,51.0,20.0,1,right,MISS L. Kennard driving Layup,[1628379],1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,,,,,,Missed,,,,,,5.51,,,,,,,,,
490,PT09M16.00S,2022-01-27T01:52:09.1Z,4,REGULAR,rebound,offensive,[],1628379,,,1610612746,81,82,2022-01-27T01:52:09Z,4890000,,,0,,L. Kennard REBOUND (Off:1 Def:4),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,489.0,5.0,4.0,1.0,,,,,,,,,,
491,PT09M13.00S,2022-01-27T01:52:12.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,80.6340341655716,3.9215686274509802,1610612746,81,85,2022-01-27T01:52:17Z,4900000,-230.0,130.0,1,right,L. Kennard 26' 3PT  (17 PTS) (A. Coffey 5 AST),"[1628379, 1629599]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Made,17.0,,,,,26.43,A. Coffey,1629599.0,5.0,,,,,,
493,PT08M48.00S,2022-01-27T01:52:37.4Z,4,REGULAR,3pt,Jump Shot,[],1629643,10.726018396846255,95.58823529411765,1610612753,81,85,2022-01-27T01:52:42Z,4920000,-228.0,48.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,Missed,,,,,,23.3,,,,,,,,,
494,PT08M44.00S,2022-01-27T01:52:41.4Z,4,REGULAR,rebound,defensive,[],202339,,,1610612746,81,85,2022-01-27T01:52:42Z,4930000,,,0,,E. Bledsoe REBOUND (Off:0 Def:4),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,493.0,4.0,4.0,0.0,,,,,,,,,,
495,PT08M39.00S,2022-01-27T01:52:48.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612746,81,85,2022-01-27T01:53:10Z,4940000,,,0,,J. Suggs personal FOUL (2 PF) (Coffey 2 FT),"[1630591, 1629599]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,200834.0,2.0,0.0,Coffey,1629599.0,,,,,,,,,,,,,,,,
497,PT08M39.00S,2022-01-27T01:53:00.4Z,4,REGULAR,substitution,out,[],202339,,,1610612746,81,85,2022-01-27T01:53:03Z,4960000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M39.00S,2022-01-27T01:53:00.4Z,4,REGULAR,substitution,in,[],202704,,,1610612746,81,85,2022-01-27T01:53:03Z,4970000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M39.00S,2022-01-27T01:53:23.2Z,4,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,81,86,2022-01-27T01:53:23Z,4980000,,,0,,A. Coffey Free Throw 1 of 2 (14 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
500,PT08M39.00S,2022-01-27T01:53:26.1Z,4,REGULAR,substitution,out,[],1629643,,,1610612746,81,86,2022-01-27T01:53:31Z,4990000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M39.00S,2022-01-27T01:53:26.1Z,4,REGULAR,substitution,out,[],1629021,,,1610612746,81,86,2022-01-27T01:53:31Z,5000000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M39.00S,2022-01-27T01:53:26.1Z,4,REGULAR,substitution,in,[],1630532,,,1610612746,81,86,2022-01-27T01:53:31Z,5010000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M39.00S,2022-01-27T01:53:26.1Z,4,REGULAR,substitution,in,[],1628976,,,1610612746,81,86,2022-01-27T01:53:31Z,5020000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M39.00S,2022-01-27T01:53:50.4Z,4,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,81,87,2022-01-27T01:53:50Z,5030000,,,0,,A. Coffey Free Throw 2 of 2 (15 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
505,PT08M38.00S,2022-01-27T01:53:57.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,81,87,2022-01-27T01:53:57Z,5040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M27.00S,2022-01-27T01:54:18.1Z,4,REGULAR,turnover,traveling,[],1630591,,,1610612753,81,87,2022-01-27T01:54:24Z,5050000,,,0,,J. Suggs traveling TURNOVER (2 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,1627541.0,,,,,,,,,,,,,,,2.0,,,,,
507,PT08M09.00S,2022-01-27T01:54:46.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,91.27792378449409,46.32352941176471,1610612746,81,87,2022-01-27T01:54:53Z,5060000,-18.0,29.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,,,Missed,,,,,,3.48,,,,,,,,,
508,PT08M07.00S,2022-01-27T01:54:48.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,81,87,2022-01-27T01:54:53Z,5070000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,507.0,9.0,8.0,1.0,,,,,,,,,,
509,PT08M06.00S,2022-01-27T01:54:51.6Z,4,REGULAR,foul,personal,[],1628392,,,1610612753,81,87,2022-01-27T01:55:00Z,5080000,,,0,,I. Hartenstein personal FOUL (4 PF),"[1628392, 1630591]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,203593.0,4.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,,
511,PT08M01.00S,2022-01-27T01:55:16.4Z,4,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612753,81,87,2022-01-27T01:55:32Z,5100000,,,0,,A. Coffey shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1629599, 1628976]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,200834.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
513,PT08M01.00S,2022-01-27T01:55:54.2Z,4,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,81,87,2022-01-27T01:55:54Z,5120000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,
514,PT08M01.00S,2022-01-27T01:55:54.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,81,87,2022-01-27T01:55:54Z,5130000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,513.0,,,,,,,,,,,,,
515,PT08M01.00S,2022-01-27T01:55:57.0Z,4,REGULAR,substitution,out,[],1628392,,,1610612753,81,87,2022-01-27T01:56:03Z,5140000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M01.00S,2022-01-27T01:55:57.0Z,4,REGULAR,substitution,in,[],1627826,,,1610612753,81,87,2022-01-27T01:56:03Z,5150000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M01.00S,2022-01-27T01:56:24.4Z,4,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,82,87,2022-01-27T01:56:24Z,5160000,,,0,,W. Carter Jr. Free Throw 2 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
518,PT07M49.00S,2022-01-27T01:56:38.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,82.34231274638634,35.294117647058826,1610612746,82,87,2022-01-27T01:56:49Z,5170000,-74.0,113.0,1,right,MISS R. Jackson 13' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,,,Missed,,,,,,13.52,,,,,,,,,
519,PT07M45.00S,2022-01-27T01:56:41.5Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,82,87,2022-01-27T01:56:41Z,5180000,,,0,,A. Coffey REBOUND (Off:1 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,518.0,5.0,4.0,1.0,,,,,,,,,,
520,PT07M34.00S,2022-01-27T01:56:52.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,84.57621550591328,42.64705882352941,1610612746,82,89,2022-01-27T01:56:58Z,5190000,-37.0,92.0,1,right,I. Zubac 9' Hook (4 PTS) (J. Winslow 2 AST),"[1627826, 1626159]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,4.0,,,,,9.96,J. Winslow,1626159.0,2.0,,,,,,
521,PT07M32.00S,2022-01-27T01:57:00.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,82,89,2022-01-27T01:57:00Z,5200000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M32.00S,2022-01-27T01:58:51.3Z,4,REGULAR,substitution,out,[],203082,,,1610612753,82,89,2022-01-27T01:59:34Z,5210000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M32.00S,2022-01-27T01:58:51.3Z,4,REGULAR,substitution,in,[],1628964,,,1610612753,82,89,2022-01-27T01:59:34Z,5230000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M32.00S,2022-01-27T01:58:51.3Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,82,89,2022-01-27T01:59:34Z,5240000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M32.00S,2022-01-27T01:58:51.3Z,4,REGULAR,substitution,out,[],1630591,,,1610612753,82,89,2022-01-27T02:01:40Z,5245000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M14.00S,2022-01-27T02:00:19.9Z,4,REGULAR,2pt,Jump Shot,[],1630175,20.97568988173456,52.94117647058824,1610612753,84,89,2022-01-27T02:00:46Z,5270000,-15.0,145.0,1,left,C. Anthony 14' pullup Jump Shot (16 PTS) (F. Wagner 7 AST),"[1630175, 1630532]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,,,Made,16.0,,,,,14.54,F. Wagner,1630532.0,7.0,,,,,,
531,PT06M51.00S,2022-01-27T02:00:48.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612746,84,89,2022-01-27T02:01:06Z,5290000,,,0,,W. Carter Jr. personal FOUL (4 PF) (Zubac 2 FT),"[1628976, 1627826]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,200834.0,4.0,0.0,Zubac,1627826.0,,,,,,,,,,,,,,,,
533,PT06M51.00S,2022-01-27T02:01:26.6Z,4,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,84,90,2022-01-27T02:01:26Z,5310000,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
535,PT06M51.00S,2022-01-27T02:01:42.6Z,4,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,84,91,2022-01-27T02:01:42Z,5320000,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
536,PT06M30.00S,2022-01-27T02:02:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,8.492115637319317,54.65686274509803,1610612753,86,91,2022-01-27T02:03:16Z,5330000,-23.0,27.0,1,left,W. Carter Jr. fadeaway Jump Shot (10 PTS) (F. Wagner 8 AST),"[1628976, 1630532]",1610612753.0,ORL,fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,10.0,,,,,3.59,F. Wagner,1630532.0,8.0,,,,,,
538,PT06M30.00S,2022-01-27T02:02:14.6Z,4,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612753,86,91,2022-01-27T02:02:47Z,5350000,,,0,,I. Zubac shooting personal FOUL (5 PF) (Carter Jr. 1 FT),"[1627826, 1628976]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,200834.0,5.0,1.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
540,PT06M30.00S,2022-01-27T02:02:31.6Z,4,REGULAR,substitution,out,[],203914,,,1610612753,86,91,2022-01-27T02:02:36Z,5370000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
