actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
363,PT11M06.00S,2021-11-25T01:20:01.1Z,3,REGULAR,3pt,Jump Shot,[],1630532,69.20170827858082,25.49019607843137,1610612753,52,52,2021-11-25T01:20:06Z,3550000,-123.0,237.0,1,right,F. Wagner 26' 3PT  (9 PTS) (G. Harris 3 AST),"[1630532, 203914]",1610612753.0,ORL,,,,,,,,,,Wagner,F. Wagner,,,,26.68,Made,,,,,,,9.0,G. Harris,203914.0,3.0,,,
365,PT10M51.00S,2021-11-25T01:20:15.8Z,3,REGULAR,3pt,Jump Shot,[],1626179,8.229303547963205,96.56862745098039,1610612766,52,55,2021-11-25T01:20:20Z,3570000,-233.0,25.0,1,left,T. Rozier 3PT  (15 PTS) (G. Hayward 2 AST),"[1626179, 202330]",1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,23.41,Made,,,,,,,15.0,G. Hayward,202330.0,2.0,,,
367,PT10M40.00S,2021-11-25T01:20:26.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630591,89.17542706964521,46.32352941176471,1610612753,54,55,2021-11-25T01:20:32Z,3590000,-18.0,49.0,1,right,J. Suggs Hook (8 PTS),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,5.26,Made,,,,,,,8.0,,,,,,
368,PT10M33.00S,2021-11-25T01:20:36.6Z,3,REGULAR,foul,personal,[],1630591,,,1610612766,54,55,2021-11-25T01:21:06Z,3600000,,,0,,J. Suggs personal FOUL (4 PF),"[1630591, 1630163]",1610612753.0,ORL,,,,,,,203177.0,4.0,0.0,Suggs,J. Suggs,Ball,1630163.0,,,,,,,,,,,,,,,,
370,PT10M31.00S,2021-11-25T01:20:59.5Z,3,REGULAR,turnover,out-of-bounds,[],203486,,,1610612766,54,55,2021-11-25T01:21:22Z,3620000,,,0,,M. Plumlee bad pass out-of-bounds TURNOVER (1 TO),[203486],1610612766.0,CHA,bad pass,,,,,,203177.0,,,Plumlee,M. Plumlee,,,1.0,,,,,,,,,,,,,,,
386,PT10M31.00S,2021-11-25T01:21:16.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,54,55,2021-11-25T01:23:31Z,3625000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M06.00S,2021-11-25T01:21:34.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630532,84.31340341655716,50.245098039215684,1610612753,54,55,2021-11-25T01:24:13Z,3630000,1.0,95.0,1,right,MISS F. Wagner 9' turnaround Hook,[1630532],1610612753.0,ORL,turnaround,,,,,,,,,Wagner,F. Wagner,,,,9.5,Missed,,,,,,,,,,,,,
372,PT10M03.00S,2021-11-25T01:21:37.3Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,54,55,2021-11-25T01:21:39Z,3640000,,,0,,M. Bamba REBOUND (Off:2 Def:7),[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,371.0,9.0,7.0,2.0,,,,,,,,,
373,PT10M01.00S,2021-11-25T01:21:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628964,91.93495400788436,46.32352941176471,1610612753,54,55,2021-11-25T01:21:45Z,3650000,-18.0,23.0,1,right,MISS M. Bamba Layup - blocked,"[1628964, 1628970]",1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,2.97,Missed,,,,,Bridges,1628970.0,,,,,,,
374,PT10M01.00S,2021-11-25T01:21:38.5Z,3,REGULAR,block,,[],1628970,,,1610612753,54,55,2021-11-25T01:21:41Z,3660000,,,0,,M. Bridges BLOCK (2 BLK),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
375,PT10M00.00S,2021-11-25T01:21:39.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,54,55,2021-11-25T01:21:45Z,3670000,,,0,,M. Plumlee REBOUND (Off:3 Def:1),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,373.0,4.0,1.0,3.0,,,,,,,,,
377,PT10M00.00S,2021-11-25T01:21:48.3Z,3,REGULAR,foul,technical,['1freethrow'],1628964,,,1610612766,54,55,2021-11-25T01:21:58Z,3680000,,,0,,M. Bamba technical FOUL (1 Tech),[1628964],1610612753.0,ORL,,,,,,,203177.0,3.0,1.0,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,
378,PT10M00.00S,2021-11-25T01:22:10.9Z,3,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,54,55,2021-11-25T01:22:14Z,3690000,,,0,,MISS T. Rozier technical Free Throw 1 of 1,[1626179],1610612766.0,CHA,technical,,,,,,,,,Rozier,T. Rozier,,,,,Missed,,,,,,,,,,,,,
379,PT10M00.00S,2021-11-25T01:22:10.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,54,55,2021-11-25T01:22:14Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,378.0,,,,,,,,,,,,
380,PT09M49.00S,2021-11-25T01:22:39.9Z,3,REGULAR,2pt,Jump Shot,[],1630163,24.392247043363994,53.431372549019606,1610612766,54,55,2021-11-25T01:22:45Z,3710000,-17.0,177.0,1,left,MISS L. Ball 17' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,,,,,,,Ball,L. Ball,,,,17.76,Missed,,,,,,,,,,,,,
381,PT09M45.00S,2021-11-25T01:22:43.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,54,55,2021-11-25T01:22:45Z,3720000,,,0,,F. Wagner REBOUND (Off:2 Def:3),[1630532],1610612753.0,ORL,,,,,,,,,,Wagner,F. Wagner,,,,,,380.0,5.0,3.0,2.0,,,,,,,,,
382,PT09M42.00S,2021-11-25T01:22:51.5Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612753,54,55,2021-11-25T01:23:05Z,3730000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Suggs 2 FT),"[203486, 1630591]",1610612766.0,CHA,shooting,,,,,,203177.0,1.0,0.0,Plumlee,M. Plumlee,Suggs,1630591.0,,,,,,,,,,,,,,,,
384,PT09M42.00S,2021-11-25T01:23:11.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630591,,,1610612753,54,55,2021-11-25T01:26:55Z,3755000,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,Missed,,,,,,,,,,,,,
391,PT09M42.00S,2021-11-25T01:23:11.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,54,55,2021-11-25T01:26:55Z,3762500,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,
385,PT09M42.00S,2021-11-25T01:23:11.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630591,,,1610612753,55,55,2021-11-25T01:26:55Z,3766250,,,0,,J. Suggs Free Throw 2 of 2 (9 PTS),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,Made,,,,,,,9.0,,,,,,
387,PT09M35.00S,2021-11-25T01:23:37.3Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,55,55,2021-11-25T01:28:54Z,3770000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1630591]",1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,1.0,,,,,,,,,,,,,Suggs,1630591.0,
388,PT09M35.00S,2021-11-25T01:23:37.3Z,3,REGULAR,steal,,[],1630591,,,1610612753,55,55,2021-11-25T01:23:40Z,3780000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,
389,PT09M25.00S,2021-11-25T01:23:46.6Z,3,REGULAR,turnover,lost ball,[],1630591,,,1610612753,55,55,2021-11-25T01:29:54Z,3790000,,,0,,J. Suggs lost ball TURNOVER (5 TO),"[1630591, 1626179]",1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,5.0,,,,,,,,,,,,,Rozier,1626179.0,
390,PT09M25.00S,2021-11-25T01:23:46.6Z,3,REGULAR,steal,,[],1626179,,,1610612766,55,55,2021-11-25T01:29:54Z,3800000,,,0,,T. Rozier STEAL (5 STL),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
392,PT09M17.00S,2021-11-25T01:23:51.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626179,6.1268068331143235,48.77450980392157,1610612766,55,57,2021-11-25T01:30:45Z,3810000,6.0,5.0,1,left,T. Rozier running finger roll Layup (17 PTS),[1626179],1610612766.0,CHA,running finger roll,,,,,,,,,Rozier,T. Rozier,,,,0.8,Made,,,,,,,17.0,,,,,,
397,PT09M06.00S,2021-11-25T01:23:59.3Z,3,REGULAR,3pt,Jump Shot,[],1628964,72.81537450722733,19.263174019607842,1610612753,55,57,2021-11-25T01:25:55Z,3815000,-154.0,203.0,1,right,MISS M. Bamba 25' 3PT - blocked,"[1628964, 1626179]",1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,25.46,Missed,,,,,Rozier,1626179.0,,,,,,,
398,PT09M06.00S,2021-11-25T01:23:59.3Z,3,REGULAR,block,,[],1626179,,,1610612753,55,57,2021-11-25T01:25:35Z,3817500,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
399,PT09M05.00S,2021-11-25T01:24:00.3Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,55,57,2021-11-25T01:25:35Z,3818750,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,397.0,2.0,2.0,0.0,,,,,,,,,
395,PT09M01.00S,2021-11-25T01:24:11.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626179,6.915243101182654,45.34313725490196,1610612766,55,59,2021-11-25T01:31:27Z,3840000,23.0,13.0,1,left,T. Rozier running finger roll Layup (19 PTS),[1626179],1610612766.0,CHA,running finger roll,,,,,,,,,Rozier,T. Rozier,,,,2.64,Made,,,,,,,19.0,,,,,,
396,PT09M01.00S,2021-11-25T01:24:23.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,55,59,2021-11-25T01:24:23Z,3850000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M45.00S,2021-11-25T01:27:13.7Z,3,REGULAR,3pt,Jump Shot,[],1630591,84.70762155059133,95.09803921568627,1610612753,55,59,2021-11-25T01:27:20Z,3860000,225.0,91.0,1,right,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,24.32,Missed,,,,,,,,,,,,,
401,PT08M42.00S,2021-11-25T01:27:16.7Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,55,59,2021-11-25T01:27:20Z,3870000,,,0,,M. Plumlee REBOUND (Off:3 Def:2),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,400.0,5.0,2.0,3.0,,,,,,,,,
402,PT08M32.00S,2021-11-25T01:27:27.0Z,3,REGULAR,3pt,Jump Shot,[],202330,9.806176084099869,97.05882352941177,1610612766,55,59,2021-11-25T01:27:31Z,3880000,-235.0,40.0,1,left,MISS G. Hayward 3PT,[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,23.86,Missed,,,,,,,,,,,,,
403,PT08M29.00S,2021-11-25T01:27:30.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,55,59,2021-11-25T01:27:31Z,3890000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,402.0,6.0,5.0,1.0,,,,,,,,,
404,PT08M17.00S,2021-11-25T01:27:41.7Z,3,REGULAR,3pt,Jump Shot,[],1628964,87.99277266754271,96.56862745098039,1610612753,58,59,2021-11-25T01:27:47Z,3900000,233.0,60.0,1,right,M. Bamba 24' 3PT  (10 PTS) (G. Harris 4 AST),"[1628964, 203914]",1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,24.05,Made,,,,,,,10.0,G. Harris,203914.0,4.0,,,
406,PT07M57.00S,2021-11-25T01:28:01.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,30.962549277266753,42.64705882352941,1610612766,58,59,2021-11-25T01:28:07Z,3920000,37.0,239.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,24.13,Missed,,,,,,,,,,,,,
407,PT07M53.00S,2021-11-25T01:28:05.3Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,58,59,2021-11-25T01:28:07Z,3930000,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,406.0,4.0,4.0,0.0,,,,,,,,,
408,PT07M49.00S,2021-11-25T01:28:09.8Z,3,REGULAR,3pt,Jump Shot,[],1628976,65.1281208935611,51.71568627450981,1610612753,61,59,2021-11-25T01:32:45Z,3940000,9.0,275.0,1,right,W. Carter Jr. 27' 3PT running (10 PTS) (J. Suggs 3 AST),"[1628976, 1630591]",1610612753.0,ORL,running,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,27.54,Made,,,,,,,10.0,J. Suggs,1630591.0,3.0,,,
410,PT07M32.00S,2021-11-25T01:28:26.8Z,3,REGULAR,3pt,Jump Shot,[],1630163,28.203022339027594,19.852941176470587,1610612766,61,62,2021-11-25T01:28:35Z,3960000,151.0,213.0,1,left,L. Ball 26' 3PT  (13 PTS) (M. Bridges 4 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,26.06,Made,,,,,,,13.0,M. Bridges,1628970.0,4.0,,,
412,PT07M17.00S,2021-11-25T01:28:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203914,91.93495400788436,50.245098039215684,1610612753,63,62,2021-11-25T01:28:53Z,3980000,1.0,23.0,1,right,G. Harris driving Layup (7 PTS) (W. Carter Jr. 1 AST),"[203914, 1628976]",1610612753.0,ORL,driving,,,,,,,,,Harris,G. Harris,,,,2.33,Made,,,,,,,7.0,W. Carter Jr.,1628976.0,1.0,,,
414,PT07M04.00S,2021-11-25T01:28:54.3Z,3,REGULAR,3pt,Jump Shot,[],1630163,28.728646517739815,70.34313725490196,1610612766,63,62,2021-11-25T01:29:00Z,4000000,-102.0,218.0,1,left,MISS L. Ball 24' 3PT,[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,24.01,Missed,,,,,,,,,,,,,
415,PT07M02.00S,2021-11-25T01:28:56.3Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,63,62,2021-11-25T01:29:00Z,4010000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,414.0,7.0,6.0,1.0,,,,,,,,,
416,PT06M55.00S,2021-11-25T01:29:04.5Z,3,REGULAR,turnover,lost ball,[],203914,,,1610612753,63,62,2021-11-25T01:29:11Z,4020000,,,0,,G. Harris lost ball TURNOVER (2 TO),"[203914, 202330]",1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,2.0,,,,,,,,,,,,,Hayward,202330.0,
417,PT06M55.00S,2021-11-25T01:29:04.5Z,3,REGULAR,steal,,[],202330,,,1610612766,63,62,2021-11-25T01:30:22Z,4030000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,
418,PT06M40.00S,2021-11-25T01:29:22.6Z,3,REGULAR,foul,personal,['2freethrow'],203914,,,1610612766,63,62,2021-11-25T01:29:39Z,4040000,,,0,,G. Harris shooting personal FOUL (2 PF) (Rozier 2 FT),"[203914, 1626179]",1610612753.0,ORL,shooting,,,,,,203177.0,2.0,0.0,Harris,G. Harris,Rozier,1626179.0,,,,,,,,,,,,,,,,
420,PT06M40.00S,2021-11-25T01:29:52.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626179,,,1610612766,63,63,2021-11-25T01:29:52Z,4060000,,,0,,T. Rozier Free Throw 1 of 2 (20 PTS),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,Made,,,,,,,20.0,,,,,,
421,PT06M40.00S,2021-11-25T01:29:53.9Z,3,REGULAR,substitution,out,[],202330,,,1610612766,63,63,2021-11-25T01:30:14Z,4070000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,
422,PT06M40.00S,2021-11-25T01:29:53.9Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,63,63,2021-11-25T01:30:14Z,4080000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,
423,PT06M40.00S,2021-11-25T01:29:53.9Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,63,63,2021-11-25T01:30:14Z,4090000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
424,PT06M40.00S,2021-11-25T01:29:53.9Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,63,63,2021-11-25T01:30:14Z,4100000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
425,PT06M40.00S,2021-11-25T01:30:16.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626179,,,1610612766,63,64,2021-11-25T01:30:16Z,4110000,,,0,,T. Rozier Free Throw 2 of 2 (21 PTS),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,Made,,,,,,,21.0,,,,,,
426,PT06M27.00S,2021-11-25T01:30:28.7Z,3,REGULAR,3pt,Jump Shot,[],1628964,71.04139290407359,20.833333333333336,1610612753,66,64,2021-11-25T01:30:35Z,4120000,-146.0,220.0,1,right,M. Bamba 26' 3PT  (13 PTS) (J. Suggs 4 AST),"[1628964, 1630591]",1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,26.37,Made,,,,,,,13.0,J. Suggs,1630591.0,4.0,,,
428,PT06M09.00S,2021-11-25T01:30:45.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,28.991458607095925,22.30392156862745,1610612766,66,67,2021-11-25T01:30:51Z,4140000,138.0,220.0,1,left,M. Bridges 26' 3PT  (7 PTS),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,26.0,Made,,,,,,,7.0,,,,,,
429,PT06M00.00S,2021-11-25T01:30:55.1Z,3,REGULAR,3pt,Jump Shot,[],203914,87.72996057818659,97.05882352941177,1610612753,66,67,2021-11-25T01:35:31Z,4150000,235.0,63.0,1,right,MISS G. Harris 24' running 3PT,[203914],1610612753.0,ORL,running,,,,,,,,,Harris,G. Harris,,,,24.35,Missed,,,,,,,,,,,,,
430,PT05M56.00S,2021-11-25T01:30:58.4Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,66,67,2021-11-25T01:30:58Z,4160000,,,0,,M. Plumlee REBOUND (Off:3 Def:3),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,429.0,6.0,3.0,3.0,,,,,,,,,
431,PT05M52.00S,2021-11-25T01:31:03.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,27.020367936925098,23.284313725490197,1610612766,66,67,2021-11-25T01:36:02Z,4170000,134.0,201.0,1,left,MISS K. Oubre Jr. 24' running pullup 3PT,[1626162],1610612766.0,CHA,running pullup,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,24.18,Missed,,,,,,,,,,,,,
432,PT05M48.00S,2021-11-25T01:31:07.6Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,66,67,2021-11-25T01:36:02Z,4180000,,,0,,M. Bamba REBOUND (Off:2 Def:8),[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,431.0,10.0,8.0,2.0,,,,,,,,,
433,PT05M43.00S,2021-11-25T01:31:11.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,65.65374507227332,52.69607843137255,1610612753,66,67,2021-11-25T01:31:18Z,4190000,13.0,270.0,1,right,MISS M. Bamba 27' running 3PT,[1628964],1610612753.0,ORL,running,,,,,,,,,Bamba,M. Bamba,,,,27.07,Missed,,,,,,,,,,,,,
434,PT05M41.00S,2021-11-25T01:31:13.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,66,67,2021-11-25T01:31:18Z,4200000,,,0,,M. Plumlee REBOUND (Off:3 Def:4),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,433.0,7.0,4.0,3.0,,,,,,,,,
435,PT05M17.00S,2021-11-25T01:31:38.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,19.136005256241788,91.17647058823529,1610612766,66,67,2021-11-25T01:31:44Z,4210000,-206.0,127.0,1,left,MISS M. Bridges 24' step back 3PT,[1628970],1610612766.0,CHA,step back,,,,,,,,,Bridges,M. Bridges,,,,24.21,Missed,,,,,,,,,,,,,
436,PT05M13.00S,2021-11-25T01:31:42.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,66,67,2021-11-25T01:31:42Z,4220000,,,0,,F. Wagner REBOUND (Off:2 Def:4),[1630532],1610612753.0,ORL,,,,,,,,,,Wagner,F. Wagner,,,,,,435.0,6.0,4.0,2.0,,,,,,,,,
437,PT05M07.00S,2021-11-25T01:31:47.5Z,3,REGULAR,3pt,Jump Shot,[],1630532,66.96780551905388,64.4607843137255,1610612753,69,67,2021-11-25T01:36:56Z,4230000,72.0,258.0,1,right,F. Wagner 26' 3PT pullup (12 PTS),[1630532],1610612753.0,ORL,pullup,,,,,,,,,Wagner,F. Wagner,,,,26.79,Made,,,,,,,12.0,,,,,,
438,PT05M06.00S,2021-11-25T01:31:55.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,69,67,2021-11-25T01:32:02Z,4240000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M06.00S,2021-11-25T01:32:55.6Z,3,REGULAR,substitution,out,[],1630591,,,1610612766,69,67,2021-11-25T01:34:50Z,4250000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,
440,PT05M06.00S,2021-11-25T01:32:55.6Z,3,REGULAR,substitution,out,[],203914,,,1610612766,69,67,2021-11-25T01:34:50Z,4260000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,
441,PT05M06.00S,2021-11-25T01:32:55.6Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,69,67,2021-11-25T01:34:50Z,4270000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
442,PT05M06.00S,2021-11-25T01:32:55.6Z,3,REGULAR,substitution,out,[],203486,,,1610612766,69,67,2021-11-25T01:34:50Z,4280000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
443,PT05M06.00S,2021-11-25T01:32:55.6Z,3,REGULAR,substitution,in,[],1630181,,,1610612766,69,67,2021-11-25T01:34:50Z,4290000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,,,,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,
444,PT05M06.00S,2021-11-25T01:32:55.6Z,3,REGULAR,substitution,in,[],1628539,,,1610612766,69,67,2021-11-25T01:34:50Z,4300000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,,,,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,
445,PT05M06.00S,2021-11-25T01:32:55.6Z,3,REGULAR,substitution,in,[],1629667,,,1610612766,69,67,2021-11-25T01:34:50Z,4310000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
446,PT05M06.00S,2021-11-25T01:32:55.6Z,3,REGULAR,substitution,in,[],1630208,,,1610612766,69,67,2021-11-25T01:34:50Z,4320000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
447,PT04M52.00S,2021-11-25T01:35:04.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,14.273981603153747,62.00980392156863,1610612766,69,67,2021-11-25T01:35:11Z,4330000,-60.0,82.0,1,left,MISS T. Rozier 10' floating Shot,[1626179],1610612766.0,CHA,floating,,,,,,,,,Rozier,T. Rozier,,,,10.14,Missed,,,,,,,,,,,,,
448,PT04M47.00S,2021-11-25T01:35:08.8Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,69,67,2021-11-25T01:35:08Z,4340000,,,0,,F. Wagner REBOUND (Off:2 Def:5),[1630532],1610612753.0,ORL,,,,,,,,,,Wagner,F. Wagner,,,,,,447.0,7.0,5.0,2.0,,,,,,,,,
449,PT04M36.00S,2021-11-25T01:35:20.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,91.93495400788436,48.28431372549019,1610612753,71,67,2021-11-25T01:35:27Z,4350000,-9.0,23.0,1,right,W. Carter Jr. alley-oop DUNK (12 PTS) (F. Wagner 3 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,2.48,Made,,,,,,,12.0,F. Wagner,1630532.0,3.0,,,
451,PT04M21.00S,2021-11-25T01:35:35.5Z,3,REGULAR,3pt,Jump Shot,[],1626179,22.552562417871222,9.803921568627452,1610612766,71,67,2021-11-25T01:35:47Z,4370000,201.0,159.0,1,left,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,25.66,Missed,,,,,,,,,,,,,
