actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
271,PT05M00.00S,2022-03-17T23:57:02.6Z,2,REGULAR,2pt,Layup,['2ndchance'],1628964,19.66162943495401,26.715686274509803,1610612753,53,56,2022-03-18T00:00:30Z,2670000,116.0,132.0,1,left,MISS M. Bamba 17' finger roll Layup,[1628964],1610612753.0,ORL,finger roll,,,Bamba,M. Bamba,,,,,17.62,Missed,,,,,,,,,,,,,,,,,,
272,PT04M58.00S,2022-03-17T23:57:04.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,53,56,2022-03-18T00:02:37Z,2680000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,271.0,6.0,4.0,2.0,,,,
273,PT04M49.00S,2022-03-17T23:57:14.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,92.55913272010513,38.970588235294116,1610612765,53,56,2022-03-18T00:03:13Z,2690000,-55.0,17.0,1,right,MISS M. Bagley III driving bank Hook,[1628963],1610612765.0,DET,driving bank,,,Bagley III,M. Bagley III,,,,,5.78,Missed,,,,,,,,,,,,,,,,,,
274,PT04M49.00S,2022-03-17T23:57:14.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,53,56,2022-03-18T00:01:51Z,2700000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,273.0,,,,,,,
275,PT04M49.00S,2022-03-17T23:57:26.4Z,2,REGULAR,foul,personal,[],1629678,,,1610612765,53,56,2022-03-18T00:01:02Z,2710000,,,0,,A. Schofield loose ball personal FOUL (3 PF),"[1629678, 1630191]",1610612753.0,ORL,loose ball,,,Schofield,A. Schofield,,,,,,,,,,,1155.0,3.0,0.0,Stewart,1630191.0,,,,,,,,,
278,PT04M49.00S,2022-03-17T23:57:37.8Z,2,REGULAR,substitution,out,[],1629678,,,1610612765,53,56,2022-03-17T23:57:41Z,2730000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M49.00S,2022-03-17T23:57:37.8Z,2,REGULAR,substitution,in,[],1630532,,,1610612765,53,56,2022-03-17T23:57:41Z,2740000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M43.00S,2022-03-17T23:57:53.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,86.67871222076215,97.79411764705883,1610612765,53,59,2022-03-18T00:03:46Z,2750000,239.0,73.0,1,right,S. Bey 24' 3PT step back (24 PTS),[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,24.98,Made,24.0,,,,,,,,,,,,,,,,,
281,PT04M26.00S,2022-03-17T23:58:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203082,9.149145860709593,56.372549019607845,1610612753,53,59,2022-03-17T23:58:18Z,2760000,-32.0,34.0,1,left,MISS T. Ross driving Layup - blocked,"[203082, 1630691]",1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,4.63,Missed,,,,,,,,,,,,,,,,,Pickett,1630691.0
282,PT04M26.00S,2022-03-17T23:58:11.1Z,2,REGULAR,block,,[],1630691,,,1610612753,53,59,2022-03-17T23:58:15Z,2770000,,,0,,J. Pickett BLOCK (2 BLK),[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M26.00S,2022-03-17T23:58:11.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,53,59,2022-03-17T23:58:18Z,2780000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,281.0,,,,,,,
284,PT04M26.00S,2022-03-17T23:58:19.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,53,59,2022-03-17T23:58:19Z,2790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M23.00S,2022-03-17T23:58:32.1Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,53,59,2022-03-17T23:58:40Z,2800000,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1630240]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,2.0,,,,,Lee,1630240.0,,
286,PT04M23.00S,2022-03-17T23:58:32.1Z,2,REGULAR,steal,,[],1630240,,,1610612765,53,59,2022-03-17T23:58:34Z,2810000,,,0,,S. Lee STEAL (2 STL),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M21.00S,2022-03-17T23:58:36.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629649,,,1610612765,53,59,2022-03-17T23:58:56Z,2820000,,,0,,I. Brazdeikis shooting personal FOUL (1 PF) (Bey 2 FT),"[1629649, 1630180]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,1628954.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
289,PT04M21.00S,2022-03-17T23:59:06.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612765,53,60,2022-03-17T23:59:25Z,2840000,,,0,,S. Bey Free Throw 1 of 2 (25 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
290,PT04M21.00S,2022-03-17T23:59:06.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612765,53,60,2022-03-17T23:59:25Z,2850000,,,0,,MISS S. Bey Free Throw 2 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,
291,PT04M18.00S,2022-03-17T23:59:09.0Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,53,60,2022-03-17T23:59:25Z,2860000,,,0,,M. Bamba REBOUND (Off:3 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,290.0,5.0,2.0,3.0,,,,
292,PT04M03.00S,2022-03-17T23:59:39.6Z,2,REGULAR,2pt,Hook,[],1628964,5.995400788436268,21.568627450980394,1610612753,55,60,2022-03-17T23:59:51Z,2870000,142.0,4.0,1,left,M. Bamba 14' turnaround Hook (10 PTS),[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,14.23,Made,10.0,,,,,,,,,,,,,,,,,
293,PT03M39.00S,2022-03-18T00:00:03.3Z,2,REGULAR,3pt,Jump Shot,[],1630240,89.04402102496715,95.83333333333334,1610612765,55,60,2022-03-18T00:13:06Z,2880000,229.0,50.0,1,right,MISS S. Lee step back 3PT,[1630240],1610612765.0,DET,step back,,,Lee,S. Lee,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,
294,PT03M36.00S,2022-03-18T00:00:06.3Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,55,60,2022-03-18T00:00:07Z,2890000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,293.0,2.0,2.0,0.0,,,,
295,PT03M32.00S,2022-03-18T00:00:10.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,9.280551905387648,49.754901960784316,1610612753,55,60,2022-03-18T00:05:47Z,2900000,1.0,35.0,1,left,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,3.47,Missed,,,,,,,,,,,,,,,,,,
296,PT03M29.00S,2022-03-18T00:00:13.2Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,55,60,2022-03-18T00:00:20Z,2910000,,,0,,M. Bamba REBOUND (Off:4 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,295.0,6.0,2.0,4.0,,,,
297,PT03M29.00S,2022-03-18T00:00:13.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628964,5.590000152587891,50.0,1610612753,55,60,2022-03-18T00:05:59Z,2920000,0.0,0.0,1,left,MISS M. Bamba tip DUNK,[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
298,PT03M28.00S,2022-03-18T00:00:14.9Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,55,60,2022-03-18T00:05:55Z,2930000,,,0,,I. Stewart REBOUND (Off:2 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,297.0,7.0,5.0,2.0,,,,
299,PT03M23.00S,2022-03-18T00:00:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.38042049934296,48.529411764705884,1610612765,55,62,2022-03-18T00:00:28Z,2940000,-7.0,10.0,1,right,I. Stewart Layup (10 PTS) (S. Bey 1 AST),"[1630191, 1630180]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,1.22,Made,10.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
301,PT03M10.00S,2022-03-18T00:00:31.8Z,2,REGULAR,3pt,Jump Shot,[],1629649,32.276609724047304,64.4607843137255,1610612753,58,62,2022-03-18T00:00:38Z,2960000,-72.0,251.0,1,left,I. Brazdeikis 26' 3PT  (3 PTS) (C. Anthony 5 AST),"[1629649, 1630175]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,26.11,Made,3.0,C. Anthony,1630175.0,5.0,,,,,,,,,,,,,,
303,PT03M00.00S,2022-03-18T00:00:47.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,58,62,2022-03-18T00:00:47Z,2980000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M00.00S,2022-03-18T00:02:28.4Z,2,REGULAR,substitution,out,[],1629649,,,1610612765,58,62,2022-03-18T00:03:37Z,2990000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M00.00S,2022-03-18T00:02:28.4Z,2,REGULAR,substitution,out,[],203082,,,1610612765,58,62,2022-03-18T00:03:37Z,3000000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M00.00S,2022-03-18T00:02:28.4Z,2,REGULAR,substitution,out,[],1630240,,,1610612765,58,62,2022-03-18T00:03:37Z,3010000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M00.00S,2022-03-18T00:02:28.4Z,2,REGULAR,substitution,in,[],1630181,,,1610612765,58,62,2022-03-18T00:03:37Z,3020000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M00.00S,2022-03-18T00:02:28.4Z,2,REGULAR,substitution,in,[],1629021,,,1610612765,58,62,2022-03-18T00:03:37Z,3030000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M00.00S,2022-03-18T00:02:28.4Z,2,REGULAR,substitution,in,[],202709,,,1610612765,58,62,2022-03-18T00:03:37Z,3040000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M48.00S,2022-03-18T00:03:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,94.03745072273325,56.86274509803921,1610612765,58,64,2022-03-18T00:07:16Z,3050000,34.0,4.0,1,right,I. Stewart bank Jump Shot (12 PTS) (S. Bey 2 AST),"[1630191, 1630180]",1610612765.0,DET,bank,,,Stewart,I. Stewart,,,,,3.45,Made,12.0,S. Bey,1630180.0,2.0,,,,,,,,,,,,,,
312,PT02M48.00S,2022-03-18T00:03:57.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629021,,,1610612765,58,64,2022-03-18T00:04:08Z,3070000,,,0,,M. Wagner shooting personal FOUL (1 PF) (Stewart 1 FT),"[1629021, 1630191]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,1155.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,
314,PT02M48.00S,2022-03-18T00:04:20.8Z,2,REGULAR,freethrow,1 of 1,[],1630191,,,1610612765,58,65,2022-03-18T00:04:20Z,3090000,,,0,,I. Stewart Free Throw 1 of 1 (13 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
315,PT02M25.00S,2022-03-18T00:04:44.8Z,2,REGULAR,3pt,Jump Shot,[],1630181,19.267411300919843,5.637254901960785,1610612753,58,65,2022-03-18T00:04:52Z,3100000,222.0,129.0,1,left,MISS R. Hampton 25' step back 3PT,[1630181],1610612753.0,ORL,step back,,,Hampton,R. Hampton,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
316,PT02M22.00S,2022-03-18T00:04:47.8Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,58,65,2022-03-18T00:04:52Z,3110000,,,0,,M. Bagley III REBOUND (Off:1 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,315.0,5.0,4.0,1.0,,,,
317,PT02M13.00S,2022-03-18T00:04:57.9Z,2,REGULAR,3pt,Jump Shot,[],1628963,68.28186596583443,62.99019607843137,1610612765,58,68,2022-03-18T00:12:52Z,3120000,65.0,246.0,1,right,M. Bagley III 25' 3PT pullup (9 PTS) (S. Bey 3 AST),"[1628963, 1630180]",1610612765.0,DET,pullup,,,Bagley III,M. Bagley III,,,,,25.42,Made,9.0,S. Bey,1630180.0,3.0,,,,,,,,,,,,,,
319,PT01M57.00S,2022-03-18T00:05:12.6Z,2,REGULAR,2pt,Jump Shot,[],1630175,19.004599211563733,20.588235294117645,1610612753,58,68,2022-03-18T00:08:22Z,3140000,147.0,126.0,1,left,MISS C. Anthony 19' step back Shot,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,19.38,Missed,,,,,,,,,,,,,,,,,,
320,PT01M55.00S,2022-03-18T00:05:14.6Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,58,68,2022-03-18T00:05:17Z,3150000,,,0,,M. Bagley III REBOUND (Off:1 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,319.0,6.0,5.0,1.0,,,,
321,PT01M43.00S,2022-03-18T00:05:26.7Z,2,REGULAR,3pt,Jump Shot,[],202709,66.70499342969777,38.48039215686275,1610612765,58,68,2022-03-18T00:05:32Z,3160000,-58.0,260.0,1,right,MISS C. Joseph 26' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,
322,PT01M39.00S,2022-03-18T00:05:30.7Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,58,68,2022-03-18T00:05:32Z,3170000,,,0,,M. Bamba REBOUND (Off:4 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,321.0,7.0,3.0,4.0,,,,
323,PT01M37.00S,2022-03-18T00:05:36.2Z,2,REGULAR,foul,personal,['2freethrow'],202709,,,1610612753,58,68,2022-03-18T00:05:45Z,3180000,,,0,,C. Joseph shooting personal FOUL (1 PF) (Anthony 2 FT),"[202709, 1630175]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,1830.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,
325,PT01M37.00S,2022-03-18T00:06:08.3Z,2,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,59,68,2022-03-18T00:06:08Z,3200000,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
326,PT01M37.00S,2022-03-18T00:06:28.2Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,60,68,2022-03-18T00:06:28Z,3210000,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
327,PT01M16.00S,2022-03-18T00:06:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630691,90.09526938239159,58.333333333333336,1610612765,60,68,2022-03-18T00:12:44Z,3220000,42.0,41.0,1,right,MISS J. Pickett cutting Layup - blocked,"[1630691, 1628964]",1610612765.0,DET,cutting,,,Pickett,J. Pickett,,,,,5.82,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0
328,PT01M16.00S,2022-03-18T00:06:51.0Z,2,REGULAR,block,,[],1628964,,,1610612765,60,68,2022-03-18T00:06:55Z,3230000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M11.00S,2022-03-18T00:06:56.0Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,60,68,2022-03-18T00:06:58Z,3240000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,327.0,3.0,3.0,0.0,,,,
330,PT01M10.00S,2022-03-18T00:06:57.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630181,28.07161629434954,80.88235294117648,1610612753,60,68,2022-03-18T00:09:54Z,3250000,-154.0,211.0,1,left,MISS R. Hampton 26' running 3PT,[1630181],1610612753.0,ORL,running,,,Hampton,R. Hampton,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
331,PT01M08.00S,2022-03-18T00:06:59.3Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,60,68,2022-03-18T00:07:03Z,3260000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,330.0,3.0,3.0,0.0,,,,
332,PT00M53.10S,2022-03-18T00:07:15.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,90.75229960578186,48.03921568627451,1610612765,60,68,2022-03-18T00:10:26Z,3270000,-10.0,34.0,1,right,MISS M. Bagley III Hook,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,
333,PT00M50.60S,2022-03-18T00:07:17.6Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,60,68,2022-03-18T00:07:21Z,3280000,,,0,,M. Bamba REBOUND (Off:4 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,332.0,8.0,4.0,4.0,,,,
334,PT00M46.00S,2022-03-18T00:07:22.1Z,2,REGULAR,2pt,Jump Shot,[],1630175,22.815374507227332,34.068627450980394,1610612753,60,68,2022-03-18T00:07:34Z,3290000,80.0,162.0,1,left,MISS C. Anthony 18' step back Shot,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,18.05,Missed,,,,,,,,,,,,,,,,,,
335,PT00M43.80S,2022-03-18T00:07:26.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,60,68,2022-03-18T00:07:26Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,334.0,,,,,,,
336,PT00M43.80S,2022-03-18T00:07:29.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,60,68,2022-03-18T00:07:29Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M34.00S,2022-03-18T00:07:54.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,11.383048620236531,61.274509803921575,1610612753,62,68,2022-03-18T00:08:02Z,3320000,-56.0,55.0,1,left,F. Wagner 7' driving floating Jump Shot (13 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,7.84,Made,13.0,,,,,,,,,,,,,,,,,
338,PT00M11.20S,2022-03-18T00:08:19.3Z,2,REGULAR,2pt,Jump Shot,[],1630180,89.30683311432325,68.38235294117648,1610612765,62,68,2022-03-18T00:08:49Z,3330000,92.0,48.0,1,right,MISS S. Bey 10' driving floating Shot - blocked,"[1630180, 1630175]",1610612765.0,DET,driving floating,,,Bey,S. Bey,,,,,10.37,Missed,,,,,,,,,,,,,,,,,Anthony,1630175.0
339,PT00M11.20S,2022-03-18T00:08:19.3Z,2,REGULAR,block,,[],1630175,,,1610612765,62,68,2022-03-18T00:08:23Z,3340000,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M10.80S,2022-03-18T00:08:19.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,62,68,2022-03-18T00:08:49Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,338.0,,,,,,,
341,PT00M08.80S,2022-03-18T00:08:42.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630180,91.08492115637318,88.99356617647058,1610612765,62,70,2022-03-18T00:11:37Z,3360000,195.0,31.0,1,right,S. Bey 19' fadeaway Jump Shot (27 PTS) (C. Joseph 2 AST),"[1630180, 202709]",1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,19.75,Made,27.0,C. Joseph,202709.0,2.0,,,,,,,,,,,,,,
343,PT00M06.40S,2022-03-18T00:08:48.6Z,2,REGULAR,turnover,bad pass,[],1628964,,,1610612753,62,70,2022-03-18T00:08:54Z,3380000,,,0,,M. Bamba bad pass TURNOVER (1 TO),"[1628964, 1630180]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,1.0,,,,,Bey,1630180.0,,
344,PT00M06.40S,2022-03-18T00:08:48.6Z,2,REGULAR,steal,,[],1630180,,,1610612765,62,70,2022-03-18T00:08:52Z,3390000,,,0,,S. Bey STEAL (2 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M03.90S,2022-03-18T00:08:52.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,70.64717477003943,20.34313725490196,1610612765,62,73,2022-03-18T00:08:56Z,3400000,-148.0,223.0,1,right,S. Bey 26' 3PT  (30 PTS) (C. Joseph 3 AST),"[1630180, 202709]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.81,Made,30.0,C. Joseph,202709.0,3.0,,,,,,,,,,,,,,
347,PT00M00.00S,2022-03-18T00:09:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630175,33.295006570302235,82.35294117647058,1610612753,62,73,2022-03-18T00:12:35Z,3420000,-162.0,260.0,1,left,MISS C. Anthony 30' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,30.67,Missed,,,,,,,,,,,,,,,,,,
348,PT00M00.00S,2022-03-18T00:09:01.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,62,73,2022-03-18T00:12:35Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,347.0,,,,,,,
349,PT00M00.00S,2022-03-18T00:09:33.4Z,2,REGULAR,period,end,[],0,,,1610612753,62,73,2022-03-18T00:09:33Z,3440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-03-18T00:23:03.0Z,3,REGULAR,substitution,out,['startperiod'],1630691,,,1610612753,62,73,2022-03-18T00:24:09Z,3450000,,,0,,SUB out: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-03-18T00:23:03.0Z,3,REGULAR,substitution,in,['startperiod'],203585,,,1610612753,62,73,2022-03-18T00:24:09Z,3460000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-03-18T00:24:31.4Z,3,REGULAR,period,start,[],0,,,1610612765,62,73,2022-03-18T00:24:31Z,3470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M42.00S,2022-03-18T00:24:48.5Z,3,REGULAR,turnover,bad pass,[],202709,,,1610612765,62,73,2022-03-18T00:24:54Z,3480000,,,0,,C. Joseph bad pass TURNOVER (1 TO),"[202709, 1630175]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,1.0,,,,,Anthony,1630175.0,,
354,PT11M42.00S,2022-03-18T00:24:48.5Z,3,REGULAR,steal,,[],1630175,,,1610612753,62,73,2022-03-18T00:24:50Z,3490000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M38.00S,2022-03-18T00:24:52.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,92.19776609724047,46.81372549019608,1610612753,62,73,2022-03-18T00:24:59Z,3500000,-16.0,21.0,1,right,MISS C. Anthony running DUNK,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,
356,PT11M36.00S,2022-03-18T00:24:54.9Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,62,73,2022-03-18T00:24:59Z,3510000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,355.0,1.0,1.0,0.0,,,,
357,PT11M29.00S,2022-03-18T00:25:02.2Z,3,REGULAR,turnover,lost ball,[],1630180,,,1610612765,62,73,2022-03-18T00:25:08Z,3520000,,,0,,S. Bey lost ball TURNOVER (1 TO),"[1630180, 1629021]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,1.0,,,,,Wagner,1629021.0,,
358,PT11M29.00S,2022-03-18T00:25:02.2Z,3,REGULAR,steal,,[],1629021,,,1610612753,62,73,2022-03-18T00:25:04Z,3530000,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
