actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
264,PT04M31.00S,2021-11-14T00:52:23.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,30.929697766097235,82.59803921568627,1610612764,30,38,2021-11-14T00:52:29Z,2580000,-163.0,238.0,1,left,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,28.86,Missed,,,,,,,,,,,,,,,,
265,PT04M28.00S,2021-11-14T00:52:26.3Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,30,38,2021-11-14T00:52:29Z,2590000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,
266,PT04M25.00S,2021-11-14T00:52:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630175,93.47897503285151,56.61764705882353,1610612753,32,38,2021-11-14T00:52:40Z,2600000,33.0,9.0,1,right,C. Anthony running Layup (2 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,,,,3.42,Made,,,,,,,,,,2.0,,,,,,
267,PT04M25.00S,2021-11-14T00:52:35.9Z,2,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612753,32,38,2021-11-14T00:52:44Z,2610000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Anthony 1 FT),"[1629655, 1630175]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,1627529.0,1.0,0.0,Anthony,1630175.0,,,,,,,
269,PT04M25.00S,2021-11-14T00:52:48.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,32,38,2021-11-14T00:52:48Z,2630000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M25.00S,2021-11-14T00:55:43.7Z,2,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,33,38,2021-11-14T00:55:43Z,2640000,,,0,,C. Anthony Free Throw 1 of 1 (3 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,3.0,,,,,,
272,PT04M01.00S,2021-11-14T00:56:11.5Z,2,REGULAR,3pt,Jump Shot,[],1628988,20.02299605781866,94.6078431372549,1610612764,33,41,2021-11-14T00:56:17Z,2650000,-223.0,136.0,1,left,A. Holiday 26' 3PT  (5 PTS) (R. Neto 2 AST),"[1628988, 203526]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,26.1,Made,,,,,,,,,,5.0,R. Neto,203526.0,2.0,,,
274,PT03M41.00S,2021-11-14T00:56:30.5Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,33,41,2021-11-14T00:56:35Z,2670000,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1628988]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,2.0,Holiday,1628988.0,,,,,,,,,,,,,,,,,,
275,PT03M41.00S,2021-11-14T00:56:30.5Z,2,REGULAR,steal,,[],1628988,,,1610612764,33,41,2021-11-14T00:56:32Z,2680000,,,0,,A. Holiday STEAL (2 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M36.00S,2021-11-14T00:56:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,8.065045992115643,57.1078431372549,1610612764,33,41,2021-11-14T00:56:45Z,2690000,-36.0,23.0,1,left,MISS K. Kuzma running Layup - blocked,"[1628398, 1630532]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,,,,4.25,Missed,,,,,,,,,,,,,,Wagner,1630532.0,
277,PT03M36.00S,2021-11-14T00:56:36.1Z,2,REGULAR,block,,[],1630532,,,1610612764,33,41,2021-11-14T00:56:40Z,2700000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M31.00S,2021-11-14T00:56:41.1Z,2,REGULAR,rebound,offensive,[],1630557,,,1610612764,33,41,2021-11-14T00:56:45Z,2710000,,,0,,C. Kispert REBOUND (Off:1 Def:0),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,276.0,1.0,0.0,1.0,,,,,,,,,,,,
279,PT03M22.00S,2021-11-14T00:56:49.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628988,15.029566360052556,44.607843137254896,1610612764,33,43,2021-11-14T00:56:57Z,2720000,27.0,89.0,1,left,A. Holiday 9' turnaround Jump Shot (7 PTS) (C. Kispert 2 AST),"[1628988, 1630557]",1610612764.0,WAS,turnaround,,,Holiday,A. Holiday,,,,,,,,9.28,Made,,,,,,,,,,7.0,C. Kispert,1630557.0,2.0,,,
281,PT03M03.00S,2021-11-14T00:57:08.2Z,2,REGULAR,3pt,Jump Shot,[],1630181,73.37385019710908,84.80392156862746,1610612753,33,43,2021-11-14T00:57:13Z,2740000,174.0,198.0,1,right,MISS R. Hampton 26' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,26.34,Missed,,,,,,,,,,,,,,,,
282,PT03M00.00S,2021-11-14T00:57:11.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,33,43,2021-11-14T00:57:13Z,2750000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,281.0,2.0,1.0,1.0,,,,,,,,,,,,
283,PT02M54.00S,2021-11-14T00:57:18.9Z,2,REGULAR,turnover,out-of-bounds,[],203526,,,1610612764,33,43,2021-11-14T00:57:29Z,2760000,,,0,,R. Neto bad pass out-of-bounds TURNOVER (3 TO),[203526],1610612764.0,WAS,bad pass,,,Neto,R. Neto,,,,,3.0,,,,,,,,,1151.0,,,,,,,,,,,
284,PT02M54.00S,2021-11-14T00:57:27.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,33,43,2021-11-14T00:57:27Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M54.00S,2021-11-14T00:57:37.2Z,2,REGULAR,substitution,out,[],203914,,,1610612753,33,43,2021-11-14T00:57:41Z,2780000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M54.00S,2021-11-14T00:57:37.2Z,2,REGULAR,substitution,in,[],203082,,,1610612753,33,43,2021-11-14T00:57:41Z,2790000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M45.00S,2021-11-14T00:58:03.7Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,33,43,2021-11-14T00:58:12Z,2800000,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (3 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,3.0,,,,,,,,,1627529.0,,,,,,,,,,,
288,PT02M45.00S,2021-11-14T00:58:07.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,33,43,2021-11-14T00:58:07Z,2810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M45.00S,2021-11-14T00:58:07.9Z,2,REGULAR,substitution,out,[],203526,,,1610612764,33,43,2021-11-14T00:58:29Z,2820000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M45.00S,2021-11-14T00:58:07.9Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,33,43,2021-11-14T00:58:29Z,2830000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M45.00S,2021-11-14T00:58:07.9Z,2,REGULAR,substitution,in,[],203915,,,1610612764,33,43,2021-11-14T00:58:29Z,2840000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M45.00S,2021-11-14T00:58:07.9Z,2,REGULAR,substitution,in,[],203484,,,1610612764,33,43,2021-11-14T00:58:29Z,2850000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M36.00S,2021-11-14T00:58:35.4Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612764,33,43,2021-11-14T00:58:44Z,2860000,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (2 TO),[203915],1610612764.0,WAS,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,2.0,,,,,,,,,1151.0,,,,,,,,,,,
294,PT02M36.00S,2021-11-14T00:58:38.8Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,33,43,2021-11-14T00:58:42Z,2870000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M36.00S,2021-11-14T00:58:38.8Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,33,43,2021-11-14T00:58:42Z,2880000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M15.00S,2021-11-14T00:59:09.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203082,74.68791064388962,59.31372549019608,1610612753,33,43,2021-11-14T00:59:18Z,2890000,47.0,185.0,1,right,MISS T. Ross 19' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,19.12,Missed,,,,,,,,,,,,,,,,
297,PT02M10.00S,2021-11-14T00:59:14.5Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,33,43,2021-11-14T00:59:18Z,2900000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,296.0,5.0,5.0,0.0,,,,,,,,,,,,
298,PT02M06.00S,2021-11-14T00:59:18.7Z,2,REGULAR,3pt,Jump Shot,[],1628398,33.163600525624176,75.49019607843138,1610612764,33,43,2021-11-14T00:59:29Z,2910000,-127.0,259.0,1,left,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,28.89,Missed,,,,,,,,,,,,,,,,
299,PT02M02.00S,2021-11-14T00:59:22.7Z,2,REGULAR,rebound,offensive,[],203484,,,1610612764,33,43,2021-11-14T00:59:22Z,2920000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,298.0,2.0,1.0,1.0,,,,,,,,,,,,
300,PT01M55.00S,2021-11-14T00:59:29.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203484,17.789093298291732,75.98039215686275,1610612764,33,45,2021-11-14T00:59:40Z,2930000,-130.0,115.0,1,left,K. Caldwell-Pope 17' pullup Jump Shot (5 PTS),[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,17.33,Made,,,,,,,,,,5.0,,,,,,
301,PT01M32.00S,2021-11-14T00:59:53.1Z,2,REGULAR,3pt,Jump Shot,[],1630175,75.34494086727989,12.74509803921569,1610612753,33,45,2021-11-14T00:59:57Z,2940000,-186.0,179.0,1,right,MISS C. Anthony 25' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,25.86,Missed,,,,,,,,,,,,,,,,
302,PT01M29.00S,2021-11-14T00:59:56.1Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,33,45,2021-11-14T00:59:57Z,2950000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,301.0,6.0,6.0,0.0,,,,,,,,,,,,
303,PT01M18.00S,2021-11-14T01:00:07.0Z,2,REGULAR,3pt,Jump Shot,[],1628398,31.718134034165573,79.90196078431373,1610612764,33,45,2021-11-14T01:00:11Z,2960000,-150.0,246.0,1,left,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,28.76,Missed,,,,,,,,,,,,,,,,
304,PT01M15.00S,2021-11-14T01:00:10.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,33,45,2021-11-14T01:00:11Z,2970000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,303.0,3.0,3.0,0.0,,,,,,,,,,,,
305,PT01M04.00S,2021-11-14T01:00:19.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,92.0335085413929,47.79411764705882,1610612753,33,45,2021-11-14T01:00:26Z,2980000,-11.0,22.0,1,right,MISS W. Carter Jr. cutting DUNK - blocked,"[1628976, 1628398]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,,,,2.5,Missed,,,,,,,,,,,,,,Kuzma,1628398.0,
306,PT01M04.00S,2021-11-14T01:00:19.8Z,2,REGULAR,block,,[],1628398,,,1610612753,33,45,2021-11-14T01:00:22Z,2990000,,,0,,K. Kuzma BLOCK (2 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M01.00S,2021-11-14T01:00:22.8Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,33,45,2021-11-14T01:00:26Z,3000000,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,305.0,4.0,3.0,1.0,,,,,,,,,,,,
308,PT01M00.00S,2021-11-14T01:00:25.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628988,9.247700394218143,49.50980392156863,1610612764,33,47,2021-11-14T01:06:33Z,3010000,2.0,34.0,1,left,A. Holiday running finger roll Layup (9 PTS) (S. Dinwiddie 4 AST),"[1628988, 203915]",1610612764.0,WAS,running finger roll,,,Holiday,A. Holiday,,,,,,,,3.45,Made,,,,,,,,,,9.0,S. Dinwiddie,203915.0,4.0,,,
310,PT00M49.30S,2021-11-14T01:00:53.2Z,2,REGULAR,foul,personal,['3freethrow'],1628988,,,1610612753,33,47,2021-11-14T01:00:59Z,3030000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Anthony 3 FT),"[1628988, 1630175]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,1151.0,1.0,0.0,Anthony,1630175.0,,,,,,,
312,PT00M49.30S,2021-11-14T01:01:20.1Z,2,REGULAR,freethrow,1 of 3,[],1630175,,,1610612753,34,47,2021-11-14T01:01:20Z,3050000,,,0,,C. Anthony Free Throw 1 of 3 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,4.0,,,,,,
313,PT00M49.30S,2021-11-14T01:01:39.5Z,2,REGULAR,freethrow,2 of 3,[],1630175,,,1610612753,35,47,2021-11-14T01:01:39Z,3060000,,,0,,C. Anthony Free Throw 2 of 3 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,5.0,,,,,,
314,PT00M49.30S,2021-11-14T01:01:40.8Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,35,47,2021-11-14T01:01:45Z,3070000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M49.30S,2021-11-14T01:01:40.8Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,35,47,2021-11-14T01:01:45Z,3080000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M49.30S,2021-11-14T01:02:00.6Z,2,REGULAR,freethrow,3 of 3,[],1630175,,,1610612753,36,47,2021-11-14T01:02:00Z,3090000,,,0,,C. Anthony Free Throw 3 of 3 (6 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,6.0,,,,,,
317,PT00M36.70S,2021-11-14T01:02:18.9Z,2,REGULAR,3pt,Jump Shot,[],203915,7.276609724047319,97.05882352941177,1610612764,36,50,2021-11-14T01:02:24Z,3100000,-235.0,16.0,1,left,S. Dinwiddie 3PT  (12 PTS) (A. Holiday 2 AST),"[203915, 1628988]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,23.58,Made,,,,,,,,,,12.0,A. Holiday,1628988.0,2.0,,,
319,PT00M32.10S,2021-11-14T01:02:30.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612753,36,50,2021-11-14T01:02:42Z,3120000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Anthony 2 FT),"[1629655, 1630175]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,1193.0,2.0,0.0,Anthony,1630175.0,,,,,,,
321,PT00M32.10S,2021-11-14T01:03:08.5Z,2,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,36,50,2021-11-14T01:03:08Z,3140000,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Missed,,,,,,,,,,,,,,,,
322,PT00M32.10S,2021-11-14T01:03:08.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,36,50,2021-11-14T01:03:08Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,
323,PT00M32.10S,2021-11-14T01:03:15.1Z,2,REGULAR,substitution,out,[],1629655,,,1610612753,36,50,2021-11-14T01:03:23Z,3160000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M32.10S,2021-11-14T01:03:15.1Z,2,REGULAR,substitution,in,[],1630557,,,1610612753,36,50,2021-11-14T01:03:23Z,3170000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M32.10S,2021-11-14T01:03:44.8Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,37,50,2021-11-14T01:03:44Z,3180000,,,0,,C. Anthony Free Throw 2 of 2 (7 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,7.0,,,,,,
326,PT00M16.10S,2021-11-14T01:04:02.8Z,2,REGULAR,3pt,Jump Shot,[],203915,25.936268068331145,88.48039215686275,1610612764,37,50,2021-11-14T01:04:07Z,3190000,-192.0,191.0,1,left,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,,,27.13,Missed,,,,,,,,,,,,,,,,
327,PT00M13.20S,2021-11-14T01:04:05.8Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,37,50,2021-11-14T01:04:05Z,3200000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,326.0,1.0,1.0,0.0,,,,,,,,,,,,
328,PT00M01.50S,2021-11-14T01:04:20.4Z,2,REGULAR,3pt,Jump Shot,[],1630175,74.81931668856767,16.911764705882348,1610612753,37,50,2021-11-14T01:10:05Z,3210000,-165.0,184.0,1,right,MISS C. Anthony 24' step back 3PT,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,,,,24.76,Missed,,,,,,,,,,,,,,,,
329,PT00M00.50S,2021-11-14T01:04:21.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,37,50,2021-11-14T01:09:39Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,
330,PT00M00.00S,2021-11-14T01:04:23.9Z,2,REGULAR,period,end,[],0,,,1610612753,37,50,2021-11-14T01:04:23Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,out,['startperiod'],1629643,,,1610612753,37,50,2021-11-14T01:19:36Z,3240000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,out,['startperiod'],1630181,,,1610612753,37,50,2021-11-14T01:19:36Z,3250000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,out,['startperiod'],1629021,,,1610612753,37,50,2021-11-14T01:19:36Z,3260000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612753,37,50,2021-11-14T01:19:36Z,3270000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612753,37,50,2021-11-14T01:19:36Z,3280000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612753,37,50,2021-11-14T01:19:36Z,3290000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,37,50,2021-11-14T01:19:36Z,3300000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612753,37,50,2021-11-14T01:19:36Z,3310000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,37,50,2021-11-14T01:19:36Z,3320000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-14T01:19:22.4Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612753,37,50,2021-11-14T01:19:36Z,3330000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-14T01:19:34.5Z,3,REGULAR,period,start,[],0,,,1610612764,37,50,2021-11-14T01:19:36Z,3340000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M39.00S,2021-11-14T01:19:55.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,92.29632063074901,60.78431372549019,1610612764,37,50,2021-11-14T01:20:03Z,3350000,54.0,20.0,1,right,MISS S. Dinwiddie turnaround Shot - blocked,"[203915, 1628964]",1610612764.0,WAS,turnaround,,,Dinwiddie,S. Dinwiddie,,,,,,,,5.75,Missed,,,,,,,,,,,,,,Bamba,1628964.0,
344,PT11M39.00S,2021-11-14T01:19:55.0Z,3,REGULAR,block,,[],1628964,,,1610612764,37,50,2021-11-14T01:20:03Z,3355000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M37.00S,2021-11-14T01:19:57.0Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,37,50,2021-11-14T01:20:03Z,3360000,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,342.0,7.0,5.0,2.0,,,,,,,,,,,,
345,PT11M29.00S,2021-11-14T01:20:06.8Z,3,REGULAR,foul,personal,[],203915,,,1610612753,37,50,2021-11-14T01:20:24Z,3370000,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 1630175]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,1193.0,2.0,0.0,Anthony,1630175.0,,,,,,,
347,PT11M16.00S,2021-11-14T01:20:32.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,12.927069645203687,57.1078431372549,1610612753,37,50,2021-11-14T01:20:39Z,3390000,-36.0,69.0,1,left,MISS J. Suggs 7' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,,,,7.76,Missed,,,,,,,,,,,,,,,,
348,PT11M13.00S,2021-11-14T01:20:35.0Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,37,50,2021-11-14T01:20:39Z,3400000,,,0,,M. Bamba REBOUND (Off:3 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,347.0,8.0,5.0,3.0,,,,,,,,,,,,
349,PT11M12.00S,2021-11-14T01:20:36.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628964,8.278580814717472,57.35677083333333,1610612753,37,50,2021-11-14T01:20:45Z,3410000,-37.0,25.0,1,left,MISS M. Bamba bank Hook,[1628964],1610612753.0,ORL,bank,,,Bamba,M. Bamba,,,,,,,,4.47,Missed,,,,,,,,,,,,,,,,
