actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
541,PT06M54.00S,2022-02-17T01:58:46.7Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612753,90,122,2022-02-17T01:59:08Z,5360000,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Suggs 2 FT),"[1630168, 1630591]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,1627529.0,4.0,0.0,Suggs,1630591.0,,,
543,PT06M54.00S,2022-02-17T01:59:11.2Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,91,122,2022-02-17T01:59:11Z,5380000,,,0,,J. Suggs Free Throw 1 of 2 (14 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
544,PT06M54.00S,2022-02-17T01:59:25.4Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,92,122,2022-02-17T01:59:25Z,5390000,,,0,,J. Suggs Free Throw 2 of 2 (15 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
545,PT06M39.00S,2022-02-17T01:59:41.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,16.90210249671485,43.627450980392155,1610612737,92,124,2022-02-17T01:59:47Z,5400000,32.0,106.0,1,left,B. Bogdanovic 11' pullup Jump Shot (23 PTS) (L. Williams 4 AST),"[203992, 101150]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,11.11,Made,23.0,L. Williams,101150.0,4.0,,,,,,,,,,,,,,
547,PT06M24.00S,2022-02-17T01:59:55.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629643,87.20433639947439,45.34313725490196,1610612753,92,124,2022-02-17T02:04:41Z,5420000,-23.0,68.0,1,right,MISS C. Okeke 7' driving floating Shot,[1629643],1610612753.0,ORL,driving floating,,,Okeke,C. Okeke,,,,,7.17,Missed,,,,,,,,,,,,,,,,,,
548,PT06M23.00S,2022-02-17T01:59:56.1Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,92,124,2022-02-17T02:05:07Z,5430000,,,0,,C. Okeke REBOUND (Off:2 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,547.0,4.0,2.0,2.0,,,,,,,,,,
549,PT06M22.00S,2022-02-17T02:00:00.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629643,94.40999984741211,50.0,1610612753,94,124,2022-02-17T02:05:12Z,5440000,0.0,0.0,1,right,C. Okeke tip Layup (7 PTS),[1629643],1610612753.0,ORL,tip,,,Okeke,C. Okeke,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,
550,PT06M08.00S,2022-02-17T02:00:11.5Z,4,REGULAR,turnover,bad pass,[],101150,,,1610612737,94,124,2022-02-17T02:00:16Z,5450000,,,0,,L. Williams bad pass TURNOVER (2 TO),"[101150, 1629643]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,2.0,Okeke,1629643.0
551,PT06M08.00S,2022-02-17T02:00:11.5Z,4,REGULAR,steal,,[],1629643,,,1610612753,94,124,2022-02-17T02:00:13Z,5460000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M04.00S,2022-02-17T02:00:16.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629649,92.46057818659659,48.28431372549019,1610612753,96,124,2022-02-17T02:02:05Z,5470000,-9.0,18.0,1,right,I. Brazdeikis running Layup (6 PTS) (C. Okeke 2 AST),"[1629649, 1629643]",1610612753.0,ORL,running,,,Brazdeikis,I. Brazdeikis,,,,,2.03,Made,6.0,C. Okeke,1629643.0,2.0,,,,,,,,,,,,,,
554,PT06M04.00S,2022-02-17T02:00:26.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,96,124,2022-02-17T02:00:26Z,5490000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M04.00S,2022-02-17T02:02:41.5Z,4,REGULAR,substitution,out,[],203082,,,1610612737,96,124,2022-02-17T02:03:02Z,5500000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M04.00S,2022-02-17T02:02:41.5Z,4,REGULAR,substitution,out,[],203992,,,1610612737,96,124,2022-02-17T02:03:02Z,5510000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M04.00S,2022-02-17T02:02:41.5Z,4,REGULAR,substitution,out,[],1629631,,,1610612737,96,124,2022-02-17T02:03:02Z,5520000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M04.00S,2022-02-17T02:02:41.5Z,4,REGULAR,substitution,in,[],1629678,,,1610612737,96,124,2022-02-17T02:03:02Z,5530000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M04.00S,2022-02-17T02:02:41.5Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,96,124,2022-02-17T02:03:02Z,5540000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M04.00S,2022-02-17T02:02:41.5Z,4,REGULAR,substitution,in,[],1628995,,,1610612737,96,124,2022-02-17T02:03:02Z,5550000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M54.00S,2022-02-17T02:03:19.5Z,4,REGULAR,2pt,Jump Shot,[],101150,24.129434954007884,28.431372549019606,1610612737,96,124,2022-02-17T02:03:23Z,5560000,108.0,174.0,1,left,MISS L. Williams 20' pullup Shot - blocked,"[101150, 1629643]",1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,20.49,Missed,,,,,,,,,Okeke,1629643.0,,,,,,,,
562,PT05M54.00S,2022-02-17T02:03:19.5Z,4,REGULAR,block,,[],1629643,,,1610612737,96,124,2022-02-17T02:03:22Z,5570000,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M50.00S,2022-02-17T02:03:23.5Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612737,96,124,2022-02-17T02:03:23Z,5580000,,,0,,K. Knox II REBOUND (Off:1 Def:2),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,561.0,3.0,2.0,1.0,,,,,,,,,,
564,PT05M48.00S,2022-02-17T02:03:24.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628995,24.52365308804205,26.47058823529412,1610612737,96,124,2022-02-17T02:03:29Z,5590000,118.0,178.0,1,left,MISS K. Knox II 21' Jump Shot,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,21.33,Missed,,,,,,,,,,,,,,,,,,
565,PT05M45.00S,2022-02-17T02:03:27.9Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,96,124,2022-02-17T02:03:29Z,5600000,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,564.0,6.0,3.0,3.0,,,,,,,,,,
566,PT05M44.00S,2022-02-17T02:03:29.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626153,18.265440210249672,93.16023284313727,1610612737,96,124,2022-02-17T02:14:48Z,5610000,-216.0,119.0,1,left,MISS D. Wright 24' 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,
567,PT05M40.00S,2022-02-17T02:03:33.0Z,4,REGULAR,rebound,defensive,[],1629649,,,1610612753,96,124,2022-02-17T02:14:48Z,5620000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,566.0,1.0,1.0,0.0,,,,,,,,,,
568,PT05M27.00S,2022-02-17T02:03:45.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,92.32917214191852,49.26470588235294,1610612753,98,124,2022-02-17T02:03:54Z,5630000,-4.0,20.0,1,right,M. Bamba alley-oop DUNK (6 PTS) (A. Schofield 1 AST),"[1628964, 1629678]",1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,1.99,Made,6.0,A. Schofield,1629678.0,1.0,,,,,,,,,,,,,,
570,PT05M10.00S,2022-02-17T02:04:02.6Z,4,REGULAR,2pt,Jump Shot,[],1628995,20.97568988173456,24.509803921568626,1610612737,98,124,2022-02-17T02:04:07Z,5650000,127.0,145.0,1,left,MISS K. Knox II 19' Jump Shot,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,19.29,Missed,,,,,,,,,,,,,,,,,,
571,PT05M07.00S,2022-02-17T02:04:05.6Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,98,124,2022-02-17T02:04:07Z,5660000,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,570.0,2.0,1.0,1.0,,,,,,,,,,
572,PT04M57.00S,2022-02-17T02:04:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,84.83902759526939,45.09803921568628,1610612753,98,124,2022-02-17T02:04:21Z,5670000,-25.0,90.0,1,right,MISS J. Suggs 9' driving Layup - blocked,"[1630591, 1630552]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,9.33,Missed,,,,,,,,,Johnson,1630552.0,,,,,,,,
573,PT04M57.00S,2022-02-17T02:04:16.1Z,4,REGULAR,block,,[],1630552,,,1610612753,98,124,2022-02-17T02:04:19Z,5680000,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M54.00S,2022-02-17T02:04:19.1Z,4,REGULAR,rebound,defensive,[],101150,,,1610612737,98,124,2022-02-17T02:04:21Z,5690000,,,0,,L. Williams REBOUND (Off:1 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,572.0,2.0,1.0,1.0,,,,,,,,,,
575,PT04M43.00S,2022-02-17T02:04:29.5Z,4,REGULAR,3pt,Jump Shot,[],101150,17.95335085413929,91.42156862745098,1610612737,98,124,2022-02-17T02:04:34Z,5700000,-207.0,116.0,1,left,MISS L. Williams 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,23.75,Missed,,,,,,,,,,,,,,,,,,
576,PT04M42.00S,2022-02-17T02:04:30.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,98,124,2022-02-17T02:04:34Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,
577,PT04M42.00S,2022-02-17T02:04:37.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,98,124,2022-02-17T02:04:37Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M42.00S,2022-02-17T02:04:38.7Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,98,124,2022-02-17T02:04:55Z,5730000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M42.00S,2022-02-17T02:04:38.7Z,4,REGULAR,substitution,out,[],101150,,,1610612737,98,124,2022-02-17T02:04:55Z,5740000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M42.00S,2022-02-17T02:04:38.7Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,98,124,2022-02-17T02:04:55Z,5750000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M42.00S,2022-02-17T02:04:38.7Z,4,REGULAR,substitution,in,[],1630219,,,1610612737,98,124,2022-02-17T02:04:55Z,5760000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M42.00S,2022-02-17T02:04:38.7Z,4,REGULAR,substitution,in,[],203476,,,1610612737,98,124,2022-02-17T02:04:55Z,5770000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M42.00S,2022-02-17T02:04:38.7Z,4,REGULAR,substitution,in,[],1627789,,,1610612737,98,124,2022-02-17T02:04:55Z,5780000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M33.00S,2022-02-17T02:05:09.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627789,28.203022339027594,53.18627450980392,1610612737,98,124,2022-02-17T02:05:13Z,5790000,-16.0,213.0,1,left,MISS T. Luwawu-Cabarrot 21' pullup Shot,[1627789],1610612737.0,ATL,pullup,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,21.32,Missed,,,,,,,,,,,,,,,,,,
585,PT04M30.00S,2022-02-17T02:05:12.6Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,98,124,2022-02-17T02:05:13Z,5800000,,,0,,M. Bamba REBOUND (Off:2 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,584.0,8.0,6.0,2.0,,,,,,,,,,
586,PT04M26.00S,2022-02-17T02:05:16.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,66.44218134034165,47.794117647058826,1610612753,101,124,2022-02-17T02:06:00Z,5810000,-11.0,263.0,1,right,M. Bamba 26' 3PT running (9 PTS) (J. Suggs 3 AST),"[1628964, 1630591]",1610612753.0,ORL,running,,,Bamba,M. Bamba,,,,,26.31,Made,9.0,J. Suggs,1630591.0,3.0,,,,,,,,,,,,,,
588,PT04M07.00S,2022-02-17T02:05:34.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628995,16.376478318002626,47.794117647058826,1610612737,101,124,2022-02-17T02:10:34Z,5830000,11.0,101.0,1,left,MISS K. Knox II 10' driving floating Shot,[1628995],1610612737.0,ATL,driving floating,,,Knox II,K. Knox II,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,
589,PT04M05.00S,2022-02-17T02:05:37.9Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612737,101,124,2022-02-17T02:05:37Z,5840000,,,0,,K. Knox II REBOUND (Off:2 Def:2),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,588.0,4.0,2.0,2.0,,,,,,,,,,
590,PT04M05.00S,2022-02-17T02:05:37.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628995,5.590000152587891,50.0,1610612737,101,124,2022-02-17T02:05:37Z,5850000,0.0,0.0,1,left,MISS K. Knox II tip Layup,[1628995],1610612737.0,ATL,tip,,,Knox II,K. Knox II,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
591,PT04M04.00S,2022-02-17T02:05:38.5Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,101,124,2022-02-17T02:05:38Z,5860000,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,590.0,3.0,2.0,1.0,,,,,,,,,,
592,PT03M58.00S,2022-02-17T02:05:44.3Z,4,REGULAR,3pt,Jump Shot,[],1629643,69.85873850197109,77.45098039215686,1610612753,101,124,2022-02-17T02:05:49Z,5870000,137.0,231.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,
593,PT03M53.00S,2022-02-17T02:05:48.8Z,4,REGULAR,rebound,offensive,[],1629649,,,1610612753,101,124,2022-02-17T02:05:48Z,5880000,,,0,,I. Brazdeikis REBOUND (Off:1 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,592.0,2.0,1.0,1.0,,,,,,,,,,
594,PT03M46.00S,2022-02-17T02:05:55.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628964,89.43823915900131,95.83333333333334,1610612753,101,124,2022-02-17T02:06:03Z,5890000,229.0,47.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,
595,PT03M46.00S,2022-02-17T02:05:55.8Z,4,REGULAR,rebound,defensive,[],1627789,,,1610612737,101,124,2022-02-17T02:06:03Z,5900000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,594.0,1.0,1.0,0.0,,,,,,,,,,
596,PT03M34.00S,2022-02-17T02:06:12.1Z,4,REGULAR,foul,offensive,[],1630219,,,1610612737,101,124,2022-02-17T02:06:46Z,5910000,,,0,,S. Mays off-the-ball offensive FOUL (1 PF),"[1630219, 1630591]",1610612737.0,ATL,off-the-ball,,,Mays,S. Mays,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Suggs,1630591.0,,,
598,PT03M34.00S,2022-02-17T02:06:12.1Z,4,REGULAR,turnover,offensive foul,[],1630219,,,1610612737,101,124,2022-02-17T02:06:12Z,5930000,,,0,,S. Mays offensive foul TURNOVER (1 TO),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,1627529.0,,,,,1.0,,
599,PT03M25.00S,2022-02-17T02:06:32.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630591,92.32917214191852,48.77450980392157,1610612753,103,124,2022-02-17T02:06:38Z,5940000,-6.0,20.0,1,right,J. Suggs driving Layup (17 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.05,Made,17.0,,,,,,,,,,,,,,,,,
600,PT03M14.00S,2022-02-17T02:06:42.2Z,4,REGULAR,3pt,Jump Shot,[],203476,32.802233902759525,42.64705882352941,1610612737,103,127,2022-02-17T02:06:52Z,5950000,37.0,256.0,1,left,G. Dieng 25' 3PT  (3 PTS) (K. Knox II 1 AST),"[203476, 1628995]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,25.84,Made,3.0,K. Knox II,1628995.0,1.0,,,,,,,,,,,,,,
602,PT03M09.00S,2022-02-17T02:06:52.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,103,127,2022-02-17T02:06:52Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M03.00S,2022-02-17T02:07:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.32917214191852,50.245098039215684,1610612753,103,127,2022-02-17T02:07:45Z,5980000,1.0,20.0,1,right,MISS J. Suggs driving Layup,[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,
604,PT03M02.00S,2022-02-17T02:07:37.7Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,103,127,2022-02-17T02:12:47Z,5990000,,,0,,M. Bamba REBOUND (Off:3 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,603.0,9.0,6.0,3.0,,,,,,,,,,
605,PT03M02.00S,2022-02-17T02:07:44.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628964,94.40999984741211,50.0,1610612753,105,127,2022-02-17T02:12:51Z,6000000,0.0,0.0,1,right,M. Bamba tip DUNK (11 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,
606,PT02M57.00S,2022-02-17T02:07:49.1Z,4,REGULAR,turnover,traveling,[],1630219,,,1610612737,105,127,2022-02-17T02:07:56Z,6010000,,,0,,S. Mays traveling TURNOVER (2 TO),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,2004.0,,,,,2.0,,
607,PT02M37.00S,2022-02-17T02:08:15.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629678,90.48948751642575,52.20588235294118,1610612753,107,127,2022-02-17T02:08:22Z,6020000,11.0,37.0,1,right,A. Schofield driving Layup (8 PTS) (J. Suggs 4 AST),"[1629678, 1630591]",1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,3.85,Made,8.0,J. Suggs,1630591.0,4.0,,,,,,,,,,,,,,
609,PT02M21.00S,2022-02-17T02:08:30.6Z,4,REGULAR,3pt,Jump Shot,[],1628995,28.86005256241787,21.813725490196077,1610612737,107,127,2022-02-17T02:08:35Z,6040000,141.0,219.0,1,left,MISS K. Knox II 26' 3PT,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
610,PT02M18.00S,2022-02-17T02:08:33.6Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,107,127,2022-02-17T02:08:35Z,6050000,,,0,,J. Suggs REBOUND (Off:1 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,609.0,4.0,3.0,1.0,,,,,,,,,,
611,PT02M09.00S,2022-02-17T02:08:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,92.32917214191852,49.01960784313725,1610612753,107,127,2022-02-17T02:08:48Z,6060000,-5.0,20.0,1,right,MISS I. Brazdeikis driving Layup,[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,
612,PT02M07.00S,2022-02-17T02:08:45.0Z,4,REGULAR,rebound,defensive,[],203476,,,1610612737,107,127,2022-02-17T02:08:48Z,6070000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,611.0,1.0,1.0,0.0,,,,,,,,,,
613,PT02M05.00S,2022-02-17T02:08:51.5Z,4,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612737,107,127,2022-02-17T02:09:05Z,6080000,,,0,,A. Schofield shooting personal FOUL (2 PF) (Knox II 2 FT),"[1629678, 1628995]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Knox II,1628995.0,,,
615,PT02M05.00S,2022-02-17T02:09:13.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628995,,,1610612737,107,127,2022-02-17T02:09:13Z,6100000,,,0,,MISS K. Knox II Free Throw 1 of 2,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,Missed,,,,,,,,,,,,,,,,,,
616,PT02M05.00S,2022-02-17T02:09:13.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,107,127,2022-02-17T02:09:13Z,6110000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,615.0,,,,,,,,,,,,,
617,PT02M05.00S,2022-02-17T02:09:27.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628995,,,1610612737,107,128,2022-02-17T02:09:27Z,6120000,,,0,,K. Knox II Free Throw 2 of 2 (1 PTS),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
619,PT01M44.00S,2022-02-17T02:09:49.4Z,4,REGULAR,turnover,lost ball,[],1629678,,,1610612753,107,128,2022-02-17T02:09:55Z,6140000,,,0,,A. Schofield lost ball TURNOVER (2 TO),"[1629678, 1627789]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,2.0,Luwawu-Cabarrot,1627789.0
620,PT01M44.00S,2022-02-17T02:09:49.4Z,4,REGULAR,steal,,[],1627789,,,1610612737,107,128,2022-02-17T02:09:52Z,6150000,,,0,,T. Luwawu-Cabarrot STEAL (1 STL),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M35.00S,2022-02-17T02:09:58.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627789,20.71287779237845,51.470588235294116,1610612737,107,128,2022-02-17T02:10:04Z,6160000,-7.0,142.0,1,left,MISS T. Luwawu-Cabarrot 14' pullup Shot,[1627789],1610612737.0,ATL,pullup,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,14.24,Missed,,,,,,,,,,,,,,,,,,
622,PT01M30.00S,2022-02-17T02:10:03.8Z,4,REGULAR,rebound,offensive,[],203476,,,1610612737,107,128,2022-02-17T02:10:03Z,6170000,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,621.0,2.0,1.0,1.0,,,,,,,,,,
623,PT01M28.00S,2022-02-17T02:10:05.5Z,4,REGULAR,turnover,bad pass,[],203476,,,1610612737,107,128,2022-02-17T02:10:15Z,6180000,,,0,,G. Dieng bad pass TURNOVER (1 TO),"[203476, 1629643]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,1.0,Okeke,1629643.0
624,PT01M28.00S,2022-02-17T02:10:05.5Z,4,REGULAR,steal,,[],1629643,,,1610612753,107,128,2022-02-17T02:10:39Z,6190000,,,0,,C. Okeke STEAL (2 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M22.00S,2022-02-17T02:10:13.3Z,4,REGULAR,foul,personal,['2freethrow'],1628995,,,1610612753,107,128,2022-02-17T02:10:37Z,6200000,,,0,,K. Knox II shooting personal FOUL (3 PF) (Suggs 2 FT),"[1628995, 1630591]",1610612737.0,ATL,shooting,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Suggs,1630591.0,,,
