actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
554,PT08M32.00S,2022-01-29T02:07:50.2Z,4,REGULAR,block,,[],1626168,,,1610612753,103,80,2022-01-29T02:07:53Z,5390000,,,0,,T. Lyles BLOCK (2 BLK),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M28.00S,2022-01-29T02:07:54.2Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,103,80,2022-01-29T02:07:57Z,5400000,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,553.0,,,,,,,,,4.0,4.0,0.0,,,,,,,
556,PT08M27.00S,2022-01-29T02:07:57.8Z,4,REGULAR,foul,personal,[],203082,,,1610612765,103,80,2022-01-29T02:08:45Z,5410000,,,0,,T. Ross take personal FOUL (2 PF),"[203082, 1626168]",1610612753.0,ORL,take,,,Ross,T. Ross,,,,,,,,1627964.0,,,,,,,,,,,2.0,0.0,Lyles,1626168.0,,,
558,PT08M19.00S,2022-01-29T02:08:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,6.915243101182654,51.470588235294116,1610612765,103,82,2022-01-29T02:08:31Z,5430000,-7.0,13.0,1,left,T. Lyles cutting Layup (18 PTS) (J. Jackson 2 AST),"[1626168, 1628367]",1610612765.0,DET,cutting,,,Lyles,T. Lyles,,,,,1.45,Made,,,,,,18.0,J. Jackson,1628367.0,2.0,,,,,,,,,,
560,PT07M57.00S,2022-01-29T02:08:49.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,90.09526938239159,53.18627450980392,1610612753,103,82,2022-01-29T02:08:53Z,5450000,16.0,41.0,1,right,MISS T. Ross driving floating Shot,[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,4.36,Missed,,,,,,,,,,,,,,,,,,,
561,PT07M55.00S,2022-01-29T02:08:51.2Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,103,82,2022-01-29T02:08:53Z,5460000,,,0,,R. McGruder REBOUND (Off:2 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,560.0,,,,,,,,,3.0,1.0,2.0,,,,,,,
563,PT07M45.00S,2022-01-29T02:09:01.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,13.091327201051248,44.36274509803921,1610612765,103,82,2022-01-29T02:09:56Z,5480000,28.0,71.0,1,left,MISS T. Lyles 7' turnaround fadeaway Shot,[1626168],1610612765.0,DET,turnaround fadeaway,,,Lyles,T. Lyles,,,,,7.6,Missed,,,,,,,,,,,,,,,,,,,
564,PT07M40.00S,2022-01-29T02:09:06.8Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,103,82,2022-01-29T02:09:13Z,5490000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,563.0,,,,,,,,,11.0,9.0,2.0,,,,,,,
565,PT07M37.00S,2022-01-29T02:09:09.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203914,92.32917214191852,53.431372549019606,1610612753,103,82,2022-01-29T02:09:23Z,5500000,17.0,20.0,1,right,MISS G. Harris running Layup - blocked,"[203914, 1628367]",1610612753.0,ORL,running,,,Harris,G. Harris,,,,,2.61,Missed,,,,,,,,,,,,,,,,,Jackson,1628367.0,
566,PT07M37.00S,2022-01-29T02:09:09.3Z,4,REGULAR,block,,[],1628367,,,1610612753,103,82,2022-01-29T02:09:13Z,5510000,,,0,,J. Jackson BLOCK (2 BLK),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M37.00S,2022-01-29T02:09:09.3Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,103,82,2022-01-29T02:09:23Z,5520000,,,0,,K. Hayes REBOUND (Off:0 Def:5),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,565.0,,,,,,,,,5.0,5.0,0.0,,,,,,,
568,PT07M31.00S,2022-01-29T02:09:15.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630165,8.360709592641262,55.14705882352941,1610612765,103,82,2022-01-29T02:09:27Z,5530000,-26.0,26.0,1,left,MISS K. Hayes running Layup - blocked,"[1630165, 203082]",1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,3.66,Missed,,,,,,,,,,,,,,,,,Ross,203082.0,
569,PT07M31.00S,2022-01-29T02:09:15.1Z,4,REGULAR,block,,[],203082,,,1610612765,103,82,2022-01-29T02:09:18Z,5540000,,,0,,T. Ross BLOCK (1 BLK),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M27.00S,2022-01-29T02:09:19.1Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,103,82,2022-01-29T02:09:27Z,5550000,,,0,,C. Okeke REBOUND (Off:0 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,568.0,,,,,,,,,4.0,4.0,0.0,,,,,,,
571,PT07M19.00S,2022-01-29T02:09:26.8Z,4,REGULAR,3pt,Jump Shot,[],1629643,68.67608409986859,70.34313725490196,1610612753,103,82,2022-01-29T02:11:01Z,5560000,102.0,242.0,1,right,MISS C. Okeke 26' step back 3PT,[1629643],1610612753.0,ORL,step back,,,Okeke,C. Okeke,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
572,PT07M17.00S,2022-01-29T02:09:28.8Z,4,REGULAR,rebound,defensive,[],1628367,,,1610612765,103,82,2022-01-29T02:09:35Z,5570000,,,0,,J. Jackson REBOUND (Off:0 Def:6),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,571.0,,,,,,,,,6.0,6.0,0.0,,,,,,,
573,PT07M16.00S,2022-01-29T02:09:31.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612765,103,82,2022-01-29T02:10:15Z,5580000,,,0,,W. Carter Jr. loose ball personal FOUL (2 PF) (Jackson 2 FT),"[1628976, 1628402]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,202041.0,,,,,,,,,,,2.0,0.0,Jackson,1628402.0,,,
575,PT07M16.00S,2022-01-29T02:10:17.0Z,4,REGULAR,freethrow,1 of 2,[],1628402,,,1610612765,103,83,2022-01-29T02:10:17Z,5600000,,,0,,F. Jackson Free Throw 1 of 2 (7 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,,,,,,7.0,,,,,,,,,,,,,
576,PT07M16.00S,2022-01-29T02:10:19.4Z,4,REGULAR,substitution,out,[],1630591,,,1610612765,103,83,2022-01-29T02:10:27Z,5610000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M16.00S,2022-01-29T02:10:19.4Z,4,REGULAR,substitution,out,[],1628976,,,1610612765,103,83,2022-01-29T02:10:27Z,5620000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M16.00S,2022-01-29T02:10:19.4Z,4,REGULAR,substitution,in,[],1630175,,,1610612765,103,83,2022-01-29T02:10:27Z,5630000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M16.00S,2022-01-29T02:10:19.4Z,4,REGULAR,substitution,in,[],1630532,,,1610612765,103,83,2022-01-29T02:10:27Z,5640000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M16.00S,2022-01-29T02:10:35.9Z,4,REGULAR,freethrow,2 of 2,[],1628402,,,1610612765,103,84,2022-01-29T02:10:35Z,5650000,,,0,,F. Jackson Free Throw 2 of 2 (8 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,,,,,,8.0,,,,,,,,,,,,,
581,PT07M02.00S,2022-01-29T02:10:54.6Z,4,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612753,103,84,2022-01-29T02:11:04Z,5660000,,,0,,J. Jackson shooting personal FOUL (2 PF) (Wagner 2 FT),"[1628367, 1630532]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,,,,202041.0,,,,,,,,,,,2.0,0.0,Wagner,1630532.0,,,
583,PT07M02.00S,2022-01-29T02:11:18.8Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,104,84,2022-01-29T02:11:18Z,5680000,,,0,,F. Wagner Free Throw 1 of 2 (20 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,20.0,,,,,,,,,,,,,
584,PT07M02.00S,2022-01-29T02:11:43.1Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,105,84,2022-01-29T02:11:43Z,5690000,,,0,,F. Wagner Free Throw 2 of 2 (21 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,21.0,,,,,,,,,,,,,
585,PT06M49.00S,2022-01-29T02:11:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,5.995400788436268,47.05882352941176,1610612765,105,86,2022-01-29T02:12:04Z,5700000,15.0,4.0,1,left,F. Jackson cutting Layup (10 PTS) (K. Hayes 4 AST),"[1628402, 1630165]",1610612765.0,DET,cutting,,,Jackson,F. Jackson,,,,,1.52,Made,,,,,,10.0,K. Hayes,1630165.0,4.0,,,,,,,,,,
587,PT06M38.00S,2022-01-29T02:12:08.7Z,4,REGULAR,foul,personal,[],1630165,,,1610612753,105,86,2022-01-29T02:12:26Z,5720000,,,0,,K. Hayes personal FOUL (3 PF),"[1630165, 1630175]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,202041.0,,,,,,,,,,,3.0,0.0,Anthony,1630175.0,,,
589,PT06M30.00S,2022-01-29T02:12:41.5Z,4,REGULAR,3pt,Jump Shot,[],1630532,71.04139290407359,16.911764705882355,1610612753,108,86,2022-01-29T02:12:47Z,5740000,-165.0,220.0,1,right,F. Wagner 27' 3PT pullup (24 PTS),[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,27.5,Made,,,,,,24.0,,,,,,,,,,,,,
590,PT06M16.00S,2022-01-29T02:12:57.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612765,108,86,2022-01-29T02:13:09Z,5750000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Jackson 2 FT),"[1630175, 1628367]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,202041.0,,,,,,,,,,,2.0,0.0,Jackson,1628367.0,,,
592,PT06M16.00S,2022-01-29T02:13:20.2Z,4,REGULAR,freethrow,1 of 2,[],1628367,,,1610612765,108,86,2022-01-29T02:13:20Z,5770000,,,0,,MISS J. Jackson Free Throw 1 of 2,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
593,PT06M16.00S,2022-01-29T02:13:20.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,108,86,2022-01-29T02:13:20Z,5780000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,592.0,,,,,,,,,,,,,,,,,,
594,PT06M16.00S,2022-01-29T02:13:33.2Z,4,REGULAR,freethrow,2 of 2,[],1628367,,,1610612765,108,87,2022-01-29T02:13:33Z,5790000,,,0,,J. Jackson Free Throw 2 of 2 (3 PTS),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Made,,,,,,3.0,,,,,,,,,,,,,
595,PT06M07.00S,2022-01-29T02:13:47.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203082,92.59198423127464,48.77450980392157,1610612753,110,87,2022-01-29T02:13:58Z,5800000,-6.0,17.0,1,right,T. Ross cutting Layup (20 PTS) (C. Anthony 7 AST),"[203082, 1630175]",1610612753.0,ORL,cutting,,,Ross,T. Ross,,,,,1.82,Made,,,,,,20.0,C. Anthony,1630175.0,7.0,,,,,,,,,,
597,PT06M07.00S,2022-01-29T02:13:51.2Z,4,REGULAR,foul,personal,['1freethrow'],203585,,,1610612753,110,87,2022-01-29T02:32:52Z,5820000,,,0,,R. McGruder shooting personal FOUL (2 PF) (Ross 1 FT),"[203585, 203082]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,,,,202041.0,,,,,,,,,,,2.0,0.0,Ross,203082.0,,,
599,PT06M07.00S,2022-01-29T02:14:15.3Z,4,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,111,87,2022-01-29T02:14:15Z,5840000,,,0,,T. Ross Free Throw 1 of 1 (21 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,,21.0,,,,,,,,,,,,,
600,PT05M55.00S,2022-01-29T02:14:34.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629643,,,1610612765,111,87,2022-01-29T02:14:59Z,5850000,,,0,,C. Okeke shooting personal FOUL (2 PF) (Hayes 2 FT),"[1629643, 1630165]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,202041.0,,,,,,,,,,,2.0,0.0,Hayes,1630165.0,,,
602,PT05M55.00S,2022-01-29T02:15:02.1Z,4,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,111,88,2022-01-29T02:15:02Z,5870000,,,0,,K. Hayes Free Throw 1 of 2 (10 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,Made,,,,,,10.0,,,,,,,,,,,,,
603,PT05M55.00S,2022-01-29T02:15:03.2Z,4,REGULAR,substitution,out,[],203914,,,1610612765,111,88,2022-01-29T02:15:29Z,5880000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M55.00S,2022-01-29T02:15:03.2Z,4,REGULAR,substitution,out,[],1626168,,,1610612765,111,88,2022-01-29T02:15:29Z,5890000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M55.00S,2022-01-29T02:15:03.2Z,4,REGULAR,substitution,out,[],203585,,,1610612765,111,88,2022-01-29T02:15:29Z,5900000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M55.00S,2022-01-29T02:15:03.2Z,4,REGULAR,substitution,out,[],1628367,,,1610612765,111,88,2022-01-29T02:15:29Z,5910000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M55.00S,2022-01-29T02:15:03.2Z,4,REGULAR,substitution,in,[],1628964,,,1610612765,111,88,2022-01-29T02:15:29Z,5920000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M55.00S,2022-01-29T02:15:03.2Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,111,88,2022-01-29T02:15:29Z,5930000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M55.00S,2022-01-29T02:15:03.2Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,111,88,2022-01-29T02:15:29Z,5940000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M55.00S,2022-01-29T02:15:03.2Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,111,88,2022-01-29T02:15:29Z,5950000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M55.00S,2022-01-29T02:15:42.4Z,4,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,111,89,2022-01-29T02:15:42Z,5960000,,,0,,K. Hayes Free Throw 2 of 2 (11 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,Made,,,,,,11.0,,,,,,,,,,,,,
612,PT05M44.00S,2022-01-29T02:15:54.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,94.03745072273325,50.73529411764706,1610612753,111,89,2022-01-29T02:16:00Z,5970000,4.0,4.0,1,right,MISS C. Anthony driving Layup - blocked,"[1630175, 1630165]",1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,0.51,Missed,,,,,,,,,,,,,,,,,Hayes,1630165.0,
613,PT05M44.00S,2022-01-29T02:15:54.3Z,4,REGULAR,block,,[],1630165,,,1610612753,111,89,2022-01-29T02:15:58Z,5980000,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M42.00S,2022-01-29T02:15:56.3Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,111,89,2022-01-29T02:16:36Z,5990000,,,0,,C. Anthony REBOUND (Off:1 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,612.0,,,,,,,,,5.0,4.0,1.0,,,,,,,
615,PT05M41.00S,2022-01-29T02:16:00.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,90.75229960578186,51.9607843137255,1610612753,113,89,2022-01-29T02:16:51Z,6000000,10.0,34.0,1,right,C. Anthony putback Layup (10 PTS),[1630175],1610612753.0,ORL,putback,,,Anthony,C. Anthony,,,,,3.58,Made,,,,,,10.0,,,,,,,,,,,,,
616,PT05M28.00S,2022-01-29T02:16:09.4Z,4,REGULAR,3pt,Jump Shot,[],1630180,30.436925098554536,30.392156862745097,1610612765,113,89,2022-01-29T02:16:19Z,6010000,98.0,234.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
617,PT05M28.00S,2022-01-29T02:16:09.4Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,113,89,2022-01-29T02:16:19Z,6020000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,616.0,,,,,,,,,3.0,3.0,0.0,,,,,,,
618,PT05M15.00S,2022-01-29T02:16:23.2Z,4,REGULAR,3pt,Jump Shot,[],1630175,69.59592641261499,69.6078431372549,1610612753,113,89,2022-01-29T02:16:28Z,6030000,98.0,233.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
619,PT05M14.00S,2022-01-29T02:16:24.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,113,89,2022-01-29T02:16:28Z,6040000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,,
620,PT05M14.00S,2022-01-29T02:16:30.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,113,89,2022-01-29T02:16:30Z,6050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M08.00S,2022-01-29T02:16:37.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628402,10.068988173455978,35.53921568627451,1610612765,113,91,2022-01-29T02:40:08Z,6060000,72.0,42.0,1,left,F. Jackson 8' driving floating bank Jump Shot (12 PTS) (K. Hayes 5 AST),"[1628402, 1630165]",1610612765.0,DET,driving floating bank,,,Jackson,F. Jackson,,,,,8.37,Made,,,,,,12.0,K. Hayes,1630165.0,5.0,,,,,,,,,,
623,PT05M08.00S,2022-01-29T02:16:48.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,113,91,2022-01-29T02:16:48Z,6080000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M51.00S,2022-01-29T02:19:44.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,94.03745072273325,57.107843137254896,1610612753,115,91,2022-01-29T02:19:49Z,6090000,36.0,4.0,1,right,M. Bamba Layup (18 PTS) (C. Anthony 8 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,3.57,Made,,,,,,18.0,C. Anthony,1630175.0,8.0,,,,,,,,,,
626,PT04M35.00S,2022-01-29T02:20:00.6Z,4,REGULAR,3pt,Jump Shot,[],1630165,26.49474375821288,83.33333333333334,1610612765,115,91,2022-01-29T02:20:05Z,6110000,-167.0,197.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
627,PT04M32.00S,2022-01-29T02:20:03.6Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,115,91,2022-01-29T02:20:05Z,6120000,,,0,,C. Okeke REBOUND (Off:0 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,626.0,,,,,,,,,5.0,5.0,0.0,,,,,,,
628,PT04M18.00S,2022-01-29T02:20:17.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.5407358738502,45.588235294117645,1610612753,115,91,2022-01-29T02:20:47Z,6130000,-22.0,27.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 1630165]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.49,Missed,,,,,,,,,,,,,,,,,Hayes,1630165.0,
629,PT04M18.00S,2022-01-29T02:20:17.9Z,4,REGULAR,block,,[],1630165,,,1610612753,115,91,2022-01-29T02:20:30Z,6140000,,,0,,K. Hayes BLOCK (2 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M15.00S,2022-01-29T02:20:20.9Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,115,91,2022-01-29T02:20:30Z,6150000,,,0,,K. Hayes REBOUND (Off:0 Def:6),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,628.0,,,,,,,,,6.0,6.0,0.0,,,,,,,
631,PT04M10.00S,2022-01-29T02:20:26.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630191,7.966491458607096,45.34313725490196,1610612765,115,93,2022-01-29T02:20:59Z,6160000,23.0,22.0,1,left,I. Stewart running Layup (4 PTS) (K. Hayes 6 AST),"[1630191, 1630165]",1610612765.0,DET,running,,,Stewart,I. Stewart,,,,,3.23,Made,,,,,,4.0,K. Hayes,1630165.0,6.0,,,,,,,,,,
633,PT03M54.00S,2022-01-29T02:20:44.3Z,4,REGULAR,turnover,traveling,[],203082,,,1610612753,115,93,2022-01-29T02:20:52Z,6180000,,,0,,T. Ross traveling TURNOVER (1 TO),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,1627964.0,1.0,,,,,,,,,,,,,,,,
634,PT03M41.00S,2022-01-29T02:21:05.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,8.229303547963205,49.754901960784316,1610612765,115,95,2022-01-29T02:21:11Z,6190000,1.0,25.0,1,left,C. Cunningham driving Layup (6 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.49,Made,,,,,,6.0,,,,,,,,,,,,,
635,PT03M21.00S,2022-01-29T02:21:26.5Z,4,REGULAR,foul,personal,[],1630180,,,1610612753,115,95,2022-01-29T02:21:33Z,6200000,,,0,,S. Bey personal FOUL (2 PF),"[1630180, 1630175]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,1628951.0,,,,,,,,,,,2.0,0.0,Anthony,1630175.0,,,
637,PT03M21.00S,2022-01-29T02:21:33.2Z,4,REGULAR,substitution,out,[],1630165,,,1610612753,115,95,2022-01-29T02:21:39Z,6220000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M21.00S,2022-01-29T02:21:33.2Z,4,REGULAR,substitution,in,[],1630240,,,1610612753,115,95,2022-01-29T02:21:39Z,6230000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M21.00S,2022-01-29T02:21:47.8Z,4,REGULAR,substitution,out,[],1630532,,,1610612753,115,95,2022-01-29T02:22:08Z,6240000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M21.00S,2022-01-29T02:21:47.8Z,4,REGULAR,substitution,out,[],203082,,,1610612753,115,95,2022-01-29T02:22:08Z,6250000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M21.00S,2022-01-29T02:21:47.8Z,4,REGULAR,substitution,in,[],1629649,,,1610612753,115,95,2022-01-29T02:22:08Z,6260000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M21.00S,2022-01-29T02:21:47.8Z,4,REGULAR,substitution,in,[],1629678,,,1610612753,115,95,2022-01-29T02:22:08Z,6270000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M07.00S,2022-01-29T02:22:27.8Z,4,REGULAR,2pt,Jump Shot,[],1630175,91.67214191852825,33.82352941176471,1610612753,117,95,2022-01-29T02:22:35Z,6280000,-81.0,26.0,1,right,C. Anthony 8' floating Jump Shot (12 PTS) (C. Okeke 2 AST),"[1630175, 1629643]",1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,8.49,Made,,,,,,12.0,C. Okeke,1629643.0,2.0,,,,,,,,,,
645,PT02M51.00S,2022-01-29T02:22:43.3Z,4,REGULAR,3pt,Jump Shot,[],1628402,32.802233902759525,32.84313725490196,1610612765,117,95,2022-01-29T02:22:49Z,6300000,86.0,256.0,1,left,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
