actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
447,PT01M34.00S,2022-01-31T01:41:46.6Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,84,83,2022-01-31T01:41:50Z,4370000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M34.00S,2022-01-31T01:42:01.8Z,3,REGULAR,freethrow,2 of 2,[],1629643,,,1610612753,85,83,2022-01-31T01:42:01Z,4380000,,,0,,C. Okeke Free Throw 2 of 2 (14 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
449,PT01M28.00S,2022-01-31T01:42:10.6Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,85,83,2022-01-31T01:42:15Z,4390000,,,0,,L. Doncic lost ball TURNOVER (5 TO),"[1629029, 1629643]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,5.0,Okeke,1629643.0,,,,,,,
450,PT01M28.00S,2022-01-31T01:42:10.6Z,3,REGULAR,steal,,[],1629643,,,1610612753,85,83,2022-01-31T01:42:13Z,4400000,,,0,,C. Okeke STEAL (3 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M24.00S,2022-01-31T01:42:14.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629643,90.75229960578186,52.20588235294118,1610612753,87,83,2022-01-31T01:42:20Z,4410000,11.0,34.0,1,right,C. Okeke driving DUNK (16 PTS),[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,3.61,Made,16.0,,,,,,,,,,,,,,,,,,
452,PT01M04.00S,2022-01-31T01:42:35.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,22.421156373193167,90.19607843137256,1610612742,87,83,2022-01-31T01:42:43Z,4420000,-201.0,158.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
453,PT01M02.00S,2022-01-31T01:42:37.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,87,83,2022-01-31T01:42:43Z,4430000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,452.0,,,,,,,,,,,,,,
454,PT01M02.00S,2022-01-31T01:42:44.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,87,83,2022-01-31T01:42:44Z,4440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M55.20S,2022-01-31T01:42:59.6Z,3,REGULAR,turnover,out-of-bounds,[],203493,,,1610612742,87,83,2022-01-31T01:43:06Z,4450000,,,0,,R. Bullock lost ball out-of-bounds TURNOVER (2 TO),[203493],1610612742.0,DAL,lost ball,,,Bullock,R. Bullock,,,,,,,,,,,,,,,202049.0,2.0,,,,,,,,,
456,PT00M43.40S,2022-01-31T01:43:19.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,92.72339027595268,44.85294117647059,1610612753,89,83,2022-01-31T01:43:25Z,4460000,-26.0,16.0,1,right,M. Wagner running Layup (8 PTS) (T. Ross 2 AST),"[1629021, 203082]",1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,3.02,Made,8.0,T. Ross,203082.0,2.0,,,,,,,,,,,,,,,
458,PT00M31.00S,2022-01-31T01:43:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.046649145860711,38.970588235294116,1610612742,89,85,2022-01-31T01:43:39Z,4480000,55.0,14.0,1,left,L. Doncic driving finger roll Layup (28 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,5.68,Made,28.0,,,,,,,,,,,,,,,,,,
459,PT00M17.80S,2022-01-31T01:43:51.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,89.43823915900131,47.794117647058826,1610612753,91,85,2022-01-31T01:44:45Z,4490000,-11.0,47.0,1,right,M. Wagner cutting DUNK (10 PTS) (T. Ross 3 AST),"[1629021, 203082]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,4.81,Made,10.0,T. Ross,203082.0,3.0,,,,,,,,,,,,,,,
461,PT00M04.10S,2022-01-31T01:44:09.4Z,3,REGULAR,3pt,Jump Shot,[],203493,9.149145860709593,2.450980392156863,1610612742,91,88,2022-01-31T01:44:14Z,4510000,238.0,34.0,1,left,R. Bullock 24' 3PT  (7 PTS) (J. Green 3 AST),"[203493, 1630182]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,24.0,Made,7.0,J. Green,1630182.0,3.0,,,,,,,,,,,,,,,
463,PT00M00.00S,2022-01-31T01:44:19.0Z,3,REGULAR,3pt,Jump Shot,[],1630591,74.19513797634691,86.27450980392157,1610612753,91,88,2022-01-31T01:44:24Z,4530000,181.0,190.0,1,right,MISS J. Suggs 26' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
464,PT00M00.00S,2022-01-31T01:44:19.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,91,88,2022-01-31T01:44:24Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,463.0,,,,,,,,,,,,,,
465,PT00M00.00S,2022-01-31T01:44:28.8Z,3,REGULAR,period,end,[],0,,,1610612753,91,88,2022-01-31T01:44:28Z,4550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2022-01-31T01:44:58.4Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612753,91,88,2022-01-31T01:46:53Z,4560000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2022-01-31T01:44:58.4Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612753,91,88,2022-01-31T01:46:53Z,4570000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-01-31T01:47:10.4Z,4,REGULAR,period,start,[],0,,,1610612753,91,88,2022-01-31T01:47:10Z,4580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT11M43.00S,2022-01-31T01:47:26.5Z,4,REGULAR,3pt,Jump Shot,[],1629643,85.89027595269383,95.58823529411765,1610612753,94,88,2022-01-31T01:47:34Z,4590000,228.0,80.0,1,right,C. Okeke 24' 3PT  (19 PTS) (M. Wagner 2 AST),"[1629643, 1629021]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.16,Made,19.0,M. Wagner,1629021.0,2.0,,,,,,,,,,,,,,,
472,PT11M25.00S,2022-01-31T01:47:44.9Z,4,REGULAR,3pt,Jump Shot,[],203493,12.565703022339028,95.83333333333334,1610612742,94,88,2022-01-31T01:47:49Z,4610000,-229.0,66.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.84,Missed,,,,,,,,,,,,,,,,,,,
473,PT11M20.00S,2022-01-31T01:47:49.9Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,94,88,2022-01-31T01:47:49Z,4620000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,472.0,2.0,2.0,0.0,,,,,,,,,,,
474,PT11M15.00S,2022-01-31T01:47:54.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629021,91.27792378449409,46.568627450980394,1610612753,96,88,2022-01-31T01:48:02Z,4630000,-17.0,29.0,1,right,M. Wagner driving DUNK (12 PTS) (T. Ross 4 AST),"[1629021, 203082]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,3.41,Made,12.0,T. Ross,203082.0,4.0,,,,,,,,,,,,,,,
476,PT11M01.00S,2022-01-31T01:48:12.2Z,4,REGULAR,foul,personal,[],1629021,,,1610612742,96,88,2022-01-31T01:48:18Z,4650000,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 1628973]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Brunson,1628973.0,,,
478,PT10M49.00S,2022-01-31T01:48:36.5Z,4,REGULAR,3pt,Jump Shot,[],203493,10.5946123521682,94.85294117647058,1610612742,96,88,2022-01-31T01:48:41Z,4670000,-224.0,47.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
479,PT10M46.00S,2022-01-31T01:48:39.5Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,96,88,2022-01-31T01:48:41Z,4680000,,,0,,M. Wagner REBOUND (Off:1 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,478.0,4.0,3.0,1.0,,,,,,,,,,,
480,PT10M33.00S,2022-01-31T01:48:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629643,93.51182654402102,2.450980392156863,1610612753,96,88,2022-01-31T01:48:57Z,4690000,-238.0,8.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.79,Missed,,,,,,,,,,,,,,,,,,,
481,PT10M29.00S,2022-01-31T01:48:56.2Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,96,88,2022-01-31T01:48:57Z,4700000,,,0,,R. Bullock REBOUND (Off:0 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,480.0,5.0,5.0,0.0,,,,,,,,,,,
482,PT10M23.00S,2022-01-31T01:49:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.440867279894875,39.950980392156865,1610612742,96,90,2022-01-31T01:49:07Z,4710000,50.0,17.0,1,left,J. Brunson driving Layup (15 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,5.31,Made,15.0,,,,,,,,,,,,,,,,,,
483,PT10M09.00S,2022-01-31T01:49:26.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,96,90,2022-01-31T01:49:26Z,4720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M09.00S,2022-01-31T01:49:28.6Z,4,REGULAR,substitution,out,[],1628467,,,1610612753,96,90,2022-01-31T02:06:54Z,4730000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M09.00S,2022-01-31T01:49:28.6Z,4,REGULAR,substitution,in,[],203939,,,1610612753,96,90,2022-01-31T02:06:54Z,4735000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT10M09.00S,2022-01-31T01:49:28.6Z,4,REGULAR,substitution,out,[],203504,,,1610612753,96,90,2022-01-31T02:09:52Z,4737500,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT10M09.00S,2022-01-31T01:49:28.6Z,4,REGULAR,substitution,in,[],1627827,,,1610612753,96,90,2022-01-31T02:09:52Z,4738750,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M09.00S,2022-01-31T01:49:30.5Z,4,REGULAR,turnover,out-of-bounds,[],203082,,,1610612753,96,90,2022-01-31T01:49:45Z,4740000,,,0,,T. Ross lost ball out-of-bounds TURNOVER (3 TO),[203082],1610612753.0,ORL,lost ball,,,Ross,T. Ross,,,,,,,,,,,,,,,202049.0,3.0,,,,,,,,,
486,PT09M55.00S,2022-01-31T01:49:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,11.12023653088042,57.107843137254896,1610612742,96,90,2022-01-31T01:50:06Z,4750000,-36.0,52.0,1,left,MISS J. Brunson 6' driving Layup,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,6.3,Missed,,,,,,,,,,,,,,,,,,,
487,PT09M54.00S,2022-01-31T01:49:56.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,96,90,2022-01-31T01:50:06Z,4760000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,
488,PT09M54.00S,2022-01-31T01:50:05.8Z,4,REGULAR,foul,personal,[],203939,,,1610612753,96,90,2022-01-31T02:38:32Z,4770000,,,0,,D. Powell loose ball personal FOUL (4 PF),"[203939, 203082]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,,,,,,,,,,,1363.0,,,,4.0,0.0,Ross,203082.0,,,
490,PT09M46.00S,2022-01-31T01:50:31.2Z,4,REGULAR,3pt,Jump Shot,[],1629643,90.48948751642575,2.2058823529411766,1610612753,96,90,2022-01-31T01:50:36Z,4790000,-239.0,37.0,1,right,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
491,PT09M43.00S,2022-01-31T01:50:34.2Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,96,90,2022-01-31T01:50:36Z,4800000,,,0,,J. Brunson REBOUND (Off:2 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,490.0,4.0,2.0,2.0,,,,,,,,,,,
492,PT09M29.00S,2022-01-31T01:50:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,11.908672798948752,50.49019607843137,1610612742,96,92,2022-01-31T01:50:52Z,4810000,-2.0,59.0,1,left,J. Green driving floating Jump Shot (11 PTS),[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,5.95,Made,11.0,,,,,,,,,,,,,,,,,,
493,PT09M05.00S,2022-01-31T01:51:11.2Z,4,REGULAR,3pt,Jump Shot,[],203082,70.38436268068331,81.12745098039215,1610612753,96,92,2022-01-31T01:51:17Z,4820000,156.0,226.0,1,right,MISS T. Ross 27' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
494,PT09M00.00S,2022-01-31T01:51:16.2Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,96,92,2022-01-31T01:51:17Z,4830000,,,0,,C. Okeke REBOUND (Off:3 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,493.0,5.0,2.0,3.0,,,,,,,,,,,
495,PT08M59.00S,2022-01-31T01:51:18.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203914,91.5407358738502,45.83333333333333,1610612753,98,92,2022-01-31T01:51:26Z,4840000,-21.0,27.0,1,right,G. Harris driving Layup (10 PTS) (C. Okeke 3 AST),"[203914, 1629643]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,3.41,Made,10.0,C. Okeke,1629643.0,3.0,,,,,,,,,,,,,,,
497,PT08M41.00S,2022-01-31T01:51:35.4Z,4,REGULAR,2pt,Jump Shot,[],1630182,22.158344283837057,26.715686274509803,1610612742,98,92,2022-01-31T01:51:40Z,4860000,116.0,156.0,1,left,MISS J. Green 19' pullup Shot,[1630182],1610612742.0,DAL,pullup,,,Green,J. Green,,,,,19.45,Missed,,,,,,,,,,,,,,,,,,,
498,PT08M38.00S,2022-01-31T01:51:38.4Z,4,REGULAR,rebound,defensive,[],203914,,,1610612753,98,92,2022-01-31T01:51:40Z,4870000,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,497.0,1.0,1.0,0.0,,,,,,,,,,,
499,PT08M26.00S,2022-01-31T01:51:50.8Z,4,REGULAR,turnover,bad pass,[],203082,,,1610612753,98,92,2022-01-31T02:10:52Z,4880000,,,0,,T. Ross bad pass TURNOVER (4 TO),"[203082, 203493]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,4.0,Bullock,203493.0,,,,,,,
500,PT08M26.00S,2022-01-31T01:51:50.8Z,4,REGULAR,steal,,[],203493,,,1610612742,98,92,2022-01-31T01:51:52Z,4890000,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M23.00S,2022-01-31T01:51:57.0Z,4,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,98,92,2022-01-31T01:52:17Z,4900000,,,0,,D. Powell bad pass out-of-bounds TURNOVER (3 TO),[203939],1610612742.0,DAL,bad pass,,,Powell,D. Powell,,,,,,,,,,,,,,,202049.0,3.0,,,,,,,,,
503,PT08M23.00S,2022-01-31T01:52:10.3Z,4,REGULAR,substitution,out,[],203493,,,1610612753,98,92,2022-01-31T01:52:17Z,4920000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M23.00S,2022-01-31T01:52:10.3Z,4,REGULAR,substitution,in,[],1629029,,,1610612753,98,92,2022-01-31T01:52:17Z,4940000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M06.00S,2022-01-31T01:52:35.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629021,92.19776609724047,48.529411764705884,1610612753,100,92,2022-01-31T01:52:40Z,4970000,-7.0,21.0,1,right,M. Wagner cutting DUNK (14 PTS) (C. Okeke 4 AST),"[1629021, 1629643]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,2.21,Made,14.0,C. Okeke,1629643.0,4.0,,,,,,,,,,,,,,,
510,PT07M48.00S,2022-01-31T01:52:55.4Z,4,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612742,100,92,2022-01-31T01:53:14Z,4990000,,,0,,J. Suggs shooting personal FOUL (4 PF) (Powell 2 FT),"[1630591, 203939]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1363.0,,,,4.0,0.0,Powell,203939.0,,,
512,PT07M48.00S,2022-01-31T01:53:28.7Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,100,93,2022-01-31T01:53:28Z,5010000,,,0,,D. Powell Free Throw 1 of 2 (7 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
513,PT07M48.00S,2022-01-31T01:53:47.2Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,100,94,2022-01-31T01:53:47Z,5020000,,,0,,D. Powell Free Throw 2 of 2 (8 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
514,PT07M33.00S,2022-01-31T01:54:05.2Z,4,REGULAR,3pt,Jump Shot,[],1629021,72.7496714848883,82.59803921568627,1610612753,100,94,2022-01-31T01:54:09Z,5030000,163.0,204.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
515,PT07M29.00S,2022-01-31T01:54:09.2Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,100,94,2022-01-31T01:54:09Z,5040000,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,514.0,3.0,2.0,1.0,,,,,,,,,,,
516,PT07M22.00S,2022-01-31T01:54:15.2Z,4,REGULAR,3pt,Jump Shot,[],1629029,33.065045992115635,63.725490196078425,1610612742,100,97,2022-01-31T01:54:19Z,5050000,-69.0,258.0,1,left,L. Doncic 26' 3PT pullup (31 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,26.73,Made,31.0,,,,,,,,,,,,,,,,,,
517,PT07M07.00S,2022-01-31T01:54:36.2Z,4,REGULAR,foul,offensive,[],1629021,,,1610612753,100,97,2022-01-31T01:54:48Z,5060000,,,0,,M. Wagner charge offensive FOUL (2 PF),"[1629021, 1630182]",1610612753.0,ORL,charge,,,Wagner,M. Wagner,,,,,,,,,,,,,,,1363.0,,,,2.0,0.0,Green,1630182.0,,,
519,PT07M07.00S,2022-01-31T01:54:36.2Z,4,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,100,97,2022-01-31T01:54:36Z,5080000,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,1363.0,1.0,,,,,,,,,
520,PT07M07.00S,2022-01-31T01:54:46.3Z,4,REGULAR,substitution,out,[],1629643,,,1610612742,100,97,2022-01-31T01:55:03Z,5090000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M07.00S,2022-01-31T01:54:46.3Z,4,REGULAR,substitution,out,[],1629021,,,1610612742,100,97,2022-01-31T01:55:03Z,5100000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M07.00S,2022-01-31T01:54:46.3Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,100,97,2022-01-31T01:55:03Z,5110000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M07.00S,2022-01-31T01:54:46.3Z,4,REGULAR,substitution,out,[],203939,,,1610612742,100,97,2022-01-31T01:55:03Z,5120000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M07.00S,2022-01-31T01:54:46.3Z,4,REGULAR,substitution,in,[],1628976,,,1610612742,100,97,2022-01-31T01:55:03Z,5130000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M07.00S,2022-01-31T01:54:46.3Z,4,REGULAR,substitution,in,[],1630532,,,1610612742,100,97,2022-01-31T01:55:03Z,5140000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M07.00S,2022-01-31T01:54:46.3Z,4,REGULAR,substitution,in,[],203493,,,1610612742,100,97,2022-01-31T01:55:03Z,5150000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M07.00S,2022-01-31T01:54:46.3Z,4,REGULAR,substitution,in,[],1627737,,,1610612742,100,97,2022-01-31T01:55:03Z,5160000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M56.00S,2022-01-31T01:55:16.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627737,8.886333771353483,48.529411764705884,1610612742,100,99,2022-01-31T02:14:51Z,5170000,7.0,31.0,1,left,M. Chriss alley-oop Layup (12 PTS) (L. Doncic 11 AST),"[1627737, 1629029]",1610612742.0,DAL,alley-oop,,,Chriss,M. Chriss,,,,,3.19,Made,12.0,L. Doncic,1629029.0,11.0,,,,,,,,,,,,,,,
530,PT06M56.00S,2022-01-31T01:55:23.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,100,99,2022-01-31T01:55:23Z,5190000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M41.00S,2022-01-31T01:58:26.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,38.970588235294116,1610612753,102,99,2022-01-31T01:58:32Z,5200000,-55.0,18.0,1,right,F. Wagner driving Layup (14 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,5.81,Made,14.0,,,,,,,,,,,,,,,,,,
532,PT06M25.00S,2022-01-31T01:58:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.046649145860711,54.41176470588235,1610612742,102,101,2022-01-31T01:58:48Z,5210000,-22.0,14.0,1,left,L. Doncic driving finger roll Layup (33 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,2.6,Made,33.0,,,,,,,,,,,,,,,,,,
533,PT06M06.00S,2022-01-31T01:59:00.9Z,4,REGULAR,turnover,bad pass,[],1630532,,,1610612753,102,101,2022-01-31T01:59:04Z,5220000,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 1629029]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,2.0,Doncic,1629029.0,,,,,,,
534,PT06M06.00S,2022-01-31T01:59:00.9Z,4,REGULAR,steal,,[],1629029,,,1610612742,102,101,2022-01-31T01:59:02Z,5230000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT06M03.00S,2022-01-31T01:59:05.7Z,4,REGULAR,foul,personal,[],1630532,,,1610612742,102,101,2022-01-31T02:00:29Z,5240000,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 1629029]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,1363.0,,,,3.0,0.0,Doncic,1629029.0,,,
537,PT06M03.00S,2022-01-31T01:59:12.6Z,4,REGULAR,substitution,out,[],203914,,,1610612742,102,101,2022-01-31T01:59:15Z,5260000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M03.00S,2022-01-31T01:59:12.6Z,4,REGULAR,substitution,in,[],1630175,,,1610612742,102,101,2022-01-31T01:59:15Z,5270000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
