actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
268,PT03M41.00S,2022-01-10T02:55:27.9Z,2,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612758,42,30,2022-01-10T02:55:39Z,2650000,,,0,,B. Hield step out-of-bounds TURNOVER (1 TO),[1627741],1610612758.0,SAC,step,,,Hield,B. Hield,,,,,1627963.0,1.0,,,,,,,,,,,,,,,,,,,
269,PT03M24.00S,2022-01-10T02:55:53.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203463,83.78777923784494,3.431372549019608,1610612757,42,30,2022-01-10T02:55:59Z,2660000,-233.0,100.0,1,right,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,25.33,Missed,,,,,,,,,,,,,
270,PT03M21.00S,2022-01-10T02:55:56.3Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,42,30,2022-01-10T02:55:59Z,2670000,,,0,,A. Len REBOUND (Off:1 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,269.0,4.0,3.0,1.0,,,,,,,,,
271,PT03M16.00S,2022-01-10T02:56:01.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,27.808804204993432,80.63725490196079,1610612758,42,33,2022-01-10T02:56:12Z,2680000,-153.0,209.0,1,left,T. Haliburton 25' 3PT running pullup (10 PTS),[1630169],1610612758.0,SAC,running pullup,,,Haliburton,T. Haliburton,,,,,,,,,,,25.91,Made,,,,,10.0,,,,,,,,
272,PT03M01.00S,2022-01-10T02:56:16.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,69.33311432325887,72.54901960784314,1610612757,45,33,2022-01-10T02:56:23Z,2690000,113.0,236.0,1,right,A. Simons 26' 3PT  (11 PTS) (B. McLemore 2 AST),"[1629014, 203463]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,26.13,Made,,,,,11.0,B. McLemore,203463.0,2.0,,,,,
274,PT02M56.00S,2022-01-10T02:56:26.0Z,2,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612758,45,33,2022-01-10T02:56:35Z,2710000,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (1 TO),[1630169],1610612758.0,SAC,bad pass,,,Haliburton,T. Haliburton,,,,,1629183.0,1.0,,,,,,,,,,,,,,,,,,,
275,PT02M56.00S,2022-01-10T02:56:28.4Z,2,REGULAR,substitution,out,[],203463,,,1610612757,45,33,2022-01-10T02:56:33Z,2720000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M56.00S,2022-01-10T02:56:28.4Z,2,REGULAR,substitution,in,[],1628372,,,1610612757,45,33,2022-01-10T02:56:33Z,2730000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M42.00S,2022-01-10T02:57:04.8Z,2,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,45,33,2022-01-10T02:57:20Z,2740000,,,0,,J. Nurkic lost ball out-of-bounds TURNOVER (2 TO),[203994],1610612757.0,POR,lost ball,,,Nurkic,J. Nurkic,,,,,1627963.0,2.0,,,,,,,,,,,,,,,,,,,
278,PT02M42.00S,2022-01-10T02:57:06.8Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,45,33,2022-01-10T02:57:10Z,2750000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M42.00S,2022-01-10T02:57:06.8Z,2,REGULAR,substitution,in,[],1628963,,,1610612758,45,33,2022-01-10T02:57:10Z,2760000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M27.00S,2022-01-10T02:57:33.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,13.87976346911958,30.14705882352941,1610612758,45,35,2022-01-10T02:57:36Z,2770000,99.0,78.0,1,left,D. Fox 12' fadeaway Jump Shot (9 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,,,,,,,12.63,Made,,,,,9.0,,,,,,,,
281,PT02M15.00S,2022-01-10T02:57:45.1Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,45,35,2022-01-10T02:57:48Z,2780000,,,0,,A. Simons lost ball TURNOVER (3 TO),"[1629014, 203084]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,3.0,,,,,,,,,,,,,,,,,Barnes,203084.0,
282,PT02M15.00S,2022-01-10T02:57:45.1Z,2,REGULAR,steal,,[],203084,,,1610612758,45,35,2022-01-10T02:57:46Z,2790000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M13.00S,2022-01-10T02:57:49.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,45,35,2022-01-10T02:57:49Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M03.00S,2022-01-10T02:58:15.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628963,12.828515111695138,41.66666666666667,1610612758,45,35,2022-01-10T02:58:18Z,2810000,42.0,68.0,1,left,MISS M. Bagley III 7' pullup Shot - blocked,"[1628963, 203496]",1610612758.0,SAC,pullup,,,Bagley III,M. Bagley III,,,,,,,,,,,7.99,Missed,,,,,,,,,Covington,203496.0,,,
285,PT02M03.00S,2022-01-10T02:58:15.2Z,2,REGULAR,block,,[],203496,,,1610612758,45,35,2022-01-10T02:58:16Z,2820000,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M01.00S,2022-01-10T02:58:17.2Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,45,35,2022-01-10T02:58:18Z,2830000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,284.0,4.0,4.0,0.0,,,,,,,,,
287,PT01M49.00S,2022-01-10T02:58:32.6Z,2,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612757,45,35,2022-01-10T02:58:59Z,2840000,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Simons 2 FT),"[1630169, 1629014]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,1627963.0,,1.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,
289,PT01M49.00S,2022-01-10T02:59:04.8Z,2,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,46,35,2022-01-10T02:59:04Z,2860000,,,0,,A. Simons Free Throw 1 of 2 (12 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
290,PT01M49.00S,2022-01-10T02:59:19.3Z,2,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,47,35,2022-01-10T02:59:19Z,2870000,,,0,,A. Simons Free Throw 2 of 2 (13 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
291,PT01M39.00S,2022-01-10T02:59:30.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203458,6.389618922470433,48.77450980392157,1610612758,47,37,2022-01-10T03:04:53Z,2880000,6.0,8.0,1,left,A. Len cutting DUNK (8 PTS) (T. Haliburton 4 AST),"[203458, 1630169]",1610612758.0,SAC,cutting,,,Len,A. Len,,,,,,,,,,,0.97,Made,,,,,8.0,T. Haliburton,1630169.0,4.0,,,,,
293,PT01M26.00S,2022-01-10T02:59:45.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203458,,,1610612757,47,37,2022-01-10T02:59:50Z,2900000,,,0,,A. Len personal FOUL (2 PF) (Nurkic 2 FT),"[203458, 203994]",1610612758.0,SAC,,,,Len,A. Len,,,,,1627963.0,,2.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
295,PT01M26.00S,2022-01-10T03:00:10.1Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,47,37,2022-01-10T03:00:10Z,2920000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,Missed,,,,,,,,,,,,,
296,PT01M26.00S,2022-01-10T03:00:10.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,47,37,2022-01-10T03:00:10Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,,
297,PT01M26.00S,2022-01-10T03:00:20.7Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,48,37,2022-01-10T03:00:20Z,2940000,,,0,,J. Nurkic Free Throw 2 of 2 (5 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
298,PT01M12.00S,2022-01-10T03:00:34.8Z,2,REGULAR,3pt,Jump Shot,[],1628368,7.046649145860711,95.09803921568627,1610612758,48,37,2022-01-10T03:00:38Z,2950000,-225.0,14.0,1,left,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,22.59,Missed,,,,,,,,,,,,,
299,PT01M09.00S,2022-01-10T03:00:37.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,48,37,2022-01-10T03:00:38Z,2960000,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,298.0,8.0,6.0,2.0,,,,,,,,,
300,PT01M01.00S,2022-01-10T03:00:47.4Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203084,,,1610612757,48,37,2022-01-10T03:00:59Z,2970000,,,0,,H. Barnes shooting personal FOUL (1 PF) (Covington 3 FT),"[203084, 203496]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,1629183.0,,1.0,0.0,Covington,203496.0,,,,,,,,,,,,,,,
302,PT01M01.00S,2022-01-10T03:01:10.6Z,2,REGULAR,freethrow,1 of 3,[],203496,,,1610612757,49,37,2022-01-10T03:01:10Z,2990000,,,0,,R. Covington Free Throw 1 of 3 (3 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
303,PT01M01.00S,2022-01-10T03:01:25.5Z,2,REGULAR,freethrow,2 of 3,[],203496,,,1610612757,50,37,2022-01-10T03:01:25Z,3000000,,,0,,R. Covington Free Throw 2 of 3 (4 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
304,PT01M01.00S,2022-01-10T03:01:40.9Z,2,REGULAR,freethrow,3 of 3,[],203496,,,1610612757,51,37,2022-01-10T03:01:40Z,3010000,,,0,,R. Covington Free Throw 3 of 3 (5 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
305,PT00M43.60S,2022-01-10T03:02:01.5Z,2,REGULAR,3pt,Jump Shot,[],203084,11.383048620236531,3.431372549019608,1610612758,51,40,2022-01-10T03:02:05Z,3020000,233.0,55.0,1,left,H. Barnes 3PT  (5 PTS) (T. Haliburton 5 AST),"[203084, 1630169]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,23.91,Made,,,,,5.0,T. Haliburton,1630169.0,5.0,,,,,
307,PT00M30.10S,2022-01-10T03:02:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629642,77.87450722733246,89.4607843137255,1610612757,51,40,2022-01-10T03:02:26Z,3040000,197.0,155.0,1,right,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,25.12,Missed,,,,,,,,,,,,,
308,PT00M27.40S,2022-01-10T03:02:23.6Z,2,REGULAR,rebound,offensive,[],1628372,,,1610612757,51,40,2022-01-10T03:02:26Z,3050000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:0),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,307.0,1.0,0.0,1.0,,,,,,,,,
309,PT00M24.80S,2022-01-10T03:02:26.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.9060446780552,51.71568627450981,1610612757,53,40,2022-01-10T03:02:38Z,3060000,9.0,5.0,1,right,J. Nurkic Layup (7 PTS) (D. Smith Jr. 2 AST),"[203994, 1628372]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,0.98,Made,,,,,7.0,D. Smith Jr.,1628372.0,2.0,,,,,
311,PT00M01.80S,2022-01-10T03:02:51.7Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612758,53,40,2022-01-10T03:02:55Z,3080000,,,0,,D. Fox lost ball TURNOVER (3 TO),"[1628368, 1628372]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,3.0,,,,,,,,,,,,,,,,,Smith Jr.,1628372.0,
312,PT00M01.80S,2022-01-10T03:02:51.7Z,2,REGULAR,steal,,[],1628372,,,1610612757,53,40,2022-01-10T03:02:53Z,3090000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2022-01-10T03:02:54.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628372,54.8784494086728,65.93137254901961,1610612757,53,40,2022-01-10T03:03:04Z,3100000,80.0,372.0,1,right,MISS D. Smith Jr. 38' running pullup 3PT,[1628372],1610612757.0,POR,running pullup,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,38.01,Missed,,,,,,,,,,,,,
314,PT00M00.00S,2022-01-10T03:02:56.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,53,40,2022-01-10T03:02:56Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,,
315,PT00M00.00S,2022-01-10T03:02:57.5Z,2,REGULAR,period,end,[],0,,,1610612757,53,40,2022-01-10T03:02:57Z,3120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-01-10T03:17:07.5Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612757,53,40,2022-01-10T03:17:56Z,3130000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-01-10T03:17:07.5Z,3,REGULAR,substitution,in,['startperiod'],203463,,,1610612757,53,40,2022-01-10T03:17:56Z,3140000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-01-10T03:18:23.6Z,3,REGULAR,period,start,[],0,,,1610612758,53,40,2022-01-10T03:18:23Z,3150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M39.00S,2022-01-10T03:18:44.3Z,3,REGULAR,3pt,Jump Shot,[],203084,84.31340341655716,94.6078431372549,1610612758,53,40,2022-01-10T03:18:48Z,3160000,223.0,95.0,1,right,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,24.24,Missed,,,,,,,,,,,,,
320,PT11M35.00S,2022-01-10T03:18:48.3Z,3,REGULAR,rebound,offensive,[],203458,,,1610612758,53,40,2022-01-10T03:18:48Z,3170000,,,0,,A. Len REBOUND (Off:2 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,319.0,5.0,3.0,2.0,,,,,,,,,
321,PT11M27.00S,2022-01-10T03:18:56.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203458,88.25558475689881,50.49019607843137,1610612758,53,42,2022-01-10T03:18:59Z,3180000,2.0,58.0,1,right,A. Len driving Hook (10 PTS) (H. Barnes 1 AST),"[203458, 203084]",1610612758.0,SAC,driving,,,Len,A. Len,,,,,,,,,,,5.8,Made,,,,,10.0,H. Barnes,203084.0,1.0,,,,,
323,PT11M09.00S,2022-01-10T03:19:13.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.777266754270697,49.26470588235294,1610612757,55,42,2022-01-10T03:19:17Z,3200000,4.0,58.0,1,left,J. Nurkic turnaround Hook (9 PTS) (A. Simons 4 AST),"[203994, 1629014]",1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,,,,,,,5.83,Made,,,,,9.0,A. Simons,1629014.0,4.0,,,,,
325,PT10M52.00S,2022-01-10T03:19:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,83.52496714848883,37.99019607843137,1610612758,55,44,2022-01-10T03:19:33Z,3220000,-60.0,102.0,1,right,M. Bagley III 11' driving floating Jump Shot (2 PTS) (T. Haliburton 6 AST),"[1628963, 1630169]",1610612758.0,SAC,driving floating,,,Bagley III,M. Bagley III,,,,,,,,,,,11.87,Made,,,,,2.0,T. Haliburton,1630169.0,6.0,,,,,
327,PT10M33.00S,2022-01-10T03:19:49.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,17.0335085413929,35.78431372549019,1610612757,55,44,2022-01-10T03:19:56Z,3240000,71.0,108.0,1,left,MISS A. Simons 12' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,,,,,,,12.9,Missed,,,,,,,,,,,,,
328,PT10M31.00S,2022-01-10T03:19:51.6Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,55,44,2022-01-10T03:19:56Z,3250000,,,0,,A. Len REBOUND (Off:2 Def:4),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,327.0,6.0,4.0,2.0,,,,,,,,,
329,PT10M22.00S,2022-01-10T03:20:00.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,84.70762155059133,40.931372549019606,1610612758,55,44,2022-01-10T03:49:29Z,3260000,-45.0,91.0,1,right,MISS M. Bagley III 10' fadeaway Shot,[1628963],1610612758.0,SAC,fadeaway,,,Bagley III,M. Bagley III,,,,,,,,,,,10.18,Missed,,,,,,,,,,,,,
330,PT10M18.00S,2022-01-10T03:20:04.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,55,44,2022-01-10T03:20:05Z,3270000,,,0,,J. Nurkic REBOUND (Off:2 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,329.0,9.0,7.0,2.0,,,,,,,,,
331,PT09M59.00S,2022-01-10T03:20:23.2Z,3,REGULAR,3pt,Jump Shot,[],1629642,32.14520367936925,46.81372549019608,1610612757,58,44,2022-01-10T03:20:27Z,3280000,16.0,250.0,1,left,N. Little 25' 3PT  (10 PTS) (J. Nurkic 4 AST),"[1629642, 203994]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,25.02,Made,,,,,10.0,J. Nurkic,203994.0,4.0,,,,,
333,PT09M48.00S,2022-01-10T03:20:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,91.93495400788436,34.80392156862745,1610612758,58,46,2022-01-10T03:20:39Z,3300000,-76.0,23.0,1,right,M. Bagley III 7' floating Jump Shot (4 PTS) (T. Haliburton 7 AST),"[1628963, 1630169]",1610612758.0,SAC,floating,,,Bagley III,M. Bagley III,,,,,,,,,,,7.95,Made,,,,,4.0,T. Haliburton,1630169.0,7.0,,,,,
335,PT09M21.00S,2022-01-10T03:21:01.1Z,3,REGULAR,2pt,Jump Shot,[],203463,18.610381077529567,23.52941176470588,1610612757,60,46,2022-01-10T03:21:04Z,3320000,132.0,122.0,1,left,B. McLemore 18' step back Jump Shot (13 PTS) (J. Nurkic 5 AST),"[203463, 203994]",1610612757.0,POR,step back,,,McLemore,B. McLemore,,,,,,,,,,,18.03,Made,,,,,13.0,J. Nurkic,203994.0,5.0,,,,,
337,PT09M08.00S,2022-01-10T03:21:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,65.91655716162943,20.588235294117645,1610612758,60,46,2022-01-10T03:21:19Z,3340000,-147.0,268.0,1,right,MISS T. Haliburton 30' pullup 3PT,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,,,,,,,30.56,Missed,,,,,,,,,,,,,
338,PT09M05.00S,2022-01-10T03:21:18.1Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,60,46,2022-01-10T03:21:19Z,3350000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,337.0,5.0,5.0,0.0,,,,,,,,,
339,PT08M56.00S,2022-01-10T03:21:27.6Z,3,REGULAR,3pt,Jump Shot,[],203496,32.013797634691194,62.99019607843137,1610612757,60,46,2022-01-10T03:21:31Z,3360000,-65.0,248.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,25.68,Missed,,,,,,,,,,,,,
340,PT08M52.00S,2022-01-10T03:21:31.6Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,60,46,2022-01-10T03:21:31Z,3370000,,,0,,A. Len REBOUND (Off:2 Def:5),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,339.0,7.0,5.0,2.0,,,,,,,,,
341,PT08M48.00S,2022-01-10T03:21:37.2Z,3,REGULAR,foul,personal,[],203463,,,1610612758,60,46,2022-01-10T03:21:46Z,3380000,,,0,,B. McLemore personal FOUL (4 PF),"[203463, 1630169]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,1627963.0,,4.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
343,PT08M48.00S,2022-01-10T03:21:55.4Z,3,REGULAR,substitution,out,[],203463,,,1610612758,60,46,2022-01-10T03:22:02Z,3400000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT08M48.00S,2022-01-10T03:21:55.4Z,3,REGULAR,substitution,in,[],1629604,,,1610612758,60,46,2022-01-10T03:22:02Z,3410000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT08M35.00S,2022-01-10T03:22:21.0Z,3,REGULAR,2pt,Jump Shot,[],1630169,78.9257555847569,58.82352941176471,1610612758,60,48,2022-01-10T03:22:24Z,3420000,44.0,146.0,1,right,T. Haliburton 15' driving floating Jump Shot (12 PTS),[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,,,,,,15.21,Made,,,,,12.0,,,,,,,,
346,PT08M16.00S,2022-01-10T03:22:40.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,26.10052562417871,84.55882352941177,1610612757,63,48,2022-01-10T03:22:43Z,3430000,-173.0,193.0,1,left,A. Simons 25' 3PT pullup (16 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,,25.89,Made,,,,,16.0,,,,,,,,
347,PT08M09.00S,2022-01-10T03:22:48.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,93.51182654402102,60.78431372549019,1610612758,63,50,2022-01-10T03:24:40Z,3440000,54.0,8.0,1,right,H. Barnes driving floating Jump Shot (7 PTS) (T. Haliburton 8 AST),"[203084, 1630169]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,,,,,,,5.46,Made,,,,,7.0,T. Haliburton,1630169.0,8.0,,,,,
349,PT08M09.00S,2022-01-10T03:22:51.2Z,3,REGULAR,foul,personal,['1freethrow'],1629642,,,1610612758,63,50,2022-01-10T03:23:02Z,3460000,,,0,,N. Little shooting personal FOUL (2 PF) (Barnes 1 FT),"[1629642, 203084]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,2004.0,,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
351,PT08M09.00S,2022-01-10T03:23:17.6Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,63,51,2022-01-10T03:23:17Z,3480000,,,0,,H. Barnes Free Throw 1 of 1 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
352,PT07M49.00S,2022-01-10T03:23:39.0Z,3,REGULAR,3pt,Jump Shot,[],1629014,10.988830486202366,4.411764705882353,1610612757,63,51,2022-01-10T03:49:47Z,3490000,228.0,51.0,1,left,MISS A. Simons step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,,,,,,,23.35,Missed,,,,,,,,,,,,,
353,PT07M45.00S,2022-01-10T03:23:43.0Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,63,51,2022-01-10T03:23:43Z,3500000,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,352.0,5.0,4.0,1.0,,,,,,,,,
354,PT07M40.00S,2022-01-10T03:23:49.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203458,94.69448094612353,46.32352941176471,1610612758,63,51,2022-01-10T03:25:00Z,3510000,-18.0,-3.0,1,right,MISS A. Len running alley-oop DUNK,[203458],1610612758.0,SAC,running alley-oop,,,Len,A. Len,,,,,,,,,,,1.86,Missed,,,,,,,,,,,,,
355,PT07M40.00S,2022-01-10T03:23:49.0Z,3,REGULAR,rebound,offensive,[],203458,,,1610612758,63,51,2022-01-10T03:25:00Z,3520000,,,0,,A. Len REBOUND (Off:3 Def:5),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,354.0,8.0,5.0,3.0,,,,,,,,,
356,PT07M40.00S,2022-01-10T03:23:51.2Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612758,63,51,2022-01-10T03:24:10Z,3530000,,,0,,R. Covington shooting personal FOUL (2 PF) (Len 2 FT),"[203496, 203458]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,1627963.0,,2.0,0.0,Len,203458.0,,,,,,,,,,,,,,,
358,PT07M40.00S,2022-01-10T03:24:22.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203458,,,1610612758,63,52,2022-01-10T03:24:22Z,3550000,,,0,,A. Len Free Throw 1 of 2 (11 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
