actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
266,PT05M02.00S,2021-10-21T02:58:23.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202684,7.30946123521682,59.55882352941176,1610612758,35,41,2021-10-21T02:58:27Z,2630000,-48.0,16.0,1,left,MISS T. Thompson turnaround Hook,[202684],1610612758.0,SAC,turnaround,,,Thompson,T. Thompson,,,,,5.05,Missed,,,,,,,,,,,,,,,,,,,
267,PT04M59.00S,2021-10-21T02:58:25.6Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,35,41,2021-10-21T02:58:25Z,2640000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,,,,
268,PT04M55.00S,2021-10-21T02:58:30.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,93.51182654402102,48.28431372549019,1610612757,35,41,2021-10-21T02:58:37Z,2650000,-9.0,8.0,1,right,MISS N. Powell running Layup,[1626181],1610612757.0,POR,running,,,Powell,N. Powell,,,,,1.21,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M52.00S,2021-10-21T02:58:33.1Z,2,REGULAR,rebound,defensive,[],202684,,,1610612758,35,41,2021-10-21T02:58:37Z,2660000,,,0,,T. Thompson REBOUND (Off:1 Def:4),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,268.0,5.0,4.0,1.0,,,,,,,,,,,,,
270,PT04M48.00S,2021-10-21T02:58:40.4Z,2,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612758,35,41,2021-10-21T02:58:53Z,2670000,,,0,,L. Nance Jr. shooting personal FOUL (2 PF) (Barnes 2 FT),"[1626204, 203084]",1610612757.0,POR,shooting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,202007.0,,,,2.0,0.0,Barnes,203084.0,
272,PT04M48.00S,2021-10-21T02:59:05.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203084,,,1610612758,35,42,2021-10-21T02:59:05Z,2690000,,,0,,H. Barnes Free Throw 1 of 2 (4 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
273,PT04M48.00S,2021-10-21T02:59:23.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203084,,,1610612758,35,43,2021-10-21T02:59:23Z,2700000,,,0,,H. Barnes Free Throw 2 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
274,PT04M36.00S,2021-10-21T02:59:38.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,87.59855453350855,55.88235294117647,1610612757,37,43,2021-10-21T02:59:42Z,2710000,29.0,64.0,1,right,A. Simons 7' driving floating Jump Shot (6 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,7.05,Made,,,,,,,6.0,,,,,,,,,,,,
275,PT04M26.00S,2021-10-21T02:59:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.821944809461236,53.18627450980392,1610612758,37,45,2021-10-21T02:59:51Z,2720000,-16.0,115.0,1,left,D. Fox 11' driving floating Jump Shot (12 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,11.61,Made,,,,,,,12.0,,,,,,,,,,,,
276,PT04M17.00S,2021-10-21T02:59:57.9Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628368,,,1610612757,37,45,2021-10-21T03:00:05Z,2730000,,,0,,D. Fox shooting personal FOUL (2 PF) (Lillard 3 FT),"[1628368, 203081]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Lillard,203081.0,
278,PT04M17.00S,2021-10-21T03:00:29.5Z,2,REGULAR,freethrow,1 of 3,[],203081,,,1610612757,37,45,2021-10-21T03:00:29Z,2750000,,,0,,MISS D. Lillard Free Throw 1 of 3,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
279,PT04M17.00S,2021-10-21T03:00:29.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,37,45,2021-10-21T03:00:29Z,2760000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,
280,PT04M17.00S,2021-10-21T03:00:43.9Z,2,REGULAR,freethrow,2 of 3,[],203081,,,1610612757,38,45,2021-10-21T03:00:43Z,2770000,,,0,,D. Lillard Free Throw 2 of 3 (7 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
281,PT04M17.00S,2021-10-21T03:00:44.7Z,2,REGULAR,substitution,out,[],203994,,,1610612757,38,45,2021-10-21T03:01:02Z,2780000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M17.00S,2021-10-21T03:00:44.7Z,2,REGULAR,substitution,out,[],202684,,,1610612757,38,45,2021-10-21T03:01:02Z,2790000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M17.00S,2021-10-21T03:00:44.7Z,2,REGULAR,substitution,in,[],203469,,,1610612757,38,45,2021-10-21T03:01:02Z,2800000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M17.00S,2021-10-21T03:00:44.7Z,2,REGULAR,substitution,in,[],1626158,,,1610612757,38,45,2021-10-21T03:01:02Z,2810000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M17.00S,2021-10-21T03:01:04.4Z,2,REGULAR,freethrow,3 of 3,[],203081,,,1610612757,39,45,2021-10-21T03:01:04Z,2820000,,,0,,D. Lillard Free Throw 3 of 3 (8 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
286,PT04M02.00S,2021-10-21T03:01:17.2Z,2,REGULAR,turnover,lost ball,[],1626158,,,1610612758,39,45,2021-10-21T03:01:21Z,2830000,,,0,,R. Holmes lost ball TURNOVER (1 TO),"[1626158, 203469]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,1.0,Zeller,203469.0,,,,,
287,PT04M02.00S,2021-10-21T03:01:17.2Z,2,REGULAR,steal,,[],203469,,,1610612757,39,45,2021-10-21T03:01:19Z,2840000,,,0,,C. Zeller STEAL (1 STL),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M57.00S,2021-10-21T03:01:28.1Z,2,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612757,39,45,2021-10-21T03:09:58Z,2855000,,,0,,N. Powell step out-of-bounds TURNOVER (1 TO),[1626181],1610612757.0,POR,step,,,Powell,N. Powell,,,,,,,,,,,,,,,,,202007.0,1.0,,,,,,,
356,PT03M57.00S,2021-10-21T03:01:33.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612758,39,45,2021-10-21T03:19:06Z,2862500,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,Out of Bounds - Overturn Call
290,PT03M40.00S,2021-10-21T03:01:39.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626158,19.004599211563733,44.6078431372549,1610612758,39,47,2021-10-21T03:09:58Z,2870000,27.0,126.0,1,left,R. Holmes 12' floating Jump Shot (7 PTS) (T. Haliburton 3 AST),"[1626158, 1630169]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,12.9,Made,,,,,,,7.0,T. Haliburton,1630169.0,3.0,,,,,,,,,
292,PT03M23.00S,2021-10-21T03:01:57.1Z,2,REGULAR,turnover,bad pass,[],1626204,,,1610612757,39,47,2021-10-21T03:02:00Z,2890000,,,0,,L. Nance Jr. bad pass TURNOVER (1 TO),"[1626204, 203084]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,1.0,Barnes,203084.0,,,,,
293,PT03M23.00S,2021-10-21T03:01:57.1Z,2,REGULAR,steal,,[],203084,,,1610612758,39,47,2021-10-21T03:01:58Z,2900000,,,0,,H. Barnes STEAL (2 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT03M19.00S,2021-10-21T03:02:53.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,39,47,2021-10-21T03:15:46Z,2906250,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT03M19.00S,2021-10-21T03:03:21.2Z,2,REGULAR,foul,personal,"['2freethrow', 'inpenalty']",1626204,,,1610612758,39,47,2021-10-21T03:18:14Z,2909375,,,0,,L. Nance Jr. shooting personal FOUL (3 PF) (Barnes 2 FT),"[1626204, 203084]",1610612757.0,POR,shooting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,202007.0,,,,3.0,0.0,Barnes,203084.0,
299,PT03M19.00S,2021-10-21T03:03:49.3Z,2,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",203084,,,1610612758,39,48,2021-10-21T03:23:12Z,2912500,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
304,PT03M19.00S,2021-10-21T03:03:49.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203084,,,1610612758,39,49,2021-10-21T03:23:12Z,2918750,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
300,PT03M19.00S,2021-10-21T03:04:12.2Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,39,49,2021-10-21T03:05:12Z,2960000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M19.00S,2021-10-21T03:04:12.2Z,2,REGULAR,substitution,out,[],1626204,,,1610612757,39,49,2021-10-21T03:05:12Z,2970000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M19.00S,2021-10-21T03:04:12.2Z,2,REGULAR,substitution,in,[],203468,,,1610612757,39,49,2021-10-21T03:05:12Z,2980000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M19.00S,2021-10-21T03:04:12.2Z,2,REGULAR,substitution,in,[],203496,,,1610612757,39,49,2021-10-21T03:05:12Z,2990000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M06.00S,2021-10-21T03:05:21.0Z,2,REGULAR,3pt,Jump Shot,[],203081,72.35545335085413,80.88235294117648,1610612757,39,49,2021-10-21T03:05:25Z,3000000,154.0,207.0,1,right,MISS D. Lillard 25' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
306,PT03M03.00S,2021-10-21T03:05:24.0Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,39,49,2021-10-21T03:05:25Z,3010000,,,0,,R. Holmes REBOUND (Off:2 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,305.0,7.0,5.0,2.0,,,,,,,,,,,,,
307,PT02M55.00S,2021-10-21T03:05:34.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612758,39,49,2021-10-21T03:05:56Z,3020000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Barnes 2 FT),"[203468, 203084]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Barnes,203084.0,
309,PT02M55.00S,2021-10-21T03:05:57.8Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,39,49,2021-10-21T03:05:57Z,3040000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
310,PT02M55.00S,2021-10-21T03:05:57.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,39,49,2021-10-21T03:05:57Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,
311,PT02M55.00S,2021-10-21T03:06:11.5Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,39,50,2021-10-21T03:06:11Z,3060000,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
312,PT02M43.00S,2021-10-21T03:06:25.3Z,2,REGULAR,3pt,Jump Shot,[],203468,67.62483574244416,19.607843137254903,1610612757,42,50,2021-10-21T03:06:29Z,3070000,-152.0,252.0,1,right,C. McCollum 29' 3PT  (14 PTS) (D. Lillard 7 AST),"[203468, 203081]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,29.41,Made,,,,,,,14.0,D. Lillard,203081.0,7.0,,,,,,,,,
313,PT02M26.00S,2021-10-21T03:06:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,5.995400788436268,51.225490196078425,1610612758,42,52,2021-10-21T03:06:58Z,3080000,-6.0,4.0,1,left,R. Holmes driving Layup (9 PTS) (T. Haliburton 4 AST),"[1626158, 1630169]",1610612758.0,SAC,driving,,,Holmes,R. Holmes,,,,,0.72,Made,,,,,,,9.0,T. Haliburton,1630169.0,4.0,,,,,,,,,
314,PT02M26.00S,2021-10-21T03:06:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203081,,,1610612758,42,52,2021-10-21T03:06:55Z,3090000,,,0,,D. Lillard shooting personal FOUL (1 PF) (Holmes 1 FT),"[203081, 1626158]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Holmes,1626158.0,
316,PT02M26.00S,2021-10-21T03:07:08.4Z,2,REGULAR,freethrow,1 of 1,[],1626158,,,1610612758,42,53,2021-10-21T03:07:08Z,3110000,,,0,,R. Holmes Free Throw 1 of 1 (10 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
318,PT02M09.00S,2021-10-21T03:07:25.8Z,2,REGULAR,3pt,Jump Shot,[],203496,93.64323258869908,96.07843137254902,1610612757,45,53,2021-10-21T03:07:32Z,3120000,230.0,7.0,1,right,R. Covington 3PT  (6 PTS) (C. Zeller 1 AST),"[203496, 203469]",1610612757.0,POR,,,,Covington,R. Covington,,,,,23.05,Made,,,,,,,6.0,C. Zeller,203469.0,1.0,,,,,,,,,
320,PT01M57.00S,2021-10-21T03:07:44.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612758,45,53,2021-10-21T03:07:56Z,3140000,,,0,,D. Lillard shooting personal FOUL (2 PF) (Fox 2 FT),"[203081, 1628368]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,202007.0,,,,2.0,0.0,Fox,1628368.0,
322,PT01M57.00S,2021-10-21T03:08:07.6Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,45,53,2021-10-21T03:08:07Z,3160000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
323,PT01M57.00S,2021-10-21T03:08:07.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,45,53,2021-10-21T03:08:07Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,,,,
324,PT01M57.00S,2021-10-21T03:08:21.4Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,45,54,2021-10-21T03:08:21Z,3180000,,,0,,D. Fox Free Throw 2 of 2 (13 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
325,PT01M44.00S,2021-10-21T03:08:35.7Z,2,REGULAR,turnover,bad pass,[],203496,,,1610612757,45,54,2021-10-21T03:08:38Z,3190000,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 1630169]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,
326,PT01M44.00S,2021-10-21T03:08:35.7Z,2,REGULAR,steal,,[],1630169,,,1610612758,45,54,2021-10-21T03:08:37Z,3200000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M35.00S,2021-10-21T03:08:45.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,27.283180026281208,17.401960784313726,1610612758,45,54,2021-10-21T03:08:49Z,3210000,163.0,204.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
328,PT01M30.00S,2021-10-21T03:08:50.2Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612758,45,54,2021-10-21T03:08:49Z,3220000,,,0,,R. Holmes REBOUND (Off:3 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,327.0,8.0,5.0,3.0,,,,,,,,,,,,,
329,PT01M30.00S,2021-10-21T03:08:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626158,5.590000152587891,50.0,1610612758,45,56,2021-10-21T03:08:48Z,3230000,0.0,0.0,1,left,R. Holmes tip Layup (12 PTS),[1626158],1610612758.0,SAC,tip,,,Holmes,R. Holmes,,,,,0.0,Made,,,,,,,12.0,,,,,,,,,,,,
330,PT01M21.00S,2021-10-21T03:08:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.03745072273325,49.50980392156863,1610612757,47,56,2021-10-21T03:09:02Z,3240000,-2.0,4.0,1,right,D. Lillard driving Layup (10 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.43,Made,,,,,,,10.0,,,,,,,,,,,,
331,PT01M13.00S,2021-10-21T03:09:08.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612758,47,56,2021-10-21T03:09:26Z,3250000,,,0,,N. Powell shooting personal FOUL (2 PF) (Fox 2 FT),"[1626181, 1628368]",1610612757.0,POR,shooting,,,Powell,N. Powell,,,,,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Fox,1628368.0,
333,PT01M13.00S,2021-10-21T03:09:39.8Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,47,57,2021-10-21T03:09:55Z,3270000,,,0,,D. Fox Free Throw 1 of 2 (14 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
334,PT01M13.00S,2021-10-21T03:09:39.8Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,47,57,2021-10-21T03:09:55Z,3280000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
335,PT01M10.00S,2021-10-21T03:09:42.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,47,57,2021-10-21T03:09:55Z,3290000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,334.0,2.0,2.0,0.0,,,,,,,,,,,,,
337,PT00M56.50S,2021-10-21T03:10:09.5Z,2,REGULAR,2pt,Jump Shot,[],1626181,92.32917214191852,32.1078431372549,1610612757,49,57,2021-10-21T03:10:19Z,3300000,-89.0,20.0,1,right,N. Powell 9' floating Jump Shot (4 PTS),[1626181],1610612757.0,POR,floating,,,Powell,N. Powell,,,,,9.16,Made,,,,,,,4.0,,,,,,,,,,,,
338,PT00M37.90S,2021-10-21T03:10:36.1Z,2,REGULAR,3pt,Jump Shot,[],1627741,8.09789750328515,4.166666666666666,1610612758,49,60,2021-10-21T03:10:41Z,3310000,229.0,24.0,1,left,B. Hield 3PT pullup (9 PTS) (D. Fox 1 AST),"[1627741, 1628368]",1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,23.04,Made,,,,,,,9.0,D. Fox,1628368.0,1.0,,,,,,,,,
340,PT00M31.90S,2021-10-21T03:10:45.6Z,2,REGULAR,2pt,Jump Shot,[],203468,89.70105124835742,77.69607843137256,1610612757,49,60,2021-10-21T03:10:52Z,3330000,138.0,44.0,1,right,MISS C. McCollum 14' step back Shot,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,14.54,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M29.30S,2021-10-21T03:10:48.2Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,49,60,2021-10-21T03:10:52Z,3340000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,340.0,4.0,4.0,0.0,,,,,,,,,,,,,
342,PT00M10.40S,2021-10-21T03:11:08.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612758,49,60,2021-10-21T03:11:15Z,3350000,,,0,,C. McCollum personal FOUL (3 PF) (Fox 2 FT),"[203468, 1628368]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,1627963.0,,,,3.0,0.0,Fox,1628368.0,
344,PT00M10.40S,2021-10-21T03:11:38.8Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,49,61,2021-10-21T03:11:38Z,3370000,,,0,,D. Fox Free Throw 1 of 2 (15 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
345,PT00M10.40S,2021-10-21T03:11:39.6Z,2,REGULAR,substitution,out,[],203468,,,1610612758,49,61,2021-10-21T03:11:44Z,3380000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M10.40S,2021-10-21T03:11:39.6Z,2,REGULAR,substitution,in,[],1629014,,,1610612758,49,61,2021-10-21T03:11:44Z,3390000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M10.40S,2021-10-21T03:11:56.6Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,49,62,2021-10-21T03:11:56Z,3400000,,,0,,D. Fox Free Throw 2 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
348,PT00M00.00S,2021-10-21T03:12:10.9Z,2,REGULAR,3pt,Jump Shot,[],203496,67.36202365308804,35.049019607843135,1610612757,49,62,2021-10-21T03:12:15Z,3410000,-75.0,254.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
349,PT00M00.00S,2021-10-21T03:12:10.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,49,62,2021-10-21T03:12:15Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,348.0,,,,,,,,,,,,,,,,
350,PT00M00.00S,2021-10-21T03:12:16.2Z,2,REGULAR,period,end,[],0,,,1610612757,49,62,2021-10-21T03:12:16Z,3430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-10-21T03:26:44.6Z,3,REGULAR,substitution,out,['startperiod'],203469,,,1610612757,49,62,2021-10-21T03:27:28Z,3440000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2021-10-21T03:26:44.6Z,3,REGULAR,substitution,out,['startperiod'],1629014,,,1610612757,49,62,2021-10-21T03:27:28Z,3450000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2021-10-21T03:26:44.6Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612757,49,62,2021-10-21T03:27:28Z,3460000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2021-10-21T03:26:44.6Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612757,49,62,2021-10-21T03:27:28Z,3470000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2021-10-21T03:26:44.6Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,49,62,2021-10-21T03:27:28Z,3480000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2021-10-21T03:26:44.6Z,3,REGULAR,substitution,in,['startperiod'],203090,,,1610612757,49,62,2021-10-21T03:27:28Z,3490000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2021-10-21T03:27:32.9Z,3,REGULAR,period,start,[],0,,,1610612758,49,62,2021-10-21T03:27:32Z,3500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
