actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
459,PT02M03.00S,2022-01-06T04:49:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629657,94.56307490144546,47.794117647058826,1610612748,73,81,2022-01-06T04:49:16Z,4570000,-11.0,-1.0,1,right,K. Guy driving reverse Layup (7 PTS),[1629657],1610612748.0,MIA,driving reverse,,,Guy,K. Guy,,,,,,,,1.11,Made,,,,,,,7.0,,,,,,,,
460,PT01M38.00S,2022-01-06T04:49:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,6.652431011826544,53.67647058823529,1610612757,73,81,2022-01-06T04:49:38Z,4580000,-18.0,10.0,1,left,MISS L. Nance Jr. driving reverse Layup,[1626204],1610612757.0,POR,driving reverse,,,Nance Jr.,L. Nance Jr.,,,,,,,,2.09,Missed,,,,,,,,,,,,,,,
461,PT01M36.00S,2022-01-06T04:49:36.6Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,73,81,2022-01-06T04:49:38Z,4590000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,460.0,3.0,3.0,0.0,,,,,,,,,,,
462,PT01M31.00S,2022-01-06T04:49:40.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629312,75.24638633377135,12.254901960784313,1610612748,73,81,2022-01-06T04:49:45Z,4600000,-189.0,180.0,1,right,MISS H. Highsmith 26' running 3PT,[1629312],1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,,,,26.09,Missed,,,,,,,,,,,,,,,
463,PT01M29.00S,2022-01-06T04:49:42.4Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,73,81,2022-01-06T04:49:45Z,4610000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,462.0,4.0,3.0,1.0,,,,,,,,,,,
464,PT01M08.00S,2022-01-06T04:50:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,6.783837056504599,49.50980392156863,1610612757,75,81,2022-01-06T04:50:16Z,4620000,2.0,11.0,1,left,R. Covington cutting Layup (7 PTS) (A. Simons 5 AST),"[203496, 1629014]",1610612757.0,POR,cutting,,,Covington,R. Covington,,,,,,,,1.16,Made,,,,,,,7.0,A. Simons,1629014.0,5.0,,,,,
466,PT01M06.00S,2022-01-06T04:50:12.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612748,75,81,2022-01-06T04:50:17Z,4640000,,,0,,L. Nance Jr. take personal FOUL (1 PF) (Guy 2 FT),"[1626204, 1629657]",1610612757.0,POR,take,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Guy,1629657.0
468,PT01M06.00S,2022-01-06T04:50:41.3Z,3,REGULAR,freethrow,1 of 2,[],1629657,,,1610612748,75,82,2022-01-06T04:50:41Z,4660000,,,0,,K. Guy Free Throw 1 of 2 (8 PTS),[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
469,PT01M06.00S,2022-01-06T04:50:41.9Z,3,REGULAR,substitution,out,[],1626204,,,1610612748,75,82,2022-01-06T04:50:58Z,4670000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M06.00S,2022-01-06T04:50:41.9Z,3,REGULAR,substitution,out,[],200782,,,1610612748,75,82,2022-01-06T04:50:58Z,4680000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M06.00S,2022-01-06T04:50:41.9Z,3,REGULAR,substitution,in,[],1630570,,,1610612748,75,82,2022-01-06T04:50:58Z,4690000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M06.00S,2022-01-06T04:50:41.9Z,3,REGULAR,substitution,in,[],1629735,,,1610612748,75,82,2022-01-06T04:50:58Z,4700000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M06.00S,2022-01-06T04:50:59.0Z,3,REGULAR,freethrow,2 of 2,[],1629657,,,1610612748,75,83,2022-01-06T04:50:59Z,4710000,,,0,,K. Guy Free Throw 2 of 2 (9 PTS),[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
474,PT00M48.90S,2022-01-06T04:51:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,5.469776609724048,48.77450980392157,1610612757,75,83,2022-01-06T04:51:37Z,4720000,6.0,-1.0,1,left,MISS T. Watford Layup - blocked,"[1630570, 1629312]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,0.62,Missed,,,,,Highsmith,1629312.0,,,,,,,,,
475,PT00M48.90S,2022-01-06T04:51:22.3Z,3,REGULAR,block,,[],1629312,,,1610612757,75,83,2022-01-06T04:51:30Z,4730000,,,0,,H. Highsmith BLOCK (1 BLK),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M45.20S,2022-01-06T04:51:26.0Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,75,83,2022-01-06T04:51:27Z,4740000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,474.0,4.0,4.0,0.0,,,,,,,,,,,
477,PT00M41.20S,2022-01-06T04:51:30.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,68.9388961892247,19.362745098039216,1610612748,75,83,2022-01-06T04:51:37Z,4750000,-153.0,239.0,1,right,MISS D. Robinson 28' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,,,,28.43,Missed,,,,,,,,,,,,,,,
478,PT00M38.40S,2022-01-06T04:51:33.4Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,75,83,2022-01-06T04:51:33Z,4760000,,,0,,R. Covington REBOUND (Off:1 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,477.0,5.0,4.0,1.0,,,,,,,,,,,
479,PT00M33.50S,2022-01-06T04:51:40.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,34.773324572930356,56.127450980392155,1610612757,78,83,2022-01-06T04:51:48Z,4770000,-31.0,274.0,1,left,A. Simons 27' 3PT running pullup (24 PTS) (D. Smith Jr. 2 AST),"[1629014, 1628372]",1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,,,,27.61,Made,,,,,,,24.0,D. Smith Jr.,1628372.0,2.0,,,,,
481,PT00M18.00S,2022-01-06T04:51:59.7Z,3,REGULAR,turnover,out-of-bounds,[],1629657,,,1610612748,78,83,2022-01-06T04:52:18Z,4790000,,,0,,K. Guy bad pass out-of-bounds TURNOVER (2 TO),[1629657],1610612748.0,MIA,bad pass,,,Guy,K. Guy,,,,,2.0,,,,,,,,,,,,,,,1204.0,,,,
482,PT00M02.70S,2022-01-06T04:52:28.2Z,3,REGULAR,foul,personal,['2freethrow'],1629657,,,1610612757,78,83,2022-01-06T04:52:34Z,4800000,,,0,,K. Guy shooting personal FOUL (3 PF) (Simons 2 FT),"[1629657, 1629014]",1610612748.0,MIA,shooting,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,1363.0,3.0,0.0,Simons,1629014.0
484,PT00M02.70S,2022-01-06T04:52:55.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629014,,,1610612757,79,83,2022-01-06T04:52:55Z,4820000,,,0,,A. Simons Free Throw 1 of 2 (25 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,25.0,,,,,,,,
485,PT00M02.70S,2022-01-06T04:52:55.5Z,3,REGULAR,substitution,out,[],1629312,,,1610612757,79,83,2022-01-06T04:53:03Z,4830000,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M02.70S,2022-01-06T04:52:55.5Z,3,REGULAR,substitution,in,[],1629639,,,1610612757,79,83,2022-01-06T04:53:03Z,4840000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M02.70S,2022-01-06T04:53:19.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629014,,,1610612757,80,83,2022-01-06T04:53:19Z,4850000,,,0,,A. Simons Free Throw 2 of 2 (26 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,26.0,,,,,,,,
488,PT00M00.00S,2022-01-06T04:53:25.8Z,3,REGULAR,3pt,Jump Shot,[],1629639,56.586727989487514,86.27450980392157,1610612748,80,83,2022-01-06T04:53:30Z,4860000,181.0,356.0,1,right,MISS T. Herro 39' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,39.92,Missed,,,,,,,,,,,,,,,
489,PT00M00.00S,2022-01-06T04:53:28.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,80,83,2022-01-06T04:53:28Z,4870000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,
490,PT00M00.00S,2022-01-06T04:53:29.4Z,3,REGULAR,period,end,[],0,,,1610612748,80,83,2022-01-06T04:53:29Z,4880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-01-06T04:54:11.8Z,4,REGULAR,substitution,out,['startperiod'],1629014,,,1610612748,80,83,2022-01-06T04:55:59Z,4890000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-01-06T04:54:11.8Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,80,83,2022-01-06T04:55:59Z,4900000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-01-06T04:54:11.8Z,4,REGULAR,substitution,out,['startperiod'],1629735,,,1610612748,80,83,2022-01-06T04:55:59Z,4910000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-01-06T04:54:11.8Z,4,REGULAR,substitution,in,['startperiod'],1626181,,,1610612748,80,83,2022-01-06T04:55:59Z,4920000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-01-06T04:54:11.8Z,4,REGULAR,substitution,in,['startperiod'],1630209,,,1610612748,80,83,2022-01-06T04:55:59Z,4930000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-01-06T04:54:11.8Z,4,REGULAR,substitution,in,['startperiod'],1629312,,,1610612748,80,83,2022-01-06T04:55:59Z,4940000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-01-06T04:56:05.4Z,4,REGULAR,period,start,[],0,,,1610612748,80,83,2022-01-06T04:56:05Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M46.00S,2022-01-06T04:56:18.9Z,4,REGULAR,3pt,Jump Shot,[],1629130,66.5735873850197,25.0,1610612748,80,86,2022-01-06T04:56:40Z,4960000,-125.0,262.0,1,right,D. Robinson 29' 3PT  (12 PTS) (O. Yurtseven 3 AST),"[1629130, 1630209]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,29.0,Made,,,,,,,12.0,O. Yurtseven,1630209.0,3.0,,,,,
500,PT11M30.00S,2022-01-06T04:56:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.732588699080158,55.14705882352941,1610612757,82,86,2022-01-06T04:56:43Z,4980000,-26.0,1.0,1,left,N. Powell driving finger roll Layup (16 PTS),[1626181],1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,,,,2.57,Made,,,,,,,16.0,,,,,,,,
501,PT11M10.00S,2022-01-06T04:56:53.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,85.23324572930355,50.245098039215684,1610612748,82,88,2022-01-06T04:57:01Z,4990000,1.0,86.0,1,right,T. Herro 8' driving floating Jump Shot (10 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,8.63,Made,,,,,,,10.0,,,,,,,,
502,PT10M58.00S,2022-01-06T04:57:06.3Z,4,REGULAR,3pt,Jump Shot,[],1626181,30.305519053876477,26.47058823529412,1610612757,85,88,2022-01-06T04:57:10Z,5000000,118.0,232.0,1,left,N. Powell 26' 3PT pullup (19 PTS),[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,,,,26.05,Made,,,,,,,19.0,,,,,,,,
503,PT10M41.00S,2022-01-06T04:57:25.1Z,4,REGULAR,foul,personal,['2freethrow'],203463,,,1610612748,85,88,2022-01-06T04:57:32Z,5010000,,,0,,B. McLemore shooting personal FOUL (5 PF) (Herro 2 FT),"[203463, 1629639]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,1204.0,5.0,0.0,Herro,1629639.0
505,PT10M41.00S,2022-01-06T04:57:55.4Z,4,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,85,89,2022-01-06T04:57:55Z,5030000,,,0,,T. Herro Free Throw 1 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
506,PT10M41.00S,2022-01-06T04:58:02.2Z,4,REGULAR,substitution,out,[],203463,,,1610612748,85,89,2022-01-06T04:58:07Z,5040000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M41.00S,2022-01-06T04:58:02.2Z,4,REGULAR,substitution,in,[],1629642,,,1610612748,85,89,2022-01-06T04:58:07Z,5050000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M41.00S,2022-01-06T04:58:26.9Z,4,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,85,90,2022-01-06T04:58:26Z,5060000,,,0,,T. Herro Free Throw 2 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
509,PT10M29.00S,2022-01-06T04:58:44.3Z,4,REGULAR,3pt,Jump Shot,[],1629642,8.09789750328515,95.58823529411765,1610612757,88,90,2022-01-06T04:58:47Z,5070000,-228.0,24.0,1,left,N. Little 3PT  (5 PTS) (D. Smith Jr. 3 AST),"[1629642, 1628372]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,22.91,Made,,,,,,,5.0,D. Smith Jr.,1628372.0,3.0,,,,,
511,PT10M17.00S,2022-01-06T04:58:57.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.51839684625493,43.627450980392155,1610612748,88,90,2022-01-06T04:59:01Z,5090000,-32.0,55.0,1,right,MISS T. Herro 6' driving floating Shot - blocked,"[1629639, 1630570]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,6.39,Missed,,,,,Watford,1630570.0,,,,,,,,,
512,PT10M17.00S,2022-01-06T04:58:57.6Z,4,REGULAR,block,,[],1630570,,,1610612748,88,90,2022-01-06T04:58:59Z,5100000,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M14.00S,2022-01-06T04:59:00.6Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,88,90,2022-01-06T04:59:01Z,5110000,,,0,,R. Covington REBOUND (Off:1 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,511.0,6.0,5.0,1.0,,,,,,,,,,,
514,PT10M12.00S,2022-01-06T04:59:04.4Z,4,REGULAR,foul,personal,['2freethrow'],1629657,,,1610612757,88,90,2022-01-06T04:59:16Z,5120000,,,0,,K. Guy shooting personal FOUL (4 PF) (Watford 2 FT),"[1629657, 1630570]",1610612748.0,MIA,shooting,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Watford,1630570.0
516,PT10M12.00S,2022-01-06T04:59:31.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630570,,,1610612757,88,90,2022-01-06T05:00:24Z,5140000,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Missed,,,,,,,,,,,,,,,
517,PT10M12.00S,2022-01-06T04:59:31.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,88,90,2022-01-06T05:00:24Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,,
518,PT10M12.00S,2022-01-06T04:59:31.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630570,,,1610612757,88,90,2022-01-06T05:00:24Z,5160000,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Missed,,,,,,,,,,,,,,,
522,PT10M08.00S,2022-01-06T04:59:35.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,88,90,2022-01-06T05:00:24Z,5170000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,518.0,,,,,,,,,,,,,,
519,PT10M08.00S,2022-01-06T05:00:23.3Z,4,REGULAR,jumpball,recovered,[],1630209,,,1610612748,88,90,2022-01-06T05:00:23Z,5180000,,,0,,Jump Ball K. Guy vs. R. Covington: Tip to O. Yurtseven,"[1630209, 1629657, 203496]",1610612748.0,MIA,heldball,O. Yurtseven,1630209.0,Yurtseven,O. Yurtseven,Guy,1629657.0,Covington,203496.0,,,,,,,,,,,,,,,,,,,,
523,PT09M51.00S,2022-01-06T05:00:41.3Z,4,REGULAR,2pt,Jump Shot,[],1629130,93.24901445466492,85.5392156862745,1610612748,88,90,2022-01-06T05:00:45Z,5210000,178.0,11.0,1,right,MISS D. Robinson 17' step back Shot,[1629130],1610612748.0,MIA,step back,,,Robinson,D. Robinson,,,,,,,,17.8,Missed,,,,,,,,,,,,,,,
524,PT09M48.00S,2022-01-06T05:00:44.3Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,88,90,2022-01-06T05:00:45Z,5220000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,523.0,1.0,1.0,0.0,,,,,,,,,,,
525,PT09M41.00S,2022-01-06T05:00:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,5.206964520367937,49.26470588235294,1610612757,90,90,2022-01-06T05:00:54Z,5230000,4.0,-4.0,1,left,D. Smith Jr. driving Layup (3 PTS),[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,,,,0.52,Made,,,,,,,3.0,,,,,,,,
526,PT09M41.00S,2022-01-06T05:00:55.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,90,2022-01-06T05:00:55Z,5240000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M41.00S,2022-01-06T05:03:27.1Z,4,REGULAR,substitution,out,[],1629312,,,1610612748,90,90,2022-01-06T05:03:44Z,5250000,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M41.00S,2022-01-06T05:03:27.1Z,4,REGULAR,substitution,in,[],200782,,,1610612748,90,90,2022-01-06T05:03:44Z,5260000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M27.00S,2022-01-06T05:04:05.3Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612748,90,90,2022-01-06T05:04:18Z,5270000,,,0,,T. Watford shooting personal FOUL (2 PF) (Yurtseven 2 FT),"[1630570, 1630209]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Yurtseven,1630209.0
531,PT09M27.00S,2022-01-06T05:04:32.7Z,4,REGULAR,freethrow,1 of 2,[],1630209,,,1610612748,90,91,2022-01-06T05:04:56Z,5290000,,,0,,O. Yurtseven Free Throw 1 of 2 (9 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
532,PT09M27.00S,2022-01-06T05:04:33.4Z,4,REGULAR,substitution,out,[],1630570,,,1610612748,90,91,2022-01-06T05:04:38Z,5300000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M27.00S,2022-01-06T05:04:33.4Z,4,REGULAR,substitution,in,[],203994,,,1610612748,90,91,2022-01-06T05:04:38Z,5310000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M27.00S,2022-01-06T05:04:32.7Z,4,REGULAR,freethrow,2 of 2,[],1630209,,,1610612748,90,91,2022-01-06T05:04:56Z,5320000,,,0,,MISS O. Yurtseven Free Throw 2 of 2,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,Missed,,,,,,,,,,,,,,,
535,PT09M25.00S,2022-01-06T05:04:34.7Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,90,91,2022-01-06T05:04:56Z,5330000,,,0,,R. Covington REBOUND (Off:1 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,534.0,7.0,6.0,1.0,,,,,,,,,,,
536,PT09M11.00S,2022-01-06T05:05:09.3Z,4,REGULAR,3pt,Jump Shot,[],203496,5.601182654402102,94.36274509803921,1610612757,90,91,2022-01-06T05:05:13Z,5340000,-222.0,0.0,1,left,MISS R. Covington 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,22.18,Missed,,,,,,,,,,,,,,,
537,PT09M07.00S,2022-01-06T05:05:13.3Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,90,91,2022-01-06T05:05:13Z,5350000,,,0,,T. Herro REBOUND (Off:2 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,536.0,5.0,3.0,2.0,,,,,,,,,,,
538,PT08M50.00S,2022-01-06T05:05:29.2Z,4,REGULAR,2pt,Jump Shot,[],1629639,89.88173455978975,68.40533088235294,1610612748,90,91,2022-01-06T05:05:56Z,5360000,92.0,43.0,1,right,MISS T. Herro 10' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,10.14,Missed,,,,,,,,,,,,,,,
539,PT08M49.00S,2022-01-06T05:05:30.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,90,91,2022-01-06T05:05:34Z,5370000,,,0,,J. Nurkic REBOUND (Off:1 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,538.0,12.0,11.0,1.0,,,,,,,,,,,
540,PT08M48.00S,2022-01-06T05:05:38.2Z,4,REGULAR,foul,personal,[],200782,,,1610612757,90,91,2022-01-06T05:05:45Z,5380000,,,0,,P. Tucker take personal FOUL (3 PF),"[200782, 1628372]",1610612748.0,MIA,take,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,1627526.0,3.0,0.0,Smith Jr.,1628372.0
542,PT08M48.00S,2022-01-06T05:05:44.6Z,4,REGULAR,substitution,out,[],1628372,,,1610612757,90,91,2022-01-06T05:05:48Z,5400000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M48.00S,2022-01-06T05:05:44.6Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,90,91,2022-01-06T05:05:48Z,5410000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M48.00S,2022-01-06T05:05:54.9Z,4,REGULAR,substitution,out,[],1629657,,,1610612757,90,91,2022-01-06T05:05:59Z,5420000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M48.00S,2022-01-06T05:05:54.9Z,4,REGULAR,substitution,in,[],1628997,,,1610612757,90,91,2022-01-06T05:05:59Z,5430000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M27.00S,2022-01-06T05:06:27.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,9.280551905387648,50.245098039215684,1610612757,90,91,2022-01-06T05:06:31Z,5440000,-1.0,35.0,1,left,MISS N. Powell driving floating Shot,[1626181],1610612757.0,POR,driving floating,,,Powell,N. Powell,,,,,,,,3.47,Missed,,,,,,,,,,,,,,,
547,PT08M27.00S,2022-01-06T05:06:27.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,90,91,2022-01-06T05:06:31Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,
548,PT08M27.00S,2022-01-06T05:06:32.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,90,91,2022-01-06T05:07:23Z,5460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
