actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
274,PT04M54.00S,2021-12-18T03:58:35.3Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,68,40,2021-12-18T03:59:13Z,2710000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M45.00S,2021-12-18T03:59:22.0Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,68,40,2021-12-18T03:59:26Z,2720000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1626181]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,1.0,,,,,,,,,,,,,,Powell,1626181.0
276,PT04M45.00S,2021-12-18T03:59:22.0Z,2,REGULAR,steal,,[],1626181,,,1610612757,68,40,2021-12-18T03:59:24Z,2730000,,,0,,N. Powell STEAL (1 STL),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M41.00S,2021-12-18T03:59:25.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626181,72.22404730617609,13.480392156862745,1610612757,68,40,2021-12-18T03:59:33Z,2740000,-183.0,209.0,1,right,MISS N. Powell 27' running pullup 3PT,[1626181],1610612757.0,POR,running pullup,,,Powell,N. Powell,,,,,27.72,Missed,,,,,,,,,,,,,,,,,,
278,PT04M37.00S,2021-12-18T03:59:29.3Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,68,40,2021-12-18T03:59:33Z,2750000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,277.0,2.0,2.0,0.0,,,,,
279,PT04M33.00S,2021-12-18T03:59:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628998,6.258212877792378,50.245098039215684,1610612766,68,42,2021-12-18T03:59:40Z,2760000,-1.0,6.0,1,left,C. Martin running Layup (4 PTS) (T. Rozier 1 AST),"[1628998, 1626179]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,0.64,Made,4.0,,,,,,,,,,,,,T. Rozier,1626179.0,1.0,,
281,PT04M10.00S,2021-12-18T03:59:56.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,93.9060446780552,59.55882352941176,1610612757,70,42,2021-12-18T04:00:11Z,2780000,48.0,5.0,1,right,L. Nance Jr. turnaround Hook (6 PTS) (R. Covington 3 AST),"[1626204, 203496]",1610612757.0,POR,turnaround,,,Nance Jr.,L. Nance Jr.,,,,,4.8,Made,6.0,,,,,,,,,,,,,R. Covington,203496.0,3.0,,
283,PT03M54.00S,2021-12-18T04:00:15.3Z,2,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,70,42,2021-12-18T04:00:21Z,2800000,,,0,,P. Washington bad pass out-of-bounds TURNOVER (2 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,,,,1155.0,2.0,,,,,,,,,,,,,,,
284,PT03M41.00S,2021-12-18T04:00:33.8Z,2,REGULAR,turnover,traveling,[],203463,,,1610612757,70,42,2021-12-18T04:00:38Z,2810000,,,0,,B. McLemore traveling TURNOVER (1 TO),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,1155.0,1.0,,,,,,,,,,,,,,,
285,PT03M34.00S,2021-12-18T04:00:55.1Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612766,70,42,2021-12-18T04:01:06Z,2820000,,,0,,R. Covington shooting personal FOUL (1 PF) (Washington 2 FT),"[203496, 1629023]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,1155.0,,1.0,0.0,Washington,1629023.0,,,,,,,,,,,
287,PT03M34.00S,2021-12-18T04:01:20.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629023,,,1610612766,70,43,2021-12-18T04:01:20Z,2840000,,,0,,P. Washington Free Throw 1 of 2 (1 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
288,PT03M34.00S,2021-12-18T04:01:40.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629023,,,1610612766,70,44,2021-12-18T04:01:40Z,2850000,,,0,,P. Washington Free Throw 2 of 2 (2 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
289,PT03M24.00S,2021-12-18T04:01:51.1Z,2,REGULAR,3pt,Jump Shot,[],203463,94.95729303547962,4.411764705882353,1610612757,73,44,2021-12-18T04:01:57Z,2860000,-228.0,-5.0,1,right,B. McLemore 3PT  (17 PTS) (D. Lillard 5 AST),"[203463, 203081]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,22.8,Made,17.0,,,,,,,,,,,,,D. Lillard,203081.0,5.0,,
291,PT03M09.00S,2021-12-18T04:02:05.4Z,2,REGULAR,3pt,Jump Shot,[],1628998,10.068988173455978,3.9215686274509802,1610612766,73,47,2021-12-18T04:02:09Z,2880000,230.0,42.0,1,left,C. Martin 3PT  (7 PTS) (P. Washington 1 AST),"[1628998, 1629023]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.42,Made,7.0,,,,,,,,,,,,,P. Washington,1629023.0,1.0,,
293,PT02M45.00S,2021-12-18T04:02:30.1Z,2,REGULAR,3pt,Jump Shot,[],203463,82.86793692509855,3.6764705882352944,1610612757,76,47,2021-12-18T04:02:34Z,2900000,-232.0,109.0,1,right,B. McLemore 25' 3PT  (20 PTS) (D. Lillard 6 AST),"[203463, 203081]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.58,Made,20.0,,,,,,,,,,,,,D. Lillard,203081.0,6.0,,
295,PT02M29.00S,2021-12-18T04:02:47.8Z,2,REGULAR,foul,personal,[],1626181,,,1610612766,76,47,2021-12-18T04:03:09Z,2920000,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 1628970]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,1830.0,,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,
297,PT02M27.00S,2021-12-18T04:03:07.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,32.53942181340342,59.31372549019608,1610612766,76,50,2021-12-18T04:03:15Z,2940000,-47.0,253.0,1,left,P. Washington 25' 3PT  (5 PTS) (C. Martin 2 AST),"[1629023, 1628998]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.76,Made,5.0,,,,,,,,,,,,,C. Martin,1628998.0,2.0,,
299,PT02M10.00S,2021-12-18T04:03:25.3Z,2,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,76,50,2021-12-18T04:03:30Z,2960000,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (2 TO),[203081],1610612757.0,POR,bad pass,,,Lillard,D. Lillard,,,,,,,,1628159.0,2.0,,,,,,,,,,,,,,,
300,PT01M56.00S,2021-12-18T04:03:47.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628970,6.521024967148489,47.794117647058826,1610612766,76,52,2021-12-18T04:03:53Z,2970000,11.0,9.0,1,left,M. Bridges cutting DUNK (8 PTS) (C. Martin 3 AST),"[1628970, 1628998]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,1.41,Made,8.0,,,,,,,,,,,,,C. Martin,1628998.0,3.0,,
302,PT01M35.00S,2021-12-18T04:04:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,92.19776609724047,55.88235294117647,1610612757,76,52,2021-12-18T04:04:11Z,2990000,29.0,21.0,1,right,MISS R. Covington driving floating bank Shot,[203496],1610612757.0,POR,driving floating bank,,,Covington,R. Covington,,,,,3.6,Missed,,,,,,,,,,,,,,,,,,
303,PT01M33.00S,2021-12-18T04:04:09.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,76,52,2021-12-18T04:04:11Z,3000000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,302.0,2.0,2.0,0.0,,,,,
304,PT01M25.00S,2021-12-18T04:04:18.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628998,11.251642575558476,48.03921568627451,1610612766,76,54,2021-12-18T04:04:28Z,3010000,10.0,53.0,1,left,C. Martin driving Hook (9 PTS),[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,5.42,Made,9.0,,,,,,,,,,,,,,,,,
306,PT01M04.00S,2021-12-18T04:04:38.8Z,2,REGULAR,3pt,Jump Shot,[],203496,67.36202365308804,41.42156862745098,1610612757,76,54,2021-12-18T04:04:43Z,3030000,-43.0,254.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
307,PT01M01.00S,2021-12-18T04:04:41.8Z,2,REGULAR,rebound,offensive,[],203081,,,1610612757,76,54,2021-12-18T04:04:43Z,3040000,,,0,,D. Lillard REBOUND (Off:1 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,306.0,2.0,1.0,1.0,,,,,
308,PT00M55.20S,2021-12-18T04:04:48.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203081,93.64323258869908,50.0,1610612757,78,54,2021-12-18T04:06:51Z,3050000,0.0,7.0,1,right,D. Lillard driving reverse Layup (19 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,0.73,Made,19.0,,,,,,,,,,,,,,,,,
309,PT00M50.80S,2021-12-18T04:04:58.7Z,2,REGULAR,foul,personal,[],203496,,,1610612766,78,54,2021-12-18T04:05:04Z,3060000,,,0,,R. Covington personal FOUL (2 PF),"[203496, 1630163]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,1830.0,,2.0,0.0,Ball,1630163.0,,,,,,,,,,,
311,PT00M50.80S,2021-12-18T04:05:03.5Z,2,REGULAR,substitution,out,[],1626204,,,1610612766,78,54,2021-12-18T04:05:08Z,3080000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M50.80S,2021-12-18T04:05:03.5Z,2,REGULAR,substitution,in,[],1630570,,,1610612766,78,54,2021-12-18T04:05:08Z,3090000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M40.00S,2021-12-18T04:05:34.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612766,78,54,2021-12-18T04:05:44Z,3100000,,,0,,N. Powell personal FOUL (2 PF) (Martin 2 FT),"[1626181, 1628998]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,1155.0,,2.0,0.0,Martin,1628998.0,,,,,,,,,,,
315,PT00M40.00S,2021-12-18T04:06:00.4Z,2,REGULAR,freethrow,1 of 2,[],1628998,,,1610612766,78,54,2021-12-18T04:06:00Z,3120000,,,0,,MISS C. Martin Free Throw 1 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT00M40.00S,2021-12-18T04:06:00.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,78,54,2021-12-18T04:06:00Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,
317,PT00M40.00S,2021-12-18T04:06:13.5Z,2,REGULAR,freethrow,2 of 2,[],1628998,,,1610612766,78,55,2021-12-18T04:06:13Z,3140000,,,0,,C. Martin Free Throw 2 of 2 (10 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
318,PT00M30.50S,2021-12-18T04:06:28.5Z,2,REGULAR,foul,personal,[],1629023,,,1610612757,78,55,2021-12-18T04:06:44Z,3150000,,,0,,P. Washington personal FOUL (3 PF),"[1629023, 203496]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,1155.0,,3.0,0.0,Covington,203496.0,,,,,,,,,,,
320,PT00M24.40S,2021-12-18T04:06:57.6Z,2,REGULAR,3pt,Jump Shot,[],203081,95.48291721419186,95.34313725490196,1610612757,81,55,2021-12-18T04:07:00Z,3170000,227.0,-10.0,1,right,D. Lillard 3PT  (22 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,22.69,Made,22.0,,,,,,,,,,,,,,,,,
321,PT00M02.60S,2021-12-18T04:07:23.4Z,2,REGULAR,3pt,Jump Shot,[],1629023,9.017739816031538,3.9215686274509802,1610612766,81,55,2021-12-18T04:08:38Z,3180000,230.0,32.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,
322,PT00M00.60S,2021-12-18T04:07:25.4Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,81,55,2021-12-18T04:08:38Z,3190000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,321.0,3.0,3.0,0.0,,,,,
323,PT00M00.00S,2021-12-18T04:07:27.6Z,2,REGULAR,period,end,[],0,,,1610612757,81,55,2021-12-18T04:07:27Z,3200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,out,['startperiod'],203463,,,1610612757,81,55,2021-12-18T04:22:27Z,3210000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612757,81,55,2021-12-18T04:22:27Z,3220000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,81,55,2021-12-18T04:22:27Z,3230000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612757,81,55,2021-12-18T04:22:27Z,3240000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612757,81,55,2021-12-18T04:22:27Z,3250000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,81,55,2021-12-18T04:22:27Z,3260000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,in,['startperiod'],1629642,,,1610612757,81,55,2021-12-18T04:22:27Z,3270000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,in,['startperiod'],1626204,,,1610612757,81,55,2021-12-18T04:22:27Z,3280000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612757,81,55,2021-12-18T04:22:27Z,3290000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-12-18T04:21:41.6Z,3,REGULAR,substitution,in,['startperiod'],202330,,,1610612757,81,55,2021-12-18T04:22:27Z,3300000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-12-18T04:22:36.8Z,3,REGULAR,period,start,[],0,,,1610612766,81,55,2021-12-18T04:22:36Z,3310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M43.00S,2021-12-18T04:22:53.1Z,3,REGULAR,2pt,Jump Shot,[],1628970,87.86136662286465,75.24509803921569,1610612766,81,57,2021-12-18T04:23:06Z,3320000,126.0,62.0,1,right,M. Bridges 14' turnaround fadeaway Jump Shot (10 PTS),[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,14.04,Made,10.0,,,,,,,,,,,,,,,,,
336,PT11M25.00S,2021-12-18T04:23:10.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,6.521024967148489,3.1862745098039214,1610612757,81,57,2021-12-18T04:23:14Z,3330000,234.0,9.0,1,left,MISS N. Powell 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,
337,PT11M22.00S,2021-12-18T04:23:13.5Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,81,57,2021-12-18T04:23:14Z,3340000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,336.0,3.0,3.0,0.0,,,,,
338,PT11M15.00S,2021-12-18T04:23:20.4Z,3,REGULAR,2pt,Jump Shot,[],1626179,90.22667542706965,33.088235294117645,1610612766,81,57,2021-12-18T04:23:24Z,3350000,-85.0,39.0,1,right,MISS T. Rozier 9' driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,9.33,Missed,,,,,,,,,,,,,,,,,,
339,PT11M13.00S,2021-12-18T04:23:22.2Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,81,57,2021-12-18T04:23:22Z,3360000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:3),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,338.0,3.0,3.0,0.0,,,,,
340,PT10M51.00S,2021-12-18T04:23:44.0Z,3,REGULAR,3pt,Jump Shot,[],203994,33.065045992115635,45.09803921568628,1610612757,81,57,2021-12-18T04:23:48Z,3370000,25.0,258.0,1,left,MISS J. Nurkic 25' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
341,PT10M49.00S,2021-12-18T04:23:46.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,81,57,2021-12-18T04:23:48Z,3380000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,340.0,3.0,2.0,1.0,,,,,
342,PT10M39.00S,2021-12-18T04:23:56.2Z,3,REGULAR,3pt,Jump Shot,[],202330,69.99014454664915,74.26470588235294,1610612766,81,60,2021-12-18T04:24:00Z,3390000,121.0,230.0,1,right,G. Hayward 25' 3PT  (6 PTS) (L. Ball 3 AST),"[202330, 1630163]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.97,Made,6.0,,,,,,,,,,,,,L. Ball,1630163.0,3.0,,
344,PT10M24.00S,2021-12-18T04:24:11.2Z,3,REGULAR,3pt,Jump Shot,[],1629642,5.863994743758213,96.56862745098039,1610612757,81,60,2021-12-18T04:24:17Z,3410000,-233.0,3.0,1,left,MISS N. Little 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
345,PT10M23.00S,2021-12-18T04:24:12.2Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,81,60,2021-12-18T04:24:17Z,3420000,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,344.0,2.0,1.0,1.0,,,,,
346,PT10M13.00S,2021-12-18T04:24:23.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203081,29.6484888304862,26.715686274509803,1610612757,84,60,2021-12-18T04:24:29Z,3430000,116.0,226.0,1,left,D. Lillard 25' 3PT step back (25 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,25.44,Made,25.0,,,,,,,,,,,,,,,,,
347,PT10M02.00S,2021-12-18T04:24:34.4Z,3,REGULAR,2pt,Jump Shot,[],1630163,76.5604467805519,54.166666666666664,1610612766,84,62,2021-12-18T04:24:38Z,3440000,21.0,168.0,1,right,L. Ball 16' pullup Jump Shot (17 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,16.91,Made,17.0,,,,,,,,,,,,,,,,,
348,PT09M46.00S,2021-12-18T04:24:49.5Z,3,REGULAR,2pt,Jump Shot,[],203081,21.50131406044678,27.205882352941174,1610612757,86,62,2021-12-18T04:25:58Z,3450000,114.0,150.0,1,left,D. Lillard 18' step back Jump Shot (27 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,18.81,Made,27.0,,,,,,,,,,,,,,,,,
349,PT09M32.00S,2021-12-18T04:25:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,93.51182654402102,50.49019607843137,1610612766,86,64,2021-12-18T04:25:07Z,3460000,2.0,8.0,1,right,M. Plumlee driving Layup (7 PTS) (L. Ball 4 AST),"[203486, 1630163]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,0.89,Made,7.0,,,,,,,,,,,,,L. Ball,1630163.0,4.0,,
351,PT09M17.00S,2021-12-18T04:25:18.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.12023653088042,44.85294117647059,1610612757,88,64,2021-12-18T04:25:22Z,3480000,26.0,52.0,1,left,J. Nurkic driving Hook (10 PTS) (D. Lillard 7 AST),"[203994, 203081]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,5.8,Made,10.0,,,,,,,,,,,,,D. Lillard,203081.0,7.0,,
353,PT09M09.00S,2021-12-18T04:25:26.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,93.64323258869908,49.754901960784316,1610612766,88,64,2021-12-18T04:27:20Z,3500000,-1.0,7.0,1,right,MISS T. Rozier driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,0.74,Missed,,,,,,,,,,,,,,,,,,
354,PT09M08.00S,2021-12-18T04:25:27.8Z,3,REGULAR,rebound,offensive,[],1626179,,,1610612766,88,64,2021-12-18T04:25:30Z,3510000,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,353.0,4.0,3.0,1.0,,,,,
355,PT09M08.00S,2021-12-18T04:25:29.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626179,94.40999984741211,50.0,1610612766,88,64,2021-12-18T04:25:37Z,3520000,0.0,0.0,1,right,MISS T. Rozier tip Layup,[1626179],1610612766.0,CHA,tip,,,Rozier,T. Rozier,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
356,PT09M08.00S,2021-12-18T04:25:29.6Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,88,64,2021-12-18T04:25:37Z,3530000,,,0,,M. Plumlee REBOUND (Off:2 Def:0),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,355.0,2.0,0.0,2.0,,,,,
357,PT09M08.00S,2021-12-18T04:25:38.5Z,3,REGULAR,foul,personal,[],1626204,,,1610612766,88,64,2021-12-18T04:25:47Z,3540000,,,0,,L. Nance Jr. personal FOUL (3 PF),"[1626204, 203486]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,1628159.0,,3.0,0.0,Plumlee,203486.0,,,,,,,,,,,
359,PT08M58.00S,2021-12-18T04:25:55.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630163,76.42904073587385,64.70588235294117,1610612766,88,64,2021-12-18T04:28:17Z,3560000,74.0,169.0,1,right,MISS L. Ball 18' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,18.44,Missed,,,,,,,,,,,,,,,,,,
360,PT08M55.00S,2021-12-18T04:25:58.3Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,88,64,2021-12-18T04:25:59Z,3570000,,,0,,N. Little REBOUND (Off:1 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,359.0,5.0,4.0,1.0,,,,,
361,PT08M49.00S,2021-12-18T04:26:03.9Z,3,REGULAR,3pt,Jump Shot,[],203081,38.97831800262812,77.94117647058823,1610612757,88,64,2021-12-18T04:26:09Z,3580000,-140.0,314.0,1,left,MISS D. Lillard 34' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,34.36,Missed,,,,,,,,,,,,,,,,,,
362,PT08M47.00S,2021-12-18T04:26:05.9Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,88,64,2021-12-18T04:26:09Z,3590000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,361.0,4.0,3.0,1.0,,,,,
363,PT08M26.00S,2021-12-18T04:26:29.2Z,3,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,88,64,2021-12-18T04:26:37Z,3600000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (4 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,,,,1830.0,4.0,,,,,,,,,,,,,,,
364,PT08M11.00S,2021-12-18T04:26:52.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,5.863994743758213,48.03921568627451,1610612757,90,64,2021-12-18T04:26:56Z,3610000,10.0,3.0,1,left,D. Lillard cutting Layup (29 PTS) (J. Nurkic 2 AST),"[203081, 203994]",1610612757.0,POR,cutting,,,Lillard,D. Lillard,,,,,1.01,Made,29.0,,,,,,,,,,,,,J. Nurkic,203994.0,2.0,,
